ADP,AMP,ATP,CH2_THF,DHF,Glycine,H2_HMPt,H2_HMPterinPP,H2_Pteroate,L_Glutamate,L_serine,NADP,NADPH,PPi,Phosphate,THF,p_ABA,Time
0.00056,0.00028,0.0096,8.41150482259447e-05,1.0470074437421282e-05,0.000277,3.315954931349952e-06,1.0223746391332158e-05,9.791198147697201e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016909934408161723,1.0224701322682114e-05,2.39
0.00056,0.00028,0.0096,8.411383062218056e-05,1.0471923789779532e-05,0.000277,3.315949838165406e-06,1.0224594293933511e-05,9.790462551131082e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.0001690986078037571,1.0225544132098921e-05,2.4
0.00056,0.00028,0.0096,8.41126175523376e-05,1.0473772231566573e-05,0.000277,3.315944705347843e-06,1.0225441497490477e-05,9.789728014566077e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.0001690978675885478,1.0226386202838324e-05,2.41
0.00056,0.00028,0.0096,8.41114089654835e-05,1.0475619763609718e-05,0.000277,3.3159395332265894e-06,1.02262880024695e-05,9.788994536906422e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016909712348637363,1.0227227535696094e-05,2.42
0.00056,0.00028,0.0096,8.411020481068591e-05,1.0477466386736278e-05,0.000277,3.3159343221309717e-06,1.0227133809337024e-05,9.788262117056357e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016909637554761884,1.0228068131468e-05,2.43
0.00056,0.00028,0.0096,8.410900503701249e-05,1.0479312101773566e-05,0.000277,3.3159290723903156e-06,1.0227978918559493e-05,9.787530753920119e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016909562382266767,1.0228907990949812e-05,2.44
0.00056,0.00028,0.0096,8.410780959353091e-05,1.0481156909548892e-05,0.000277,3.315923784333948e-06,1.022882333060335e-05,9.786800446401948e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016909486836190444,1.0229747114937302e-05,2.45
0.00056,0.00028,0.0096,8.410661842930883e-05,1.048300081088957e-05,0.000277,3.3159184582911952e-06,1.022966704593504e-05,9.786071193406082e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016909410921571338,1.0230585504226239e-05,2.46
0.00056,0.00028,0.0096,8.410543149341391e-05,1.048484380662291e-05,0.000277,3.3159130945913833e-06,1.0230510065021007e-05,9.785342993836758e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016909334643447875,1.0231423159612394e-05,2.47
0.00056,0.00028,0.0096,8.41042487349138e-05,1.0486685897576226e-05,0.000277,3.315907693563839e-06,1.0231352388327693e-05,9.784615846598215e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016909258006858483,1.0232260081891536e-05,2.48
0.00056,0.00028,0.0096,8.410307010287619e-05,1.0488527084576828e-05,0.000277,3.315902255537888e-06,1.0232194016321544e-05,9.783889750594693e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016909181016841587,1.0233096271859437e-05,2.49
0.00056,0.00028,0.0096,8.410189554636871e-05,1.0490367368452029e-05,0.000277,3.3158967808428576e-06,1.0233034949469004e-05,9.78316470473043e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016909103678435614,1.0233931730311865e-05,2.5
0.00056,0.00028,0.0096,8.410072501445904e-05,1.0492206750029139e-05,0.000277,3.3158912698080735e-06,1.0233875188236515e-05,9.78244070790966e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.0001690902599667899,1.0234766458044592e-05,2.5100000000000002
0.00056,0.00028,0.0096,8.409955845621485e-05,1.0494045230135473e-05,0.000277,3.315885722762862e-06,1.0234714733090521e-05,9.781717759036629e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016908947976610142,1.0235600455853387e-05,2.52
0.00056,0.00028,0.0096,8.409839582070378e-05,1.0495882809598341e-05,0.000277,3.3158801400365497e-06,1.0235553584497468e-05,9.780995857015569e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016908869623267497,1.023643372453402e-05,2.5300000000000002
0.00056,0.00028,0.0096,8.409723705699349e-05,1.0497719489245054e-05,0.000277,3.315874521958463e-06,1.0236391742923797e-05,9.780275000750722e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016908790941689482,1.0237266264882264e-05,2.54
0.00056,0.00028,0.0096,8.409608211415166e-05,1.0499555269902926e-05,0.000277,3.3158688688579284e-06,1.0237229208835955e-05,9.779555189146324e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016908711936914519,1.0238098077693886e-05,2.5500000000000003
0.00056,0.00028,0.0096,8.409493094124595e-05,1.0501390152399267e-05,0.000277,3.3158631810642716e-06,1.0238065982700384e-05,9.778836421106616e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.0001690863261398104,1.0238929163764658e-05,2.56
0.00056,0.00028,0.0096,8.409378694099736e-05,1.0503224130355374e-05,0.000277,3.3158574382158395e-06,1.0238902065798183e-05,9.778118703820804e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016908552634571538,1.0239759504014025e-05,2.57
0.00056,0.00028,0.0096,8.409264872476925e-05,1.0505057207389662e-05,0.000277,3.3158516486562e-06,1.0239737458280257e-05,9.777402032984111e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.0001690847213671657,1.024058910693646e-05,2.58
0.00056,0.00028,0.0096,8.409151459565716e-05,1.0506889387763756e-05,0.000277,3.315845822575767e-06,1.0240572160224793e-05,9.776686403552248e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.0001690839128909411,1.0241417982800561e-05,2.59
0.00056,0.00028,0.0096,8.409038451600053e-05,1.050872067227727e-05,0.000277,3.3158399602243542e-06,1.0241406172101365e-05,9.775971814461295e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016908310095423135,1.024224613232572e-05,2.6
0.00056,0.00028,0.0096,8.408925844813881e-05,1.051055106172983e-05,0.000277,3.315834061851777e-06,1.0242239494379548e-05,9.775258264647324e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.0001690822855942261,1.0243073556231327e-05,2.61
0.00056,0.00028,0.0096,8.408813635441143e-05,1.0512380556921052e-05,0.000277,3.3158281277078495e-06,1.0243072127528917e-05,9.774545753046414e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016908146684811503,1.0243900255236767e-05,2.62
0.00056,0.00028,0.0096,8.408701819715783e-05,1.051420915865056e-05,0.000277,3.3158221580423866e-06,1.0243904072019045e-05,9.773834278594641e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016908064475308792,1.0244726230061433e-05,2.63
0.00056,0.00028,0.0096,8.408590393871745e-05,1.0516036867717972e-05,0.000277,3.3158161531052025e-06,1.0244735328319507e-05,9.773123840228079e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016907981934633442,1.0245551481424711e-05,2.64
0.00056,0.00028,0.0096,8.408479354142974e-05,1.051786368492291e-05,0.000277,3.3158101131461117e-06,1.0245565896899879e-05,9.772414436882806e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016907899066504424,1.0246376010045994e-05,2.65
0.00056,0.00028,0.0096,8.408368696763412e-05,1.0519689611064993e-05,0.000277,3.3158040384149294e-06,1.0246395778229734e-05,9.771706067494897e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.0001690781587464071,1.0247199816644666e-05,2.66
0.00056,0.00028,0.0096,8.408258417967002e-05,1.0521514646943842e-05,0.000277,3.31579792916147e-06,1.0247224972778647e-05,9.770998731000428e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016907732362761273,1.024802290194012e-05,2.67
0.00056,0.00028,0.0096,8.408148513987692e-05,1.0523338793359079e-05,0.000277,3.3157917856355477e-06,1.0248053481016191e-05,9.770292426335476e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016907648534585077,1.0248845266651742e-05,2.68
0.00056,0.00028,0.0096,8.408038981059423e-05,1.052516205111032e-05,0.000277,3.3157856080869775e-06,1.0248881303411944e-05,9.769587152436117e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.000169075643938311,1.0249666911498922e-05,2.69
0.00056,0.00028,0.0096,8.407929815416139e-05,1.0526984420997192e-05,0.000277,3.3157793967655737e-06,1.0249708440435475e-05,9.768882908238425e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016907479944218304,1.0250487837201052e-05,2.7
0.00056,0.00028,0.0096,8.407821013291784e-05,1.0528805903819309e-05,0.000277,3.315773151921151e-06,1.0250534892556365e-05,9.768179692678479e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016907395189465666,1.0251308044477517e-05,2.71
0.00056,0.00028,0.0096,8.407712570920302e-05,1.0530626500376296e-05,0.000277,3.315766873803524e-06,1.0251360660244182e-05,9.767477504692354e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016907310133292154,1.0252127534047709e-05,2.72
0.00056,0.00028,0.0096,8.407604484535638e-05,1.053244621146777e-05,0.000277,3.315760562662507e-06,1.0252185743968505e-05,9.766776343216124e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.0001690722477941674,1.0252946306631015e-05,2.73
0.00056,0.00028,0.0096,8.407496750371734e-05,1.0534265037893355e-05,0.000277,3.3157542187479155e-06,1.0253010144198907e-05,9.766076207185869e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016907139131558393,1.0253764362946825e-05,2.74
0.00056,0.00028,0.0096,8.407389364662535e-05,1.0536082980452669e-05,0.000277,3.315747842309563e-06,1.0253833861404962e-05,9.765377095537663e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016907053193436082,1.0254581703714527e-05,2.75
0.00056,0.00028,0.0096,8.407282323641985e-05,1.0537900039945333e-05,0.000277,3.3157414335972647e-06,1.0254656896056244e-05,9.764679007207582e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016906966968768784,1.025539832965351e-05,2.7600000000000002
0.00056,0.00028,0.0096,8.407175623544026e-05,1.0539716217170968e-05,0.000277,3.3157349928608347e-06,1.0255479248622328e-05,9.763981941131702e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.0001690688046127546,1.0256214241483166e-05,2.77
0.00056,0.00028,0.0096,8.407069260602605e-05,1.0541531512929192e-05,0.000277,3.3157285203500884e-06,1.025630091957279e-05,9.7632858962461e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016906793674675087,1.0257029439922881e-05,2.7800000000000002
0.00056,0.00028,0.0096,8.406963231051665e-05,1.0543345928019628e-05,0.000277,3.3157220163148397e-06,1.0257121909377203e-05,9.762590871486849e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016906706612686634,1.0257843925692045e-05,2.79
0.00056,0.00028,0.0096,8.406857531125147e-05,1.0545159463241897e-05,0.000277,3.315715481004903e-06,1.0257942218505141e-05,9.761896865790029e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.0001690661927902907,1.0258657699510047e-05,2.8000000000000003
0.00056,0.00028,0.0096,8.406752157056998e-05,1.0546972119395619e-05,0.000277,3.3157089146700935e-06,1.025876184742618e-05,9.761203878091715e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.0001690653167742137,1.0259470762096275e-05,2.81
0.00056,0.00028,0.0096,8.406647105081163e-05,1.054878389728041e-05,0.000277,3.3157023175602256e-06,1.0259580796609892e-05,9.760511907327982e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016906443811582497,1.026028311417012e-05,2.82
0.00056,0.00028,0.0096,8.406542371431582e-05,1.0550594797695898e-05,0.000277,3.315695689925114e-06,1.0260399066525854e-05,9.759820952434907e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.0001690635568523143,1.026109475645097e-05,2.83
0.00056,0.00028,0.0096,8.406437952342201e-05,1.0552404821441697e-05,0.000277,3.315689032014573e-06,1.0261216657643639e-05,9.759131012348566e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.0001690626730208713,1.0261905689658215e-05,2.84
0.00056,0.00028,0.0096,8.406333844046964e-05,1.055421396931743e-05,0.000277,3.3156823440784172e-06,1.0262033570432823e-05,9.758442086005035e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016906178665868578,1.0262715914511241e-05,2.85
0.00056,0.00028,0.0096,8.406230042779814e-05,1.0556022242122718e-05,0.000277,3.3156756263664614e-06,1.0262849805362979e-05,9.757754172340389e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016906089780294737,1.0263525431729442e-05,2.86
0.00056,0.00028,0.0096,8.406126544774696e-05,1.0557829640657181e-05,0.000277,3.31566887912852e-06,1.026366536290368e-05,9.757067270290705e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.0001690600064908458,1.0264334242032201e-05,2.87
0.00056,0.00028,0.0096,8.406023346265554e-05,1.0559636165720439e-05,0.000277,3.3156621026144075e-06,1.0264480243524503e-05,9.75638137879206e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016905911275957075,1.0265142346138914e-05,2.88
0.00056,0.00028,0.0096,8.40592044348633e-05,1.0561441818112113e-05,0.000277,3.315655297073939e-06,1.0265294447695022e-05,9.755696496780529e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016905821664631195,1.0265949744768964e-05,2.89
0.00056,0.00028,0.0096,8.40581783267097e-05,1.0563246598631821e-05,0.000277,3.3156484627569284e-06,1.0266107975884811e-05,9.755012623192189e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016905731818825912,1.0266756438641742e-05,2.9
0.00056,0.00028,0.0096,8.405715847133566e-05,1.0565050498758991e-05,0.000277,3.315641579582306e-06,1.0266920828593387e-05,9.754329767544108e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016905641407211465,1.0267562408175693e-05,2.91
0.00056,0.00028,0.0096,8.405614206359572e-05,1.0566853526945278e-05,0.000277,3.315634664491886e-06,1.0267733006265738e-05,9.753647920085188e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016905550708587485,1.0268367670757625e-05,2.92
0.00056,0.00028,0.0096,8.405512879325097e-05,1.0568655684743979e-05,0.000277,3.3156277193795304e-06,1.0268544509369021e-05,9.75296707889588e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016905459753766507,1.0269172228748554e-05,2.93
0.00056,0.00028,0.0096,8.405411863191415e-05,1.0570456972929073e-05,0.000277,3.315620744439122e-06,1.0269355338372893e-05,9.752287242941368e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016905368545545762,1.0269976082812017e-05,2.94
0.00056,0.00028,0.0096,8.405311155119798e-05,1.057225739227454e-05,0.000277,3.3156137398645445e-06,1.0270165493747009e-05,9.751608411186835e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016905277086722476,1.0270779233611556e-05,2.95
0.00056,0.00028,0.0096,8.405210752271518e-05,1.057405694355436e-05,0.000277,3.3156067058496805e-06,1.0270974975961027e-05,9.75093058259747e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016905185380093884,1.0271581681810709e-05,2.96
0.00056,0.00028,0.0096,8.40511065180785e-05,1.0575855627542511e-05,0.000277,3.3155996425884133e-06,1.0271783785484603e-05,9.750253756138453e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016905093428457217,1.0272383428073018e-05,2.97
0.00056,0.00028,0.0096,8.405010850890063e-05,1.0577653445012976e-05,0.000277,3.315592550274626e-06,1.0272591922787394e-05,9.749577930774974e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.000169050012346097,1.0273184473062022e-05,2.98
0.00056,0.00028,0.0096,8.404911346679432e-05,1.0579450396739734e-05,0.000277,3.315585429102201e-06,1.0273399388339058e-05,9.748903105472216e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.0001690490880134857,1.027398481744126e-05,2.99
0.00056,0.00028,0.0096,8.404812136337229e-05,1.0581246483496764e-05,0.000277,3.315578279265022e-06,1.0274206182609252e-05,9.748229279195363e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.0001690481613147105,1.0274784461874274e-05,3.0
0.00056,0.00028,0.0096,8.404713217024726e-05,1.0583041706058048e-05,0.000277,3.3155711009569717e-06,1.0275012306067629e-05,9.747556450909601e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016904723227774375,1.0275583407024602e-05,3.0100000000000002
0.00056,0.00028,0.0096,8.404614585903195e-05,1.0584836065197563e-05,0.000277,3.315563894371933e-06,1.027581775918385e-05,9.746884619580116e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016904630093055777,1.0276381653555784e-05,3.02
0.00056,0.00028,0.0096,8.404516240133911e-05,1.0586629561689293e-05,0.000277,3.31555665970379e-06,1.0276622542427571e-05,9.746213784172093e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016904536730112484,1.0277179202131361e-05,3.0300000000000002
0.00056,0.00028,0.0096,8.404418176878145e-05,1.0588422196307214e-05,0.000277,3.3155493971464247e-06,1.0277426656268446e-05,9.745543943650715e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016904443141741726,1.0277976053414873e-05,3.04
0.00056,0.00028,0.0096,8.404320393297169e-05,1.0590213969825307e-05,0.000277,3.31554210689372e-06,1.0278230101176137e-05,9.744875096981168e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016904349330740733,1.0278772208069858e-05,3.0500000000000003
0.00056,0.00028,0.0096,8.404222886552255e-05,1.0592004883017555e-05,0.000277,3.31553478913956e-06,1.0279032877620295e-05,9.744207243128637e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016904255299906738,1.0279567666759857e-05,3.06
0.00056,0.00028,0.0096,8.404125653804679e-05,1.0593794936657934e-05,0.000277,3.3155274440778265e-06,1.0279834986070582e-05,9.743540381058309e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.0001690416105203697,1.028036243014841e-05,3.0700000000000003
0.00056,0.00028,0.0096,8.40402869221571e-05,1.0595584131520425e-05,0.000277,3.315520071902404e-06,1.028063642699665e-05,9.742874509735366e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016904066589928658,1.0281156498899055e-05,3.08
0.00056,0.00028,0.0096,8.403931998946621e-05,1.0597372468379011e-05,0.000277,3.3155126728071738e-06,1.028143720086816e-05,9.742209628124996e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016903971916379035,1.0281949873675337e-05,3.09
0.00056,0.00028,0.0096,8.403835571158686e-05,1.0599159948007668e-05,0.000277,3.3155052469860205e-06,1.0282237308154768e-05,9.741545735192382e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016903877034185328,1.028274255514079e-05,3.1
0.00056,0.00028,0.0096,8.403739406013177e-05,1.0600946571180377e-05,0.000277,3.315497794632826e-06,1.0283036749326128e-05,9.740882829902708e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.0001690378194614477,1.0283534543958955e-05,3.11
0.00056,0.00028,0.0096,8.403643500671365e-05,1.060273233867112e-05,0.000277,3.315490315941474e-06,1.02838355248519e-05,9.740220911221162e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016903686655054593,1.0284325840793375e-05,3.12
0.00056,0.00028,0.0096,8.403547852294524e-05,1.0604517251253875e-05,0.000277,3.3154828111058476e-06,1.0284633635201739e-05,9.739559978112927e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016903591163712023,1.0285116446307589e-05,3.13
0.00056,0.00028,0.0096,8.403452458043928e-05,1.0606301309702623e-05,0.000277,3.3154752803198294e-06,1.0285431080845303e-05,9.73890002954319e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016903495474914293,1.0285906361165134e-05,3.14
0.00056,0.00028,0.0096,8.403357315080847e-05,1.0608084514791344e-05,0.000277,3.315467723777303e-06,1.0286227862252248e-05,9.738241064477135e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016903399591458633,1.0286695586029552e-05,3.15
0.00056,0.00028,0.0096,8.403262420566555e-05,1.0609866867294016e-05,0.000277,3.315460141672151e-06,1.028702397989223e-05,9.737583081879946e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016903303516142273,1.0287484121564382e-05,3.16
0.00056,0.00028,0.0096,8.403167771662323e-05,1.061164836798462e-05,0.000277,3.3154525341982564e-06,1.0287819434234907e-05,9.73692608071681e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016903207251762445,1.0288271968433165e-05,3.17
0.00056,0.00028,0.0096,8.403073365529425e-05,1.0613429017637139e-05,0.000277,3.3154449015495027e-06,1.0288614225749937e-05,9.73627005995291e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016903110801116378,1.028905912729944e-05,3.18
0.00056,0.00028,0.0096,8.402979199329133e-05,1.0615208817025548e-05,0.000277,3.3154372439197725e-06,1.0289408354906975e-05,9.735615018553433e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016903014167001301,1.0289845598826748e-05,3.19
0.00056,0.00028,0.0096,8.402885270222719e-05,1.061698776692383e-05,0.000277,3.315429561502949e-06,1.0290201822175677e-05,9.734960955483563e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016902917352214447,1.0290631383678628e-05,3.2
0.00056,0.00028,0.0096,8.402791575371457e-05,1.0618765868105965e-05,0.000277,3.3154218544929155e-06,1.0290994628025703e-05,9.734307869708484e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016902820359553046,1.029141648251862e-05,3.21
0.00056,0.00028,0.0096,8.402698111936618e-05,1.0620543121345932e-05,0.000277,3.3154141230835544e-06,1.0291786772926708e-05,9.733655760193383e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016902723191814325,1.0292200896010262e-05,3.22
0.00056,0.00028,0.0096,8.402604877079476e-05,1.0622319527417713e-05,0.000277,3.3154063674687497e-06,1.0292578257348347e-05,9.733004625903445e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.0001690262585179552,1.0292984624817097e-05,3.23
0.00056,0.00028,0.0096,8.402511913062595e-05,1.0624095085459624e-05,0.000277,3.315398585100152e-06,1.0293369081621783e-05,9.732354467654733e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.0001690252829747623,1.0293767666721936e-05,3.24
0.00056,0.00028,0.0096,8.402419400289008e-05,1.0625869789600132e-05,0.000277,3.315390765030248e-06,1.0294159245653981e-05,9.731705291932354e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016902430349564432,1.0294550010684233e-05,3.25
0.00056,0.00028,0.0096,8.402327131294324e-05,1.0627643648034248e-05,0.000277,3.3153829198944935e-06,1.0294948750542957e-05,9.731057089304012e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016902332214196019,1.0295331670437453e-05,3.2600000000000002
0.00056,0.00028,0.0096,8.402235103919014e-05,1.062941666151132e-05,0.000277,3.315375049845475e-06,1.029573759675628e-05,9.730409858762765e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016902233893493297,1.0296112646601758e-05,3.27
0.00056,0.00028,0.0096,8.402143316003548e-05,1.0631188830780697e-05,0.000277,3.315367155035779e-06,1.029652578476152e-05,9.729763599301672e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016902135389578566,1.0296892939797301e-05,3.2800000000000002
0.00056,0.00028,0.0096,8.4020517653884e-05,1.0632960156591725e-05,0.000277,3.315359235617993e-06,1.029731331502625e-05,9.729118309913793e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016902036704574135,1.0297672550644245e-05,3.29
0.00056,0.00028,0.0096,8.401960449914041e-05,1.0634730639693755e-05,0.000277,3.315351291744702e-06,1.029810018801804e-05,9.728473989592183e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.000169019378406023,1.0298451479762745e-05,3.3000000000000003
0.00056,0.00028,0.0096,8.401869367420942e-05,1.0636500280836132e-05,0.000277,3.3153433235684938e-06,1.0298886404204462e-05,9.727830637329903e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.0001690183879978537,1.0299229727772959e-05,3.31
0.00056,0.00028,0.0096,8.401778515749573e-05,1.0638269080768205e-05,0.000277,3.3153353312419547e-06,1.0299671964053086e-05,9.727188252120008e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016901739584245648,1.0300007295295044e-05,3.3200000000000003
0.00056,0.00028,0.0096,8.401687892740409e-05,1.0640037040239321e-05,0.000277,3.3153273149176717e-06,1.0300456868031484e-05,9.72654683295556e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016901640196105434,1.0300784182949158e-05,3.33
0.00056,0.00028,0.0096,8.401597496233919e-05,1.064180415999883e-05,0.000277,3.315319274748231e-06,1.0301241116607227e-05,9.725906378829615e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.0001690154063748703,1.0301560391355461e-05,3.34
0.00056,0.00028,0.0096,8.401507324070576e-05,1.0643570440796077e-05,0.000277,3.3153112108862193e-06,1.0302024710247888e-05,9.72526688873523e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016901440910512745,1.030233592113411e-05,3.35
0.00056,0.00028,0.0096,8.40141737409085e-05,1.0645335883380412e-05,0.000277,3.3153031234842236e-06,1.0302807649421035e-05,9.724628361665467e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.0001690134101730488,1.030311077290526e-05,3.36
0.00056,0.00028,0.0096,8.401327644135215e-05,1.0647100488501182e-05,0.000277,3.3152950126948304e-06,1.030358993459424e-05,9.72399079661338e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016901240959985733,1.0303884947289074e-05,3.37
0.00056,0.00028,0.0096,8.40123813204414e-05,1.0648864256907736e-05,0.000277,3.315286878670626e-06,1.0304371566235076e-05,9.72335419257203e-06,0.000846,6.8e-05,9.4e-07,9.4e-07,0.0005,0.01,0.00016901140740677615,1.0304658444905704e-05,3.38
