Time,EC,Z,A,Y,GP,v0,v1,beta,Vm2,K2,Vm3,m,Ka,Ky,Kz,Kf,K,V4,Vm5,n,K5,Kd,epsilon,Vpm1,gamma,Ka5,K1,Ka6,Vpm2,alpha,G,Ka1,Kp2,Ka2,p,extracellular,cytosol,intravesicular,vin,R2,R3,Rkf,Rkz,R4,R5,R6,R7,R8
5.61,1000.0,0.21076904290431459,0.7258803557245014,1.4715205535105393,0.14267262724885754,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.897536884099676,2.9459541517897323,1.4715205535105393,2.1076904290431457,1.0,0.7409283226828612,0.07258803557245014,1.7188645900684516,1.9401432920508606
5.62,1000.0,0.21503036365994127,0.7274530598389746,1.4759716198428545,0.1406691901334817,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.9331068161815885,3.0479831312388006,1.4759716198428545,2.150303636599413,1.0,0.8001934803117507,0.07274530598389746,1.7496525642157255,1.9288232414918876
5.63,1000.0,0.2195912760627042,0.7284002665889511,1.4796822537996703,0.139094806880546,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.969432129252674,3.1579030030909143,1.4796822537996703,2.195912760627042,1.0,0.8659107919548984,0.07284002665889511,1.7843934258462508,1.9197943639785071
5.64,1000.0,0.22448823738255877,0.7286536789093524,1.4825842654074155,0.1379686393133698,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.00653976202784,3.2766818763498238,1.4825842654074155,2.244882373825588,1.0,0.9389924820730902,0.07286536789093524,1.8238324715316874,1.9132626511116095
5.65,1000.0,0.22976315463094185,0.728135335412586,1.4846001219070282,0.1373159149011803,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.0444506770030015,3.405426307361027,1.4846001219070282,2.2976315463094186,1.0,1.0204840092382026,0.07281353354125861,1.86888568855675,1.909448506066633
5.66,1000.0,0.23546435176850591,0.7267560801262755,1.485641323702413,0.13716997394351954,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.083178072712394,3.545401849928482,1.485641323702413,2.354643517685059,1.0,1.1115740746839144,0.07267560801262755,1.920685302332431,1.9085928395025782
5.67,1000.0,0.2416474314041754,0.7244143045483932,1.4856069173893374,0.1375742279914565,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.122723408265235,3.698048532461194,1.4856069173893374,2.416474314041754,1.0,1.21359348507629,0.07244143045483932,1.9806358567703966,1.9109604446999728
5.68,1000.0,0.2483763256886634,0.7209945330368009,1.4843816685792375,0.13858484612296362,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.16307251835881,3.8649968370918204,1.4843816685792375,2.4837632568866344,1.0,1.3279990278915148,0.0720994533036801,2.050485891464046,1.9168442574516145
5.69,1000.0,0.2557244179408552,0.7163664950203018,1.481834025344276,0.14027461838378172,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.204191026426717,4.048079262317924,1.481834025344276,2.557244179408552,1.0,1.456330514326056,0.07163664950203018,2.1324174025443905,1.9265715362706215
5.7,1000.0,0.2637757022752275,0.7103842905084875,1.477813973907726,0.14273715311068857,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.246019180235773,4.249333523935435,1.477813973907726,2.6377570227522753,1.0,1.6001225782716844,0.07103842905084876,2.2291559687279334,1.9405047774062036
5.71,1000.0,0.27262564461372585,0.7028877512258959,1.472151053707356,0.14609290691336807,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.288465063692698,4.470984883182211,1.472151053707356,2.7262564461372585,1.0,1.7607463957111236,0.07028877512258959,2.344098588559353,1.9590430250955193
5.72,1000.0,0.28238187940773424,0.693705041365952,1.4646524769070417,0.15049615307245598,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.331398294640093,4.715404977675183,1.4646524769070417,2.8238187940773423,1.0,1.9391517971112202,0.0693705041365952,2.481458009531244,1.9826144994548176
5.73,1000.0,0.29316431640078794,0.682658389492645,1.4551018158194071,0.1561434449627993,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.374643784141162,4.985029364910664,1.4551018158194071,2.9316431640078795,1.0,2.1354745450482118,0.06826583894926451,2.6464075315057647,2.0116593983190665
5.74,1000.0,0.3051040355571373,0.669575466210538,1.443258908672376,0.1632840939791863,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.41797566170856,5.28221005088887,1.443258908672376,3.0510403555713728,1.0,2.3484839484650886,0.0669575466210538,2.8451903994516687,2.0466010763791607
5.75,1000.0,0.3183408205648964,0.6543057961145397,1.4288613058348192,0.17223132045037498,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.461114362870758,5.608991079201501,1.4288613058348192,3.1834082056489637,1.0,2.5748833032722698,0.06543057961145397,3.0851393635264803,2.087795616411611
5.76,1000.0,0.3330182594292235,0.6367454908029567,1.4116285087830804,0.18337385185131438,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.503726850532169,5.9667766001294265,1.4116285087830804,3.3301825942922347,1.0,2.808554613365456,0.06367454908029567,3.3745002810088325,2.1354606543826415
5.77,1000.0,0.34927520589674127,0.6168689981415566,1.3912705941697148,0.19718402110305772,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.545431023074158,6.355867208042028,1.3912705941697148,3.4927520589674126,1.0,3.0399582388112516,0.06168689981415566,3.721904026976184,2.189576906675065
5.78,1000.0,0.3672336584472978,0.5947637599536613,1.367501326204091,0.21422018145446609,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.585808586941587,6.774890743106785,1.367501326204091,3.6723365844729776,1.0,3.256077840408171,0.05947637599536613,4.135326929385872,2.2497810151070117
5.79,1000.0,0.38698181424978734,0.570661032315591,1.340057555586898,0.2351163512644158,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.624424723273903,7.2201516231444485,1.340057555586898,3.8698181424978735,1.0,3.441346857882031,0.0570661032315591,4.620393337685776,2.315267387715077
5.8,1000.0,0.40855216162720587,0.5449518486173198,1.3087256410582344,0.26055196976488953,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.660853830901491,7.684990188492762,1.3087256410582344,4.085521616272059,1.0,3.5798363987282156,0.054495184861731986,5.178058685618564,2.3847366602512583
5.81,1000.0,0.4318966810905985,0.5181747024315851,1.273373007683405,0.29119754859745833,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.694710466748607,8.15933006375927,1.273373007683405,4.318966810905985,1.0,3.658461132224105,0.05181747024315852,5.802104701771868,2.456436431712997
5.82,1000.0,0.45686163183896766,0.49097023432554043,1.2339826782777679,0.3276365366369702,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.725679863266799,8.629608733794328,1.2339826782777679,4.568616318389677,1.0,3.670231010395902,0.049097023432554045,6.4773075834574465,2.5283166387156855
5.83,1000.0,0.4831668320059095,0.46400879758279,1.1906856886869819,0.3702746994712415,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.75354301180186,9.079290541213085,1.1906856886869819,4.831668320059094,1.0,3.6161806038469755,0.046400879758279,7.179376567618653,2.5982824711364674
5.84,1000.0,0.5103950756434407,0.43790960253974964,1.143784946421137,0.4192579193062862,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.7781911089860545,9.490049241280685,1.143784946421137,5.103950756434407,1.0,3.5050241050139186,0.04379096025397497,7.877316642115422,2.664477675293098
5.85,1000.0,0.5379972667737594,0.41317615549000175,1.0937636397961918,0.4744234275803153,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.799626677152608,9.843531891984725,1.0937636397961918,5.379972667737594,1.0,3.3507226573136344,0.04131761554900018,8.537715356034713,2.725510896395569
5.86,1000.0,0.5653146004120267,0.3901593390124641,1.0412753664702603,0.5352915082074181,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.817950448338806,10.12335693984239,1.0412753664702603,5.653146004120267,1.0,3.169057745207121,0.039015933901246413,9.129137409465619,2.7805534219540404
5.87,1000.0,0.5916179082760009,0.36905604411713744,0.9871138390194019,0.6010946327200491,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.833338772689544,10.316958105783865,0.9871138390194019,5.916179082760009,1.0,2.974652790241868,0.03690560441171375,9.624331745226627,2.8293074791919413
5.88,1000.0,0.6161578144668989,0.349930561625821,0.9321673721776096,0.6708077782794085,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.846015833828939,10.416846566976528,0.9321673721776096,6.161578144668988,1.0,2.779170953884764,0.0349930561625821,9.998066006933211,2.871877698566271
5.89,1000.0,0.638218239161535,0.33274804956677423,0.8773646784140936,0.7431260539146599,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.856226306969478,10.421089659136081,0.8773646784140936,6.38218239161535,1.0,2.590770151038759,0.03327480495667742,10.217605465866297,2.9085994514488074
5.9,1000.0,0.6571653293633307,0.3174086035441804,0.8236201174658583,0.816277873895396,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.864212310244718,10.333017754779583,0.8236201174658583,6.571653293633307,1.0,2.414410997514165,0.03174086035441804,10.215896946864817,2.93984724568644
5.91,1000.0,0.6724854595670273,0.30377592344526616,0.771785453500368,0.8873350218893816,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.870196371543172,10.16035328426411,0.771785453500368,6.724854595670273,1.0,2.2525529055193294,0.030377592344526617,9.803400200762711,2.965766945683233
5.92,1000.0,0.6838096728556229,0.2916986483464723,0.7226120539797631,0.9496449082890468,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.874370719976461,9.91404642632483,0.7226120539797631,6.838096728556229,1.0,2.1059065868125115,0.02916986483464723,8.32403974116612,2.9856079638037682
5.93,1000.0,0.6909239009069386,0.2810244942096607,0.6767255818827004,0.9861549850301148,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.87689172202612,9.607061034496372,0.6767255818827004,6.909239009069386,1.0,1.9740689094321864,0.02810244942096607,4.734430356551079,2.9961759559655743
5.94,1000.0,0.6937670567793448,0.2716088916933038,0.6346124173036951,0.9926616033753087,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.877878189491863,9.253286197619277,0.6346124173036951,6.9376705677934485,1.0,1.8559938910938107,0.027160889169330384,3.1144474899995838,2.9979851776793414
5.95,1000.0,0.6924198121680814,0.2633197038617677,0.596616076902993,0.9929834748858323,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.8774122200898615,8.866643535293973,0.596616076902993,6.9241981216808135,1.0,1.7503109917760038,0.026331970386176767,2.993575826683018,2.998074117694716
5.96,1000.0,0.6870873304441416,0.2560392393991522,0.5629416743999407,0.992823170190316,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.8755416530086615,8.460383717998441,0.5629416743999407,6.870873304441416,1.0,1.6555231243686042,0.02560392393991522,2.9724034407460973,2.9980298286112195
5.97,1000.0,0.6780752573965523,0.24966557232404757,0.5336658823799258,0.9924801193621904,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.87228228807439,8.04654176058077,0.5336658823799258,6.780752573965523,1.0,1.5701288491836516,0.02496655723240476,2.954479162287907,2.997935006640981
5.98,1000.0,0.6657692823129847,0.2441108169952217,0.5087538359735105,0.9919543189003817,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.867622355969073,7.635496107015402,0.5087538359735105,6.657692823129847,1.0,1.4926693856149549,0.02441108169952217,2.9357399308728636,2.9977895555811194
5.99,1000.0,0.6506059459302053,0.23930190133665188,0.4880764705583823,0.9912302550663965,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.861524005777953,7.2356806594965475,0.4880764705583823,6.506059459302053,1.0,1.4217700101955226,0.02393019013366519,2.9143828232771565,2.9975890299339976
6.0,1000.0,0.6330497518255667,0.23517903684201152,0.4714318835641884,0.9902795714909162,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.8539264526744965,6.853426541032742,0.4714318835641884,6.330497518255667,1.0,1.3561427910435437,0.023517903684201154,2.889788860629383,2.997325338721391
6.01,1000.0,0.6135694851543482,0.23169492288779317,0.45856704813577676,0.9890658594262406,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.844747623113865,6.492981470565331,0.45856704813577676,6.135694851543482,1.0,1.2945876090533899,0.02316949228877932,2.8610150602881417,2.9969880222176317
6.02,1000.0,0.5926187392824561,0.22881382938981712,0.449198024506462,0.9875433451827704,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.833885649773601,6.1566994047577985,0.449198024506462,5.926187392824561,1.0,1.2359912200247325,0.022881382938981714,2.8270776844644256,2.9965638183878167
6.03,1000.0,0.5706206814838523,0.22651080924424774,0.44302707139087577,0.9856561135024526,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.821219974586032,5.845360610131814,0.44302707139087577,5.706206814838523,1.0,1.1793313648963861,0.022651080924424777,2.787039532443429,2.996036345307003
6.04,1000.0,0.5479579701878486,0.22477061024482348,0.4397568203199593,0.9833395879480985,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.806612521947719,5.558550952759183,0.4397568203199593,5.479579701878486,1.0,1.1236863354894213,0.02247706102448235,2.739834138764745,2.9953863740685067
6.05,1000.0,0.5249672386728813,0.2235866188223565,0.43909993419878396,0.9805190373698909,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.789909052864194,5.295039612401325,0.43909993419878396,5.249672386728813,1.0,1.068256181163648,0.02235866188223565,2.684664818826779,2.9945912208976355
6.06,1000.0,0.5019376720442452,0.22295952567621255,0.44078510114493447,0.9771124998730563,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.7709411574379015,5.053098757175893,0.44078510114493447,5.019376720442452,1.0,1.012393741011796,0.022295952567621256,2.620897286856303,2.993625317653548
6.07,1000.0,0.4791121733592515,0.22289555322409463,0.4445607857563156,0.9730345669720049,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.749528774562629,4.830733442427487,0.4445607857563156,4.791121733592515,1.0,0.9556410257376431,0.022289555322409463,2.5481617991587404,2.992460979210365
6.08,1000.0,0.456690339018918,0.22340439817023708,0.45019665718847857,0.9681981440190172,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.725483460603867,4.625824582779491,0.45019665718847857,4.56690339018918,1.0,0.8977663029206355,0.02234043981702371,2.4666941974575614,2.991068551422118
6.09,1000.0,0.43483203284959915,0.22449682370404916,0.45748417259364627,0.9625214795535868,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.698611952513208,4.436196903164945,0.45748417259364627,4.3483203284959915,1.0,0.8387897443579607,0.022449682370404917,2.3772886683735783,2.9894180434463795
6.1,1000.0,0.41366099256257866,0.2261821159018297,0.4662367453554391,0.9559346385968568,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.668719532159407,4.259641081519885,0.4662367453554391,4.136609925625787,1.0,0.7789865633788086,0.02261821159018297,2.281346338318755,2.9874806565314405
6.11,1000.0,0.39326825671983057,0.22846557986724417,0.4762898398335359,0.9483847227122695,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.635612604665986,4.093919381599886,0.4762898398335359,3.932682567198306,1.0,0.7188588019360643,0.022846557986724417,2.180858814247572,2.9852300564374312
6.12,1000.0,0.37371516330529353,0.23134663477437917,0.48750097134889736,0.9398412197558597,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.599099372154048,3.936784829018455,0.48750097134889736,3.7371516330529353,1.0,0.6590755396945615,0.02313466347743792,2.0782227476696016,2.982643855878804
6.13,1000.0,0.35503654260929524,0.23481750702732648,0.49974940137351276,0.9302989029700939,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.558988735435164,3.786026112288664,0.49974940137351276,3.5503654260929522,1.0,0.6003898419853653,0.02348175070273265,1.976006589257137,2.97970459926853
6.14,1000.0,0.3372442488880773,0.23886286669804027,0.5129351368897729,0.9197781017973564,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.515087578843707,3.639545409416285,0.5129351368897729,3.372442488880773,1.0,0.5435501880986944,0.023886286669804028,1.876694144729953,2.9764001899840995
