Time,BoNT,bulk,free,bound,translocate,lytic,tension,extracellular,endosome,neuroplasm,endocytosis,translocation,binding,bulk_movement
5.13,0.9998961060645948,0.9992307959891992,0.0006653100753956621,8.232940745857838e-05,2.1192066024937423e-05,3.7246192191871006e-07,0.999999627538078,1.0,1.0,1.0,1.1608446451659551e-05,2.754968583241865e-07,3.8587984372948403e-05,0.00014988461939837987
5.14,0.9998957198620535,0.9992292971441293,0.0006664227179241492,8.259933526742533e-05,2.1305578414527673e-05,3.752242648439911e-07,0.9999996247757351,1.0,1.0,1.0,1.164650627270697e-05,2.7697251938885975e-07,3.865251763960066e-05,0.00014988439457161939
5.15,0.9998953330143672,0.9992277983013077,0.0006675347130594663,8.28695274365043e-05,2.141945680839289e-05,3.7800138816667435e-07,0.9999996219986118,1.0,1.0,1.0,1.1684603368547105e-05,2.7845293850910754e-07,3.8717013357449047e-05,0.00014988416974519615
5.16,0.9998949455219114,0.9992262994607344,0.0006686460611769955,8.313998321821536e-05,2.15337015311521e-05,3.8079333948842715e-07,0.9999996192066605,1.0,1.0,1.0,1.1722737633768364e-05,2.799381199049773e-07,3.878147154826574e-05,0.00014988394491911015
5.17,0.9998945573850613,0.9992248006224094,0.0006697567626519019,8.341070186622951e-05,2.164831290632902e-05,3.836001664530469e-07,0.9999996163998336,1.0,1.0,1.0,1.176090896313836e-05,2.8142806778227725e-07,3.884589223381031e-05,0.0001498837200933614
5.18,0.9998941686041917,0.9992233017863326,0.0006708668178591327,8.368168263548673e-05,2.1763291256353936e-05,3.8642191674631766e-07,0.9999996135780832,1.0,1.0,1.0,1.1799117251603627e-05,2.8292278633260113e-07,3.89102754358297e-05,0.00014988349526794988
5.19,0.9998937791796774,0.999221802952504,0.0006719762271734181,8.395292478219402e-05,2.1878636902565657e-05,3.892586380958688e-07,0.9999996107413619,1.0,1.0,1.0,1.1837362394289355e-05,2.844222797333535e-07,3.897462117605825e-05,0.00014988327044287557
5.2,0.999893389111893,0.9992203041209237,0.0006730849909692705,8.422442756382348e-05,2.1994350165213404e-05,3.921103782710321e-07,0.9999996078896217,1.0,1.0,1.0,1.187564428649911e-05,2.859265521477742e-07,3.9038929476217694e-05,0.00014988304561813854
5.21,0.9998929984012126,0.9992188052915916,0.0006741931096209855,8.44961902391105e-05,2.2110431363458798e-05,3.9497718508270177e-07,0.9999996050228149,1.0,1.0,1.0,1.191396282371458e-05,2.8743560772496437e-07,3.910320035801716e-05,0.00014988282079373872
5.22,0.9998926070480104,0.9992173064645078,0.0006753005835026416,8.476821206805177e-05,2.2226880815377728e-05,3.978591063831921e-07,0.9999996021408936,1.0,1.0,1.0,1.1952317901595298e-05,2.8894945059991047e-07,3.9167433843153215e-05,0.00014988259596967617
5.23,0.9998922150526603,0.9992158076396722,0.0006764074129881004,8.504049231190341e-05,2.23436988379623e-05,4.0075619006609726e-07,0.99999959924381,1.0,1.0,1.0,1.199070941597838e-05,2.904680848935099e-07,3.9231629953309824e-05,0.00014988237114595083
5.24,0.9998918224155359,0.9992143088170848,0.0006775135984510066,8.531303023317901e-05,2.246088574712271e-05,4.0366848406614906e-07,0.9999995963315159,1.0,1.0,1.0,1.202913726287824e-05,2.919915147125952e-07,3.9295788710158384e-05,0.0001498821463225627
5.25,0.9998914291370106,0.9992128099967458,0.0006786191402647884,8.558582509564783e-05,2.2578441857689217e-05,4.065960363590783e-07,0.9999995934039636,1.0,1.0,1.0,1.2067601338486342e-05,2.935197441499598e-07,3.9359910135357725e-05,0.00014988192149951185
5.26,0.9998910352174576,0.9992113111786549,0.0006797240388026574,8.585887616433283e-05,2.2696367483414007e-05,4.095388949614733e-07,0.9999995904611051,1.0,1.0,1.0,1.2106101539170928e-05,2.950527772843821e-07,3.942399425055413e-05,0.0001498816966767982
5.2700000000000005,0.9998906406572499,0.9992098123628123,0.000680828294437609,8.613218270550888e-05,2.2814662936973128e-05,4.1249710793064056e-07,0.9999995875028921,1.0,1.0,1.0,1.2144637761476751e-05,2.9659061818065064e-07,3.948804107738132e-05,0.00014988147185442184
5.28,0.9998902454567602,0.9992083135492178,0.000681931907542422,8.640574398670065e-05,2.2933328529968345e-05,4.154707233644637e-07,0.9999995845292766,1.0,1.0,1.0,1.218320990212479e-05,2.9813327088958845e-07,3.9552050637460476e-05,0.00014988124703238265
5.29,0.9998898496163612,0.9992068147378715,0.0006830348784896591,8.6679559276681e-05,2.3052364572929102e-05,4.184597894012657e-07,0.9999995815402106,1.0,1.0,1.0,1.222181785801202e-05,2.9968073944807834e-07,3.961602295240023e-05,0.0001498810222106807
5.3,0.9998894531364252,0.9992053159287735,0.0006841372076516672,8.69536278454689e-05,2.317177137531439e-05,4.214643542196685e-07,0.9999995785356458,1.0,1.0,1.0,1.2260461526211113e-05,3.012330278790871e-07,3.96799580437967e-05,0.000149880797389316
5.3100000000000005,0.9998890560173244,0.9992038171219237,0.0006852388954005772,8.722794896432767e-05,2.3291549245514654e-05,4.2448446603845456e-07,0.999999575515534,1.0,1.0,1.0,1.22991408039702e-05,3.027901401916905e-07,3.974385593323348e-05,0.00014988057256828854
5.32,0.9998886582594305,0.9992023183173222,0.000686339942108304,8.750252190576295e-05,2.3411698490853634e-05,4.275201731164268e-07,0.9999995724798268,1.0,1.0,1.0,1.2337855588712575e-05,3.0435208038109725e-07,3.980771664228164e-05,0.00014988034774759832
5.33,0.9998882598631154,0.9992008195149689,0.0006874403481465473,8.777734594352102e-05,2.3532219417590333e-05,4.305715237522719e-07,0.9999995694284762,1.0,1.0,1.0,1.2376605778036462e-05,3.059188524286743e-07,3.9871540192499745e-05,0.0001498801229272453
5.34,0.9998878608287505,0.9991993207148637,0.0006885401138867909,8.805242035258677e-05,2.3653112330920856e-05,4.3363856628442085e-07,0.9999995663614337,1.0,1.0,1.0,1.2415391269714733e-05,3.074904603019711e-07,3.993532660543388e-05,0.00014987989810722954
5.3500000000000005,0.9998874611567071,0.9991978219170068,0.0006896392397003036,8.832774440918193e-05,2.377437753498031e-05,4.367213490909114e-07,0.9999995632786509,1.0,1.0,1.0,1.245421196169465e-05,3.0906690795474404e-07,3.999907590261761e-05,0.00014987967328755102
5.36,0.9998870608473562,0.9991963231213981,0.0006907377259581382,8.860331739076309e-05,2.389601533284465e-05,4.3981992058924906e-07,0.9999995601800794,1.0,1.0,1.0,1.2493067752097595e-05,3.106481993269804e-07,4.006278810557202e-05,0.0001498794484682097
5.37,0.9998866599010686,0.9991948243280375,0.0006918355730311331,8.887913857601996e-05,2.4018026026532606e-05,4.429343292362715e-07,0.9999995570656708,1.0,1.0,1.0,1.2531958539218814e-05,3.122343383449239e-07,4.012646323580572e-05,0.0001498792236492056
5.38,0.999886258318215,0.9991933255369251,0.0006929327812899113,8.915520724487345e-05,2.414040991700753e-05,4.4606462352800985e-07,0.9999995539353764,1.0,1.0,1.0,1.2570884221527156e-05,3.1382532892109787e-07,4.0190101314814854e-05,0.00014987899883053875
5.39,0.9998858560991657,0.9991918267480608,0.000694029351104881,8.943152267847382e-05,2.4263167304179274e-05,4.4921085199955187e-07,0.999999550789148,1.0,1.0,1.0,1.2609844697664807e-05,3.1542117495433055e-07,4.02537023640831e-05,0.0001498787740122091
5.4,0.999885453244291,0.9991903279614448,0.0006951252828462359,8.97080841591988e-05,2.4386298486906063e-05,4.5237306322490563e-07,0.9999995476269368,1.0,1.0,1.0,1.264883986644703e-05,3.170218803297788e-07,4.0317266405081684e-05,0.0001498785491942167
5.41,0.9998850497539609,0.999188829177077,0.0006962205768839543,8.998489097065173e-05,2.450980376299633e-05,4.5555130581686163e-07,0.9999995444486942,1.0,1.0,1.0,1.2687869626861894e-05,3.186274489189523e-07,4.0380793459269354e-05,0.00014987832437656154
5.42,0.9998846456285452,0.9991873303949573,0.0006973152335878007,9.026194239765977e-05,2.4633683429210633e-05,4.587456284268582e-07,0.9999995412543716,1.0,1.0,1.0,1.2726933878070025e-05,3.202378845797382e-07,4.0444283548092444e-05,0.0001498780995592436
5.43,0.9998842408684131,0.9991858316150858,0.0006984092533273248,9.0539237726272e-05,2.4757937781263475e-05,4.619560797448442e-07,0.9999995380439203,1.0,1.0,1.0,1.276603251940435e-05,3.2185319115642514e-07,4.0507736692984844e-05,0.00014987787474226287
5.44,0.9998838354739343,0.9991843328374624,0.0006995026364718624,9.08167762437576e-05,2.488256711382519e-05,4.6518270849914383e-07,0.9999995348172915,1.0,1.0,1.0,1.2805165450369822e-05,3.2347337247972746e-07,4.057115291536802e-05,0.00014987764992561935
5.45,0.9998834294454778,0.9991828340620873,0.0007005953833905346,9.109455723860397e-05,2.500757172052374e-05,4.6842556345631975e-07,0.9999995315744366,1.0,1.0,1.0,1.2844332570643158e-05,3.250984323668086e-07,4.063453223665101e-05,0.00014987742510931307
5.46,0.9998830227834125,0.9991813352889602,0.000701687494452249,9.13725800005149e-05,2.513295189394665e-05,4.716846934210395e-07,0.9999995283153066,1.0,1.0,1.0,1.28835337800726e-05,3.2672837462130644e-07,4.0697874678230446e-05,0.00014987720029334403
5.47,0.9998826154881071,0.9991798365180814,0.000702778970025699,9.165084382040882e-05,2.5258707925642797e-05,4.749601472359392e-07,0.9999995250398528,1.0,1.0,1.0,1.2922768978677643e-05,3.2836320303335635e-07,4.076118026149055e-05,0.0001498769754777122
5.48,0.9998822075599301,0.9991783377494508,0.0007038698104793645,9.192934799041682e-05,2.538484010612429e-05,4.78251973781489e-07,0.9999995217480262,1.0,1.0,1.0,1.296203806664877e-05,3.300029213796158e-07,4.082444900780314e-05,0.0001498767506624176
5.49,0.9998817989992497,0.9991768389830682,0.0007049600161815111,9.220809180388087e-05,2.5511348724868264e-05,4.815602219758579e-07,0.9999995184397781,1.0,1.0,1.0,1.3001340944347202e-05,3.3164753342328744e-07,4.088768093852765e-05,0.0001498765258474602
5.5,0.999881389806434,0.9991753402189338,0.0007060495875001917,9.24870745553521e-05,2.5638234070318782e-05,4.848849407747801e-07,0.9999995151150592,1.0,1.0,1.0,1.3040677512304645e-05,3.332970429141442e-07,4.095087607501112e-05,0.00014987630103284005
5.51,0.9998809799818508,0.9991738414570476,0.0007071385248032452,9.276629554058879e-05,2.5765496429888636e-05,4.882261791714207e-07,0.9999995117738208,1.0,1.0,1.0,1.3080047671223018e-05,3.3495145358855226e-07,4.101403443858822e-05,0.00014987607621855711
5.5200000000000005,0.9998805695258678,0.9991723426974095,0.0007082268284582976,9.30457540565547e-05,2.5893136089961207e-05,4.915839861962414e-07,0.9999995084160138,1.0,1.0,1.0,1.3119451321974213e-05,3.3661076916949567e-07,4.1077156050581264e-05,0.00014987585140461142
5.53,0.9998801584388523,0.9991708439400195,0.0007093144988327613,9.332544940141713e-05,2.6021153335892242e-05,4.949584109168662e-07,0.9999995050415891,1.0,1.0,1.0,1.3158888365599814e-05,3.382749933665991e-07,4.1140240932300155e-05,0.00014987562659100293
5.54,0.9998797467211715,0.9991693451848777,0.000710401536293836,9.360538087454517e-05,2.6149548452011755e-05,4.983495024379496e-07,0.9999995016504976,1.0,1.0,1.0,1.3198358703310867e-05,3.399441298761528e-07,4.120328910504249e-05,0.00014987540177773163
5.55,0.9998793343731924,0.999167846431984,0.0007114879412085084,9.38855477765079e-05,2.627832172162581e-05,5.01757309901042e-07,0.9999994982426901,1.0,1.0,1.0,1.3237862236487613e-05,3.416181823811355e-07,4.126630059009349e-05,0.00014987517696479758
5.5600000000000005,0.9998789213952819,0.9991663476813384,0.0007125737139435526,9.416594940907254e-05,2.6407473427018366e-05,5.051818824844577e-07,0.9999994948181176,1.0,1.0,1.0,1.3277398866679226e-05,3.4329715455123873e-07,4.1329275408726054e-05,0.00014987495215220073
5.57,0.9998785077878064,0.9991648489329409,0.0007136588548655295,9.444658507520256e-05,2.6537003849453054e-05,5.086232694031404e-07,0.9999994913767306,1.0,1.0,1.0,1.3316968495603559e-05,3.449810500428897e-07,4.139221358220071e-05,0.00014987472733994113
5.58,0.9998780935511323,0.9991633501867916,0.0007147433643407881,9.472745407905604e-05,2.6666913269175062e-05,5.120815199085326e-07,0.9999994879184801,1.0,1.0,1.0,1.3356571025146901e-05,3.466698724992758e-07,4.1455115131765716e-05,0.00014987450252801872
5.59,0.9998776786856258,0.9991618514428904,0.0007158272427354646,9.500855572598377e-05,2.6797201965412907e-05,5.155566832884429e-07,0.9999994844433168,1.0,1.0,1.0,1.339620635736371e-05,3.4836362555036776e-07,4.1517980078656946e-05,0.00014987427771643354
5.6000000000000005,0.9998772631916527,0.9991603527012373,0.000716910490415483,9.528988932252745e-05,2.6927870216380263e-05,5.190488088669133e-07,0.9999994809511912,1.0,1.0,1.0,1.343587439447637e-05,3.500623128129434e-07,4.158080844409802e-05,0.00014987405290518559
5.61,0.9998768470695788,0.9991588539618322,0.000717993107746555,9.557145417641781e-05,2.7058918299277732e-05,5.22557946004087e-07,0.999999477442054,1.0,1.0,1.0,1.3475575038874911e-05,3.517659378906105e-07,4.1643600249300196e-05,0.0001498738280942748
5.62,0.9998764303197695,0.9991573552246753,0.0007190750950941805,9.5853249596573e-05,2.7190346490294717e-05,5.260841440960786e-07,0.9999994739158559,1.0,1.0,1.0,1.3515308193116793e-05,3.534745043738313e-07,4.170635551546247e-05,0.00014987360328370128
5.63,0.9998760129425902,0.9991558564897666,0.0007201564528236471,9.613527489309665e-05,2.7322155064611183e-05,5.296274525748413e-07,0.9999994703725474,1.0,1.0,1.0,1.3555073759926626e-05,3.5518801583994534e-07,4.176907426377153e-05,0.00014987337847346496
5.64,0.9998755949384059,0.9991543577571059,0.000721237181300031,9.64175293772761e-05,2.7454344296399464e-05,5.33187920908036e-07,0.9999994668120791,1.0,1.0,1.0,1.3594871642195928e-05,3.56906475853193e-07,4.18317565154018e-05,0.0001498731536635659
5.65,0.9998751763075816,0.9991528590266934,0.0007223172808881966,9.670001236158068e-05,2.7586914458826086e-05,5.367655985989011e-07,0.9999994632344014,1.0,1.0,1.0,1.3634701742982874e-05,3.5862988796473907e-07,4.18944022915154e-05,0.000149872928854004
5.66,0.9998747570504817,0.9991513602985289,0.0007233967519527965,9.698272315965975e-05,2.77198658240535e-05,5.403605351861205e-07,0.9999994596394648,1.0,1.0,1.0,1.3674563965512023e-05,3.603582557126955e-07,4.19570116132622e-05,0.00014987270404477932
5.67,0.9998743371674708,0.9991498615726125,0.0007244755948582722,9.726566108634114e-05,2.785319866324195e-05,5.439727802436947e-07,0.9999994560272197,1.0,1.0,1.0,1.37144582131741e-05,3.6209158262214533e-07,4.2019584501779787e-05,0.00014987247923589186
5.68,0.9998739166589131,0.9991483628489443,0.0007255538099688536,9.754882545762922e-05,2.798691324655123e-05,5.476023833808099e-07,0.9999994523976167,1.0,1.0,1.0,1.3754384389525719e-05,3.63829872205166e-07,4.208212097819351e-05,0.0001498722544273416
5.69,0.9998734955251727,0.9991468641275241,0.0007266313976485596,9.783221559070318e-05,2.8121009843142476e-05,5.512493942417085e-07,0.9999994487506058,1.0,1.0,1.0,1.3794342398289147e-05,3.655731279608522e-07,4.214462106361646e-05,0.0001498720296191286
5.7,0.9998730737666132,0.999145365408352,0.0007277083582611979,9.811583080391516e-05,2.8255488721179916e-05,5.549138625055579e-07,0.9999994450861375,1.0,1.0,1.0,1.3834332143352035e-05,3.673213533753389e-07,4.2207084779149485e-05,0.00014987180481125279
5.71,0.9998726513835983,0.9991438666914279,0.0007287846921703654,9.839967041678862e-05,2.8390350147832716e-05,5.585958378863233e-07,0.9999994414041621,1.0,1.0,1.0,1.3874353528767194e-05,3.6907455192182527e-07,4.2269512145881197e-05,0.00014987158000371415
5.72,0.9998722283764913,0.9991423679767518,0.0007298603997394481,9.868373375001645e-05,2.852559438927672e-05,5.622953701326367e-07,0.9999994377046298,1.0,1.0,1.0,1.3914406458752319e-05,3.708327270605973e-07,4.233190318488799e-05,0.00014987135519651276
5.73,0.9998718047456555,0.9991408692643239,0.0007309354813316213,9.896802012545931e-05,2.8661221710696242e-05,5.660125090276691e-07,0.999999433987491,1.0,1.0,1.0,1.3954490837689761e-05,3.7259588223905115e-07,4.239425791723404e-05,0.00014987113038964856
5.74,0.9998713804914539,0.999139370554144,0.0007320099373098496,9.925252886614367e-05,2.87972323762858e-05,5.69747304389e-07,0.9999994302526957,1.0,1.0,1.0,1.3994606570126257e-05,3.743640208917154e-07,4.2456576363971274e-05,0.0001498709055831216
5.75,0.9998709556142492,0.9991378718462123,0.0007330837680368873,9.953725929626028e-05,2.8933626649251955e-05,5.73499806068491e-07,0.9999994265001939,1.0,1.0,1.0,1.4034753560772697e-05,3.761371464402754e-07,4.2518858546139464e-05,0.00014987068077693182
5.76,0.9998705301144037,0.9991363731405285,0.0007341569738752783,9.982221074116225e-05,2.9070404791815025e-05,5.77270063952156e-07,0.999999422729936,1.0,1.0,1.0,1.4074931714503876e-05,3.779152622935953e-07,4.2581104484766147e-05,0.00014987045597107925
5.7700000000000005,0.9998701039922802,0.9991348744370928,0.0007352295551873565,0.00010010738252736339,2.9207567065210886e-05,5.810581279600339e-07,0.999999418941872,1.0,1.0,1.0,1.4115140936358237e-05,3.796983718477415e-07,4.264331420086668e-05,0.0001498702311655639
5.78,0.9998696772482405,0.9991333757359052,0.0007363015123352452,0.00010039277398253629,2.9345113729692687e-05,5.848640480460595e-07,0.9999994151359519,1.0,1.0,1.0,1.4155381131537615e-05,3.814864784860049e-07,4.270548771544422e-05,0.00014987000636038577
5.79,0.9998692498826465,0.9991318770369656,0.0007373728456808582,0.00010067838443551078,2.9483045044532674e-05,5.886878741979374e-07,0.9999994113121258,1.0,1.0,1.0,1.4195652205407018e-05,3.8327958557892474e-07,4.276762504948977e-05,0.00014986978155554482
5.8,0.99986882189586,0.9991303783402741,0.0007384435555858992,0.00010096421321627205,2.9621361268023905e-05,5.925296564370141e-07,0.9999994074703435,1.0,1.0,1.0,1.4235954063494357e-05,3.8507769648431074e-07,4.2829726223982154e-05,0.0001498695567510411
5.8100000000000005,0.9998683932882425,0.9991288796458306,0.0007395136424118624,0.00010125025965595892,2.976006265748203e-05,5.963894448181506e-07,0.9999994036105552,1.0,1.0,1.0,1.4276286611490206e-05,3.8688081454726637e-07,4.289179125988802e-05,0.0001498693319468746
5.82,0.9998679640601552,0.9991273809536352,0.0007405831065200322,0.00010153652308686206,2.9899149469246987e-05,6.002672894295944e-07,0.9999993997327106,1.0,1.0,1.0,1.431664975524755e-05,3.886889431002108e-07,4.295382017816187e-05,0.00014986910714304526
5.83,0.9998675342119593,0.9991258822636878,0.0007416519482714835,0.00010182300284242232,3.0038621958684837e-05,6.041632403928552e-07,0.9999993958367596,1.0,1.0,1.0,1.4357043400781546e-05,3.9050208546290287e-07,4.301581299974605e-05,0.00014986888233955317
5.84,0.9998671037440156,0.9991243835759884,0.000742720168027082,0.00010210969825722897,3.0178480380189455e-05,6.080773478625766e-07,0.9999993919226522,1.0,1.0,1.0,1.4397467454269282e-05,3.923202449424629e-07,4.307776974557076e-05,0.00014986865753639826
5.8500000000000005,0.9998666726566846,0.9991228848905371,0.0007437877661474841,0.00010239660866701794,3.0318724987184297e-05,6.120096620264106e-07,0.9999993879903379,1.0,1.0,1.0,1.4437921822049528e-05,3.9414342483339586e-07,4.313969043655408e-05,0.00014986843273358055
5.86,0.999866240950327,0.9991213862073338,0.0007448547429931368,0.00010268373340867,3.0459356032124095e-05,6.159602331048904e-07,0.9999993840397668,1.0,1.0,1.0,1.4478406410622469e-05,3.9597162841761323e-07,4.320157509360194e-05,0.00014986820793110007
5.87,0.9998658086253027,0.9991198875263785,0.0007459210989242786,0.0001029710718202092,3.0600373766496674e-05,6.199291113513062e-07,0.9999993800708886,1.0,1.0,1.0,1.4518921126649496e-05,3.978048589644567e-07,4.326342373760816e-05,0.00014986798312895675
5.88,0.9998653756819722,0.9991183888476712,0.0007469868343009387,0.00010325862324080104,3.074177844082463e-05,6.239163470515788e-07,0.999999376083653,1.0,1.0,1.0,1.4559465876952946e-05,3.996431197307201e-07,4.332523638945445e-05,0.00014986775832715067
5.89,0.9998649421206949,0.999116890171212,0.0007480519494829378,0.00010354638701075073,3.088357030466708e-05,6.279219905241341e-07,0.9999993720780095,1.0,1.0,1.0,1.4600040568515851e-05,4.0148641396067204e-07,4.3387013070010396e-05,0.00014986753352568178
5.9,0.9998645079418306,0.9991153914970007,0.0007491164448298881,0.00010383436247150151,3.102574960662141e-05,6.319460921197787e-07,0.9999993680539079,1.0,1.0,1.0,1.4640645108481712e-05,4.0333474488607836e-07,4.3448753800133513e-05,0.00014986730872455008
5.91,0.9998640731457387,0.9991138928250375,0.0007501803207011926,0.00010412254896563282,3.116831659432496e-05,6.35988702221573e-07,0.9999993640112977,1.0,1.0,1.0,1.4681279404154226e-05,4.0518811572622443e-07,4.3510458600669174e-05,0.00014986708392375562
5.92,0.9998636377327783,0.9991123941553223,0.0007512435774560467,0.00010441094583685873,3.1311271514456784e-05,6.400498712447096e-07,0.9999993599501288,1.0,1.0,1.0,1.4721943362997079e-05,4.070465296879382e-07,4.357212749245071e-05,0.00014986685912329832
5.93,0.9998632017033084,0.999110895487855,0.0007523062154534371,0.00010469955243002613,3.145461461273938e-05,6.441296496363862e-07,0.9999993558703504,1.0,1.0,1.0,1.4762636892633683e-05,4.089099899656119e-07,4.363376049629935e-05,0.00014986663432317823
5.94,0.9998627650576879,0.9991093968226358,0.0007533682350521425,0.00010498836809111307,3.1598346133940396e-05,6.482280878756832e-07,0.9999993517719121,1.0,1.0,1.0,1.4803359900846942e-05,4.107784997412251e-07,4.369535763302427e-05,0.00014986640952339536
5.95,0.9998623277962753,0.9991078981596645,0.0007544296366107333,0.00010527739216722689,3.174246632187432e-05,6.523452364734375e-07,0.9999993476547635,1.0,1.0,1.0,1.484411229557899e-05,4.1265206218436614e-07,4.3756918923422536e-05,0.00014986618472394967
5.96,0.9998618899194288,0.9991063994989412,0.0007554904204875725,0.00010556662400660274,3.188697541940425e-05,6.56481145972121e-07,0.999999343518854,1.0,1.0,1.0,1.4884893984930985e-05,4.145306804522552e-07,4.381844438827921e-05,0.00014986595992484117
5.97,0.9998614514275068,0.999104900840466,0.0007565505870408149,0.0001058560629586017,3.203187366844357e-05,6.606358669457158e-07,0.9999993393641331,1.0,1.0,1.0,1.4925704877162837e-05,4.1641435768976644e-07,4.387993404836727e-05,0.00014986573512606988
5.98,0.9998610123208672,0.9991034021842388,0.0007576101366284077,0.00010614570837370916,3.217716130995769e-05,6.648094499995918e-07,0.99999933519055,1.0,1.0,1.0,1.496654488069299e-05,4.183030970294499e-07,4.394138792444765e-05,0.0001498655103276358
5.99,0.9998605725998676,0.9991019035302595,0.0007586690696080907,0.00010643555960353303,3.2322838583965675e-05,6.690019457703812e-07,0.9999993309980543,1.0,1.0,1.0,1.5007413904098157e-05,4.201969015915538e-07,4.400280603726926e-05,0.00014986528552953893
6.0,0.9998601322648657,0.9991004048785282,0.000759727386337396,0.00010672561600080214,3.246890572954206e-05,6.732134049258587e-07,0.9999993267865951,1.0,1.0,1.0,1.5048311856113101e-05,4.220957744840468e-07,4.406418840756897e-05,0.00014986506073177923
6.01,0.9998596913162187,0.999098906229045,0.0007607850871736487,0.00010701587691936448,3.2615362984818484e-05,6.774438781648169e-07,0.9999993225561218,1.0,1.0,1.0,1.508923864563039e-05,4.239997188026403e-07,4.412553505607162e-05,0.00014986483593435674
6.0200000000000005,0.9998592497542836,0.9990974075818096,0.0007618421724739665,0.00010730634171418553,3.276221058698541e-05,6.81693416216945e-07,0.9999993183065837,1.0,1.0,1.0,1.5130194181700158e-05,4.259087376308104e-07,4.418684600349006e-05,0.00014986461113727145
6.03,0.9998588075794175,0.9990959089368222,0.0007628986425952601,0.00010759700974134649,3.2909448772293794e-05,6.859620698427042e-07,0.9999993140379302,1.0,1.0,1.0,1.5171178373529854e-05,4.278228340398193e-07,4.424812127052509e-05,0.0001498643863405233
6.04,0.999858364791977,0.9990944102940827,0.0007639544978942333,0.00010788788035804271,3.3057077776056814e-05,6.902498898332089e-07,0.9999993097501102,1.0,1.0,1.0,1.5212191130484021e-05,4.2974201108873853e-07,4.430936087786553e-05,0.0001498641615441124
6.05,0.9998579213923187,0.9990929116535913,0.0007650097387273828,0.00010817895292258191,3.3205097832651544e-05,6.945569270101029e-07,0.999999305443073,1.0,1.0,1.0,1.5253232362084048e-05,4.316662718244701e-07,4.4370564846188205e-05,0.00014986393674803867
6.0600000000000005,0.9998574773807988,0.9990914130153478,0.0007660643654509992,0.00010847022679438256,3.335350917552067e-05,6.988832322254385e-07,0.9999993011167678,1.0,1.0,1.0,1.529430197800794e-05,4.3359561928176875e-07,4.443173319615796e-05,0.00014986371195230215
6.07,0.9998570327577734,0.9990899143793522,0.0007671183784211658,0.00010876170133397207,3.3502312037174107e-05,7.032288563615539e-07,0.9999992967711436,1.0,1.0,1.0,1.533539988809006e-05,4.3553005648326335e-07,4.449286594842762e-05,0.00014986348715690281
6.08,0.9998565875235984,0.9990884157456047,0.0007681717779937599,0.00010905337590298528,3.365150664919077e-05,7.07593850330954e-07,0.9999992924061497,1.0,1.0,1.0,1.5376526002320923e-05,4.3746958643947997e-07,4.455396312363808e-05,0.0001498632623618407
6.09,0.9998561416786295,0.999086917114105,0.0007692245645244524,0.00010934524986416266,3.380109324222019e-05,7.119782650761886e-07,0.9999992880217349,1.0,1.0,1.0,1.5417680230846932e-05,4.3941421214886246e-07,4.461502474241824e-05,0.00014986303756711573
6.1000000000000005,0.999855695223222,0.9990854184848533,0.0007702767383687077,0.0001096373225813487,3.3951072045984244e-05,7.163821515697314e-07,0.9999992836178484,1.0,1.0,1.0,1.5458862483970165e-05,4.4136393659779516e-07,4.467605082538505e-05,0.00014986281277272798
6.11,0.9998552481577314,0.9990839198578496,0.0007713282998817844,0.00010992959341949011,3.410144328927876e-05,7.20805560813859e-07,0.9999992791944392,1.0,1.0,1.0,1.5500072672148105e-05,4.4331876276062387e-07,4.47370413931435e-05,0.00014986258797867742
6.12,0.9998548004825125,0.9990824212330938,0.0007723792494187349,0.00011022206174463434,3.425220719997528e-05,7.252485438405325e-07,0.9999992747514561,1.0,1.0,1.0,1.554131070599344e-05,4.452786935996786e-07,4.4797996466286626e-05,0.00014986236318496405
6.13,0.9998543521979203,0.9990809226105859,0.0007734295873344059,0.00011051472692392776,3.4403364005022646e-05,7.297111517112757e-07,0.9999992702888483,1.0,1.0,1.0,1.5582576496273812e-05,4.472437320652944e-07,4.485891606539555e-05,0.00014986213839158786
6.140000000000001,0.9998539033043093,0.9990794239903259,0.0007744793139834382,0.00011080758832561407,3.455491393044875e-05,7.341934355170563e-07,0.9999992658065645,1.0,1.0,1.0,1.562386995391158e-05,4.4921388109583376e-07,4.491980021103942e-05,0.00014986191359854888
6.15,0.9998534538020342,0.9990779253723139,0.000775528429720267,0.00011110064531903253,3.47068572013621e-05,7.38695446378165e-07,0.9999992613045536,1.0,1.0,1.0,1.5665190989983587e-05,4.5118914361770727e-07,4.4980648923775486e-05,0.00014986168880584707
6.16,0.9998530036914488,0.9990764267565497,0.0007765769348991219,0.00011139389727461647,3.485919404195358e-05,7.432172354440977e-07,0.9999992567827646,1.0,1.0,1.0,1.5706539515720922e-05,4.531695225453965e-07,4.504146222414908e-05,0.00014986146401348244
6.17,0.9998525529729075,0.9990749281430336,0.0007776248298740274,0.00011168734356389149,3.5011924675498064e-05,7.477588538934354e-07,0.999999252241146,1.0,1.0,1.0,1.57479154425087e-05,4.551550207814748e-07,4.510224013269359e-05,0.00014986123922145503
6.18,0.9998521016467641,0.9990734295317653,0.0007786721149988026,0.00011198098355947385,3.5165049324356075e-05,7.523203529337253e-07,0.9999992476796471,1.0,1.0,1.0,1.5789318681885813e-05,4.5714564121662895e-07,4.5162982669930554e-05,0.00014986101442976478
