Time,Ca_cyt,Ca_er,IP3_cyt,Na_cyt,ATP_cyt,ADP_cyt,n,V,Vca,TV,Ca_ec,Vk,K_ec,K_cyt,Vna,Na_ec,Vnaca,pvca,Vcah,Kcah,f_CRAN,gm_CRAN,Kcar,p_CRAN,V_CRAN,pna,f_5,f5_ast,b_5,b5_ast,F1,f_1,F4,f_4,F5,B2,b_2,B3,b_3,B4,b_4,P,B6,b_6,Ksup,D,f_2,f_3,f_6,b_1,f_Ca,Kkca,Okatp,Kdd,Ktd,Ktt,n_infinity,Vn,Sn,tau_n,c,Vtau,a,b,I_Vca,gmvca,I_CaPump,Pmcap,Kcap,I_NaCa,gnaca,Knaca,I_CRAN,I_Na,gmna,I_NaK,Pnak,I_KDr,gmKDr,I_KCa,gmkca,I_KATP,gmkatp,Jerp,Pcaer,Kcarp,O_infinity,Krca,Kip3,Jout,Pleak,Pip3,Cm,fi,F,ksg,fer,kip,Kipca,kdip,kadp,katpca,katp,Cytoplasm,ER,Calcium_cyt_Ivca,Calcium_cyt_Inaca,Calcium_cyt_Icapump,Calcium_cyt_Jerp,Calcium_cyt_Jout,Calcium_cyt_sequestration,IP3_synthesis,IP3_degradation,Na_Inaca,Na_Inak,Na_Ina,Na_Icran,ATP_production,ATP_NaKATPase,ATP_Capump,ATP_Jerp,ATP_Ca_dependent_consumption,ATP_consumption
6.07,0.08503855639113175,22.799978472278426,0.3299985813434667,9858.131489176807,938.468571178277,3061.5314288217232,0.0012521544707171863,-60.38309559481847,138.03261397604783,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92393259497183,140000.0,-63.293430167180155,0.01266564756672323,-19.0,9.5,-0.7,0.7,200.0,-60.38309559481847,0.0,0.004268934038507869,0.0006463893174035453,0.002,0.09282331620363334,0.03,239.51009791065454,2.5e-10,0.96,1.5e-08,0.6066160591286069,0.3061531428821723,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,358.4035835988892,10.0,0.172,11.5,100.0,0.343381363627989,0.1,0.013132520824062643,17.0,26.0,1.0,0.0013234929235790903,-14.0,7.0,11.536230198348195,20.0,-75.0,65.0,20.0,-1935.0588558269474,770.0,839.3387158321659,2000.0,0.1,0.014780092387579352,271.0,0.75,-5550.107384818941,-672.6492505616498,1200.0,1601.681686239241,600.0,54.96308849387306,3000.0,653.1486578501953,130.0,4611.596547107572,24000.0,0.002951867178607211,0.105,0.5,0.0005749204663641265,0.077,3.2,2.287165132208579e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,1.0027770409011492e-16,1.5318539034647204e-21,8.699162728218541e-17,2.2552265244559092e-15,2.287165132208579e-15,6.496945708282466e-18,9.91124337339365e-18,1.0084756645856344e-17,4.595561710394161e-19,4.980095412465899e-14,6.971542214454576e-15,5.752300756406634e-14,8.654337042993247e-13,1.6600318041552995e-14,8.69916272821854e-15,1.1276132622279546e-15,3.0485896779373423e-15,3.5849499419010186e-14
6.08,0.08503864949755043,22.799978438060904,0.3299985790724786,9858.13168145895,938.4790437719325,3061.5209562280675,0.0012522163425594901,-60.382451089787516,138.0325993430783,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92393207360512,140000.0,-63.29340246534121,0.01266649598245369,-19.0,9.5,-0.7,0.7,200.0,-60.382451089787516,0.0,0.004268591601667269,0.0006463971102145866,0.002,0.09282219714763514,0.03,239.5101119255363,2.5e-10,0.96,1.5e-08,0.6066301418911257,0.30615209562280676,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,358.41072486888766,10.0,0.172,11.5,100.0,0.3433823510748194,0.1,0.01313242161843137,17.0,26.0,1.0,0.0013236146247255413,-14.0,7.0,11.536250829124821,20.0,-75.0,65.0,20.0,-1935.1820481580055,770.0,839.3397824438472,2000.0,0.1,0.014783305741172708,271.0,0.75,-5550.020881398318,-672.5919892998749,1200.0,1601.8039549909802,600.0,54.968225526125295,3000.0,653.179306596206,130.0,4611.764844088382,24000.0,0.002951873460731515,0.105,0.5,0.0005749207536263798,0.077,3.2,2.2871651272185176e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,1.0028408810478342e-16,1.5321869452425463e-21,8.699173782907676e-17,2.2552313239988775e-15,2.2871651272185176e-15,6.496952821612853e-18,9.911264138005986e-18,1.0084756576454947e-17,4.596560835727639e-19,4.980475581668592e-14,6.970948741253821e-15,5.752211101620271e-14,8.654307439065501e-13,1.660158527222864e-14,8.699173782907677e-15,1.1276156619994387e-15,3.0486270357292946e-15,3.5849899472087825e-14
6.09,0.08503874268506849,22.799978403848552,0.32999857680176437,9858.131873672075,938.4895163043999,3061.5104836956,0.001252278265210057,-60.3818071471691,138.0325846973789,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92393155242554,140000.0,-63.29337473748119,0.012667343713862682,-19.0,9.5,-0.7,0.7,200.0,-60.3818071471691,0.0,0.004268249490961705,0.0006464048963192367,0.002,0.0928210790816289,0.03,239.51012593538812,2.5e-10,0.96,1.5e-08,0.6066442184834362,0.30615104836956003,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,358.41786263396324,10.0,0.172,11.5,100.0,0.3433833393820292,0.1,0.01313232241482135,17.0,26.0,1.0,0.0013237362308337873,-14.0,7.0,11.536271437831203,20.0,-75.0,65.0,20.0,-1935.3051404393798,770.0,839.3408499837961,2000.0,0.1,0.014786516211538064,271.0,0.75,-5549.934454032851,-672.5347828378748,1200.0,1601.9261549897997,600.0,54.973362915162575,3000.0,653.2099320383612,130.0,4611.932961451197,24000.0,0.0029518797483339106,0.105,0.5,0.000574921041150251,0.077,3.2,2.2871651222279417e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,1.0029046693472456e-16,1.5325196881938192e-21,8.699184847217663e-17,2.2552361277271078e-15,2.2871651222279417e-15,6.496959941139233e-18,9.911284920723947e-18,1.008475650706192e-17,4.597559064581458e-19,4.9808555370984073e-14,6.9703558360146636e-15,5.752121525659793e-14,8.654277835310722e-13,1.6602851790328027e-14,8.699184847217663e-15,1.1276180638635539e-15,3.048664396304411e-15,3.585029952282808e-14
6.1000000000000005,0.08503883595361013,22.799978369641373,0.3299985745313242,9858.132065816231,938.4999887756895,3061.5000112243106,0.001252340238522257,-60.381163766419036,138.0325700389616,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92393103143299,140000.0,-63.29334698362426,0.012668190761523533,-19.0,9.5,-0.7,0.7,200.0,-60.381163766419036,0.0,0.004267907706028405,0.0006464126757238307,0.002,0.09281996200463437,0.03,239.51013994021355,2.5e-10,0.96,1.5e-08,0.6066582889112786,0.30615000112243107,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,358.42499689737116,10.0,0.172,11.5,100.0,0.3433843285488148,0.1,0.013132223213232418,17.0,26.0,1.0,0.0013238577419783988,-14.0,7.0,11.53629202449545,20.0,-75.0,65.0,20.0,-1935.4281327555886,770.0,839.3419184511419,2000.0,0.1,0.01478972380149273,271.0,0.75,-5549.848102647994,-672.4776311142513,1200.0,1602.0482863048028,600.0,54.978500656573324,3000.0,653.2405341994241,130.0,4612.100899371584,24000.0,0.0029518860414093,0.105,0.5,0.0005749213289354964,0.077,3.2,2.2871651172368527e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,1.0029684058431823e-16,1.5328521326105331e-21,8.699195921139471e-17,2.255240935636705e-15,2.2871651172368527e-15,6.496967066855815e-18,9.91130572153068e-18,1.0084756437677268e-17,4.598556397831599e-19,4.981235278970211e-14,6.969763498100754e-15,5.75203202844794e-14,8.654248231728881e-13,1.660411759656737e-14,8.699195921139471e-15,1.1276204678183526e-15,3.0487017596601032e-15,3.585069957123134e-14
6.11,0.0850389293030995,22.799978335439377,0.32999857226115836,9858.13225789147,938.5104611858119,3061.489538814188,0.0012524022623494608,-60.38052094699313,138.0325553678384,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92393051062733,140000.0,-63.293319203794816,0.012669037126009888,-19.0,9.5,-0.7,0.7,200.0,-60.38052094699313,0.0,0.004267566246504753,0.0006464204484347046,0.002,0.09281884591567131,0.03,239.5101539400163,2.5e-10,0.96,1.5e-08,0.6066723531803939,0.30614895388141883,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,358.4321276623667,10.0,0.172,11.5,100.0,0.34338531857437266,0.1,0.013132124013664427,17.0,26.0,1.0,0.0013239791582340032,-14.0,7.0,11.536312589145659,20.0,-75.0,65.0,20.0,-1935.551025191194,770.0,839.3429878450139,2000.0,0.1,0.01479292851385507,271.0,0.75,-5549.761827169206,-672.4205340676355,1200.0,1602.1703490050784,600.0,54.98363874594473,3000.0,653.2711131021578,130.0,4612.268658025115,24000.0,0.0029518923399525815,0.105,0.5,0.0005749216169818731,0.077,3.2,2.287165112245253e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,1.0030320905794652e-16,1.5331842787847924e-21,8.699207004664082e-17,2.2552457477237723e-15,2.287165112245253e-15,6.496974198756803e-18,9.91132654040932e-18,1.0084756368301001e-17,4.599552836354377e-19,4.9816148074988185e-14,6.969171726876048e-15,5.751942609907454e-14,8.654218628319947e-13,1.6605382691662727e-14,8.699207004664081e-15,1.1276228738618862e-15,3.048739125793784e-15,3.585109961729802e-14
6.12,0.08503902273346076,22.799978301242565,0.3299985699912672,9858.13244989784,938.5209335347773,3061.479066465223,0.0012524643365450392,-60.3798786883472,138.03254068402123,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.9239299900084,140000.0,-63.293291398017224,0.012669882807895674,-19.0,9.5,-0.7,0.7,200.0,-60.3798786883472,0.0,0.004267225112028307,0.0006464282144581953,0.002,0.09281773081375955,0.03,239.51016793479994,2.5e-10,0.96,1.5e-08,0.6066864112965248,0.3061479066465223,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,358.43925493220655,10.0,0.172,11.5,100.0,0.343386309457899,0.1,0.013132024816117216,17.0,26.0,1.0,0.0013241004796752853,-14.0,7.0,11.5363331318099,20.0,-75.0,65.0,20.0,-1935.6738178307971,770.0,839.3440581645408,2000.0,0.1,0.014796130351443207,271.0,0.75,-5549.675627521942,-672.3634916366873,1200.0,1602.2923431597083,600.0,54.98877717886276,3000.0,653.301668769324,130.0,4612.436237587342,24000.0,0.002951898643958652,0.105,0.5,0.0005749219052891378,0.077,3.2,2.287165107253143e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,1.0030957235999363e-16,1.5335161270086757e-21,8.699218097782461e-17,2.2552505639844102e-15,2.287165107253143e-15,6.496981336836402e-18,9.911347377342999e-18,1.0084756298933127e-17,4.600548381026028e-19,4.9819941228990254e-14,6.968580521704796e-15,5.751853269961074e-14,8.654189025083892e-13,1.6606647076330086e-14,8.699218097782462e-15,1.1276252819922051e-15,3.048776494702863e-15,3.5851499661028496e-14
6.13,0.0850391162446181,22.79997826705094,0.32999856772165087,9858.132641835391,938.5314058225962,3061.4685941774037,0.0012525264609623624,-60.37923698993705,138.03252598752198,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92392946957608,140000.0,-63.293263566315716,0.012670727807755116,-19.0,9.5,-0.7,0.7,200.0,-60.37923698993705,0.0,0.004266884302236789,0.0006464359738006394,0.002,0.09281661669791906,0.03,239.5101819245682,2.5e-10,0.96,1.5e-08,0.606700463265413,0.3061468594177404,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,358.44637871014646,10.0,0.172,11.5,100.0,0.3433873011985908,0.1,0.01313192562059063,17.0,26.0,1.0,0.001324221706376988,-14.0,7.0,11.536353652516228,20.0,-75.0,65.0,20.0,-1935.7965107590394,770.0,839.3451294088524,2000.0,0.1,0.014799329317074575,271.0,0.75,-5549.589503631668,-672.3065037600967,1200.0,1602.4142688377547,600.0,54.993915950912125,3000.0,653.332201223686,130.0,4612.603638233822,24000.0,0.002951904953422415,0.105,0.5,0.0005749221938570474,0.077,3.2,2.2871651022605252e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,1.003159304948458e-16,1.5338476775741902e-21,8.699229200485591e-17,2.2552553844147247e-15,2.2871651022605252e-15,6.4969884810888236e-18,9.911368232314857e-18,1.0084756229573652e-17,4.601543032722571e-19,4.982373225385567e-14,6.9679898819515644e-15,5.751764008531552e-14,8.654159422020684e-13,1.6607910751285222e-14,8.699229200485593e-15,1.1276276922073623e-15,3.048813866384754e-15,3.5851899702423174e-14
6.140000000000001,0.08503920983649568,22.799978232864508,0.3299985654523097,9858.13283370418,938.5418780492789,3061.458121950721,0.0012525886354548012,-60.3785958512185,138.03251127835273,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92392894933022,140000.0,-63.29323570871476,0.01267157212616274,-19.0,9.5,-0.7,0.7,200.0,-60.3785958512185,0.0,0.004266543816768087,0.0006464437264683748,0.002,0.09281550356716983,0.03,239.51019590932506,2.5e-10,0.96,1.5e-08,0.6067145090928029,0.3061458121950721,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,358.4534989994435,10.0,0.172,11.5,100.0,0.3433882937956442,0.1,0.01313182642708452,17.0,26.0,1.0,0.0013243428384139124,-14.0,7.0,11.536374151292659,20.0,-75.0,65.0,20.0,-1935.9191040606065,770.0,839.3462015770776,2000.0,0.1,0.014802525413567642,271.0,0.75,-5549.503455423847,-672.2495703765835,1200.0,1602.5361261082783,600.0,54.9990550576763,3000.0,653.3627104880048,130.0,4612.770860140103,24000.0,0.002951911268338768,0.105,0.5,0.0005749224826853592,0.077,3.2,2.2871650972674e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,1.0032228346689157e-16,1.534178930773451e-21,8.699240312764447e-17,2.2552602090108188e-15,2.2871650972674e-15,6.4969956315082706e-18,9.911389105308033e-18,1.0084756160222587e-17,4.602536792320353e-19,4.982752115173172e-14,6.967399806981225e-15,5.751674825541636e-14,8.654129819130297e-13,1.6609173717243905e-14,8.699240312764446e-15,1.1276301045054094e-15,3.0488512408368666e-15,3.585229974148246e-14
6.15,0.08503930350901769,22.799978198683274,0.32999856318324394,9858.13302550425,938.5523502148357,3061.4476497851642,0.0012526508598757259,-60.377955271647366,138.03249655652536,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.9239284292707,140000.0,-63.293207825238575,0.012672415763693372,-19.0,9.5,-0.7,0.7,200.0,-60.377955271647366,0.0,0.004266203655260256,0.0006464514724677391,0.002,0.09281439142053198,0.03,239.51020988907382,2.5e-10,0.96,1.5e-08,0.6067285487844377,0.30614476497851645,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,358.46061580335453,10.0,0.172,11.5,100.0,0.34338928724825585,0.1,0.013131727235598722,17.0,26.0,1.0,0.0013244638758609156,-14.0,7.0,11.5363946281672,20.0,-75.0,65.0,20.0,-1936.0415978202223,770.0,839.3472746683459,2000.0,0.1,0.014805718643739562,271.0,0.75,-5549.417482823953,-672.1926914248965,1200.0,1602.6579150403081,600.0,55.00419449473751,3000.0,653.3931965850419,130.0,4612.937903481725,24000.0,0.002951917588702611,0.105,0.5,0.0005749227717738293,0.077,3.2,2.28716509227377e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,1.0032863128052144e-16,1.5345098868984364e-21,8.699251434610001e-17,2.2552650377687947e-15,2.28716509227377e-15,6.497002788088952e-18,9.911409996305665e-18,1.0084756090879937e-17,4.603529660695308e-19,4.983130792476472e-14,6.966810296158952e-15,5.751585720914083e-14,8.654100216412702e-13,1.6610435974921574e-14,8.69925143461e-15,1.1276325188843973e-15,3.0488886180566127e-15,3.5852699778206727e-14
6.16,0.08503939727010654,22.79997816450665,0.3299985609144223,9858.133217228922,938.562822317943,3061.437177682057,0.0012527131605967012,-60.377315324980486,138.03248182079483,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92392790941562,140000.0,-63.29317991334273,0.0126732586230587,-19.0,9.5,-0.7,0.7,200.0,-60.377315324980486,0.0,0.004265863856802258,0.0006464592109065943,0.002,0.09281328038602159,0.03,239.5102238633275,2.5e-10,0.96,1.5e-08,0.6067425815019235,0.3061437177682057,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,358.46772864977066,10.0,0.172,11.5,100.0,0.34339028164044855,0.1,0.01313162804614572,17.0,26.0,1.0,0.0013245848047518196,-14.0,7.0,11.53641508079341,20.0,-75.0,65.0,20.0,-1936.163977884309,770.0,839.3483487734128,2000.0,0.1,0.014808908626970627,271.0,0.75,-5549.331595727565,-672.1358734401749,1200.0,1602.779627199846,600.0,55.00933514291425,3000.0,653.4236563821185,130.0,4613.104745022023,24000.0,0.002951923915048511,0.105,0.5,0.0005749230611477457,0.077,3.2,2.287165087279466e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,1.0033497320227542e-16,1.5348405065005575e-21,8.699262566962874e-17,2.2552698710970622e-15,2.287165087279466e-15,6.49700995143614e-18,9.911430907074677e-18,1.0084756021544747e-17,4.604521519501672e-19,4.983509231071708e-14,6.966221417216924e-15,5.751496704904975e-14,8.654070613871639e-13,1.6611697436905695e-14,8.699262566962873e-15,1.1276349355485311e-15,3.0489259983238326e-15,3.585309981254542e-14
6.17,0.08503949111222886,22.799978130335198,0.3299985586458745,9858.133408884527,938.573294359855,3061.426705640145,0.0012527755127456513,-60.37667594139573,138.03246707234513,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92392738974785,140000.0,-63.2931519754467,0.012674100796068285,-19.0,9.5,-0.7,0.7,200.0,-60.37667594139573,0.0,0.004265524384242315,0.0006464669426289928,0.002,0.09281217034238047,0.03,239.51023783254766,2.5e-10,0.96,1.5e-08,0.6067566080380372,0.3061426705640145,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,358.4748379851589,10.0,0.172,11.5,100.0,0.3433912768923271,0.1,0.013131528858713576,17.0,26.0,1.0,0.001324705638250806,-14.0,7.0,11.536435511414103,20.0,-75.0,65.0,20.0,-1936.2862576116129,770.0,839.3494238059752,2000.0,0.1,0.014812095723592485,271.0,0.75,-5549.24578476394,-672.0791102096648,1200.0,1602.9012705846965,600.0,55.01447617247129,3000.0,653.4540928441078,130.0,4613.271406766326,24000.0,0.0029519302468681836,0.105,0.5,0.0005749233507830604,0.077,3.2,2.2871650822846494e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,1.0034130992442415e-16,1.5351708269256865e-21,8.699273708928591e-17,2.255274708607292e-15,2.2871650822846494e-15,6.497017120974285e-18,9.911451835935014e-18,1.0084755952217926e-17,4.605512480777059e-19,4.9838874558263875e-14,6.965633105764262e-15,5.751407767802186e-14,8.654041011503562e-13,1.6612958186087957e-14,8.699273708928593e-15,1.127637354303646e-15,3.048963381372608e-15,3.5853499844546465e-14
6.18,0.08503958503509344,22.799978096168932,0.32999855637760156,9858.13360047129,938.5837663406182,3061.4162336593818,0.0012528379154618276,-60.376037118348016,138.03245231122207,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92392687026674,140000.0,-63.29312401164392,0.012674942285932326,-19.0,9.5,-0.7,0.7,200.0,-60.376037118348016,0.0,0.004265185236156121,0.0006464746676654688,0.002,0.09281106128515496,0.03,239.51025179675068,2.5e-10,0.96,1.5e-08,0.6067706284212552,0.3061416233659382,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,358.4819438255777,10.0,0.172,11.5,100.0,0.34339227300080377,0.1,0.013131429673301793,17.0,26.0,1.0,0.0013248263768108391,-14.0,7.0,11.536455920121224,20.0,-75.0,65.0,20.0,-1936.4084374702875,770.0,839.3504997626952,2000.0,0.1,0.014815279946748078,271.0,0.75,-5549.160049590054,-672.022401494484,1200.0,1603.0228454928786,600.0,55.019617555153694,3000.0,653.4845060787447,130.0,4613.437889520672,24000.0,0.002951936584141998,0.105,0.5,0.0005749236406788424,0.077,3.2,2.287165077289324e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,1.0034764147122805e-16,1.5355008495359983e-21,8.699284860472562e-17,2.2552795502844864e-15,2.287165077289324e-15,6.4970242966811394e-18,9.911472782821779e-18,1.0084755882899505e-17,4.606502548607995e-19,4.9842654676671355e-14,6.965045359325118e-15,5.751318909250198e-14,8.65401140930834e-13,1.6614218225557117e-14,8.699284860472564e-15,1.1276397751422432e-15,3.049000767192745e-15,3.585389987421162e-14
6.19,0.08503967903862861,22.79997806200786,0.3299985541096037,9858.133791989267,938.594238260242,3061.405761739758,0.0012529003686123784,-60.37539885533176,138.032437537437,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92392635097214,140000.0,-63.29309602195758,0.012675783093175193,-19.0,9.5,-0.7,0.7,200.0,-60.37539885533176,0.0,0.004264846412202513,0.0006464823860218939,0.002,0.09280995321343223,0.03,239.51026575594057,2.5e-10,0.96,1.5e-08,0.6067846426568833,0.30614057617397583,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,358.4890461740375,10.0,0.172,11.5,100.0,0.343393269965119,0.1,0.013131330489910224,17.0,26.0,1.0,0.001324947020499556,-14.0,7.0,11.536476306941504,20.0,-75.0,65.0,20.0,-1936.5305175377143,770.0,839.3515766427496,2000.0,0.1,0.014818461299056458,271.0,0.75,-5549.0743901365595,-671.9657472368594,1200.0,1603.1443519890088,600.0,55.02475928700315,3000.0,653.5148961071494,130.0,4613.604193448437,24000.0,0.0029519429268651315,0.105,0.5,0.000574923930834862,0.077,3.2,2.287165072293493e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,1.0035396784669713e-16,1.5358305746029391e-21,8.699296021586254e-17,2.2552843961249605e-15,2.287165072293493e-15,6.497031478551226e-18,9.911493747719034e-18,1.008475581358949e-17,4.607491723808817e-19,4.9846432667948656e-14,6.964458177300714e-15,5.751230129177136e-14,8.653981807285948e-13,1.6615477555982886e-14,8.699296021586253e-15,1.1276421980624802e-15,3.049038155781801e-15,3.585429990154125e-14
6.2,0.08503977312276267,22.79997802785198,0.3299985518418813,9858.1339834385,938.6047101187366,3061.395289881263,0.0012529628720644517,-60.37476115184138,138.03242275100115,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92392583186395,140000.0,-63.293068006410444,0.012676623218321572,-19.0,9.5,-0.7,0.7,200.0,-60.37476115184138,0.0,0.004264507912040479,0.0006464900977041406,0.002,0.09280884612629964,0.03,239.5102797101205,2.5e-10,0.96,1.5e-08,0.6067986507502285,0.30613952898812635,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,358.4961450335493,10.0,0.172,11.5,100.0,0.34339426778451326,0.1,0.013131231308538717,17.0,26.0,1.0,0.0013250675693846508,-14.0,7.0,11.536496671901652,20.0,-75.0,65.0,20.0,-1936.6524978913203,770.0,839.352654445315,2000.0,0.1,0.014821639783134435,271.0,0.75,-5548.988806334117,-671.9091473790452,1200.0,1603.2657901376792,600.0,55.02990136406016,3000.0,653.5452629504409,130.0,4613.770318712995,24000.0,0.0029519492750327662,0.105,0.5,0.0005749242212508894,0.077,3.2,2.2871650672971568e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,1.0036028905484379e-16,1.5361600023977234e-21,8.699307192261129e-17,2.2552892461250333e-15,2.2871650672971568e-15,6.497038666579069e-18,9.911514730610844e-18,1.0084755744287894e-17,4.608480007193171e-19,4.985020853410414e-14,6.963871559092555e-15,5.751141427511134e-14,8.653952205436354e-13,1.661673617803471e-14,8.699307192261128e-15,1.1276446230625167e-15,3.049075547137335e-15,3.5854699926535744e-14
6.21,0.085039867287424,22.79997799370131,0.3299985495744345,9858.134174819039,938.6151819161113,3061.3848180838886,0.0012530254256851961,-60.37412400737131,138.0324079519259,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92392531294205,140000.0,-63.29303996502568,0.012677462661896396,-19.0,9.5,-0.7,0.7,200.0,-60.37412400737131,0.0,0.00426416973532917,0.000646497802718082,0.002,0.09280774002284453,0.03,239.5102936592941,2.5e-10,0.96,1.5e-08,0.6068126527065988,0.3061384818083889,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,358.50324040712434,10.0,0.172,11.5,100.0,0.3433952664582277,0.1,0.01313113212918713,17.0,26.0,1.0,0.001325188023533869,-14.0,7.0,11.53651701502836,20.0,-75.0,65.0,20.0,-1936.774378608565,770.0,839.353733169569,2000.0,0.1,0.014824815401600869,271.0,0.75,-5548.903298113385,-671.8526018633243,1200.0,1603.3871600034736,600.0,55.03504378236412,3000.0,653.5756066297398,130.0,4613.936265477712,24000.0,0.0029519556286400836,0.105,0.5,0.0005749245119266946,0.077,3.2,2.287165062300317e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,1.0036660509968208e-16,1.5364891331917778e-21,8.699318372488667e-17,2.255294100281024e-15,2.287165062300317e-15,6.497045860759195e-18,9.91153573148128e-18,1.0084755674994719e-17,4.609467399575333e-19,4.985398227714589e-14,6.963285504102443e-15,5.751052804180323e-14,8.653922603759536e-13,1.6617994092381962e-14,8.699318372488667e-15,1.127647050140512e-15,3.0491129412569045e-15,3.5855099949195455e-14
