Time,Mad1_CMad2,OMad2,Mad1_CMad2_OMad2,Cdc20,Cdc20_CMad2,Bub3_BubR1,MCC,Bub3_BubR1_Cdc20,APC,MCC_APC,APC_Cdc20,k1f,k1r,k2f,k3f,k4f,k4r,k5f,k5r,kf6,k7f,k7r,k8f,k8r,u,u_prime,const_val_0,const_val_1,Cytoplasm,R1,R2,R3,R4,R5,R6,R7,R7a,R8
5.2,4.991063183463409e-08,1.2345271311623098e-07,8.936816536584259e-11,1.3591289376227406e-07,1.0242387529064775e-09,1.2097636054885143e-07,1.2031233987331416e-09,5.899594856523972e-10,8.730215399565768e-09,4.230556566763034e-09,7.703922803367116e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.214446949593013e-09,1.2146285965097103e-09,1.0242387529064776e-11,1.215024298622537e-09,4.643057525974662e-11,1.6778815482430797e-11,1.050352642319798e-09,0.0,-2.3039405207893744e-10
5.21,4.991063367150805e-08,1.2344050390753053e-07,8.936632849188591e-11,1.359025520920855e-07,1.0242999952163554e-09,1.209637470520627e-07,1.2047674215750181e-09,5.904231791766204e-10,8.722042688053182e-09,4.241062347185677e-09,7.70368949647611e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2143254884526454e-09,1.2145112113146948e-09,1.0242999952163555e-11,1.2149363068363022e-09,4.630818351464395e-11,1.677587951256645e-11,1.0508032880153072e-09,0.0,-2.3621229336818476e-10
5.22,4.991063554899147e-08,1.2342829594876155e-07,8.936445100846246e-11,1.3589227081344845e-07,1.0243609095396846e-09,1.2095113565891098e-07,1.2064060612624937e-09,5.90885650399263e-10,8.713923434649592e-09,4.251572629427278e-09,7.70345039359231e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2142040489046469e-09,1.2143938177537127e-09,1.0243609095396846e-11,1.2148480321089486e-09,4.618611474169609e-11,1.6772951419111567e-11,1.0512530048938555e-09,0.0,-2.419860987285625e-10
5.23,4.9910637466785944e-08,1.2341608923959733e-07,8.936253321398834e-11,1.3588204948057806e-07,1.0244214987169832e-09,1.2093852636898483e-07,1.2080393243079214e-09,5.91346902544001e-10,8.705857206146653e-09,4.262087404163253e-09,7.703205538969007e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2140826308784112e-09,1.2142764159892964e-09,1.0244214987169833e-11,1.21475947786923e-09,4.606436773298572e-11,1.67700311447544e-11,1.0517017856834652e-09,0.0,-2.47715832892873e-10
5.24,4.991063942459537e-08,1.234038837797127e-07,8.936057540455763e-11,1.358718876513319e-07,1.024481765555468e-09,1.209259191818508e-07,1.2096672173301158e-09,5.918069388224663e-10,8.697843573039614e-09,4.272606661996622e-09,7.702954976496374e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2139612343038713e-09,1.2141590061826425e-09,1.024481765555468e-11,1.2146706475018011e-09,4.594294128761146e-11,1.6767118632655144e-11,1.052149623177146e-09,0.0,-2.5340185737261173e-10
5.25,4.991064142212597e-08,1.233916795687841e-07,8.93585778739611e-11,1.3586178488717788e-07,1.0245417128294877e-09,1.2091331409705377e-07,1.211289747053264e-09,5.92265762434317e-10,8.6898821094946e-09,4.2831303934586636e-09,7.702698749704671e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2138398591114978e-09,1.2140415884936236e-09,1.0245417128294877e-11,1.214581544347788e-09,4.582183421163353e-11,1.6764213826441725e-11,1.0525965102332397e-09,0.0,-2.5904453048828356e-10
5.26,4.9910643459086224e-08,1.2337947660648942e-07,8.935654091370477e-11,1.3585174075316243e-07,1.0246013432809504e-09,1.209007111141173e-07,1.2129069203058368e-09,5.92723376567306e-10,8.6819723933162e-09,4.293658589009568e-09,7.70243690176742e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2137185052322916e-09,1.2139241630807972e-09,1.0246013432809504e-11,1.2144921717053505e-09,4.570104531801924e-11,1.6761316670205668e-11,1.0530424397757447e-09,0.0,-2.6464420739940864e-10
5.2700000000000005,4.99106455351869e-08,1.2336727489250812e-07,8.935446481302824e-11,1.3584175481787907e-07,1.0246606596197441e-09,1.2088811023254407e-07,1.2145187440195055e-09,5.931797843973504e-10,8.674114005915348e-09,4.304191239039094e-09,7.702169475504553e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2135971725977814e-09,1.2138067301014184e-09,1.0246606596197442e-11,1.2144025328302394e-09,4.5580573426589786e-11,1.6758427108497974e-11,1.053487404794631e-09,0.0,-2.7020124013422484e-10
5.28,4.9910647650141005e-08,1.2335507442652112e-07,8.935234985892292e-11,1.35831826653437e-07,1.0247196645241538e-09,1.2087551145181614e-07,1.2161252252280574e-09,5.936349890885995e-10,8.666306532277497e-09,4.3147283338672305e-09,7.701896513385524e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2134758611400185e-09,1.2136892897114473e-09,1.0247196645241538e-11,1.2143126309363445e-09,4.5460417363966364e-11,1.6755545086325036e-11,1.0539313983461356e-09,0.0,-2.7571597761909155e-10
5.29,4.9910649803663775e-08,1.2334287520821088e-07,8.935019633615018e-11,1.358219558354303e-07,1.0247783606412722e-09,1.2086291477139536e-07,1.2177263710663171e-09,5.940889937935027e-10,8.658549560931077e-09,4.325269863744861e-09,7.701618057532403e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2133545707915732e-09,1.2135718420655615e-09,1.0247783606412721e-11,1.2142224691962369e-09,4.534057596351784e-11,1.6752670549144607e-11,1.0543744135530455e-09,0.0,-2.811887657075973e-10
5.3,4.9910651995472666e-08,1.2333067723726131e-07,8.934800452725927e-11,1.358121419429072e-07,1.0248367505874039e-09,1.2085032019072368e-07,1.2193221887690691e-09,5.945418016528765e-10,8.650842683916253e-09,4.335815818854434e-09,7.701334149722929e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2132333014855303e-09,1.213454387317165e-09,1.0248367505874039e-11,1.2141320507417044e-09,4.5221048065308195e-11,1.674980344286181e-11,1.0548164436049653e-09,0.0,-2.8661994720937135e-10
5.3100000000000005,4.991065422528732e-08,1.233184805133578e-07,8.934577471260513e-11,1.3580238455833985e-07,1.0248948369484668e-09,1.208377277092235e-07,1.2209126856699827e-09,5.949934157959712e-10,8.643185496753951e-09,4.346366189310627e-09,7.70104483139354e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.213112053155486e-09,1.2133369256183997e-09,1.0248948369484668e-11,1.214041378664279e-09,4.510183251604503e-11,1.6746943713825154e-11,1.055257481758571e-09,0.0,-2.9200986191860315e-10
5.32,4.991065649282956e-08,1.233062850361872e-07,8.934350717036603e-11,1.3579268326759403e-07,1.0249526222803868e-09,1.20825137326298e-07,1.2224978692005402e-09,5.954438393405374e-10,8.63557759841518e-09,4.356920965161018e-09,7.700750143642379e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2129908257355406e-09,1.213219457120153e-09,1.0249526222803868e-11,1.2139504560157588e-09,4.498292816902786e-11,1.674409130882264e-11,1.0556975213378475e-09,0.0,-2.9735884664228896e-10
5.33,4.991065879782337e-08,1.2329409080543773e-07,8.934120217656111e-11,1.357830376598996e-07,1.0250101091094857e-09,1.2081254904133147e-07,1.224077746888968e-09,5.958930753928912e-10,8.628018591290616e-09,4.367480136386767e-09,7.70045012723226e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2128696191602987e-09,1.2131019819720701e-09,1.0250101091094857e-11,1.2138592858087233e-09,4.486433388409754e-11,1.6741246175077834e-11,1.0561365557343144e-09,0.0,-3.0266723522816985e-10
5.34,4.991066113999486e-08,1.2328189782079912e-07,8.93388600050678e-11,1.357734473278208e-07,1.025067299932868e-09,1.2079996285368966e-07,1.2256523263591708e-09,5.963411270479799e-10,8.620508081160485e-09,4.378043692903286e-09,7.70014482259362e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2127484333648616e-09,1.2129845003225629e-09,1.025067299932868e-11,1.2137678710170405e-09,4.4746048527585456e-11,1.6738408260246056e-11,1.056574578407238e-09,0.0,-3.079353585924125e-10
5.3500000000000005,4.991066351907229e-08,1.232697060819625e-07,8.933648092763898e-11,1.357639118672271e-07,1.025124197218799e-09,1.2078737876272008e-07,1.2272216153296682e-09,5.967879973894461e-10,8.613045677164694e-09,4.388611624560918e-09,7.699834269827436e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.212627268284826e-09,1.2128670123188194e-09,1.0251241972187989e-11,1.213676214576371e-09,4.462807097226387e-11,1.6735577512410544e-11,1.0570115828838271e-09,0.0,-3.131635447470045e-10
5.36,4.991066593478601e-08,1.2325751558862037e-07,8.933406521392018e-11,1.3575443087726425e-07,1.0251808034070798e-09,1.2077479676775227e-07,1.2287856216125344e-09,5.972336894896921e-10,8.605630991773251e-09,4.3991839211456185e-09,7.699518508708109e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.212506123856278e-09,1.2127495181068145e-09,1.0251808034070799e-11,1.21358431938466e-09,4.451040009729622e-11,1.6732753880078686e-11,1.0574475627594187e-09,0.0,-3.183521188268637e-10
5.37,4.9910668386868464e-08,1.2324532634046665e-07,8.933161313146651e-11,1.3574500396032555e-07,1.025237120909417e-09,1.207622168680982e-07,1.2303443531123424e-09,5.976782064099439e-10,8.598263640756946e-09,4.40976057237964e-09,7.699197578686339e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2123850000157899e-09,1.2126320178313193e-09,1.025237120909417e-11,1.2134921883026293e-09,4.439303478818804e-11,1.672993731217826e-11,1.0578825116976479e-09,0.0,-3.235014031166966e-10
5.38,4.991067087505417e-08,1.2323313833719664e-07,8.932912494575946e-11,1.3573563072202338e-07,1.025293152109787e-09,1.207496390630525e-07,1.2318978178251098e-09,5.981215512003138e-10,8.590943243158293e-09,4.420341567922213e-09,7.698871518891946e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2122638967004166e-09,1.2125145116359093e-09,1.0252931521097871e-11,1.2133998241542596e-09,4.427597393673825e-11,1.6727127758053745e-11,1.0583164234306074e-09,0.0,-3.286117170775775e-10
5.39,4.9910673399079706e-08,1.23220951578507e-07,8.932660092022366e-11,1.3572631077116113e-07,1.025348899364797e-09,1.207370633518928e-07,1.233446023837248e-09,5.985637268998635e-10,8.583669421262752e-09,4.43092689737023e-09,7.698540368136699e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.212142813847691e-09,1.2123969996629764e-09,1.0253488993647971e-11,1.2133072297272656e-09,4.415921644099099e-11,1.672432516746264e-11,1.0587492917589913e-09,0.0,-3.3368337737325425e-10
5.4,4.9910675958683684e-08,1.2320876606409578e-07,8.93240413162434e-11,1.3571704371970525e-07,1.0254043650040396e-09,1.2072448973388003e-07,1.2349889793245161e-09,5.990047365366659e-10,8.576441800570184e-09,4.4415165502589356e-09,7.698204164917085e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2120217513956208e-09,1.2122794820537363e-09,1.0254043650040396e-11,1.2132144077735691e-09,4.404276120518786e-11,1.6721529490571824e-11,1.0591811105522287e-09,0.0,-3.3871669789621214e-10
5.41,4.991067855360675e-08,1.231965817936623e-07,8.932144639317908e-11,1.357078291827576e-07,1.0254595513304435e-09,1.207119182082587e-07,1.2365266925509766e-09,5.994445831278675e-10,8.569260009766597e-09,4.452110516062611e-09,7.697862947417076e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2119007092826843e-09,1.2121619589482387e-09,1.0254595513304435e-11,1.213121361009762e-09,4.39266071397203e-11,1.671874067795395e-11,1.059611873748604e-09,0.0,-3.437119897934553e-10
5.42,4.991068118359155e-08,1.231843987669073e-07,8.931881640838356e-11,1.3569866677852808e-07,1.0255144606206193e-09,1.2069934877425718e-07,1.238059171867956e-09,5.998832696797488e-10,8.56212368069611e-09,4.4627087841952675e-09,7.697516753510859e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2117796874478269e-09,1.2120444304853767e-09,1.0255144606206193e-11,1.2130280921175644e-09,4.3810753161082894e-11,1.671595868058388e-11,1.0600415753553641e-09,0.0,-3.4866956149205836e-10
5.43,4.991068384838271e-08,1.2317221698353276e-07,8.931615161721823e-11,1.3568955612830752e-07,1.0255690951252019e-09,1.2068678143108802e-07,1.2395864257130073e-09,6.003207991877861e-10,8.555032448333209e-09,4.473311344011333e-09,7.697165620765543e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2116586858304562e-09,1.2119268968028957e-09,1.025569095125202e-11,1.2129346037442795e-09,4.3695198191826747e-11,1.671318344983514e-11,1.060470209448816e-09,0.0,-3.535897187244294e-10
5.44,4.991068654772686e-08,1.2316003644324204e-07,8.931345227306911e-11,1.3568049685644076e-07,1.0256234570691871e-09,1.2067421617794823e-07,1.2411084626088783e-09,6.00757174636711e-10,8.54798595075522e-09,4.483918184806344e-09,7.696809586443841e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2115377043704402e-09,1.2118093580374026e-09,1.0256234570691871e-11,1.2128408985032394e-09,4.357994116051337e-11,1.6710414937476432e-11,1.0608977701744101e-09,0.0,-3.5847276455335526e-10
5.45,4.9910689281372566e-08,1.2314785714573977e-07,8.931071862736279e-11,1.3567148859030006e-07,1.0256775486522645e-09,1.206616530140195e-07,1.2426252911624807e-09,6.011923990005705e-10,8.54098382911506e-09,4.494529295817637e-09,7.696448687506728e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2114167430081022e-09,1.2116918143243751e-09,1.0256775486522645e-11,1.2127469789742466e-09,4.346498100166881e-11,1.6707653095668135e-11,1.061324251746814e-09,0.0,-3.633189993967765e-10
5.46,4.991069204907034e-08,1.231356790907319e-07,8.930795092958219e-11,1.356625309602587e-07,1.0257313720491446e-09,1.2064909193846848e-07,1.2441369200638661e-09,6.016264752427866e-10,8.534025727614203e-09,4.505144666225042e-09,7.696082960616073e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2112958016842173e-09,1.211574265798171e-09,1.0257313720491445e-11,1.2126528477040095e-09,4.335031665573845e-11,1.6704897876958895e-11,1.0617496484499728e-09,0.0,-3.6812872105232815e-10
5.47,4.991069485057264e-08,1.2312350227792557e-07,8.93051494272822e-11,1.356536235996649e-07,1.0257849294098844e-09,1.206365329504472e-07,1.2456433580852032e-09,6.020594063162153e-10,8.527111293475914e-09,4.515764285151576e-09,7.695712442137249e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2111748803400094e-09,1.211456712592037e-09,1.0257849294098845e-11,1.2125585072065726e-09,4.32359470690423e-11,1.6702149234282198e-11,1.0621739546371597e-09,0.0,-3.7290222472163316e-10
5.48,4.991069768563382e-08,1.2311132670702932e-07,8.930231436610521e-11,1.3564476614481584e-07,1.025838222860206e-09,1.206239760490931e-07,1.2471446140797602e-09,6.024911951632047e-10,8.520240176918718e-09,4.5263881416641345e-09,7.695337168141713e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2110539789171464e-09,1.211339154838117e-09,1.025838222860206e-11,1.212463959963742e-09,4.312187119373007e-11,1.6699407120953013e-11,1.0625971647310163e-09,0.0,-3.776398030343511e-10
5.49,4.9910700554010124e-08,1.2309915237775285e-07,8.929944598979655e-11,1.3563595823493204e-07,1.0258912545018133e-09,1.2061142123352948e-07,1.24864069698089e-09,6.029218447156535e-10,8.5134120311301e-09,4.537016224774185e-09,7.69495717440957e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2109330973577378e-09,1.2112215926674616e-09,1.0258912545018133e-11,1.2123692084255043e-09,4.30080879877373e-11,1.6696671490664422e-11,1.0630192732235784e-09,0.0,-3.823417460720041e-10
5.5,4.99107034554597e-08,1.2308697928980713e-07,8.929654454021977e-11,1.3562719951213196e-07,1.0259440264127016e-09,1.2059886850286565e-07,1.2501316158010212e-09,6.033513578950687e-10,8.506626512240456e-09,4.547648523438465e-09,7.694572496432105e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2108122356043305e-09,1.2111040262100363e-09,1.0259440264127016e-11,1.2122742550104386e-09,4.289459641474149e-11,1.6693942297484324e-11,1.0634402746762966e-09,0.0,-3.8700834139154686e-10
5.51,4.9910706389742545e-08,1.2307480744290437e-07,8.929361025737177e-11,1.3561848962140681e-07,1.0259965406474664e-09,1.2058631785619727e-07,1.251617379630651e-09,6.037797376126222e-10,8.499883279297257e-09,4.558285026559672e-09,7.694183169414305e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2106913935999056e-09,1.2109864555947317e-09,1.0259965406474664e-11,1.212179102106129e-09,4.2781395444119104e-11,1.6691219495852166e-11,1.0638601637200417e-09,0.0,-3.916398740487225e-10
5.5200000000000005,4.991070935662052e-08,1.23062636836758e-07,8.929064337939788e-11,1.3560982821059562e-07,1.0260487992376063e-09,1.205737692926065e-07,1.2530979976373436e-09,6.042069867692084e-10,8.493181994239467e-09,4.568925722987162e-09,7.693789228277334e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2105705712878745e-09,1.2108688809493702e-09,1.0260487992376063e-11,1.2120837520695637e-09,4.2668484050901874e-11,1.668850304057567e-11,1.0642789350551017e-09,0.0,-3.9623662662117684e-10
5.53,4.9910712355857305e-08,1.2305046747108273e-07,8.928764414260675e-11,1.3560121493036046e-07,1.026100804191822e-09,1.2056122281116235e-07,1.2545734790647312e-09,6.046331082554997e-10,8.486522321872187e-09,4.5795706015176365e-09,7.693390707661015e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.210449768612076e-09,1.2107513024007157e-09,1.026100804191822e-11,1.2119882072275364e-09,4.255586121573508e-11,1.6685792886827615e-11,1.064696583451169e-09,0.0,-4.007988792313512e-10
5.54,4.9910715387218426e-08,1.2303829934559436e-07,8.928461278148513e-11,1.35592649434162e-07,1.0261525574963117e-09,1.2054867841092086e-07,1.2560438332315215e-09,6.050581049520032e-10,8.479903929841515e-09,4.590219650895844e-09,7.692987641926261e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2103289855167716e-09,1.2106337200744812e-09,1.0261525574963117e-11,1.2118924698770382e-09,4.244352592483458e-11,1.668308899014266e-11,1.065113103747318e-09,0.0,-4.053269095691431e-10
5.55,4.99107184504712e-08,1.2302613246000997e-07,8.928154952871262e-11,1.355841313782353e-07,1.0262040611150625e-09,1.2053613609092534e-07,1.2575090695305067e-09,6.054819797291156e-10,8.473326488609636e-09,4.60087285981527e-09,7.692580065157506e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.210208221946644e-09,1.2105161340953394e-09,1.0262040611150626e-11,1.2117965422856442e-09,4.2331477169945566e-11,1.668039130641417e-11,1.06552849085197e-09,0.0,-4.098209929143552e-10
5.5600000000000005,4.991072154538473e-08,1.230139668140478e-07,8.927845461517617e-11,1.3557566042156558e-07,1.026255316990139e-09,1.2052359585020664e-07,1.2589691974275787e-09,6.059047354471789e-10,8.466789671430151e-09,4.611530216918831e-09,7.692168011165098e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2100874778467923e-09,1.210398544586928e-09,1.026255316990139e-11,1.2117004266919003e-09,4.2219713948300475e-11,1.6677699791891078e-11,1.065942739742853e-09,0.0,-4.1428140215891407e-10
5.57,4.9910724671729924e-08,1.2300180240742724e-07,8.927532826998453e-11,1.3556723622586467e-07,1.0263063270419648e-09,1.2051105768778338e-07,1.2604242264607478e-09,6.06326374956534e-10,8.460293154323606e-09,4.622191710799563e-09,7.691751513487679e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2099667531627287e-09,1.2102809516718608e-09,1.026306327041965e-11,1.211604125305698e-09,4.2108235262578526e-11,1.6675014403174818e-11,1.0663558454669493e-09,0.0,-4.1870840782887324e-10
5.58,4.9910727829279426e-08,1.2298963923986894e-07,8.927217072048258e-11,1.355588584555472e-07,1.0263570931696056e-09,1.2049852160266215e-07,1.2618741662391653e-09,6.067469010975764e-10,8.453836616053256e-09,4.632857330001325e-09,7.691330605394538e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2098460478403763e-09,1.2101633554717343e-09,1.0263570931696056e-11,1.2115076403086491e-09,4.199704012086446e-11,1.6672335097216207e-11,1.066767803140433e-09,0.0,-4.231022781062028e-10
5.59,4.991073101780764e-08,1.2297747731109457e-07,8.926898219226554e-11,1.3555052677770732e-07,1.0264076172510432e-09,1.2048598759383777e-07,1.2633190264421516e-09,6.071663167008088e-10,8.447419738101032e-09,4.643527063019479e-09,7.690905319887946e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2097253618260636e-09,1.210045756107137e-09,1.0264076172510432e-11,1.2114109738544547e-09,4.188612753660842e-11,1.666966183131242e-11,1.067178607948601e-09,0.0,-4.274632788503697e-10
5.6000000000000005,4.991073423709071e-08,1.2296531662082705e-07,8.926576290919312e-11,1.3554224086209545e-07,1.0264579011434498e-09,1.204734556602935e-07,1.2647588168182279e-09,6.075846245868953e-10,8.441042204643743e-09,4.654200898301586e-09,7.690475689705464e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.209604695066524e-09,1.209928153697656e-09,1.0264579011434498e-11,1.2113141280692689e-09,4.17754965285857e-11,1.666699456310397e-11,1.0675882551457947e-09,0.0,-4.31791673619694e-10
5.61,4.99107374869065e-08,1.2295315716879042e-07,8.926251309340337e-11,1.3553400038109542e-07,1.0265079466834565e-09,1.2046092580100126e-07,1.2661935471841521e-09,6.080018275667141e-10,8.434703702529476e-09,4.664878824248094e-09,7.69004174732224e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2094840475088903e-09,1.2098105483618868e-09,1.0265079466834565e-11,1.2112171050520573e-09,4.166514612085729e-11,1.6664333250571723e-11,1.0679967400553098e-09,0.0,-4.3608772369250785e-10
5.62,4.9910740767034576e-08,1.229409989547098e-07,8.92592329653267e-11,1.355258050097017e-07,1.026557755687419e-09,1.2044839801492182e-07,1.2676232274239604e-09,6.084179284414103e-10,8.428403921254208e-09,4.675560829213032e-09,7.689603524953273e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2093634191006925e-09,1.2096929402174404e-09,1.026557755687419e-11,1.211119906874952e-09,4.155507534273028e-11,1.666167785203394e-11,1.0684040580693022e-09,0.0,-4.403516880881026e-10
5.63,4.99107440772562e-08,1.2292884197831144e-07,8.925592274369955e-11,1.3551765442549678e-07,1.0266073299516796e-09,1.2043587230100506e-07,1.2690478674880118e-09,6.088329300024482e-10,8.422142552938638e-09,4.68624690150469e-09,7.689161054555664e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2092428097898543e-09,1.2095753293809514e-09,1.0266073299516796e-11,1.2110225355836022e-09,4.1445283228718975e-11,1.665902832614331e-11,1.0688102046486819e-09,0.0,-4.4458382358748416e-10
