APC,APC_Cdc20,Bub3_BubR1,Bub3_BubR1_Cdc20,Cdc20,Cdc20_CMad2,MCC,MCC_APC,Mad1_CMad2,Mad1_CMad2_OMad2,OMad2,Time
1.9839395984866135e-08,6.902717394416644e-08,1.2507241641357903e-07,3.53348610464374e-10,1.4811830337812288e-07,9.269390912900858e-10,4.408049049891584e-10,1.1334300709674708e-09,4.991562606959498e-08,8.437393040507316e-11,1.2741445200234798e-07,2.0100000000000002
1.9739397700606844e-08,6.911842170780178e-08,1.2505976125069675e-07,3.544925689023305e-10,1.4801331889199463e-07,9.280206509007249e-10,4.435655888095357e-10,1.1421805915914221e-09,4.9915572429368205e-08,8.442757063184908e-11,1.2740180559806622e-07,2.02
1.9640301571190162e-08,6.920875696360143e-08,1.2504709814843252e-07,3.55632748646021e-10,1.4790925187141181e-07,9.29089313419628e-10,4.4632763771305486e-10,1.150941465208449e-09,4.991551925236781e-08,8.448074763223914e-11,1.2738916083602636e-07,2.0300000000000002
1.9542098421773785e-08,6.929818900800588e-08,1.2503442725164573e-07,3.567691687957317e-10,1.4780609300062219e-07,9.301452430179972e-10,4.490910093382188e-10,1.1597125702203772e-09,4.991546653512523e-08,8.453346487481979e-11,1.2737651771254832e-07,2.04
1.944477918666026e-08,6.938672702620352e-08,1.2502174870324329e-07,3.5790184829683077e-10,1.477038330752928e-07,9.311886017473242e-10,4.5185566132367234e-10,1.168493787136267e-09,4.9915414274196205e-08,8.458572580384696e-11,1.2736387622398863e-07,2.05
1.9348334907718672e-08,6.947438009373707e-08,1.2500906264420518e-07,3.590308059414668e-10,1.4760246300090157e-07,9.322195495668783e-10,4.5462155130909584e-10,1.1772849985443022e-09,4.9915362466160655e-08,8.463753383939817e-11,1.2735123636674006e-07,2.06
1.925275673283394e-08,6.956115717808211e-08,1.2499636921360967e-07,3.6015606037024465e-10,1.4750197379115707e-07,9.33238244370837e-10,4.5738863693613935e-10,1.1860860890839923e-09,4.991531110762254e-08,8.46888923775144e-11,1.2733859813723125e-07,2.07
1.9158035914383124e-08,6.964706714019823e-08,1.249836685486581e-07,3.6127763007387866e-10,1.4740235656644514e-07,9.342448420150646e-10,4.6015687584939763e-10,1.194896945418686e-09,4.991526019520971e-08,8.473980479034128e-11,1.2732596153192624e-07,2.08
1.9064163807738325e-08,6.973211873605332e-08,1.2497096078469942e-07,3.6239553339482265e-10,1.473036025523029e-07,9.352394963435406e-10,4.629262256974231e-10,1.2037174562083833e-09,4.991520972557378e-08,8.47902744262701e-11,1.2731332654732412e-07,2.09
1.8971131869795453e-08,6.981632061812173e-08,1.2495824605525455e-07,3.6350978852887817e-10,1.472057030779187e-07,9.362223592144455e-10,4.656966441337794e-10,1.2125475120828559e-09,4.991515969538997e-08,8.484030461007818e-11,1.2730069317995856e-07,2.1
1.8878931657528514e-08,6.989968133685647e-08,1.249455244920401e-07,3.6462041352678064e-10,1.4710864957465804e-07,9.371935805259071e-10,4.684680888181297e-10,1.2213870056150572e-09,4.991511010135698e-08,8.488989864306901e-11,1.2728806142639755e-07,2.11
1.878755482656874e-08,6.998220934213647e-08,1.249327962249921e-07,3.6572742629576446e-10,1.4701243357461455e-07,9.38153308241411e-10,4.712405174173637e-10,1.2302358312948347e-09,4.991506094019684e-08,8.49390598032118e-11,1.272754312832429e-07,2.12
1.8696993129808226e-08,7.00639129846889e-08,1.2492006138228926e-07,3.668308446011064e-10,1.4691704670918583e-07,9.391016884148813e-10,4.740138876067578e-10,1.2390938855029256e-09,4.9915012208654765e-08,8.49877913452806e-11,1.2726280274712987e-07,2.13
1.860723841602739e-08,7.014480051748742e-08,1.24907320090376e-07,3.6793068606764904e-10,1.4682248070767349e-07,9.400388652154346e-10,4.767881570711713e-10,1.2479610664852468e-09,4.9914963903499054e-08,8.503609650099306e-11,1.2725017581472688e-07,2.14
1.851828262854599e-08,7.02248800971266e-08,1.2489457247398502e-07,3.6902696818130276e-10,1.4672872739590694e-07,9.409649809518116e-10,4.795632835062746e-10,1.2568372743274653e-09,4.99149160215209e-08,8.50839784791486e-11,1.27237550482735e-07,2.15
1.8430117803896995e-08,7.030415978517322e-08,1.2488181865615986e-07,3.7011970829052896e-10,1.466357786948905e-07,9.41880176096492e-10,4.823392246198112e-10,1.2657224109298522e-09,4.991486855953428e-08,8.513144046576626e-11,1.272249267478878e-07,2.16
1.8342736070523086e-08,7.038264754949456e-08,1.2486905875827695e-07,3.7120892360780216e-10,1.4654362661947324e-07,9.427845893094933e-10,4.851159381328904e-10,1.274616379982412e-09,4.9914821514375825e-08,8.5178485624222e-11,1.272123046069507e-07,2.17
1.8256129647495142e-08,7.046035126556463e-08,1.248562929000674e-07,3.7229463121105385e-10,1.4645226327704126e-07,9.436783574618626e-10,4.878933817813112e-10,1.2835190869402912e-09,4.991477488290466e-08,8.522511709538554e-11,1.2719968405672087e-07,2.18
1.8170290843252404e-08,7.05372787177482e-08,1.2484352119963858e-07,3.733768480450962e-10,1.4636168086623188e-07,9.44561615658861e-10,4.906715133169153e-10,1.2924304389994534e-09,4.991472866200229e-08,8.527133799775673e-11,1.2718706509402673e-07,2.19
1.8085212054363806e-08,7.061343760056363e-08,1.248307437734954e-07,3.74455590923028e-10,1.462718716756693e-07,9.45434497262847e-10,4.934502905089699e-10,1.30135034507263e-09,4.991468284857245e-08,8.531715142760148e-11,1.2717444771572765e-07,2.2
1.800088576431012e-08,7.068883551992442e-08,1.248179607365613e-07,3.755308765276212e-10,1.461828280827214e-07,9.462971339158614e-10,4.962296711455771e-10,1.3102787157655293e-09,4.991463743954096e-08,8.536256045908717e-11,1.2716183191871365e-07,2.21
1.7917304542286443e-08,7.076347999436031e-08,1.2480517220219891e-07,3.766027214126898e-10,1.4609454255227704e-07,9.471496555619195e-10,4.990096130351133e-10,1.3192154633533163e-09,4.991459243185563e-08,8.54075681444176e-11,1.2714921769990493e-07,2.22
1.7834461042024687e-08,7.083737845621803e-08,1.2479237828223055e-07,3.7767114200444046e-10,1.4600700763554387e-07,9.479921904690122e-10,5.017900740076905e-10,1.3281605017573455e-09,4.9914547822486077e-08,8.545217751396742e-11,1.2713660505625168e-07,2.23
1.775234800063562e-08,7.091053825284228e-08,1.247795790869584e-07,3.787361546028058e-10,1.4592021596886568e-07,9.48824865250822e-10,5.045710119166478e-10,1.3371137465221564e-09,4.9914503608423625e-08,8.54963915764161e-11,1.2712399398473363e-07,2.24
1.767095823747014e-08,7.09829666477372e-08,1.2476677472518447e-07,3.7979777538276024e-10,1.458341602725595e-07,9.496478048881544e-10,5.073523846400635e-10,1.3460751147927195e-09,4.991445978668116e-08,8.55402133188814e-11,1.2711138448235985e-07,2.25
1.7590284652999327e-08,7.105467082170881e-08,1.2475396530423016e-07,3.808560203956188e-10,1.4574883334977166e-07,9.504611327500932e-10,5.101341500822943e-10,1.3550445252919378e-09,4.9914416354292984e-08,8.558364570705238e-11,1.2709877654616827e-07,2.2600000000000002
1.7510320227713008e-08,7.112565787398867e-08,1.2474115092995576e-07,3.819109055703187e-10,1.4566422808535263e-07,9.51264970614878e-10,5.129162661755343e-10,1.3640218982983917e-09,4.9914373308314715e-08,8.562669168532178e-11,1.2708617017322553e-07,2.27
1.7431058021036382e-08,7.119593482333935e-08,1.2472833170677958e-07,3.8296244671468526e-10,1.4558033744475015e-07,9.520594386905124e-10,5.156986908813997e-10,1.3730071556243363e-09,4.9914330645823115e-08,8.566935417691804e-11,1.2707356536062647e-07,2.2800000000000002
1.7352491170264435e-08,7.126550860914169e-08,1.2471550773769685e-07,3.8401065951668064e-10,1.454971544729205e-07,9.528446556351018e-10,5.18481382192531e-10,1.3820002205939359e-09,4.9914288363916e-08,8.571163608403676e-11,1.2706096210549403e-07,2.29
1.7274612889513714e-08,7.13343860924646e-08,1.247026791242984e-07,3.8505555954563727e-10,1.454146722932573e-07,9.53620738576928e-10,5.212642981342198e-10,1.391001018021745e-09,4.991424645971206e-08,8.575354028797165e-11,1.2704836040497876e-07,2.3000000000000003
1.7197416468691234e-08,7.14025740571174e-08,1.2468984596678907e-07,3.8609716225347486e-10,1.4533288410653782e-07,9.543878031342632e-10,5.240473967660518e-10,1.4000094741914225e-09,4.991420493035079e-08,8.579506964924492e-11,1.2703576025625862e-07,2.31
1.7120895272480084e-08,7.14700792106853e-08,1.2467700836400585e-07,3.8713548297590255e-10,1.4525178318988606e-07,9.551459634349243e-10,5.268306361835714e-10,1.4090255168346848e-09,4.99141637729923e-08,8.583622700773726e-11,1.270231616565387e-07,2.32
1.70450427393415e-08,7.153690818554807e-08,1.2466416641343594e-07,3.8817053693360517e-10,1.4517136289575273e-07,9.558953321355744e-10,5.296139745199636e-10,1.4180490751104904e-09,4.9914122984817215e-08,8.58770151828172e-11,1.2701056460305075e-07,2.33
1.696985238053304e-08,7.160306753988256e-08,1.2465132021123437e-07,3.892023392334148e-10,1.4509161665091146e-07,9.56636020440773e-10,5.323973699477528e-10,1.4270800795844544e-09,4.9914082563026565e-08,8.591743697346996e-11,1.2699796909305314e-07,2.34
1.6895317779142547e-08,7.166856375864901e-08,1.246384698522415e-07,3.902309048694676e-10,1.4501253795547115e-07,9.573681381217784e-10,5.3518078068052e-10,1.4361184622084936e-09,4.991404250484161e-08,8.595749515842592e-11,1.2698537512383037e-07,2.35
1.6821432589137667e-08,7.173340325456169e-08,1.246256154300003e-07,3.912562487243457e-10,1.4493412038190395e-07,9.580917935351043e-10,5.379641649746346e-10,1.445164156300693e-09,4.9914002807503746e-08,8.599719249628836e-11,1.2697278269269286e-07,2.36
1.6748190534430528e-08,7.179759236904411e-08,1.2461275703677338e-07,3.9227838557020497e-10,1.4485635757408884e-07,9.588070936408373e-10,5.407474811310026e-10,1.4542170965254002e-09,4.9913963468274374e-08,8.603653172566076e-11,1.2696019179697669e-07,2.37
1.6675585407957415e-08,7.186113737316908e-08,1.2459989476355973e-07,3.9329733006988857e-10,1.4477924324637034e-07,9.595141440207142e-10,5.435306874968278e-10,1.4632772188735363e-09,4.991392448443476e-08,8.607551556527366e-11,1.2694760243404323e-07,2.38
1.6603611070773027e-08,7.192404446858388e-08,1.2458702870011145e-07,3.9431309677802684e-10,1.44702771182632e-07,9.602130488959652e-10,5.463137424673894e-10,1.472344460643129e-09,4.991388585328592e-08,8.61141467141108e-11,1.2693501460127898e-07,2.39
1.6532261451159165e-08,7.198631978842082e-08,1.2457415893495e-07,3.953257001421227e-10,1.4462693523538462e-07,9.609039111449252e-10,5.490966044878304e-10,1.4814187604200569e-09,4.9913847572148495e-08,8.61524278515349e-11,1.269224282960952e-07,2.4
1.6461530543747478e-08,7.204796939819355e-08,1.245612855553824e-07,3.9633515450362476e-10,1.4455172932486883e-07,9.615868323204148e-10,5.518792320549601e-10,1.490500058059014e-09,4.991380963836262e-08,8.61903616374128e-11,1.2690984351592774e-07,2.41
1.6391412408656104e-08,7.210899929667927e-08,1.2454840864751728e-07,3.9734147409898576e-10,1.444771474381715e-07,9.62261912666897e-10,5.54661583719067e-10,1.4995882946646783e-09,4.991377204928779e-08,8.622795071224015e-11,1.2689726025823665e-07,2.42
1.632190117063984e-08,7.216941541678711e-08,1.2453552829628046e-07,3.9834467306070916e-10,1.4440318362835633e-07,9.629292511374098e-10,5.57443618085745e-10,1.508683412573098e-09,4.991373480230276e-08,8.626519769726541e-11,1.2688467852050602e-07,2.43
1.6252991018253703e-08,7.222922362641307e-08,1.2452264458543062e-07,3.9934476541838177e-10,1.4432983201360766e-07,9.635889454102786e-10,5.602252938177271e-10,1.5177853553332765e-09,4.991369789480541e-08,8.630210519461354e-11,1.2687209830024365e-07,2.44
1.6184676203029514e-08,7.228842972928158e-08,1.245097575975746e-07,4.0034176509969464e-10,1.4425708677638782e-07,9.64241091905612e-10,5.630065696367319e-10,1.526894067688969e-09,4.9913661324212615e-08,8.633867578740893e-11,1.268595195949808e-07,2.45
1.6116951038665405e-08,7.234703946577397e-08,1.2449686741418254e-07,4.0133568593145044e-10,1.4418494216260742e-07,9.648857858015826e-10,5.65787404325317e-10,1.5360094955606772e-09,4.9913625087960126e-08,8.637491203989784e-11,1.2684694240227207e-07,2.46
1.6049809900227857e-08,7.240505851374435e-08,1.2448397411560285e-07,4.0232654164055934e-10,1.4411339248080844e-07,9.655231210504958e-10,5.685677567287426e-10,1.5451315860278484e-09,4.991358918350245e-08,8.641081649757043e-11,1.2683436671969487e-07,2.47
1.5983247223366176e-08,7.246249248932261e-08,1.2447107778107687e-07,4.0331434585502227e-10,1.4404243210136006e-07,9.66153190394651e-10,5.713475857568412e-10,1.5542602873112695e-09,4.991355360831274e-08,8.644639168728209e-11,1.2682179254484948e-07,2.48
1.5917257503539086e-08,7.251934694770531e-08,1.2445817848875355e-07,4.042991121049024e-10,1.439720554556667e-07,9.667760853819948e-10,5.741268503858963e-10,1.5633955487556619e-09,4.9913518359882645e-08,8.648164011737423e-11,1.2680921987535858e-07,2.49
1.585183529525327e-08,7.257562738393433e-08,1.2444527631570373e-07,4.0528085382328466e-10,1.439022570353883e-07,9.67391896381573e-10,5.769055096605263e-10,1.572537320812466e-09,4.991348343572222e-08,8.651656427779465e-11,1.2679664870886714e-07,2.5
1.5786975211313604e-08,7.263133923366363e-08,1.244323713379344e-07,4.0625958434722376e-10,1.4383303139167242e-07,9.680007125987796e-10,5.796835226955756e-10,1.5816855550228228e-09,4.99134488333598e-08,8.655116664021722e-11,1.267840790430421e-07,2.5100000000000002
1.5722671922084923e-08,7.26864878739144e-08,1.2441946363040259e-07,4.0723531691868074e-10,1.437643731343982e-07,9.686026220904093e-10,5.824608486780098e-10,1.5908402040007417e-09,4.9913414550341855e-08,8.658544965816109e-11,1.2677151087557218e-07,2.52
1.565892015476504e-08,7.274107862381857e-08,1.2440655326702928e-07,4.0820806468544843e-10,1.4369627693143164e-07,9.691977117795127e-10,5.85237446868817e-10,1.6000012214164621e-09,4.99133805842329e-08,8.661941576710931e-11,1.267589442041676e-07,2.5300000000000002
1.559571469266888e-08,7.279511674535119e-08,1.2439364032071302e-07,4.0917784070206517e-10,1.436287375078922e-07,9.697860674700603e-10,5.880132766049121e-10,1.6091685619799955e-09,4.9913346932615386e-08,8.66530673846269e-11,1.267463790265599e-07,2.54
1.5533050374523496e-08,7.284860744405171e-08,1.2438072486334337e-07,4.101446579307184e-10,1.4356174964543068e-07,9.703677738614154e-10,5.907882973010455e-10,1.6183421814248583e-09,4.9913313593089534e-08,8.66864069104784e-11,1.2673381534050168e-07,2.5500000000000003
1.5470922093773772e-08,7.29015558697343e-08,1.2436780696581415e-07,4.111085292421367e-10,1.4349530818151766e-07,9.709429145626173e-10,5.935624684517144e-10,1.6275220364919824e-09,4.9913280563273265e-08,8.671943672674486e-11,1.267212531437664e-07,2.56
1.5409324797898627e-08,7.295396711718762e-08,1.243548866980366e-07,4.1206946741647193e-10,1.4342940800874295e-07,9.715115721064815e-10,5.963357496330772e-10,1.6367080849138116e-09,4.991324784080207e-08,8.675215919794017e-11,1.2670869243414816e-07,2.57
1.5348253487737536e-08,7.300584622686395e-08,1.2434196412895237e-07,4.130274851441702e-10,1.4336404407412532e-07,9.720738279635147e-10,5.991081005048688e-10,1.6459002853985735e-09,4.991321542332888e-08,8.678457667112703e-11,1.266961332094614e-07,2.58
1.5287703216827185e-08,7.305719818555815e-08,1.2432903932654611e-07,4.139825950268328e-10,1.4329921137843274e-07,9.726297625556512e-10,6.018794808123178e-10,1.6550985976147287e-09,4.9913183308523976e-08,8.681669147603223e-11,1.2668357546754074e-07,2.59
1.522766909074806e-08,7.310802792707641e-08,1.2431611235785826e-07,4.1493480957806707e-10,1.4323490497551246e-07,9.731794552698078e-10,6.04649850388064e-10,1.6643029821756016e-09,4.9913151494074844e-08,8.684850592516133e-11,1.2667101920624082e-07,2.6
1.516814626648082e-08,7.315834033289507e-08,1.2430318328899742e-07,4.1588414122432693e-10,1.4317111997163148e-07,9.737229844712661e-10,6.074191691540772e-10,1.6735134006241748e-09,4.991311997768609e-08,8.688002231391294e-11,1.2665846442343602e-07,2.61
1.5109129951772275e-08,7.320814023280971e-08,1.242902521851526e-07,4.168306023057439e-10,1.431078515248264e-07,9.742604275168782e-10,6.101873971235761e-10,1.6827298154180655e-09,4.991308875707931e-08,8.691124292069231e-11,1.2664591111702022e-07,2.62
1.505061540451077e-08,7.325743240557462e-08,1.2427731911060544e-07,4.1777420507694777e-10,1.430450948442631e-07,9.747918607681025e-10,6.129544944029437e-10,1.6919521899146653e-09,4.991305782999298e-08,8.694217000702447e-11,1.266333592849067e-07,2.63
1.4992597932110863e-08,7.330622157953273e-08,1.2426438412874202e-07,4.1871496170787843e-10,1.4298284518960578e-07,9.753173596038693e-10,6.157204211936435e-10,1.7011804883564554e-09,4.991302719418234e-08,8.697280581766663e-11,1.266208089250278e-07,2.64
1.4935072890907088e-08,7.335451243323648e-08,1.2425144730206479e-07,4.196528842845875e-10,1.429210978703954e-07,9.758369984332811e-10,6.184851377941321e-10,1.710414675856482e-09,4.9912996847419284e-08,8.700315258072028e-11,1.266082600353348e-07,2.65
1.4878035685556663e-08,7.340230959605938e-08,1.2423850869220419e-07,4.20587984810031e-10,1.42859848245437e-07,9.763508507081453e-10,6.212486046017731e-10,1.7196547183840025e-09,4.991296678749226e-08,8.703321250774247e-11,1.2659571261379776e-07,2.66
1.4821481768450991e-08,7.344961764879877e-08,1.242255683599301e-07,4.2152027520485277e-10,1.4279909172219635e-07,9.76858988935346e-10,6.240107821147436e-10,1.728900582750291e-09,4.991293701220615e-08,8.706298779385678e-11,1.2658316665840518e-07,2.67
1.4765406639135777e-08,7.349644112426966e-08,1.2421262636516326e-07,4.2244976730815864e-10,1.4273882375620493e-07,9.77361484689056e-10,6.267716309339413e-10,1.7381522365946108e-09,4.9912907519382146e-08,8.709248061786353e-11,1.2657062216716394e-07,2.68
1.4709805843739648e-08,7.354278450789006e-08,1.2419968276698645e-07,4.2337647287828184e-10,1.42679039850474e-07,9.778584086227872e-10,6.29531111764884e-10,1.7474096483703427e-09,4.991287830685766e-08,8.712169314234952e-11,1.2655807913809904e-07,2.69
1.4654674974411095e-08,7.358865223825767e-08,1.2418673762365553e-07,4.243004035935394e-10,1.4261973555491697e-07,9.783498304812883e-10,6.322891854196083e-10,1.7566727873312776e-09,4.991284937248621e-08,8.715062751379721e-11,1.2654553756925343e-07,2.7
1.4600009668763623e-08,7.363404870771835e-08,1.2417379099261037e-07,4.252215710529798e-10,1.4256090646578011e-07,9.788358191122854e-10,6.350458128185612e-10,1.7659416235180601e-09,4.9912820714137316e-08,8.717928586269337e-11,1.265329974586878e-07,2.71
1.454580560932892e-08,7.367897826292633e-08,1.2416084293048558e-07,4.261399867771226e-10,1.4250254822508155e-07,9.793164424780716e-10,6.378009549924875e-10,1.7752161277447956e-09,4.991279232969637e-08,8.720767030363708e-11,1.265204588044804e-07,2.72
1.4492058523017992e-08,7.372344520539624e-08,1.2414789349312118e-07,4.270556622086885e-10,1.4244465652005835e-07,9.797917676669458e-10,6.405545730843106e-10,1.7844962715858038e-09,4.9912764217064557e-08,8.723578293544727e-11,1.265079216047269e-07,2.73
1.4438764180590004e-08,7.37674537920475e-08,1.2413494273557312e-07,4.2796860871332214e-10,1.4238722708262147e-07,9.802618609045027e-10,6.433066283510091e-10,1.7937820273625337e-09,4.991273637415873e-08,8.726362584126964e-11,1.264953858575401e-07,2.74
1.4385918396128835e-08,7.381100823574059e-08,1.2412199071212357e-07,4.288788375803061e-10,1.4233025568881858e-07,9.807267875647775e-10,6.46057082165484e-10,1.803073368130622e-09,4.9912708798911316e-08,8.729120108868309e-11,1.2648285156104985e-07,2.75
1.4333517026527093e-08,7.385411270580584e-08,1.241090374762912e-07,4.2978636002326677e-10,1.4227373815830447e-07,9.811866121812449e-10,6.488058960184214e-10,1.8123702676671085e-09,4.991268148927019e-08,8.731851072980547e-11,1.2647031871340284e-07,2.7600000000000002
1.4281555970977548e-08,7.38967713285647e-08,1.2409608308084118e-07,4.306911871808722e-10,1.4221767035381917e-07,9.816413984576754e-10,6.515530315201463e-10,1.8216727004577936e-09,4.9912654443198595e-08,8.734555680139896e-11,1.2645778731276242e-07,2.77
1.4230031170471802e-08,7.393898818784349e-08,1.2408312757779524e-07,4.3159333011752267e-10,1.4216204818067325e-07,9.820912092788522e-10,6.542984504024692e-10,1.83098064168475e-09,4.9912627658675017e-08,8.737234132497471e-11,1.2644525735730838e-07,2.7800000000000002
1.4178938607306115e-08,7.398076732547995e-08,1.2407017101844145e-07,4.3249279982403225e-10,1.421068675862407e-07,9.825361067211473e-10,6.570421145205239e-10,1.840294067213973e-09,4.991260113369309e-08,8.7398866306897e-11,1.264327288452369e-07,2.79
1.412827430459423e-08,7.402211274182262e-08,1.2405721345334388e-07,4.3338960721830395e-10,1.4205212455945865e-07,9.829761520629616e-10,6.597839858545975e-10,1.8496129535831821e-09,4.99125748662615e-08,8.742513373848694e-11,1.264202017747602e-07,2.8000000000000003
1.4078034325787112e-08,7.406302839622317e-08,1.2404425493235226e-07,4.342837631459962e-10,1.419978151303344e-07,9.834114057950293e-10,6.625240265119499e-10,1.8589372779897595e-09,4.991254885440387e-08,8.745114559612542e-11,1.2640767614410658e-07,2.81
1.4028214774199453e-08,7.410351820752175e-08,1.2403129550461132e-07,4.351752783811828e-10,1.4194393536945933e-07,9.838419276305892e-10,6.652621987286259e-10,1.868267018278835e-09,4.9912523096158636e-08,8.747690384135566e-11,1.2639515195152003e-07,2.82
1.3978811792542854e-08,7.414358605452568e-08,1.240183352185702e-07,4.360641636270046e-10,1.4189048138752946e-07,9.842677765154229e-10,6.679984648712555e-10,1.8776021529315083e-09,4.9912497589579004e-08,8.750241042098518e-11,1.2638262919526026e-07,2.83
1.392982156246557e-08,7.418323577648126e-08,1.2400537412199158e-07,4.369504295163146e-10,1.4183744933487293e-07,9.846890106377643e-10,6.707327874388442e-10,1.886942661053211e-09,4.99124723327328e-08,8.752766726718716e-11,1.2637010787360242e-07,2.84
1.388124030409868e-08,7.422247117353915e-08,1.2399241226196085e-07,4.378340866123154e-10,1.41784835400984e-07,9.851056874380797e-10,6.73465129064555e-10,1.8962885223622093e-09,4.9912447323702386e-08,8.755267629760131e-11,1.2635758798483699e-07,2.85
1.3833064275608627e-08,7.426129600721318e-08,1.2397944968489503e-07,4.387151454091898e-10,1.417326358140635e-07,9.855178636187215e-10,6.761954525174754e-10,1.9056397171782368e-09,4.9912422560584556e-08,8.75774394154342e-11,1.2634506952726956e-07,2.86
1.378528977275596e-08,7.429971400083282e-08,1.2396648643655157e-07,4.3959361633272446e-10,1.4168084684056567e-07,9.85925595153457e-10,6.789237207043777e-10,1.9149962264112687e-09,4.991239804149043e-08,8.760195850955897e-11,1.2633255249922077e-07,2.87
1.373791312846024e-08,7.433772883998938e-08,1.2395352256203713e-07,4.4046950974092617e-10,1.4162946478475124e-07,9.863289372968733e-10,6.816498966714633e-10,1.9243580315504267e-09,4.991237376454538e-08,8.76262354546145e-11,1.2632003689902606e-07,2.88
1.3690930712370944e-08,7.437534417297609e-08,1.239405581058162e-07,4.413428359246322e-10,1.4157848598824682e-07,9.867279445936608e-10,6.843739436060988e-10,1.9337251146530175e-09,4.991234972788889e-08,8.765027211110414e-11,1.2630752272503557e-07,2.89
1.3644338930444331e-08,7.441256361122201e-08,1.239275931117196e-07,4.422136051081129e-10,1.4152790682961017e-07,9.871226708877756e-10,6.870958248385367e-10,1.9430974583337012e-09,4.9912325929674496e-08,8.767407032549376e-11,1.2629500997561394e-07,2.9
1.359813422452611e-08,7.444939072972013e-08,1.2391462762295287e-07,4.4308182744966845e-10,1.414777237239016e-07,9.875131693314851e-10,6.898155038436255e-10,1.952475045753793e-09,4.991230236806968e-08,8.769763193030938e-11,1.2628249864914024e-07,2.91
1.3552313071939876e-08,7.448582906744947e-08,1.2390166168210455e-07,4.4394751304221853e-10,1.4142793312226114e-07,9.878994923942936e-10,6.925329442425054e-10,1.9618578606106906e-09,4.9912279041255756e-08,8.77209587442341e-11,1.2626998874400774e-07,2.92
1.3506871985081154e-08,7.452188212779146e-08,1.2388869533115434e-07,4.448106719138862e-10,1.413785315114915e-07,9.882816918717545e-10,6.952481098042923e-10,1.9712458871274316e-09,4.991225594742779e-08,8.774405257220462e-11,1.2625748025862379e-07,2.93
1.346180751101704e-08,7.455755337894063e-08,1.2387572861148125e-07,4.4567131402857453e-10,1.4132951541364682e-07,9.88659818894168e-10,6.979609644477461e-10,1.9806391100423747e-09,4.9912233084794485e-08,8.776691520550718e-11,1.2624497319140968e-07,2.94
1.341711623109125e-08,7.459284625430978e-08,1.2386276156387146e-07,4.4652944928653763e-10,1.4128088138562686e-07,9.89033923935166e-10,7.006714722429277e-10,1.9900375145990123e-09,4.991221045157812e-08,8.778954842187296e-11,1.262324675408005e-07,2.95
1.3372794760534593e-08,7.462776415292955e-08,1.2384979422852624e-07,4.4738508752494516e-10,1.4123262601877687e-07,9.894040568201848e-10,7.033795974128388e-10,1.9994410865358983e-09,4.9912188046014414e-08,8.78119539855729e-11,1.26219963305245e-07,2.96
1.332883974808069e-08,7.466231043984263e-08,1.2383682664506972e-07,4.482382385184408e-10,1.4118474593849263e-07,9.897702667348298e-10,7.060853043350499e-10,2.0088498120767096e-09,4.991216586635247e-08,8.783413364751204e-11,1.262074604832054e-07,2.97
1.3285247875586918e-08,7.46964884464927e-08,1.238238588525565e-07,4.490889119796946e-10,1.4113723780383103e-07,9.901326022331314e-10,7.08788557543312e-10,2.018263677920418e-09,4.991214391085466e-08,8.785608914532327e-11,1.2619495907315732e-07,2.98
1.3242015857660448e-08,7.473030147110799e-08,1.2381089088947922e-07,4.4993711755994964e-10,1.410900983071259e-07,9.904911112456932e-10,7.11489321729154e-10,2.027682671231595e-09,4.9912122177796527e-08,8.787782220346061e-11,1.261824590735896e-07,2.99
1.3199140441289344e-08,7.476375277907987e-08,1.2379792279377606e-07,4.5078286484956207e-10,1.4104332417360884e-07,9.908458410877357e-10,7.141875617434638e-10,2.037106779630825e-09,4.991210066546669e-08,8.789933453329188e-11,1.261699604830042e-07,3.0
1.3156618405478583e-08,7.47968456033362e-08,1.2378495460283807e-07,4.5162616337853637e-10,1.409969121610352e-07,9.911968384670356e-10,7.168832425980553e-10,2.046535991185248e-09,4.9912079372166795e-08,8.792062783319088e-11,1.2615746329991596e-07,3.0100000000000002
1.311444656089099e-08,7.482958314470985e-08,1.237719863535164e-07,4.52467022617054e-10,1.409508590593152e-07,9.915441494917618e-10,7.19576329467218e-10,2.0559702943992093e-09,4.9912058296211355e-08,8.794170378862904e-11,1.2614496752285267e-07,3.02
1.3072621749492917e-08,7.48619685723021e-08,1.237590180821296e-07,4.533054519759967e-10,1.409051616901497e-07,9.918878196782114e-10,7.222667876892526e-10,2.0654096782050355e-09,4.9912037435927716e-08,8.79625640722665e-11,1.2613247315035473e-07,3.0300000000000002
1.3031140844204694e-08,7.489400502384145e-08,1.237460498244705e-07,4.541414608074645e-10,1.4085981690667103e-07,9.922278939584442e-10,7.249545827679872e-10,2.074854131953917e-09,4.991201678965594e-08,8.798321034404275e-11,1.261199801809751e-07,3.04
1.2990000748555682e-08,7.492569560603746e-08,1.237330816158134e-07,4.5497505840528737e-10,1.4081482159308852e-07,9.925644166878189e-10,7.276396803742809e-10,2.0843036454069136e-09,4.991199635574871e-08,8.800364425126662e-11,1.261074886132792e-07,3.0500000000000003
1.294919839634393e-08,7.495704339493006e-08,1.237201134909208e-07,4.558062540055324e-10,1.4077017266433869e-07,9.928974316524327e-10,7.303220463475065e-10,2.0937582087260646e-09,4.9911976132571273e-08,8.802386742870582e-11,1.2609499844584478e-07,3.06
