T,CLI,DK,KI,N,STIM,V,Z,_CLE,_ECL,_EK,_ENA,_IPUMP,_I_CL_L,_I_K,_I_K_G,_I_K_L,_I_NA,_I_NA_G,_I_NA_L,_KE,_NAE,_NAI
255.0,9.8981714,0.0,129.25642,0.069404289,0.0,-67.194427,1.0,123.2778,-67.188484,-92.563255,42.696381,0.64599025,-0.00011882796,6.2248719e-06,0.023545379,1.2684413,0.00011260191,-0.014768969,-1.9230891,4.0036306,125.30812,25.230629
255.5,9.8981695,0.0,129.25642,0.069404297,0.0,-67.194427,1.0,123.27781,-67.188492,-92.563248,42.696384,0.64599019,-0.00011863395,6.2147119e-06,0.023545384,1.2684412,0.00011241806,-0.014768975,-1.9230891,4.0036311,125.30813,25.230625
256.0,9.8981667,0.0,129.25642,0.069404304,0.0,-67.194427,1.0,123.27782,-67.188499,-92.563248,42.696388,0.64599013,-0.00011844026,6.2045683e-06,0.023545388,1.2684411,0.00011223452,-0.01476898,-1.9230893,4.0036316,125.30814,25.230623
256.5,9.8981638,0.0,129.25642,0.069404304,0.0,-67.194427,1.0,123.27782,-67.188515,-92.563248,42.696396,0.64599013,-0.00011824688,6.1944411e-06,0.023545394,1.2684411,0.00011205128,-0.014768986,-1.9230893,4.0036321,125.30814,25.230621
257.0,9.8981609,0.0,129.25642,0.069404311,0.0,-67.19442,1.0,123.27783,-67.188522,-92.56324,42.6964,0.64599007,-0.00011805382,6.1843307e-06,0.023545397,1.268441,0.00011186833,-0.014768992,-1.9230894,4.0036325,125.30815,25.230618
257.5,9.898159,0.0,129.25642,0.069404319,0.0,-67.19442,1.0,123.27784,-67.18853,-92.56324,42.696404,0.64599001,-0.00011786108,6.1742367e-06,0.023545403,1.2684408,0.00011168568,-0.014768997,-1.9230894,4.003633,125.30816,25.230616
258.0,9.8981562,0.0,129.25642,0.069404319,0.0,-67.19442,1.0,123.27785,-67.188538,-92.56324,42.696407,0.64599001,-0.00011766865,6.164159e-06,0.023545409,1.2684407,0.00011150333,-0.014769003,-1.9230895,4.0036335,125.30817,25.230614
258.5,9.8981533,0.0,129.25642,0.069404326,0.0,-67.19442,1.0,123.27785,-67.188545,-92.563232,42.696411,0.64598995,-0.00011747653,6.1540977e-06,0.023545412,1.2684406,0.00011132128,-0.014769007,-1.9230895,4.003634,125.30817,25.23061
259.0,9.8981504,0.0,129.25642,0.069404334,0.0,-67.19442,1.0,123.27786,-67.188553,-92.563232,42.696415,0.64598989,-0.00011728473,6.1440533e-06,0.023545418,1.2684406,0.00011113952,-0.014769013,-1.9230896,4.003634,125.30818,25.230608
259.5,9.8981485,0.0,129.25642,0.069404334,0.0,-67.19442,1.0,123.27787,-67.18856,-92.563225,42.696419,0.64598989,-0.00011709324,6.1340247e-06,0.023545424,1.2684405,0.00011095806,-0.014769019,-1.9230896,4.0036345,125.30819,25.230606
260.0,9.8981457,0.0,129.25642,0.069404341,0.0,-67.19442,1.0,123.27788,-67.188576,-92.563225,42.696423,0.64598984,-0.00011690207,6.124013e-06,0.023545427,1.2684404,0.0001107769,-0.014769024,-1.9230897,4.0036349,125.3082,25.230602
260.5,9.8981428,0.0,129.25642,0.069404349,0.0,-67.19442,1.0,123.27789,-67.188583,-92.563225,42.696426,0.64598978,-0.00011671121,6.1140172e-06,0.023545433,1.2684402,0.00011059603,-0.01476903,-1.9230897,4.0036354,125.3082,25.2306
261.0,9.89814,0.0,129.25642,0.069404349,0.0,-67.19442,1.0,123.27789,-67.188591,-92.563217,42.69643,0.64598978,-0.00011652065,6.1040382e-06,0.023545437,1.2684402,0.00011041546,-0.014769035,-1.9230899,4.0036359,125.30821,25.230598
261.5,9.898138,0.0,129.25642,0.069404356,0.0,-67.194412,1.0,123.2779,-67.188599,-92.563217,42.696434,0.64598972,-0.00011633041,6.0940752e-06,0.023545442,1.2684401,0.00011023518,-0.01476904,-1.9230899,4.0036364,125.30822,25.230597
262.0,9.8981352,0.0,129.25642,0.069404364,0.0,-67.194412,1.0,123.27791,-67.188606,-92.563217,42.696442,0.64598966,-0.00011614048,6.0841285e-06,0.023545448,1.26844,0.0001100552,-0.014769046,-1.92309,4.0036368,125.30823,25.230593
262.5,9.8981323,0.0,129.25642,0.069404364,0.0,-67.194412,1.0,123.27792,-67.188614,-92.56321,42.696445,0.64598966,-0.00011595086,6.0741982e-06,0.023545451,1.2684399,0.00010987552,-0.014769051,-1.92309,4.0036368,125.30824,25.230591
263.0,9.8981304,0.0,129.25642,0.069404371,0.0,-67.194412,1.0,123.27792,-67.188622,-92.56321,42.696449,0.6459896,-0.00011576155,6.0642838e-06,0.023545457,1.2684398,0.00010969612,-0.014769057,-1.9230901,4.0036373,125.30824,25.230589
263.5,9.8981276,0.0,129.25642,0.069404371,0.0,-67.194412,1.0,123.27793,-67.188637,-92.56321,42.696453,0.6459896,-0.00011557254,6.0543857e-06,0.023545461,1.2684398,0.00010951702,-0.014769061,-1.9230901,4.0036378,125.30825,25.230587
264.0,9.8981247,0.0,129.25642,0.069404379,0.0,-67.194412,1.0,123.27794,-67.188644,-92.563202,42.696457,0.64598954,-0.00011538385,6.0445036e-06,0.023545466,1.2684397,0.00010933821,-0.014769067,-1.9230902,4.0036383,125.30825,25.230583
264.5,9.8981228,0.0,129.25642,0.069404386,0.0,-67.194412,1.0,123.27795,-67.188652,-92.563202,42.696461,0.64598948,-0.00011519546,6.0346374e-06,0.023545472,1.2684395,0.00010915969,-0.014769073,-1.9230902,4.0036387,125.30826,25.230581
265.0,9.8981199,0.0,129.25642,0.069404386,0.0,-67.194412,1.0,123.27795,-67.18866,-92.563202,42.696465,0.64598948,-0.00011500739,6.024788e-06,0.023545476,1.2684394,0.00010898146,-0.014769077,-1.9230903,4.0036392,125.30827,25.230579
265.5,9.8981171,0.0,129.25642,0.069404393,0.0,-67.194412,1.0,123.27796,-67.188667,-92.563194,42.696468,0.64598942,-0.00011481962,6.0149541e-06,0.023545481,1.2684394,0.00010880353,-0.014769083,-1.9230903,4.0036392,125.30827,25.230576
266.0,9.8981142,0.0,129.25642,0.069404401,0.0,-67.194405,1.0,123.27797,-67.188675,-92.563194,42.696472,0.64598936,-0.00011463215,6.0051366e-06,0.023545485,1.2684393,0.00010862588,-0.014769088,-1.9230905,4.0036397,125.30828,25.230574
266.5,9.8981123,0.0,129.25642,0.069404401,0.0,-67.194405,1.0,123.27798,-67.188683,-92.563187,42.696476,0.64598936,-0.00011444499,5.995335e-06,0.023545491,1.2684392,0.00010844853,-0.014769094,-1.9230905,4.0036402,125.30829,25.230572
267.0,9.8981094,0.0,129.25642,0.069404408,0.0,-67.194405,1.0,123.27798,-67.18869,-92.563187,42.69648,0.6459893,-0.00011425814,5.9855493e-06,0.023545494,1.2684391,0.00010827146,-0.014769099,-1.9230906,4.0036407,125.3083,25.23057
267.5,9.8981066,0.0,129.25642,0.069404416,0.0,-67.194405,1.0,123.27799,-67.188698,-92.563187,42.696484,0.64598924,-0.00011407159,5.9757795e-06,0.0235455,1.2684389,0.00010809468,-0.014769104,-1.9230906,4.0036411,125.3083,25.230566
268.0,9.8981047,0.0,129.25642,0.069404416,0.0,-67.194405,1.0,123.278,-67.188713,-92.563179,42.696487,0.64598924,-0.00011388535,5.9660256e-06,0.023545505,1.2684389,0.0001079182,-0.01476911,-1.9230906,4.0036416,125.30831,25.230564
268.5,9.8981018,0.0,129.25642,0.069404423,0.0,-67.194405,1.0,123.27801,-67.188721,-92.563179,42.696495,0.64598918,-0.00011369941,5.9562876e-06,0.023545509,1.2684388,0.00010774199,-0.014769115,-1.9230907,4.0036416,125.30832,25.230562
269.0,9.8980999,0.0,129.25642,0.069404431,0.0,-67.194405,1.0,123.27802,-67.188728,-92.563179,42.696499,0.64598912,-0.00011351377,5.9465656e-06,0.023545515,1.2684387,0.00010756608,-0.01476912,-1.9230907,4.0036421,125.30833,25.23056
269.5,9.898097,0.0,129.25642,0.069404431,0.0,-67.194405,1.0,123.27802,-67.188736,-92.563171,42.696503,0.64598912,-0.00011332844,5.9368595e-06,0.023545519,1.2684386,0.00010739046,-0.014769125,-1.9230908,4.0036426,125.30833,25.230556
270.0,9.8980942,0.0,129.25642,0.069404438,0.0,-67.194397,1.0,123.27803,-67.188744,-92.563171,42.696507,0.64598906,-0.00011314341,5.9271692e-06,0.023545524,1.2684386,0.00010721512,-0.01476913,-1.9230908,4.003643,125.30834,25.230555
270.5,9.8980923,0.0,129.25642,0.069404438,0.0,-67.194397,1.0,123.27804,-67.188751,-92.563171,42.69651,0.645989,-0.00011295868,5.9174945e-06,0.023545528,1.2684385,0.00010704007,-0.014769136,-1.9230909,4.0036435,125.30835,25.230553
271.0,9.8980894,0.0,129.25642,0.069404446,0.0,-67.194397,1.0,123.27805,-67.188759,-92.563164,42.696514,0.645989,-0.00011277425,5.9078361e-06,0.023545533,1.2684383,0.0001068653,-0.014769141,-1.9230909,4.003644,125.30836,25.230551
271.5,9.8980865,0.0,129.25642,0.069404453,0.0,-67.194397,1.0,123.27805,-67.188766,-92.563164,42.696518,0.64598894,-0.00011259013,5.8981932e-06,0.023545537,1.2684382,0.00010669082,-0.014769146,-1.9230911,4.003644,125.30836,25.230547
272.0,9.8980846,0.0,129.25642,0.069404453,0.0,-67.194397,1.0,123.27806,-67.188774,-92.563164,42.696522,0.64598894,-0.00011240631,5.8885662e-06,0.023545543,1.2684382,0.00010651663,-0.014769152,-1.9230911,4.0036445,125.30837,25.230545
272.5,9.8980818,0.0,129.25642,0.06940446,0.0,-67.194397,1.0,123.27807,-67.188782,-92.563156,42.696526,0.64598888,-0.00011222278,5.8789547e-06,0.023545546,1.2684381,0.00010634271,-0.014769156,-1.9230912,4.0036449,125.30837,25.230543
273.0,9.8980799,0.0,129.25642,0.069404468,0.0,-67.194397,1.0,123.27808,-67.188797,-92.563156,42.696529,0.64598882,-0.00011203955,5.869359e-06,0.023545552,1.268438,0.00010616909,-0.014769162,-1.9230912,4.0036454,125.30838,25.230541
273.5,9.898077,0.0,129.25642,0.069404468,0.0,-67.194397,1.0,123.27808,-67.188805,-92.563156,42.696533,0.64598882,-0.00011185663,5.8597789e-06,0.023545556,1.2684379,0.00010599574,-0.014769167,-1.9230913,4.0036459,125.30839,25.230537
274.0,9.8980742,0.0,129.25642,0.069404475,0.0,-67.194397,1.0,123.27809,-67.188812,-92.563148,42.696537,0.64598876,-0.000111674,5.8502146e-06,0.023545561,1.2684379,0.00010582268,-0.014769172,-1.9230913,4.0036464,125.3084,25.230536
274.5,9.8980722,0.0,129.25642,0.069404475,0.0,-67.194397,1.0,123.2781,-67.18882,-92.563148,42.696541,0.6459887,-0.00011149167,5.8406654e-06,0.023545565,1.2684377,0.0001056499,-0.014769177,-1.9230914,4.0036464,125.3084,25.230534
275.0,9.8980694,0.0,129.25642,0.069404483,0.0,-67.194389,1.0,123.27811,-67.188828,-92.563148,42.696545,0.6459887,-0.00011130964,5.8311321e-06,0.023545571,1.2684376,0.0001054774,-0.014769183,-1.9230914,4.0036469,125.30841,25.230532
275.5,9.8980675,0.0,129.25642,0.06940449,0.0,-67.194389,1.0,123.27811,-67.188835,-92.563141,42.696548,0.64598864,-0.00011112791,5.8216142e-06,0.023545574,1.2684375,0.00010530519,-0.014769187,-1.9230914,4.0036473,125.30842,25.230528
276.0,9.8980646,0.0,129.25642,0.06940449,0.0,-67.194389,1.0,123.27812,-67.188843,-92.563141,42.696552,0.64598864,-0.00011094646,5.8121122e-06,0.02354558,1.2684375,0.00010513326,-0.014769193,-1.9230915,4.0036478,125.30843,25.230526
276.5,9.8980618,0.0,129.25642,0.069404498,0.0,-67.194389,1.0,123.27813,-67.18885,-92.563141,42.696556,0.64598858,-0.00011076532,5.8026253e-06,0.023545584,1.2684374,0.0001049616,-0.014769197,-1.9230915,4.0036483,125.30843,25.230524
277.0,9.8980598,0.0,129.25642,0.069404505,0.0,-67.194389,1.0,123.27814,-67.188858,-92.563133,42.69656,0.64598852,-0.00011058448,5.7931543e-06,0.023545589,1.2684373,0.00010479023,-0.014769203,-1.9230917,4.0036483,125.30844,25.230522
277.5,9.898057,0.0,129.25642,0.069404505,0.0,-67.194389,1.0,123.27814,-67.188866,-92.563133,42.696564,0.64598852,-0.00011040393,5.7836983e-06,0.023545593,1.2684371,0.00010461914,-0.014769208,-1.9230917,4.0036488,125.30845,25.23052
278.0,9.8980551,0.0,129.25642,0.069404513,0.0,-67.194389,1.0,123.27815,-67.188873,-92.563133,42.696568,0.64598846,-0.00011022367,5.7742582e-06,0.023545599,1.2684371,0.00010444832,-0.014769213,-1.9230918,4.0036492,125.30846,25.230516
278.5,9.8980522,0.0,129.25642,0.069404513,0.0,-67.194389,1.0,123.27816,-67.188881,-92.563126,42.696571,0.6459884,-0.00011004371,5.7648335e-06,0.023545602,1.268437,0.00010427779,-0.014769218,-1.9230918,4.0036497,125.30846,25.230515
279.0,9.8980494,0.0,129.25642,0.06940452,0.0,-67.194389,1.0,123.27817,-67.188896,-92.563126,42.696575,0.6459884,-0.00010986404,5.7554239e-06,0.023545608,1.2684369,0.00010410753,-0.014769224,-1.9230919,4.0036502,125.30846,25.230513
279.5,9.8980474,0.0,129.25642,0.069404528,0.0,-67.194382,1.0,123.27818,-67.188904,-92.563126,42.696583,0.64598835,-0.00010968467,5.7460293e-06,0.023545612,1.2684368,0.00010393755,-0.014769228,-1.9230919,4.0036502,125.30847,25.230511
280.0,9.8980446,0.0,129.25642,0.069404528,0.0,-67.194382,1.0,123.27818,-67.188911,-92.563118,42.696587,0.64598835,-0.00010950558,5.7366506e-06,0.023545615,1.2684368,0.00010376785,-0.014769234,-1.923092,4.0036507,125.30848,25.230509
280.5,9.8980427,0.0,129.25642,0.069404535,0.0,-67.194382,1.0,123.27819,-67.188919,-92.563118,42.69659,0.64598829,-0.00010932679,5.7272869e-06,0.023545621,1.2684367,0.00010359842,-0.014769238,-1.923092,4.0036511,125.30849,25.230505
281.0,9.8980398,0.0,129.25642,0.069404535,0.0,-67.194382,1.0,123.2782,-67.188927,-92.56311,42.696594,0.64598823,-0.0001091483,5.7179386e-06,0.023545625,1.2684366,0.00010342928,-0.014769243,-1.923092,4.0036516,125.30849,25.230503
281.5,9.8980379,0.0,129.25642,0.069404542,0.0,-67.194382,1.0,123.27821,-67.188934,-92.56311,42.696598,0.64598823,-0.00010897009,5.7086054e-06,0.02354563,1.2684366,0.00010326041,-0.014769249,-1.9230921,4.0036521,125.3085,25.230501
282.0,9.898035,0.0,129.25642,0.06940455,0.0,-67.194382,1.0,123.27821,-67.188942,-92.56311,42.696602,0.64598817,-0.00010879218,5.6992876e-06,0.023545634,1.2684364,0.00010309181,-0.014769253,-1.9230921,4.0036521,125.30851,25.230499
282.5,9.8980331,0.0,129.25642,0.06940455,0.0,-67.194382,1.0,123.27822,-67.18895,-92.563103,42.696606,0.64598811,-0.00010861455,5.6899848e-06,0.02354564,1.2684363,0.00010292349,-0.014769259,-1.9230922,4.0036526,125.30852,25.230495
283.0,9.8980303,0.0,129.25642,0.069404557,0.0,-67.194382,1.0,123.27823,-67.188957,-92.563103,42.696609,0.64598811,-0.00010843721,5.6806975e-06,0.023545643,1.2684362,0.00010275545,-0.014769264,-1.9230922,4.003653,125.30853,25.230494
283.5,9.8980284,0.0,129.25642,0.069404565,0.0,-67.194382,1.0,123.27824,-67.188965,-92.563103,42.696613,0.64598805,-0.00010826017,5.6714252e-06,0.023545649,1.2684362,0.00010258768,-0.014769268,-1.9230924,4.0036535,125.30853,25.230492
284.0,9.8980255,0.0,129.25642,0.069404565,0.0,-67.194374,1.0,123.27824,-67.188972,-92.563095,42.696617,0.64598805,-0.00010808341,5.662168e-06,0.023545653,1.2684361,0.00010242018,-0.014769274,-1.9230924,4.003654,125.30853,25.23049
284.5,9.8980236,0.0,129.25642,0.069404572,0.0,-67.194374,1.0,123.27824,-67.18898,-92.563095,42.696621,0.64598799,-0.00010790695,5.6529257e-06,0.023545656,1.268436,0.00010225295,-0.014769278,-1.9230925,4.003654,125.30854,25.230488
285.0,9.8980207,0.0,129.25642,0.069404572,0.0,-67.194374,1.0,123.27825,-67.188988,-92.563095,42.696625,0.64598793,-0.00010773077,5.6436988e-06,0.023545662,1.2684358,0.000102086,-0.014769284,-1.9230925,4.0036545,125.30855,25.230486
285.5,9.8980188,0.0,129.25642,0.06940458,0.0,-67.194374,1.0,123.27826,-67.188995,-92.563087,42.696629,0.64598793,-0.00010755487,5.634487e-06,0.023545666,1.2684358,0.00010191932,-0.014769289,-1.9230926,4.003655,125.30856,25.230482
286.0,9.898016,0.0,129.25642,0.069404587,0.0,-67.194374,1.0,123.27827,-67.189003,-92.563087,42.696632,0.64598787,-0.00010737927,5.6252898e-06,0.023545671,1.2684357,0.00010175291,-0.014769293,-1.9230926,4.0036554,125.30856,25.23048
286.5,9.8980141,0.0,129.25642,0.069404587,0.0,-67.194374,1.0,123.27827,-67.189011,-92.563087,42.696636,0.64598787,-0.00010720395,5.616108e-06,0.023545675,1.2684356,0.00010158678,-0.014769299,-1.9230926,4.0036559,125.30857,25.230478
287.0,9.8980112,0.0,129.25642,0.069404595,0.0,-67.194374,1.0,123.27828,-67.189018,-92.563087,42.69664,0.64598781,-0.00010702891,5.6069412e-06,0.023545679,1.2684356,0.00010142092,-0.014769304,-1.9230927,4.0036559,125.30858,25.230476
287.5,9.8980093,0.0,129.25642,0.069404595,0.0,-67.194374,1.0,123.27829,-67.189026,-92.56308,42.696644,0.64598775,-0.00010685418,5.5977894e-06,0.023545684,1.2684355,0.00010125533,-0.014769308,-1.9230927,4.0036564,125.30859,25.230474
288.0,9.8980064,0.0,129.25642,0.069404602,0.0,-67.194374,1.0,123.2783,-67.189034,-92.56308,42.696648,0.64598775,-0.00010667971,5.5886521e-06,0.023545688,1.2684354,0.00010109,-0.014769313,-1.9230928,4.0036569,125.30859,25.230471
288.5,9.8980045,0.0,129.25642,0.06940461,0.0,-67.194374,1.0,123.27831,-67.189049,-92.56308,42.696651,0.64598769,-0.00010650553,5.5795299e-06,0.023545694,1.2684352,0.00010092495,-0.014769319,-1.9230928,4.0036573,125.30859,25.230469
289.0,9.8980017,0.0,129.25642,0.06940461,0.0,-67.194366,1.0,123.27831,-67.189056,-92.563072,42.696655,0.64598769,-0.00010633164,5.5704227e-06,0.023545697,1.2684352,0.00010076017,-0.014769323,-1.923093,4.0036573,125.3086,25.230467
289.5,9.8979998,0.0,129.25642,0.069404617,0.0,-67.194366,1.0,123.27832,-67.189064,-92.563072,42.696659,0.64598763,-0.00010615803,5.5613305e-06,0.023545701,1.2684351,0.00010059565,-0.014769328,-1.923093,4.0036578,125.30861,25.230465
290.0,9.8979969,0.0,129.25642,0.069404617,0.0,-67.194366,1.0,123.27833,-67.189072,-92.563072,42.696663,0.64598757,-0.00010598471,5.5522528e-06,0.023545707,1.268435,0.00010043141,-0.014769333,-1.923093,4.0036583,125.30862,25.230463
290.5,9.897995,0.0,129.25642,0.069404624,0.0,-67.194366,1.0,123.27834,-67.189079,-92.563065,42.696667,0.64598757,-0.00010581167,5.5431901e-06,0.02354571,1.268435,0.00010026743,-0.014769338,-1.9230931,4.0036588,125.30862,25.230461
291.0,9.8979921,0.0,129.25642,0.069404624,0.0,-67.194366,1.0,123.27834,-67.189087,-92.563065,42.696671,0.64598751,-0.00010563891,5.534142e-06,0.023545714,1.2684349,0.00010010372,-0.014769343,-1.9230931,4.0036592,125.30863,25.230457
291.5,9.8979902,0.0,129.25642,0.069404632,0.0,-67.194366,1.0,123.27834,-67.189095,-92.563065,42.696674,0.64598751,-0.00010546643,5.5251089e-06,0.02354572,1.2684348,9.9940276e-05,-0.014769347,-1.9230932,4.0036592,125.30864,25.230455
292.0,9.8979874,0.0,129.25642,0.069404639,0.0,-67.194366,1.0,123.27835,-67.189102,-92.563057,42.696678,0.64598745,-0.00010529424,5.5160908e-06,0.023545723,1.2684346,9.9777106e-05,-0.014769353,-1.9230932,4.0036597,125.30865,25.230453
292.5,9.8979855,0.0,129.25642,0.069404639,0.0,-67.194366,1.0,123.27836,-67.18911,-92.563057,42.696682,0.64598739,-0.00010512232,5.5070868e-06,0.023545727,1.2684346,9.9614197e-05,-0.014769358,-1.9230933,4.0036602,125.30865,25.230452
293.0,9.8979826,0.0,129.25642,0.069404647,0.0,-67.194366,1.0,123.27837,-67.189117,-92.563057,42.696686,0.64598739,-0.00010495069,5.4980974e-06,0.023545733,1.2684345,9.945155e-05,-0.014769362,-1.9230933,4.0036607,125.30865,25.23045
293.5,9.8979807,0.0,129.25642,0.069404647,0.0,-67.194359,1.0,123.27837,-67.189125,-92.563049,42.69669,0.64598733,-0.00010477933,5.4891234e-06,0.023545736,1.2684344,9.9289173e-05,-0.014769367,-1.9230934,4.0036607,125.30866,25.230448
294.0,9.8979788,0.0,129.25642,0.069404654,0.0,-67.194359,1.0,123.27838,-67.189133,-92.563049,42.696693,0.64598733,-0.00010460826,5.4801635e-06,0.023545742,1.2684344,9.9127064e-05,-0.014769372,-1.9230934,4.0036612,125.30867,25.230444
294.5,9.8979759,0.0,129.25642,0.069404662,0.0,-67.194359,1.0,123.27839,-67.18914,-92.563049,42.696697,0.64598727,-0.00010443747,5.4712182e-06,0.023545746,1.2684343,9.8965211e-05,-0.014769377,-1.9230934,4.0036616,125.30868,25.230442
295.0,9.897974,0.0,129.25642,0.069404662,0.0,-67.194359,1.0,123.2784,-67.189148,-92.563042,42.696701,0.64598721,-0.00010426695,5.4622878e-06,0.023545749,1.2684342,9.8803634e-05,-0.014769382,-1.9230936,4.0036621,125.30869,25.23044
295.5,9.8979712,0.0,129.25642,0.069404669,0.0,-67.194359,1.0,123.2784,-67.189156,-92.563042,42.696701,0.64598721,-0.00010409671,5.4533716e-06,0.023545755,1.2684342,9.8642311e-05,-0.014769387,-1.9230936,4.0036626,125.30869,25.230438
296.0,9.8979692,0.0,129.25642,0.069404669,0.0,-67.194359,1.0,123.27841,-67.189163,-92.563042,42.696705,0.64598715,-0.00010392675,5.4444704e-06,0.023545759,1.268434,9.8481258e-05,-0.014769391,-1.9230937,4.0036626,125.3087,25.230436
296.5,9.8979664,0.0,129.25642,0.069404677,0.0,-67.194359,1.0,123.27842,-67.189171,-92.563034,42.696709,0.64598715,-0.00010375707,5.4355837e-06,0.023545763,1.2684339,9.8320459e-05,-0.014769396,-1.9230937,4.0036631,125.3087,25.230434
297.0,9.8979645,0.0,129.25642,0.069404677,0.0,-67.194359,1.0,123.27843,-67.189178,-92.563034,42.696712,0.64598709,-0.00010358766,5.4267111e-06,0.023545766,1.2684338,9.815993e-05,-0.0147694,-1.9230938,4.0036635,125.30871,25.230433
297.5,9.8979626,0.0,129.25642,0.069404684,0.0,-67.194359,1.0,123.27843,-67.189186,-92.563034,42.696716,0.64598709,-0.00010341853,5.4178531e-06,0.023545772,1.2684338,9.7999662e-05,-0.014769406,-1.9230938,4.003664,125.30872,25.230429
298.0,9.8979597,0.0,129.25642,0.069404691,0.0,-67.194359,1.0,123.27843,-67.189194,-92.563026,42.69672,0.64598703,-0.00010324969,5.4090096e-06,0.023545776,1.2684337,9.7839657e-05,-0.014769411,-1.9230938,4.003664,125.30872,25.230427
298.5,9.8979578,0.0,129.25642,0.069404691,0.0,-67.194351,1.0,123.27844,-67.189201,-92.563026,42.696724,0.64598697,-0.0001030811,5.4001807e-06,0.023545779,1.2684336,9.7679906e-05,-0.014769415,-1.9230939,4.0036645,125.30873,25.230425
299.0,9.8979549,0.0,129.25642,0.069404699,0.0,-67.194351,1.0,123.27845,-67.189209,-92.563026,42.696728,0.64598697,-0.0001029128,5.3913664e-06,0.023545785,1.2684336,9.7520424e-05,-0.01476942,-1.9230939,4.003665,125.30874,25.230423
299.5,9.897953,0.0,129.25642,0.069404699,0.0,-67.194351,1.0,123.27846,-67.189217,-92.563019,42.696732,0.64598691,-0.00010274478,5.3825661e-06,0.023545789,1.2684335,9.7361197e-05,-0.014769425,-1.923094,4.0036654,125.30875,25.230421
300.0,9.8979511,0.0,129.25642,0.069404706,0.0,-67.194351,1.0,123.27847,-67.189224,-92.563019,42.696735,0.64598691,-0.00010257703,5.3737804e-06,0.023545792,1.2684333,9.7202232e-05,-0.014769429,-1.923094,4.0036654,125.30875,25.230419
300.5,9.8979483,0.0,129.25642,0.069404714,0.0,-67.194351,1.0,123.27847,-67.189232,-92.563019,42.696739,0.64598686,-0.00010240955,5.3650087e-06,0.023545798,1.2684333,9.7043529e-05,-0.014769434,-1.9230942,4.0036659,125.30875,25.230417
301.0,9.8979464,0.0,129.25642,0.069404714,0.0,-67.194351,1.0,123.27848,-67.18924,-92.563011,42.696743,0.6459868,-0.00010224235,5.3562517e-06,0.023545802,1.2684332,9.688508e-05,-0.014769439,-1.9230942,4.0036664,125.30876,25.230413
301.5,9.8979435,0.0,129.25642,0.069404721,0.0,-67.194351,1.0,123.27849,-67.189247,-92.563011,42.696747,0.6459868,-0.00010207541,5.3475087e-06,0.023545805,1.2684331,9.6726893e-05,-0.014769443,-1.9230942,4.0036669,125.30877,25.230412
302.0,9.8979416,0.0,129.25642,0.069404721,0.0,-67.194351,1.0,123.2785,-67.189255,-92.563011,42.696751,0.64598674,-0.00010190875,5.3387803e-06,0.023545809,1.2684331,9.6568961e-05,-0.014769448,-1.9230943,4.0036669,125.30878,25.23041
302.5,9.8979397,0.0,129.25642,0.069404729,0.0,-67.194351,1.0,123.2785,-67.189262,-92.563011,42.696754,0.64598674,-0.00010174236,5.3300655e-06,0.023545815,1.268433,9.6411291e-05,-0.014769453,-1.9230943,4.0036674,125.30878,25.230408
303.0,9.8979368,0.0,129.25642,0.069404729,0.0,-67.194351,1.0,123.2785,-67.18927,-92.563004,42.696758,0.64598668,-0.00010157625,5.3213653e-06,0.023545818,1.2684329,9.6253876e-05,-0.014769457,-1.9230944,4.0036678,125.30878,25.230406
303.5,9.8979349,0.0,129.25642,0.069404736,0.0,-67.194344,1.0,123.27851,-67.189278,-92.563004,42.696762,0.64598668,-0.00010141041,5.3126791e-06,0.023545822,1.2684327,9.6096723e-05,-0.014769463,-1.9230944,4.0036683,125.30879,25.230404
304.0,9.897933,0.0,129.25642,0.069404744,0.0,-67.194344,1.0,123.27852,-67.189285,-92.563004,42.696766,0.64598662,-0.00010124483,5.3040071e-06,0.023545828,1.2684327,9.5939817e-05,-0.014769468,-1.9230944,4.0036683,125.3088,25.230402
304.5,9.8979301,0.0,129.25642,0.069404744,0.0,-67.194344,1.0,123.27853,-67.189293,-92.562996,42.69677,0.64598656,-0.00010107952,5.2953496e-06,0.023545831,1.2684326,9.5783173e-05,-0.014769472,-1.9230945,4.0036688,125.30881,25.2304
305.0,9.8979282,0.0,129.25642,0.069404751,0.0,-67.194344,1.0,123.27853,-67.189301,-92.562996,42.696774,0.64598656,-0.00010091449,5.2867063e-06,0.023545835,1.2684325,9.5626783e-05,-0.014769477,-1.9230945,4.0036693,125.30882,25.230396
305.5,9.8979263,0.0,129.25642,0.069404751,0.0,-67.194344,1.0,123.27854,-67.189308,-92.562996,42.696777,0.6459865,-0.00010074973,5.2780765e-06,0.023545839,1.2684325,9.5470656e-05,-0.014769481,-1.9230946,4.0036697,125.30882,25.230394
306.0,9.8979235,0.0,129.25642,0.069404759,0.0,-67.194344,1.0,123.27855,-67.189316,-92.562988,42.696781,0.6459865,-0.00010058523,5.2694613e-06,0.023545844,1.2684324,9.5314776e-05,-0.014769486,-1.9230946,4.0036697,125.30882,25.230392
306.5,9.8979216,0.0,129.25642,0.069404759,0.0,-67.194344,1.0,123.27855,-67.189323,-92.562988,42.696785,0.64598644,-0.00010042101,5.2608602e-06,0.023545848,1.2684323,9.515915e-05,-0.014769491,-1.9230947,4.0036702,125.30883,25.230391
