Time,Myc,Myc_ser62,Myc_thr58,Myc_total,ERK,PI3K,AKT,AKTp,GSK3B,GSK3Bp,GF,kM,ERKmax,K_GP,k_GD,K_GD,k_MS,K_MT,dM,dMS,dMT,PI3Kmax_,k_ap,K_AP,k_AD,K_AD,k_GP,K_MS,k_MT,Cell,Myc_synthesis,AKT_phosphorylation,AKTp_dephosphorylation,GSK3B_phosphorylation,GSK3Bp_dephosphorylation,Myc_ser62_phosphorylation,Myc_thr58_phosphorylation,Myc_degradation,Myc_ser62_degradation,Myc_thr58_degradation
5.3999999999999995,0.37304342648938493,0.40937511050424963,0.006973402356464352,0.7893919393500989,0.1,1.0,0.0024487747934783333,0.5975512252065215,0.004906861258014261,0.595093138741984,1.0,1.0,1.0,0.01,72.0,0.01,2.3,0.01,2.08,0.35,2.08,1.0,360.0,0.01,72.0,0.01,360.0,0.01,0.4,1.0,1.0,70.81491474277703,70.81491474277702,70.81010053841148,70.81010053841146,0.22399545889331754,0.0019159428582333617,0.7759303270979206,0.14328128867648737,0.014504676901445853
5.55,0.3730529785878201,0.42088985354380065,0.005351382999800071,0.7992942151314208,0.1,1.0,0.002448774793478333,0.5975512252065215,0.004906861258014262,0.595093138741984,1.0,1.0,1.0,0.01,72.0,0.01,2.3,0.01,2.08,0.35,2.08,1.0,360.0,0.01,72.0,0.01,360.0,0.01,0.4,1.0,1.0,70.81491474277703,70.81491474277702,70.81010053841148,70.81010053841146,0.22399560862709045,0.001917193546573439,0.7759501954626659,0.14731144874033023,0.011130876639584147
5.7,0.37305995417475646,0.43181551259846496,0.004164239542328262,0.8090397063155497,0.1,1.0,0.0024487747934783324,0.5975512252065215,0.004906861258014262,0.595093138741984,1.0,1.0,1.0,0.01,72.0,0.01,2.3,0.01,2.08,0.35,2.08,1.0,360.0,0.01,72.0,0.01,360.0,0.01,0.4,1.0,1.0,70.814914742777,70.81491474277702,70.81010053841148,70.81010053841146,0.22399571796807893,0.0019183199765144133,0.7759647046834934,0.15113542940946273,0.008661618248042785
5.85,0.3730650481861228,0.4421822286240382,0.0032954098642494975,0.8185426866744105,0.1,1.0,0.0024487747934783337,0.5975512252065215,0.004906861258014262,0.595093138741984,1.0,1.0,1.0,0.01,72.0,0.01,2.3,0.01,2.08,0.35,2.08,1.0,360.0,0.01,72.0,0.01,360.0,0.01,0.4,1.0,1.0,70.81491474277705,70.81491474277702,70.81010053841148,70.81010053841146,0.22399579781321502,0.0019193384518626827,0.7759753002271355,0.15476378001841337,0.006854452517638955
6.0,0.3730687681704014,0.45201860019529705,0.0026595642939172296,0.8277469326596157,0.1,0.1,0.002448774793478332,0.5975512252065215,0.004906861258014262,0.595093138741984,1.0,1.0,1.0,0.01,72.0,0.01,2.3,0.01,2.08,0.35,2.08,1.0,360.0,0.01,72.0,0.01,360.0,0.01,0.4,1.0,1.0,7.0814914742777,70.81491474277702,70.81010053841148,70.81010053841146,0.22399585612007689,0.0019202625662798744,0.775983037794435,0.15820651006835396,0.005531893731347838
6.1499999999999995,0.3730714847594289,0.43112415043623453,0.029217367999697423,0.8334130031953608,0.1,0.1,0.5903276928155495,0.009672307184449743,0.5995005619517568,0.0004994380482426901,1.0,1.0,1.0,0.01,72.0,0.01,2.3,0.01,2.08,0.35,2.08,1.0,360.0,0.01,72.0,0.01,360.0,0.01,0.4,1.0,1.0,35.40032751394227,35.40032751373798,3.4249013431531123,3.424901343124006,0.22399589869905243,0.2343641083372126,0.7759886882996122,0.1508934526526821,0.06077212543937064
6.3,0.37307346859940826,0.40758128664250576,0.051565077189216185,0.8322198324311303,0.1,0.1,0.5903276928155525,0.009672307184446546,0.5995005619517578,0.0004994380482417739,1.0,1.0,1.0,0.01,72.0,0.01,2.3,0.01,2.08,0.35,2.08,1.0,360.0,0.01,72.0,0.01,360.0,0.01,0.4,1.0,1.0,35.40032751394228,35.40032751373202,3.4249013431519812,3.424901343118022,0.22399592979276464,0.23405762489772522,0.7759928146867692,0.142653450324877,0.10725536055356967
6.45,0.37307491735443926,0.38528859823348716,0.0678828670842086,0.8262463826721351,0.1,0.1,0.5903276928154431,0.009672307184555919,0.5995005619517468,0.0004994380482527288,1.0,1.0,1.0,0.01,72.0,0.01,2.3,0.01,2.08,0.35,2.08,1.0,360.0,0.01,72.0,0.01,360.0,0.01,0.4,1.0,1.0,35.400327513942166,35.400327513935515,3.424901343190707,3.424901343189572,0.2239959524996205,0.23373376534189005,0.7759958280972337,0.13485100938172048,0.14119636353515388
6.6,0.37307597528070985,0.3641847504307881,0.07978372695056203,0.8170444526620599,0.1,0.1,0.5903276928154392,0.009672307184559813,0.5995005619517465,0.0004994380482531223,1.0,1.0,1.0,0.01,72.0,0.01,2.3,0.01,2.08,0.35,2.08,1.0,360.0,0.01,72.0,0.01,360.0,0.01,0.4,1.0,1.0,35.40032751394216,35.40032751394276,3.4249013431920865,3.4249013431921425,0.22399596908076885,0.23339161982005757,0.7759980285838766,0.12746466265077583,0.16595015205716904
6.75,0.37307674784810196,0.3442116782046208,0.08844959359063168,0.8057380196433545,0.1,0.1,0.5903276928154395,0.009672307184559527,0.5995005619517465,0.0004994380482530988,1.0,1.0,1.0,0.01,72.0,0.01,2.3,0.01,2.08,0.35,2.08,1.0,360.0,0.01,72.0,0.01,360.0,0.01,0.4,1.0,1.0,35.40032751394216,35.40032751394222,3.424901343191985,3.4249013431919892,0.22399598118935685,0.23303025530944446,0.7759996355240522,0.12047408737161727,0.18397515466851388
6.8999999999999995,0.3730773119664053,0.3253144256686427,0.09474428059123574,0.7931360182262838,0.1,0.1,0.5903276928154394,0.009672307184559602,0.5995005619517465,0.000499438048253104,1.0,1.0,1.0,0.01,72.0,0.01,2.3,0.01,2.08,0.35,2.08,1.0,360.0,0.01,72.0,0.01,360.0,0.01,0.4,1.0,1.0,35.40032751394216,35.400327513942365,3.424901343192012,3.4249013431920234,0.22399599003085385,0.232648721402861,0.7760008088901231,0.11386004898402494,0.19706810362977034
7.05,0.37307772396777217,0.30744098602873476,0.09930180532571872,0.7798205153222256,0.1,0.1,0.5903276928154395,0.00967230718455951,0.5995005619517465,0.0004994380482530978,1.0,1.0,1.0,0.01,72.0,0.01,2.3,0.01,2.08,0.35,2.08,1.0,360.0,0.01,72.0,0.01,360.0,0.01,0.4,1.0,1.0,35.40032751394216,35.400327513942194,3.424901343191979,3.4249013431919817,0.22399599648818655,0.23224605769658452,0.7760016658529661,0.10760434511005716,0.20654775507749495
7.199999999999999,0.37307802485426844,0.29054215422656726,0.10258464736115465,0.7662048264419904,0.1,0.1,0.5903276928154395,0.009672307184559486,0.5995005619517465,0.0004994380482530961,1.0,1.0,1.0,0.01,72.0,0.01,2.3,0.01,2.08,0.35,2.08,1.0,360.0,0.01,72.0,0.01,360.0,0.01,0.4,1.0,1.0,35.40032751394216,35.400327513942145,3.424901343191971,3.424901343191972,0.22399600120399757,0.2318213033080082,0.7760022916968784,0.10168975397929854,0.21337606651120167
7.35,0.3730782445209228,0.2745713820040736,0.10493068848650225,0.7525803150114987,0.1,0.1,0.5903276928154395,0.009672307184559501,0.5995005619517465,0.0004994380482530969,1.0,1.0,1.0,0.01,72.0,0.01,2.3,0.01,2.08,0.35,2.08,1.0,360.0,0.01,72.0,0.01,360.0,0.01,0.4,1.0,1.0,35.40032751394216,35.40032751394218,3.4249013431919764,3.424901343191977,0.22399600464684077,0.2313735086755189,0.7760027486035195,0.09609998370142575,0.2182558320519247
7.5,0.3730784049886092,0.2594846375107039,0.1065892188077264,0.7391522613070396,0.1,0.1,0.5903276928154395,0.009672307184559496,0.5995005619517465,0.0004994380482530967,1.0,1.0,1.0,0.01,72.0,0.01,2.3,0.01,2.08,0.35,2.08,1.0,360.0,0.01,72.0,0.01,360.0,0.01,0.4,1.0,1.0,35.40032751394216,35.400327513942166,3.424901343191974,3.4249013431919746,0.22399600716185397,0.2309017500106415,0.7760030823763072,0.09081962312874635,0.2217055751200709
7.6499999999999995,0.3730785221794988,0.2452402741559605,0.10774085037060327,0.7260596467060625,0.1,0.1,0.5903276928154395,0.009672307184559496,0.5995005619517465,0.0004994380482530967,1.0,1.0,1.0,0.01,72.0,0.01,2.3,0.01,2.08,0.35,2.08,1.0,360.0,0.01,72.0,0.01,360.0,0.01,0.4,1.0,1.0,35.40032751394216,35.400327513942166,3.424901343191974,3.4249013431919746,0.22399600899858776,0.23040514692420908,0.7760033261333574,0.08583409595458617,0.2241009687708548
7.8,0.3730786077460942,0.23179889947573948,0.10851795367792155,0.7133954608997553,0.1,0.1,0.5903276928154395,0.009672307184559492,0.5995005619517465,0.0004994380482530963,1.0,1.0,1.0,0.01,72.0,0.01,2.3,0.01,2.08,0.35,2.08,1.0,360.0,0.01,72.0,0.01,360.0,0.01,0.4,1.0,1.0,35.40032751394216,35.400327513942166,3.4249013431919733,3.4249013431919733,0.223996010339673,0.22988288333288287,0.7760035041118759,0.08112961481650881,0.22571734365007684
7.949999999999999,0.3730786702431536,0.21912324845420245,0.10901782218631996,0.701219740883676,0.1,0.1,0.5903276928154395,0.009672307184559486,0.5995005619517465,0.0004994380482530961,1.0,1.0,1.0,0.01,72.0,0.01,2.3,0.01,2.08,0.35,2.08,1.0,360.0,0.01,72.0,0.01,360.0,0.01,0.4,1.0,1.0,35.40032751394216,35.400327513942145,3.424901343191971,3.424901343191972,0.22399601131918906,0.22933423207159861,0.7760036341057596,0.07669313695897086,0.22675707014754554
