Myc_1_task1,Myc_ser62_2_task1,Myc_thr58_3_task1,Myc_total_4_task1,_1_task1
0.3719552094458715,0.2942174692564758,0.11168013673765537,0.7778528154400026,3.75
0.3722579814509629,0.27804204375635116,0.11160170376600337,0.7619017289733174,3.9
0.37247925598359105,0.27338206178375224,0.10128176001478612,0.7471430777821295,4.05
0.3726409811871924,0.2918542035113413,0.07438166716660442,0.7388768518651381,4.2
0.37275908673560826,0.3093813267990733,0.054691095357514624,0.7368315088921962,4.35
0.3728453373152074,0.3260117666787804,0.040277918381036136,0.7391350223750239,4.5
0.37290832380371614,0.34179138880019144,0.029727923955604658,0.7444276365595123,4.6499999999999995
0.37295431906740484,0.35676371817301866,0.022006050800763573,0.7517240880411871,4.8
0.37298790643406643,0.3709700562756041,0.016354252595043153,0.7603122153047137,4.95
0.3730124343949959,0.38444959379174504,0.012217418516597934,0.7696794467033389,5.1
0.37303034610520386,0.39723951703875887,0.009189566695716517,0.7794594298396792,5.25
0.37304342648938493,0.40937511050424963,0.006973402356464352,0.7893919393500989,5.3999999999999995
0.3730529785878201,0.42088985354380065,0.005351382999800071,0.7992942151314208,5.55
0.37305995417475646,0.43181551259846496,0.004164239542328262,0.8090397063155497,5.7
0.3730650481861228,0.4421822286240382,0.0032954098642494975,0.8185426866744105,5.85
0.3730687681704014,0.45201860019529705,0.0026595642939172296,0.8277469326596157,6.0
0.3730714847594289,0.43112415043623453,0.029217367999697423,0.8334130031953608,6.1499999999999995
0.37307346859940826,0.40758128664250576,0.051565077189216185,0.8322198324311303,6.3
0.37307491735443926,0.38528859823348716,0.0678828670842086,0.8262463826721351,6.45
0.37307597528070985,0.3641847504307881,0.07978372695056203,0.8170444526620599,6.6
0.37307674784810196,0.3442116782046208,0.08844959359063168,0.8057380196433545,6.75
0.3730773119664053,0.3253144256686427,0.09474428059123574,0.7931360182262838,6.8999999999999995
0.37307772396777217,0.30744098602873476,0.09930180532571872,0.7798205153222256,7.05
0.37307802485426844,0.29054215422656726,0.10258464736115465,0.7662048264419904,7.199999999999999
0.3730782445209228,0.2745713820040736,0.10493068848650225,0.7525803150114987,7.35
0.3730784049886092,0.2594846375107039,0.1065892188077264,0.7391522613070396,7.5
0.3730785221794988,0.2452402741559605,0.10774085037060327,0.7260596467060625,7.6499999999999995
0.3730786077460942,0.23179889947573948,0.10851795367792155,0.7133954608997553,7.8
0.3730786702431536,0.21912324845420245,0.10901782218631996,0.701219740883676,7.949999999999999
0.373078715872686,0.20717806031945632,0.10931108891051176,0.6895678651026541,8.1
0.37307874915886324,0.1959299562710641,0.1094493305658695,0.6784580359957968,8.25
0.3730787734779755,0.18534731809511484,0.10947105615928832,0.6678971477323786,8.4
0.3730787912736073,0.17540016861504046,0.10940419114718307,0.6578831510358308,8.549999999999999
0.3730788042698973,0.1660600518376116,0.10926851961994469,0.6484073757274535,8.7
0.37307881374841,0.15729991202479884,0.10907882065985718,0.6394575464330661,8.85
0.3730788206715349,0.14909397286549872,0.10884629883405522,0.6310190923710888,9.0
0.37307882573407025,0.14141761668735847,0.10857920963321131,0.62307565205464,9.15
0.37307882943112225,0.1342472637584697,0.10828365632962363,0.6156097495192157,9.299999999999999
0.3730788321241434,0.12756025291122086,0.10796435923970854,0.6086034442750727,9.45
0.3730788340843264,0.12133472421723543,0.1076251705150525,0.6020387288166144,9.6
0.3730788355111754,0.11554950619682001,0.10726930663574157,0.5958976483437369,9.75
0.37307883655172364,0.1101840108576285,0.10689957890802704,0.5901624263173791,9.9
0.37307883732206504,0.10521813162457215,0.10651864869916255,0.5848156176457997,10.049999999999999
0.37307883789068436,0.10063216422742874,0.10612883464204892,0.579839836760162,10.2
0.37307883830863925,0.09640673487189892,0.10573244351580463,0.5752180166963428,10.35
0.3730788386130766,0.0925227495947408,0.10533179070141839,0.5709333789092358,10.5
0.37307883883335646,0.08896135066456293,0.10492924591642018,0.5669694354143395,10.65
0.37307883899399863,0.08570391541454873,0.10452722303940039,0.5633099774479478,10.799999999999999
0.3730788391120119,0.08273206019597469,0.10412810787699706,0.5599390071849837,10.95
0.37307883919955853,0.08002766926264665,0.10373423724195723,0.5568407457041624,11.1
0.3730788392642426,0.07757293012117984,0.10334785117349606,0.5539996205589185,11.25
0.37307883931119273,0.07535040612177407,0.10297105739102248,0.5514003028239893,11.4
0.37307883934502356,0.07334310022563297,0.1026058059646885,0.5490277455353451,11.549999999999999
0.37307883936927455,0.07153452801367098,0.10225383953020861,0.5468672069131542,11.7
0.37307883938715597,0.06990879086803423,0.10191666240837285,0.544904292663563,11.85
0.3730788394005695,0.06845064677061789,0.10159551396324253,0.54312500013443,12.0
0.37307883941076214,0.06714556535189244,0.10129136506571469,0.5415157698283692,12.15
0.37307883941817893,0.06597982295646578,0.10100483382290538,0.5400634961975501,12.299999999999999
0.3730788394239272,0.06494041060988981,0.10073642017961913,0.5387556702134362,12.45
0.37307883942793085,0.0640153248588915,0.1004861103586714,0.5375802746454937,12.6
0.3730788394304682,0.06319334662923322,0.10025375521473061,0.536525941274432,12.75
0.3730788394321597,0.06246406993561535,0.10003907756088941,0.5355819869286644,12.9
0.3730788394331822,0.06181791316524307,0.09984158449756497,0.5347383370959903,13.049999999999999
0.3730788394340504,0.061246102219478175,0.0996607008427889,0.5339856424963175,13.2
0.3730788394347718,0.06074064473731936,0.09949564952209697,0.5333151336941881,13.35
0.37307883943543146,0.06029429345164055,0.0993456050121613,0.5327187378992333,13.5
0.37307883943598474,0.05990048735871522,0.09920964384401776,0.5321889706387177,13.65
0.37307883943635717,0.05955333489087703,0.09908680674016977,0.531718981067404,13.799999999999999
0.37307883943658005,0.059247542128285584,0.09897613002637537,0.531302511591241,13.95
0.3730788394366595,0.05897835986695656,0.09887666106087555,0.5309338603644915,14.1
0.37307883943670866,0.05874155138523151,0.09878749017646374,0.530607880998404,14.25
0.37307883943672765,0.05853333307161182,0.09870772201570539,0.5303198945240449,14.399999999999999
0.373078839436791,0.058350333738218706,0.09863652990547248,0.5300657030804822,14.549999999999999
0.37307883943686576,0.05818956494151401,0.09857310458665332,0.5298415089650331,14.7
0.3730788394369444,0.05804837367554478,0.09851670003051777,0.529643913143007,14.85
0.37307883943699577,0.0579244135521549,0.0984666114752092,0.5294698644643598,15.0
