Time,G_p,G_t,I_l,I_p,Q_sto1,Q_gut,I_1,I_d,X,I_po,Y,Q_sto2,V_G,k_1,k_2,G_b,V_I,m_1,m_2,m_4,m_5,m_6,HE_b,I_b,S_b,S_b_minus,k_max,k_min,k_abs,k_gri,f,b,d,BW,k_p1,k_p2,k_p3,k_p4,k_i,U_ii,V_m0,V_mX,K_m0,p_2U,part,K,alpha,beta,gamma,k_e1,k_e2,D,aa,cc,EGP,V_mmax,E,S,I,G,HE,m_3,Q_sto,Ra,k_empt,U_idm,U_id,U,S_po,Compartment1
1.33,178.0341450089328,135.196844647511,4.815698447576779,1.2886134880081328,72420.89239028744,198.17425505470578,25.003299258677387,25.00001000978153,0.01369069368852999,3.6387672468853216,-0.002253306996412079,5375.830244512358,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.876252389535695,2.000514770082689,0.0,1.8193836234426608,25.772269760162654,94.69901330262384,0.5917907378473432,0.27544754765742246,77796.7226347998,0.13033768313213345,0.05545623597726898,0.7496484104074342,0.7496484104074342,1.7496484104074344,1.938341991276619,1.0
1.34,178.03530347969863,135.1982646226168,4.817714418547581,1.2890270298828148,72380.49280486634,201.0520742814161,25.0033603313951,25.00001027203103,0.013943109453649943,3.639965090208518,-0.0022687138563650716,5413.238232110048,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.8761759276694674,2.000524260915457,0.0,1.819982545104259,25.780540597656294,94.699629510478,0.5917725306288305,0.2754267883850995,77793.73103697639,0.13223040270046985,0.055455872179562625,0.7496568900158679,0.7496568900158679,1.749656890015868,1.9405937178273482,1.0
1.35,178.03648053277232,135.1996841502172,4.819730050513064,1.2894415953272516,72340.1157561257,203.94896087022255,25.003422053222437,25.000010539112417,0.01419818120666248,3.641179481304431,-0.0022840788582555913,5450.602969873587,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.876098404084553,2.0005338516133704,0.0,1.8205897406522156,25.78883190654503,94.70025560253848,0.5917540718841726,0.27540574422114816,77790.7187259993,0.13413566272618485,0.055455505476818726,0.7496654055034803,0.7496654055034803,1.7496654055034804,1.9428580084341391,1.0
1.36,178.03767627048913,135.20110324239462,4.821745446373362,1.289857176408104,72299.76123149348,206.8648795590963,25.003484425856016,25.000010811075292,0.014455915409389869,3.6424104637673858,-0.002299401479181853,5487.924494777972,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.876019815871471,2.000543542419393,0.0,1.8212052318836929,25.797143528162078,94.70089163323891,0.5917353609507358,0.27538441448776363,77787.68572627145,0.13605344001771336,0.05545513586361074,0.7496739570039599,0.7496739570039599,1.74967395700396,1.945134824717682,1.0
1.37,178.03889079484438,135.20252191129015,4.823760708907242,1.29027376551723,72259.42921840466,209.7997951231058,25.003547450957956,25.000011087969625,0.014716318374597833,3.643658080432234,-0.00231468119332528,5525.202843774283,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.8759401601683885,2.0005533335708847,0.0,1.821829040216117,25.8054753103446,94.70153765683212,0.5917163971774301,0.2753627985216182,77784.63206217895,0.13798371140788884,0.05545476333445064,0.7496825446490999,0.7496825446490999,1.7496825446491,1.947424128422434,1.0
1.3800000000000001,178.0401242074037,135.20394016911519,4.825775941303077,1.290691355677369,72219.11970430132,212.75367237274585,25.003611130067075,25.000011369846593,0.014979395882093674,3.6449223727311324,-0.002329917471201945,5562.438053791766,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.875859434201049,2.000563225285167,0.0,1.8224611863655662,25.813827113547376,94.70219372734239,0.5916971799344868,0.2753408956850066,77781.55775809308,0.1399264537528444,0.05545438788378901,0.7496911685634289,0.7496911685634289,1.7496911685634289,1.9497258814731222,1.0
1.3900000000000001,178.0413766094183,135.20535802813612,4.827791246485992,1.2911099401511439,72178.8326766325,215.72647615595946,25.00367546471192,25.000011656757493,0.015245153667328617,3.6462033815151087,-0.0023451097806320596,5599.630161735254,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.8757776352317705,2.000573217777892,0.0,1.8231016907575543,25.822198803022875,94.70285989862677,0.5916777086009704,0.2753187053516117,77778.46283836776,0.1418816439333426,0.05545400950601471,0.7496998288710427,0.7496998288710427,1.7496998288710426,1.9520400459023746,1.0
1.4000000000000001,178.04264810182593,135.20677550067396,4.8298067271164715,1.2915295124386528,72138.56812285431,218.71817135810022,25.00374045641123,25.00001194875372,0.015513597423344117,3.647501147058615,-0.0023602575867511903,5636.779204485192,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.8756947605591598,2.0005833112631177,0.0,1.8237505735293076,25.830590248773053,94.7035362243755,0.591657982564709,0.2752962269064287,77775.3473273395,0.14384925885475056,0.05545362819545479,0.7497085256956295,0.7497085256956295,1.7497085256956295,1.9543665838502027,1.0
1.41,178.04393878525164,135.20819259910414,4.831822485588966,1.2919500662750574,72098.32603042979,221.72872290189446,25.003806106674375,25.00001224588679,0.01578473280271818,3.648815709064079,-0.0023753603520214727,5673.885218897659,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.8756108075178308,2.000593505953382,0.0,1.8244078545320395,25.839001325501147,94.70422275811258,0.591638001222226,0.2752734597456897,77772.21124932745,0.1458292754470152,0.05545324394637437,0.7497172591604981,0.7497172591604981,1.7497172591604981,1.956705457563535,1.0
1.42,178.04524876000886,135.20960933585624,4.833838624030498,1.2923715956281745,72058.10638682902,224.75809574740344,25.003872417001844,25.000012548208314,0.016058565419511697,3.650147106666453,-0.0023904175362428285,5710.948241804382,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.87552577347812,2.0006038020597736,0.0,1.8250735533332265,25.84743191256349,94.7049195531962,0.5916177639786699,0.27525040327678746,77769.0546286334,0.14782167066463844,0.05545285675297657,0.749726029388603,0.749726029388603,1.749726029388603,1.9590566293957241,1.0
1.43,178.04657812610034,135.21102572341377,4.835855244299266,1.2927940946960648,72017.90917952904,227.8062548919855,25.00393938888568,25.00001285577001,0.01633510085121472,3.6514953784377693,-0.002405428596564178,5747.96831001276,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.8754396558458055,2.0006141997920057,0.0,1.8257476892188846,25.855881893921293,94.70562666281934,0.5915972702477459,0.27522705691819954,77765.8774895418,0.149826421486652,0.05545246660940246,0.7497348365025716,0.7497348365025716,1.7497348365025716,1.961420061806057,1.0
1.44,178.047926983219,135.21244177431385,4.837872447983254,1.2932175579046228,71977.7343960139,230.87316537025816,25.004007023809955,25.000013168623703,0.016614344640692814,3.6528605623916888,-0.0024203929874946576,5784.945460305886,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.8753524520618208,2.00062469935849,0.0,1.8264302811958444,25.864351158092454,94.70634414001012,0.5915765194516464,0.2752034200994125,77762.67985631978,0.15184350491659288,0.055452073509730894,0.7497436806247302,0.7497436806247302,1.7497436806247302,1.9637957173592777,1.0
1.45,178.04929543074905,135.21385750114698,4.839890336398835,1.293641979905168,71937.58202377462,233.9587922540604,25.004075323251218,25.000013486821313,0.016896302298133364,3.6542426959880516,-0.0024353101609148335,5821.8797294425585,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.875264159601974,2.00063530096641,0.0,1.8271213479940258,25.872839598103358,94.70707203763249,0.5915555110209816,0.27517949226084476,77759.46175321718,0.1538728979824782,0.05545167744797851,0.7497525618771316,0.7497525618771316,1.7497525618771315,1.9661835587250767,1.0
1.46,178.05068356776664,135.21527291655684,4.841909010589378,1.2940673555720326,71897.4520503092,237.06310065241485,25.00414428867897,25.00001381041487,0.01718097930299188,3.655641816137432,-0.0024501795660879177,5858.771154157313,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.8751747759766633,2.0006460048217924,0.0,1.827820908068716,25.88134711144065,94.70781040838652,0.591534244394711,0.27515527285377117,77756.22320446651,0.15591457773678055,0.05545127841809956,0.7497614803815803,0.7497614803815803,1.7497614803815802,1.9685835486776284,1.0
1.47,178.05209149304108,135.21668803324,4.843928571323852,1.2944936800001536,71857.34446312263,240.18605571148987,25.0042139215561,25.000014139456486,0.017468381105938336,3.6570579592056855,-0.0024650006496709834,5895.619771160433,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.8750842987305942,2.0006568111295837,0.0,1.8285289796028428,25.88987360000307,94.70855930480909,0.5915127190200736,0.27513076134024567,77752.96423428306,0.15796852125640298,0.055450876413985876,0.7497704362596607,0.7497704362596607,1.7497704362596607,1.970995650095094,1.0
1.48,178.05351930480725,135.21810286397678,4.845949120440069,1.294920949330572,71817.25924972679,243.327622608841,25.00428422310698,25.00001447400058,0.017758512127409136,3.65849115936935,-0.0024797728538028183,5932.4256171446905,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.874992725544874,2.000667720055991,0.0,1.829245579684675,25.89841898661144,94.7093187791528,0.5914909343775859,0.27510595722156495,77749.68486687148,0.1600347056388916,0.05545047142946754,0.7497794296187308,0.7497794296187308,1.7497794296187308,1.9734198261028755,1.0
1.49,178.05496710127602,135.21951742156156,4.847970757843979,1.2953491589013049,71777.19639764064,246.48776656613387,25.00435519483626,25.00001481409896,0.018051377997701516,3.6599414522987583,-0.002494495620405344,5969.188728770384,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.874900054008367,2.0006787318127137,0.0,1.8299707261493792,25.906983178026096,94.71008888365746,0.5914688899250589,0.2750808599745227,77746.38512641103,0.16211310801080345,0.05545006345831099,0.7497884605832472,0.7497884605832472,1.7497884605832472,1.9758560397525002,1.0
1.5,178.05643498035985,135.22093171884003,4.849993583128845,1.2957783042427429,71737.15589439003,249.66645284221156,25.00442683824929,25.000015159803468,0.018346984349618692,3.661408873175014,-0.0025091683888767784,6005.909142673452,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.8748062817407976,2.0006898466115457,0.0,1.830704436587507,25.915566084854856,94.71086967040418,0.5914465851277398,0.27505546908574025,77743.06503706348,0.16420370552314684,0.0554496524942199,0.7497975292778807,0.7497975292778807,1.7497975292778807,1.9783042541943712,1.0
1.51,178.05792303959205,135.2223457687201,4.852017696055147,1.2962083813715806,71697.13772750781,252.86364673100894,25.004499154769356,25.00001551116677,0.018645336461261226,3.662893456104245,-0.002523790595414402,6042.586895467902,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.8747114064291135,2.0007010646509436,0.0,1.8314467280521225,25.92416762743161,94.71166119127237,0.5914240194672155,0.27502978406180245,77739.72462297571,0.16630647535000975,0.05544923853083538,0.7498066358225212,0.7498066358225212,1.7498066358225213,1.9807644327287393,1.0
1.52,178.05943137620233,135.22375958416143,4.854043196110289,1.2966393865181738,71657.14188453376,256.07931356338247,25.004572145814002,25.00001586824163,0.018946439585485416,3.6643952346604443,-0.0025383616736535646,6079.222023743628,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.8746154257937853,2.000712386128414,0.0,1.8321976173302221,25.932787730363476,94.71246349797997,0.5914011924331612,0.27500380441986416,77736.36390827739,0.16842139468976308,0.05544882156173557,0.7498157803368835,0.7498157803368835,1.7498157803368835,1.9832365387582853,1.0
1.53,178.06096008711748,135.22517317817537,4.856070182507499,1.2970713161243075,71617.16835301461,259.3134187070707,25.00464581279546,25.000016231080927,0.019250298951634506,3.665914241889668,-0.0025528810546784912,6115.814564066443,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.8745183375885435,2.0007238112405816,0.0,1.832957120944834,25.941426322486148,94.71327664208377,0.591378103523277,0.27497752968757827,77732.98291708106,0.17054844076503498,0.05544840158043559,0.7498249629405311,0.7498249629405311,1.7498249629405311,1.9857205357876777,1.0
1.54,178.06250926896257,135.22658656382447,4.85809875418472,1.297504166840962,71577.21712050405,262.5659275666558,25.004720157121042,25.00001659973763,0.019556919767269837,3.6674505103142354,-0.002567348167033083,6152.364552978095,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.8744201396001203,2.0007353401832493,0.0,1.8337252551571177,25.950083336819237,94.7141006749801,0.5913547522432236,0.27495095940302494,77729.58167348214,0.17268759082268514,0.05544797858038735,0.7498341837529002,0.7498341837529002,1.7498341837529003,1.988216387423102,1.0
1.55,178.06407901806156,135.2279997542224,4.860129009803508,1.2979379355260818,71537.28817456272,265.83680558352376,25.004795180193554,25.000016974264817,0.01986630721990202,3.6690040719369224,-0.0025817624367317185,6188.872026996289,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.8743208296479859,2.000746973151468,0.0,1.8345020359684612,25.958758710521636,94.7149356479051,0.5913311381065588,0.27492409311463945,77726.16020155902,0.1748388221337791,0.05544755255497956,0.7498434428933219,0.7498434428933219,1.7498434428933218,1.9907240573718106,1.0
1.56,178.0656694304383,135.22941276253357,4.862161047747922,1.298372619242342,71497.38150275816,269.1260182358262,25.0048708834117,25.000017354715656,0.020178466478722127,3.670574958245163,-0.002596123287270061,6225.337022614706,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.8742204055840879,2.0007587103396,0.0,1.8352874791225815,25.967452384846837,94.71578161193527,0.5913072606346735,0.27489693038114105,77722.71852537287,0.17700211199356267,0.05544712349753747,0.7498527404810476,0.7498527404810476,1.7498527404810476,1.9932435094416765,1.0
1.57,178.06728060181746,135.23082560197304,4.864194966123421,1.298808215254916,71457.49709266488,272.4335310384406,25.004947268170508,25.00001774114342,0.020493402696332843,3.6721632002152447,-0.002610430139635857,6261.759576303033,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.8741188652925904,2.000770551941382,0.0,1.8360816001076223,25.97616430509832,94.71663861798801,0.5912831193567283,0.27486947077146073,77719.25666896792,0.17917743772143593,0.055446691401322905,0.7498620766352707,0.7498620766352707,1.7498620766352708,1.9957747075407108,1.0
1.58,178.06891262762537,135.23223828580612,4.866230862755757,1.2992447210292437,71417.63493186432,275.75930954293176,25.00502433586171,25.000018133601483,0.020811121010479664,3.673768828316508,-0.00262468241231974,6298.139724506973,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.8740162066896133,2.000782498149994,0.0,1.836884414158254,25.984894420584872,94.71750671682202,0.591258713809589,0.27484171386466955,77715.77465637129,0.1813647766609282,0.05544625625953402,0.7498714514751516,0.7498714514751516,1.7498714514751517,1.9983176156766285,1.0
1.59,178.07056560299088,135.23365082734824,4.868268835189872,1.2996821342287976,71377.79500794482,279.10331933751223,25.00510208787419,25.000018532143304,0.02113162654578205,3.6753918725155437,-0.0026388795213260355,6334.477503648274,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.8739124277229693,2.0007945491581216,0.0,1.8376959362577718,25.993642684575953,94.7183859590377,0.5912340435377638,0.27481365924990653,77712.2725115931,0.18356410617967153,0.05544581806530528,0.7498808651198403,0.7498808651198403,1.7498808651198403,2.0008721979563946,1.0
