C_sulf_Apical_2_task1,C_sulf__Basolateral___HepG2__1_task1,_1_task1
32.935969845295894,171.29970035317544,5.5
33.61357156594413,174.4704493087606,5.6000000000000005
34.293586635773494,177.6240215208871,5.7
34.97598838243917,180.76038622952794,5.800000000000001
35.660750213239204,183.87952100139603,5.9
36.347877998722495,186.98143208913365,6.0
37.20954079274008,190.19943189516323,6.1000000000000005
38.07422464507301,193.48020036627477,6.2
38.94194901016038,196.81491065322902,6.300000000000001
39.81276767324862,200.19558354082017,6.4
40.68672277630822,203.61503775235514,6.5
41.56384714664855,207.0667629849573,6.6000000000000005
42.44416467451243,210.54492504878996,6.7
43.327692207463336,214.04424061933054,6.800000000000001
44.214438686805835,217.56003528104614,6.9
45.10440759076156,221.08806553210073,7.0
45.997596823973026,224.62452645656396,7.1000000000000005
46.894000122885785,228.1659495212651,7.2
47.79360676554982,231.70922300274412,7.300000000000001
48.69640199779908,235.25156082441998,7.4
49.60236752835809,238.79046630900947,7.5
50.51148196498386,242.32370019982673,7.6000000000000005
51.42372107597586,245.84926146204808,7.7
52.33905833107312,249.36534756625952,7.800000000000001
53.2574650309794,252.8703448867323,7.9
54.17891041688555,256.3628206063449,8.0
55.10336203092914,259.84149615868887,8.1
56.03078587124803,263.3052357440058,8.200000000000001
56.96114664140268,266.7530279419066,8.3
57.89440793878721,270.18397168230734,8.4
58.83053245581729,273.5972614636523,8.5
59.76948189086352,276.99219364454984,8.6
60.711217409728945,280.36813253624456,8.700000000000001
61.65569928774625,283.7245364628138,8.8
62.60288740244961,287.0609215123479,8.9
63.552741050853086,290.3768747503919,9.0
64.50521918906621,293.672036530544,9.1
65.46028047257278,296.9460973262823,9.200000000000001
66.41788326813115,300.19879671881694,9.3
67.37798573179275,303.4299174765137,9.4
68.34054608148665,306.63926551615367,9.5
69.30552259290928,309.8266699961568,9.600000000000001
70.27287270362704,312.9920485230441,9.700000000000001
71.24255451494376,316.1352973552736,9.8
72.2145265791155,319.25630674863885,9.9
73.18874762857325,322.3549805341231,10.0
74.16517516315335,325.4313390631128,10.100000000000001
75.14376788828407,328.4853410465814,10.200000000000001
76.12448424308336,331.51699082661884,10.3
77.10728275139256,334.52631258547274,10.4
78.09212196433441,337.51335431859815,10.5
79.07896098084434,340.4781497254678,10.600000000000001
80.06775893157723,343.42075565150685,10.700000000000001
81.05847519129748,346.3412364279841,10.8
82.05106946900887,349.23965714024706,10.9
83.04550181020386,352.11608324603753,11.0
84.0417320454222,354.9706207239164,11.100000000000001
85.03972052311315,357.80336234055835,11.200000000000001
86.03942819889443,360.6143809548377,11.3
87.04081639299791,363.4037470689075,11.4
88.04384679173096,366.17152855320444,11.5
89.04848014054497,368.91788602104884,11.600000000000001
90.05467870306401,371.64289288440756,11.700000000000001
91.06240454718906,374.3466604995667,11.8
92.07161994397664,377.02930889215315,11.9
93.08228733523624,379.6909688359249,12.0
94.09436961612855,382.3317611568272,12.100000000000001
95.10783027935567,384.95178602912114,12.200000000000001
96.12263252335458,387.55118786938914,12.3
97.13873997252801,390.13010262997165,12.4
98.15611711822011,392.68862552675256,12.5
99.17472820358182,395.22689211628995,12.600000000000001
100.19453795320469,397.7450249756062,12.700000000000001
101.21551138725833,400.2431471550374,12.8
102.2376138237295,402.7213818427292,12.9
103.26081095991901,405.1798461219771,13.0
104.28506879079103,407.61865690819315,13.100000000000001
105.31035332058978,410.03795199356364,13.200000000000001
106.33663115073223,412.43784661909194,13.3
107.36386907070748,414.8184634280666,13.4
108.39203412563124,417.17992740451825,13.5
109.42109362739922,419.52236485945974,13.600000000000001
110.4510151818666,421.84590119750396,13.700000000000001
111.48176665927028,424.15066304896,13.8
112.51331632898032,426.43676837586594,13.9
113.5456326009421,428.70434493967196,14.0
114.57868420580789,430.95351718435387,14.100000000000001
115.61244019255135,433.18440629924396,14.200000000000001
116.64686989132615,435.3971327124876,14.3
117.68194289022554,437.5918175962945,14.4
118.71762906790603,439.7685804349803,14.5
119.75389853402177,441.92754331296385,14.600000000000001
120.7907217318783,444.068823037673,14.700000000000001
121.82806936272958,446.19253669722923,14.8
122.8659123547299,448.2988038407102,14.9
123.9042219159176,450.3877423576588,15.0
124.94296953520423,452.4594682594163,15.100000000000001
125.98212693628211,454.5140980180394,15.200000000000001
127.02166606637716,456.55174784310833,15.3
128.06155921419156,458.57253289076823,15.4
129.10177890494924,460.5765680141423,15.5
130.1422979289064,462.5639675546619,15.600000000000001
131.1830893413515,464.53484534206603,15.700000000000001
132.22412582916644,466.4893077718062,15.8
133.265381164918,468.4274696962221,15.9
134.30682920321834,470.34944345617174,16.0
135.34844400243315,472.2553402111309,16.1
136.39019988836236,474.1452706351346,16.2
137.43207145424037,476.01934491677775,16.3
138.47403356073588,477.87767275921476,16.400000000000002
139.51606133595186,479.7203633801594,16.5
140.55813017542576,481.54752551188545,16.6
141.60021568127132,483.35926690426334,16.7
142.6422920912974,485.1556814970393,16.8
143.6843363828404,486.93688293148284,16.900000000000002
144.72632478390432,488.7029760605675,17.0
145.76823376655614,490.45406506097606,17.1
146.81004004692537,492.1902534330999,17.2
147.8517205852046,493.9116440010395,17.3
148.89325178863274,495.6183377882567,17.400000000000002
149.93461111526946,497.31043628001214,17.5
150.97577630267133,498.9880403352623,17.6
152.01672512749445,500.65124984753163,17.7
153.05743559653664,502.30016401441515,17.8
154.0978859467371,503.93488133757796,17.900000000000002
155.13805435319503,505.5555015777806,18.0
156.17791920826878,507.1621238861103,18.1
157.2174595910491,508.75484366052495,18.2
158.2566545600637,510.33375728169915,18.3
159.2954833953005,511.8989604925047,18.400000000000002
160.3339255982078,513.4505483980106,18.5
161.37196079165938,514.9886160217517,18.6
162.40956839384398,516.5132601191444,18.7
163.4467288065715,518.0245725696234,18.8
164.48342232714396,519.522646427445,18.900000000000002
165.51962946622848,521.0075741540783,19.0
166.5553309478577,522.4794476182042,19.1
167.59050770942923,523.9383580957161,19.200000000000003
168.62514025050342,525.3843972719719,19.3
169.65921012495184,526.8176549452595,19.400000000000002
170.69269886504298,528.2382206827133,19.5
171.72558815468514,529.6461835536807,19.6
172.75785988211192,531.0416320486343,19.700000000000003
173.78949613988237,532.4246540791715,19.8
174.82047839294782,533.7953376974838,19.900000000000002
175.8507889455094,535.1537698277948,20.0
176.88041081061667,536.5000363791353,20.1
177.90932679989788,537.8342230325563,20.200000000000003
178.9375199278757,539.1564148914722,20.3
179.96497341196724,540.4666964816595,20.400000000000002
180.99167067248368,541.765151751258,20.5
182.01759533263086,543.0518640707702,20.6
183.04273121850878,544.3269162330612,20.700000000000003
184.0670623591117,545.590390453359,20.8
185.0905699695399,546.8423729244065,20.900000000000002
186.1132397697702,548.082942765599,21.0
187.13505660113262,549.312180151751,21.1
188.15600508227325,550.530165322635,21.200000000000003
189.1760700225823,551.7369779587317,21.3
190.1952364221944,552.9326971812311,21.400000000000002
191.21348947198817,554.1174015520312,21.5
192.23081455358664,555.2911690737393,21.6
193.24719723935692,556.4540771896709,21.700000000000003
194.26262291483818,557.6062035459232,21.8
195.27707362036267,558.7476323660883,21.900000000000002
196.29053810413376,559.8784341606251,22.0
197.3030024382303,560.9986846670456,22.1
198.31445286926274,562.1084590962927,22.200000000000003
199.3248758183731,563.2078321327406,22.3
200.33425788123503,564.2968779341955,22.400000000000002
201.34258582805379,565.3756701318946,22.5
202.34984660356625,566.4442818305066,22.6
203.3560273270408,567.5027856081317,22.700000000000003
204.36111407225303,568.5512564432105,22.8
205.3650922097035,569.5897708935236,22.900000000000002
206.36795112847764,570.6183957681774,23.0
207.36967840593474,571.6372021148574,23.1
208.37026177939882,572.6462604896261,23.200000000000003
209.36968914615883,573.6456409569246,23.3
210.36794856346864,574.6354130895712,23.400000000000002
211.3650282485469,575.6156459687626,23.5
212.36091657857722,576.586408184073,23.6
213.35560209070798,577.5477678334545,23.700000000000003
214.34907171204796,578.4997970602012,23.8
215.34131386299887,579.4425640983322,23.900000000000002
216.3323184445029,580.3761333052786,24.0
217.32207443568416,581.3005713197292,24.1
218.31057096379527,582.2159443190908,24.200000000000003
219.29779730421745,583.1223180194869,24.3
220.28374288046058,584.0197576757583,24.400000000000002
221.26839726416299,584.9083280814631,24.5
222.2517501750917,585.7880935688767,24.6
223.23379148114225,586.6591180089915,24.700000000000003
224.2145089331995,587.5214704811243,24.8
225.19389351983622,588.375211870192,24.900000000000002
226.17193580763558,589.2204040268251,25.0
