Time,cG,cG_m,cL,cL_m,cLm,cNI,cNI_m,cP,cP7,cP7_m,cP9,cP9_m,cT,cT_m,cTm,cY,cY_m,cZG,cZTL,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,a,b,c,d,e,f,h,g,i,j,k,l,m,n,o,s,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,q1,q2,q3,q4,dawn,dusk,dawn1,dusk1,dawn2,dusk2,L,D,parameter_1,An0,En0,Temp,Rgas,Am1,Em1,Ap1,Ep1,Am6,Em6,Am25,Em25,Am15,Em15,An12,En12,def,cL_m_trscr,cL_m_degr,cL_trsl,cL_degr,cL_modif,cLm_degr,cT_m_trscr,cT_m_degr,cT_trsl,cT_degr,cT_modif,cTm_degr,cY_m_trscr,cY_m_degr,cY_trsl,cY_degr,cP_trsl,cP_degr,cP9_m_trscr,cP9_m_degr,cP9_trsl,cP9_degr,cP7_m_trscr,cP7_m_degr,cP7_trsl,cP7_degr,cNI_m_trscr,cNI_m_degr,cNI_trsl,cNI_degr,cG_m_trscr,cG_m_degr,cG_trsl,cG_degr,cG_cZTL_assoc,cZTL_trsl,cZTL_degr,cZG_degr
2.09,0.00867483221625577,0.35208093295152243,0.6236265977285812,0.43243989117123144,0.16199576805287566,0.031808957901729454,0.03854390506284209,0.12469677395742695,0.17364018225962272,0.5013841954009356,0.9030360723529531,0.7409765835015545,0.33574596944415086,0.15588963030075614,0.18758527880245518,0.1757107741642486,0.16166547532258405,0.18599149236112864,0.30878740310362335,0.4000027925874407,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3499889284595,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.5400132205603699,0.24,0.2,0.2,0.3,0.2500060658314073,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31000613986248937,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.280006253789297,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4000075609817316,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9997660104301638,0.00023398956983622377,0.5,4638600.0,40.5939,300.15,0.0083145,2.3323,3.6511,559910.0,35.3172,1499400.0,38.9484,0.559,1.7253,1287.0,20.7914,3.5369,1.0203,1.0,0.007392714750655415,0.23349290106517678,0.17296607113840606,0.2038467699692044,0.07912145042348814,0.03239915361057513,0.013396020674911397,0.04676688909022684,0.041778420920602646,0.0751153269322486,0.029181793256159095,0.05251890588918149,0.10466419403370342,0.16166547532258405,0.07113280914193698,0.05271323224927458,6.144354760138817e-05,0.1246675962129287,0.3881924718840341,0.7409765835015545,0.5186836084510881,0.2893265288701007,0.42337119689017166,0.140387574712262,0.20055367816037425,0.05385755707203391,0.07196861737838381,0.019271952531421045,0.013875805822623152,0.009543468881778353,0.3049974251103601,0.35208093295152243,0.08097861457885017,0.0017349664432511542,0.08032415585700838,0.45,0.370544883724348,0.03719829847222573
2.1,0.008664002004638547,0.3516103151595993,0.62331371542608,0.43018463454301115,0.16246240047557717,0.03185316794670427,0.039074286357524385,0.12345690105415258,0.175110527933674,0.5042125021666789,0.9053137144327025,0.7374486003444396,0.3354123517239369,0.1555565031299482,0.18735205175887368,0.17589344242544663,0.16109595010939762,0.1864218153830072,0.3087792670429335,0.4000027925874407,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3499889284595,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.5400132205603699,0.24,0.2,0.2,0.3,0.2500060658314073,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31000613986248937,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.280006253789297,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4000075609817316,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9997751832297668,0.0002248167702332271,0.5,4638600.0,40.5939,300.15,0.0083145,2.3323,3.6511,559910.0,35.3172,1499400.0,38.9484,0.559,1.7253,1287.0,20.7914,3.5369,1.0203,1.0,0.007325315632100056,0.2322763748405183,0.17206453305050592,0.20375931229709052,0.0790965692118745,0.032492480095115434,0.013412373223445425,0.04666695093898446,0.04168914283882612,0.07507571769081761,0.029145546534829127,0.052453849105687594,0.1041933665532447,0.16109595010939762,0.07088221804813495,0.05276803272763399,5.9118476542568826e-05,0.12342914587239458,0.38464211888787864,0.7374486003444396,0.5162140202411077,0.2900423185234135,0.42385639801171915,0.14117950060667012,0.20168500086667157,0.05431250234278159,0.07291777393972848,0.019537143178762192,0.014066743088708778,0.009556702302276926,0.3045722606309371,0.3516103151595993,0.08087037248670784,0.0017328004009277095,0.08022311803171735,0.45,0.3705351204515202,0.03728436307660144
2.11,0.008653123048407586,0.3511402110256002,0.6229927264940323,0.4279408451213611,0.16292784857673356,0.031899164737932584,0.039611534702207005,0.12222932904407985,0.17658762061121147,0.5070376881780277,0.9075595497616784,0.7339205718332346,0.33507823999721975,0.15522453824245952,0.18711911194820802,0.17607306345725196,0.160527446255979,0.18685026815027914,0.3087722335654074,0.4000027925874407,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3499889284595,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.5400132205603699,0.24,0.2,0.2,0.3,0.2500060658314073,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31000613986248937,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.280006253789297,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4000075609817316,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9997839965173034,0.00021600348269656955,0.5,4638600.0,40.5939,300.15,0.0083145,2.3323,3.6511,559910.0,35.3172,1499400.0,38.9484,0.559,1.7253,1287.0,20.7914,3.5369,1.0203,1.0,0.007259050465127124,0.23106598174736726,0.17116755622986288,0.20366955297592781,0.07907100767712136,0.032585569715346714,0.013428947806933544,0.04656736147273786,0.04160017624897915,0.07503587809290888,0.02910919199291355,0.052388862723049386,0.10373041578105816,0.160527446255979,0.07063207635263076,0.052821919037175584,5.6880456580614995e-05,0.12220292708331866,0.3811272873897048,0.7339205718332346,0.5137444002832642,0.29074839644322226,0.42432982933975305,0.1419705526898478,0.20281507527121112,0.05476956542231399,0.07387580994088705,0.019805767351103502,0.01426015249279452,0.009570472906101017,0.30415940558943727,0.3511402110256002,0.08076224853588805,0.0017306246096815171,0.08012186597660284,0.45,0.37052668027848884,0.03737005363005583
2.12,0.008642198722021245,0.3506707375425302,0.6226636993056661,0.4257084733550139,0.1633921079268242,0.03194696772057429,0.04015570446535006,0.12101393725872674,0.17807142650098118,0.5098596458232314,0.9097736756308981,0.7303928502835123,0.3347436396680603,0.15489373437225723,0.18688645760198971,0.17624965096165088,0.1599600317445122,0.18727685239094854,0.3087662915719864,0.4000027925874407,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3499889284595,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.5400132205603699,0.24,0.2,0.2,0.3,0.2500060658314073,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31000613986248937,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.280006253789297,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4000075609817316,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9997924643772576,0.00020753562274244963,0.5,4638600.0,40.5939,300.15,0.0083145,2.3323,3.6511,559910.0,35.3172,1499400.0,38.9484,0.559,1.7253,1287.0,20.7914,3.5369,1.0203,1.0,0.007193894190832602,0.22986169764630995,0.17027512199047914,0.2035775083489287,0.07904476848779549,0.032678421585364846,0.013445743195005114,0.046468120311677165,0.04151152081176494,0.07499580801506048,0.029072730002764873,0.05232394665089799,0.10327528968782687,0.1599600317445122,0.07038241396758536,0.05287489528849526,5.4726275973883215e-05,0.12098882255589723,0.37764763699051085,0.7303928502835123,0.5112749951984585,0.2914447777517163,0.4247916361104768,0.1427607008305048,0.20394385832929257,0.05522873507590055,0.07484272198407779,0.02007785223267503,0.01445605360752602,0.00958478648022555,0.3037587774186905,0.3506707375425302,0.08065426963478195,0.0017284397444042492,0.08002042910150864,0.45,0.37051954988638364,0.03745537047818971
2.13,0.008631232448049338,0.350202009504374,0.6223267021281943,0.4234874682389433,0.16385517417633655,0.03199659637964617,0.040706849498265446,0.11981060553889485,0.17956191135042576,0.5126782677853005,0.9119561940002276,0.7268657804044973,0.33440855618273374,0.15456409022839018,0.1866540869190982,0.17642321911901626,0.15939377320401846,0.18770157020798275,0.30876142953544333,0.4000027925874407,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3499889284595,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.5400132205603699,0.24,0.2,0.2,0.3,0.2500060658314073,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31000613986248937,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.280006253789297,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4000075609817316,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9998006003427888,0.00019939965721116337,0.5,4638600.0,40.5939,300.15,0.0083145,2.3323,3.6511,559910.0,35.3172,1499400.0,38.9484,0.559,1.7253,1287.0,20.7914,3.5369,1.0203,1.0,0.007129822377168172,0.228663497497482,0.1693872110148343,0.20348319468511644,0.07901785425947759,0.03277103483526731,0.013462758187139974,0.04636922706851705,0.041423176181208575,0.0749555073676286,0.02903616094550624,0.0522591007733874,0.10282793650368083,0.15939377320401846,0.07013326020976812,0.05292696573570488,5.265283906093374e-05,0.11978671534522013,0.3742028282699626,0.7268657804044973,0.5088060462831481,0.29213147958423125,0.4252419620217265,0.14354991497988415,0.2050713071141202,0.05568999994690509,0.0758185048572734,0.020353424749132723,0.01465446581937556,0.009599648825480605,0.30337029383620684,0.350202009504374,0.08054646218600603,0.0017262464896098677,0.07991883707510959,0.45,0.370513715442532,0.03754031404159655
2.14,0.008620227690509045,0.34973413955561417,0.6219818031040651,0.42127777743972117,0.16431704305122455,0.032048070246756474,0.04126502313583035,0.11861921427565397,0.18105904046677215,0.5154934471291847,0.9141072112352944,0.7233396994680413,0.3340729950256769,0.15423560449672105,0.18642199806898616,0.1765937825631376,0.15882873594403468,0.18812442406672553,0.30875763552972374,0.4000027925874407,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3499889284595,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.5400132205603699,0.24,0.2,0.2,0.3,0.2500060658314073,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31000613986248937,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.280006253789297,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4000075609817316,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9998084174172788,0.00019158258272122808,0.5,4638600.0,40.5939,300.15,0.0083145,2.3323,3.6511,559910.0,35.3172,1499400.0,38.9484,0.559,1.7253,1287.0,20.7914,3.5369,1.0203,1.0,0.007066811203376669,0.22747135543332048,0.16850380340622084,0.20338662817556064,0.07899026755474758,0.032863408610244914,0.013479991612290708,0.04627068134901632,0.04133514200512124,0.0749149760944383,0.028999485210647897,0.05219432495075574,0.10238830474511276,0.15882873594403468,0.06988464381537526,0.052978134768941275,5.0657162186980656e-05,0.11859648890022267,0.37079252292873444,0.7233396994680413,0.5063377896276289,0.2928085209895873,0.4256809491815546,0.1443381651961717,0.20619737885167388,0.0561533485627646,0.07680315153244674,0.020632511567915176,0.014855408328898926,0.009615065758494197,0.3029938728829723,0.34973413955561417,0.08043885209779127,0.0017240455381018092,0.07981711977566842,0.45,0.37050916263566847,0.03762488481334511
2.15,0.008609187627312376,0.3492672391430461,0.6216290692607622,0.4190793531748868,0.16477771016929896,0.032101409296262325,0.04183027900670639,0.11743964693130153,0.18256277933208417,0.5183050830998988,0.9162268282759859,0.7198149404961866,0.33373696153831445,0.15390827590796122,0.18619018934339882,0.17676135545972987,0.15826498465582237,0.1885454164338989,0.3087548983448729,0.4000027925874407,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3499889284595,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.5400132205603699,0.24,0.2,0.2,0.3,0.2500060658314073,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31000613986248937,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.280006253789297,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4000075609817316,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9998159280950365,0.0001840719049635009,0.5,4638600.0,40.5939,300.15,0.0083145,2.3323,3.6511,559910.0,35.3172,1499400.0,38.9484,0.559,1.7253,1287.0,20.7914,3.5369,1.0203,1.0,0.007004837571623372,0.22628524793802265,0.1676248810424954,0.2032878246574097,0.07896201080525724,0.032955542033859794,0.01349744233574669,0.04617248277238836,0.04124741794333361,0.07487421419423812,0.028962703176297434,0.05212961906243541,0.10195634466353815,0.15826498465582237,0.06963659324856185,0.05302840663791896,4.873636963038458e-05,0.11741802959177265,0.3674163911318801,0.7198149404961866,0.5038704583473306,0.2934759197659833,0.4261087358755566,0.14512542326797168,0.2073220332399595,0.05661876952519006,0.07779665348869748,0.020915139503353195,0.0150589004424143,0.00963104323047262,0.30262943504452955,0.3492672391430461,0.0803314650029006,0.0017218375254624753,0.07971530455025744,0.45,0.3705058780138475,0.037709083286779785
2.16,0.008598115521409447,0.34880141750295,0.6212685676358254,0.4168921455636511,0.16523717124651593,0.032156633493505865,0.0424026700809574,0.11627178716047785,0.18407309292502708,0.5211130744857492,0.9183151516390078,0.7162918288761239,0.3334004611235458,0.15358210316133955,0.18595865898476543,0.17692595253700824,0.15770258266010997,0.18896455017522865,0.3087532062382314,0.4000027925874407,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3499889284595,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.5400132205603699,0.24,0.2,0.2,0.3,0.2500060658314073,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31000613986248937,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.280006253789297,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4000075609817316,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9998231443812,0.000176855618799987,0.5,4638600.0,40.5939,300.15,0.0083145,2.3323,3.6511,559910.0,35.3172,1499400.0,38.9484,0.559,1.7253,1287.0,20.7914,3.5369,1.0203,1.0,0.006943878937657861,0.22510515026188863,0.16675042491849912,0.20318679993004102,0.07893308640287594,0.03304743424930319,0.013515109250222314,0.04607463094840186,0.041160003647239,0.07483322169444181,0.028925815231501284,0.052064982959613156,0.10153200660096781,0.15770258266010997,0.06938913637044838,0.05307778576110247,4.68876899798221e-05,0.1162512238416106,0.36407410316958255,0.7162918288761239,0.5014042802132866,0.29413369597106864,0.4265254591266119,0.1459116608560098,0.2084452297942997,0.05708625129927769,0.07879900033887229,0.0212013350404787,0.015264961229144662,0.009647587191589837,0.3022769008414861,0.34880141750295,0.08022432602567851,0.0017196231042818895,0.07961341933256776,0.45,0.37050384748587767,0.03779291003504573
2.17,0.008587014601479278,0.34833678202735235,0.6209003649170823,0.41471610477215026,0.1656954220295749,0.03221376293825226,0.04298224895493254,0.11511551972172498,0.18558994595046072,0.5239173217102887,0.9203722897958863,0.71277068358882,0.33306349917951555,0.15325708494960968,0.185727405241552,0.17708758874600208,0.15714159217510254,0.18938182842055032,0.3087525473448618,0.4000027925874407,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3499889284595,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.5400132205603699,0.24,0.2,0.2,0.3,0.2500060658314073,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31000613986248937,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.280006253789297,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4000075609817316,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9998300778108584,0.0001699221891415803,0.5,4638600.0,40.5939,300.15,0.0083145,2.3323,3.6511,559910.0,35.3172,1499400.0,38.9484,0.559,1.7253,1287.0,20.7914,3.5369,1.0203,1.0,0.0068839133414766085,0.22393103758409624,0.16588041600604236,0.20308356965565405,0.07890349667223757,0.03313908440591498,0.013532991278036583,0.045977125484882905,0.0410728987664954,0.07479199865850424,0.02888882176904284,0.05200041648130948,0.10111524151563533,0.15714159217510254,0.06914230055704512,0.05312627662380062,4.510845240788821e-05,0.1150959590406097,0.36076533212452844,0.71277068358882,0.49893947851217396,0.29478187074752,0.42693125388269954,0.14669685007888086,0.2095669286841155,0.0575557822841946,0.07981017994445132,0.02149112447746627,0.015473609623775714,0.009664703633953168,0.3019361915986292,0.34833678202735235,0.08011745986629104,0.0017174029202958558,0.07951149164836589,0.45,0.37050305681383416,0.03787636568411007
2.18,0.008575888061677485,0.3478734382955144,0.6205245274433125,0.41255118102383,0.16615245829495467,0.03227281786364312,0.04356906783580482,0.11397073046891827,0.18711330284865907,0.5267177268053833,0.9223983531010684,0.7092518173176782,0.3327260810991,0.15293321995945727,0.18549642636851946,0.17724627925349848,0.15658207433682178,0.1897972545581844,0.3087529096851986,0.4000027925874407,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3499889284595,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.5400132205603699,0.24,0.2,0.2,0.3,0.2500060658314073,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31000613986248937,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.280006253789297,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4000075609817316,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9998367394674319,0.00016326053256809914,0.5,4638600.0,40.5939,300.15,0.0083145,2.3323,3.6511,559910.0,35.3172,1499400.0,38.9484,0.559,1.7253,1287.0,20.7914,3.5369,1.0203,1.0,0.006824919389949932,0.22276288502255623,0.1650148352598995,0.20297814936068892,0.07887324387202639,0.03323049165899094,0.013551087370605772,0.04587996598783718,0.04098610294913455,0.07475054518515481,0.028851723185406398,0.05193591945500983,0.10070600098080192,0.15658207433682178,0.06889611270820159,0.05317388377604954,4.3396083124370474e-05,0.11395212354676475,0.3574897538662235,0.7092518173176782,0.49647627212237466,0.2954204662862388,0.42732625302638705,0.14748096350550735,0.21068709072215333,0.0580273508155287,0.0808301784133502,0.02178453391790241,0.015684864420889733,0.009682398591223284,0.3016072294422696,0.3478734382955144,0.08001089080796832,0.001715177612335497,0.07940954861898146,0.45,0.3705034916222383,0.03795945091163688
2.19,0.008564739061383973,0.3474114901054215,0.6201411212049098,0.4103973246098308,0.1666082758479495,0.032333818635149766,0.04416317852610898,0.11283730634269869,0.18864312780452855,0.5295141933842757,0.9243934537200227,0.7057355365572013,0.33238821226939425,0.15261050687190753,0.18526572062698182,0.1774020394349857,0.1560240892194469,0.19021083222931098,0.30875428117269815,0.4000027925874407,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3499889284595,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.5400132205603699,0.24,0.2,0.2,0.3,0.2500060658314073,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31000613986248937,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.280006253789297,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4000075609817316,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9998431400003331,0.00015685999966685849,0.5,4638600.0,40.5939,300.15,0.0083145,2.3323,3.6511,559910.0,35.3172,1499400.0,38.9484,0.559,1.7253,1287.0,20.7914,3.5369,1.0203,1.0,0.006766876240040192,0.2216006676435813,0.16415366362372258,0.20287055443722019,0.07884233019623821,0.033321655169589896,0.013569396507941449,0.045783152061572255,0.04089961584167122,0.07470886140765828,0.028814519880740304,0.05187149169727305,0.10030423718341674,0.1560240892194469,0.06865059925655664,0.05322061183049571,4.1748101949460065e-05,0.11281960668286337,0.3542470470443819,0.7057355365572013,0.4940148755900409,0.29604950578990274,0.42771058738546036,0.14826397414759723,0.2118056773537103,0.05850094516765171,0.08185898009862246,0.02208158926305449,0.01589874426939923,0.009700678138236864,0.3012899372973287,0.3474114901054215,0.07990464272424695,0.0017129478122767947,0.07930761696464944,0.45,0.3705051374072378,0.0380421664458622
2.2,0.008553570724950624,0.3469510395052711,0.6197502118445455,0.40825448589937197,0.16706287052170518,0.03239678574952663,0.044764632408280006,0.11171513536190435,0.19017938475682747,0.532306626614652,0.9263577055573385,0.7022221417216541,0.33204989807119856,0.15228894436273235,0.18503528628506427,0.17755488486759666,0.15546769585565484,0.1906225653223449,0.3087566496214887,0.4000027925874407,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3499889284595,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.5400132205603699,0.24,0.2,0.2,0.3,0.2500060658314073,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31000613986248937,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.280006253789297,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4000075609817316,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9998492896419402,0.00015071035805980237,0.5,4638600.0,40.5939,300.15,0.0083145,2.3323,3.6511,559910.0,35.3172,1499400.0,38.9484,0.559,1.7253,1287.0,20.7914,3.5369,1.0203,1.0,0.006709763582588901,0.22044436047137617,0.16329688203587764,0.2027608001443266,0.07881075777541749,0.033412574104341036,0.013587917698153519,0.045686683308819705,0.04081343708921227,0.07466694749310204,0.028777212258819296,0.05180713301431821,0.09990990292264026,0.15546769585565484,0.06840578617648813,0.053266465460278994,4.016211900261314e-05,0.11169829873385326,0.35103689308143177,0.7022221417216541,0.49155549920515784,0.2966690134368616,0.42808438574459856,0.14904585545210258,0.2129226506458608,0.05897655355609536,0.0828965675980678,0.022382316204140003,0.016115267666980803,0.009719548390631919,0.30098423888418546,0.3469510395052711,0.07979873908621236,0.0017107141449901248,0.07920572300771052,0.45,0.3705079795457864,0.038124513064468984
