Time,Gsbg_cell,L_cell,Gsa_gdp_cell,Gsa_gtp_cell,b1AR_S464_cell,PDEcAMP_cell,PDE_cell,ATP_cell,b1AR_cell,Gs_cell,A2RC_cell,A2R_cell,PKAC_cell,ARC_cell,PKAC_AKAR_cell,Propranolol_cell,b1ARinhib_cell,light_spot_cell,AC_cell,PKI_cell,PKAC_PKI_cell,RC_cell,b1AR_Gs_cell,cAMP_cell,GsAC_cell,IBMX_cell,PDE_IBMX_cell,Fsk_cell,FskAC_cell,b1AR_p_cell,L_b1AR_cell,AKAR_cell,AKARp_cell,PP_cell,PP_AKARp_cell,DMNB_cAMP_cell,L_b1AR_Gs_cell,k_ac_gsa_cAMP_synthesis_GsAC,Vmax_cAMP_synthesis_GsAC,ton_global_light_cAMP_photolysis,toff_global_light_cAMP_photolysis,ton_local_light_cAMP_photolysis,toff_local_light_cAMP_photolysis,light_cAMP_photolysis,kfsk_cAMP_synthesis_FskAC,Vmax_cAMP_synthesis_FskAC,Kf_inhibit_PDE,Kr_inhibit_PDE,ar_for_add_propranolol,t_propadd,Propranolol_pipette,tauPropranolol,ar_for_add_Ligand,t_Ladd,L_pipette,tauL,Ratio_AKARp_AKARtot,ec,cell,membrane,cAMP_synthesis_GsAC,bind_b1AR_propranolol,add_propranolol,cAMP_photolysis,LRG_activation,bind_Lb1AR_Gs,desens_bark,bind_cAMP_ARC,bind_b1AR_Gs,bind_PDEcAMP,Gs_gtp_hydrolysis,Gs_reassociation,bind_FskAC,bind_AKARp_PP,desens_pka,bind_L_b1ARGs,bind_L_b1AR,bind_A2R_PKAC,inhib_PKAC,bind_RC_cAMP,cAMP_synthesis_FskAC,add_Ligand,bind_Gs_AC,resens_bark,bind_PKAC_AKAR,inhibit_PDE,AKARp_dephosph,AKAR_phosph,RG_activation,cAMP_degradation
6.03,0.030599970931920475,0.0,0.0005809636987621428,0.026888598206809805,0.0,6.647574397888276e-05,0.013933524256021089,5000.0,0.011838175597259358,3.7980382092432596,9.022896058780328e-07,0.013260333738235975,3.655119379871682e-05,0.0007938560475046236,1.7358796055904693e-05,0.0,0.0,0.0,0.04656959097365154,0.1667935762516182,0.013206423748381336,1.165944907924652,0.0013618198248052822,0.006226123268882018,0.0031304090263485716,0.0,0.0,0.0,0.0,4.577935346380893e-09,0.0,9.998976953006599,0.0009179479045693988,0.6699122597072005,8.774029279985906e-05,3.01,0.0,2.5,0.007826022565871428,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,9.179479045693964e-05,1.0,0.25,0.25,0.0018405509327072973,0.0,0.0,0.0,0.0,0.0,0.0,0.000865722663967818,0.005447256886968788,8.334310384933152e-05,0.005377719641361961,0.0053776853691233275,0.0,0.00019062636114050568,3.869116409902909e-10,0.0,0.0,0.0008657089993536169,0.0008638048950694203,0.0008681118179794112,0.0,0.0,6.8524516410595204e-06,0.0,0.00023495680606218372,0.0,0.0001864481221997005,0.00023434374675471335,0.005447279299221129,8.309467997360345e-05
6.04,0.030602744603607818,0.0,0.0005809650645904864,0.026891097409093404,0.0,6.648566762676016e-05,0.013933514332373212,5000.0,0.011838176475021231,3.7980354364648212,9.028361857468957e-07,0.013294964295869327,3.6602837843230754e-05,0.0007939514493942569,1.7383319490532516e-05,0.0,0.0,0.0,0.04656931787007614,0.166759021861464,0.013240978138535546,1.165910181418549,0.0013618189315561073,0.006227056952190885,0.0031306821299239697,0.0,0.0,0.0,0.0,4.5934226468012074e-09,0.0,9.998975013138766,0.0009196961613758903,0.6699120926196098,8.790738039054495e-05,3.01,0.0,2.5,0.007826705324809924,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,9.196961613758883e-05,1.0,0.25,0.25,0.00184071150630525,0.0,0.0,0.0,0.0,0.0,0.0,0.000865832387006907,0.0054472534758236435,8.33548442669349e-05,0.005378219481818681,0.005378185462322556,0.0,0.00019097932693262765,3.8745338603153535e-10,0.0,0.0,0.0008658187225973554,0.0008639144520959574,0.0008682133422508453,0.0,0.0,6.802787415938205e-06,0.0,0.00023528792581288538,0.0,0.000186803183329908,0.00023467481312218898,0.005447275726224429,8.31070845334502e-05
6.05,0.03060549820162652,0.0,0.0005809664203471398,0.026893578527132176,0.0,6.649556485435438e-05,0.013933504435145617,5000.0,0.011838177346310721,3.798032683753601,9.03382761057105e-07,0.013329599223316804,3.665448646832736e-05,0.0007940465251007217,1.740784509241271e-05,0.0,0.0,0.0,0.04656904674585286,0.1667244631082435,0.013275536891756047,1.1658754508688198,0.0013618180447576467,0.006227988152603513,0.003130953254147245,0.0,0.0,0.0,0.0,4.608931617753454e-09,0.0,9.998973074224423,0.0009214435459788204,0.669911925615472,8.807438452842372e-05,3.01,0.0,2.5,0.007827383135368113,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,9.214435459788182e-05,1.0,0.25,0.25,0.001840870916126085,0.0,0.0,0.0,0.0,0.0,0.0,0.0008659411557024078,0.005447250089313016,8.336655891868008e-05,0.005378715705426435,0.005378681936774785,0.0,0.0001913321334135465,3.8799516782524083e-10,0.0,0.0,0.0008659274913163854,0.0008640230496472612,0.0008683140004233092,0.0,0.0,6.753483596244614e-06,0.0,0.00023561907641544977,0.0,0.0001871580671229004,0.0002350059087475716,0.005447272179030587,8.311945606794297e-05
6.0600000000000005,0.03060823187123065,0.0,0.0005809677661077287,0.02689604169174085,0.0,6.650543595075073e-05,0.01393349456404922,5000.0,0.011838178211174518,3.7980299509643913,9.039293390239753e-07,0.013364238482547757,3.6706139807716426e-05,0.0007941412781380125,1.743237292504051e-05,0.0,0.0,0.0,0.046568777586617996,0.16668990003018455,0.013310099969814984,1.1658407163099735,0.001361817164363208,0.006228916897295503,0.003131222413382111,0.0,0.0,0.0,0.0,4.624462260736259e-09,0.0,9.998971136255255,0.0009231900659086803,0.669911758694067,8.824130593336542e-05,3.01,0.0,2.5,0.007828056033455277,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,9.231900659086783e-05,1.0,0.25,0.25,0.0018410291706150697,0.0,0.0,0.0,0.0,0.0,0.0,0.0008660489775585984,0.005447246727255717,8.33782481013158e-05,0.005379208338348171,0.005379174818657718,0.0,0.0001916847820544465,3.8853698779582585e-10,0.0,0.0,0.0008660353130164575,0.0008641306952698079,0.0008684137992132079,0.0,0.0,6.70453756002054e-06,0.0,0.00023595025871396558,0.0,0.0001875127751084015,0.0002353370344880469,0.005447268657452832,8.313179493843841e-05
6.07,0.030610945756623514,0.0,0.0005809691019472912,0.026898487032788482,0.0,6.651528120246346e-05,0.013933484718797507,5000.0,0.011838179069658972,3.7980272379530353,9.044759268042801e-07,0.01339888203583044,3.675779799400926e-05,0.0007942357119887608,1.745690305138936e-05,0.0,0.0,0.0,0.04656851037811233,0.1666553326652145,0.013344667334785025,1.1658059777762524,0.0013618162903264366,0.006229843213200868,0.003131489621887782,0.0,0.0,0.0,0.0,4.640014577304988e-09,0.0,9.998969199222977,0.0009249357286713694,0.6699115918546775,8.840814532288842e-05,3.01,0.0,2.5,0.007828724054719455,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,9.249357286713673e-05,1.0,0.25,0.25,0.0018411862781560339,0.0,0.0,0.0,0.0,0.0,0.0,0.0008661558600139805,0.005447243389472334,8.338991210903729e-05,0.0053796974065576965,0.005379664133959799,0.0,0.00019203727432107187,3.890788473559719e-10,0.0,0.0,0.0008661421951375277,0.0008642373964438406,0.000868512745278549,0.0,0.0,6.655946704403615e-06,0.0,0.0002362814735455271,0.0,0.00018786730881113788,0.00023566819119375638,0.005447265161305746,8.314410150307933e-05
6.08,0.03061364000096525,0.0,0.0005809704279402822,0.02690091467920527,0.0,6.652510089346285e-05,0.013933474899106508,5000.0,0.011838179921810103,3.7980245445764185,9.050225314968549e-07,0.013433529845729408,3.6809461158730546e-05,0.0007943298301045658,1.748143553391652e-05,0.0,0.0,0.0,0.04656824510618037,0.1666207610509628,0.013379238949036745,1.165771235301633,0.0013618154226013137,0.0062307671270146,0.0031317548938197388,0.0,0.0,0.0,0.0,4.655588569071284e-09,0.0,9.998967263119328,0.0009266805417481238,0.6699114250965883,8.857490341215255e-05,3.01,0.0,2.5,0.007829387234549347,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,9.266805417481217e-05,1.0,0.25,0.25,0.0018413422470718126,0.0,0.0,0.0,0.0,0.0,0.0,0.0008662618104419447,0.005447240075792337,8.34015512335487e-05,0.005380182935841055,0.005380149908481582,0.0,0.00019238961167405977,3.896207479067503e-10,0.0,0.0,0.000866248145054429,0.0008643431605840474,0.0008686108452213848,0.0,0.0,6.607708445238725e-06,0.0,0.00023661272174056724,0.0,0.00018822166975082416,0.000235999379707873,0.005447261690405255,8.315637611682856e-05
6.09,0.030616314746380373,0.0,0.0005809717441605786,0.026903324758989353,0.0,6.653489530520211e-05,0.013933465104694768,5000.0,0.011838180767673595,3.7980218706924624,9.055691601431904e-07,0.013468181875102913,3.686112943232998e-05,0.0007944236359063223,1.7505970434568627e-05,0.0,0.0,0.0,0.04656798175676963,0.16658618522476354,0.013413814775235998,1.1657364889198292,0.0013618145611421534,0.006231688665195187,0.003132018243230484,0.0,0.0,0.0,0.0,4.671184237702604e-09,0.0,9.998965327936078,0.0009284245125954453,0.6699112584190865,8.874158091395227e-05,3.01,0.0,2.5,0.00783004560807621,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,9.284245125954432e-05,1.0,0.25,0.25,0.0018414970856246967,0.0,0.0,0.0,0.0,0.0,0.0,0.0008663668361514362,0.005447236786034537,8.341316576408048e-05,0.005380664951797871,0.0053806321678370895,0.0,0.0001927417955689681,3.901626908377458e-10,0.0,0.0,0.0008663531700775321,0.0008644479950402263,0.0008687081055867019,0.0,0.0,6.559820217855172e-06,0.0,0.00023694400412259398,0.0,0.00018857585944214857,0.00023633060086667646,0.005447258244568614,8.316861913150263e-05
6.1000000000000005,0.030618970133965268,0.0,0.0005809730506814841,0.02690571739921353,0.0,6.654466471664398e-05,0.013933455335283325,5000.0,0.011838181607294801,3.798019216160116,9.0611581972802e-07,0.013502838087100351,3.691280294419379e-05,0.0007945171327845439,1.7530507814787145e-05,0.0,0.0,0.0,0.04656772031592981,0.1665516052236582,0.013448394776341355,1.165701738664294,0.0013618137059035994,0.006232607853967107,0.0031322796840702965,0.0,0.0,0.0,0.0,4.686801584921758e-09,0.0,9.998963393665024,0.000930167648645035,0.6699110918214617,8.890817853871044e-05,3.01,0.0,2.5,0.007830699210175741,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,9.301676486450328e-05,1.0,0.25,0.25,0.0018416508020168724,0.0,0.0,0.0,0.0,0.0,0.0,0.0008664709443876056,0.005447233520031958,8.342475598738935e-05,0.005381143479842706,0.005381110937455153,0.0,0.00019309382745602566,3.907046775271801e-10,0.0,0.0,0.0008664572774533994,0.0008645519070979451,0.0008688045328650862,0.0,0.0,6.5122794759009395e-06,0.0,0.00023727532150855102,0.0,0.00018892987939475968,0.00023666185549962645,0.0054472548236143975,8.318083089580499e-05
6.11,0.03062160630379561,0.0,0.0005809743475757334,0.026908092726031937,0.0,6.655440940428691e-05,0.013933445590595681,5000.0,0.011838182440718749,3.7980165808393487,9.066625171799007e-07,0.013537498445159704,3.6964481822656094e-05,0.0007946103240996822,1.7555047735513764e-05,0.0,0.0,0.0,0.04656746076981213,0.16651702108439803,0.01348297891560152,1.1656669845682222,0.0013618128568406245,0.006233524719323291,0.003132539230187981,0.0,0.0,0.0,0.0,4.7024406125064575e-09,0.0,9.99896146029799,0.0009319099573037297,0.6699109253030059,8.907469699447214e-05,3.01,0.0,2.5,0.007831348075469952,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,9.319099573037276e-05,1.0,0.25,0.25,0.0018418034043908634,0.0,0.0,0.0,0.0,0.0,0.0,0.0008665741423324559,0.005447230277608739,8.343632218782773e-05,0.005381618545206388,0.005381586242580757,0.0,0.00019344570878035428,3.9124670934203267e-10,0.0,0.0,0.000866560474365431,0.0008646549039791921,0.0008689001334898361,0.0,0.0,6.465083691786777e-06,0.0,0.0002376066747087069,0.0,0.0001892837311132533,0.00023699314442943582,0.005447251427362498,8.319301175535864e-05
6.12,0.03062422339493375,0.0,0.0005809756349154978,0.026910450864686693,0.0,6.656412964219086e-05,0.013933435870357776,5000.0,0.011838183267990137,3.7980139645911426,9.072092593717844e-07,0.013572162913005047,3.7016166195010166e-05,0.0007947032131824415,1.757959025719576e-05,0.0,0.0,0.0,0.0465672031046685,0.16648243284344671,0.013517567156552826,1.1656322266645518,0.001361812013908526,0.006234439287027547,0.003132796895331606,0.0,0.0,0.0,0.0,4.718101322288876e-09,0.0,9.998959527826825,0.0009336514459534424,0.6699107588630134,8.924113698689906e-05,3.01,0.0,2.5,0.007831992238329016,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,9.336514459534405e-05,1.0,0.25,0.25,0.0018419549008299662,0.0,0.0,0.0,0.0,0.0,0.0,0.0008666764371054788,0.005447227058597903,8.34478646473194e-05,0.005382090172937339,0.005382058108276368,0.0,0.00019379744098174667,3.917887876381614e-10,0.0,0.0,0.000866662767934502,0.0008647569928430192,0.0008689949138414033,0.0,0.0,6.418230356242116e-06,0.0,0.0002379380645267798,0.0,0.0001896374160971605,0.00023732446847214277,0.005447248055634104,8.320516205273857e-05
6.13,0.03062682154543606,0.0,0.0005809769127723889,0.02691279193951447,0.0,6.65738257020029e-05,0.013933426174297964,5000.0,0.011838184089153343,3.798011367277486,9.07756053121586e-07,0.013606831454644046,3.7067856187519506e-05,0.0007947958033340917,1.7604135439791245e-05,0.0,0.0,0.0,0.04656694730685086,0.16644784053698283,0.01355215946301672,1.1655974649859675,0.0013618111770629265,0.006235351582616967,0.003133052693149242,0.0,0.0,0.0,0.0,4.733783716155198e-09,0.0,9.998957596243413,0.0009353921219511043,0.6699105925007811,8.940749921926394e-05,3.01,0.0,2.5,0.007832631732873106,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,9.353921219511021e-05,1.0,0.25,0.25,0.0018421052993586795,0.0,0.0,0.0,0.0,0.0,0.0,0.0008667778357642877,0.005447223862825368,8.345938364542199e-05,0.005382558387902895,0.005382526559423243,0.0,0.0001941490254949163,3.9233091376042055e-10,0.0,0.0,0.000866764165219594,0.0008648581807861787,0.0008690888802447283,0.0,0.0,6.371716978537112e-06,0.0,0.00023826949176010415,0.0,0.00018999093584093588,0.0002376558284371818,0.005447244708251706,8.321728212750364e-05
6.140000000000001,0.030629400892360163,0.0,0.0005809781812174636,0.02691511607395305,0.0,6.65834978529825e-05,0.013933416502146984,5000.0,0.011838184904252423,3.798008788761365,9.083029051927422e-07,0.0136415040343655,3.71195519254288e-05,0.0007948880978267736,1.762868334277438e-05,0.0,0.0,0.0,0.04656669336281041,0.16641324420090225,0.013586755799097284,1.1655626995649013,0.0013618103462597671,0.006236261631404291,0.0031333066371896905,0.0,0.0,0.0,0.0,4.749487796045185e-09,0.0,9.99895566553966,0.0009371319926286109,0.6699104262156079,8.957378439244534e-05,3.01,0.0,2.5,0.007833266592974227,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,9.371319926286088e-05,1.0,0.25,0.25,0.0018422546079431392,0.0,0.0,0.0,0.0,0.0,0.0,0.0008668783453052379,0.005447220690124155,8.347087945934431e-05,0.0053830232147906104,0.0053829916207227485,0.0,0.00019450046374933083,3.9287308904277783e-10,0.0,0.0,0.0008668646732184177,0.0008649584748437495,0.0008691820389725713,0.0,0.0,6.325541086316111e-06,0.0,0.00023860095719947794,0.0,0.00019034429183394636,0.0002379872251274541,0.005447241385039069,8.322937231622813e-05
6.15,0.030631961571772195,0.0,0.0005809794403212288,0.026917423390547795,0.0,6.659314636202633e-05,0.01393340685363794,5000.0,0.011838185713331112,3.7980062289067575,9.088498222947641e-07,0.013676180616736897,3.7171253532974746e-05,0.0007949800999038039,1.76532340251405e-05,0.0,0.0,0.0,0.04656644125909689,0.16637864387082077,0.01362135612917877,1.1655279304335358,0.0013618095214553098,0.0062371694584802476,0.0031335587409032136,0.0,0.0,0.0,0.0,4.765213563951738e-09,0.0,9.9989537357075,0.00093887106529277,0.6699102600067954,8.97399932049228e-05,3.01,0.0,2.5,0.007833896852258035,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,9.388710652927678e-05,1.0,0.25,0.25,0.0018424028344915416,0.0,0.0,0.0,0.0,0.0,0.0,0.0008669779726640422,0.005447217540332616,8.348235236392554e-05,0.005383484678109559,0.005383453316697653,0.0,0.00019485175716923986,3.934153148084298e-10,0.0,0.0,0.0008669642988680277,0.0008650578819897599,0.0008692743962432914,0.0,0.0,6.279700224820495e-06,0.0,0.0002389324616294819,0.0,0.00019069748556046093,0.00023831865933939672,0.005447238085821239,8.324143295253291e-05
6.16,0.030634503718753956,0.0,0.000580980690153646,0.026919714010958103,0.0,6.660277149369293e-05,0.013933397228506273,5000.0,0.011838186516432833,3.7980036875786247,9.09396811083783e-07,0.013710861166602011,3.7222961133396704e-05,0.0007950718127799747,1.7677787545411206e-05,0.0,0.0,0.0,0.04656619098235785,0.16634403958207633,0.01365596041792319,1.1654931576238057,0.0013618087026061316,0.00623807508871587,0.0031338090176422505,0.0,0.0,0.0,0.0,4.780961021920476e-09,0.0,9.9989518067389,0.0009406093472252542,0.6699100938736476,8.99061263527723e-05,3.01,0.0,2.5,0.007834522544105627,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,9.40609347225252e-05,1.0,0.25,0.25,0.001842549986854569,0.0,0.0,0.0,0.0,0.0,0.0,0.0008670767247163809,0.005447214413276669,8.349380263172543e-05,0.005383942802191621,0.005383911671693423,0.0,0.00019520290717359168,3.9395759236991595e-10,0.0,0.0,0.0008670630490454315,0.0008651564091377979,0.0008693659582230673,0.0,0.0,6.234191957332769e-06,0.0,0.0002392640058283685,0.0,0.00019105051849964113,0.0002386501318630513,0.0054472348104245265,8.325346436711617e-05
6.17,0.03063702746741003,0.0,0.000580981930784135,0.026921988055963807,0.0,6.661237351022703e-05,0.013933387626489739,5000.0,0.01183818731360069,3.7980011646429057,9.099438781630908e-07,0.013745545649078502,3.7274674848947275e-05,0.0007951632396418494,1.7702343961639367e-05,0.0,0.0,0.0,0.04656594251933797,0.16630943136973161,0.013690568630267902,1.1654583811674002,0.0013618078896691246,0.006238978546764771,0.003134057480662131,0.0,0.0,0.0,0.0,4.796730172049307e-09,0.0,9.998949878625849,0.0009423468456825548,0.6699099278154708,9.00721845296617e-05,3.01,0.0,2.5,0.007835143701655329,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,9.423468456825525e-05,1.0,0.25,0.25,0.0018426960728258064,0.0,0.0,0.0,0.0,0.0,0.0,0.000867174608278501,0.005447211308794664,8.350523053301043e-05,0.005384397611192762,0.0053843667098794935,0.0,0.00019555391517628307,3.9449992302923145e-10,0.0,0.0,0.0008671609305681898,0.0008652540631416195,0.0008694567310261192,0.0,0.0,6.189013865398607e-06,0.0,0.00023959559056815904,0.0,0.00019140339212553108,0.00023898164348213147,0.005447231558676499,8.326546688778379e-05
6.18,0.030639532950874855,0.0,0.0005809831622815795,0.026924245645471526,0.0,6.662195267158352e-05,0.013933378047328382,5000.0,0.01183818810487748,3.7979986599665083,9.104910300836738e-07,0.013780234029555553,3.732639480090272e-05,0.0007952543836480555,1.772690333141406e-05,0.0,0.0,0.0,0.04656569585687831,0.1662748192685763,0.013725180731423222,1.165423601095765,0.0013618070826014912,0.006239879857065403,0.0031343041431217914,0.0,0.0,0.0,0.0,4.812521016488011e-09,0.0,9.99894795136037,0.0009440835678959391,0.6699097618315736,9.023816842684684e-05,3.01,0.0,2.5,0.007835760357804478,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,9.440835678959367e-05,1.0,0.25,0.25,0.001842841100142163,0.0,0.0,0.0,0.0,0.0,0.0,0.0008672716301078097,0.005447208226728506,8.351663633577103e-05,0.005384849129094305,0.005384818455250554,0.0,0.0001959047825857152,3.9504230807793807e-10,0.0,0.0,0.0008672579501950119,0.0008653508507957451,0.0008695467207155971,0.0,0.0,6.144163547661119e-06,0.0,0.0002399272166148242,0.0,0.00019175610790704952,0.00023931319497408983,0.005447228330405965,8.32774408394794e-05
6.19,0.03064202030131972,0.0,0.0005809843847143306,0.026926486898520962,0.0,6.663150923545114e-05,0.013933368490764514,5000.0,0.011838188890305683,3.797996173417304,9.11038273344738e-07,0.013814926273691533,3.7378121109573244e-05,0.0007953452479295729,1.7751465711865488e-05,0.0,0.0,0.0,0.046565450981915626,0.16624020331312944,0.01375979668687008,1.1653888174401044,0.0013618062813607454,0.006240779043843283,0.0031345490180844727,0.0,0.0,0.0,0.0,4.8283335574378235e-09,0.0,9.998946024934508,0.00094581952107141,0.6699095959212673,9.04040787331676e-05,3.01,0.0,2.5,0.007836372545211181,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,9.458195210714076e-05,1.0,0.25,0.25,0.0018429850764842852,0.0,0.0,0.0,0.0,0.0,0.0,0.0008673677969034621,0.005447205166907665,8.352802030575299e-05,0.005385297379704192,0.0053852669316277945,0.0,0.0001962555108053765,3.955847487972745e-10,0.0,0.0,0.0008673541146263404,0.0008654467788360538,0.0008696359333031367,0.0,0.0,6.0996386205269815e-06,0.0,0.00024025888472818668,0.0,0.00019210866730798117,0.0002396447871101841,0.0054472251254429815,8.328938654431393e-05
6.2,0.030644489649959757,0.0,0.0005809855981502114,0.02692871193329117,0.0,6.664104345727589e-05,0.013933358956542689,5000.0,0.011838189669927482,3.79799370486412,9.115856143942315e-07,0.01384962234741166,3.742985389431316e-05,0.0007954358355900199,1.7776031159669782e-05,0.0,0.0,0.0,0.046565207881481684,0.16620558353764187,0.013794416462357663,1.1653540302313827,0.0013618054859047067,0.006241676131113186,0.00313479211851842,0.0,0.0,0.0,0.0,4.844167797151021e-09,0.0,9.99894409934034,0.0009475547123896687,0.6699094300838654,9.056991613504434e-05,3.01,0.0,2.5,0.00783698029629605,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,9.475547123896664e-05,1.0,0.25,0.25,0.001843128009476964,0.0,0.0,0.0,0.0,0.0,0.0,0.00086746311530694,0.005447202129177597,8.353938270649203e-05,0.005385742386658235,0.005385712162660174,0.0,0.00019660610123337086,3.961272464582646e-10,0.0,0.0,0.0008674494305049324,0.0008655418539403656,0.0008697243747484151,0.0,0.0,6.055436717999907e-06,0.0,0.00024059059566204632,0.0,0.00019246107178696922,0.00023997642065554206,0.005447221943618827,8.330130432159487e-05
6.21,0.030646941127060828,0.0,0.0005809868026565217,0.026930920867106776,0.0,6.665055559028421e-05,0.01393334944440968,5000.0,0.011838190443784747,3.7979912541767322,9.121330596293568e-07,0.01388432221690573,3.7481593273530925e-05,0.0007955261497059339,1.7800599731053768e-05,0.0,0.0,0.0,0.04656496654270253,0.1661709599760984,0.013829040023901132,1.1653192395003276,0.001361804696191501,0.006242571142681325,0.003135033457297579,0.0,0.0,0.0,0.0,4.860023737930524e-09,0.0,9.99894217456997,0.0009492891490060803,0.6699092643186839,9.073568131647468e-05,3.01,0.0,2.5,0.007837583643243946,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,9.492891490060781e-05,1.0,0.25,0.25,0.0018432699066895453,0.0,0.0,0.0,0.0,0.0,0.0,0.0008675575919026254,0.005447199113374879,8.35507237993173e-05,0.005386184173421356,0.005386154171825652,0.0,0.00019695655526250078,3.966698023218246e-10,0.0,0.0,0.0008675439044164314,0.0008656360827290202,0.0008698120509638141,0.0,0.0,6.011555491181042e-06,0.0,0.0002409223501643326,0.0,0.00019281332279750868,0.00024030809636922586,0.005447218784766004,8.331319448785526e-05
6.22,0.03064937486194641,0.0,0.0005809879983000415,0.02693311381644413,0.0,6.666004588550571e-05,0.013933339954114459,5000.0,0.011838191211919046,3.7979888212258586,9.12680615397082e-07,0.01391902584862583,3.753333936469906e-05,0.0007956161933270513,1.7825171481799693e-05,0.0,0.0,0.0,0.04656472695279782,0.16613633266222022,0.013863667337779318,1.1652844452774307,0.001361803912179557,0.006243464102147488,0.0031352730472022864,0.0,0.0,0.0,0.0,4.875901382129485e-09,0.0,9.998940250615533,0.0009510228380506413,0.6699090986250413,9.090137495903026e-05,3.01,0.0,2.5,0.007838182618005715,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,9.510228380506391e-05,1.0,0.25,0.25,0.0018434107756363392,0.0,0.0,0.0,0.0,0.0,0.0,0.0008676512332183666,0.005447196119339637,8.356204384338262e-05,0.005386622763288826,0.005386592982432432,0.0,0.00019730687428048954,3.972124176388687e-10,0.0,0.0,0.0008676375428899355,0.000865729471765446,0.0008698989678097568,0.0,0.0,5.967992608157946e-06,0.0,0.00024125414897707698,0.0,0.0001931654217879393,0.00024063981500429586,0.005447215648718228,8.332505735688214e-05
6.23,0.03065179098300439,0.0,0.0005809891851470361,0.026935290896937452,0.0,6.666951459179586e-05,0.01393333048540817,5000.0,0.01183819197437165,3.7979864058831523,9.132282879946423e-07,0.013953733209284093,3.758509228436393e-05,0.0007957059694765804,1.7849746467249874e-05,0.0,0.0,0.0,0.04656448909908016,0.16610170162946708,0.013898298370532466,1.1652496475929504,0.0013618031338276026,0.006244355032907164,0.0031355109009199482,0.0,0.0,0.0,0.0,4.891800732150899e-09,0.0,9.998938327469187,0.00095275578662795,0.6699089330022585,9.106699774185409e-05,3.01,0.0,2.5,0.00783877725229987,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,9.527557866279478e-05,1.0,0.25,0.25,0.0018435506237770155,0.0,0.0,0.0,0.0,0.0,0.0,0.0008677440457260363,0.005447193146919105,8.357334309567338e-05,0.005387058179387491,0.00538702861762018,0.0,0.0001976570596697036,3.977550936504144e-10,0.0,0.0,0.0008677303523985559,0.0008658220275567271,0.000869985131098705,0.0,0.0,5.924745754448679e-06,0.0,0.00024158599283638504,0.0,0.00019351737020143994,0.0002409715773078733,0.0054472125353104105,8.333689323974483e-05
