T,C1,C2,C3,IC2,IC3,IIF,IM1,IM2,INA,O
6.6999998,5.995706e-08,1.88767e-10,3.9975537e-13,0.0021497023,4.5382385e-06,0.68320572,0.31456038,6.6745662e-05,-8.9495679e-06,1.2838006e-05
6.7199998,5.9655299e-08,1.8778284e-10,3.9729472e-13,0.0021389143,4.5154638e-06,0.67977715,0.31799814,6.8422589e-05,-8.9046544e-06,1.2773578e-05
6.7399998,5.9355308e-08,1.8681476e-10,3.9498529e-13,0.0021281803,4.4928038e-06,0.67636579,0.32141864,7.0117727e-05,-8.8599663e-06,1.2709475e-05
6.7600002,5.9057008e-08,1.858593e-10,3.9278379e-13,0.0021175004,4.4702574e-06,0.67297155,0.32482192,7.1830997e-05,-8.8155039e-06,1.2645693e-05
6.7800002,5.8760339e-08,1.8491407e-10,3.9066024e-13,0.002106874,4.4478243e-06,0.66959435,0.32820812,7.3562296e-05,-8.7712642e-06,1.2582233e-05
6.8000002,5.8465243e-08,1.8397736e-10,3.8859381e-13,0.0020963012,4.4255034e-06,0.66623408,0.33157727,7.5311546e-05,-8.7272465e-06,1.251909e-05
6.8200002,5.8171697e-08,1.8304798e-10,3.8657001e-13,0.0020857812,4.4032945e-06,0.66289073,0.33492953,7.7078643e-05,-8.6834498e-06,1.2456265e-05
6.8400002,5.7879664e-08,1.8212512e-10,3.8457882e-13,0.0020753141,4.3811974e-06,0.65956408,0.33826488,7.8863508e-05,-8.6398732e-06,1.2393754e-05
6.8600001,5.758913e-08,1.8120817e-10,3.8261318e-13,0.0020648993,4.3592108e-06,0.65625417,0.34158352,8.0666046e-05,-8.5965148e-06,1.2331558e-05
6.8800001,5.7300078e-08,1.8029672e-10,3.8066826e-13,0.0020545369,4.3373352e-06,0.65296084,0.34488544,8.2486171e-05,-8.5533748e-06,1.2269674e-05
6.9000001,5.7012489e-08,1.7939047e-10,3.7874066e-13,0.0020442265,4.3155687e-06,0.64968407,0.34817079,8.4323794e-05,-8.5104512e-06,1.22081e-05
6.9200001,5.6726357e-08,1.7848922e-10,3.7682796e-13,0.002033968,4.2939118e-06,0.64642376,0.35143963,8.6178828e-05,-8.4677422e-06,1.2146836e-05
6.9400001,5.6441667e-08,1.7759279e-10,3.7492852e-13,0.0020237607,4.2723632e-06,0.64317977,0.35469201,8.8051187e-05,-8.4252488e-06,1.2085879e-05
6.96,5.6158409e-08,1.7670107e-10,3.7304114e-13,0.0020136049,4.2509232e-06,0.63995206,0.35792807,8.9940775e-05,-8.3829673e-06,1.2025228e-05
6.98,5.587658e-08,1.7581397e-10,3.7116501e-13,0.0020034998,4.2295906e-06,0.63674057,0.36114785,9.1847513e-05,-8.3408986e-06,1.1964881e-05
7.0,5.5596164e-08,1.7493144e-10,3.6929953e-13,0.0019934457,4.2083652e-06,0.63354516,0.36435145,9.3771312e-05,-8.2990418e-06,1.1904837e-05
7.02,5.5317159e-08,1.7405341e-10,3.674443e-13,0.0019834419,4.1872458e-06,0.63036585,0.36753893,9.5712094e-05,-8.2573943e-06,1.1845094e-05
7.04,5.5039557e-08,1.7317983e-10,3.6559896e-13,0.0019734881,4.1662329e-06,0.62720245,0.3707104,9.7669763e-05,-8.2159559e-06,1.1785652e-05
7.0599999,5.4763348e-08,1.7231067e-10,3.6376327e-13,0.0019635845,4.1453254e-06,0.62405491,0.37386593,9.964424e-05,-8.1747248e-06,1.1726507e-05
7.0799999,5.4488524e-08,1.714459e-10,3.6193712e-13,0.0019537306,4.1245225e-06,0.62092316,0.37700561,0.00010163544,-8.1337012e-06,1.1667659e-05
7.0999999,5.4215079e-08,1.7058548e-10,3.6012033e-13,0.0019439261,4.1038243e-06,0.61780721,0.38012949,0.00010364327,-8.0928839e-06,1.1609107e-05
7.1199999,5.3943008e-08,1.697294e-10,3.583128e-13,0.0019341708,4.0832301e-06,0.61470681,0.38323766,0.00010566766,-8.0522705e-06,1.1550848e-05
7.1399999,5.3672302e-08,1.6887762e-10,3.5651443e-13,0.0019244645,4.0627388e-06,0.61162198,0.38633022,0.00010770852,-8.0118616e-06,1.1492883e-05
7.1599998,5.3402957e-08,1.6803012e-10,3.5472515e-13,0.0019148069,4.0423506e-06,0.60855269,0.38940722,0.00010976577,-7.9716556e-06,1.1435207e-05
7.1799998,5.3134961e-08,1.6718688e-10,3.5294491e-13,0.0019051977,4.0220648e-06,0.60549873,0.39246878,0.00011183932,-7.9316505e-06,1.1377821e-05
7.1999998,5.2868312e-08,1.6634787e-10,3.5117363e-13,0.0018956368,4.0018808e-06,0.60246015,0.39551491,0.0001139291,-7.8918474e-06,1.1320723e-05
7.2199998,5.2602999e-08,1.6551306e-10,3.4941126e-13,0.0018861238,3.9817978e-06,0.59943676,0.39854574,0.00011603501,-7.8522435e-06,1.1263912e-05
7.2399998,5.2339022e-08,1.6468246e-10,3.4765777e-13,0.0018766585,3.9618158e-06,0.59642863,0.40156135,0.000118157,-7.8128378e-06,1.1207386e-05
7.2600002,5.2076366e-08,1.6385603e-10,3.4591308e-13,0.0018672409,3.9419342e-06,0.59343553,0.40456179,0.00012029496,-7.7736304e-06,1.1151144e-05
7.2800002,5.1815029e-08,1.6303374e-10,3.4417713e-13,0.0018578704,3.9221522e-06,0.59045744,0.40754715,0.00012244882,-7.7346194e-06,1.1095183e-05
7.3000002,5.1555002e-08,1.6221557e-10,3.4244992e-13,0.0018485469,3.9024694e-06,0.58749431,0.41051751,0.0001246185,-7.6958049e-06,1.1039503e-05
7.3200002,5.1296283e-08,1.6140152e-10,3.4073138e-13,0.0018392703,3.8828853e-06,0.58454609,0.41347292,0.00012680392,-7.6571841e-06,1.0984103e-05
7.3400002,5.103886e-08,1.6059155e-10,3.3902148e-13,0.0018300402,3.8633998e-06,0.58161265,0.41641349,0.000129005,-7.618758e-06,1.0928981e-05
7.3600001,5.0782727e-08,1.5978564e-10,3.3732015e-13,0.0018208565,3.8440116e-06,0.57869393,0.41933927,0.00013122166,-7.5805242e-06,1.0874136e-05
7.3800001,5.0527884e-08,1.5898378e-10,3.3562736e-13,0.0018117187,3.8247213e-06,0.57578981,0.42225033,0.00013345384,-7.5424828e-06,1.0819565e-05
7.4000001,5.0274316e-08,1.5818595e-10,3.3394305e-13,0.0018026269,3.8055275e-06,0.5729003,0.42514676,0.00013570143,-7.5046319e-06,1.076527e-05
7.4200001,5.0022024e-08,1.5739211e-10,3.322672e-13,0.0017935807,3.7864299e-06,0.57002527,0.42802861,0.00013796438,-7.4669711e-06,1.0711246e-05
7.4400001,4.9770996e-08,1.5660227e-10,3.3059978e-13,0.0017845799,3.7674283e-06,0.56716472,0.43089601,0.00014024258,-7.429499e-06,1.0657493e-05
7.46,4.9521226e-08,1.5581639e-10,3.289407e-13,0.0017756242,3.7485222e-06,0.56431848,0.43374896,0.00014253601,-7.3922151e-06,1.060401e-05
7.48,4.927271e-08,1.5503444e-10,3.2728998e-13,0.0017667136,3.7297107e-06,0.56148654,0.43658757,0.00014484453,-7.3551187e-06,1.0550795e-05
7.5,4.9025445e-08,1.5425643e-10,3.2564752e-13,0.0017578476,3.7109937e-06,0.55866879,0.43941194,0.0001471681,-7.3182082e-06,1.0497848e-05
7.52,4.877942e-08,1.5348232e-10,3.240133e-13,0.0017490261,3.6923707e-06,0.55586523,0.44222209,0.00014950664,-7.2814828e-06,1.0445166e-05
7.54,4.8534627e-08,1.5271209e-10,3.223873e-13,0.0017402489,3.6738411e-06,0.55307567,0.44501811,0.00015186008,-7.244942e-06,1.0392749e-05
7.5599999,4.8291064e-08,1.5194573e-10,3.2076945e-13,0.0017315157,3.6554045e-06,0.55030012,0.44780007,0.00015422831,-7.2085841e-06,1.0340594e-05
7.5799999,4.8048722e-08,1.5118322e-10,3.1915971e-13,0.0017228264,3.6370604e-06,0.54753858,0.45056802,0.00015661131,-7.1724089e-06,1.0288702e-05
7.5999999,4.7807596e-08,1.5042452e-10,3.1755805e-13,0.0017141806,3.6188085e-06,0.5447908,0.45332208,0.00015900897,-7.1364152e-06,1.023707e-05
7.6199999,4.7567681e-08,1.4966964e-10,3.1596443e-13,0.0017055783,3.6006479e-06,0.54205686,0.45606229,0.00016142122,-7.1006025e-06,1.0185696e-05
7.6399999,4.7328971e-08,1.4891854e-10,3.1437881e-13,0.0016970191,3.5825788e-06,0.53933662,0.45878872,0.00016384799,-7.0649689e-06,1.013458e-05
7.6599998,4.7091458e-08,1.4817123e-10,3.1280116e-13,0.0016885028,3.5646001e-06,0.53663003,0.46150145,0.00016628922,-7.0295146e-06,1.0083721e-05
7.6799998,4.6855135e-08,1.4742765e-10,3.112314e-13,0.0016800293,3.5467117e-06,0.53393704,0.46420053,0.00016874481,-6.994238e-06,1.0033118e-05
7.6999998,4.6619999e-08,1.466878e-10,3.0966955e-13,0.0016715984,3.5289131e-06,0.53125757,0.46688604,0.00017121471,-6.9591388e-06,9.9827685e-06
7.7199998,4.6386045e-08,1.4595167e-10,3.0811551e-13,0.0016632098,3.5112037e-06,0.52859157,0.46955806,0.00017369883,-6.9242151e-06,9.9326717e-06
7.7399998,4.6153264e-08,1.4521924e-10,3.0656928e-13,0.0016548631,3.4935833e-06,0.52593887,0.47221664,0.00017619712,-6.8894669e-06,9.8828259e-06
7.7600002,4.5921649e-08,1.4449048e-10,3.0503082e-13,0.0016465585,3.4760512e-06,0.52329957,0.47486183,0.0001787095,-6.8548934e-06,9.8332303e-06
7.7800002,4.5691198e-08,1.4376537e-10,3.0350006e-13,0.0016382955,3.4586074e-06,0.52067345,0.47749373,0.0001812359,-6.8204931e-06,9.7838838e-06
7.8000002,4.5461906e-08,1.4304391e-10,3.01977e-13,0.001630074,3.4412508e-06,0.51806051,0.4801124,0.00018377624,-6.7862657e-06,9.7347847e-06
7.8200002,4.5233762e-08,1.4232607e-10,3.0046156e-13,0.0016218937,3.4239813e-06,0.51546073,0.4827179,0.00018633046,-6.7522096e-06,9.6859321e-06
7.8400002,4.5006765e-08,1.4161182e-10,2.9895376e-13,0.0016137544,3.4067987e-06,0.51287395,0.48531029,0.00018889848,-6.7183246e-06,9.6373251e-06
7.8600001,4.4780904e-08,1.4090117e-10,2.974535e-13,0.0016056561,3.3897022e-06,0.51030016,0.48788965,0.00019148024,-6.6846101e-06,9.5889618e-06
7.8800001,4.4556177e-08,1.4019408e-10,2.9596077e-13,0.0015975983,3.3726915e-06,0.50773931,0.49045604,0.00019407568,-6.6510643e-06,9.5408413e-06
7.9000001,4.433258e-08,1.3949053e-10,2.9447554e-13,0.001589581,3.3557662e-06,0.50519133,0.49300954,0.0001966847,-6.6176867e-06,9.4929619e-06
7.9200001,4.4110102e-08,1.3879052e-10,2.9299775e-13,0.001581604,3.3389258e-06,0.5026561,0.49555019,0.00019930728,-6.584477e-06,9.4453226e-06
7.9400001,4.3888743e-08,1.3809402e-10,2.9152741e-13,0.0015736669,3.32217e-06,0.50013357,0.49807805,0.0002019433,-6.5514337e-06,9.3979224e-06
7.96,4.3668493e-08,1.3740102e-10,2.9006441e-13,0.0015657698,3.305498e-06,0.49762374,0.50059319,0.00020459272,-6.5185563e-06,9.3507606e-06
7.98,4.3449351e-08,1.3671149e-10,2.8860876e-13,0.0015579121,3.28891e-06,0.49512649,0.50309569,0.00020725548,-6.4858441e-06,9.3038352e-06
8.0,4.3231307e-08,1.3602543e-10,2.8716043e-13,0.001550094,3.2724051e-06,0.49264178,0.50558561,0.00020993149,-6.453296e-06,9.2571454e-06
8.0200005,4.3014357e-08,1.3534281e-10,2.8571936e-13,0.0015423151,3.2559831e-06,0.49016953,0.50806302,0.0002126207,-6.4209112e-06,9.2106902e-06
8.04,4.2798497e-08,1.3466361e-10,2.8428551e-13,0.0015345752,3.2396433e-06,0.4877097,0.51052797,0.00021532303,-6.3886887e-06,9.1644679e-06
8.0600004,4.2583718e-08,1.3398782e-10,2.8285889e-13,0.0015268741,3.2233856e-06,0.48526219,0.51298052,0.00021803843,-6.3566281e-06,9.1184775e-06
8.0799999,4.2370019e-08,1.3331543e-10,2.814394e-13,0.0015192118,3.2072096e-06,0.48282698,0.51542073,0.00022076681,-6.3247285e-06,9.0727171e-06
8.1000004,4.2157392e-08,1.3264639e-10,2.8002703e-13,0.0015115879,3.1911147e-06,0.48040399,0.51784867,0.00022350815,-6.2929885e-06,9.0271878e-06
8.1199999,4.1945832e-08,1.3198073e-10,2.7862177e-13,0.0015040023,3.1751006e-06,0.47799316,0.52026439,0.00022626233,-6.2614081e-06,8.9818859e-06
8.1400003,4.1735333e-08,1.3131841e-10,2.7722353e-13,0.0014964546,3.1591669e-06,0.47559443,0.52266794,0.00022902933,-6.2299864e-06,8.9368114e-06
8.1599998,4.152589e-08,1.3065941e-10,2.7583234e-13,0.0014889449,3.1433131e-06,0.47320771,0.52505946,0.00023180906,-6.1987221e-06,8.8919633e-06
8.1800003,4.1317499e-08,1.3000372e-10,2.7444811e-13,0.0014814729,3.1275388e-06,0.470833,0.52743894,0.00023460147,-6.1676146e-06,8.8473407e-06
8.1999998,4.1110152e-08,1.2935131e-10,2.7307085e-13,0.0014740383,3.1118439e-06,0.46847019,0.52980638,0.00023740648,-6.1366636e-06,8.8029419e-06
8.2200003,4.0903849e-08,1.2870217e-10,2.7170047e-13,0.0014666411,3.0962274e-06,0.46611926,0.53216201,0.00024022404,-6.1058677e-06,8.758765e-06
8.2399998,4.0698577e-08,1.280563e-10,2.7033698e-13,0.001459281,3.0806896e-06,0.46378011,0.53450572,0.00024305408,-6.0752263e-06,8.714811e-06
8.2600002,4.0494339e-08,1.2741368e-10,2.6898034e-13,0.0014519577,3.0652295e-06,0.46145269,0.5368377,0.00024589652,-6.0447387e-06,8.671077e-06
8.2799997,4.0291123e-08,1.2677427e-10,2.6763051e-13,0.0014446713,3.0498472e-06,0.45913696,0.53915787,0.00024875134,-6.0144039e-06,8.6275622e-06
8.3000002,4.0088928e-08,1.2613807e-10,2.6628745e-13,0.0014374215,3.034542e-06,0.45683286,0.54146647,0.00025161848,-5.9842218e-06,8.5842667e-06
8.3199997,3.9887748e-08,1.2550506e-10,2.6495112e-13,0.001430208,3.0193137e-06,0.45454031,0.5437634,0.00025449781,-5.9541908e-06,8.5411875e-06
8.3400002,3.9687578e-08,1.2487524e-10,2.6362151e-13,0.0014230307,3.0041617e-06,0.45225927,0.54604876,0.00025738933,-5.9243107e-06,8.4983249e-06
8.3599997,3.9488413e-08,1.2424857e-10,2.6229857e-13,0.0014158895,2.9890857e-06,0.44998968,0.54832268,0.00026029296,-5.8945802e-06,8.4556777e-06
8.3800001,3.9290246e-08,1.2362505e-10,2.6098226e-13,0.0014087841,2.9740854e-06,0.44773147,0.55058509,0.00026320864,-5.8649994e-06,8.4132444e-06
8.3999996,3.9093074e-08,1.2300466e-10,2.5967255e-13,0.0014017143,2.9591604e-06,0.44548461,0.55283618,0.00026613631,-5.8355668e-06,8.3710238e-06
8.4200001,3.8896893e-08,1.2238738e-10,2.5836942e-13,0.00139468,2.9443104e-06,0.44324902,0.55507594,0.00026907591,-5.8062819e-06,8.3290142e-06
8.4399996,3.8701693e-08,1.217732e-10,2.5707285e-13,0.001387681,2.9295347e-06,0.44102463,0.55730438,0.00027202736,-5.777144e-06,8.2872166e-06
8.46,3.8507476e-08,1.2116209e-10,2.5578275e-13,0.0013807171,2.9148334e-06,0.43881142,0.55952168,0.00027499063,-5.748152e-06,8.245629e-06
8.4799995,3.831423e-08,1.2055407e-10,2.5449917e-13,0.0013737882,2.9002058e-06,0.4366093,0.56172782,0.00027796568,-5.719306e-06,8.2042488e-06
8.5,3.8121957e-08,1.1994908e-10,2.5322198e-13,0.0013668941,2.8856514e-06,0.43441826,0.56392282,0.00028095237,-5.6906047e-06,8.1630778e-06
8.5200005,3.7930647e-08,1.1934713e-10,2.5195124e-13,0.0013600346,2.8711702e-06,0.43223819,0.5661068,0.00028395074,-5.662047e-06,8.1221124e-06
8.54,3.77403e-08,1.1874821e-10,2.5068684e-13,0.0013532094,2.8567617e-06,0.43006906,0.5682798,0.00028696065,-5.633633e-06,8.0813525e-06
8.5600004,3.7550905e-08,1.1815229e-10,2.4942881e-13,0.0013464185,2.8424256e-06,0.42791083,0.57044184,0.0002899821,-5.6053614e-06,8.0407981e-06
8.5799999,3.7362462e-08,1.1755937e-10,2.481771e-13,0.0013396618,2.8281613e-06,0.42576343,0.57259303,0.00029301498,-5.5772316e-06,8.0004465e-06
8.6000004,3.7174964e-08,1.1696941e-10,2.4693165e-13,0.0013329389,2.8139686e-06,0.42362681,0.57473338,0.00029605927,-5.5492433e-06,7.9602969e-06
8.6199999,3.6988407e-08,1.1638241e-10,2.4569246e-13,0.0013262497,2.7998472e-06,0.42150089,0.57686299,0.00029911491,-5.5213955e-06,7.9203501e-06
8.6400003,3.6802785e-08,1.1579836e-10,2.4445951e-13,0.0013195941,2.7857966e-06,0.41938564,0.57898188,0.00030218181,-5.4936872e-06,7.8806024e-06
8.6599998,3.6618097e-08,1.1521725e-10,2.4323273e-13,0.0013129719,2.7718163e-06,0.41728103,0.58109009,0.00030525998,-5.4661177e-06,7.8410549e-06
8.6800003,3.6434336e-08,1.1463905e-10,2.4201209e-13,0.0013063829,2.7579065e-06,0.41518697,0.5831877,0.00030834929,-5.4386869e-06,7.8017056e-06
8.6999998,3.6251496e-08,1.1406375e-10,2.4079759e-13,0.0012998271,2.7440663e-06,0.41310343,0.58527476,0.00031144972,-5.4113939e-06,7.7625546e-06
8.7200003,3.6069572e-08,1.1349134e-10,2.3958919e-13,0.0012933041,2.7302956e-06,0.41103032,0.58735132,0.00031456121,-5.3842373e-06,7.7235991e-06
8.7399998,3.5888561e-08,1.129218e-10,2.3838684e-13,0.0012868139,2.7165941e-06,0.40896764,0.58941746,0.00031768373,-5.3572176e-06,7.6848391e-06
8.7600002,3.570846e-08,1.1235512e-10,2.3719053e-13,0.0012803562,2.7029612e-06,0.40691528,0.59147316,0.00032081717,-5.3303334e-06,7.6462738e-06
8.7799997,3.5529265e-08,1.1179128e-10,2.3600024e-13,0.0012739309,2.689397e-06,0.40487325,0.59351856,0.00032396152,-5.3035837e-06,7.6079027e-06
8.8000002,3.5350965e-08,1.1123027e-10,2.3481591e-13,0.0012675379,2.6759005e-06,0.40284145,0.59555364,0.00032711669,-5.2769683e-06,7.5697235e-06
8.8199997,3.5173564e-08,1.1067208e-10,2.3363752e-13,0.001261177,2.6624721e-06,0.40081987,0.59757847,0.00033028267,-5.250487e-06,7.5317362e-06
8.8400002,3.4997051e-08,1.1011669e-10,2.3246503e-13,0.001254848,2.6491107e-06,0.39880839,0.5995931,0.00033345935,-5.224138e-06,7.4939389e-06
8.8599997,3.4821422e-08,1.0956409e-10,2.3129846e-13,0.0012485507,2.6358166e-06,0.39680704,0.60159761,0.00033664674,-5.1979214e-06,7.4563318e-06
8.8800001,3.4646675e-08,1.0901426e-10,2.3013771e-13,0.001242285,2.6225891e-06,0.39481574,0.60359204,0.00033984473,-5.1718366e-06,7.4189134e-06
8.8999996,3.4472809e-08,1.0846719e-10,2.2898279e-13,0.0012360509,2.6094281e-06,0.3928344,0.60557646,0.00034305328,-5.1458824e-06,7.3816827e-06
8.9200001,3.4299809e-08,1.0792287e-10,2.278337e-13,0.0012298479,2.5963332e-06,0.39086303,0.60755086,0.00034627237,-5.1200586e-06,7.344639e-06
8.9399996,3.4127684e-08,1.0738127e-10,2.2669034e-13,0.001223676,2.5833037e-06,0.38890153,0.60951537,0.0003495019,-5.0943645e-06,7.3077808e-06
8.96,3.3956418e-08,1.0684239e-10,2.2555273e-13,0.0012175352,2.5703398e-06,0.3869499,0.61146992,0.00035274186,-5.0687991e-06,7.2711082e-06
8.9799995,3.3786012e-08,1.0630622e-10,2.2442084e-13,0.0012114252,2.5574411e-06,0.38500804,0.6134147,0.00035599218,-5.0433623e-06,7.2346193e-06
9.0,3.3616463e-08,1.0577274e-10,2.2329461e-13,0.0012053458,2.5446068e-06,0.38307595,0.61534965,0.00035925279,-5.0180529e-06,7.1983131e-06
9.0200005,3.3447762e-08,1.0524193e-10,2.2217405e-13,0.001199297,2.5318373e-06,0.38115355,0.61727494,0.00036252366,-4.9928703e-06,7.1621898e-06
9.04,3.327991e-08,1.0471379e-10,2.2105909e-13,0.0011932786,2.5191316e-06,0.37924078,0.61919045,0.00036580471,-4.9678147e-06,7.1262475e-06
9.0600004,3.3112901e-08,1.041883e-10,2.1994974e-13,0.0011872903,2.5064896e-06,0.3773376,0.62109637,0.00036909594,-4.9428845e-06,7.0904853e-06
9.0799999,3.294673e-08,1.0366545e-10,2.1884596e-13,0.001181332,2.4939113e-06,0.37544399,0.62299269,0.00037239728,-4.9180794e-06,7.0549027e-06
9.1000004,3.278139e-08,1.0314522e-10,2.1774771e-13,0.0011754037,2.481396e-06,0.37355989,0.62487948,0.00037570862,-4.8933985e-06,7.0194988e-06
9.1199999,3.2616882e-08,1.026276e-10,2.1665498e-13,0.0011695051,2.4689434e-06,0.37168524,0.62675673,0.00037903001,-4.8688416e-06,6.9842727e-06
9.1400003,3.2453201e-08,1.0211258e-10,2.1556773e-13,0.0011636361,2.4565534e-06,0.36982,0.62862456,0.00038236132,-4.8444081e-06,6.949223e-06
9.1599998,3.2290338e-08,1.0160014e-10,2.1448594e-13,0.0011577966,2.4442256e-06,0.36796412,0.63048297,0.00038570253,-4.8200973e-06,6.9143493e-06
9.1800003,3.2128295e-08,1.0109028e-10,2.1340957e-13,0.0011519864,2.4319595e-06,0.36611754,0.63233209,0.0003890536,-4.7959084e-06,6.8796508e-06
9.1999998,3.1967062e-08,1.0058297e-10,2.1233861e-13,0.0011462054,2.4197552e-06,0.36428025,0.63417184,0.00039241445,-4.7718408e-06,6.8451263e-06
9.2200003,3.1806643e-08,1.0007822e-10,2.1127302e-13,0.0011404533,2.4076121e-06,0.36245215,0.63600236,0.00039578506,-4.7478943e-06,6.8107752e-06
9.2399998,3.1647026e-08,9.9575986e-11,2.1021277e-13,0.0011347301,2.3955297e-06,0.36063325,0.63782364,0.00039916538,-4.7240678e-06,6.7765964e-06
9.2600002,3.1488209e-08,9.9076282e-11,2.0915786e-13,0.0011290356,2.3835082e-06,0.35882345,0.6396358,0.00040255534,-4.7003605e-06,6.742589e-06
9.2799997,3.1330192e-08,9.8579082e-11,2.0810823e-13,0.0011233697,2.371547e-06,0.35702276,0.64143878,0.0004059549,-4.6767727e-06,6.7087526e-06
9.3000002,3.1172963e-08,9.8084381e-11,2.0706387e-13,0.0011177323,2.3596456e-06,0.35523111,0.64323276,0.00040936403,-4.6533028e-06,6.6750854e-06
9.3199997,3.1016526e-08,9.7592157e-11,2.0602476e-13,0.001112123,2.3478042e-06,0.35344842,0.64501762,0.00041278265,-4.629951e-06,6.6415878e-06
9.3400002,3.0860875e-08,9.7102403e-11,2.0499085e-13,0.0011065421,2.3360221e-06,0.35167471,0.64679354,0.00041621074,-4.6067162e-06,6.608258e-06
9.3599997,3.0706005e-08,9.6615112e-11,2.0396213e-13,0.0011009891,2.3242992e-06,0.34990987,0.64856058,0.00041964825,-4.5835982e-06,6.5750955e-06
9.3800001,3.0551913e-08,9.6130263e-11,2.0293858e-13,0.0010954639,2.3126349e-06,0.34815392,0.65031862,0.0004230951,-4.5605962e-06,6.5420991e-06
9.3999996,3.0398592e-08,9.5647851e-11,2.0192017e-13,0.0010899665,2.3010293e-06,0.34640676,0.6520679,0.00042655127,-4.5377096e-06,6.5092686e-06
9.4200001,3.0246042e-08,9.5167853e-11,2.0090686e-13,0.0010844966,2.2894819e-06,0.34466836,0.65380836,0.00043001672,-4.5149377e-06,6.4766032e-06
9.4399996,3.0094256e-08,9.469027e-11,1.9989864e-13,0.0010790543,2.2779925e-06,0.34293869,0.65553999,0.0004334914,-4.4922804e-06,6.444101e-06
9.46,2.9943234e-08,9.421508e-11,1.9889548e-13,0.0010736393,2.2665608e-06,0.3412177,0.65726298,0.00043697524,-4.4697363e-06,6.4117626e-06
9.4799995,2.9792968e-08,9.3742278e-11,1.9789735e-13,0.0010682513,2.2551865e-06,0.33950537,0.65897727,0.0004404682,-4.4473059e-06,6.379586e-06
9.5,2.9643456e-08,9.3271849e-11,1.9690423e-13,0.0010628905,2.2438692e-06,0.33780161,0.66068292,0.00044397026,-4.4249878e-06,6.3475709e-06
9.5200005,2.9494695e-08,9.2803779e-11,1.9591611e-13,0.0010575565,2.2326087e-06,0.33610639,0.66237998,0.00044748138,-4.4027815e-06,6.3157167e-06
9.54,2.934668e-08,9.2338054e-11,1.9493292e-13,0.0010522493,2.2214047e-06,0.3344197,0.66406852,0.00045100146,-4.3806867e-06,6.2840222e-06
9.5600004,2.9199409e-08,9.1874668e-11,1.9395469e-13,0.0010469687,2.2102568e-06,0.33274147,0.66574854,0.0004545305,-4.3587029e-06,6.2524869e-06
9.5799999,2.9052876e-08,9.1413613e-11,1.9298136e-13,0.0010417147,2.199165e-06,0.33107165,0.66742009,0.00045806845,-4.3368295e-06,6.2211097e-06
9.6000004,2.8907078e-08,9.0954869e-11,1.9201291e-13,0.0010364871,2.1881287e-06,0.32941023,0.6690833,0.00046161524,-4.3150658e-06,6.18989e-06
9.6199999,2.8762013e-08,9.0498421e-11,1.9104932e-13,0.0010312856,2.177148e-06,0.32775712,0.67073804,0.00046517086,-4.2934112e-06,6.1588271e-06
9.6400003,2.8617675e-08,9.0044271e-11,1.9009056e-13,0.0010261103,2.1662224e-06,0.32611233,0.6723845,0.00046873523,-4.2718652e-06,6.1279197e-06
9.6599998,2.8474062e-08,8.9592396e-11,1.8913663e-13,0.0010209609,2.1553515e-06,0.3244758,0.67402267,0.00047230834,-4.2504275e-06,6.0971679e-06
9.6800003,2.8331169e-08,8.914279e-11,1.8818748e-13,0.0010158373,2.1445353e-06,0.32284746,0.67565256,0.00047589012,-4.2290976e-06,6.0665702e-06
9.6999998,2.8188992e-08,8.869544e-11,1.8724308e-13,0.0010107395,2.1337733e-06,0.32122728,0.67727429,0.00047948054,-4.2078746e-06,6.0361258e-06
9.7200003,2.8047531e-08,8.8250338e-11,1.8630343e-13,0.0010056673,2.1230651e-06,0.31961527,0.67888784,0.00048307958,-4.1867579e-06,6.0058346e-06
9.7399998,2.7906779e-08,8.780747e-11,1.853685e-13,0.0010006204,2.1124108e-06,0.31801131,0.68049324,0.00048668715,-4.1657472e-06,5.9756953e-06
9.7600002,2.7766733e-08,8.7366815e-11,1.8443825e-13,0.00099559897,2.1018102e-06,0.31641543,0.68209058,0.00049030321,-4.144842e-06,5.945707e-06
9.7799997,2.762739e-08,8.6928381e-11,1.8351268e-13,0.00099060277,2.0912626e-06,0.31482756,0.68367988,0.00049392774,-4.1240419e-06,5.9158697e-06
9.8000002,2.7488746e-08,8.6492147e-11,1.8259175e-13,0.0009856316,2.0807679e-06,0.31324765,0.68526119,0.00049756072,-4.1033459e-06,5.8861815e-06
9.8199997,2.7350799e-08,8.6058098e-11,1.8167545e-13,0.00098068535,2.0703258e-06,0.31167564,0.68683451,0.00050120207,-4.082754e-06,5.8566429e-06
9.8400002,2.7213542e-08,8.5626228e-11,1.8076373e-13,0.00097576389,2.0599362e-06,0.31011155,0.68839991,0.00050485175,-4.0622654e-06,5.8272522e-06
9.8599997,2.7076975e-08,8.5196523e-11,1.798566e-13,0.00097086717,2.0495986e-06,0.30855531,0.68995744,0.00050850975,-4.0418795e-06,5.7980092e-06
9.8800001,2.6941093e-08,8.4768983e-11,1.7895402e-13,0.00096599502,2.0393131e-06,0.30700687,0.6915071,0.00051217596,-4.0215959e-06,5.7689126e-06
9.8999996,2.6805894e-08,8.4343581e-11,1.7805596e-13,0.00096114737,2.029079e-06,0.3054662,0.69304901,0.00051585038,-4.0014143e-06,5.739962e-06
