Time,OCT4_Gene,NANOG_Gene,SOX2_Gene,targetGene,degradation,p53,A,OCT4,SOX2,NANOG,OCT4_SOX2,Protein,eta1,a1,a2,a3,f,b1,b2,b3,gamma1,eta5,e1,e2,f2,f1,f3,gamma2,k1c,k2c,k3c,eta3,c1,c2,c3,d1,d2,d3,gamma3,g1,eta7,h1,h2,gamma4,compartment,J0,J1,J2,J3,J4,J5,J6,J7,J8,J9
0.13,0.0,0.0,0.0,0.01,0.0,0.0,10.0,1.211392086926209,1.211392086926209,0.008846628158827453,0.0550265869220997,0.00097774059776612,0.0001,1.0,0.01,0.2,1000.0,0.0011,0.001,0.0007,1.0,0.0001,0.005,0.1,0.000995,0.001,0.01,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.2,0.0011,0.001,0.0007,1.0,0.1,0.0001,0.0019,0.05,0.01,1.0,9.891393646348837,1.211392086926209,0.00042378945817685056,0.008846628158827453,0.0733185128264497,0.2751329346104985,9.891393646348837,1.211392086926209,0.0056019360956562295,9.7774059776612e-06
0.14,0.0,0.0,0.0,0.01,0.0,0.0,10.0,1.29697699861349,1.29697699861349,0.008762760087589494,0.053110363652792106,0.001032684657989219,0.0001,1.0,0.01,0.2,1000.0,0.0011,0.001,0.0007,1.0,0.0001,0.005,0.1,0.000995,0.001,0.01,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.2,0.0011,0.001,0.0007,1.0,0.1,0.0001,0.0019,0.05,0.01,1.0,9.891389352637054,1.29697699861349,0.00041206914705166104,0.008762760087589494,0.08405435638297006,0.2655518182639605,9.891389352637054,1.29697699861349,0.005410363968709527,1.032684657989219e-05
0.15,0.0,0.0,0.0,0.01,0.0,0.0,10.0,1.381600455191913,1.381600455191913,0.008679615984136179,0.05139528031762338,0.001085808501149222,0.0001,1.0,0.01,0.2,1000.0,0.0011,0.001,0.0007,1.0,0.0001,0.005,0.1,0.000995,0.001,0.01,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.2,0.0011,0.001,0.0007,1.0,0.1,0.0001,0.0019,0.05,0.01,1.0,9.891385482365639,1.381600455191913,0.0004015647766108993,0.008679615984136179,0.09538959560900744,0.2569764015881169,9.891385482365639,1.381600455191913,0.005238899072604295,1.0858085011492219e-05
0.16,0.0,0.0,0.0,0.01,0.0,0.0,10.0,1.4652661826117446,1.4652661826117446,0.00859720059487446,0.049877258161028684,0.0011373112857849927,0.0001,1.0,0.01,0.2,1000.0,0.0011,0.001,0.0007,1.0,0.0001,0.005,0.1,0.000995,0.001,0.01,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.2,0.0011,0.001,0.0007,1.0,0.1,0.0001,0.0019,0.05,0.01,1.0,9.891382018157476,1.4652661826117446,0.0003922470963476299,0.00859720059487446,0.1073003720371187,0.2493862908051434,9.891382018157476,1.4652661826117446,0.005087134146638133,1.1373112857849926e-05
0.17,0.0,0.0,0.0,0.01,0.0,0.0,10.0,1.547978104852213,1.547978104852213,0.008515518330988209,0.04855218464098694,0.0011873881134989053,0.0001,1.0,0.01,0.2,1000.0,0.0011,0.001,0.0007,1.0,0.0001,0.005,0.1,0.000995,0.001,0.01,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.2,0.0011,0.001,0.0007,1.0,0.1,0.0001,0.0019,0.05,0.01,1.0,9.891378942989707,1.547978104852213,0.0003840868728131767,0.008515518330988209,0.11976325847045147,0.2427609232049347,9.891378942989707,1.547978104852213,0.004954658481156576,1.1873881134989054e-05
0.18,0.0,0.0,0.0,0.01,0.0,0.0,10.0,1.6297403376039763,1.6297403376039763,0.008434573272056392,0.047415919414114424,0.0012362299952403577,0.0001,1.0,0.01,0.2,1000.0,0.0011,0.001,0.0007,1.0,0.0001,0.005,0.1,0.000995,0.001,0.01,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.2,0.0011,0.001,0.0007,1.0,0.1,0.0001,0.0019,0.05,0.01,1.0,9.89137624020313,1.6297403376039763,0.0003770549242105105,0.008434573272056392,0.13275526248126202,0.23707959707057213,9.89137624020313,1.6297403376039763,0.004841058520184186,1.2362299952403577e-05
0.19,0.0,0.0,0.0,0.01,0.0,0.0,10.0,1.7105571819122338,1.7105571819122338,0.00835436916226318,0.046464305604107824,0.001284023688051483,0.0001,1.0,0.01,0.2,1000.0,0.0011,0.001,0.0007,1.0,0.0001,0.005,0.1,0.000995,0.001,0.01,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.2,0.0011,0.001,0.0007,1.0,0.1,0.0001,0.0019,0.05,0.01,1.0,9.89137389351968,1.7105571819122338,0.0003711221853196559,0.00835436916226318,0.14625382932397205,0.23232152802053913,9.89137389351968,1.7105571819122338,0.004745918992208398,1.284023688051483e-05
0.2,0.0,0.0,0.0,0.01,0.0,0.0,10.0,1.79043311817828,1.79043311817828,0.008274909420859832,0.045693170435946125,0.0013309517881826434,0.0001,1.0,0.01,0.2,1000.0,0.0011,0.001,0.0007,1.0,0.0001,0.005,0.1,0.000995,0.001,0.01,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.2,0.0011,0.001,0.0007,1.0,0.1,0.0001,0.0019,0.05,0.01,1.0,9.891371887040743,1.79043311817828,0.00036625970982988385,0.008274909420859832,0.160236844363044,0.22846585217973062,9.891371887040743,1.79043311817828,0.00466882297769996,1.3309517881826435e-05
0.21,0.0,0.0,0.0,0.01,0.0,0.0,10.0,1.8693728001451548,1.8693728001451548,0.008196197149772128,0.045098327907056236,0.001377192774276812,0.0001,1.0,0.01,0.2,1000.0,0.0011,0.001,0.0007,1.0,0.0001,0.005,0.1,0.000995,0.001,0.01,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.2,0.0011,0.001,0.0007,1.0,0.1,0.0001,0.0019,0.05,0.01,1.0,9.891370205248522,1.8693728001451548,0.0003624386843348582,0.008196197149772128,0.17468263496821979,0.22549163953528117,9.891370205248522,1.8693728001451548,0.004609352180180404,1.377192774276812e-05
0.22,0.0,0.0,0.0,0.01,0.0,0.0,10.0,1.947381048152542,1.947381048152542,0.008118235130039378,0.04467559053995332,0.0014229208382516279,0.0001,1.0,0.01,0.2,1000.0,0.0011,0.001,0.0007,1.0,0.0001,0.005,0.1,0.000995,0.001,0.01,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.2,0.0011,0.001,0.0007,1.0,0.1,0.0001,0.0019,0.05,0.01,1.0,9.891368833021861,1.947381048152542,0.00035963049478989346,0.008118235130039378,0.18956997174464474,0.2233779526997666,9.891368833021861,1.947381048152542,0.004567088105143609,1.4229208382516279e-05
0.23,0.0,0.0,0.0,0.01,0.0,0.0,10.0,2.0244628434575858,2.0244628434575858,0.008041025831142086,0.04442077029370431,0.0014683059666017032,0.0001,1.0,0.01,0.2,1000.0,0.0011,0.001,0.0007,1.0,0.0001,0.005,0.1,0.000995,0.001,0.01,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.2,0.0011,0.001,0.0007,1.0,0.1,0.0001,0.0019,0.05,0.01,1.0,9.891367755633116,2.0244628434575858,0.00035780672944018285,0.008041025831142086,0.204878069456725,0.22210385146852155,9.891367755633116,2.0244628434575858,0.0045416121549840495,1.4683059666017032e-05
0.24,0.0,0.0,0.0,0.01,0.0,0.0,10.0,2.100623322756919,2.100623322756919,0.007964571420153646,0.04432967927358967,0.001513514023533134,0.0001,1.0,0.01,0.2,1000.0,0.0011,0.001,0.0007,1.0,0.0001,0.005,0.1,0.000995,0.001,0.01,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.2,0.0011,0.001,0.0007,1.0,0.1,0.0001,0.0019,0.05,0.01,1.0,9.89136695874435,2.100623322756919,0.00035693918042693096,0.007964571420153646,0.2205865875262424,0.22164839636794834,9.89136695874435,2.100623322756919,0.004532505703626385,1.5135140235331341e-05
0.25,0.0,0.0,0.0,0.01,0.0,0.0,10.0,2.1758677711335435,2.1758677711335435,0.007888873760312155,0.044398140475128356,0.0015587066114953582,0.0001,1.0,0.01,0.2,1000.0,0.0011,0.001,0.0007,1.0,0.0001,0.005,0.1,0.000995,0.001,0.01,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.2,0.0011,0.001,0.0007,1.0,0.1,0.0001,0.0019,0.05,0.01,1.0,9.891366428419454,2.1758677711335435,0.0003569999032948546,0.007888873760312155,0.2366756297324076,0.22199070237564178,9.891366428419454,2.1758677711335435,0.0045393511742623655,1.558706611495358e-05
0.26,0.0,0.0,0.0,0.01,0.0,0.0,10.0,2.2502016166072663,2.2502016166072667,0.007813934418841244,0.04462198939665437,0.0016040411317050109,0.0001,1.0,0.01,0.2,1000.0,0.0011,0.001,0.0007,1.0,0.0001,0.005,0.1,0.000995,0.001,0.01,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.2,0.0011,0.001,0.0007,1.0,0.1,0.0001,0.0019,0.05,0.01,1.0,9.891366151120582,2.2502016166072663,0.00035796122317680224,0.007813934418841244,0.25312574377970115,0.22310994698327186,9.891366151120582,2.2502016166072667,0.004561732204005958,1.604041131705011e-05
0.27,0.0,0.0,0.0,0.01,0.0,0.0,10.0,2.323630425587533,2.323630425587533,0.007739754677313034,0.04499707240997365,0.0016496709106222122,0.0001,1.0,0.01,0.2,1000.0,0.0011,0.001,0.0007,1.0,0.0001,0.005,0.1,0.000995,0.001,0.01,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.2,0.0011,0.001,0.0007,1.0,0.1,0.0001,0.0019,0.05,0.01,1.0,9.891366113699231,2.323630425587533,0.00035979572212522875,0.007739754677313034,0.269917920663395,0.22498536204986824,9.891366113699231,2.323630425587533,0.004599233484292183,1.649670910622212e-05
0.28,0.0,0.0,0.0,0.01,0.0,0.0,10.0,2.3961598949721656,2.396159894972166,0.007666335530337877,0.045519258765404844,0.0016957450423665745,0.0001,1.0,0.01,0.2,1000.0,0.0011,0.001,0.0007,1.0,0.0001,0.005,0.1,0.000995,0.001,0.01,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.2,0.0011,0.001,0.0007,1.0,0.1,0.0001,0.0019,0.05,0.01,1.0,9.891366303408624,2.3961598949721656,0.0003624763050118459,0.007666335530337877,0.28703359285488567,0.22759629382702423,9.891366303408624,2.396159894972166,0.004651441964300441,1.6957450423665746e-05
0.29,0.0,0.0,0.0,0.01,0.0,0.0,10.0,2.467795846819855,2.4677958468198553,0.007593677693204881,0.04618444213924663,0.0017424084489898806,0.0001,1.0,0.01,0.2,1000.0,0.0011,0.001,0.0007,1.0,0.0001,0.005,0.1,0.000995,0.001,0.01,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.2,0.0011,0.001,0.0007,1.0,0.1,0.0001,0.0019,0.05,0.01,1.0,9.891366707898799,2.467795846819855,0.0003659762046569595,0.007593677693204881,0.304454632636927,0.23092221069623314,9.891366707898799,2.4677958468198553,0.004717947008698695,1.7424084489898806e-05
0.3,0.0,0.0,0.0,0.01,0.0,0.0,10.0,2.5385442226425736,2.538544222642574,0.007521781608265126,0.046988543680389884,0.001789801909653818,0.0001,1.0,0.01,0.2,1000.0,0.0011,0.001,0.0007,1.0,0.0001,0.005,0.1,0.000995,0.001,0.01,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.2,0.0011,0.001,0.0007,1.0,0.1,0.0001,0.0019,0.05,0.01,1.0,9.891367315213765,2.5385442226425736,0.00037026899546464755,0.007521781608265126,0.3221633499719191,0.2349427184019494,9.891367315213765,2.538544222642574,0.0047983407051330465,1.789801909653818e-05
0.31,0.0,0.0,0.0,0.01,0.0,0.0,10.0,2.6084110800254185,2.608411080025419,0.0074506474534480425,0.04792750990661724,0.0018380621785364518,0.0001,1.0,0.01,0.2,1000.0,0.0011,0.001,0.0007,1.0,0.0001,0.005,0.1,0.000995,0.001,0.01,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.2,0.0011,0.001,0.0007,1.0,0.1,0.0001,0.0019,0.05,0.01,1.0,9.891368113780503,2.6084110800254185,0.0003753285773160765,0.0074506474534480425,0.34014249061006196,0.2396375495330862,9.891368113780503,2.608411080025419,0.004892217656660789,1.838062178536452e-05
0.32,0.0,0.0,0.0,0.01,0.0,0.0,10.0,2.677402586232339,2.6774025862323394,0.007380275148355056,0.048997317028174704,0.0018873219938134187,0.0001,1.0,0.01,0.2,1000.0,0.0011,0.001,0.0007,1.0,0.0001,0.005,0.1,0.000995,0.001,0.01,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.2,0.0011,0.001,0.0007,1.0,0.1,0.0001,0.0019,0.05,0.01,1.0,9.891369092407793,2.677402586232339,0.0003811291963898094,0.007380275148355056,0.35837523312115277,0.24498658514087351,9.891369092407793,2.6774025862323394,0.004999175416641401,1.8873219938134186e-05
0.33,0.0,0.0,0.0,0.01,0.0,0.0,10.0,2.7455250116103187,2.745525011610319,0.007310664360445155,0.050193975518838786,0.0019377100838907488,0.0001,1.0,0.01,0.2,1000.0,0.0011,0.001,0.0007,1.0,0.0001,0.005,0.1,0.000995,0.001,0.01,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.2,0.0011,0.001,0.0007,1.0,0.1,0.0001,0.0019,0.05,0.01,1.0,9.891370240285054,2.7455250116103187,0.0003876454671963441,0.007310664360445155,0.3768451854933732,0.2509698775941939,9.891370240285054,2.745525011610319,0.0051188149482331935,1.9377100838907487e-05
0.34,0.0,0.0,0.0,0.01,0.0,0.0,10.0,2.812784725118401,2.8127847251184015,0.007241814513392383,0.05151352982293927,0.0019893512587124767,0.0001,1.0,0.01,0.2,1000.0,0.0011,0.001,0.0007,1.0,0.0001,0.005,0.1,0.000995,0.001,0.01,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.2,0.0011,0.001,0.0007,1.0,0.1,0.0001,0.0019,0.05,0.01,1.0,9.891371546973577,2.812784725118401,0.00039485236658203795,0.007241814513392383,0.39553638196314705,0.2575676491146963,9.891371546973577,2.8127847251184015,0.005250740597459511,1.9893512587124768e-05
0.35,0.0,0.0,0.0,0.01,0.0,0.0,10.0,2.8791881890380706,2.879188189038071,0.0071737247907314155,0.05295206273407118,0.00204236639977029,0.0001,1.0,0.01,0.2,1000.0,0.0011,0.001,0.0007,1.0,0.0001,0.005,0.1,0.000995,0.001,0.01,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.2,0.0011,0.001,0.0007,1.0,0.1,0.0001,0.0019,0.05,0.01,1.0,9.8913730024046,2.8791881890380706,0.00040272525442550057,0.0071737247907314155,0.4144332793320822,0.2647603136703559,9.8913730024046,2.879188189038071,0.005394560533207248,2.04236639977029e-05
0.36,0.0,0.0,0.0,0.01,0.0,0.0,10.0,2.944741953356428,2.944741953356428,0.007106394127037949,0.05450570927750194,0.0020968722223738763,0.0001,1.0,0.01,0.2,1000.0,0.0011,0.001,0.0007,1.0,0.0001,0.005,0.1,0.000995,0.001,0.01,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.2,0.0011,0.001,0.0007,1.0,0.1,0.0001,0.0019,0.05,0.01,1.0,9.891374596890879,2.944741953356428,0.00041123994835374773,0.007106394127037949,0.4335207528835941,0.2725285463875097,9.891374596890879,2.944741953356428,0.005549888137221082,2.0968722223738764e-05
0.37,0.0,0.0,0.0,0.01,0.0,0.0,10.0,3.0094526514204682,3.0094526514204687,0.007039821235582646,0.05617064230162676,0.002152981711345158,0.0001,1.0,0.01,0.2,1000.0,0.0011,0.001,0.0007,1.0,0.0001,0.005,0.1,0.000995,0.001,0.01,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.2,0.0011,0.001,0.0007,1.0,0.1,0.0001,0.0019,0.05,0.01,1.0,9.891376321096494,3.0094526514204682,0.00042037263675350357,0.007039821235582646,0.4527840924147828,0.2808532115081338,9.891376321096494,3.0094526514204687,0.005716340565544896,2.152981711345158e-05
0.38,0.0,0.0,0.0,0.01,0.0,0.0,10.0,3.073326994814221,3.0733269948142214,0.006974004609743129,0.05794307821269815,0.0022108040752865914,0.0001,1.0,0.01,0.2,1000.0,0.0011,0.001,0.0007,1.0,0.0001,0.005,0.1,0.000995,0.001,0.01,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.2,0.0011,0.001,0.0007,1.0,0.1,0.0001,0.0019,0.05,0.01,1.0,9.891378166036553,3.073326994814221,0.00043009990700196987,0.006974004609743129,0.4722089977744779,0.28971539106349076,9.891378166036553,3.0733269948142214,0.0058935393237014655,2.2108040752865915e-05
0.39,0.0,0.0,0.0,0.01,0.0,0.0,10.0,3.1363717684620958,3.1363717684620966,0.006908942528793465,0.05981927920181508,0.0022704447832727855,0.0001,1.0,0.01,0.2,1000.0,0.0011,0.001,0.0007,1.0,0.0001,0.005,0.1,0.000995,0.001,0.01,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.2,0.0011,0.001,0.0007,1.0,0.1,0.0001,0.0019,0.05,0.01,1.0,9.891380123071535,3.1363717684620958,0.0004403987535552967,0.006908942528793465,0.49178157422110114,0.2990963960090754,9.891380123071535,3.1363717684620966,0.006081110491054336,2.2704447832727856e-05
0.4,0.0,0.0,0.0,0.01,0.0,0.0,10.0,3.198593826081612,3.1985938260816127,0.006844633058430279,0.061795558873838086,0.002332005509016892,0.0001,1.0,0.01,0.2,1000.0,0.0011,0.001,0.0007,1.0,0.0001,0.005,0.1,0.000995,0.001,0.01,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.2,0.0011,0.001,0.0007,1.0,0.1,0.0001,0.0019,0.05,0.01,1.0,9.891382183906309,3.198593826081612,0.0004512466052839115,0.006844633058430279,0.5114883276534965,0.30897779436919043,9.891382183906309,3.1985938260816127,0.006278685285145141,2.3320055090168918e-05
0.41,0.0,0.0,0.0,0.01,0.0,0.0,10.0,3.260000085449546,3.260000085449547,0.006781074059190586,0.06386828229992123,0.0023955842190651316,0.0001,1.0,0.01,0.2,1000.0,0.0011,0.001,0.0007,1.0,0.0001,0.005,0.1,0.000995,0.001,0.01,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.2,0.0011,0.001,0.0007,1.0,0.1,0.0001,0.0019,0.05,0.01,1.0,9.891384340581038,3.260000085449546,0.0004626213210141603,0.006781074059190586,0.5313161595742526,0.31934141149960615,9.891384340581038,3.260000085449547,0.006485900068415075,2.3955842190651318e-05
0.42,0.0,0.0,0.0,0.01,0.0,0.0,10.0,3.3205975236754357,3.3205975236754366,0.006718263197205321,0.0660338643252912,0.0024612753049207355,0.0001,1.0,0.01,0.2,1000.0,0.0011,0.001,0.0007,1.0,0.0001,0.005,0.1,0.000995,0.001,0.01,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.2,0.0011,0.001,0.0007,1.0,0.1,0.0001,0.0019,0.05,0.01,1.0,9.89138658545983,3.3205975236754357,0.0004745011752381039,0.006718263197205321,0.5512523618476467,0.33016932162645596,9.89138658545983,3.3205975236754366,0.006702396180395266,2.4612753049207357e-05
