Time,Target,Kd,Ksp,P,dspksp,dspspkd,h,k0,ka,ks,ku,s,univ,___r1,___r2
1.6,16.650196702529524,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.6650196702529525
1.61,16.68850479913163,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.668850479913163
1.62,16.726774606366096,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.6726774606366097
1.63,16.765006162498107,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.6765006162498108
1.64,16.80319950575486,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.6803199505754862
1.65,16.841354674325625,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.6841354674325626
1.66,16.879471706361777,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.6879471706361777
1.67,16.91755063997685,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.691755063997685
1.68,16.955591513246585,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.6955591513246586
1.69,16.993594364208974,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.6993594364208975
1.7,17.031559230864303,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.7031559230864304
1.71,17.06948615117521,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.706948615117521
1.72,17.107375163066713,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.7107375163066714
1.73,17.145226304426277,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.7145226304426278
1.74,17.18303961310384,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.718303961310384
1.75,17.22081512691188,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.7220815126911881
1.76,17.258552883625445,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.7258552883625446
1.77,17.2962529209822,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.7296252920982202
1.78,17.333915276682497,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.7333915276682497
1.79,17.371539988389387,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.7371539988389388
1.8,17.409127093728685,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.7409127093728687
1.81,17.446676630289023,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.7446676630289024
1.82,17.484188635621877,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.7484188635621878
1.83,17.521663147241632,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.7521663147241633
1.84,17.559100202625615,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.7559100202625615
1.85,17.59649983921415,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.759649983921415
1.86,17.633862094410606,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.7633862094410606
1.87,17.67118700558142,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.7671187005581421
1.88,17.70847461005619,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.770847461005619
1.89,17.745724945127673,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.7745724945127674
1.9,17.78293804805186,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.7782938048051862
1.91,17.82011395604801,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.7820113956048012
1.92,17.85725270629871,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.785725270629871
1.93,17.8943543359499,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.78943543359499
1.94,17.931418882110936,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.7931418882110937
1.95,17.968446381854637,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.7968446381854637
1.96,18.00543687221733,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.800543687221733
1.97,18.04239039019888,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.804239039019888
1.98,18.079306972762755,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.8079306972762756
1.99,18.11618665683607,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.811618665683607
2.0,18.153029479309627,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.8153029479309628
2.01,18.189835477037967,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.8189835477037968
2.02,18.226604686839416,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.8226604686839416
2.03,18.26333714549612,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.8263337145496121
2.04,18.300032889754114,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.8300032889754114
2.05,18.33669195632334,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.8336691956323339
2.06,18.37331438187773,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.837331438187773
2.07,18.409900203055212,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.8409900203055214
2.08,18.44644945645778,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.8446449456457783
2.09,18.482962178651544,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.8482962178651545
2.1,18.519438406166763,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.8519438406166764
2.11,18.555878175497895,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.8555878175497895
2.12,18.59228152310365,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.859228152310365
2.13,18.628648485407023,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.8628648485407024
2.14,18.664979098795367,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.866497909879537
2.15,18.7012733996204,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.8701273399620402
2.16,18.73753142419829,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.8737531424198293
2.17,18.773753208809676,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.8773753208809678
2.18,18.80993878969972,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.8809938789699723
2.19,18.846088203078168,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.8846088203078168
2.2,18.882201485119374,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.8882201485119374
2.21,18.91827867196236,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.8918278671962359
2.22,18.954319799710866,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.8954319799710868
2.23,18.99032490443338,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.899032490443338
2.24,19.0262940221632,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.90262940221632
2.25,19.062227188898472,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.9062227188898473
2.26,19.098124440602245,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.9098124440602247
2.27,19.133985813202507,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.9133985813202508
2.28,19.16981134259224,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.916981134259224
2.29,19.205601064629455,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.9205601064629456
2.3,19.241355015137245,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.9241355015137245
2.31,19.277073229903856,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.9277073229903856
2.32,19.312755744682672,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.9312755744682673
2.33,19.348402595192336,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.9348402595192338
2.34,19.384013817116728,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.9384013817116728
2.35,19.41958944610507,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.9419589446105072
2.36,19.45512951777193,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.945512951777193
2.37,19.490634067697286,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.9490634067697288
2.38,19.52610313142657,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.952610313142657
2.39,19.56153674447072,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.9561536744470722
2.4,19.59693494230622,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.9596934942306221
2.41,19.632297760375142,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.9632297760375144
2.42,19.667625234085197,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.9667625234085198
2.43,19.702917398809795,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.9702917398809796
2.44,19.738174289888068,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.9738174289888069
2.45,19.773395942624937,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.9773395942624938
2.46,19.80858239229113,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.980858239229113
2.47,19.843733674123268,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.984373367412327
2.48,19.878849823323876,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.9878849823323876
2.49,19.91393087506146,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.991393087506146
2.5,19.948976864470517,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.9948976864470518
2.51,19.983987826651614,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,1.9983987826651615
2.52,20.01896379667143,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.001896379667143
2.53,20.053904809562773,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.0053904809562773
2.54,20.08881090032467,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.008881090032467
2.55,20.123682103639798,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.01236821036398
2.56,20.158518453102733,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.0158518453102734
2.57,20.19331998338343,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.019331998338343
2.58,20.228086729279962,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.0228086729279964
2.59,20.262818725555775,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.0262818725555776
2.6,20.297516006939713,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.0297516006939715
2.61,20.33217860812606,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.033217860812606
2.62,20.366806563774592,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.036680656377459
2.63,20.401399908510587,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.040139990851059
2.64,20.435958676924912,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.0435958676924915
2.65,20.470482903574002,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.0470482903574
2.66,20.504972622979967,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.0504972622979967
2.67,20.539427869630565,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.0539427869630567
2.68,20.573848677979292,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.0573848677979294
2.69,20.608235082445393,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.0608235082445394
2.7,20.64258711741392,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.064258711741392
2.71,20.67690481723575,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.067690481723575
2.72,20.71118821622765,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.071118821622765
2.73,20.74543734867229,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.074543734867229
2.74,20.77965224881831,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.0779652248818308
2.75,20.81383295088032,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.0813832950880324
2.76,20.847979489039002,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.0847979489039004
2.77,20.88209189744107,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.088209189744107
2.78,20.91617021019939,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.091617021019939
2.79,20.950214461392953,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.0950214461392953
2.8,20.984224685066952,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.0984224685066954
2.81,21.018200915232814,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.1018200915232814
2.82,21.052143185868232,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.1052143185868233
2.83,21.08605153091721,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.108605153091721
2.84,21.119925984290113,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.1119925984290115
2.85,21.15376657986367,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.115376657986367
2.86,21.187573351481067,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.1187573351481066
2.87,21.221346332951946,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.1221346332951945
2.88,21.25508555805245,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.125508555805245
2.89,21.288791060525273,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.1288791060525276
2.9,21.322462874079708,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.132246287407971
2.91,21.35610103239166,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.135610103239166
2.92,21.3897055691037,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.1389705569103703
2.93,21.423276517825112,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.1423276517825114
2.94,21.45681391213192,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.1456813912131922
2.95,21.490317785566926,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.149031778556693
2.96,21.52378817163976,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.152378817163976
2.97,21.557225103826926,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.155722510382693
2.98,21.590628615571806,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.1590628615571807
2.99,21.623998740284744,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.1623998740284747
3.0,21.657335511343057,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.1657335511343057
3.01,21.690638962091075,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.1690638962091078
3.02,21.72390912584021,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.172390912584021
3.03,21.757146035868942,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.1757146035868944
3.04,21.790349725422924,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.1790349725422926
3.05,21.823520227714955,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.1823520227714956
3.06,21.856657575925073,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.1856657575925076
3.07,21.889761803200567,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.188976180320057
3.08,21.922832942656022,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.1922832942656023
3.09,21.95587102737336,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.195587102737336
3.1,21.988876090401867,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.1988876090401868
3.11,22.021848164758264,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.2021848164758264
3.12,22.054787283426712,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.2054787283426713
3.13,22.08769347935887,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.208769347935887
3.14,22.120566785473933,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.2120566785473934
3.15,22.153407234658655,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.2153407234658657
3.16,22.186214859767425,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.2186214859767426
3.17,22.218989693622262,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.2218989693622264
3.18,22.25173176901289,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.225173176901289
3.19,22.284441118696755,1e-05,0.001,40.0,39.999958333378544,39.9799633431637,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,5.497745311542151,2.2284441118696754
