data_set_T,data_set_A,data_set_C,data_set_CER,data_set_N,data_set_NIR,data_set_RIR,data_set_TSEC,data_set_V
21440.0,0.46207067,0.13916188,103.72069,0.00011705751,0.93687773,0.21338448,21.440001,-63.46307
21520.0,0.46207646,0.12883464,103.7271,9.1660972e-05,0.94224423,0.20502917,21.52,-62.230038
21600.0,0.46207717,0.12358082,103.72127,0.00012706277,0.94586301,0.19344157,21.6,-60.480595
21680.0,0.46207568,0.12222357,103.71021,0.00021162746,0.94771981,0.17620634,21.68,-57.634136
21760.0,0.46207511,0.12840372,103.70132,0.0014323272,0.94648165,0.12080099,21.76,-44.518959
21840.0,0.46209675,0.16203588,103.74601,0.021228511,0.92880225,0.19241753,21.84,-61.487331
21920.0,0.46211463,0.14265971,103.78149,0.00021546769,0.9354704,0.21447369,21.92,-63.64204
22000.0,0.46212217,0.1308112,103.79208,8.6429172e-05,0.94125086,0.20748475,22.0,-62.590118
22080.0,0.46212381,0.12449419,103.78839,0.00011584925,0.94527936,0.19664414,22.08,-60.974815
22160.0,0.46212262,0.12220226,103.77793,0.00018003659,0.94759154,0.18160683,22.16,-58.564964
22240.0,0.46212134,0.12488754,103.76725,0.00053582777,0.94756174,0.14683869,22.24,-51.712395
22320.0,0.46213648,0.16765666,103.79619,0.075251512,0.9280076,0.14917772,22.32,-56.609566
22400.0,0.46215779,0.14685757,103.83984,0.00058221217,0.93388605,0.21464574,22.4,-63.715393
22480.0,0.4621675,0.13324969,103.85555,8.369772e-05,0.9400785,0.20987698,22.48,-62.939659
22560.0,0.4621703,0.12571028,103.85459,0.00010592398,0.94454485,0.19977617,22.559999,-61.449657
22640.0,0.46216962,0.12245239,103.84517,0.00015645342,0.94730717,0.18634407,22.639999,-59.350967
22720.0,0.46216801,0.12330335,103.83364,0.0003347634,0.94808006,0.16129759,22.719999,-54.837585
22800.0,0.46217507,0.16907924,103.843,0.28324869,0.9289785,0.058618069,22.799999,-36.805416
22880.0,0.46219996,0.15187302,103.89523,0.0020251989,0.93215281,0.21277741,22.879999,-63.562084
22960.0,0.46221229,0.13624878,103.91716,8.9010915e-05,0.93870753,0.21210063,22.959999,-63.26638
23040.0,0.46221659,0.12729086,103.91968,9.7172648e-05,0.9436419,0.20285426,23.040001,-61.909142
23120.0,0.46221656,0.12298747,103.91179,0.00013795331,0.94686198,0.19063058,23.120001,-60.040096
23200.0,0.46221492,0.12251349,103.90008,0.00024749161,0.94827801,0.17105587,23.200001,-56.710171
23280.0,0.46221563,0.13894992,103.894,0.042123489,0.94417495,0.072165951,23.280001,-18.973574
23360.0,0.46224087,0.15779746,103.94707,0.0080954665,0.93037248,0.20552446,23.360001,-62.838463
23440.0,0.46225637,0.13992798,103.97653,0.00012697688,0.93712121,0.21394561,23.440001,-63.545925
23520.0,0.46226251,0.12931421,103.98341,8.9689274e-05,0.94255,0.20587575,23.52,-62.354458
23600.0,0.46226341,0.12384018,103.97766,0.00012287486,0.94624627,0.19461024,23.6,-60.663006
23680.0,0.46226197,0.12222098,103.96632,0.00019810036,0.94822973,0.17841998,23.68,-58.022194
23760.0,0.46226105,0.12665236,103.95619,0.00084972341,0.94753927,0.1338421,23.76,-48.436306
23840.0,0.46228027,0.16451865,103.99468,0.035469864,0.92886949,0.18010022,23.84,-60.203518
23920.0,0.46229956,0.1444284,104.03316,0.00031127053,0.93531263,0.21497259,23.92,-63.728176
24000.0,0.46230799,0.13187866,104.04549,8.4246392e-05,0.94124609,0.20880321,24.0,-62.782291
24080.0,0.46231011,0.12506178,104.04257,0.00011022387,0.94544566,0.19838166,24.08,-61.239925
24160.0,0.46230912,0.12232769,104.03217,0.00016570777,0.94796354,0.18441221,24.16,-59.035107
24240.0,0.4623076,0.12389222,104.02055,0.00039263882,0.94840348,0.15629505,24.24,-53.811344
24320.0,0.462318,0.17012511,104.03768,0.16732584,0.92868268,0.09633588,24.32,-48.042801
24400.0,0.46234155,0.14990647,104.0864,0.0012110557,0.93330353,0.21413316,24.4,-63.697754
24480.0,0.46235284,0.13510621,104.10549,8.4598782e-05,0.93970591,0.21153438,24.48,-63.181358
24560.0,0.46235654,0.1267236,104.10629,9.9483223e-05,0.94444138,0.20200706,24.559999,-61.783749
24640.0,0.46235621,0.12281332,104.09747,0.00014235369,0.94748771,0.18956725,24.639999,-59.872116
24720.0,0.46235457,0.12270375,104.08537,0.00026328975,0.94872075,0.16904612,24.719999,-56.339775
24800.0,0.46235618,0.14785382,104.08121,0.22790854,0.9399457,0.049052529,24.799999,-6.1762848
24880.0,0.46238202,0.15650134,104.1355,0.0058789253,0.93119723,0.2082015,24.879999,-63.118458
24960.0,0.46239683,0.1391474,104.16293,0.00011204313,0.9379077,0.21383516,24.959999,-63.524925
25040.0,0.46240255,0.12892067,104.16851,9.0538539e-05,0.94321012,0.20551141,25.040001,-62.301109
25120.0,0.46240324,0.12370128,104.16197,0.00012437456,0.94679821,0.19419417,25.120001,-60.599461
25200.0,0.46240172,0.12226293,104.15019,0.00020157862,0.94869077,0.1778518,25.200001,-57.925274
25280.0,0.46240088,0.12707159,104.13997,0.00093084032,0.9478631,0.13143703,25.280001,-47.771393
25360.0,0.46242064,0.16413258,104.17955,0.031828534,0.92936665,0.18334197,25.360001,-60.558201
25440.0,0.46243969,0.14418158,104.21712,0.00028611507,0.93584275,0.21517253,25.440001,-63.752316
25520.0,0.46244797,0.13177571,104.22881,8.3760984e-05,0.94172472,0.20886533,25.52,-62.790981
25600.0,0.46245,0.12504764,104.22545,0.00010992072,0.94588226,0.19848275,25.6,-61.255848
25680.0,0.46244898,0.1223528,104.2147,0.00016450933,0.94837898,0.18466812,25.68,-59.078625
25760.0,0.46244743,0.12385332,104.20273,0.00038053311,0.94884253,0.15728374,25.76,-54.020905
25840.0,0.46245721,0.1703032,104.21807,0.18581782,0.92917192,0.088470601,25.84,-46.268085
25920.0,0.46248108,0.15040903,104.26728,0.001338013,0.93354338,0.21416423,25.92,-63.711525
26000.0,0.46249259,0.13544491,104.28667,8.4581967e-05,0.93995613,0.21194032,26.0,-63.239872
26080.0,0.46249643,0.12694,104.28755,9.8043281e-05,0.94471925,0.20254487,26.08,-61.863991
26160.0,0.46249619,0.12292166,104.27862,0.00013908232,0.94780731,0.19036876,26.16,-60.00061
26240.0,0.46249452,0.12262131,104.26621,0.00024902209,0.94913244,0.17087869,26.24,-56.681137
26320.0,0.46249527,0.13921466,104.25968,0.042888783,0.94496572,0.071965128,26.32,-18.843571
26400.0,0.46252057,0.15799016,104.31236,0.0080668544,0.9311704,0.20592342,26.4,-62.896023
26480.0,0.46253613,0.14012206,104.34141,0.00012589904,0.93788064,0.21440382,26.48,-63.610153
26560.0,0.46254233,0.1294999,104.34786,8.8364846e-05,0.94328189,0.20642307,26.559999,-62.434673
26640.0,0.46254325,0.12399253,104.34165,0.00012011561,0.94697589,0.19540802,26.639999,-60.787605
26720.0,0.46254182,0.12226142,104.32976,0.00018905132,0.94901031,0.18000464,26.719999,-58.29726
26800.0,0.46254069,0.12577432,104.31857,0.00063987001,0.94863439,0.14170894,26.799999,-50.488338
26880.0,0.46255773,0.1666048,104.35129,0.05419061,0.92937058,0.16512167,26.879999,-58.559139
26960.0,0.46257821,0.14603816,104.39214,0.0004375772,0.93549794,0.21541645,26.959999,-63.807117
27040.0,0.46258745,0.1328883,104.40582,8.2208433e-05,0.9415378,0.21006666,27.040001,-62.965504
27120.0,0.46259001,0.12563848,104.40344,0.00010515472,0.9458707,0.20004174,27.120001,-61.491161
27200.0,0.4625892,0.12252087,104.39294,0.00015356271,0.94855875,0.18700789,27.200001,-59.46241
27280.0,0.46258754,0.12326465,104.38041,0.00031168829,0.94937062,0.16361298,27.280001,-55.303135
27360.0,0.46259278,0.16635606,104.3846,0.3731972,0.93117601,0.042901229,27.360001,-27.497934
27440.0,0.46261838,0.15343592,104.43778,0.0027445923,0.93288761,0.21241058,27.440001,-63.553909
27520.0,0.46263149,0.13731194,104.46071,9.1636219e-05,0.93945432,0.21325345,27.52,-63.432697
27600.0,0.46263623,0.12797761,104.46352,9.3188806e-05,0.94446665,0.20440356,27.6,-62.138741
27680.0,0.46263644,0.12335515,104.4554,0.00012930347,0.9478026,0.19287181,27.68,-60.39534
27760.0,0.46263483,0.12238611,104.44285,0.00021465286,0.94945925,0.17578466,27.76,-57.566128
27840.0,0.4626343,0.12884526,104.43298,0.0014637088,0.94809806,0.1203139,27.84,-44.373993
27920.0,0.46265608,0.162389,104.47699,0.020934245,0.9304201,0.19330147,27.92,-61.613781
28000.0,0.46267405,0.14302669,104.51159,0.00021177191,0.93701321,0.21536946,28.0,-63.76685
28080.0,0.46268171,0.13117617,104.52131,8.3999461e-05,0.94272989,0.20851535,28.08,-62.739613
28160.0,0.46268341,0.12481241,104.51672,0.00011122101,0.94673908,0.19808459,28.16,-61.196686
28240.0,0.46268228,0.12235192,104.5052,0.00016659885,0.94912148,0.18426043,28.24,-59.013386
28320.0,0.46268073,0.12404534,104.4928,0.00038984331,0.94948953,0.15654908,28.32,-53.870907
28400.0,0.46269092,0.17043337,104.50877,0.17411944,0.92976576,0.09335725,28.4,-47.40588
28480.0,0.46271467,0.15032475,104.55724,0.0012566779,0.934255,0.21462052,28.48,-63.769665
28560.0,0.46272612,0.13545504,104.576,8.3382554e-05,0.94062227,0.21222901,28.559999,-63.28035
28640.0,0.4627299,0.127005,104.57638,9.7085518e-05,0.94534743,0.20290129,28.639999,-61.917404
28720.0,0.46272966,0.12299444,104.56698,0.00013672502,0.94842392,0.19096826,28.719999,-60.097164
28800.0,0.46272793,0.12259724,104.55407,0.00023826282,0.94979352,0.17234857,28.799999,-56.952454
28880.0,0.46272817,0.13413547,104.54588,0.0072833216,0.94707775,0.091681294,28.879999,-32.009335
28960.0,0.46275267,0.15942647,104.59619,0.010735692,0.93143678,0.20336324,28.959999,-62.649464
29040.0,0.46276897,0.14109614,104.62659,0.00014286951,0.93811405,0.21503921,29.040001,-63.704636
29120.0,0.46277562,0.13010602,104.63373,8.6127526e-05,0.9435932,0.20741799,29.120001,-62.579865
29200.0,0.46277681,0.12432486,104.62769,0.00011562003,0.94737935,0.19673586,29.200001,-60.992203
29280.0,0.46277544,0.12230673,104.61555,0.00017660679,0.94954962,0.18230526,29.280001,-58.688744
29360.0,0.46277404,0.12477125,104.60332,0.00047157449,0.94957912,0.15070984,29.360001,-52.607979
29440.0,0.46278748,0.1692827,104.62691,0.10275,0.92981958,0.13102603,29.440001,-54.171371
29520.0,0.46280977,0.14843479,104.67175,0.00076765509,0.93522495,0.21543048,29.52,-63.843227
29600.0,0.4628202,0.13435444,104.68792,8.1429447e-05,0.94143409,0.21154194,29.6,-63.179295
29680.0,0.46282345,0.12644903,104.68678,9.960337e-05,0.94597268,0.2019677,29.68,-61.77935
29760.0,0.46282294,0.12281516,104.67658,0.00014156886,0.94888383,0.18978752,29.76,-59.910683
29840.0,0.46282119,0.1227846,104.66344,0.00025516888,0.95006913,0.17011011,29.84,-56.543518
29920.0,0.46282223,0.14200804,104.65697,0.086609103,0.94485092,0.064256132,29.92,-13.3041
30000.0,0.4628478,0.157774,104.70979,0.0072942441,0.93216878,0.20719083,30.0,-63.043385
30080.0,0.46286306,0.13948084,104.73745,0.0001044536,0.93969828,0.22499698,30.08,-65.114731
30160.0,0.46286845,0.1279517,104.74141,5.744908e-05,0.94659519,0.22275007,30.16,-64.761108
30240.0,0.46286786,0.12114259,104.73096,6.3725063e-05,0.95209056,0.2185872,30.24,-64.196938
30320.0,0.46286383,0.11726465,104.71218,7.0399699e-05,0.95645803,0.21505299,30.32,-63.718494
30400.0,0.46285787,0.11513694,104.68876,7.606775e-05,0.95998967,0.21237341,30.4,-63.352955
30480.0,0.46285087,0.11402623,104.66286,8.0562357e-05,0.96289831,0.21041083,30.48,-63.08334
30560.0,0.46284336,0.11348915,104.63575,8.3989777e-05,0.96533287,0.20900136,30.559999,-62.888714
30640.0,0.46283561,0.11326296,104.60811,8.6514046e-05,0.96739858,0.20800747,30.639999,-62.751034
30720.0,0.46282777,0.11319536,104.5803,8.8314104e-05,0.96917135,0.20732042,30.719999,-62.655697
30800.0,0.46281993,0.11320052,104.55251,8.9560701e-05,0.97070688,0.20685549,30.799999,-62.591145
30880.0,0.4628121,0.11323246,104.5248,9.0400499e-05,0.97204673,0.20654729,30.879999,-62.548344
30960.0,0.46280429,0.11326817,104.4972,9.0953545e-05,0.97322249,0.20634668,30.959999,-62.520489
31040.0,0.46279651,0.11329757,104.46972,9.1312664e-05,0.97425866,0.20621726,31.040001,-62.50251
31120.0,0.46278873,0.11331742,104.44232,9.1545873e-05,0.97517443,0.20613335,31.120001,-62.490841
31200.0,0.46278098,0.11332786,104.41501,9.1701724e-05,0.97598559,0.20607716,31.200001,-62.482986
31280.0,0.46277323,0.11333042,104.38776,9.1811955e-05,0.9767049,0.20603691,31.280001,-62.477341
31360.0,0.46276549,0.11332694,104.36057,9.1897804e-05,0.9773432,0.20600533,31.360001,-62.472862
31440.0,0.46275774,0.11331918,104.33342,9.1971633e-05,0.97790986,0.20597768,31.440001,-62.468922
31520.0,0.46274999,0.11330853,104.3063,9.204074e-05,0.97841287,0.20595168,31.52,-62.465199
31600.0,0.46274221,0.11329602,104.27923,9.2109171e-05,0.97885931,0.20592582,31.6,-62.461483
31680.0,0.46273446,0.11328243,104.25219,9.2178612e-05,0.97925544,0.20589943,31.68,-62.457691
31760.0,0.46272668,0.11326824,104.22518,9.2249924e-05,0.97960669,0.20587236,31.76,-62.4538
31840.0,0.4627189,0.11325376,104.1982,9.2323244e-05,0.97991806,0.2058446,31.84,-62.44981
31920.0,0.4627111,0.11323918,104.17125,9.2398259e-05,0.98019379,0.20581622,31.92,-62.445732
32000.0,0.46270332,0.1132246,104.14433,9.2474715e-05,0.98043793,0.20578736,32.0,-62.441582
32080.0,0.46269551,0.11321009,104.11745,9.2552371e-05,0.98065382,0.20575806,32.080002,-62.43737
32160.0,0.4626877,0.11319567,104.09058,9.2631024e-05,0.98084468,0.20572846,32.16,-62.433117
32240.0,0.46267989,0.11318133,104.06376,9.2710456e-05,0.98101312,0.20569858,32.240002,-62.428822
32320.0,0.46267205,0.11316709,104.03696,9.2790513e-05,0.98116165,0.20566851,32.32,-62.4245
32400.0,0.46266422,0.11315294,104.0102,9.2871109e-05,0.98129243,0.20563826,32.400002,-62.420155
32480.0,0.46265638,0.11313885,103.98347,9.295217e-05,0.9814074,0.20560788,32.48,-62.415787
32560.0,0.46264854,0.11312485,103.95676,9.3033654e-05,0.98150826,0.20557737,32.560001,-62.411404
32640.0,0.4626407,0.11311092,103.93009,9.3115537e-05,0.98159665,0.20554675,32.639999,-62.407001
32720.0,0.46263283,0.11309706,103.90345,9.3197785e-05,0.9816739,0.20551601,32.720001,-62.402584
32800.0,0.46262497,0.11308326,103.87684,9.3280389e-05,0.98174119,0.20548518,32.799999,-62.398151
32880.0,0.4626171,0.11306952,103.85027,9.336332e-05,0.9817996,0.20545426,32.880001,-62.393703
32960.0,0.4626092,0.11305583,103.82372,9.3446579e-05,0.98185015,0.20542325,32.959999,-62.389244
33040.0,0.46260133,0.11304221,103.7972,9.3530165e-05,0.98189366,0.20539215,33.040001,-62.384769
33120.0,0.46259344,0.11302864,103.77071,9.3614064e-05,0.98193091,0.20536096,33.119999,-62.380283
33200.0,0.46258554,0.11301512,103.74426,9.3698283e-05,0.98196256,0.20532969,33.200001,-62.375786
33280.0,0.46257761,0.11300166,103.71783,9.3782823e-05,0.9819892,0.20529832,33.279999,-62.371273
33360.0,0.46256971,0.11298826,103.69144,9.3867668e-05,0.98201144,0.20526689,33.360001,-62.366749
33440.0,0.46256179,0.1129749,103.66508,9.3952818e-05,0.98202968,0.20523536,33.439999,-62.362213
33520.0,0.46255386,0.1129616,103.63876,9.4038282e-05,0.9820444,0.20520376,33.52,-62.357662
33600.0,0.46254593,0.11294835,103.61246,9.4124036e-05,0.98205596,0.20517208,33.599998,-62.353104
33680.0,0.46253797,0.11293516,103.58619,9.4210096e-05,0.98206472,0.20514032,33.68,-62.34853
33760.0,0.46253005,0.11292201,103.55996,9.4296462e-05,0.98207098,0.20510848,33.759998,-62.343945
33840.0,0.46252209,0.11290892,103.53375,9.4383133e-05,0.98207504,0.20507656,33.84,-62.339348
33920.0,0.46251413,0.11289588,103.50758,9.4470102e-05,0.98207706,0.20504457,33.919998,-62.33474
34000.0,0.46250615,0.11288289,103.48145,9.4557377e-05,0.9820773,0.2050125,34.0,-62.33012
34080.0,0.46249819,0.11286995,103.45534,9.4644958e-05,0.98207593,0.20498036,34.080002,-62.325489
34160.0,0.4624902,0.11285707,103.42926,9.4732844e-05,0.98207319,0.20494813,34.16,-62.320847
34240.0,0.46248221,0.11284423,103.40321,9.4821036e-05,0.98206908,0.20491582,34.240002,-62.316189
34320.0,0.46247423,0.11283145,103.3772,9.4909534e-05,0.98206389,0.20488343,34.32,-62.311523
34400.0,0.46246624,0.11281872,103.35121,9.4998344e-05,0.98205763,0.20485097,34.400002,-62.306843
34480.0,0.46245822,0.11280604,103.32526,9.5087467e-05,0.98205048,0.20481843,34.48,-62.302155
34560.0,0.46245021,0.11279342,103.29935,9.5176896e-05,0.98204249,0.20478581,34.560001,-62.297451
34640.0,0.46244219,0.11278084,103.27345,9.5266631e-05,0.98203373,0.20475312,34.639999,-62.292736
34720.0,0.46243417,0.11276832,103.2476,9.5356685e-05,0.98202431,0.20472033,34.720001,-62.28801
34800.0,0.46242616,0.11275585,103.22178,9.5447045e-05,0.98201436,0.20468748,34.799999,-62.283268
34880.0,0.46241811,0.11274344,103.19598,9.5537725e-05,0.98200381,0.20465454,34.880001,-62.278519
34960.0,0.46241006,0.11273107,103.17022,9.5628726e-05,0.98199278,0.20462152,34.959999,-62.273754
35040.0,0.46240202,0.11271876,103.14449,9.5720046e-05,0.98198134,0.20458843,35.040001,-62.268978
35120.0,0.46239397,0.1127065,103.1188,9.5811694e-05,0.98196954,0.20455526,35.119999,-62.264191
35200.0,0.46238592,0.11269429,103.09313,9.590367e-05,0.98195738,0.204522,35.200001,-62.259392
35280.0,0.46237785,0.11268214,103.0675,9.5995973e-05,0.98194486,0.20448865,35.279999,-62.254578
35360.0,0.46236977,0.11267004,103.04189,9.6088603e-05,0.98193204,0.20445523,35.360001,-62.249752
35440.0,0.46236169,0.112658,103.01632,9.6181568e-05,0.98191899,0.20442173,35.439999,-62.244915
35520.0,0.46235362,0.11264601,102.99078,9.6274867e-05,0.9819057,0.20438813,35.52,-62.240063
35600.0,0.46234554,0.11263407,102.96528,9.6368509e-05,0.98189217,0.20435445,35.599998,-62.235199
35680.0,0.46233743,0.11262219,102.9398,9.6462485e-05,0.9818784,0.2043207,35.68,-62.230324
35760.0,0.46232936,0.11261036,102.91436,9.6556811e-05,0.98186445,0.20428684,35.759998,-62.225433
35840.0,0.46232125,0.11259859,102.88895,9.6651478e-05,0.98185033,0.20425291,35.84,-62.220531
35920.0,0.46231315,0.11258687,102.86357,9.6746502e-05,0.98183608,0.20421889,35.919998,-62.215614
36000.0,0.46230501,0.1125752,102.83822,9.6841868e-05,0.9818216,0.20418479,36.0,-62.210686
36080.0,0.4622969,0.1125636,102.8129,9.6937591e-05,0.98180705,0.20415059,36.080002,-62.205742
36160.0,0.46228877,0.11255205,102.78762,9.703367e-05,0.98179233,0.2041163,36.16,-62.200787
36240.0,0.46228063,0.11254055,102.76237,9.7130112e-05,0.98177743,0.20408194,36.240002,-62.195816
36320.0,0.4622725,0.11252911,102.73715,9.7226919e-05,0.98176247,0.20404747,36.32,-62.19083
36400.0,0.46226436,0.11251773,102.71197,9.7324097e-05,0.98174739,0.2040129,36.400002,-62.185833
36480.0,0.46225622,0.1125064,102.68681,9.7421645e-05,0.98173219,0.20397826,36.48,-62.18082
36560.0,0.46224806,0.11249513,102.66169,9.7519565e-05,0.98171693,0.20394352,36.560001,-62.175793
36640.0,0.46223992,0.11248392,102.6366,9.7617864e-05,0.98170155,0.20390868,36.639999,-62.170753
36720.0,0.46223176,0.11247277,102.61154,9.771654e-05,0.98168606,0.20387375,36.720001,-62.165699
36800.0,0.46222359,0.11246167,102.58652,9.7815602e-05,0.9816705,0.20383872,36.799999,-62.160629
36880.0,0.46221539,0.11245064,102.56152,9.791505e-05,0.98165488,0.2038036,36.880001,-62.155544
36960.0,0.46220723,0.11243965,102.53656,9.8014883e-05,0.98163921,0.20376837,36.959999,-62.150444
37040.0,0.46219903,0.11242873,102.51163,9.811511e-05,0.98162341,0.20373306,37.040001,-62.145332
37120.0,0.46219087,0.11241787,102.48674,9.8215736e-05,0.98160756,0.20369764,37.119999,-62.140202
37200.0,0.46218267,0.11240707,102.46188,9.831677e-05,0.98159164,0.20366213,37.200001,-62.135059
37280.0,0.46217448,0.11239633,102.43704,9.8418204e-05,0.98157567,0.20362651,37.279999,-62.129898
37360.0,0.46216628,0.11238565,102.41225,9.8520053e-05,0.98155957,0.2035908,37.360001,-62.124725
37440.0,0.46215805,0.11237503,102.38748,9.8622309e-05,0.98154342,0.20355497,37.439999,-62.119534
37520.0,0.46214986,0.11236446,102.36275,9.8724988e-05,0.98152721,0.20351905,37.52,-62.114326
37600.0,0.46214163,0.11235397,102.33804,9.8828081e-05,0.98151094,0.20348302,37.599998,-62.109104
37680.0,0.46213341,0.11234353,102.31338,9.893161e-05,0.98149461,0.20344688,37.68,-62.103867
37760.0,0.46212518,0.11233315,102.28873,9.9035562e-05,0.98147821,0.20341063,37.759998,-62.09861
37840.0,0.46211696,0.11232284,102.26414,9.913995e-05,0.9814617,0.20337428,37.84,-62.093338
37920.0,0.46210873,0.11231259,102.23956,9.9244782e-05,0.98144513,0.20333782,37.919998,-62.088051
38000.0,0.46210048,0.1123024,102.21503,9.9350051e-05,0.9814285,0.20330125,38.0,-62.082748
38080.0,0.46209225,0.11229227,102.19052,9.945577e-05,0.98141176,0.20326456,38.080002,-62.077427
38160.0,0.462084,0.11228221,102.16605,9.9561941e-05,0.98139501,0.20322777,38.16,-62.072086
38240.0,0.46207574,0.11227221,102.14161,9.9668563e-05,0.98137814,0.20319088,38.240002,-62.06673
38320.0,0.46206748,0.11226228,102.1172,9.9775651e-05,0.98136121,0.20315385,38.32,-62.061359
38400.0,0.46205923,0.11225241,102.09283,9.9883197e-05,0.98134422,0.20311671,38.400002,-62.055965
38480.0,0.46205094,0.11224261,102.06849,9.9991215e-05,0.98132712,0.20307946,38.48,-62.05056
38560.0,0.46204269,0.11223287,102.04418,0.00010009971,0.98131001,0.2030421,38.560001,-62.045132
38640.0,0.4620344,0.1122232,102.01991,0.00010020869,0.98129278,0.20300461,38.639999,-62.039688
38720.0,0.46202612,0.1122136,101.99567,0.00010031815,0.98127544,0.202967,38.720001,-62.034225
38800.0,0.46201786,0.11220406,101.97146,0.00010042809,0.98125809,0.20292927,38.799999,-62.028744
38880.0,0.46200958,0.11219458,101.94728,0.00010053853,0.98124063,0.20289142,38.880001,-62.023243
38960.0,0.46200126,0.11218518,101.92313,0.00010064948,0.98122311,0.20285344,38.959999,-62.017727
39040.0,0.46199298,0.11217585,101.89902,0.00010076093,0.98120552,0.20281534,39.040001,-62.012188
39120.0,0.46198469,0.11216658,101.87495,0.00010087289,0.98118788,0.20277712,39.119999,-62.00663
39200.0,0.46197638,0.11215739,101.85091,0.00010098537,0.98117012,0.20273876,39.200001,-62.001053
39280.0,0.46196806,0.11214826,101.8269,0.00010109838,0.9811523,0.20270027,39.279999,-61.995457
39360.0,0.46195978,0.1121392,101.80293,0.00010121192,0.98113441,0.20266165,39.360001,-61.989841
39440.0,0.46195146,0.11213022,101.77898,0.00010132599,0.98111641,0.20262291,39.439999,-61.984203
39520.0,0.46194315,0.11212131,101.75507,0.00010144062,0.98109835,0.20258401,39.52,-61.978546
39600.0,0.46193483,0.11211246,101.7312,0.00010155579,0.98108023,0.202545,39.599998,-61.97287
39680.0,0.46192649,0.11210369,101.70736,0.0001016715,0.981062,0.20250584,39.68,-61.967171
39760.0,0.46191818,0.112095,101.68355,0.00010178777,0.9810437,0.20246655,39.759998,-61.961452
39840.0,0.46190983,0.11208637,101.65977,0.00010190462,0.98102534,0.20242712,39.84,-61.955711
39920.0,0.46190152,0.11207782,101.63604,0.00010202203,0.98100686,0.20238754,39.919998,-61.949947
40000.0,0.46189317,0.11206935,101.61233,0.00010214002,0.98098832,0.20234782,40.0,-61.944164
40080.0,0.46188483,0.11206095,101.58865,0.00010225861,0.98096973,0.20230795,40.080002,-61.938358
40160.0,0.46187648,0.11205263,101.56502,0.00010237779,0.98095101,0.20226794,40.16,-61.932529
40240.0,0.46186814,0.11204438,101.54141,0.00010249756,0.98093224,0.20222779,40.240002,-61.926678
40320.0,0.46185979,0.11203621,101.51785,0.00010261795,0.98091334,0.20218748,40.32,-61.920803
40400.0,0.46185145,0.11202811,101.49431,0.00010273895,0.98089439,0.20214701,40.400002,-61.914906
40480.0,0.46184307,0.1120201,101.4708,0.00010286057,0.98087537,0.2021064,40.48,-61.908985
40560.0,0.46183473,0.11201216,101.44733,0.00010298281,0.98085618,0.20206563,40.560001,-61.903042
40640.0,0.46182635,0.1120043,101.4239,0.0001031057,0.98083699,0.2020247,40.639999,-61.897072
40720.0,0.46181801,0.11199652,101.40051,0.00010322921,0.98081768,0.20198362,40.720001,-61.891083
40800.0,0.46180964,0.11198883,101.37714,0.00010335338,0.98079824,0.20194238,40.799999,-61.885067
40880.0,0.46180126,0.11198121,101.35381,0.00010347821,0.98077875,0.20190097,40.880001,-61.879025
40960.0,0.46179289,0.11197367,101.33051,0.0001036037,0.98075914,0.2018594,40.959999,-61.872959
41040.0,0.46178451,0.11196622,101.30724,0.00010372986,0.98073947,0.20181768,41.040001,-61.866867
41120.0,0.46177614,0.11195885,101.28402,0.0001038567,0.98071963,0.20177577,41.119999,-61.860752
41200.0,0.46176776,0.11195156,101.26083,0.00010398423,0.98069978,0.20173369,41.200001,-61.85461
41280.0,0.46175936,0.11194436,101.23767,0.00010411246,0.98067975,0.20169146,41.279999,-61.848442
41360.0,0.46175098,0.11193725,101.21455,0.00010424141,0.98065966,0.20164904,41.360001,-61.842247
41440.0,0.46174261,0.11193021,101.19146,0.00010437107,0.98063952,0.20160644,41.439999,-61.836025
41520.0,0.46173421,0.11192327,101.1684,0.00010450147,0.98061919,0.20156367,41.52,-61.829773
41600.0,0.4617258,0.11191642,101.14539,0.00010463259,0.98059881,0.20152071,41.599998,-61.823498
41680.0,0.46171743,0.11190965,101.12241,0.00010476447,0.9805783,0.20147757,41.68,-61.817192
41760.0,0.46170902,0.11190297,101.09946,0.0001048971,0.98055768,0.20143425,41.759998,-61.81086
41840.0,0.46170062,0.11189638,101.07655,0.00010503049,0.98053694,0.20139074,41.84,-61.804501
41920.0,0.46169221,0.11188988,101.05367,0.00010516467,0.98051614,0.20134704,41.919998,-61.798107
42000.0,0.46168381,0.11188348,101.03082,0.00010529963,0.98049515,0.20130315,42.0,-61.791687
42080.0,0.46167541,0.11187717,101.00802,0.00010543541,0.98047411,0.20125905,42.080002,-61.785236
42160.0,0.461667,0.11187095,100.98524,0.00010557201,0.98045295,0.20121476,42.16,-61.778755
42240.0,0.4616586,0.11186483,100.96251,0.00010570945,0.98043162,0.20117025,42.240002,-61.772243
42320.0,0.46165019,0.11185881,100.93981,0.00010584774,0.98041022,0.20112555,42.32,-61.765701
42400.0,0.46164176,0.11185288,100.91714,0.00010598688,0.9803887,0.20108062,42.400002,-61.759125
42480.0,0.46163335,0.11184704,100.89452,0.00010612691,0.98036706,0.20103548,42.48,-61.752514
42560.0,0.46162495,0.11184131,100.87193,0.00010626782,0.98034531,0.20099013,42.560001,-61.745872
42640.0,0.46161652,0.11183569,100.84937,0.00010640965,0.98032337,0.20094456,42.639999,-61.739197
