Time,R1,P1,P1_prime,R2,P2,P2_prime,P3_prime,i1,d_R1,sP1R1,d_P1,sP1_prime_P1,s1,n,s3,d_P1_prime,i2,d_R2,sP2R2,d_P2,sP2_prime_P2,s2,d_P2_prime,sP3_prime_P2_prime,d_P3_prime,compartment,React1,React2,React3,React4,React5,React6,React7,React8,React9,React10,React11,React12,React13,React14,React15,React16,React17
1.41,0.0071774128656048805,0.07777804578585792,0.425270318515738,0.07177412865604886,0.7777804578585799,1.1982444501256149,0.45999325856591194,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.001688199280118924,0.0033952751560743888,0.017396615500922842,0.022312187994589065,0.06565729879142772,0.19981575617840902,0.1575541476037106,0.0,0.016881992801189252,0.03395275156074391,0.17396615500922857,0.2231218799458908,0.29986357016325577,0.44392560388253777,0.41792837651071535,0.17041830243349904
1.42,0.007160550711324671,0.07763814898058402,0.42656835212267746,0.07160550711324676,0.7763814898058408,1.199031562306832,0.4624658077414946,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.001684233132810676,0.0033872985139921357,0.01736532478248723,0.022272055798060138,0.06533359817227471,0.19980665781828355,0.15803504309440955,0.0,0.01684233132810677,0.03387298513992138,0.1736532478248724,0.22272055798060156,0.2998597780842736,0.44421721320343505,0.41833300228465664,0.17133433245206892
1.43,0.007143728171915582,0.07749848514918661,0.4278578823031707,0.07143728171915587,0.7749848514918667,1.1998117231393164,0.46493322648300384,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0016802763033162641,0.0033793406117246664,0.01733408617331857,0.022231990434747165,0.06501423328834391,0.1997971828769424,0.15851278823567866,0.0,0.01680276303316265,0.03379340611724668,0.17334086173318583,0.22231990434747181,0.2998559184205349,0.4445062471886539,0.4187322083895701,0.17224846174742325
1.44,0.007126945154309183,0.07735905395812345,0.4291389803084787,0.07126945154309187,0.7735905395812351,1.2005849643184354,0.467395480059578,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0016763287697450628,0.003371401405245959,0.017302899598813475,0.022191991808966877,0.06469914729322793,0.19978731909807776,0.15898740942468517,0.0,0.01676328769745064,0.033714014052459614,0.17302899598813487,0.22191991808966893,0.29985199083076525,0.44479271758069394,0.41912606588346507,0.17316067745247243
1.45,0.00711020156565556,0.0772198550741586,0.43041171646592447,0.07110201565655565,0.7721985507415865,1.2013513174096109,0.46985253454175935,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0016723905102578442,0.0033634808506333626,0.017271764984437055,0.022152059825123877,0.06438828421247716,0.19977705395638454,0.1594589327162957,0.0,0.016723905102578453,0.03363480850633365,0.17271764984437066,0.22152059825123893,0.2998479949859073,0.4450766360739126,0.41951464473440353,0.17407096699703098
1.46,0.007093497313322786,0.07708088816436279,0.43167616019244465,0.0709349731332279,0.7708088816436285,1.202110813848955,0.47230435678297567,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0016684615030666526,0.003355578904067344,0.017240682255723026,0.022112194387710754,0.06408158893104876,0.19976637465595828,0.15992738382809688,0.0,0.016684615030666535,0.03355578904067346,0.1724068225572304,0.2211219438771077,0.2998439305691911,0.4453580143147608,0.419898013836189,0.17497931810095682
1.47,0.007076832304896381,0.07694215289611389,0.43293238000814127,0.07076832304896385,0.7694215289611396,1.2028634849439073,0.4747509144010221,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0016645417264346777,0.003347695521831233,0.017209651338273794,0.022072395401308193,0.0637790071808646,0.1997552681288242,0.16039278814541616,0.0,0.01664541726434679,0.03347695521831235,0.1720965133827381,0.22072395401308212,0.2998397972762003,0.44563686390201873,0.42027624102391925,0.17588571876729064
1.48,0.007060206448178776,0.07680364893709729,0.43418044354983365,0.0706020644817878,0.7680364893709736,1.2036093618738724,0.47719217575954276,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0016606311586761298,0.00333983066031097,0.01717867215776055,0.0220326627705851,0.06348048552848244,0.1997437210336014,0.16085517072634237,0.0,0.01660631158676131,0.03339830660310972,0.17178672157760566,0.2203266277058512,0.2998355948149325,0.4459131963870322,0.420649393089397,0.17679015727539538
1.49,0.007043619651188779,0.07666537595530629,0.4354204175846103,0.07043619651188783,0.7666537595530635,1.2043484756908565,0.4796281099495126,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0016567297781561127,0.003331984275994852,0.017147744639923357,0.021992996400298715,0.06318597136288309,0.19973171975430729,0.1613145563067464,0.0,0.016567297781561137,0.03331984275994854,0.1714774463992337,0.21992996400298734,0.29983132290585546,0.4461870232739485,0.42101753579639617,0.17769262217409543
1.5,0.007027071822161038,0.07652733361904253,0.43665236802338037,0.07027071822161043,0.7652733361904258,1.2050808573201033,0.482058686770719,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.001652837563290498,0.0033241563254732794,0.017116868710571245,0.021953396195294732,0.06289541288337663,0.19971925039930685,0.16177096930530194,0.0,0.01652837563290499,0.03324156325473282,0.17116868710571254,0.21953396195294747,0.2998269812819573,0.4464583560199518,0.4213807338957792,0.17859310227481595
1.51,0.0070105628695455065,0.07638952159691637,0.43787635993442586,0.07010562869545511,0.7638952159691643,1.2058065375607327,0.48448387671324344,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0016489544925457986,0.003316346765438502,0.017086044295582282,0.0219138620605074,0.06260875908762863,0.19970629880041169,0.16222443382850607,0.0,0.016489544925457997,0.03316346765438504,0.17086044295582298,0.2191386206050742,0.29982256968879156,0.44672720603550026,0.4217390511404642,0.17949158664472242
1.52,0.006994092702006903,0.07625193955784737,0.43909245755695314,0.06994092702006907,0.7625193955784743,1.206525547086376,0.4869036509389434,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0016450805444390435,0.0033085555526843656,0.01705527132090372,0.021874393900959677,0.062325959759810645,0.19969285051213356,0.1626749736757,0.0,0.016450805444390447,0.033085555526843675,0.17055271320903734,0.21874393900959693,0.2998180878845179,0.4469935846845606,0.4220925503002367,0.18038806459985973
1.53,0.006977661228424179,0.0761145871710646,0.44030072431464484,0.06977661228424184,0.7611458717106466,1.2072379164458136,0.4893179812629338,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0016412156975376512,0.0033007826441060584,0.01702454971255202,0.021834991621763306,0.062046965458875024,0.1996788908110973,0.16312261234408962,0.0,0.016412156975376523,0.0330078264410606,0.17024549712552034,0.21834991621763322,0.2998135356399365,0.447257503284845,0.4224412931764062,0.1812825256982917
1.54,0.006961268357889985,0.07597746410610715,0.44150122282921167,0.0696126835788999,0.759774641061072,1.2079436760636117,0.49172684013506907,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0016373599304593033,0.003293027996699857,0.016993879396612985,0.021795655128118957,0.061771727506956566,0.19966440469561872,0.16356737303376634,0.0,0.016373599304593044,0.0329302799669986,0.16993879396612996,0.2179565512811897,0.2998089127385177,0.44751897310804684,0.4227853406163043,0.18217495973324038
1.55,0.0069449139997101285,0.0758405700328244,0.4426940149339441,0.06944913999710134,0.7584057003282446,1.2086428562407592,0.4941302006214245,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0016335132218718194,0.0032852915675628766,0.016963260299241837,0.02175638432531634,0.06150019797790289,0.19964937688545148,0.1640092786527276,0.0,0.016335132218718205,0.03285291567562879,0.16963260299241847,0.21756384325316355,0.2998042189764255,0.44777800538007645,0.4231247525276214,0.18306535672622534
1.56,0.0069285980634030435,0.07570390462137662,0.44387916168726443,0.06928598063403048,0.7570390462137667,1.2093354871553044,0.49652803638577825,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0016296755504930298,0.00327757331389281,0.01693269234666331,0.02171717911873431,0.06123232968593359,0.19963379182170898,0.1644483518218977,0.0,0.01629675550493031,0.03277573313892812,0.1693269234666332,0.21717179118734328,0.29979945416253706,0.4480346112812971,0.42345958789258303,0.1839537069202031
1.57,0.00691232045869925,0.07556746754223519,0.44505672338627816,0.06912320458699255,0.7556746754223524,1.2100215988629923,0.49892032167109285,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0016258468950906507,0.0032698731929876805,0.016902175465171743,0.02167803941384101,0.060968076174430494,0.19961763366696617,0.16488461488014833,0.0,0.01625846895090652,0.03269873192987682,0.16902175465171757,0.21678039413841027,0.29979461811845454,0.44828880194676135,0.4237899047819619,0.18484000077270646
1.58,0.006896081095542507,0.07543125846617861,0.4462267592680926,0.06896081095542513,0.7543125846617866,1.210701221295974,0.5013070316389051,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0016220272344825532,0.0032621911622463832,0.01687170958113017,0.02163896511619266,0.06070739170559717,0.19960088630298656,0.16531808977364293,0.0,0.016220272344825544,0.032621911622463855,0.16871709581130181,0.21638965116192674,0.29978971067983645,0.4485405884657324,0.4241157603680035,0.18572422908158157
1.59,0.0068798798841073925,0.07529527706424452,0.44738932416950394,0.06879879884107397,0.7529527706424458,1.2113743842427396,0.5036881461952857,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0016182165475408998,0.0032545271791770023,0.01684129462095957,0.021599956131419826,0.06045023125739113,0.19958353330215856,0.1657487968183178,0.0,0.01618216547540901,0.032545271791770046,0.16841294620959585,0.21599956131419845,0.2997847317110515,0.4487899818742501,0.4244372109282611,0.18660638440242944
1.6,0.0068637167347685435,0.0751595230078108,0.4485444741353459,0.06863716734768548,0.7515952300781086,1.2120411173832926,0.5060636435591002,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0016144148131849092,0.0032468812013822595,0.016810930511157042,0.021561012365250685,0.060196550499423976,0.19956555797162417,0.16617675677766294,0.0,0.0161441481318491,0.032468812013822616,0.16810930511157055,0.215610123652507,0.2997796810821136,0.4490369931681622,0.42475431187572005,0.18748645866577543
1.61,0.006847591558105705,0.07502399596858107,0.4496922653993908,0.06847591558105709,0.7502399596858113,1.2127014502834115,0.5084335014272011,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0016106220103820428,0.003239253186561904,0.016780617178292528,0.021522133723506854,0.05994630578478715,0.19954694334751572,0.16660199048516627,0.0,0.01610622010382044,0.03239253186561906,0.1678061717829254,0.21522133723506867,0.2997745586724902,0.44928163330099824,0.42506711776901607,0.18836444360874946
1.62,0.006831504264908545,0.0748886956185708,0.45083275340634577,0.0683150426490855,0.7488869561857084,1.2133554123891657,0.5107976980925126,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0016068381181491389,0.0032316430925149876,0.016750354549005732,0.021483320112099406,0.05969945414185521,0.19952767218792852,0.16702451848198296,0.0,0.0160683811814914,0.032316430925149894,0.16750354549005742,0.2148332011209942,0.2997693643752568,0.4495239131819381,0.42537568232268097,0.18924033118931408
1.63,0.006815454766176139,0.07475362163010765,0.45196599282220334,0.06815454766176145,0.7475362163010771,1.2140030330275333,0.5131562124291821,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0016030631155522898,0.003224050877139623,0.01672014255000618,0.021444571437028985,0.059455953263877516,0.19950772697387964,0.16744436102076987,0.0,0.01603063115552291,0.032240508771396253,0.16720142550006192,0.21444571437029,0.2997640980971458,0.4497638436760405,0.4256800584201531,0.19011411358076336
1.64,0.006799442973116449,0.07461877367583193,0.4530920375445906,0.06799442973116454,0.7461877367583198,1.2146443414070183,0.5155090238777323,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0015992969817067199,0.0032164764984327363,0.016689981108073328,0.021405887604385908,0.059215761498704236,0.19948708991045686,0.16786153806951992,0.0,0.015992969817067212,0.03216476498432739,0.1668998110807334,0.21405887604385923,0.2997587597585928,0.4500014356044721,0.4259802981266197,0.19098578316622228
1.65,0.006783468797145801,0.07448415142869681,0.45421094071311924,0.06783468797145806,0.7448415142869688,1.2152793666182662,0.5178561124302143,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0015955396957766637,0.0032089199144898213,0.016659870150056617,0.021367268520350254,0.05897883783864633,0.19946574292816233,0.1682760693153964,0.0,0.01595539695776665,0.03208919914489824,0.1665987015005663,0.21367268520350274,0.29975334929377956,0.45023669974473524,0.42627645270169207,0.1918553325331458
1.66,0.006767532149888377,0.07434975456196882,0.4553227547197352,0.0676753214988838,0.7434975456196888,1.2159081376346828,0.5201974586153586,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0015917912369752452,0.0032013810835046968,0.016629809602875568,0.021328714091191997,0.05874514191046849,0.199443667684455,0.16868797416856748,0.0,0.01591791236975246,0.03201381083504699,0.1662980960287558,0.21328714091192014,0.2997478666506741,0.45046964683089724,0.4265685726119144,0.19272275446781803
1.67,0.006751632943175684,0.07421558274922813,0.4564275312190684,0.06751632943175688,0.7421558274922818,1.2165306833130511,0.5225330434837279,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0015880515845643527,0.0031938599637692574,0.016599799393519854,0.021290224223271075,0.0585146339655157,0.19942084556549597,0.16909727176604045,0.0,0.015880515845643536,0.03193859963769259,0.16599799393519868,0.2129022422327109,0.2997423117910678,0.45070028755381913,0.4268567075431054,0.1935880419498515
1.68,0.006735771089046045,0.07408163566436893,0.4575253211387827,0.0673577108904605,0.7408163566436898,1.2171470323941471,0.5248628485928691,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0015843207178545201,0.0031863565136732316,0.016569839449049398,0.021251798823037515,0.05828727486997359,0.19939725768810065,0.1695039809754962,0.0,0.015843207178545215,0.03186356513673234,0.16569839449049412,0.21251798823037532,0.2997366846906089,0.4509286325613836,0.427140906412533,0.19445118814668613
1.69,0.006719946499744075,0.0739479129815998,0.4586161746899253,0.0671994649974408,0.7394791298159986,1.2177572135033587,0.5271868559924658,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0015805986162048039,0.003178870691703935,0.01653992969659443,0.021213437797031536,0.058063026095259845,0.1993728849019025,0.16990812039912354,0.0,0.01580598616204805,0.03178870691703937,0.1653992969659444,0.21213437797031554,0.2997309853388329,0.4511546924587243,0.4274212173809252,0.19531218640808873
1.7,0.006704159087720164,0.0738144143754441,0.45970014137727694,0.0670415908772017,0.7381441437544416,1.2183612551513014,0.5295050482094897,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0015768852590226598,0.0031714024564460236,0.016510070063355583,0.02117514105188365,0.05784184970854913,0.1993477077917321,0.17030970837745354,0.0,0.01576885259022661,0.031714024564460264,0.16510070063355595,0.21175141051883667,0.2997252137391901,0.45137847780845414,0.4276976878643136,0.19617103026065175
1.71,0.006688408765629959,0.07368113952074026,0.46077727000970115,0.06688408765629963,0.7368113952074031,1.218959185734436,0.5318174082333537,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0015731806257638227,0.003163951766581252,0.016480260476603975,0.02113690849431476,0.05762370836342849,0.1993217066802157,0.17070876299319407,0.0,0.015731806257638238,0.03163951766581254,0.16480260476603986,0.21136908494314774,0.299719369909069,0.4515999991308938,0.4279703645457144,0.19702771340229286
1.72,0.006672695446333841,0.07354808809264221,0.46184760871049446,0.06672695446333846,0.7354808809264227,1.2195510335356858,0.5341239195010629,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0015694846959321827,0.0031565185808882235,0.016450500863681283,0.021098740031136272,0.05740856529068368,0.19929486163059773,0.17110530207506397,0.0,0.01569484695932184,0.031565185808882255,0.16450500863681297,0.2109874003113629,0.29971345387981685,0.45181926690430085,0.4282392933866454,0.19788222969675376
1.73,0.006657019042896414,0.07341525976661971,0.46291120492773596,0.06657019042896418,0.7341525976661977,1.2201368267250532,0.536424565882368,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0015657974490796654,0.0031491028582421488,0.01642079115199983,0.021060635569250197,0.057196384289216,0.1992671524497913,0.1714993432016276,0.0,0.015657974490796665,0.03149102858242151,0.16420791151999845,0.21060635569250213,0.29970746569675605,0.45203629156509767,0.42850451963848,0.19873457316809967
1.74,0.006641379468585979,0.07328265421845871,0.46396810544463707,0.06641379468585984,0.7328265421845878,1.2207165933602377,0.5387193316649167,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0015621188648061082,0.0031417045576145977,0.01639113126904266,0.02102259501564925,0.05698712971708715,0.19923855869166085,0.17189090370512913,0.0,0.015621188648061094,0.031417045576146,0.16391131269042675,0.2102259501564927,0.2997014054191975,0.45225108350810084,0.42876608785364106,0.19958473799521834
1.75,0.006625776636874021,0.07315027112426174,0.46501835638989114,0.06625776636874026,0.731502711242618,1.2212903613872523,0.5410082015394061,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0015584489227591387,0.0031343236380732557,0.016361521142363625,0.020984618277416968,0.056780766482693715,0.19920905966054123,0.17228000067532687,0.0,0.015584489227591395,0.03134323638073258,0.1636152114236364,0.20984618277416983,0.29969527312044997,0.45246365308674924,0.42902404189663285,0.20043271850631916
1.76,0.006610210461434707,0.07301811016044818,0.46606200324521696,0.06610210461434712,0.7301811016044821,1.221858158641017,0.543291160588209,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0015547876026340574,0.0031269600587816885,0.016331960699587447,0.02094670526172777,0.05657726003607649,0.19917863441495032,0.17266665096228798,0.0,0.015547876026340586,0.03126960058781691,0.16331960699587453,0.2094670526172778,0.2996890688878423,0.45267401061332396,0.42927842495490437,0.20127850917471968
1.77,0.00659468085616337,0.0728861710037046,0.4670990883321149,0.06594680856163374,0.7288617100370465,1.2224200128250278,0.5455681973944515,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0015511348841781862,0.0031196137790080822,0.01630244986839861,0.02090885587583274,0.05637657636781773,0.1991472617278279,0.1730508702452819,0.0,0.015511348841781871,0.03119613779008084,0.1630244986839862,0.20908855875832752,0.2996827928381344,0.45288216635141626,0.42952927954022785,0.2021221057706964
1.78,0.00657918773515941,0.07275445333102884,0.46812965302400017,0.06579187735159414,0.7275445333102889,1.2229759515302498,0.5478393013016041,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0015474907471868448,0.003112284758117159,0.016272988576551222,0.020871070027072246,0.05617868199397234,0.19911492012291546,0.17343267385233158,0.0,0.015474907471868459,0.03112284758117161,0.1627298857655123,0.20871070027072258,0.29967644510520197,0.45308813052292696,0.4297766475075346,0.20296350434621827
1.79,0.006563731012709455,0.07262295681977325,0.4691537399250881,0.06563731012709459,0.726229568197733,1.2235260022537389,0.5501044597142308,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0015438551714993909,0.0031049729555622076,0.016243576751878683,0.020833347622888354,0.05598354394135638,0.19908158791806535,0.17381207756744663,0.0,0.015438551714993918,0.0310497295556221,0.16243576751878694,0.20833347622888368,0.29967002582652,0.45329191331496516,0.4300205700733045,0.20380270023492822
1.8,0.006548310603301357,0.07249168114760689,0.4701713909519246,0.0654831060330136,0.7249168114760692,1.2240701923832438,0.5523636604708027,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.001540228137002512,0.003097678330891707,0.016214214322285234,0.02079568857081399,0.05579112974509395,0.19904724319830033,0.17418909691986903,0.0,0.01540228137002513,0.030976783308917087,0.16214214322285242,0.20795688570814,0.29966353515457245,0.4534935248741441,0.4302610878186326,0.20463968893122295
1.81,0.006532926421623699,0.07236062599251578,0.4711826473408593,0.06532926421623704,0.7236062599251581,1.2246085491978018,0.554616891832411,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0015366096236301102,0.003090400843749091,0.016184901215746002,0.020758092778473,0.05560140744054466,0.1990118638203449,0.17456374718684153,0.0,0.015366096236301115,0.030904008437490933,0.16184901215746011,0.20758092778473014,0.2996569732569119,0.4536929753068016,0.4304982406993192,0.20547446608607162
1.82,0.006517578382565299,0.07222979103280326,0.47218754965551807,0.06517578382565303,0.722297910328033,1.2251410998683312,0.5568641424714813,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.001532999611363184,0.003083140453872515,0.016155637360307108,0.020720560153580272,0.055414345555352865,0.19897542741738622,0.17493604339637633,0.0,0.01532999611363185,0.03083140453872517,0.16155637360307115,0.20720560153580284,0.29965034031621895,0.45389027467921933,0.43073206805580894,0.2063070275028344
1.83,0.006502266401214708,0.07209917594709027,0.47318613779427576,0.06502266401214712,0.7209917594709031,1.2256678714582239,0.5591054014604865,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0015293980802297115,0.0030758971210946176,0.016126422684085682,0.020683090603941787,0.0552299131016163,0.19893791140406616,0.17530600033002328,0.0,0.015293980802297125,0.030758971210946198,0.1612642268408569,0.20683090603941798,0.2996436365303605,0.45408543301784277,0.43096260862297964,0.207137369133081
1.84,0.0064869903928597185,0.07196878041431566,0.4741784509977293,0.06486990392859722,0.719687804143157,1.2261888909239391,0.5613406582606607,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0015258050103045344,0.00306867080534229,0.016097257115269985,0.020645684037454735,0.05504807956817305,0.1988992929817076,0.17567363252563875,0.0,0.015258050103045352,0.030686708053422915,0.16097257115269994,0.20645684037454748,0.29963686211244495,0.4542784603095009,0.4311899005397837,0.20796548707240956
1.85,0.006471750272986863,0.07183860411373649,0.4751645278561703,0.06471750272986868,0.7183860411373654,1.226704185115597,0.5635699027107123,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.00152222038170924,0.003061461466636436,0.01606814058211944,0.02060834036210759,0.054868814913005735,0.19885954914377602,0.17603895428015395,0.0,0.015222203817092411,0.03061461466636438,0.16068140582119453,0.20608340362107602,0.2996300172908771,0.4544693665016264,0.4314139813587428,0.20879137755626467
1.86,0.006456545957280922,0.07170864672492833,0.4761444063170579,0.06456545957280926,0.7170864672492837,1.2272137807775716,0.565793125015538,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0015186441746120457,0.0030542690650917402,0.01603907301296472,0.02057105948598019,0.05469208955576177,0.19881865668157997,0.1764019796523436,0.0,0.015186441746120468,0.030542690650917425,0.1603907301296473,0.20571059485980203,0.2996231023094112,0.4546581615024747,0.4316348880552978,0.2096150369557565
