Time,s53,s57,s58,s60,s61,s68,s72,s73,s81,s83,s85,s88,s89,s96,s98,s100,s101,s107,s109,s111,s122,s124,s135,s142,s144,s146,s147,kV_re29_s60,kM_re29_s60_s57,kG_s57,kM_re29_s60_s53,kG_s53,kM_re29_s60_s58,kG_s58,kI_re29_s61,kass_re31,kdiss_re31,kass_re32,kdiss_re32,kass_re33,kdiss_re33,kass_re36,kdiss_re36,kI_re36_s101,kass_re37,kdiss_re37,kass_re38,kdiss_re38,kcatp_re40,kcatn_re40,kM_re40_s124,ki_re40_s124,kass_re42,kdiss_re42,kI_re42_s147,kI_re42_s135,kass_re43,kdiss_re43,kass_re34_s85,kdiss_re34_s85,kass_re34_s89,kdiss_re34_s89,kass_re35_s89,kdiss_re35_s89,default,c1,re29,re31,re32,re33,re36,re37,re38,re40,re42,re43,re34,re35
2.52,0.21726006054779748,4.899388563887398,0.10061143611259794,5.0,100.0,5.1166486244351965,1.1149200326074906,1.3069409314286797,1.7913061291033165,1.7913061291033165,3.208693870896687,5.0,0.0,4.4645339477013275,4.4645339477013275,1.3297730667784695,100.0,1.7913061291033165,1.7913061291033165,3.208693870896687,2.0820559752972,2.0820559752972,2.9179440247027997,4.848458605431295,1.515642002480134,0.15154139456869994,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03870127669899877,-0.0032766426608952237,-0.1920208988211891,8.377726642061489e-05,0.18418109211286268,0.022832135349789784,8.377726642061489e-05,0.36617188831196396,0.018187418661197816,0.2087010710514543,0.0,0.0
2.53,0.2176784691703331,4.899001588387714,0.10099841161228316,5.0,100.0,5.116680057558048,1.1168013719599976,1.3073362847125078,1.7913053131802712,1.7913053131802712,3.208694686819732,5.0,0.0,4.462693030131353,4.462693030131353,1.3313796012894084,100.0,1.7913053131802712,1.7913053131802712,3.208694686819732,2.0784158367741816,2.0784158367741816,2.921584163225818,4.8482769594498425,1.5133866137985323,0.15172304055015248,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.038693825415678604,-0.0030102897963899533,-0.19053491275251022,8.003820813717866e-05,0.18400247009795595,0.02404331657690051,8.003820813717866e-05,0.36186521184530207,0.018141775401574623,0.2060503290860245,0.0,0.0
2.54,0.21809415172397356,4.898614687308081,0.10138531269191538,5.0,100.0,5.116708839032055,1.1186705667382166,1.307732100330613,1.7913045330810773,1.7913045330810773,3.208695466918926,5.0,0.0,4.46085389695861,4.46085389695861,1.3329723121727017,100.0,1.7913045330810773,1.7913045330810773,3.208695466918926,2.0748185481597923,2.0748185481597923,2.9251814518402073,4.848095766704539,1.511158051472346,0.15190423329545616,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.038686392482900483,-0.002746292870962952,-0.1890615335923964,7.646331789068483e-05,0.1838242096815655,0.02524021184208869,7.646331789068483e-05,0.3576023821123162,0.018096747345324436,0.2034259511417329,0.0,0.0
2.55,0.21850713181755027,4.898227860466075,0.10177213953392182,5.0,100.0,5.116734992283626,1.1205277188365006,1.3081283728256348,1.7913037873126476,1.7913037873126476,3.2086962126873555,5.0,0.0,4.459016544581581,4.459016544581581,1.3345513447450001,100.0,1.7913037873126476,1.7913037873126476,3.2086962126873555,2.0712636714577575,2.0712636714577575,2.928736328542242,4.84791502112739,1.5089560478550514,0.15208497887260547,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.038678977749991045,-0.0024846314021103044,-0.18760065398913417,7.304575327937712e-05,0.18364630891195305,0.02642297191936538,7.304575327937712e-05,0.35338311854355603,0.018052325963924774,0.20082767502941667,0.0,0.0
2.56,0.21891743284037507,4.897841107680902,0.10215889231909439,5.0,100.0,5.116758540521278,1.1223729292141198,1.308525096629275,1.7913030745064822,1.7913030745064822,3.208696925493521,5.0,0.0,4.457180969420114,4.457180969420114,1.3361168426431727,100.0,1.7913030745064822,1.7913030745064822,3.208696925493521,2.0677507711309735,2.0677507711309735,2.9322492288690265,4.847734716750954,1.5067803383229974,0.15226528324904148,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.038671581067641986,-0.0022252850591373274,-0.18615216741515517,6.977924285456183e-05,0.18346876585661046,0.02759174601389769,6.977924285456183e-05,0.3492071376629886,0.018008502868663356,0.19825524169372244,0.0,0.0
2.57,0.21932507796224,4.897454428773408,0.10254557122658962,5.0,100.0,5.116779506735648,1.1242062978952594,1.308922266062299,1.7913023934186667,1.7913023934186667,3.2086976065813366,5.0,0.0,4.455347167915426,4.455347167915426,1.337668947824309,100.0,1.7913023934186667,1.7913023934186667,3.2086976065813366,2.0642794141015077,2.0642794141015077,2.935720585898492,4.847554847708343,1.5046306612754061,0.15244515229165184,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03866420228791326,-0.0019682336648714216,-0.1847159681670396,6.665808610728519e-05,0.18329157860225448,0.028746681762009896,6.665808610728519e-05,0.3450741531899751,0.01796526980828518,0.19570839521310712,0.0,0.0
2.58,0.2197300901334174,4.897067823566068,0.10293217643392877,5.0,100.0,5.116797913699486,1.1260279239690218,1.3093198753345345,1.791301742929874,1.791301742929874,3.2086982570701292,5.0,0.0,4.453515136530096,4.453515136530096,1.3392078005657178,100.0,1.791301742929874,1.791301742929874,3.2086982570701292,2.0608491697505986,2.0608491697505986,2.939150830249401,4.8473754082332245,1.5025067581343716,0.1526245917667709,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0386568412642364,-0.0017134571973516088,-0.18329195136551268,6.367715347543879e-05,0.1831147452548214,0.02988792523118322,6.367715347543879e-05,0.3409838761402814,0.017922618666698396,0.1931868827998371,0.0,0.0
2.59,0.2201324920846599,4.896681291882999,0.10331870811699767,5.0,100.0,5.116813783967659,1.1278379055894248,1.3097179185448729,1.7913011220453638,1.7913011220453638,3.2086988779546397,5.0,0.0,4.451684871748073,4.451684871748073,1.3407335394649282,100.0,1.7913011220453638,1.7913011220453638,3.2086988779546397,2.0574596099186566,2.0574596099186566,2.942540390081343,4.847196392659815,1.5004083733448614,0.15280360734017948,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.038649497851417816,-0.0014609357914852072,-0.1818800129554481,6.0831886339762775e-05,0.1829382639394627,0.031015620920055387,6.0831886339762775e-05,0.3369360149261103,0.017880541460737417,0.19069045479998858,0.0,0.0
2.6,0.22053230650384853,4.8962948335482865,0.10370516645171024,5.0,100.0,5.116827140052136,1.1296363408657486,1.3101163904299258,1.7913005293289332,1.7913005293289332,3.2086994706710703,5.0,0.0,4.449856370050974,4.449856370050974,1.3422463034297514,100.0,1.7913005293289332,1.7913005293289332,3.2086994706710703,2.0541103130685876,2.0541103130685876,2.945889686931412,4.847017795226126,1.4983352503975942,0.15298220477386948,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03864217190427174,-0.001210649688560217,-0.18048004956417718,5.8115703045924505e-05,0.18276213277874737,0.032129912999825594,5.8115703045924505e-05,0.3329302804969306,0.017839030307200222,0.1882188599676684,0.0,0.0
2.61,0.22092955611221354,4.8959084483852715,0.10409155161472604,5.0,100.0,5.116838004497485,1.1314233282467077,1.3105152866870633,1.7912999626586759,1.7912999626586759,3.2087000373413277,5.0,0.0,4.448029627907867,4.448029627907867,1.343746232536966,100.0,1.7912999626586759,1.7912999626586759,3.2087000373413277,2.0508008660822146,2.0508008660822146,2.949199133917785,4.8468396099890505,1.4962871301129652,0.1531603900109447,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.038634863277028905,-0.000962579214973891,-0.17909195844035564,5.551887964605484e-05,0.18258634988325972,0.033230945849902715,5.551887964605484e-05,0.3289663886486841,0.017798077407360217,0.18577184342590192,0.0,0.0
2.62,0.22132426315246576,4.895522136221366,0.10447786377863057,5.0,100.0,5.1168463993738325,1.1331989639405131,1.3109146018050408,1.7912994208672075,1.7912994208672075,3.208700579132796,5.0,0.0,4.446204641843925,4.446204641843925,1.3452334622657545,100.0,1.7912994208672075,1.7912994208672075,3.208700579132796,2.0475308521962923,2.0475308521962923,2.9524691478037073,4.846661831394534,1.494263762165471,0.15333816860546123,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0386275718273098,-0.000716704934752066,-0.1777156378645277,5.3036066397282866e-05,0.18241091341473978,0.03431886046071364,5.3036066397282866e-05,0.3250440455191632,0.017757675134071303,0.18334916036043025,0.0,0.0
2.63,0.22171644965363693,4.895135896885568,0.10486410311442892,5.0,100.0,5.116852346539206,1.1349633432497324,1.31131433018643,1.7912989028930146,1.7912989028930146,3.2087010971069887,5.0,0.0,4.444381408404906,4.444381408404906,1.3467081264813208,100.0,1.7912989028930146,1.7912989028930146,3.2087010971069887,2.044299857244406,2.044299857244406,2.9557001427555933,4.846484453982567,1.492264899120977,0.1535155460174277,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.038620297414075334,-0.0004730075731784744,-0.1763509869366977,5.06623987290844e-05,0.18223582155340454,0.0353937962948907,5.06623987290844e-05,0.3211629552232706,0.017717815983640608,0.18095056893454697,0.0,0.0
2.64,0.22210613743928045,4.894749730208374,0.10525026979162312,5.0,100.0,5.116855867647654,1.1367165606126193,1.3117144661823743,1.7912984077541776,1.7912984077541776,3.2087015922458257,5.0,0.0,4.442559924156049,4.442559924156049,1.3481703575272717,100.0,1.7912984077541776,1.7912984077541776,3.2087015922458257,2.041107469850242,2.041107469850242,2.9588925301497575,4.846307472378055,1.4902902962520919,0.1536925276219395,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03861303989756635,-0.00023146801588080912,-0.17499790556975503,4.8393376826272316e-05,0.18206107249693193,0.03645589134489735,4.8393376826272316e-05,0.3173228201835744,0.01767849257242417,0.17857583006971756,0.0,0.0
2.65,0.22249334812747099,4.894363636021786,0.105636363978212,5.0,100.0,5.116856984149257,1.1384587096031138,1.3121150040925882,1.791297934548369,1.791297934548369,3.208702065451634,5.0,0.0,4.440740185682073,4.440740185682073,1.3496202862256164,100.0,1.791297934548369,1.791297934548369,3.208702065451634,2.037953281427584,2.037953281427584,2.9620467185724157,4.846130881290817,1.488339711538172,0.15386911870917866,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.038605799139306826,7.932689688017192e-06,-0.1736562944894744,4.6224865618782474e-05,0.18188666446045582,0.03750528213302817,4.6224865618782474e-05,0.31352334122600545,0.017639697634899858,0.17622470744558383,0.0,0.0
2.66,0.22287810313080472,4.893977614159306,0.1060223858406913,5.0,100.0,5.116855717290111,1.1401898829308434,1.312515938165357,1.7912974824528562,1.7912974824528562,3.208702517547147,5.0,0.0,4.438922189587188,4.438922189587188,1.3510580418767675,100.0,1.7912974824528562,1.7912974824528562,3.208702517547147,2.0348368861803148,2.0348368861803148,2.965163113819685,4.845954675515581,1.4864129056653181,0.15404532448441402,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03859857500210696,0.0002452133327897066,-0.1723260552345136,4.415309479366414e-05,0.1817125956765619,0.038542103711410425,4.415309479366414e-05,0.3097642176744296,0.017601424021787725,0.17389696749996109,0.0,0.0
2.67,0.22326042365639917,4.893591664455943,0.10640833554405363,5.0,100.0,5.116852088112343,1.1419101724411214,1.3129172625975374,1.7912970507244987,1.7912970507244987,3.2087029492755046,5.0,0.0,4.43710593249508,4.43710593249508,1.35248375225954,100.0,1.7912970507244987,1.7912970507244987,3.2087029492755046,2.031757881102419,2.031757881102419,2.968242118897581,4.845778849931994,1.484509642026376,0.15422115006800102,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0385913673500664,0.00048039253797105275,-0.17100709015641602,4.217465878264548e-05,0.1815388643952821,0.03956648966200271,4.217465878264548e-05,0.30604514744409256,0.017563664698216852,0.17159237942883854,0.0,0.0
2.68,0.22364033070589337,4.893205786748209,0.10679421325178845,5.0,100.0,5.116846117454103,1.1436196691149483,1.313318971534557,1.7912966386997506,1.7912966386997506,3.2087033613002527,5.0,0.0,4.4352914110489206,4.4352914110489206,1.353897543631152,100.0,1.7912966386997506,1.7912966386997506,3.2087033613002527,2.028715865977976,2.028715865977976,2.9712841340220235,4.845603399504613,1.4826296867209372,0.15439660049538187,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03858417604857742,0.0007134887636539577,-0.16969930241960873,4.0286516772347625e-05,0.1813654688840908,0.04057857209659499,4.0286516772347625e-05,0.3023658271339268,0.01752641274193723,0.1693107151863802,0.0,0.0
2.69,0.22401784507544775,4.892819980874115,0.10718001912588213,5.0,100.0,5.116837825949563,1.1453184630690105,1.313721059070415,1.7912962457946586,1.7912962457946586,3.208703754205345,5.0,0.0,4.433478621911363,4.433478621911363,1.3552995407272237,100.0,1.7912962457946586,1.7912962457946586,3.208703754205345,2.0257104433811683,2.0257104433811683,2.9742895566188317,4.8454283192829095,1.4807728085553384,0.1545716807170855,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.038577000964328104,0.0009445203007496517,-0.1684025960014044,3.8485992692738336e-05,0.1811924074278996,0.041578481656808775,3.8485992692738336e-05,0.2987259521177293,0.017489661341575643,0.16705174948492352,0.0,0.0
2.7,0.2243929874478213,4.892434246672433,0.107565753327564,5.0,100.0,5.116827234120255,1.147006643951098,1.31412351950538,1.7912958712818716,1.7912958712818716,3.208704128718132,5.0,0.0,4.431667561754266,4.431667561754266,1.356689867639493,100.0,1.7912958712818716,1.7912958712818716,3.208704128718132,2.0227412198279646,2.0227412198279646,2.9772587801720354,4.845253604323822,1.4789387773533342,0.15474639567617224,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.038569841964589346,0.0011735053675185902,-0.167116875554282,3.6769753347432044e-05,0.1810196783194605,0.042566348134112975,3.6769753347432044e-05,0.2951252180522602,0.017453403779134097,0.16481525784795426,0.0,0.0
2.71,0.22476577869653203,4.892048583980226,0.10795141601977111,5.0,100.0,5.1168143626767595,1.1486843022462883,1.3145263481972531,1.791295513554028,1.791295513554028,3.208704486445976,5.0,0.0,4.429858227224753,4.429858227224753,1.3580686507151871,100.0,1.791295513554028,1.791295513554028,3.208704486445976,2.019807809580524,2.019807809580524,2.9801921904194755,4.845079249435936,1.4771273583757,0.15492075056405905,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.038562698914849376,0.0014004624263528331,-0.16584204595096486,3.513043281300199e-05,0.18084727982767967,0.043542302517934006,3.513043281300199e-05,0.2915633256632768,0.01741763337615657,0.16260101017844697,0.0,0.0
2.72,0.22513623922125697,4.891662992638235,0.10833700736176277,5.0,100.0,5.116799231859493,1.1503515264228907,1.3149295397013336,1.7912951717332772,1.7912951717332772,3.2087048282667263,5.0,0.0,4.428050615019374,4.428050615019374,1.3594360122218037,100.0,1.7912951717332772,1.7912951717332772,3.2087048282667263,2.01690982633446,2.01690982633446,2.983090173665539,4.844905249738461,1.4753383245135714,0.1550947502615337,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03855557168398438,0.001625409488172025,-0.1645780132784429,3.356400822474015e-05,0.18067521026684805,0.04450647252047002,3.356400822474015e-05,0.28803997060835645,0.01738234360617056,0.16040878481223775,0.0,0.0
2.73,0.2255043891843617,4.89127747248896,0.10872252751103718,5.0,100.0,5.1167818616733225,1.1520084039481984,1.3153330884323997,1.7912948450984543,1.7912948450984543,3.2087051549015495,5.0,0.0,4.42624472185772,4.42624472185772,1.3607920726018001,100.0,1.7912948450984543,1.7912948450984543,3.2087051549015495,2.0140468861773257,2.0140468861773257,2.9859531138226743,4.844731600462298,1.4735714519488619,0.15526839953769647,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03854846014242405,0.0018483643580653464,-0.16332468448420134,3.20671747457979e-05,0.18050346797199526,0.04545898416940042,3.20671747457979e-05,0.2845548471951015,0.01734752805250303,0.15823836351646214,0.0,0.0
2.74,0.22587024855800802,4.890892023376284,0.10910797662371324,5.0,100.0,5.116762271934293,1.1536550214907877,1.3157369887965513,1.7912945329709944,1.7912945329709944,3.2087054670290094,5.0,0.0,4.424440544477159,4.424440544477159,1.362136950921643,100.0,1.7912945329709944,1.7912945329709944,3.2087054670290094,2.0112186081778263,2.0112186081778263,2.988781391822173,4.844558296910412,1.4718265192899838,0.1554417030895819,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03854136416178841,0.0020693446832489304,-0.16208196730576363,3.0636822763607796e-05,0.18033205129397722,0.046399962125091676,3.0636822763607796e-05,0.2811076491922082,0.017313180398656296,0.15608953049343244,0.0,0.0
2.75,0.22623383712415424,4.890506645145467,0.1094933548545304,5.0,100.0,5.1167404822696225,1.1552914649205173,1.3161412351912096,1.7912942347149352,1.7912942347149352,3.2087057652850683,5.0,0.0,4.422638079632836,4.422638079632836,1.363470764871807,100.0,1.7912942347149352,1.7912942347149352,3.2087057652850683,2.0084246143858264,2.0084246143858264,2.9915753856141727,4.844385334457836,1.4701033075718486,0.1556146655421587,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.038534283614890766,0.0022883679518348465,-0.16084977027069236,2.927003789698901e-05,0.18016095859947145,0.04732952968059734,2.927003789698901e-05,0.2776980699146682,0.017279294426806358,0.15396207238063897,0.0,0.0
2.76,0.2265951744745547,4.890121337643148,0.10987866235684889,5.0,100.0,5.116716512117704,1.1569178193085294,1.3165458220051172,1.791293949736914,1.791293949736914,3.2087060502630895,5.0,0.0,4.420837324097675,4.420837324097675,1.364793630766776,100.0,1.791293949736914,1.791293949736914,3.2087060502630895,2.0056645298323432,2.0056645298323432,2.9943354701676563,4.844212708551664,1.4684016002558675,0.15578729144832976,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.038527218375740746,0.002505451491616739,-0.15962800269658772,2.7964100984156914e-05,0.17999018827097338,0.048247808761658906,2.7964100984156914e-05,0.2743258023077799,0.017245864016337768,0.15185577825075036,0.0,0.0
2.77,0.22695428001076032,4.889736100717347,0.1102638992826495,5.0,100.0,5.11669038072811,1.1585341689272497,1.3169507436183379,1.7912936774861696,1.7912936774861696,3.208706322513834,5.0,0.0,4.419038274662378,4.419038274662378,1.3661056635450426,100.0,1.7912936774861696,1.7912936774861696,3.208706322513834,2.0029379825295495,2.0029379825295495,2.9970620174704496,4.8440404147110625,1.46672118322995,0.1559595852889321,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03852016831954732,0.002720612468881445,-0.15841657469108816,2.6716488091160784e-05,0.1798197387067921,0.04915491992670473,2.6716488091160784e-05,0.2709905390299923,0.017212883142414086,0.14977043961161218,0.0,0.0
2.78,0.22731117294411807,4.889350934217463,0.11064906578253365,5.0,100.0,5.1166621071615825,1.1601405972503858,1.3173559944022566,1.791293417454541,1.791293417454541,3.208706582545463,5.0,0.0,4.417240928135424,4.417240928135424,1.3674069767691075,100.0,1.791293417454541,1.791293417454541,3.208706582545463,2.0002446034707746,2.0002446034707746,2.999755396529225,4.843868448527258,1.4650618448085053,0.15613155147273708,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03851313332272187,0.0029338678872363744,-0.15721539715187083,2.552487050566654e-05,0.17964960832104548,0.050050982366850905,2.552487050566654e-05,0.2676919725345775,0.01718034587458305,0.14770585040624873,0.0,0.0
2.79,0.22766587229577134,4.888965837994273,0.1110341620057235,5.0,100.0,5.116631710290045,1.1617371869529287,1.3177615687195803,1.7912931691764689,1.7912931691764689,3.2087068308235347,5.0,0.0,4.4154452813430725,4.4154452813430725,1.3686976826254806,100.0,1.7912931691764689,1.7912931691764689,3.2087068308235347,1.997584026630502,1.997584026630502,3.0024159733694975,4.843696805663544,1.4634233757324415,0.15630319433645004,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03850611326288119,0.003145234586458878,-0.15602438176665157,2.438711474272992e-05,0.17947979554365667,0.05093611390590036,2.438711474272992e-05,0.2644297951501294,0.0171482463754156,0.14566180701286124,0.0,0.0
