Tnew_2_task1,Ttum_1_task1,_1_task1
6416.096694515353,555878.7784020571,199.79999999999998
6419.281183090529,555521.7858152643,200.1
6422.464695692415,555165.2960877477,200.4
6425.647234172571,554809.3081610659,200.7
6428.828800378588,554453.8209797464,201.0
6432.009396154093,554098.8334912749,201.29999999999998
6435.189023338764,553744.3446460846,201.6
6438.36768376834,553390.3533975469,201.9
6441.545379274631,553036.8587019602,202.2
6444.722111685535,552683.8595185399,202.5
6447.89788282504,552331.3548094084,202.79999999999998
6451.072694513244,551979.343539585,203.1
6454.246548566358,551627.8246769754,203.4
6457.419446796724,551276.7971923619,203.7
6460.591391012821,550926.2600593936,204.0
6463.762383019281,550576.2122545762,204.29999999999998
6466.9324246168935,550226.6527572618,204.6
6470.101517602623,549877.5805496394,204.9
6473.2696637696135,549528.9946167254,205.2
6476.436864907206,549180.8939463525,205.5
6479.6031228009415,548833.2775291615,205.79999999999998
6482.76843923258,548486.1443585905,206.1
6485.932815980104,548139.4934308655,206.4
6489.096254817735,547793.323744991,206.7
6492.258757515939,547447.6343027401,207.0
6495.42032584144,547102.4241086451,207.29999999999998
6498.5809615572325,546757.6921699877,207.6
6501.740666422586,546413.4374967901,207.9
6504.899442193062,546069.6591018047,208.2
6508.057290620519,545726.3560005056,208.5
6511.214213453127,545383.5272110787,208.79999999999998
6514.370212435375,545041.1717544121,209.1
6517.525289308083,544699.2886540878,209.4
6520.679445808413,544357.8769363713,209.7
6523.832683669876,544016.9356302031,210.0
6526.9850046223455,543676.4637671893,210.29999999999998
6530.136410392066,543336.4603815925,210.6
6533.286902701664,542996.9245103226,210.9
6536.436483270157,542657.855192928,211.2
6539.585153812965,542319.2514715862,211.5
6542.7329160419185,541981.1123910951,211.79999999999998
6545.8797716652725,541643.4369988639,212.1
6549.0257223877115,541306.2243449043,212.4
6552.170769910362,540969.4734818215,212.7
6555.314915930802,540633.1834648052,213.0
6558.458162143072,540297.3533516215,213.29999999999998
6561.600510237683,539961.982202603,213.6
6564.741961901627,539627.0690806411,213.9
6567.882518818388,539292.6130511768,214.2
6571.02218266795,538958.613182192,214.5
6574.160955126805,538625.068544201,214.79999999999998
6577.298837867969,538291.978210242,215.1
6580.435832560986,537959.3412558684,215.4
6583.571940871936,537627.1567591403,215.7
6586.707164463453,537295.423800616,216.0
6589.841504994727,536964.1414633434,216.29999999999998
6592.974964121516,536633.308832852,216.6
6596.107543496153,536302.9249971443,216.9
6599.239244767561,535972.989046687,217.2
6602.370069581258,535643.5000744034,217.5
6605.5000195793655,535314.4571756646,217.79999999999998
6608.629096400623,534985.8594482816,218.1
6611.757301680393,534657.7059924968,218.4
6614.884637050669,534329.9959109761,218.7
6618.0111041400905,534002.7283088004,219.0
6621.136704573947,533675.9022934576,219.29999999999998
6624.261439974191,533349.5169748348,219.6
6627.3853119594405,533023.5714652099,219.9
6630.508322144998,532698.0648792437,220.2
6633.630472142851,532372.9963339719,220.5
6636.751763561688,532048.364948797,220.79999999999998
6639.8721980068985,531724.1698454808,221.1
6642.991777080592,531400.4101481361,221.4
6646.110502381602,531077.0849832188,221.7
6649.228375505492,530754.1934795205,222.0
6652.345398044571,530431.7347681603,222.29999999999998
6655.461571587898,530109.707982577,222.6
6658.576897721292,529788.112258522,222.9
6661.691378027341,529466.9467340506,223.2
6664.805014085409,529146.2105495152,223.5
6667.917807471649,528825.9028475571,223.79999999999998
6671.029759759008,528506.0227730991,224.1
6674.140872517235,528186.5694733381,224.4
6677.251147312893,527867.5420977371,224.7
6680.360585709367,527548.939798018,225.0
6683.469189266869,527230.761728154,225.29999999999998
6686.57695954245,526913.0070443625,225.6
6689.683898090009,526595.6749050968,225.9
6692.7900064603,526278.7644710395,226.2
6695.89528620094,525962.274905095,226.5
6698.999738856418,525646.2053723817,226.79999999999998
6702.103365968104,525330.5550402252,227.1
6705.2061690742585,525015.3230781506,227.4
6708.308149710037,524700.5086578758,227.7
6711.4093094075015,524386.1109533036,228.0
6714.5096496956285,524072.12914051494,228.29999999999998
6717.609172100319,523758.56239776145,228.6
6720.7078781444,523445.4099054587,228.9
6723.805769347641,523132.6708461786,229.2
6726.902847226758,522820.3444046427,229.5
6729.999113295422,522508.429767715,229.79999999999998
6733.094569064267,522196.9261243947,230.1
6736.189216040898,521885.8326658096,230.39999999999998
6739.283055729903,521575.1485852088,230.7
6742.376089632854,521264.8730779559,231.0
6745.46831924832,520955.0053415221,231.29999999999998
6748.5597460718745,520645.54457547906,231.6
6751.650371596103,520336.48998149234,231.89999999999998
6754.740197310609,520027.84076331445,232.2
6757.829224702026,519719.596126778,232.5
6760.917455254022,519411.7552797889,232.79999999999998
6764.004890447309,519104.3174323196,233.1
6767.091531759649,518797.2817964026,233.39999999999998
6770.177380665866,518490.64758612314,233.7
6773.2624386378475,518184.4140176132,234.0
6776.346707144559,517878.5803090445,234.29999999999998
6779.4301876520485,517573.14568062185,234.6
6782.512881623451,517268.1093545766,234.89999999999998
6785.594790519003,516963.47055516014,235.2
6788.675915796046,516659.2285086372,235.5
6791.756258909034,516355.38244327955,235.79999999999998
6794.835821309543,516051.9315893591,236.1
6797.914604446276,515748.87517914193,236.39999999999998
6800.992609765075,515446.2124468814,236.7
6804.069838708923,515143.9426288119,237.0
6807.146292717956,514842.0649631427,237.29999999999998
6810.22197322947,514540.57869005087,237.6
6813.296881677923,514239.48305167584,237.89999999999998
6816.371019494952,513938.7772921123,238.2
6819.444388109371,513638.4606574043,238.5
6822.5169889471845,513338.532395539,238.79999999999998
6825.5888234315935,513038.99175644,239.1
6828.659892983002,512739.8379919618,239.39999999999998
6831.7301990190235,512441.0703558828,239.7
6834.799742954491,512142.68810389977,240.0
6837.868526201462,511844.69049362134,240.29999999999998
6840.936550169228,511547.07678456197,240.6
6844.003816264319,511249.8462381359,240.89999999999998
6847.070325890511,510952.99811765074,241.2
6850.136080448838,510656.531688302,241.5
6853.201081337591,510360.4462171665,241.79999999999998
6856.265329952333,510064.7409731965,242.1
6859.3288276859,509769.41522721393,242.39999999999998
6862.391575928414,509474.4682519041,242.7
6865.453576067283,509179.89932181,243.0
6868.514829487216,508885.7077133262,243.29999999999998
6871.5753375702225,508591.892704693,243.6
6874.635101695625,508298.45357599074,243.89999999999998
6877.694123240064,508005.3896091335,244.2
6880.752403577504,507712.70008786366,244.5
6883.809944079242,507420.38429774606,244.79999999999998
6886.866746113914,507128.4415261619,245.1
6889.9228110475005,506836.8710623034,245.39999999999998
6892.978140243337,506545.6721971676,245.7
6896.032735062116,506254.8442235509,246.0
6899.086596861898,505964.3864360436,246.29999999999998
6902.139726998116,505674.2981310235,246.6
6905.192126823582,505384.57860665093,246.89999999999998
6908.243797688497,505095.22716286284,247.2
6911.294740940452,504806.2431013671,247.5
6914.344957924442,504517.6257256371,247.79999999999998
6917.394449982865,504229.374340906,248.1
6920.443218455536,503941.48825416126,248.39999999999998
6923.491264679688,503653.9667741391,248.7
6926.538589989983,503366.809211319,249.0
6929.585195718512,503080.01487791823,249.29999999999998
6932.631083194812,502793.58308788616,249.6
6935.676253745862,502507.5131568992,249.89999999999998
6938.720708696095,502221.80440235505,250.2
6941.764449367407,501936.4561433674,250.5
6944.807477079155,501651.4677007606,250.79999999999998
6947.849793148174,501366.8383970641,251.1
6950.891398888773,501082.56755650736,251.39999999999998
6953.932295612752,500798.6545050144,251.7
6956.9724846293975,500515.0985701984,252.0
6960.011967245499,500231.8990813566,252.29999999999998
6963.05074476535,499949.0553694648,252.6
6966.088818490753,499666.56676717236,252.89999999999998
6969.126189721029,499384.43260879675,253.2
6972.162859753024,499102.6522303185,253.5
6975.198829881115,498821.22496937605,253.79999999999998
6978.234101397213,498540.1501652603,254.1
6981.268675590772,498259.4271589098,254.39999999999998
6984.302553748797,497979.05529290525,254.7
6987.335737155849,497699.03391146485,255.0
6990.368227094045,497419.3623604388,255.29999999999998
6993.400024843077,497140.0399873044,255.6
6996.431131680204,496861.0661411611,255.89999999999998
6999.461548880271,496582.440172725,256.2
7002.491277715705,496304.1614343246,256.5
7005.5203194565265,496026.229279895,256.8
7008.548675370354,495748.64306497364,257.09999999999997
7011.576346722412,495471.4021466946,257.4
7014.603334775535,495194.5058837843,257.7
7017.629640790171,494917.95363655634,258.0
7020.655266024393,494641.74476690637,258.3
7023.680211733904,494365.8786383076,258.59999999999997
7026.704479172038,494090.35461580555,258.9
7029.7280695897725,493815.1720660135,259.2
7032.75098423573,493540.33035710757,259.5
7035.773224356185,493265.8288588217,259.8
7038.7947911950705,492991.66694244323,260.09999999999997
7041.8156859939845,492717.84398080764,260.4
7044.835909992194,492444.35934829427,260.7
7047.855464426641,492171.21242082125,261.0
7050.874350531953,491898.4025758409,261.3
7053.892569540439,491625.92919233505,261.59999999999997
7056.910122682107,491353.79165081016,261.9
7059.92701118466,491081.9893332929,262.2
7062.943236273508,490810.5216233252,262.5
7065.958799171771,490539.38790596,262.8
7068.973701100284,490268.58756775624,263.09999999999997
7071.987943277608,489998.1199967744,263.4
7075.001526920026,489727.98458257207,263.7
7078.014453241558,489458.180716199,264.0
7081.026723453962,489188.7077901929,264.3
7084.038338766742,488919.5651985748,264.59999999999997
7087.04930038715,488650.75233684434,264.9
7090.059609520195,488382.2686019755,265.2
7093.069267368648,488114.1133924121,265.5
7096.078275133046,487846.286108063,265.8
7099.086634011698,487578.7861502982,266.09999999999997
7102.094345200693,487311.6129219438,266.4
7105.101409893902,487044.76582727797,266.7
7108.107829282986,486778.2442720265,267.0
7111.1136045574,486512.0476633583,267.3
7114.1187369044,486246.17540988093,267.59999999999997
7117.123227509046,485980.62692163646,267.9
7120.12707755421,485715.40161009703,268.2
7123.130288220579,485450.49888816045,268.5
7126.132860686665,485185.91817014606,268.8
7129.134796128802,484921.6588717903,269.09999999999997
7132.136095721162,484657.72041024227,269.4
7135.13676063575,484394.10220405983,269.7
7138.136792042417,484130.80367320514,270.0
7141.1361911088625,483867.8242390404,270.3
7144.1349590006375,483605.16332432366,270.59999999999997
7147.133096881155,483342.82035320456,270.9
7150.1306059116905,483080.7947512203,271.2
7153.1274872513895,482819.0859452914,271.5
7156.123742057272,482557.69336371735,271.8
7159.119371484237,482296.6164361728,272.09999999999997
7162.114376685072,482035.85459370306,272.4
7165.108758810452,481775.4072687203,272.7
7168.102519008949,481515.2738949992,273.0
7171.095658427034,481255.4539076731,273.3
7174.088178209086,480995.9467432298,273.59999999999997
7177.080079497395,480736.7518395075,273.9
7180.071363432165,480477.86863569065,274.2
7183.062031151521,480219.2965723062,274.5
7186.052083791518,479961.03509121935,274.8
7189.041522486139,479703.0836356297,275.09999999999997
7192.030348367304,479445.441650067,275.4
7195.0185625648755,479188.10858038755,275.7
7198.006166206662,478931.0838737701,276.0
7200.993160418422,478674.3669787117,276.3
7203.979546323872,478417.9573450241,276.59999999999997
7206.965325044689,478161.8544238296,276.9
7209.950497700517,477906.0576675572,277.2
7212.935065408972,477650.5665299389,277.5
7215.919029285645,477395.3804660055,277.8
7218.9023904441065,477140.49893208296,278.09999999999997
7221.885149995916,476885.92138578853,278.4
7224.867309050624,476631.64728602685,278.7
7227.848868715773,476377.67609298625,279.0
7230.829830096912,476124.00726813485,279.3
7233.810194297588,475870.6402742168,279.59999999999997
7236.789962419366,475617.57457524847,279.9
7239.769135561821,475364.8096365147,280.2
7242.747714822549,475112.3449245651,280.5
7245.725701297171,474860.1799072103,280.8
7248.703096079338,474608.3140535181,281.09999999999997
7251.679900260735,474356.74683380994,281.4
7254.656114931085,474105.4777196571,281.7
7257.631741178154,473854.5061838771,282.0
7260.606780087758,473603.8317005299,282.3
7263.581232743766,473353.4537449143,282.59999999999997
7266.5551002281045,473103.37179356435,282.9
7269.528383620762,472853.5853242456,283.2
7272.501083999793,472604.09381595167,283.5
7275.473202441326,472354.8967489004,283.8
7278.444740019563,472105.9936045305,284.09999999999997
7281.41569780679,471857.3838654977,284.4
7284.386076873377,471609.06701567146,284.7
7287.355878287783,471361.04254013125,285.0
7290.325103116563,471113.309925163,285.3
7293.293752424371,470865.8686582557,285.59999999999997
7296.261827273965,470618.71822809766,285.9
7299.22932872621,470371.8581245732,286.2
7302.196257840086,470125.2878387591,286.5
7305.162615672689,469879.00686292106,286.8
7308.1284032792355,469633.0146905104,287.09999999999997
7311.093621713071,469387.3108161602,287.4
7314.058272025671,469141.89473568246,287.7
7317.022355266643,468896.76594606414,288.0
7319.985872483739,468651.92394546396,288.3
7322.948824722851,468407.368233209,288.59999999999997
7325.911213028023,468163.09830979124,288.9
7328.873038441448,467919.11367686425,289.2
7331.83430200348,467675.41383723967,289.5
7334.795004752631,467431.99829488405,289.8
7337.755147725581,467188.8665549154,290.09999999999997
7340.714731957181,466946.0181235997,290.4
7343.673758480456,466703.45250834787,290.7
7346.632228326609,466461.1692177122,291.0
7349.590142525027,466219.16776138317,291.3
7352.5475021032835,465977.44765018625,291.59999999999997
7355.5043080871465,465736.0083960783,291.9
7358.460561500578,465494.8495121447,292.2
7361.41626336574,465253.9705125957,292.5
7364.3714147030005,465013.3709127636,292.8
7367.326016530936,464773.05022909906,293.09999999999997
7370.280069866335,464533.0079791681,293.4
7373.233575724205,464293.24368164904,293.7
7376.186535117774,464053.75685632904,294.0
7379.138949058494,463814.547024101,294.3
7382.09081855605,463575.6137069605,294.59999999999997
7385.04214461836,463336.95642800233,294.9
7387.992928251579,463098.5747114176,295.2
7390.943170460104,462860.4680824905,295.5
7393.89287224658,462622.6360675952,295.8
7396.842034611901,462385.0781941928,296.09999999999997
7399.790658555217,462147.79399082775,296.4
7402.738745073937,461910.78298712545,296.7
7405.68629516373,461674.0447137887,297.0
7408.633309818535,461437.5787025948,297.3
7411.579790030559,461201.38448639226,297.59999999999997
7414.525736790286,460965.4615990979,297.9
7417.471151086477,460729.80957569386,298.2
7420.416033906179,460494.42795222445,298.5
7423.360386234724,460259.3162657931,298.8
7426.304209055732,460024.47405455954,299.09999999999997
7429.247503351125,459789.90085773636,299.4
7432.190270101117,459555.5962155865,299.7
7435.132510284229,459321.55966942006,300.0
