Time,z,e,w,ez,compartment,v1,v2,v3
3.47,2.365594028097157e-05,3.174707179566426e-07,0.0,1.3294500535892438e-08,1.0,9.462376112388628e-08,7.50727649982697e-09,7.179030289381917e-12
3.48,2.3654918889681285e-05,3.183419050176372e-07,0.0,1.3369602650536665e-08,1.0,9.461967555872515e-08,7.52754432582222e-09,7.219585431289799e-12
3.49,2.3653897336609175e-05,3.192128493915562e-07,0.0,1.344490699963268e-08,1.0,9.46155893464367e-08,7.547804537564434e-09,7.260249779801647e-12
3.5,2.3652875621837817e-05,3.2008355115023724e-07,0.0,1.3520413505972218e-08,1.0,9.461150248735127e-08,7.56805713711647e-09,7.301023293224998e-12
3.51,2.3651853745449764e-05,3.2095401036549955e-07,0.0,1.3596122092368366e-08,1.0,9.460741498179905e-08,7.588302126540965e-09,7.341905929878918e-12
3.52,2.3650831707527545e-05,3.2182422710914415e-07,0.0,1.3672032681655535e-08,1.0,9.460332683011018e-08,7.608539507900343e-09,7.382897648093989e-12
3.53,2.3649809508153666e-05,3.2269420145295355e-07,0.0,1.3748145196689466e-08,1.0,9.459923803261466e-08,7.628769283256812e-09,7.423998406212312e-12
3.54,2.364878714741061e-05,3.235639334686923e-07,0.0,1.3824459560347239e-08,1.0,9.459514858964245e-08,7.648991454672359e-09,7.465208162587509e-12
3.55,2.3647764625380985e-05,3.2443342322816445e-07,0.0,1.3900975695422881e-08,1.0,9.459105850152395e-08,7.669206024210207e-09,7.506526875528356e-12
3.56,2.3646741942147934e-05,3.253026708033732e-07,0.0,1.3977693524344034e-08,1.0,9.458696776859174e-08,7.689412993938756e-09,7.547954503145779e-12
3.57,2.364571909779398e-05,3.261716762660725e-07,0.0,1.4054612969971924e-08,1.0,9.458287639117593e-08,7.709612365920451e-09,7.589491003784839e-12
3.58,2.3644696092401533e-05,3.2704043968796434e-07,0.0,1.4131733955249201e-08,1.0,9.457878436960614e-08,7.729804142216685e-09,7.631136335834568e-12
3.59,2.3643672926052985e-05,3.279089611407327e-07,0.0,1.4209056403139628e-08,1.0,9.457469170421194e-08,7.749988324888643e-09,7.6728904576954e-12
3.6,2.3642649598830698e-05,3.2877724069604313e-07,0.0,1.4286580236628134e-08,1.0,9.457059839532279e-08,7.770164915997275e-09,7.714753327779193e-12
3.61,2.364162611081701e-05,3.296452784255431e-07,0.0,1.4364305378720767e-08,1.0,9.456650444326804e-08,7.790333917603333e-09,7.756724904509214e-12
3.62,2.3640602462094244e-05,3.3051307440086183e-07,0.0,1.444223175244473e-08,1.0,9.456240984837697e-08,7.810495331767338e-09,7.798805146320155e-12
3.63,2.363957865274469e-05,3.3138062869361034e-07,0.0,1.4520359280848351e-08,1.0,9.455831461097877e-08,7.830649160549607e-09,7.84099401165811e-12
3.64,2.363855468285061e-05,3.3224794137538136e-07,0.0,1.4598687887001112e-08,1.0,9.455421873140245e-08,7.850795406010226e-09,7.883291458980601e-12
3.65,2.363753055249426e-05,3.331150125177495e-07,0.0,1.4677217493993621e-08,1.0,9.455012220997703e-08,7.870934070209072e-09,7.925697446756555e-12
3.66,2.363650626175785e-05,3.339818421922711e-07,0.0,1.4755948024937636e-08,1.0,9.45460250470314e-08,7.891065155205801e-09,7.968211933466323e-12
3.67,2.3635481810723578e-05,3.348484304704842e-07,0.0,1.4834879402966044e-08,1.0,9.454192724289431e-08,7.911188663059845e-09,8.010834877601664e-12
3.68,2.3634457199473624e-05,3.3571477742390896e-07,0.0,1.4914011551232886e-08,1.0,9.45378287978945e-08,7.931304595830432e-09,8.053566237665759e-12
3.69,2.3633432428090124e-05,3.365808831240469e-07,0.0,1.4993344392913327e-08,1.0,9.453372971236049e-08,7.951412955576549e-09,8.096405972173196e-12
3.7,2.3632407496655207e-05,3.3744674764238163e-07,0.0,1.507287785120368e-08,1.0,9.452962998662083e-08,7.971513744356985e-09,8.139354039649987e-12
3.71,2.3631382405250977e-05,3.383123710503783e-07,0.0,1.5152611849321397e-08,1.0,9.452552962100391e-08,7.991606964230292e-09,8.182410398633554e-12
3.72,2.3630357153959503e-05,3.39177753419484e-07,0.0,1.5232546310505066e-08,1.0,9.452142861583801e-08,8.01169261725481e-09,8.225575007672735e-12
3.73,2.3629331742862842e-05,3.400428948211277e-07,0.0,1.5312681158014414e-08,1.0,9.451732697145137e-08,8.031770705488661e-09,8.268847825327784e-12
3.74,2.3628306172043015e-05,3.409077953267199e-07,0.0,1.539301631513032e-08,1.0,9.451322468817206e-08,8.051841230989735e-09,8.312228810170372e-12
3.75,2.3627280441582035e-05,3.417724550076532e-07,0.0,1.5473551705154776e-08,1.0,9.450912176632814e-08,8.071904195815717e-09,8.355717920783579e-12
3.76,2.3626254551561874e-05,3.4263687393530155e-07,0.0,1.5554287251410946e-08,1.0,9.450501820624749e-08,8.091959602024054e-09,8.39931511576191e-12
3.77,2.362522850206449e-05,3.435010521810212e-07,0.0,1.5635222877243107e-08,1.0,9.450091400825796e-08,8.112007451671983e-09,8.443020353711277e-12
3.78,2.3624202293171814e-05,3.443649898161497e-07,0.0,1.5716358506016687e-08,1.0,9.449680917268725e-08,8.132047746816507e-09,8.486833593249011e-12
3.79,2.3623175924965755e-05,3.4522868691200675e-07,0.0,1.579769406111826e-08,1.0,9.449270369986302e-08,8.152080489514424e-09,8.530754793003861e-12
3.8,2.362214939752819e-05,3.4609214353989365e-07,0.0,1.5879229465955517e-08,1.0,9.448859759011277e-08,8.172105681822288e-09,8.574783911615979e-12
3.81,2.362112271094099e-05,3.4695535977109356e-07,0.0,1.5960964643957316e-08,1.0,9.448449084376396e-08,8.192123325796449e-09,8.61892090773695e-12
3.82,2.362009586528598e-05,3.478183356768714e-07,0.0,1.6042899518573632e-08,1.0,9.448038346114392e-08,8.21213342349302e-09,8.663165740029762e-12
3.83,2.361906886064497e-05,3.486810713284738e-07,0.0,1.6125034013275595e-08,1.0,9.447627544257989e-08,8.232135976967896e-09,8.707518367168822e-12
3.84,2.3618041697099756e-05,3.495435667971293e-07,0.0,1.620736805155546e-08,1.0,9.447216678839903e-08,8.252130988276747e-09,8.75197874783995e-12
3.85,2.3617014374732095e-05,3.504058221540482e-07,0.0,1.628990155692664e-08,1.0,9.446805749892838e-08,8.27211845947502e-09,8.796546840740387e-12
3.86,2.3615986893623727e-05,3.512678374704225e-07,0.0,1.6372634452923667e-08,1.0,9.44639475744949e-08,8.292098392617935e-09,8.84122260457878e-12
3.87,2.361495925385637e-05,3.52129612817426e-07,0.0,1.645556666310223e-08,1.0,9.445983701542548e-08,8.312070789760483e-09,8.886005998075205e-12
3.88,2.3613931455511706e-05,3.5299114826621443e-07,0.0,1.6538698111039144e-08,1.0,9.445572582204683e-08,8.332035652957439e-09,8.930896979961137e-12
3.89,2.3612903498671407e-05,3.5385244388792524e-07,0.0,1.6622028720332373e-08,1.0,9.445161399468563e-08,8.351992984263347e-09,8.975895508979482e-12
3.9,2.3611875383417116e-05,3.5471349975367744e-07,0.0,1.670555841460101e-08,1.0,9.444750153366847e-08,8.371942785732523e-09,9.021001543884545e-12
3.91,2.3610847109830452e-05,3.5557431593457214e-07,0.0,1.6789287117485304e-08,1.0,9.444338843932182e-08,8.391885059419062e-09,9.066215043442064e-12
3.92,2.360981867799301e-05,3.564348925016921e-07,0.0,1.6873214752646624e-08,1.0,9.443927471197204e-08,8.411819807376823e-09,9.111535966429176e-12
3.93,2.360879008798636e-05,3.5729522952610186e-07,0.0,1.695734124376749e-08,1.0,9.443516035194544e-08,8.431747031659452e-09,9.156964271634445e-12
3.94,2.3607761339892046e-05,3.581553270788477e-07,0.0,1.704166651455156e-08,1.0,9.443104535956818e-08,8.451666734320355e-09,9.202499917857842e-12
3.95,2.360673243379159e-05,3.590151852309579e-07,0.0,1.7126190488723636e-08,1.0,9.442692973516636e-08,8.471578917412717e-09,9.248142863910764e-12
3.96,2.3605703369766495e-05,3.5987480405344213e-07,0.0,1.721091309002964e-08,1.0,9.442281347906599e-08,8.49148358298949e-09,9.293893068616006e-12
3.97,2.360467414789823e-05,3.607341836172923e-07,0.0,1.7295834242236664e-08,1.0,9.441869659159292e-08,8.511380733103404e-09,9.339750490807799e-12
3.98,2.360364476826825e-05,3.6159332399348175e-07,0.0,1.738095386913291e-08,1.0,9.4414579073073e-08,8.531270369806955e-09,9.385715089331772e-12
3.99,2.3602615230957978e-05,3.6245222525296585e-07,0.0,1.7466271894527742e-08,1.0,9.441046092383191e-08,8.551152495152413e-09,9.431786823044981e-12
4.0,2.3601585536048812e-05,3.633108874666815e-07,0.0,1.7551788242251644e-08,1.0,9.440634214419525e-08,8.571027111191816e-09,9.477965650815887e-12
4.01,2.3600555683622137e-05,3.641693107055477e-07,0.0,1.7637502836156252e-08,1.0,9.440222273448855e-08,8.590894219976978e-09,9.524251531524377e-12
4.02,2.3599525673759305e-05,3.6502749504046493e-07,0.0,1.7723415600114342e-08,1.0,9.439810269503722e-08,8.610753823559475e-09,9.570644424061745e-12
4.03,2.359849550654164e-05,3.6588544054231573e-07,0.0,1.7809526458019828e-08,1.0,9.439398202616656e-08,8.630605923990663e-09,9.617144287330707e-12
4.04,2.3597465182050457e-05,3.6674314728196413e-07,0.0,1.7895835333787756e-08,1.0,9.438986072820183e-08,8.650450523321655e-09,9.663751080245388e-12
4.05,2.359643470036703e-05,3.676006153302562e-07,0.0,1.798234215135431e-08,1.0,9.438573880146812e-08,8.670287623603346e-09,9.710464761731327e-12
4.06,2.3595404061572626e-05,3.684578447580197e-07,0.0,1.8069046834676834e-08,1.0,9.43816162462905e-08,8.690117226886392e-09,9.75728529072549e-12
4.07,2.3594373265748464e-05,3.693148356360642e-07,0.0,1.8155949307733794e-08,1.0,9.437749306299385e-08,8.709939335221217e-09,9.804212626176248e-12
4.08,2.359334231297577e-05,3.7017158803518085e-07,0.0,1.824304949452479e-08,1.0,9.437336925190308e-08,8.729753950658017e-09,9.851246727043387e-12
4.09,2.359231120333571e-05,3.7102810202614294e-07,0.0,1.8330347319070575e-08,1.0,9.436924481334285e-08,8.749561075246752e-09,9.89838755229811e-12
4.1,2.3591279936909463e-05,3.718843776797053e-07,0.0,1.841784270541304e-08,1.0,9.436511974763786e-08,8.769360711037157e-09,9.945635060923042e-12
4.11,2.3590248513778162e-05,3.7274041506660475e-07,0.0,1.8505535577615217e-08,1.0,9.436099405511265e-08,8.78915286007873e-09,9.992989211912218e-12
4.12,2.3589216934022917e-05,3.7359621425755947e-07,0.0,1.8593425859761258e-08,1.0,9.435686773609167e-08,8.808937524420727e-09,1.004044996427108e-11
4.13,2.3588185197724813e-05,3.7445177532326997e-07,0.0,1.8681513475956477e-08,1.0,9.435274079089925e-08,8.828714706112184e-09,1.0088017277016498e-11
4.14,2.3587153304964924e-05,3.753070983344182e-07,0.0,1.876979835032732e-08,1.0,9.43486132198597e-08,8.848484407201899e-09,1.0135691109176752e-11
4.15,2.3586121255824287e-05,3.76162183361668e-07,0.0,1.8858280407021376e-08,1.0,9.434448502329715e-08,8.868246629738438e-09,1.0183471419791543e-11
4.16,2.3585089050383914e-05,3.7701703047566495e-07,0.0,1.8946959570207358e-08,1.0,9.434035620153565e-08,8.88800137577012e-09,1.0231358167911973e-11
4.17,2.358405668872481e-05,3.7787163974703636e-07,0.0,1.9035835764075132e-08,1.0,9.433622675489925e-08,8.90774864734505e-09,1.0279351312600571e-11
4.18,2.3583024170927935e-05,3.7872601124639155e-07,0.0,1.912490891283571e-08,1.0,9.433209668371174e-08,8.927488446511082e-09,1.0327450812931282e-11
4.19,2.3581991497074232e-05,3.7958014504432154e-07,0.0,1.921417894072123e-08,1.0,9.432796598829693e-08,8.947220775315842e-09,1.0375656627989465e-11
4.2,2.358095866724463e-05,3.8043404121139885e-07,0.0,1.930364577198497e-08,1.0,9.432383466897852e-08,8.966945635806719e-09,1.0423968716871883e-11
4.21,2.3579925681520015e-05,3.812876998181782e-07,0.0,1.939330933090135e-08,1.0,9.431970272608006e-08,8.986663030030866e-09,1.047238703868673e-11
4.22,2.3578892539981268e-05,3.821411209351958e-07,0.0,1.948316954176594e-08,1.0,9.431557015992507e-08,9.006372960035195e-09,1.0520911552553607e-11
4.23,2.357785924270924e-05,3.829943046329699e-07,0.0,1.9573226328895437e-08,1.0,9.431143697083696e-08,9.0260754278664e-09,1.0569542217603537e-11
4.24,2.357682578978474e-05,3.8384725098200015e-07,0.0,1.9663479616627676e-08,1.0,9.430730315913896e-08,9.045770435570905e-09,1.0618278992978946e-11
4.25,2.3575792181288585e-05,3.846999600527684e-07,0.0,1.9753929329321635e-08,1.0,9.430316872515434e-08,9.065457985194932e-09,1.0667121837833684e-11
4.26,2.3574758417301544e-05,3.855524319157381e-07,0.0,1.9844575391357435e-08,1.0,9.429903366920618e-08,9.085138078784441e-09,1.0716070711333015e-11
4.27,2.3573724497904367e-05,3.8640466664135445e-07,0.0,1.9935417727136334e-08,1.0,9.429489799161747e-08,9.10481071838517e-09,1.076512557265362e-11
4.28,2.357269042317779e-05,3.8725666430004454e-07,0.0,2.002645626108074e-08,1.0,9.429076169271117e-08,9.124475906042611e-09,1.08142863809836e-11
4.29,2.357165619320251e-05,3.881084249622171e-07,0.0,2.0117690917634168e-08,1.0,9.428662477281003e-08,9.144133643802013e-09,1.0863553095522451e-11
4.3,2.357062180805921e-05,3.8895994869826276e-07,0.0,2.0209121621261306e-08,1.0,9.428248723223685e-08,9.1637839337084e-09,1.0912925675481105e-11
4.31,2.3569587267828545e-05,3.898112355785539e-07,0.0,2.0300748296447966e-08,1.0,9.427834907131418e-08,9.183426777806543e-09,1.0962404080081901e-11
4.32,2.356855257259115e-05,3.906622856734448e-07,0.0,2.0392570867701118e-08,1.0,9.427421029036461e-08,9.203062178140988e-09,1.1011988268558603e-11
4.33,2.356751772242763e-05,3.915130990532712e-07,0.0,2.048458925954883e-08,1.0,9.427007088971052e-08,9.222690136756027e-09,1.1061678200156369e-11
4.34,2.3566482717418566e-05,3.9236367578835097e-07,0.0,2.0576803396540353e-08,1.0,9.426593086967426e-08,9.24231065569572e-09,1.111147383413179e-11
4.35,2.3565447557644522e-05,3.932140159489836e-07,0.0,2.0669213203246055e-08,1.0,9.426179023057808e-08,9.261923737003888e-09,1.116137512975287e-11
4.36,2.3564412243186033e-05,3.940641196054505e-07,0.0,2.0761818604257458e-08,1.0,9.425764897274413e-08,9.281529382724108e-09,1.1211382046299028e-11
4.37,2.3563376774123607e-05,3.949139868280146e-07,0.0,2.0854619524187194e-08,1.0,9.425350709649443e-08,9.301127594899716e-09,1.1261494543061086e-11
4.38,2.3562341150537736e-05,3.957636176869209e-07,0.0,2.0947615887669068e-08,1.0,9.424936460215095e-08,9.32071837557381e-09,1.1311712579341297e-11
4.39,2.3561305372508883e-05,3.96613012252396e-07,0.0,2.1040807619358006e-08,1.0,9.424522149003553e-08,9.340301726789243e-09,1.1362036114453323e-11
4.4,2.356026944011749e-05,3.974621705946484e-07,0.0,2.113419464393009e-08,1.0,9.424107776046996e-08,9.359877650588634e-09,1.141246510772225e-11
4.41,2.3559233353443962e-05,3.9831109278386834e-07,0.0,2.1227776886082514e-08,1.0,9.423693341377585e-08,9.379446149014348e-09,1.1462999518484557e-11
4.42,2.3558197112568703e-05,3.991597788902278e-07,0.0,2.1321554270533632e-08,1.0,9.42327884502748e-08,9.399007224108514e-09,1.1513639306088162e-11
4.43,2.355716071757207e-05,4.0000822898388046e-07,0.0,2.141552672202293e-08,1.0,9.422864287028828e-08,9.418560877913018e-09,1.1564384429892383e-11
4.44,2.3556124168534412e-05,4.008564431349623e-07,0.0,2.150969416531105e-08,1.0,9.422449667413765e-08,9.43810711246951e-09,1.1615234849267968e-11
4.45,2.355508746553605e-05,4.017044214135902e-07,0.0,2.1604056525179738e-08,1.0,9.42203498621442e-08,9.457645929819382e-09,1.1666190523597059e-11
4.46,2.3554050608657268e-05,4.0255216388986367e-07,0.0,2.169861372643191e-08,1.0,9.421620243462908e-08,9.477177332003795e-09,1.1717251412273232e-11
4.47,2.3553013597978347e-05,4.033996706338635e-07,0.0,2.1793365693891613e-08,1.0,9.421205439191339e-08,9.496701321063658e-09,1.176841747470147e-11
4.48,2.355197643357954e-05,4.042469417156526e-07,0.0,2.188831235240404e-08,1.0,9.420790573431816e-08,9.516217899039647e-09,1.1819688670298182e-11
4.49,2.355093911554105e-05,4.050939772052752e-07,0.0,2.1983453626835504e-08,1.0,9.42037564621642e-08,9.535727067972175e-09,1.1871064958491173e-11
4.5,2.354990164394309e-05,4.059407771727578e-07,0.0,2.207878944207347e-08,1.0,9.419960657577236e-08,9.555228829901428e-09,1.1922546298719674e-11
4.51,2.3548864018865835e-05,4.067873416881084e-07,0.0,2.2174319723026546e-08,1.0,9.419545607546335e-08,9.574723186867344e-09,1.1974132650434336e-11
4.52,2.354782624038943e-05,4.076336708213169e-07,0.0,2.227004439462447e-08,1.0,9.419130496155772e-08,9.5942101409096e-09,1.2025823973097213e-11
4.53,2.3546788308594005e-05,4.084797646423551e-07,0.0,2.236596338181814e-08,1.0,9.418715323437602e-08,9.613689694067655e-09,1.2077620226181796e-11
4.54,2.354575022355966e-05,4.093256232211762e-07,0.0,2.246207660957956e-08,1.0,9.418300089423864e-08,9.633161848380695e-09,1.2129521369172962e-11
4.55,2.3544711985366643e-05,4.10171246627791e-07,0.0,2.2558384002780904e-08,1.0,9.417884794146657e-08,9.652626605889543e-09,1.2181527361501688e-11
4.56,2.3543673594095793e-05,4.1101663493247285e-07,0.0,2.2654885485866188e-08,1.0,9.417469437638318e-08,9.67208396864174e-09,1.2233638162367742e-11
4.57,2.354263504982726e-05,4.118617882051784e-07,0.0,2.2751580983778313e-08,1.0,9.417054019930905e-08,9.691533938677172e-09,1.228585373124029e-11
4.58,2.3541596352641094e-05,4.127067065158023e-07,0.0,2.284847042155092e-08,1.0,9.416638541056438e-08,9.710976518034404e-09,1.2338174027637496e-11
4.59,2.3540557502617298e-05,4.1355138993422155e-07,0.0,2.2945553724238593e-08,1.0,9.416223001046919e-08,9.73041170875176e-09,1.2390599011088841e-11
4.6,2.3539518499835866e-05,4.1439583853029477e-07,0.0,2.304283081691684e-08,1.0,9.415807399934346e-08,9.749839512867319e-09,1.2443128641135093e-11
4.61,2.353847934437677e-05,4.1524005237386285e-07,0.0,2.3140301624682065e-08,1.0,9.415391737750709e-08,9.769259932418915e-09,1.2495762877328314e-11
4.62,2.3537440036319948e-05,4.160840315347481e-07,0.0,2.3237966072651583e-08,1.0,9.414976014527979e-08,9.788672969444134e-09,1.2548501679231854e-11
4.63,2.3536400575745313e-05,4.1692777608275517e-07,0.0,2.3335824085963645e-08,1.0,9.414560230298125e-08,9.80807862598032e-09,1.2601345006420369e-11
4.64,2.353536096273277e-05,4.1777128608767047e-07,0.0,2.34338755897774e-08,1.0,9.414144385093109e-08,9.827476904064571e-09,1.2654292818479796e-11
4.65,2.3534321197362187e-05,4.1861456161926255e-07,0.0,2.3532120509272925e-08,1.0,9.413728478944875e-08,9.846867805733743e-09,1.270734507500738e-11
4.66,2.3533281279713412e-05,4.194576027472814e-07,0.0,2.363055876965119e-08,1.0,9.413312511885365e-08,9.866251333024434e-09,1.2760501735611643e-11
4.67,2.353224120986627e-05,4.203004095414594e-07,0.0,2.37291902961341e-08,1.0,9.412896483946509e-08,9.885627487973013e-09,1.2813762759912415e-11
4.68,2.3531200987900557e-05,4.211429820715108e-07,0.0,2.3828015013964478e-08,1.0,9.412480395160223e-08,9.904996272615589e-09,1.2867128107540819e-11
4.69,2.353016061389605e-05,4.219853204071315e-07,0.0,2.3927032848406047e-08,1.0,9.41206424555842e-08,9.924357688988026e-09,1.2920597738139266e-11
4.7,2.352912008793251e-05,4.2282742461799953e-07,0.0,2.402624372474344e-08,1.0,9.411648035173004e-08,9.943711739125944e-09,1.2974171611361457e-11
4.71,2.3528079410089658e-05,4.2366929477377483e-07,0.0,2.4125647568282227e-08,1.0,9.411231764035863e-08,9.963058425064719e-09,1.3027849686872403e-11
4.72,2.35270385804472e-05,4.245109309440993e-07,0.0,2.4225244304348876e-08,1.0,9.41081543217888e-08,9.982397748839469e-09,1.3081631924348393e-11
4.73,2.3525997599084818e-05,4.2535233319859664e-07,0.0,2.4325033858290788e-08,1.0,9.410399039633927e-08,1.000172971248507e-08,1.3135518283477026e-11
4.74,2.3524956466082172e-05,4.2619350160687256e-07,0.0,2.442501615547625e-08,1.0,9.409982586432869e-08,1.002105431803615e-08,1.3189508723957176e-11
4.75,2.352391518151889e-05,4.270344362385147e-07,0.0,2.4525191121294484e-08,1.0,9.409566072607557e-08,1.0040371567527085e-08,1.3243603205499021e-11
4.76,2.3522873745474592e-05,4.2787513716309257e-07,0.0,2.462555868115563e-08,1.0,9.409149498189836e-08,1.0059681462992007e-08,1.329780168782404e-11
4.77,2.3521832158028857e-05,4.287156044501577e-07,0.0,2.4726118760490728e-08,1.0,9.408732863211542e-08,1.0078984006464796e-08,1.3352104130664993e-11
4.78,2.352079041926125e-05,4.2955583816924357e-07,0.0,2.4826871284751757e-08,1.0,9.4083161677045e-08,1.0098279199979084e-08,1.3406510493765949e-11
4.79,2.351974852925131e-05,4.303958383898653e-07,0.0,2.4927816179411568e-08,1.0,9.407899411700525e-08,1.0117567045568244e-08,1.3461020736882247e-11
4.8,2.351870648807855e-05,4.312356051815202e-07,0.0,2.5028953369963974e-08,1.0,9.407482595231421e-08,1.0136847545265407e-08,1.3515634819780545e-11
4.81,2.351766429582246e-05,4.320751386136875e-07,0.0,2.5130282781923677e-08,1.0,9.407065718328984e-08,1.0156120701103453e-08,1.3570352702238785e-11
4.82,2.3516621952562514e-05,4.3291443875582834e-07,0.0,2.523180434082631e-08,1.0,9.406648781025006e-08,1.0175386515115021e-08,1.3625174344046208e-11
4.83,2.3515579458378156e-05,4.3375350567738563e-07,0.0,2.5333517972228386e-08,1.0,9.406231783351263e-08,1.0194644989332474e-08,1.3680099705003329e-11
4.84,2.3514536813348797e-05,4.3459233944778433e-07,0.0,2.5435423601707375e-08,1.0,9.405814725339519e-08,1.0213896125787943e-08,1.3735128744921983e-11
4.85,2.351349401755384e-05,4.3543094013643144e-07,0.0,2.5537521154861637e-08,1.0,9.405397607021536e-08,1.0233139926513304e-08,1.3790261423625284e-11
4.86,2.3512451071072663e-05,4.362693078127157e-07,0.0,2.5639810557310472e-08,1.0,9.404980428429065e-08,1.025237639354018e-08,1.3845497700947655e-11
4.87,2.35114079739846e-05,4.3710744254600767e-07,0.0,2.5742291734694054e-08,1.0,9.404563189593841e-08,1.0271605528899935e-08,1.390083753673479e-11
4.88,2.351036472636899e-05,4.3794534440566025e-07,0.0,2.5844964612673498e-08,1.0,9.404145890547597e-08,1.0290827334623691e-08,1.3956280890843689e-11
4.89,2.3509321328305128e-05,4.387830134610079e-07,0.0,2.5947829116930844e-08,1.0,9.403728531322051e-08,1.0310041812742313e-08,1.4011827723142656e-11
4.9,2.350827777987229e-05,4.3962044978136714e-07,0.0,2.6050885173169033e-08,1.0,9.403311111948916e-08,1.032924896528641e-08,1.4067477993511278e-11
4.91,2.3507234081149735e-05,4.4045765343603633e-07,0.0,2.615413270711191e-08,1.0,9.402893632459894e-08,1.0348448794286338e-08,1.4123231661840431e-11
4.92,2.3506190232216693e-05,4.412946244942959e-07,0.0,2.6257571644504244e-08,1.0,9.402476092886677e-08,1.0367641301772207e-08,1.4179088688032291e-11
4.93,2.3505146233152363e-05,4.4213136302540815e-07,0.0,2.636120191111174e-08,1.0,9.402058493260946e-08,1.0386826489773859e-08,1.4235049032000339e-11
4.94,2.3504102084035937e-05,4.4296786909861724e-07,0.0,2.6465023432720992e-08,1.0,9.401640833614375e-08,1.0406004360320898e-08,1.4291112653669335e-11
4.95,2.3503057784946568e-05,4.438041427831493e-07,0.0,2.6569036135139504e-08,1.0,9.401223113978627e-08,1.0425174915442657e-08,1.4347279512975332e-11
4.96,2.3502013335963393e-05,4.446401841482123e-07,0.0,2.667323994419572e-08,1.0,9.400805334385358e-08,1.0444338157168223e-08,1.4403549569865688e-11
4.97,2.3500968737165523e-05,4.4547599326299633e-07,0.0,2.6777634785738982e-08,1.0,9.40038749486621e-08,1.046349408752643e-08,1.445992278429905e-11
4.98,2.3499923988632043e-05,4.463115701966734e-07,0.0,2.688222058563956e-08,1.0,9.399969595452818e-08,1.0482642708545855e-08,1.4516399116245361e-11
4.99,2.349887909044202e-05,4.4714691501839704e-07,0.0,2.6986997269788614e-08,1.0,9.399551636176808e-08,1.0501784022254809e-08,1.4572978525685853e-11
5.0,2.3497834042674496e-05,4.4798202779730323e-07,0.0,2.709196476409824e-08,1.0,9.399133617069798e-08,1.0520918030681364e-08,1.4629660972613052e-11
5.01,2.3496788845408486e-05,4.4881690860250954e-07,0.0,2.719712299450145e-08,1.0,9.398715538163395e-08,1.0540044735853321e-08,1.4686446417030783e-11
5.02,2.3495743498722974e-05,4.4965155750311564e-07,0.0,2.730247188695216e-08,1.0,9.39829739948919e-08,1.055916413979823e-08,1.4743334818954167e-11
5.03,2.3494698002696945e-05,4.5048597456820316e-07,0.0,2.7408011367425217e-08,1.0,9.397879201078778e-08,1.057827624454339e-08,1.480032613840962e-11
5.04,2.3493652357409327e-05,4.513201598668353e-07,0.0,2.7513741361916354e-08,1.0,9.397460942963731e-08,1.0597381052115827e-08,1.4857420335434832e-11
5.05,2.3492606562939055e-05,4.5215411346805757e-07,0.0,2.761966179644224e-08,1.0,9.397042625175622e-08,1.0616478564542327e-08,1.491461737007881e-11
5.06,2.3491560619365017e-05,4.5298783544089734e-07,0.0,2.7725772597040463e-08,1.0,9.396624247746007e-08,1.0635568783849408e-08,1.497191720240185e-11
5.07,2.3490514526766093e-05,4.5382132585436387e-07,0.0,2.783207368976952e-08,1.0,9.396205810706437e-08,1.0654651712063332e-08,1.502931979247554e-11
5.08,2.3489468285221132e-05,4.546545847774481e-07,0.0,2.7938565000708808e-08,1.0,9.395787314088453e-08,1.0673727351210099e-08,1.5086825100382757e-11
5.09,2.3488421894808954e-05,4.554876122791233e-07,0.0,2.8045246455958662e-08,1.0,9.395368757923582e-08,1.069279570331546e-08,1.5144433086217677e-11
5.1,2.348737535560837e-05,4.563204084283444e-07,0.0,2.8152117981640317e-08,1.0,9.394950142243348e-08,1.07118567704049e-08,1.520214371008577e-11
5.11,2.3486328667698158e-05,4.5715297329404836e-07,0.0,2.825917950389594e-08,1.0,9.394531467079264e-08,1.0730910554503642e-08,1.525995693210381e-11
5.12,2.3485281831157068e-05,4.5798530694515404e-07,0.0,2.8366430948888582e-08,1.0,9.394112732462828e-08,1.0749957057636653e-08,1.5317872712399833e-11
5.13,2.348423484606383e-05,4.588174094505622e-07,0.0,2.8473872242802235e-08,1.0,9.393693938425532e-08,1.076899628182864e-08,1.5375891011113206e-11
5.14,2.3483187712497156e-05,4.5964928087915556e-07,0.0,2.85815033118418e-08,1.0,9.393275084998862e-08,1.0788028229104053e-08,1.5434011788394573e-11
5.15,2.3482140430535733e-05,4.604809212997988e-07,0.0,2.8689324082233106e-08,1.0,9.392856172214293e-08,1.080705290148708e-08,1.5492235004405878e-11
5.16,2.348109300025821e-05,4.6131233078133837e-07,0.0,2.8797334480222855e-08,1.0,9.392437200103285e-08,1.0826070301001638e-08,1.5550560619320342e-11
5.17,2.348004542174324e-05,4.6214350939260285e-07,0.0,2.8905534432078704e-08,1.0,9.392018168697296e-08,1.0845080429671402e-08,1.56089885933225e-11
5.18,2.3478997695069414e-05,4.6297445720240264e-07,0.0,2.9013923864089216e-08,1.0,9.391599078027765e-08,1.0864083289519766e-08,1.5667518886608177e-11
5.19,2.3477949820315338e-05,4.6380517427953e-07,0.0,2.912250270256387e-08,1.0,9.391179928126135e-08,1.0883078882569878e-08,1.572615145938449e-11
