N_1_task1,S_2_task1,_1_task1
0.4333333443058547,0.18749999395521094,509.6
0.43333334443395416,0.1874999938857782,510.4
0.4333333445526734,0.18749999382148735,511.2
0.43333334466201245,0.18749999376233836,512.0
0.4333333447619713,0.18749999370833123,512.8
0.43333334485254993,0.18749999365946593,513.6
0.4333333449337483,0.18749999361574254,514.4
0.43333334500556653,0.187499993577161,515.2
0.4333333450680045,0.18749999354372132,516.0
0.43333334512106236,0.18749999351542349,516.8
0.43333334516474,0.1874999934922675,517.6
0.4333333451990374,0.18749999347425342,518.4
0.43333334522395456,0.1874999934613812,519.2
0.4333333452394916,0.1874999934536508,520.0
0.43333334524564837,0.18749999345106227,520.8
0.4333333452424249,0.18749999345361562,521.6
0.43333334522982137,0.18749999346131083,522.4
0.4333333452078375,0.1874999934741479,523.2
0.43333334517647343,0.18749999349212682,524.0
0.43333334513572924,0.18749999351524763,524.8
0.4333333450856048,0.18749999354351027,525.6
0.43333334502610016,0.1874999935769148,526.4
0.4333333449572153,0.18749999361546119,527.2
0.43333334487895026,0.18749999365914943,528.0
0.43333334479130503,0.18749999370797954,528.8
0.43333334469427953,0.18749999376195148,529.6
0.43333334458787387,0.18749999382106533,530.4
0.433333344472088,0.187499993885321,531.2
0.4333333443469219,0.18749999395471856,532.0
0.4333333442123757,0.18749999402925796,532.8
0.4333333440684492,0.18749999410893922,533.6
0.43333334391514244,0.18749999419376237,534.4
0.4333333437524556,0.18749999428372735,535.2
0.4333333435803885,0.1874999943788342,536.0
0.4333333433989412,0.18749999447908294,536.8
0.4333333432081137,0.1874999945844735,537.6
0.43333334300790594,0.18749999469500597,538.4
0.43333334279831803,0.18749999481068028,539.2
0.4333333425793499,0.18749999493149644,540.0
0.43333334235100157,0.18749999505745446,540.8
0.43333334211327307,0.18749999518855434,541.6
0.43333334186616435,0.18749999532479608,542.4
0.43333334180648597,0.1874999953581069,543.2
0.4333333418965918,0.1874999953091591,544.0
0.433333341984225,0.18749999526156003,544.8
0.4333333420693858,0.18749999521530963,545.6
0.43333334215207403,0.18749999517040794,546.4
0.43333334223228975,0.18749999512685497,547.2
0.43333334231003295,0.1874999950846507,548.0
0.43333334238530363,0.18749999504379514,548.8
0.43333334245810184,0.18749999500428827,549.6
0.4333333425284275,0.1874999949661301,550.4
0.4333333425962806,0.18749999492932068,551.2
0.43333334266166124,0.1874999948938599,552.0
0.4333333427245693,0.1874999948597479,552.8
0.43333334278500496,0.18749999482698454,553.6
0.433333342842968,0.1874999947955699,554.4
0.43333334289845854,0.187499994765504,555.2
0.43333334295147663,0.18749999473678677,556.0
0.43333334300202214,0.18749999470941828,556.8
0.4333333430500952,0.18749999468339842,557.6
0.43333334309569566,0.18749999465872735,558.4
0.43333334313882366,0.18749999463540495,559.2
0.4333333431794791,0.18749999461343125,560.0
0.4333333432176621,0.18749999459280628,560.8
0.4333333432533725,0.18749999457352998,561.6
0.43333334328661044,0.1874999945556024,562.4
0.4333333433173759,0.18749999453902352,563.2
0.43333334334566875,0.18749999452379335,564.0
0.43333334337148915,0.1874999945099119,564.8
0.43333334339483703,0.18749999449737914,565.6
0.43333334341571234,0.18749999448619512,566.4
0.43333334343411517,0.18749999447635976,567.2
0.4333333434500455,0.1874999944678731,568.0
0.4333333434635033,0.18749999446073518,568.8
0.4333333434744886,0.18749999445494595,569.6
0.4333333434830013,0.18749999445050541,570.4
0.4333333434890416,0.1874999944474136,571.2
0.4333333434926093,0.18749999444567048,572.0
0.43333334349370456,0.18749999444527607,572.8
0.4333333434923272,0.1874999944462304,573.6
0.43333334348847746,0.18749999444853338,574.4
0.43333334348215513,0.18749999445218507,575.2
0.4333333434733603,0.18749999445718551,576.0
0.4333333434620929,0.1874999944635346,576.8
0.43333334344835306,0.18749999447123242,577.6
0.43333334343214064,0.187499994480279,578.4
0.4333333434134558,0.1874999944906742,579.2
0.43333334339229834,0.18749999450241814,580.0
0.43333334336866847,0.1874999945155108,580.8
0.433333343342566,0.1874999945299521,581.6
0.43333334331399104,0.18749999454574218,582.4
0.43333334328294354,0.18749999456288097,583.2
0.4333333432494235,0.1874999945813684,584.0
0.43333334321343103,0.1874999946012046,584.8
0.433333343174966,0.18749999462238945,585.6
0.4333333431340285,0.18749999464492303,586.4
0.43333334309061844,0.18749999466880532,587.2
0.4333333430447358,0.1874999946940363,588.0
0.43333334299638077,0.18749999472061601,588.8
0.43333334294555315,0.18749999474854442,589.6
0.433333342892253,0.1874999947778215,590.4
0.4333333428364804,0.18749999480844734,591.2
0.43333334277823526,0.18749999484042185,592.0
0.4333333427175176,0.18749999487374508,592.8
0.43333334265432744,0.18749999490841698,593.6
0.4333333425886647,0.18749999494443761,594.4
0.43333334252052946,0.18749999498180694,595.2
0.4333333424499218,0.187499995020525,596.0
0.43333334237684157,0.18749999506059176,596.8
0.4333333423012888,0.1874999951020072,597.6
0.43333334222326353,0.1874999951447714,598.4
0.43333334214276575,0.18749999518888424,599.2
0.43333334205979546,0.18749999523434582,600.0
0.43333334197435264,0.18749999528115607,600.8
0.43333334188643724,0.18749999532931505,601.6
0.43333334179604943,0.18749999537882273,602.4
0.43333334170318905,0.18749999542967913,603.2
0.4333333416078562,0.18749999548188423,604.0
0.4333333415100508,0.18749999553543803,604.8
0.4333333414097729,0.18749999559034053,605.6
0.43333334130702245,0.18749999564659175,606.4
0.4333333412017995,0.18749999570419165,607.2
0.4333333410941041,0.1874999957631403,608.0
0.4333333409839361,0.18749999582343763,608.8
0.43333334087129555,0.18749999588508365,609.6
0.4333333407561826,0.18749999594807837,610.4
0.433333340638597,0.18749999601242182,611.2
0.43333334051853906,0.18749999607811396,612.0
0.4333333403960085,0.18749999614515483,612.8
0.4333333402710054,0.1874999962135444,613.6
0.4333333401435298,0.18749999628328265,614.4
0.43333334001358176,0.18749999635436962,615.2
0.43333333988116113,0.1874999964268053,616.0
0.433333339746268,0.18749999650058968,616.8
0.43333333960890236,0.18749999657572275,617.6
0.4333333394690642,0.18749999665220454,618.4
0.43333333932675355,0.18749999673003503,619.2
0.4333333391819703,0.18749999680921425,620.0
0.4333333390347146,0.18749999688974214,620.8
0.4333333388849864,0.1874999969716188,621.6
0.4333333387327857,0.18749999705484408,622.4
0.4333333385781124,0.18749999713941812,623.2
0.4333333387896774,0.18749999703330847,624.0
0.43333333874880103,0.18749999705553344,624.8
0.43333333870792456,0.1874999970777584,625.6
0.4333333386670482,0.18749999709998338,626.4
0.4333333386261718,0.18749999712220836,627.2
0.43333333858529544,0.18749999714443333,628.0
0.433333338544419,0.1874999971666583,628.8
0.43333333850354266,0.18749999718888327,629.6
0.43333333846266625,0.18749999721110824,630.4
0.4333333384217899,0.18749999723333322,631.2
0.4333333383809135,0.1874999972555582,632.0
0.43333333834003707,0.18749999727778316,632.8
0.4333333382991607,0.1874999973000081,633.6
0.4333333382582843,0.1874999973222331,634.4
0.43333333821740794,0.18749999734445807,635.2
0.4333333381765315,0.18749999736668302,636.0
0.43333333813565517,0.187499997388908,636.8
0.4333333380947787,0.187499997411133,637.6
0.43333333805390234,0.18749999743335793,638.4
0.433333338013026,0.1874999974555829,639.2
0.43333333797214957,0.1874999974778079,640.0
0.4333333379312732,0.18749999750003285,640.8
0.4333333378903968,0.18749999752225782,641.6
0.43333333784952044,0.1874999975444828,642.4
0.433333337808644,0.18749999756670777,643.2
0.4333333377677676,0.18749999758893274,644.0
0.4333333377268912,0.1874999976111577,644.8
0.43333333768601484,0.18749999763338265,645.6
0.43333333764513843,0.18749999765560765,646.4
0.43333333760426207,0.18749999767783262,647.2
0.4333333375633857,0.18749999770005757,648.0
0.4333333375225093,0.18749999772228254,648.8
0.43333333748163294,0.18749999774450754,649.6
0.43333333744075647,0.18749999776673248,650.4
0.4333333373998801,0.18749999778895746,651.2
0.4333333373590037,0.18749999781118246,652.0
0.43333333731812734,0.18749999783340743,652.8
0.43333333727725093,0.18749999785563237,653.6
0.43333333723637457,0.18749999787785734,654.4
0.4333333371954982,0.18749999790008234,655.2
0.43333333715462174,0.1874999979223073,656.0
0.4333333371137454,0.18749999794453226,656.8
0.433333337072869,0.18749999796675723,657.6
0.4333333370319926,0.1874999979889822,658.4
0.4333333369911162,0.18749999801120718,659.2
0.43333333695023984,0.18749999803343215,660.0
0.43333333690936343,0.1874999980556571,660.8
0.4333333368684871,0.1874999980778821,661.6
0.4333333368276106,0.18749999810010706,662.4
0.43333333678673425,0.187499998122332,663.2
0.4333333367458579,0.187499998144557,664.0
0.4333333367049815,0.18749999816678198,664.8
0.4333333366641051,0.18749999818900692,665.6
0.4333333366232287,0.1874999982112319,666.4
0.43333333658235235,0.1874999982334569,667.2
0.4333333365414759,0.18749999825568184,668.0
0.4333333365005995,0.1874999982779068,668.8
0.4333333364597231,0.18749999830013178,669.6
0.43333333641884675,0.18749999832235675,670.4
0.4333333363779704,0.18749999834458173,671.2
0.433333336337094,0.1874999983668067,672.0
0.4333333362962176,0.18749999838903164,672.8
0.4333333362553412,0.18749999841125664,673.6
0.4333333362144648,0.1874999984334816,674.4
0.4333333361735884,0.18749999845570658,675.2
0.433333336132712,0.18749999847793156,676.0
0.4333333360918356,0.18749999850015653,676.8
0.43333333605095925,0.1874999985223815,677.6
0.43333333601008284,0.18749999854460644,678.4
0.4333333359692065,0.18749999856683144,679.2
0.4333333359283301,0.18749999858905642,680.0
0.43333333588745365,0.18749999861128136,680.8
0.4333333358465773,0.18749999863350633,681.6
0.4333333358057009,0.18749999865573133,682.4
0.4333333357648245,0.18749999867795628,683.2
0.4333333357239481,0.18749999870018125,684.0
0.43333333568307175,0.18749999872240622,684.8
0.43333333564219534,0.1874999987446312,685.6
0.4333333356013189,0.18749999876685616,686.4
0.43333333556044257,0.18749999878908113,687.2
0.43333333551956615,0.1874999988113061,688.0
0.4333333354786898,0.18749999883353108,688.8
0.4333333354378134,0.18749999885575605,689.6
0.433333335396937,0.187499998877981,690.4
0.4333333353560606,0.187499998900206,691.2
0.43333333531518425,0.18749999892243097,692.0
0.4333333352743078,0.1874999989446559,692.8
0.4333333352334314,0.18749999896688088,693.6
0.433333335192555,0.18749999898910588,694.4
0.43333333515167866,0.18749999901133083,695.2
0.4333333351108023,0.1874999990335558,696.0
0.4333333350699259,0.18749999905578077,696.8
0.4333333350290495,0.18749999907800577,697.6
0.43333333498817306,0.1874999991002307,698.4
0.4333333349472967,0.18749999912245569,699.2
0.4333333349064203,0.18749999914468068,700.0
0.43333333486554393,0.18749999916690563,700.8
0.4333333348246675,0.1874999991891306,701.6
0.43333333478379116,0.18749999921135557,702.4
0.4333333347429148,0.18749999923358054,703.2
0.4333333347020384,0.18749999925580552,704.0
0.43333333468785007,0.18749999926351987,704.8
0.43333333468655005,0.18749999926422672,705.6
0.43333333468525,0.18749999926493358,706.4
0.43333333468394997,0.18749999926564043,707.2
0.43333333468264995,0.18749999926634725,708.0
0.43333333468134994,0.1874999992670541,708.8
0.4333333346800499,0.18749999926776095,709.6
0.43333333467874996,0.1874999992684678,710.4
0.4333333346774499,0.18749999926917466,711.2
0.4333333346761499,0.1874999992698815,712.0
0.43333333467484986,0.18749999927058833,712.8
0.43333333467354984,0.18749999927129518,713.6
0.4333333346722498,0.18749999927200206,714.4
0.4333333346709498,0.1874999992727089,715.2
0.43333333466964974,0.18749999927341576,716.0
0.4333333346683497,0.1874999992741226,716.8
0.4333333346670497,0.18749999927482944,717.6
0.4333333346657497,0.1874999992755363,718.4
0.4333333346644497,0.18749999927624314,719.2
0.4333333346631497,0.18749999927695,720.0
0.4333333346618497,0.18749999927765681,720.8
0.43333333466054963,0.18749999927836367,721.6
0.4333333346592496,0.18749999927907052,722.4
0.4333333346579496,0.18749999927977737,723.2
0.4333333346566496,0.18749999928048422,724.0
0.43333333465534957,0.18749999928119107,724.8
0.43333333465404955,0.1874999992818979,725.6
0.4333333346527495,0.18749999928260475,726.4
0.43333333465144946,0.1874999992833116,727.2
0.43333333465014945,0.18749999928401845,728.0
0.43333333464884943,0.1874999992847253,728.8
0.4333333346475494,0.18749999928543215,729.6
0.43333333464624946,0.187499999286139,730.4
0.4333333346449494,0.18749999928684585,731.2
0.43333333464364937,0.1874999992875527,732.0
0.43333333464234935,0.18749999928825956,732.8
0.43333333464104934,0.18749999928896638,733.6
0.4333333346397493,0.18749999928967323,734.4
0.4333333346384493,0.18749999929038008,735.2
0.4333333346371493,0.18749999929108693,736.0
0.4333333346358492,0.18749999929179378,736.8
0.4333333346345492,0.1874999992925006,737.6
0.4333333346332492,0.18749999929320746,738.4
0.4333333346319492,0.1874999992939143,739.2
0.4333333346306492,0.18749999929462116,740.0
0.4333333346293492,0.187499999295328,740.8
0.4333333346280491,0.18749999929603486,741.6
0.4333333346267491,0.1874999992967417,742.4
0.4333333346254491,0.18749999929744854,743.2
0.4333333346241491,0.18749999929815542,744.0
0.43333333462284906,0.18749999929886227,744.8
0.43333333462154905,0.18749999929956912,745.6
0.433333334620249,0.18749999930027594,746.4
0.43333333461894896,0.1874999993009828,747.2
0.43333333461764895,0.18749999930168965,748.0
0.43333333461634893,0.1874999993023965,748.8
0.43333333461504897,0.18749999930310335,749.6
0.43333333461374896,0.18749999930381017,750.4
0.43333333461244894,0.18749999930451702,751.2
0.43333333461114887,0.18749999930522387,752.0
0.43333333460984885,0.18749999930593073,752.8
0.43333333460854884,0.18749999930663758,753.6
0.4333333346072488,0.18749999930734443,754.4
0.4333333346059488,0.18749999930805125,755.2
0.4333333346046488,0.1874999993087581,756.0
0.4333333346033487,0.18749999930946495,756.8
0.4333333346020487,0.1874999993101718,757.6
0.4333333346007487,0.18749999931087868,758.4
0.43333333459944867,0.1874999993115855,759.2
0.4333333345981487,0.18749999931229236,760.0
0.4333333345968487,0.1874999993129992,760.8
0.4333333345955486,0.18749999931370606,761.6
0.4333333345942486,0.1874999993144129,762.4
0.4333333345929486,0.18749999931511974,763.2
0.4333333345916486,0.1874999993158266,764.0
0.43333333459034856,0.18749999931653344,764.8
0.43333333458904855,0.1874999993172403,765.6
0.43333333458774853,0.18749999931794714,766.4
0.43333333458644846,0.187499999318654,767.2
0.43333333458514844,0.18749999931936082,768.0
0.43333333458384843,0.18749999932006767,768.8
0.43333333458254847,0.18749999932077452,769.6
0.43333333458124845,0.18749999932148137,770.4
0.43333333457994844,0.18749999932218822,771.2
0.43333333457864837,0.18749999932289504,772.0
0.43333333457734835,0.18749999932360192,772.8
0.43333333457604833,0.18749999932430877,773.6
0.4333333345747483,0.18749999932501563,774.4
0.4333333345734483,0.18749999932572248,775.2
0.4333333345721483,0.1874999993264293,776.0
0.43333333457084827,0.18749999932713615,776.8
0.4333333345695482,0.187499999327843,777.6
0.4333333345682482,0.18749999932854985,778.4
0.43333333456694817,0.1874999993292567,779.2
0.4333333345656482,0.18749999932996353,780.0
0.4333333345643482,0.18749999933067038,780.8
0.4333333345630482,0.18749999933137723,781.6
0.4333333345617481,0.18749999933208408,782.4
0.4333333345604481,0.18749999933279093,783.2
0.4333333345591481,0.18749999933349779,784.0
0.43333333455784806,0.1874999993342046,784.8
0.43333333455654804,0.18749999933491146,785.6
0.43333333455524803,0.1874999993356183,786.4
0.43333333455394796,0.1874999993363252,787.2
0.43333333455264794,0.18749999933703204,788.0
0.4333333345513479,0.18749999933773887,788.8
0.43333333455004797,0.18749999933844572,789.6
0.43333333454874795,0.18749999933915257,790.4
0.43333333454744793,0.18749999933985942,791.2
0.4333333345461479,0.18749999934056627,792.0
0.43333333454484785,0.1874999993412731,792.8
0.43333333454354783,0.18749999934197994,793.6
0.4333333345422478,0.1874999993426868,794.4
0.4333333345409478,0.18749999934339365,795.2
0.4333333345396478,0.1874999993441005,796.0
0.43333333453834777,0.18749999934480735,796.8
0.4333333345370477,0.18749999934551417,797.6
0.4333333345357477,0.18749999934622102,798.4
0.4333333345344477,0.18749999934692788,799.2
0.4333333345331477,0.18749999934763473,800.0
