Time,N,S,a,d,u1,r1,e1,Q1,tme,nutrient_supply,nutrient_decay,nutrient_consumption_N,normal_cell_growth,normal_cell_death
117.6,0.42710035413399217,0.19143015404949107,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0038286030809898215,0.016351977317292463,0.01308158185383397,0.012813010624019764
118.4,0.42731136354638105,0.19128845495128155,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003825769099025631,0.01634794610318252,0.013078356882546018,0.012819340906391431
119.2,0.42751487146866585,0.19115213918208193,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0038230427836416386,0.016344076442677657,0.013075261154142127,0.012825446144059975
120.0,0.42771115595213705,0.1910209958359923,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003820419916719846,0.01634036218802813,0.013072289750422503,0.012831334678564111
120.8,0.42790048473986464,0.1908948222689971,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003817896445379942,0.016336797396646834,0.013069437917317468,0.012837014542195938
121.6,0.42808311539050603,0.19077342359382923,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003815468471876585,0.016333376301151815,0.013066701040921455,0.01284249346171518
122.4,0.4282592951728933,0.19065661201748305,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003813132240349661,0.016330093256531814,0.013064074605225453,0.012847778855186799
123.2,0.42842926260785513,0.19054420730949023,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0038108841461898047,0.01632694284636064,0.013061554277088511,0.012852877878235653
124.0,0.42859324745687594,0.19043603620400962,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0038087207240801923,0.016323919837898337,0.01305913587031867,0.012857797423706277
124.8,0.4287514711039094,0.1903319320718017,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0038066386414360343,0.016321019174766867,0.013056815339813496,0.012862544133117281
125.6,0.42890416290061917,0.19023172237637795,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003804634447527559,0.016318235528596674,0.013054588422877341,0.012867124887018574
126.4,0.4290514847975958,0.19013528623875983,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003802705724775197,0.01631556537463116,0.013052452299704928,0.012871544543927874
127.2,0.4291936640353882,0.19004245268835704,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0038008490537671407,0.016313003318317577,0.013050402654654063,0.012875809921061646
128.0,0.4293308868501598,0.18995308255256593,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037990616510513186,0.016310545078442953,0.013048436062754363,0.012879926605504794
128.8,0.4294633337511894,0.18986704120308293,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037973408240616585,0.01630818649691009,0.013046549197528071,0.012883900012535681
129.6,0.4295911795208719,0.1897841985559047,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003795683971118094,0.01630592354241089,0.013044738833928714,0.012887735385626157
130.4,0.42971459303690934,0.18970442918633432,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037940885837266865,0.01630375231702097,0.013043001853616776,0.012891437791107279
131.2,0.42983373548566284,0.18962761348458282,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037925522696916564,0.01630166909106194,0.013041335272849553,0.012895012064569885
132.0,0.4299487623360986,0.1895536363790241,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003791072727580482,0.016299670271493656,0.013039736217194927,0.012898462870082956
132.8,0.4300598232379717,0.18948238740204873,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003789647748040975,0.016297752406566793,0.013038201925253436,0.012901794697139151
133.6,0.43016706202049176,0.18941376063807752,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037882752127615504,0.016295912183986898,0.013036729747189519,0.012905011860614752
134.4,0.4302706184197659,0.18934765329125317,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037869530658250633,0.016294146375591782,0.01303531710047343,0.012908118552592976
135.2,0.4303706258508904,0.18928396753270896,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037856793506541794,0.016292451914118315,0.013033961531294654,0.012911118775526711
136.0,0.4304672117998096,0.18922261017565922,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037844522035131844,0.016290825882359663,0.013032660705887732,0.012914016353994287
136.8,0.4305604988502553,0.18916349183940606,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003783269836788121,0.016289265482126176,0.013031412385700943,0.012916814965507659
137.6,0.43065060765549257,0.18910652454129054,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003782130490825811,0.01628776794106502,0.013030214352852017,0.012919518229664776
138.4,0.4307376524611458,0.18905162532461173,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037810325064922346,0.016286330657257476,0.01302906452580598,0.012922129573834373
139.2,0.43082174227598335,0.18899871530992307,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037799743061984613,0.016284951163548726,0.013027960930838982,0.0129246522682795
140.0,0.43090298223480156,0.18894771859773873,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003778954371954775,0.01628362708604554,0.013026901668836435,0.012927089467044047
140.8,0.43098147595873104,0.1888985603709082,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003777971207418164,0.016282356071026696,0.013025884856821358,0.01292944427876193
141.6,0.43105732125647583,0.1888511703507091,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037770234070141824,0.016281135921505412,0.013024908737204332,0.012931719637694275
142.4,0.43113061152825516,0.18880548166811412,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037761096333622825,0.01627996455429216,0.01302397164343373,0.012933918345847653
143.2,0.4312014371847034,0.18876142972237048,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037752285944474095,0.01627883995626511,0.013023071965012088,0.0129360431155411
144.0,0.43126988705281905,0.18871895104993186,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037743790209986373,0.016277760140806122,0.013022208112644897,0.01293809661158457
144.8,0.4313360449345531,0.18867798609303083,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037735597218606165,0.016276723257516907,0.013021378606013528,0.012940081348036592
145.6,0.4313999909199206,0.18863847814329698,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037727695628659397,0.016275727551633194,0.013020582041306556,0.012941999727597617
146.4,0.4314618042853204,0.18860037102131916,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037720074204263833,0.016274771273947844,0.013019817019158277,0.01294385412855961
147.2,0.43152156311666295,0.18856360937835182,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037712721875670365,0.016273852693173246,0.013019082154538598,0.012945646893499889
148.0,0.4315793393263868,0.18852814268546172,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037705628537092347,0.01627297025292447,0.013018376202339579,0.012947380179791603
148.8,0.431635201462617,0.1884939229846452,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037698784596929043,0.016272122484391274,0.01301769798751302,0.01294905604387851
149.6,0.4316892147232727,0.18846090487753453,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037692180975506906,0.016271308006524057,0.013017046405219248,0.012950676441698181
150.4,0.431741440956067,0.18842904552539785,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037685809105079573,0.016270525526622323,0.01301642042129786,0.01295224322868201
151.2,0.43179193865850685,0.1883983046491392,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003767966092982784,0.01626977384088556,0.01301581907270845,0.012953758159755205
152.0,0.4318407649694332,0.1883686429308151,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003767372858616302,0.016269051771899443,0.013015241417519556,0.012955222949082995
152.8,0.4318879865062345,0.18834001331528655,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003766800266305731,0.016268357825859302,0.013014686260687443,0.012956639595187034
153.6,0.43193366063408156,0.1883123760442229,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037662475208844583,0.016267690785496586,0.013014152628397271,0.012958009819022447
154.4,0.4319778403441131,0.18828569474069004,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037657138948138007,0.016267049556354843,0.013013639645083877,0.012959335210323391
155.2,0.43202057611440975,0.18825993491546397,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037651986983092797,0.016266433108288007,0.013013146486630408,0.012960617283432292
156.0,0.4320619159099943,0.18823506396703038,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037647012793406076,0.0162658404758071,0.01301267238064568,0.012961857477299828
156.8,0.43210190518283176,0.18821105118158504,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003764221023631701,0.01626527075840527,0.01301221660672422,0.012963057155484953
157.6,0.4321405868887572,0.18818786771959367,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037637573543918734,0.016264723120337804,0.013011778496270247,0.012964217606662717
158.4,0.43217800897340797,0.18816548067247427,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037633096134494855,0.016264196558910843,0.013011357247128675,0.01296534026920224
159.2,0.43221421918819536,0.18814385717836088,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037628771435672176,0.01626369006508012,0.013010952052064097,0.01296642657564586
160.0,0.432249258737425,0.18812296946585533,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037624593893171064,0.01626320282061984,0.013010562256495875,0.012967477762122748
160.8,0.4322831669578956,0.18810279113874614,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003762055822774923,0.016262734053415356,0.013010187242732285,0.012968495008736867
161.6,0.4323159813188988,0.18808329717600847,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037616659435201695,0.016262283037668034,0.01300982643013443,0.012969479439566963
162.4,0.43234773742221944,0.18806446393180398,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037612892786360796,0.01626184909408761,0.01300947927527009,0.012970432122666582
163.2,0.4323784690021352,0.18804626913548103,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037609253827096205,0.016261431590072553,0.013009145272058044,0.012971354070064056
164.0,0.43240820959518905,0.18802869060284808,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037605738120569617,0.01626102989122106,0.013008823912976848,0.012972246287855671
164.8,0.43243699725071627,0.18801170260059874,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003760234052011975,0.016260643224119523,0.013008514579295619,0.012973109917521488
165.6,0.4324648644558536,0.18799528362216836,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003759905672443367,0.016260270970000157,0.013008216776000128,0.012973945933675606
166.4,0.4324918416977834,0.18797941363840154,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037595882727680307,0.01625991256114834,0.013007930048918676,0.0129747552509335
167.2,0.4325179580382278,0.18796407365415863,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037592814730831726,0.01625956746428875,0.013007653971431,0.012975538741146833
168.0,0.43254324111344894,0.18794924570831595,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003758984914166319,0.016259235180700594,0.013007388144560476,0.012976297233403468
168.8,0.4325677171342486,0.18793491287376562,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037586982574753128,0.01625891524632574,0.013007132197060595,0.012977031514027456
169.6,0.4325914109936864,0.18792105917380084,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003758421183476017,0.01625860722868451,0.013006885782947609,0.012977742329810592
170.4,0.4326143511930719,0.18790766575837714,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003758153315167543,0.016258310581252988,0.013006648465002393,0.012978430535792156
171.2,0.4326365647076583,0.18789471488955237,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037578942977910474,0.01625802479530817,0.013006419836246537,0.01297909694122975
172.0,0.43265807539995055,0.1878821911731363,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037576438234627257,0.016257749446978945,0.013006199557583158,0.012979742261998516
172.8,0.4326789060749234,0.18787007996335334,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003757401599267067,0.016257484136550423,0.013005987309240338,0.012980367182247701
173.6,0.4326990784800221,0.1878583673628423,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003757167347256846,0.016257228488532664,0.013005782790826134,0.012980972354400662
174.4,0.4327186133051622,0.18784704022265664,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003756940804453133,0.016256982151725403,0.013005585721380324,0.012981558399154866
175.2,0.4327375301827293,0.18783608614226438,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037567217228452877,0.01625674479927878,0.013005395839423022,0.01298212590548188
176.0,0.4327558494917172,0.18782549210646554,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003756509842129311,0.016256516078546664,0.013005212862837333,0.012982675484751516
176.8,0.43277359440394264,0.18781524293941315,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003756304858788263,0.01625629555414791,0.01300503644331833,0.012983207832118279
177.6,0.43279078380973374,0.18780532664947616,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003756106532989523,0.016256082904853975,0.013004866323883181,0.01298372351429201
178.4,0.43280743554605566,0.18779573199029,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037559146398058003,0.016255877833842358,0.013004702267073887,0.012984223066381669
179.2,0.43282356660205984,0.18778644830545765,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003755728966109153,0.016255680063020306,0.013004544050416246,0.012984706998061795
180.0,0.43283919311908386,0.18777746552854963,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037555493105709925,0.016255489333064803,0.013004391466451843,0.012985175793572515
180.8,0.4328543303906515,0.18776877418310398,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037553754836620796,0.016255305403460187,0.01300424432276815,0.012985629911719546
181.6,0.43286899286247293,0.18776036538262644,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003755207307652529,0.01625512805253349,0.013004102442026794,0.012986069785874188
182.4,0.43288319413244436,0.18775223083059014,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037550446166118028,0.016254957077487572,0.01300396566199006,0.01298649582397333
183.2,0.4328969475060448,0.18774436240645045,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037548872481290092,0.016254792279444208,0.013003833823555367,0.012986908425181343
184.0,0.43291027179910474,0.18773674784033523,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037547349568067046,0.016254633306847902,0.013003706645478324,0.012987308153973141
184.8,0.4329231823626204,0.18772937740303342,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037545875480606682,0.016254479897654925,0.013003583918123942,0.012987695470878611
185.6,0.43293569247143665,0.18772224287088873,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003754444857417775,0.016254331841919885,0.01300346547353591,0.0129880707741431
186.4,0.43294781482561573,0.18771533640669857,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037543067281339717,0.0162541889413071,0.013003351153045682,0.012988434444768472
187.2,0.4329595615504367,0.18770865055971425,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003754173011194285,0.016254051009111606,0.013003240807289285,0.0129887868465131
188.0,0.4329709441963958,0.18770217826564087,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037540435653128173,0.016253917870278946,0.01300313429622316,0.012989128325891873
188.8,0.4329819737392065,0.1876959128466374,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003753918256932748,0.01625378936142383,0.013003031489139066,0.012989459212176195
189.6,0.43299266057979924,0.18768984801131663,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037537969602263327,0.016253665330847628,0.013002932264678104,0.012989779817393977
190.4,0.4330030145443216,0.18768397785474522,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037536795570949047,0.016253545638554877,0.013002836510843904,0.012990090436329647
191.2,0.4330130474395093,0.18767829503742142,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037535659007484285,0.01625343009448104,0.013002744075584834,0.012990391423185279
192.0,0.43302277163087144,0.1876727917984965,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.00375345583596993,0.016253318492857688,0.013002654794286151,0.012990683148926143
192.8,0.4330321969525755,0.1876674621578689,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003753349243157378,0.016253210686947257,0.013002568549557808,0.012990965908577264
193.6,0.43304133282334056,0.18766230040834492,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037532460081668986,0.016253106537904766,0.013002485230323811,0.012991239984700217
194.4,0.43305018824652997,0.18765730111557313,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037531460223114627,0.01625300591478694,0.013002404731829554,0.012991505647395898
195.2,0.4330587718101509,0.18765245911804415,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003753049182360883,0.016252908694562952,0.013002326955650362,0.012991763154304526
196.0,0.433067091686855,0.18764776952709064,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003752955390541813,0.01625281476212448,0.013002251809699585,0.01299201275060565
196.8,0.4330751556339377,0.18764322772688755,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003752864554537751,0.01625272401029525,0.013002179208236202,0.01299225466901813
197.6,0.43308297099333865,0.18763882937445175,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003752776587489035,0.016252636339839942,0.013002109071871956,0.01299248912980016
198.4,0.4330905453518213,0.18763456994820019,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037526913989640036,0.016252551645144095,0.013002041316115279,0.012992716360554638
199.2,0.4330978882072583,0.18763044360851447,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037526088721702893,0.01625246977804774,0.013001975822438191,0.01299293664621775
200.0,0.4331050070219945,0.18762644589652025,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003752528917930405,0.016252390633504858,0.013001912506803888,0.012993150210659835
200.8,0.43311190873259015,0.1876225727016981,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037524514540339623,0.016252314116830327,0.013001851293464263,0.012993357261977704
201.6,0.4331185999695307,0.18761882011164252,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037523764022328503,0.01625224013893797,0.013001792111150377,0.012993557999085921
202.4,0.43312508705722674,0.1876151844120619,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003752303688241238,0.01625216861634639,0.013001734893077117,0.012993752611716801
203.2,0.433131376014014,0.18761166208677837,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037522332417355675,0.01625209947118451,0.01300167957694761,0.01299394128042042
204.0,0.43313747255215346,0.187608249817728,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.00375216499635456,0.016252032631196744,0.013001626104957396,0.012994124176564602
204.8,0.43314338207783104,0.18760494448496065,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003752098889699213,0.016251968029747918,0.013001574423798337,0.01299430146233493
205.6,0.4331491711444345,0.1876017049362252,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003752034098724504,0.016251904599681743,0.013001523679745396,0.012994475134333034
206.4,0.43315470118306576,0.1875986174381348,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003751972348762696,0.01625184461575431,0.01300147569260345,0.012994641035491972
207.2,0.43316006953309355,0.18759562157560364,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037519124315120726,0.016251786497158475,0.013001429197726783,0.012994802085992806
208.0,0.4331652797937572,0.18759271529746255,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003751854305949251,0.0162517302018192,0.013001384161455362,0.012994958393812714
208.8,0.4331703355642958,0.1875898965525425,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.00375179793105085,0.016251675687627275,0.01300134055010182,0.012995110066928873
209.6,0.4331752404439486,0.18758716328967437,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037517432657934876,0.016251622912440592,0.013001298329952473,0.012995257213318458
210.4,0.4331799980319549,0.18758451345768912,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037516902691537824,0.016251571834085397,0.013001257467268322,0.012995399940958646
211.2,0.4331846119275538,0.18758194500541767,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037516389001083536,0.01625152241035752,0.013001217928286016,0.012995538357826613
212.0,0.43318908572998455,0.18757945588169084,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003751589117633817,0.016251474599023527,0.013001179679218823,0.012995672571899536
212.8,0.43319342303848646,0.18757704403533962,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037515408807067925,0.016251428357821937,0.013001142686257551,0.012995802691154593
213.6,0.4331976278513466,0.18757470712555388,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037514941425110778,0.016251383634340203,0.013001106907472165,0.012995928835540398
214.4,0.433201704506879,0.18757244256472191,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037514488512944383,0.01625134036751124,0.013001072294008995,0.01299605113520637
215.2,0.43320565679928175,0.18757024816016762,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037514049632033524,0.01625129851004594,0.013001038808036752,0.012996169703978452
216.0,0.43320948851550145,0.18756812172447831,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037513624344895666,0.016251258014814914,0.013001006411851933,0.012996284655465044
216.8,0.4332132034424847,0.18756606107024112,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037513212214048226,0.016251218834665578,0.013000975067732462,0.01299639610327454
217.6,0.4332168053671782,0.18756406401004333,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003751281280200867,0.01625118092242318,0.013000944737938546,0.012996504161015346
218.4,0.43322029807652856,0.18756212835647215,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003751242567129443,0.016251144230891797,0.013000915384713438,0.012996608942295856
219.2,0.4332236853574824,0.18756025192211487,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037512050384422976,0.016251108712855285,0.013000886970284231,0.012996710560724472
220.0,0.4332269709969863,0.1875584325195587,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003751168650391174,0.016251074321078213,0.013000859456862574,0.01299680912990959
220.8,0.43323015878198706,0.18755666796139084,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003751133359227817,0.01625104100830676,0.013000832806645407,0.012996904763459612
221.6,0.4332332521006762,0.18755495629629787,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037510991259259575,0.01625100873276907,0.013000806986215254,0.012996997563020286
222.4,0.43323625125087417,0.1875532974027484,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003751065948054968,0.016250977495301407,0.013000781996241127,0.012997087537526224
223.2,0.4332391585578732,0.1875516899587625,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037510337991752503,0.016250947268768277,0.013000757815014623,0.012997174756736197
224.0,0.43324197700465056,0.18755013225295064,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003751002645059013,0.016250918016950403,0.013000734413560325,0.012997259310139517
224.8,0.4332447095741838,0.18754862257392324,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750972451478465,0.01625088970361552,0.013000711762892418,0.012997341287225513
225.6,0.43324735924945024,0.18754715921029072,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037509431842058143,0.016250862292518934,0.01300068983401515,0.012997420777483507
226.4,0.43324992901342724,0.18754574045066352,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037509148090132706,0.016250835747404126,0.013000668597923301,0.012997497870402816
227.2,0.4332524218490923,0.1875443645836521,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037508872916730417,0.01625081003200328,0.013000648025602626,0.012997572655472769
228.0,0.4332548407394227,0.18754302989786684,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750860597957337,0.01625078511003782,0.013000628088030257,0.01299764522218268
228.8,0.4332571886673959,0.1875417346819182,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750834693638364,0.016250760945218906,0.013000608756175128,0.012997715660021876
229.6,0.4332594686159893,0.18754047722441664,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750809544488333,0.01625073750124796,0.01300059000099837,0.012997784058479678
230.4,0.4332616811979672,0.18753925722487996,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750785144497599,0.016250714775173904,0.013000571820139124,0.012997850435939016
231.2,0.4332638262706544,0.1875380748325138,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750761496650276,0.01625069277467345,0.013000554219738763,0.012997914788119631
232.0,0.4332659059305615,0.1875369288636121,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037507385772722417,0.016250671475905632,0.01300053718072451,0.012997977177916845
232.8,0.4332679222749566,0.187535818134018,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037507163626803604,0.01625065085501202,0.01300052068400962,0.012998037668248696
233.6,0.43326987740110773,0.18753474145957474,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.003750694829191495,0.016250630888127678,0.013000504710502144,0.01299809632203323
234.4,0.433271773406283,0.18753369765612546,0.02,0.02,0.2,0.8,0.01,5.333333333333334,1.0,0.02,0.0037506739531225092,0.016250611551381435,0.01300048924110515,0.012998153202188488
