Time,lck_inactive,lck_active,phosphatase_inactive,phosphatase_active,lck_total,n1,k1,m1,d0,d1,k2,m2,n2,d2,n,r_l,compartment,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10
7.54,0.0,0.0,0.6404902991661635,0.5595097008338364,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006404902991661635,0.0,0.011190194016676728,0.0
7.55,0.0,0.0,0.640538144570662,0.5594618554293379,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006405381445706621,0.0,0.011189237108586759,0.0
7.5600000000000005,0.0,0.0,0.6405859756639032,0.5594140243360968,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006405859756639032,0.0,0.011188280486721935,0.0
7.57,0.0,0.0,0.640633792450704,0.559366207549296,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006406337924507039,0.0,0.01118732415098592,0.0
7.58,0.0,0.0,0.6406815949358817,0.5593184050641182,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006406815949358817,0.0,0.011186368101282365,0.0
7.59,0.0,0.0,0.6407293831242535,0.5592706168757464,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006407293831242535,0.0,0.011185412337514928,0.0
7.6000000000000005,0.0,0.0,0.6407771570206365,0.5592228429793634,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006407771570206365,0.0,0.011184456859587268,0.0
7.61,0.0,0.0,0.6408249166298481,0.5591750833701519,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006408249166298481,0.0,0.011183501667403038,0.0
7.62,0.0,0.0,0.640872661956705,0.559127338043295,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064087266195670504,0.0,0.0111825467608659,0.0
7.63,0.0,0.0,0.6409203912742206,0.5590796087257794,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006409203912742206,0.0,0.011181592174515588,0.0
7.640000000000001,0.0,0.0,0.6409681054590105,0.5590318945409896,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006409681054590105,0.0,0.011180637890819791,0.0
7.65,0.0,0.0,0.6410158053266372,0.5589841946733629,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006410158053266371,0.0,0.011179683893467258,0.0
7.66,0.0,0.0,0.6410634908816053,0.5589365091183948,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006410634908816053,0.0,0.011178730182367895,0.0
7.67,0.0,0.0,0.6411111621284196,0.5588888378715805,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006411111621284196,0.0,0.01117777675743161,0.0
7.68,0.0,0.0,0.6411588190715849,0.5588411809284152,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006411588190715849,0.0,0.011176823618568303,0.0
7.69,0.0,0.0,0.6412064617156059,0.5587935382843942,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006412064617156059,0.0,0.011175870765687884,0.0
7.7,0.0,0.0,0.6412540900649873,0.5587459099350127,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006412540900649874,0.0,0.011174918198700255,0.0
7.71,0.0,0.0,0.641301704124234,0.558698295875766,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00641301704124234,0.0,0.01117396591751532,0.0
7.72,0.0,0.0,0.6413493038978506,0.5586506961021495,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006413493038978506,0.0,0.01117301392204299,0.0
7.73,0.0,0.0,0.6413968893903418,0.5586031106096583,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006413968893903418,0.0,0.011172062212193166,0.0
7.74,0.0,0.0,0.6414444606062124,0.5585555393937877,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006414444606062124,0.0,0.011171110787875754,0.0
7.75,0.0,0.0,0.6414920175499671,0.558507982450033,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006414920175499671,0.0,0.01117015964900066,0.0
7.76,0.0,0.0,0.6415395602261107,0.5584604397738894,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006415395602261107,0.0,0.011169208795477788,0.0
7.7700000000000005,0.0,0.0,0.6415870886391479,0.5584129113608521,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006415870886391479,0.0,0.011168258227217042,0.0
7.78,0.0,0.0,0.6416346027935835,0.5583653972064165,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006416346027935836,0.0,0.01116730794412833,0.0
7.79,0.0,0.0,0.6416821026939221,0.558317897306078,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006416821026939221,0.0,0.01116635794612156,0.0
7.8,0.0,0.0,0.6417295883446685,0.5582704116553315,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064172958834466855,0.0,0.011165408233106631,0.0
7.8100000000000005,0.0,0.0,0.6417770597503275,0.5582229402496726,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006417770597503275,0.0,0.01116445880499345,0.0
7.82,0.0,0.0,0.6418245169154039,0.5581754830845962,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006418245169154039,0.0,0.011163509661691924,0.0
7.83,0.0,0.0,0.6418719598444022,0.5581280401555979,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006418719598444022,0.0,0.011162560803111959,0.0
7.84,0.0,0.0,0.6419193885418273,0.5580806114581728,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006419193885418273,0.0,0.011161612229163455,0.0
7.8500000000000005,0.0,0.0,0.6419668030121839,0.5580331969878162,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006419668030121839,0.0,0.011160663939756324,0.0
7.86,0.0,0.0,0.6420142032599767,0.5579857967400234,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006420142032599767,0.0,0.011159715934800467,0.0
7.87,0.0,0.0,0.6420615892897106,0.5579384107102895,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006420615892897106,0.0,0.01115876821420579,0.0
7.88,0.0,0.0,0.6421089611058901,0.55789103889411,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006421089611058901,0.0,0.0111578207778822,0.0
7.890000000000001,0.0,0.0,0.6421563187130201,0.5578436812869799,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006421563187130202,0.0,0.011156873625739598,0.0
7.9,0.0,0.0,0.6422036621156053,0.5577963378843948,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006422036621156054,0.0,0.011155926757687895,0.0
7.91,0.0,0.0,0.6422509913181504,0.5577490086818496,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006422509913181504,0.0,0.011154980173636992,0.0
7.92,0.0,0.0,0.6422983063251603,0.5577016936748398,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006422983063251603,0.0,0.011154033873496796,0.0
7.930000000000001,0.0,0.0,0.6423456071411395,0.5576543928588605,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006423456071411395,0.0,0.01115308785717721,0.0
7.94,0.0,0.0,0.6423928937705929,0.5576071062294071,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006423928937705929,0.0,0.011152142124588142,0.0
7.95,0.0,0.0,0.6424401662180251,0.5575598337819749,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006424401662180251,0.0,0.0111511966756395,0.0
7.96,0.0,0.0,0.642487424487941,0.557512575512059,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006424874244879411,0.0,0.01115025151024118,0.0
7.97,0.0,0.0,0.6425346685848453,0.5574653314151548,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006425346685848453,0.0,0.011149306628303095,0.0
7.98,0.0,0.0,0.6425818985132427,0.5574181014867574,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006425818985132427,0.0,0.011148362029735149,0.0
7.99,0.0,0.0,0.6426291142776378,0.5573708857223623,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006426291142776378,0.0,0.011147417714447246,0.0
8.0,0.0,0.0,0.6426763158825355,0.5573236841174646,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006426763158825355,0.0,0.011146473682349292,0.0
8.01,0.0,0.0,0.6427235033324405,0.5572764966675595,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006427235033324406,0.0,0.011145529933351191,0.0
8.02,0.0,0.0,0.6427706766318577,0.5572293233681423,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006427706766318577,0.0,0.011144586467362848,0.0
8.03,0.0,0.0,0.6428178357852916,0.5571821642147085,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006428178357852916,0.0,0.01114364328429417,0.0
8.040000000000001,0.0,0.0,0.6428649807972471,0.557135019202753,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006428649807972471,0.0,0.01114270038405506,0.0
8.05,0.0,0.0,0.6429121116722287,0.5570878883277713,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064291211167222875,0.0,0.011141757766555427,0.0
8.06,0.0,0.0,0.6429592284147414,0.5570407715852587,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006429592284147414,0.0,0.011140815431705173,0.0
8.07,0.0,0.0,0.6430063310292898,0.5569936689707102,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006430063310292899,0.0,0.011139873379414205,0.0
8.08,0.0,0.0,0.6430534195203788,0.5569465804796213,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006430534195203788,0.0,0.011138931609592426,0.0
8.09,0.0,0.0,0.6431004938925129,0.5568995061074872,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006431004938925129,0.0,0.011137990122149744,0.0
8.1,0.0,0.0,0.6431475541501969,0.5568524458498032,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006431475541501969,0.0,0.011137048916996064,0.0
8.11,0.0,0.0,0.6431946002979356,0.5568053997020644,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006431946002979356,0.0,0.01113610799404129,0.0
8.120000000000001,0.0,0.0,0.6432416323402339,0.5567583676597662,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064324163234023395,0.0,0.011135167353195323,0.0
8.13,0.0,0.0,0.6432886502815962,0.5567113497184039,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006432886502815962,0.0,0.011134226994368078,0.0
8.14,0.0,0.0,0.6433356541265275,0.5566643458734726,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006433356541265275,0.0,0.011133286917469452,0.0
8.15,0.0,0.0,0.6433826438795324,0.5566173561204677,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006433826438795324,0.0,0.011132347122409354,0.0
8.16,0.0,0.0,0.6434296195451156,0.5565703804548845,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006434296195451156,0.0,0.01113140760909769,0.0
8.17,0.0,0.0,0.6434765811277819,0.5565234188722181,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064347658112778195,0.0,0.011130468377444363,0.0
8.18,0.0,0.0,0.6435235286320362,0.5564764713679639,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064352352863203625,0.0,0.011129529427359277,0.0
8.19,0.0,0.0,0.6435704620623831,0.556429537937617,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006435704620623831,0.0,0.01112859075875234,0.0
8.2,0.0,0.0,0.6436173814233273,0.5563826185766728,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006436173814233273,0.0,0.011127652371533457,0.0
8.21,0.0,0.0,0.6436642867193735,0.5563357132806266,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006436642867193735,0.0,0.011126714265612531,0.0
8.22,0.0,0.0,0.6437111779550265,0.5562888220449735,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006437111779550265,0.0,0.011125776440899472,0.0
8.23,0.0,0.0,0.643758055134791,0.5562419448652091,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00643758055134791,0.0,0.011124838897304182,0.0
8.24,0.0,0.0,0.6438049182631719,0.5561950817368282,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006438049182631719,0.0,0.011123901634736564,0.0
8.25,0.0,0.0,0.6438517673446738,0.5561482326553263,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006438517673446738,0.0,0.011122964653106526,0.0
8.26,0.0,0.0,0.6438986023838014,0.5561013976161987,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006438986023838014,0.0,0.011122027952323974,0.0
8.27,0.0,0.0,0.6439454233850596,0.5560545766149405,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006439454233850596,0.0,0.01112109153229881,0.0
8.28,0.0,0.0,0.6439922303529528,0.5560077696470472,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006439922303529529,0.0,0.011120155392940945,0.0
8.290000000000001,0.0,0.0,0.6440390232919863,0.5559609767080138,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006440390232919863,0.0,0.011119219534160276,0.0
8.3,0.0,0.0,0.6440858022066642,0.5559141977933358,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006440858022066643,0.0,0.011118283955866717,0.0
8.31,0.0,0.0,0.6441325671014917,0.5558674328985084,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006441325671014917,0.0,0.011117348657970167,0.0
8.32,0.0,0.0,0.6441793179809734,0.5558206820190267,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006441793179809734,0.0,0.011116413640380534,0.0
8.33,0.0,0.0,0.6442260548496139,0.5557739451503861,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006442260548496139,0.0,0.011115478903007722,0.0
8.34,0.0,0.0,0.6442727777119182,0.5557272222880819,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006442727777119182,0.0,0.011114544445761638,0.0
8.35,0.0,0.0,0.6443194865723908,0.5556805134276093,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064431948657239085,0.0,0.011113610268552185,0.0
8.36,0.0,0.0,0.6443661814355366,0.5556338185644635,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006443661814355366,0.0,0.01111267637128927,0.0
8.370000000000001,0.0,0.0,0.6444128623058603,0.5555871376941398,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064441286230586025,0.0,0.011111742753882796,0.0
8.38,0.0,0.0,0.6444595291878664,0.5555404708121336,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064445952918786645,0.0,0.011110809416242673,0.0
8.39,0.0,0.0,0.64450618208606,0.55549381791394,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064450618208606,0.0,0.0111098763582788,0.0
8.4,0.0,0.0,0.6445528210049457,0.5554471789950544,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006445528210049457,0.0,0.011108943579901087,0.0
8.41,0.0,0.0,0.6445994459490282,0.5554005540509719,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006445994459490282,0.0,0.011108011081019439,0.0
8.42,0.0,0.0,0.6446460569228123,0.5553539430771878,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006446460569228123,0.0,0.011107078861543756,0.0
8.43,0.0,0.0,0.6446926539308027,0.5553073460691974,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006446926539308027,0.0,0.011106146921383949,0.0
8.44,0.0,0.0,0.644739236977504,0.555260763022496,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00644739236977504,0.0,0.011105215260449922,0.0
8.45,0.0,0.0,0.6447858060674212,0.5552141939325789,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006447858060674212,0.0,0.011104283878651578,0.0
8.46,0.0,0.0,0.6448323612050588,0.5551676387949412,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006448323612050589,0.0,0.011103352775898825,0.0
8.47,0.0,0.0,0.6448789023949217,0.5551210976050783,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064487890239492175,0.0,0.011102421952101567,0.0
8.48,0.0,0.0,0.6449254296415147,0.5550745703584854,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064492542964151465,0.0,0.011101491407169707,0.0
8.49,0.0,0.0,0.6449719429493423,0.5550280570506577,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006449719429493424,0.0,0.011100561141013154,0.0
8.5,0.0,0.0,0.6450184423229094,0.5549815576770907,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006450184423229094,0.0,0.011099631153541813,0.0
8.51,0.0,0.0,0.6450649277667208,0.5549350722332793,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006450649277667208,0.0,0.011098701444665586,0.0
8.52,0.0,0.0,0.6451113992852809,0.5548886007147191,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006451113992852809,0.0,0.011097772014294382,0.0
8.53,0.0,0.0,0.6451578568830949,0.5548421431169052,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006451578568830949,0.0,0.011096842862338103,0.0
8.540000000000001,0.0,0.0,0.6452043005646672,0.5547956994353329,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006452043005646672,0.0,0.011095913988706659,0.0
8.55,0.0,0.0,0.6452507303345026,0.5547492696654974,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006452507303345027,0.0,0.011094985393309949,0.0
8.56,0.0,0.0,0.6452971461971061,0.554702853802894,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006452971461971061,0.0,0.01109405707605788,0.0
8.57,0.0,0.0,0.645343548156982,0.554656451843018,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00645343548156982,0.0,0.01109312903686036,0.0
