Time,CAR_T_cells,Leukaemic_B_cells,B_cells_healthy,tao_B,rho_L,tao_C,rho_C,alpha,compartment,CARTcell_proliferation,CARTcell_death,Leukaemia_proliferation,Leukaemia_death,Bcell_death
27.0,6330320033.6595,5109828.549232183,662337.2450293087,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,411071.13860644825,452165716.6899643,170327.61829070665,1455608.2515196386,199715.25698997616
27.1,6285304861.423614,4983408.804796188,642728.9966562184,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,397822.40183821466,448950347.2445438,166113.62680992825,1409500.9614261023,192500.79587102658
27.2,6240608785.780561,4861097.832392633,623827.1421805769,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,385079.29858877393,445757770.4128972,162036.59439688412,1365129.4428615738,185584.87052986491
27.3,6196229584.852228,4742739.285377394,605602.5366879634,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,372819.98056256823,442587827.48944485,158091.30949677067,1322419.5662983346,178953.73156340426
27.4,6152165050.473343,4628183.478458579,588027.3592680305,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,361023.6376323216,439440360.74809587,154272.78259985868,1281300.6889507957,172594.31756629143
27.5,6108412988.181329,4517287.106108962,571075.0553699494,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,349670.4470521672,436315213.44152343,150576.2368552411,1241705.4853635014,166494.22043466681
27.6,6064971217.208461,4409912.957862702,554720.277355778,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,338741.5238504618,433212229.80060434,146997.0985807237,1203569.7821924363,160641.6511653406
27.7,6021837570.431303,4305929.755885784,538938.8537504773,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,328218.8829447477,430131255.0308073,143530.99184850635,1166832.4310833993,155025.41492476588
27.8,5979009894.421946,4205211.706980871,523707.6904974767,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,318085.3785087777,427072135.31585324,140173.72355201165,1131435.1081879933,149634.86735540885
27.9,5936486049.420817,4107638.277772133,509004.7248277693,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,308324.6637760188,424034717.81577265,136921.27591204562,1097322.1799427548,144459.88724178288
28.0,5894263909.319163,4013093.944423502,494808.87280434347,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,298921.14992592303,421018850.6656545,133769.7981340731,1064440.566059523,139490.84819090826
28.1,5852341361.603035,3921468.046413919,481100.00357143354,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,289859.9748322646,418024382.97164536,130715.60153405907,1032739.6340804773,134718.59864143832
28.2,5810716307.33462,3832654.543212723,467858.8879839673,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,281126.96465136943,415051164.80961573,127755.15142764858,1002171.0714581831,130134.43528036075
28.3,5769386661.151992,3746551.72409616,455067.1346756366,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,272708.5927392299,412099047.22514224,124885.05745738349,972688.7494042373,125730.0737972763
28.4,5728350351.223951,3663062.0394688523,442707.15725471836,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,264591.9497260794,409167882.2302822,122102.06797008487,944248.6224155936,121497.62910963601
28.5,5687605319.21244,3582091.9149188697,430762.1362328156,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,256764.71302372703,406257522.80088854,119403.06381868868,916808.6263140196,117429.594718102
28.6,5647149520.2078085,3503551.64385456,419215.9987834749,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,249215.12337386355,403367822.87198627,116785.05478347349,890328.599307745,113518.8275007671
28.7,5606980922.7188425,3427355.1269404492,408053.36332424625,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,241931.95015216526,400498637.33706015,114245.17088659045,864770.1665461971,109758.52345120137
28.8,5567097508.625278,3353419.7194248666,397259.50862487836,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,234904.46609394357,397649822.0446627,111780.65730298415,840096.6554423274,106142.20074386145
28.9,5527497273.131775,3281666.076187687,386820.34224483615,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,228122.42258707562,394821233.79512674,109388.86919531734,816273.012935542,102663.68311684103
29.0,5488178224.702025,3212018.052100976,376722.3824359818,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,221576.02995300092,392012730.33585894,107067.26839265914,793265.7388900677,99317.08729586912
29.1,5449138385.008477,3144402.562144576,366952.7299404862,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,215255.93518691286,389224170.3577483,104813.41872767119,771042.8114685456,96096.80811144732
29.2,5410375788.90835,3078749.372239207,357499.0225667697,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,209153.19509925117,386455413.49345356,102624.97906437772,749573.5978655904,92997.49957419376
29.3,5371888484.380584,3014990.997700431,348349.41598131804,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,203259.25841972418,383706320.3128988,100499.69991329772,728828.7939476132,90014.06333097213
29.4,5333674532.474639,2953062.571521419,339492.556901696,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,197565.94614644026,380976752.31961703,98435.41904087043,708780.3583737536,87141.63549370223
29.5,5295732007.245442,2892901.752114889,330917.5656654646,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,192065.43540088783,378266571.94610304,96430.05839418664,689401.4581121057,84375.57625253666
29.6,5258058995.645936,2834448.748129262,322614.04696328915,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,186750.25233249928,375575642.5461383,94481.62492819391,670666.4432009293,81711.46691178932
29.7,5220653597.539428,2777646.0195548446,314572.02209202276,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,181613.2414893755,372903828.3956734,92588.20064256933,652550.7458106033,79145.08718176573
29.8,5183513925.622103,2722438.2247362444,306781.9205612394,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,176647.5540779008,370250994.68729305,90747.94081546669,635030.8402304807,76672.40809047651
29.9,5146638105.359344,2668772.1316994727,299234.5629274366,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,171846.63395469543,367617007.52566737,88959.07104775318,618084.1956386516,74289.58289558749
30.0,5110024274.925094,2616596.5229776837,291921.1418898075,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,167204.20355461494,365001733.92322093,87219.88409053413,601689.2287545252,71992.93782876471
30.1,5073670585.112883,2565862.1815081206,284833.2216740981,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,162714.255910224,362405041.7937773,85528.73937505114,585825.2764097096,69778.96759242135
30.2,5037575199.291498,2516521.753383329,277962.7094174306,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,158371.0382768685,359826799.94939274,83884.05843772256,570472.5407994636,67644.32413163414
30.3,5001736293.350136,2468529.641783741,271301.83353475406,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,154169.0384373401,357266878.0964382,82284.32138456292,555612.0435234156,65585.80745152397
30.4,4966152055.626876,2421841.9493000032,264843.1329681804,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,150102.97474644225,354725146.8304911,80728.06496859397,541225.5918713824,63600.359330522944
30.5,4930820686.844724,2376416.4007965447,258579.44194142753,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,146167.7851251252,352201477.63176596,79213.88001863011,527295.7417322109,61685.05613398043
30.6,4895740400.034044,2332212.304865193,252503.88375688286,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,142358.61900666502,349695742.85957456,77740.41015439905,513805.77010732685,59837.103981947934
30.7,4860909420.451521,2289190.5263560284,246609.86712141882,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,138670.83023669096,347207815.7465372,76306.35087090364,500739.65076475777,58053.83463402976
30.8,4826325985.545883,2247313.3341728523,240891.05282766162,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,135099.9617662108,344737570.3961345,74910.44446493736,488082.0034071988,56332.69453810525
30.9,4791988344.877837,2206544.374619835,235341.35009571706,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,131641.7392390556,342284881.7769883,73551.47914663935,475818.07165353023,54671.24113762071
31.0,4757894760.052471,2166848.6126524657,229954.90522888117,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,128292.06260928363,339849625.7180336,72228.2870811927,463933.694698476,53067.137492473215
31.1,4724043504.649911,2128192.2796525923,224726.09169021875,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,125046.99842752633,337431678.90356505,70939.74264799243,452415.2811902512,51518.14738135786
31.2,4690432864.139511,2090542.8677425003,219649.51077351408,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,121902.77536510654,335030918.8671079,69684.76225111487,441249.7936838347,50022.13295615009
31.3,4657061135.830353,2053869.02666728,214719.96990502428,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,118855.77355247912,332647223.9878823,68462.3008820631,430424.7129980057,48577.04737699455
31.4,4623926628.800154,2018140.521248713,209932.47475786202,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,115902.51814288508,330280473.4857252,67271.3507015633,419928.01635881455,47180.930792023435
31.5,4591027663.824016,1983328.1908824712,205282.22177990442,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,113039.67318599545,327930547.4160011,66110.93968947127,409748.1565852558,45831.90652172432
31.6,4558362573.305724,1949403.903723713,200764.58945253133,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,110264.03533795226,325597326.66469455,64980.130117625755,399874.0407745612,44528.177068123376
31.7,4525929701.199192,1916340.5403443999,196375.13587124657,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,107572.5295782022,323280692.9427994,63878.01800509219,390295.01561205724,43268.021631939024
31.8,4493727402.941268,1884111.9468807213,192109.58971060975,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,104962.20315251952,320980528.7815191,62803.731556410334,381000.8468658114,42049.792239443515
31.9,4461754045.390423,1852692.8731333513,187963.8379085077,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,102430.21877712147,318696717.52788734,61756.4290982694,371981.6964705931,40871.90926970119
32.0,4430008006.752939,1822058.9476142912,183933.9212841798,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,99973.85029548217,316429143.33949566,60735.29824773617,363228.1077018215,39732.8588348435
32.1,4398487676.513774,1792186.6410517623,180016.027631367,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,97590.47775514112,314177691.17955524,59739.55469575145,354730.9884605456,38631.18968720834
32.2,4367191455.364409,1763053.2393404797,176206.48698306552,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,95277.58319849074,311942246.8117435,58768.44130547248,346481.59689901286,37565.51067800116
32.3,4336117755.124762,1734636.8338178545,172501.77090709354,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,93032.74761110675,309722696.7946258,57821.22778814636,338471.53082149493,36534.48913805028
32.4,4305264998.6869,1706916.2552691074,168898.4784991579,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,90853.6445697791,307518928.4776357,56897.208503280526,330692.7064274911,35536.846493277975
32.5,4274631619.9415765,1679871.0550365055,165393.3334269657,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,88738.03689837873,305330829.9958269,55995.70182895061,323137.3468177648,34571.35633286624
32.6,4244216063.7085466,1653481.4774965807,161983.178899306,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,86683.77289991856,303158290.26489615,55116.049244374415,315797.9691525988,33636.84209539721
32.7,4214016785.66737,1627728.432871767,158664.9726486618,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,84688.78271252157,301001198.9762407,54257.61442363314,308667.37223833514,32732.1748225622
32.8,4184032252.282058,1602593.4890761068,155435.78585632326,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,82751.07585119994,298859446.59157556,53419.78296386158,301738.6280516249,31856.271784113593
32.9,4154260940.737436,1578058.8317049854,152292.79543253616,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,80868.73700653733,296732924.33838826,52601.961051572645,295005.0675031997,31008.093780158506
33.0,4124701338.871377,1554107.2373452268,149233.2790500901,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,79039.92272095829,294621524.20509833,51803.57457299387,288460.26911823987,30186.64308309476
33.1,4095351945.1049056,1530722.0544093512,146254.6117253107,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,77262.85857993894,292525138.93606466,51024.0684752093,282098.0494323141,29390.961749530135
33.2,4066211268.3740406,1507887.180539355,143354.26166724236,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,75535.83628995002,290443662.0267172,50262.906012952204,275912.4530225649,28620.129831689213
33.3,4037277828.0578613,1485587.0517373132,140529.78871146645,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,73857.2114899728,288376987.71841866,49519.568386291816,269897.7449533006,27873.26415178178
33.4,4008550153.909027,1463806.6262241534,137778.84155464853,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,72225.40132533576,286325010.9935019,48793.55420259242,264048.4024579748,27149.516869279032
33.5,3980026785.9937162,1442531.3442181877,135099.1496029376,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,70638.88076784645,284287627.5709797,48084.37813579782,258359.1025330759,26448.073031692173
33.6,3951706274.6208267,1421747.118238369,132488.52159379798,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,69096.180714346,282264733.9014876,47391.57060320648,252824.71536299886,25768.14952094848
33.7,3923587180.275033,1401440.3143724394,129944.84218382106,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,67595.8856436857,280256227.16250235,46714.677141076514,247440.29631265422,25108.993631818972
33.8,3895668073.550263,1381597.733810187,127466.06857439755,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,66136.63135387488,278262005.25359017,46053.257789067575,242201.07819421834,24469.881697521163
33.9,3867947535.082029,1362206.598880043,125050.22810508765,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,64717.103002174365,276281966.79157346,45406.886624794075,237102.46453847413,23850.11793864149
34.0,3840424155.467067,1343254.5752565037,122695.42375485612,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,63336.03510273918,274316011.10479045,44775.152504072605,232140.02929905293,23249.034841151377
34.1,3813096535.2137804,1324729.7112113188,120399.82144740554,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,61992.20715655603,272364038.2295557,44157.65703596153,227309.5022361584,22665.990080855787
34.2,3785963284.6745486,1306620.4278644754,118161.64851548692,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,60684.44208566519,270425948.9053249,43554.01425779378,222606.7635105294,22100.365640722805
34.3,3759023023.977802,1288915.5114530942,115979.19259148507,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,59411.6048111406,268501644.569843,42963.85037747342,218027.83875814374,21551.56702961008
34.4,3732274382.962861,1271604.099353462,113850.7991140042,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,58172.600545881025,266591027.35449007,42386.803307543385,213568.89323793692,21019.022264153926
34.5,3705716001.1151805,1254675.6663870274,111774.86888237076,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,56966.37314940239,264694000.07965574,41822.522208718656,209226.22619131167,20502.180887670715
34.6,3679346527.4975185,1238120.0240781384,109749.85826807734,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,55791.90417520167,262810466.24982274,41270.667465144215,204996.26750476693,20000.513500507735
34.7,3653164620.6841097,1221927.312729043,107774.2779366606,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,54648.211579732495,260940330.04886496,40730.91042022834,200875.57325592064,19513.511028620313
34.8,3627168948.7044034,1206087.967580259,105846.68622236385,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,53534.34718877402,259083496.3360288,40202.93224865501,196860.81714359034,19040.683048545136
34.9,3601358188.975658,1190592.7180787418,103965.68931121416,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,52449.39586756242,257239870.6411184,39686.42393198942,192948.78757444487,18581.55738432504
35.0,3575731028.2396,1175432.5769519652,102129.93931474554,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,51392.47421172079,255409359.15997142,39181.08589448073,189136.38316548482,18135.679336644098
35.1,3550286162.4994826,1160598.8294270162,100338.13236380847,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,50362.729281338674,253591868.74996305,38686.62764369854,185420.60839475246,17702.610936665656
35.2,3525022296.9567647,1146083.024815919,98589.00719720146,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,49359.33748400326,251787306.92548317,38202.76749004369,181798.56974878954,17281.93030717683
35.3,3499938145.9418535,1131876.9857655193,96881.34751627117,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,48381.5043314648,249995581.85298952,37729.23285507772,178267.47475474916,16873.23169638128
35.4,3475032432.86014,1117972.7765508282,95213.97557299149,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,47428.462245898445,248216602.34715283,37265.75921463437,174824.62459059735,16476.123985879625
35.5,3450303890.129191,1104362.6970786692,93585.75124501735,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,46499.469653536245,246450277.86637077,36812.0898989411,171467.4109429844,16090.230191910867
35.6,3425751259.1161695,1091039.2774815822,91995.57122759748,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,45593.81012861752,244696518.5082978,36367.97591241595,168193.31303599768,15715.186998932357
35.7,3401373290.0767746,1077995.2697831113,90442.36759045794,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,44710.79142243229,242955235.0054839,35933.17565584373,164999.89428612214,15350.644196781304
35.8,3377168742.0945663,1065223.6397352875,88925.10636302852,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,43849.7445268223,241226338.72104043,35507.454654292174,161884.79907543975,14996.26413789993
35.9,3353136383.0181084,1052717.566084631,87442.78765139687,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,43010.02310160455,239509741.64415058,35090.58553264531,158845.75073462908,14651.721465979092
36.0,3329274989.4001694,1040470.4352823669,85994.44480471774,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,42191.00270675541,237805356.38572636,34682.34783927733,155880.54888281514,14316.7026909518
36.1,3305583346.442224,1028475.8223896109,84579.14071536732,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,41392.07943429015,236113096.17444456,34282.527409558774,152987.0647819306,13990.905300486147
36.2,3282060247.93297,1016727.490176716,83195.96788166199,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,40612.66939645166,234432874.852355,33890.91633583477,150163.23953203464,13674.03751846636
36.3,3258704496.1892686,1005219.3825872196,81844.04729714833,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,39852.20797433007,232764606.87066203,33507.312749556586,147407.0814762108,13365.81787606197
36.4,3235514901.9974666,993945.6183147216,80522.52735747174,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,39110.14909174462,231108207.2855333,33131.52060717757,144716.66369245655,13065.974797146462
36.5,3212490284.554769,982900.4855534505,79230.58299177716,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,38385.96455953484,229463591.75391206,32763.349515172016,142090.12172360814,12774.24623106087
36.6,3189629471.4083505,972078.4447835151,77967.41635470027,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,37679.14378143913,227830676.5291679,32402.614822876905,139525.65252010323,12490.379544898287
36.7,3166931298.4011173,961474.1127830308,76732.253858616,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,36989.192663063295,226209378.45722264,32049.13708956278,137021.51071687616,12214.130833020588
36.8,3144394609.613887,951082.2586915204,75524.34554863951,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,36315.63306637623,224599614.97242048,31702.74195321374,134576.00673880577,11945.264619176462
36.9,3122018257.307939,940897.8001783631,74342.96449407126,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,35658.0022822944,223001304.0934242,31363.26000280911,132187.5049687977,11683.553568614407
37.0,3099801101.868414,930915.7983500112,73187.40593022952,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,35015.852463946816,221414364.4191724,31030.52660856399,129854.42178624356,11428.778168380893
37.1,3077742011.748063,921131.4527623445,72056.98641674966,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,34388.75007949482,219838715.12486163,30704.381755674378,127575.22367291372,11180.726418678041
37.2,3055839863.4099035,911540.1007164398,70951.04389707834,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,33776.27555801865,218274275.95785025,30384.67002084286,125348.42595896889,10939.193671390347
37.3,3034093541.271288,902137.213683349,69868.93714494683,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,33178.0228234211,216720967.2336634,30071.240453104507,123172.59120197062,10703.98237746289
37.4,3012501937.6509786,892918.3863616658,68810.04364630132,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,32593.598537546637,215178709.83221275,29763.94620907913,121046.32660854164,10474.901602416589
37.5,2991063952.713076,883879.335775954,67773.75960195369,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,32022.62177706763,213647425.19379115,29462.644522918865,118968.2828904345,10251.766877868604
37.6,2969778494.4124446,875015.8972455516,66759.49926322987,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,31464.723590083486,212127035.3151746,29167.196571934997,116937.15272589818,10034.399955489589
37.7,2948644478.4404993,866324.0204319961,65766.69428000455,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,30919.546567588495,210617462.74574995,28877.467344845456,114951.66927242308,9822.6285692643
37.8,2927660828.1711864,857799.76604445,64794.793170654986,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,30386.744452101655,209118630.58365616,28593.325531955667,113010.6048058235,9616.286222094039
37.9,2906826474.606025,849439.306729618,63843.261578824764,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,29865.98191899563,207630462.47185892,28314.64355482247,111112.76994176887,9415.212093860728
38.0,2886140356.322628,841238.9180887922,62911.58066660705,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,29356.933979780886,206152882.59447342,28041.29726682228,109257.0115862362,9219.250677330798
38.1,2865601419.421567,833194.9761637506,61999.246725236546,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,28859.285652397513,204685815.67296904,27773.165869347704,107442.21178573932,9028.251602604703
38.2,2845208617.473635,825303.9548905008,61105.7707775837,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,28372.731638436842,203229186.9624025,27510.131826932346,105667.28660202863,8842.069464678467
38.3,2824960911.467675,817562.422929594,60230.67806097323,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,27896.975984861434,201782922.24769107,27252.08076159459,103931.18493574079,8660.563638054491
38.4,2804857269.758751,809967.0405641951,59373.50752064513,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,27431.73175715799,200346947.83991078,26998.901349439948,102232.88738961588,8483.5980976935
38.5,2784896668.0157127,802514.559721984,58533.81192407668,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,26976.72083847153,198921190.5725509,26750.485321391083,100571.40555317324,8311.041332780824
38.6,2765078089.170034,795201.8210914722,57711.1573925262,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,26531.673623717135,197505577.79785955,26506.727367065065,98945.78093856627,8142.7661795110525
38.7,2745400523.366475,788025.7466736163,56905.12201865853,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,26096.32855255795,196100037.38331965,26267.524886493793,97355.08338048017,7978.649530062597
38.8,2725862967.911798,780983.3395912922,56115.29593064377,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,25670.431924410837,194704497.70798555,26032.77798377313,95798.41037765943,7818.572252161302
38.9,2706464427.224615,774071.6814493528,55341.28086482825,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,25253.737627301114,193318887.65890107,25802.38937906485,94274.88614840778,7662.419041877149
39.0,2687203912.7855973,767287.9297299783,54582.68974312613,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,24846.006875081053,191943136.62754264,25576.264321774983,92783.6607151601,7510.078280882856
39.1,2668080443.088009,760629.3152225075,53839.14625506398,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,24447.007952778233,190577174.50628635,25354.310504881483,91323.90901730684,7361.44189805717
39.2,2649093043.588595,754093.1394805089,53110.284443125354,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,24056.515969616194,189220931.68489963,25136.437980169983,89894.83005070651,7216.405235143696
39.3,2630240746.6567965,747676.7788815987,52395.749584660654,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,23674.312852342708,187874339.046914,24922.559293561033,88495.64681145681,7074.867090991695
39.4,2611522591.5261064,741377.6827891953,51695.19791192171,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,23300.187127623623,186537327.96615043,24712.589423835252,87125.60553557666,6936.729606783215
39.5,2592937624.249145,735193.3607698316,51008.29417782929,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,22933.933327808256,185209830.30351034,24506.44535654374,85783.97368072224,6801.897866807953
39.6,2574484897.6480455,729121.3861769198,50334.71243873311,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,22575.351985488724,183891778.4034318,24304.04620346692,84470.03987691099,6670.279939022788
39.7,2556163471.2668834,723159.3941890493,49674.13574485535,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,22224.249434106994,182583105.09049165,24105.313137224442,83183.11322982915,6541.786769013089
39.8,2537972411.32444,717305.0798619363,49026.2558317928,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,21880.43761414604,181283743.66603142,23910.16932634019,81922.52264366108,6416.332076786296
39.9,2519910790.667286,711556.1962113304,48390.772816551966,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,21543.733885367907,179993627.90480614,23718.53987133916,80687.6161649595,6293.832256787998
40.0,2501977688.7232003,705910.5523219036,47767.39489721093,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,21213.96084478042,178712692.05165717,23530.35174171042,79477.76034646534,6174.206280943198
40.1,2484172191.453957,700366.0151221999,47155.83873190555,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,20890.946270795375,177440870.8181398,23345.53383507211,78292.34003726956,6057.375691443683
40.2,2466493391.3092227,694920.5081547867,46555.829258894424,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,20574.522967983885,176178099.37923017,23164.016936176486,77130.75783820626,5943.264521377504
40.3,2448940387.1825013,689572.0036945075,45967.09828073426,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,20264.528398265076,174924313.37017867,22985.73345418501,75992.43283730283,5831.7990604363895
40.4,2431512284.3649216,684318.5244185677,45389.384820363026,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,19960.80463476791,173679448.88320866,22810.61747833786,74876.80043440007,5722.9078516776235
40.5,2414208194.500181,679158.1418912851,44822.434884800066,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,19663.198212507665,172443442.46429864,22638.604727445643,73783.31181819557,5616.521613248415
