Time,C,F,P,m,gamma,nu,sigma,Brain
85.5,23.38638394465172,137.20316407485038,0.17638336170510996,25.0,1.0,1.0,1.0,1.0
85.65,23.508352899366695,136.74984843689532,0.17784747898008574,25.0,1.0,1.0,1.0,1.0
85.8,23.63006288896381,136.27450838524277,0.1793481351832191,25.0,1.0,1.0,1.0,1.0
85.95,23.75150737125359,135.7771008878249,0.18088640794269822,25.0,1.0,1.0,1.0,1.0
86.1,23.872679508222575,135.25758147702587,0.1824634523648002,25.0,1.0,1.0,1.0,1.0
86.25,23.993571985977113,134.7159031111961,0.18408051984384602,25.0,1.0,1.0,1.0,1.0
86.4,24.114177568026193,134.15201941793822,0.18573886003090356,25.0,1.0,1.0,1.0,1.0
86.55,24.2344887031802,133.56588240934406,0.18743979182839243,25.0,1.0,1.0,1.0,1.0
86.7,24.35449720866376,132.95744107214819,0.18918480928873774,25.0,1.0,1.0,1.0,1.0
86.85,24.47419506299888,132.32664514360116,0.19097534423755605,25.0,1.0,1.0,1.0,1.0
87.0,24.593573869746248,131.67344255803332,0.19281292685123344,25.0,1.0,1.0,1.0,1.0
87.15,24.712624555932155,130.99777827498133,0.19469929939996322,25.0,1.0,1.0,1.0,1.0
87.3,24.83133806386323,130.29959714639043,0.196636171197566,25.0,1.0,1.0,1.0,1.0
87.45,24.949704860739903,129.5788415620177,0.19862535105553678,25.0,1.0,1.0,1.0,1.0
87.6,25.067715034593405,128.83545187328272,0.20066871666022115,25.0,1.0,1.0,1.0,1.0
87.75,25.185358388500237,128.06936735098293,0.20276825280894809,25.0,1.0,1.0,1.0,1.0
87.9,25.302623985992007,127.28052426663892,0.20492619650301472,25.0,1.0,1.0,1.0,1.0
88.05,25.41950079838327,126.46885793714839,0.20714474649297515,25.0,1.0,1.0,1.0,1.0
88.2,25.53597711599916,125.63430064593823,0.20942629522547743,25.0,1.0,1.0,1.0,1.0
88.35,25.65204078088268,124.77678258293162,0.21177335342724812,25.0,1.0,1.0,1.0,1.0
88.5,25.767679222286198,123.8962320617338,0.21418854784633634,25.0,1.0,1.0,1.0,1.0
88.65,25.882878993433295,122.99257355184595,0.21667475445830287,25.0,1.0,1.0,1.0,1.0
88.8,25.997626465420463,122.06573050613464,0.21923488455654933,25.0,1.0,1.0,1.0,1.0
88.95,26.11190697400932,121.11562198204253,0.22187215457321785,25.0,1.0,1.0,1.0,1.0
89.1,26.225705418125003,120.1421649818905,0.22458989556881753,25.0,1.0,1.0,1.0,1.0
89.25,26.33900599336321,119.14527343826654,0.22739163830238165,25.0,1.0,1.0,1.0,1.0
89.4,26.451791802799654,118.12485673387883,0.23028123746729398,25.0,1.0,1.0,1.0,1.0
89.55,26.564045673987355,117.08082278555881,0.23326261091955344,25.0,1.0,1.0,1.0,1.0
89.7,26.675749029200365,116.01307389449617,0.23634010499524313,25.0,1.0,1.0,1.0,1.0
89.85,26.786882708963223,114.92150972200731,0.23951822604800263,25.0,1.0,1.0,1.0,1.0
90.0,26.897426116820828,113.80602466470015,0.24280197957198044,25.0,1.0,1.0,1.0,1.0
90.15,27.007357955958106,112.66650992263799,0.24619655182684586,25.0,1.0,1.0,1.0,1.0
90.3,27.11665541801463,111.50285077452881,0.2497075764335033,25.0,1.0,1.0,1.0,1.0
90.45,27.225294837963364,110.31492900542591,0.2533409609295666,25.0,1.0,1.0,1.0,1.0
90.6,27.33325088835458,109.10261964216133,0.2571030497962805,25.0,1.0,1.0,1.0,1.0
90.75,27.440497273404585,107.86579402814715,0.26100052712566235,25.0,1.0,1.0,1.0,1.0
90.9,27.54700534043124,106.60431716551068,0.26504116327808275,25.0,1.0,1.0,1.0,1.0
91.05,27.652745323063776,105.31804663610174,0.26923257895101016,25.0,1.0,1.0,1.0,1.0
91.2,27.757685296630033,104.00683439143752,0.2735834138494647,25.0,1.0,1.0,1.0,1.0
91.35,27.861791314069425,102.67052521455408,0.27810295824164305,25.0,1.0,1.0,1.0,1.0
91.5,27.965027337455954,101.30895646507416,0.28280115621270774,25.0,1.0,1.0,1.0,1.0
91.65,28.067355032081156,99.92195835577648,0.2876888046518527,25.0,1.0,1.0,1.0,1.0
91.8,28.168733429281126,98.509352656652,0.2927776237201618,25.0,1.0,1.0,1.0,1.0
91.95,28.269118800307698,97.07095274365683,0.2980803470100756,25.0,1.0,1.0,1.0,1.0
92.1,28.368464347893827,95.60656288078587,0.30361084536159,25.0,1.0,1.0,1.0,1.0
92.25,28.466719554619935,94.1159757322986,0.3093842487935787,25.0,1.0,1.0,1.0,1.0
92.4,28.563830123659702,92.59897285815079,0.3154170310689972,25.0,1.0,1.0,1.0,1.0
92.55,28.65973771472449,91.05532491104665,0.3217272084461542,25.0,1.0,1.0,1.0,1.0
92.7,28.754379406771246,89.48479096517688,0.3283346235635523,25.0,1.0,1.0,1.0,1.0
92.85,28.847687264270586,87.88711751591072,0.33526109157148787,25.0,1.0,1.0,1.0,1.0
93.0,28.93958766002791,86.26203698790306,0.3425306412916141,25.0,1.0,1.0,1.0,1.0
93.15,29.03000070655425,84.60926678158827,0.35016974316021415,25.0,1.0,1.0,1.0,1.0
93.3,29.118839423238754,82.92850856889997,0.358207768738185,25.0,1.0,1.0,1.0,1.0
93.45,29.206008844414043,81.21944729738527,0.36667742599037295,25.0,1.0,1.0,1.0,1.0
93.6,29.29140516427038,79.48174994764227,0.37561509757389755,25.0,1.0,1.0,1.0,1.0
93.75,29.374914554018687,77.71506421938021,0.3850613837393576,25.0,1.0,1.0,1.0,1.0
93.9,29.456411925289654,75.9190177005439,0.395061779303938,25.0,1.0,1.0,1.0,1.0
94.05,29.535759372398417,74.09321664255933,0.4056674752207486,25.0,1.0,1.0,1.0,1.0
94.2,29.6128034687651,72.23724405499996,0.41693676476163566,25.0,1.0,1.0,1.0,1.0
94.35,29.68737419193852,70.35065803961268,0.42893525799666643,25.0,1.0,1.0,1.0,1.0
94.5,29.7592825227645,68.43299030794222,0.4417370429837586,25.0,1.0,1.0,1.0,1.0
94.65,29.828317603327502,66.48374566851479,0.4554263854777937,25.0,1.0,1.0,1.0,1.0
94.8,29.894239373046865,64.50240349067043,0.47010286363348996,25.0,1.0,1.0,1.0,1.0
94.95,29.95677924552896,62.488410929864294,0.48587869287677354,25.0,1.0,1.0,1.0,1.0
95.1,30.015632324248447,60.441187303177216,0.5028846505076149,25.0,1.0,1.0,1.0,1.0
95.25,30.070449863232987,58.36012092517027,0.5212735919947137,25.0,1.0,1.0,1.0,1.0
95.4,30.120832190463453,56.24457120141838,0.5412245945338515,25.0,1.0,1.0,1.0,1.0
95.55,30.166318213824308,54.09387112142389,0.5629491046537456,25.0,1.0,1.0,1.0,1.0
95.7,30.20637202095948,51.907330416146365,0.5866985990820286,25.0,1.0,1.0,1.0,1.0
95.85,30.24036659445013,49.684242679674725,0.6127744460002136,25.0,1.0,1.0,1.0,1.0
96.0,30.2675629820331,47.42389545459233,0.6415403253358661,25.0,1.0,1.0,1.0,1.0
96.15,30.287081571120414,45.12558755394161,0.6734400445735296,25.0,1.0,1.0,1.0,1.0
96.3,30.297868001000747,42.78865236162387,0.7090185906364852,25.0,1.0,1.0,1.0,1.0
96.45,30.298643649881164,40.41249673018953,0.748953924620844,25.0,1.0,1.0,1.0,1.0
96.6,30.28783986670915,37.99665813449112,0.7940994823285813,25.0,1.0,1.0,1.0,1.0
96.75,30.263514811215334,35.54088384426059,0.8455380203670532,25.0,1.0,1.0,1.0,1.0
96.9,30.223226768221664,33.045262178244485,0.9046670617678307,25.0,1.0,1.0,1.0,1.0
97.05,30.16386415426257,30.510411785228488,0.9733135918344368,25.0,1.0,1.0,1.0,1.0
97.2,30.081399809525063,27.937773002818854,1.0539037799584032,25.0,1.0,1.0,1.0,1.0
97.35,29.970535690968223,25.33005311820602,1.149711242632585,25.0,1.0,1.0,1.0,1.0
97.5,29.824179494622147,22.69191571508514,1.2652277027098722,25.0,1.0,1.0,1.0,1.0
97.65,29.63266152867208,20.03106100021748,1.4067221506814158,25.0,1.0,1.0,1.0,1.0
97.8,29.382579174925215,17.359890164948418,1.5830740009382025,25.0,1.0,1.0,1.0,1.0
97.95,29.055077917742437,14.69809401404311,1.8070121678486888,25.0,1.0,1.0,1.0,1.0
98.1,28.623442546372278,12.076494424142789,2.0968244396899203,25.0,1.0,1.0,1.0,1.0
98.25,28.05007928241387,9.542341361470367,2.478389484358878,25.0,1.0,1.0,1.0,1.0
98.4,27.283978051336664,7.165174301607965,2.9864585882671495,25.0,1.0,1.0,1.0,1.0
98.55,26.26229211248299,5.039426331124445,3.661864575121273,25.0,1.0,1.0,1.0,1.0
98.7,24.92409157857214,3.2740661214213382,4.537704474758873,25.0,1.0,1.0,1.0,1.0
98.85,23.24456178768971,1.9573483800314577,5.608411732377733,25.0,1.0,1.0,1.0,1.0
99.0,21.278602132301298,1.1034255501831018,6.7947585327700075,25.0,1.0,1.0,1.0,1.0
99.15,19.167466307831084,0.6285143725258301,7.948694718378677,25.0,1.0,1.0,1.0,1.0
99.3,17.078866016118674,0.396845471765415,8.919180994394967,25.0,1.0,1.0,1.0,1.0
99.45,15.134538443730047,0.29190890351931803,9.619506969692603,25.0,1.0,1.0,1.0,1.0
99.6,13.389931744980574,0.24545271388555315,10.03650089377815,25.0,1.0,1.0,1.0,1.0
99.75,11.855236748693018,0.22604218625083963,10.200528507234518,25.0,1.0,1.0,1.0,1.0
99.9,10.51975633131404,0.22078358154320665,10.156899134481517,25.0,1.0,1.0,1.0,1.0
100.05,9.3656839525287,0.22448935309250964,9.951110200404333,25.0,1.0,1.0,1.0,1.0
100.2,8.373934793522446,0.235058959339572,9.623469370909564,25.0,1.0,1.0,1.0,1.0
100.35,7.526304452026178,0.25173752367902247,9.207838253861132,25.0,1.0,1.0,1.0,1.0
100.5,6.806192061263039,0.27446345280753554,8.731868710809508,25.0,1.0,1.0,1.0,1.0
100.65,6.1987770431606615,0.30361347067648475,8.217707300872606,25.0,1.0,1.0,1.0,1.0
100.8,5.690980395165845,0.33990354024350233,7.682799958605181,25.0,1.0,1.0,1.0,1.0
100.95,5.271338943639136,0.38436066549751186,7.140662899083944,25.0,1.0,1.0,1.0,1.0
101.1,4.929846607698228,0.4383328690762117,6.601578148229963,25.0,1.0,1.0,1.0,1.0
101.25,4.657785110253108,0.5035247012924337,6.073202637270059,25.0,1.0,1.0,1.0,1.0
101.4,4.447551533106981,0.582053381271914,5.56109566325354,25.0,1.0,1.0,1.0,1.0
101.55,4.292504702079528,0.676530594353428,5.069145641701151,25.0,1.0,1.0,1.0,1.0
101.7,4.186799407596832,0.7901585062609044,4.599964659939088,25.0,1.0,1.0,1.0,1.0
101.85,4.125234605916166,0.926849786939349,4.155204460717584,25.0,1.0,1.0,1.0,1.0
102.0,4.103102956974883,1.091367440823139,3.7358298464439836,25.0,1.0,1.0,1.0,1.0
102.15,4.116041411771563,1.2894755314478845,3.342353372733754,25.0,1.0,1.0,1.0,1.0
102.3,4.159886353341985,1.5280842500177902,2.9750325163549998,25.0,1.0,1.0,1.0,1.0
102.45,4.230536378357922,1.815359943082981,2.634032637673927,25.0,1.0,1.0,1.0,1.0
102.6,4.323838786851159,2.160743652893495,2.31954482778724,25.0,1.0,1.0,1.0,1.0
102.75,4.435519583576305,2.5748023001925535,2.0318466465878706,25.0,1.0,1.0,1.0,1.0
102.9,4.561186741922655,3.068820487161313,1.7712861406808644,25.0,1.0,1.0,1.0,1.0
103.05,4.696439300600857,3.6540457008805016,1.5381688223537147,25.0,1.0,1.0,1.0,1.0
103.2,4.8370832271197814,4.340603532179021,1.3325628487103802,25.0,1.0,1.0,1.0,1.0
103.35,4.979444938932296,5.136189321463164,1.154039243183854,25.0,1.0,1.0,1.0,1.0
103.5,5.120671851301848,6.044895122509384,1.0014637343620858,25.0,1.0,1.0,1.0,1.0
103.65,5.25893253545444,7.066529308181414,0.8729105705142672,25.0,1.0,1.0,1.0,1.0
103.8,5.393408111280796,8.1967414780177,0.765782941379745,25.0,1.0,1.0,1.0,1.0
103.95,5.524090177691457,9.427877351019694,0.6770964012851507,25.0,1.0,1.0,1.0,1.0
104.1,5.65147233291801,10.750238693502485,0.6038201600286394,25.0,1.0,1.0,1.0,1.0
104.25,5.77625812434791,12.153312549895627,0.5431533584929157,25.0,1.0,1.0,1.0,1.0
104.4,5.899156335205161,13.62669427375061,0.49268172041412794,25.0,1.0,1.0,1.0,1.0
104.55,6.0207839001166,15.16063075246549,0.4504138202281818,25.0,1.0,1.0,1.0,1.0
104.7,6.141631479868949,16.746280727198304,0.4147527981009858,25.0,1.0,1.0,1.0,1.0
104.85,6.262070551473865,18.37578081608374,0.3844347148136339,25.0,1.0,1.0,1.0,1.0
105.0,6.382373246183978,20.042211742040873,0.35846366996094414,25.0,1.0,1.0,1.0,1.0
105.15,6.502733978104622,21.73951829208121,0.3360544043899908,25.0,1.0,1.0,1.0,1.0
105.3,6.623288323270397,23.46241104629497,0.3165852993333855,25.0,1.0,1.0,1.0,1.0
105.45,6.744128201504016,25.20627234159694,0.29956177617137214,25.0,1.0,1.0,1.0,1.0
105.6,6.865314878364449,26.967070801421606,0.28458701522433355,25.0,1.0,1.0,1.0,1.0
105.75,6.98688558675202,28.74127144907002,0.27134127125887597,25.0,1.0,1.0,1.0,1.0
105.9,7.108861095573627,30.525768909734392,0.25956454622404085,25.0,1.0,1.0,1.0,1.0
106.05,7.231250289655959,32.31782779029996,0.24904406890689593,25.0,1.0,1.0,1.0,1.0
106.2,7.354053633550537,34.11503078828486,0.2396044950778324,25.0,1.0,1.0,1.0,1.0
106.35,7.477265694263775,35.91523462769843,0.23110035150267857,25.0,1.0,1.0,1.0,1.0
106.5,7.600876982613447,37.716532982709225,0.22341018718385305,25.0,1.0,1.0,1.0,1.0
106.65,7.724875293130867,39.51722461556588,0.21643197627936703,25.0,1.0,1.0,1.0,1.0
106.8,7.849246677229736,41.31578647612412,0.2100795135299956,25.0,1.0,1.0,1.0,1.0
106.95,7.9739761499338675,43.11085082639912,0.20427955961077235,25.0,1.0,1.0,1.0,1.0
107.1,8.099048198435119,44.90118563760479,0.19896956164031718,25.0,1.0,1.0,1.0,1.0
107.25,8.22444714653128,46.68567787393787,0.19409582781190104,25.0,1.0,1.0,1.0,1.0
107.4,8.350157413253728,48.46331918148388,0.18961205552470423,25.0,1.0,1.0,1.0,1.0
107.55,8.476163692780254,50.233193541692856,0.18547813488220083,25.0,1.0,1.0,1.0,1.0
107.7,8.602451076760728,51.994466622223975,0.18165917220667635,25.0,1.0,1.0,1.0,1.0
107.85,8.72900513505218,53.74637660227577,0.17812469024375555,25.0,1.0,1.0,1.0,1.0
108.0,8.855811964793803,55.48822617324884,0.17484796673027894,25.0,1.0,1.0,1.0,1.0
108.15,8.98285821721109,57.21937559289162,0.17180548662242623,25.0,1.0,1.0,1.0,1.0
108.3,9.110131108532913,58.93923664354787,0.16897648640937857,25.0,1.0,1.0,1.0,1.0
108.45,9.237618418189045,60.647267299770455,0.1663425711544726,25.0,1.0,1.0,1.0,1.0
108.6,9.365308479901723,62.34296709920806,0.16388739430315866,25.0,1.0,1.0,1.0,1.0
108.75,9.493190107593296,64.02587157040577,0.16159636323479828,25.0,1.0,1.0,1.0,1.0
108.9,9.621252431547646,65.69554844280162,0.1594565367661702,25.0,1.0,1.0,1.0,1.0
109.05,9.749486146668346,67.35161195032546,0.15745616581213936,25.0,1.0,1.0,1.0,1.0
109.2,9.877881114399555,68.99368199212707,0.15558474317073986,25.0,1.0,1.0,1.0,1.0
109.35,10.006428146871817,70.62141419337893,0.15383288462715378,25.0,1.0,1.0,1.0,1.0
109.5,10.135118490910385,72.2344860605803,0.15219205622497617,25.0,1.0,1.0,1.0,1.0
109.65,10.263943845462979,73.83259513865521,0.15065443720802138,25.0,1.0,1.0,1.0,1.0
109.8,10.392896125303325,75.41546022050105,0.14921319940594613,25.0,1.0,1.0,1.0,1.0
109.95,10.521967837825645,76.98281747784628,0.14786192194396308,25.0,1.0,1.0,1.0,1.0
110.1,10.651151756464012,78.53441824588896,0.14659476583651068,25.0,1.0,1.0,1.0,1.0
110.25,10.780440855456314,80.07002882640158,0.14540651963287732,25.0,1.0,1.0,1.0,1.0
110.4,10.90982853889301,81.58942932147703,0.14429231306029944,25.0,1.0,1.0,1.0,1.0
110.55,11.039308431320963,83.0924125877564,0.14324775143251847,25.0,1.0,1.0,1.0,1.0
110.7,11.168874432099313,84.57878298878147,0.14226879099481582,25.0,1.0,1.0,1.0,1.0
110.85,11.298520673249195,86.04835516606724,0.1413517065063287,25.0,1.0,1.0,1.0,1.0
111.0,11.428241550593096,87.50095526006298,0.14049313331148106,25.0,1.0,1.0,1.0,1.0
111.15,11.55803170208366,88.93641798726668,0.13968991922488058,25.0,1.0,1.0,1.0,1.0
111.3,11.687885984665092,90.35458636541992,0.1389391272040697,25.0,1.0,1.0,1.0,1.0
111.45,11.817799429142829,91.75531103259186,0.13823803998238787,25.0,1.0,1.0,1.0,1.0
111.6,11.947767149126827,93.13845056646807,0.13758426916295136,25.0,1.0,1.0,1.0,1.0
111.75,12.077784473566805,94.50386987011491,0.136975533263739,25.0,1.0,1.0,1.0,1.0
111.9,12.207846894678184,95.85144091357854,0.13640975427205693,25.0,1.0,1.0,1.0,1.0
112.05,12.337950146160361,97.1810414894401,0.13588490983781917,25.0,1.0,1.0,1.0,1.0
112.2,12.468090126052715,98.49255520514477,0.13539910836259356,25.0,1.0,1.0,1.0,1.0
112.35,12.598262700181257,99.78587099761505,0.13495074722249456,25.0,1.0,1.0,1.0,1.0
112.5,12.72846393565536,101.06088274028878,0.13453827048926367,25.0,1.0,1.0,1.0,1.0
112.65,12.85869001840418,102.31748882799542,0.13416022446041043,25.0,1.0,1.0,1.0,1.0
112.8,12.988937243657173,103.55559196496895,0.13381525507944608,25.0,1.0,1.0,1.0,1.0
112.95,13.11920207430811,104.7750988339034,0.1335020352152515,25.0,1.0,1.0,1.0,1.0
113.1,13.249480987057106,105.97592005440282,0.13321940768753038,25.0,1.0,1.0,1.0,1.0
113.25,13.379770577624832,107.15796970842365,0.13296626030076747,25.0,1.0,1.0,1.0,1.0
113.4,13.510067475931132,108.32116553778964,0.1327416182468429,25.0,1.0,1.0,1.0,1.0
113.55,13.640368403090813,109.46542839479626,0.1325445594706507,25.0,1.0,1.0,1.0,1.0
113.7,13.770670248511852,110.59068213031112,0.13237413665309392,25.0,1.0,1.0,1.0,1.0
113.85,13.900969909621478,111.69685341466136,0.13222951879518155,25.0,1.0,1.0,1.0,1.0
114.0,14.031264351888536,112.78387147276437,0.13210992024604393,25.0,1.0,1.0,1.0,1.0
114.15,14.161550571077147,113.85166828265392,0.13201464851398148,25.0,1.0,1.0,1.0,1.0
114.3,14.291825609104276,114.90017810230107,0.13194306301597025,25.0,1.0,1.0,1.0,1.0
114.45,14.422086643783025,115.92933755900067,0.13189449599244024,25.0,1.0,1.0,1.0,1.0
114.6,14.552330859675111,116.93908532056734,0.13186835637343203,25.0,1.0,1.0,1.0,1.0
114.75,14.68255546338986,117.92936177290693,0.1318640970864278,25.0,1.0,1.0,1.0,1.0
114.9,14.812757711722222,118.90010944048278,0.13188121387289325,25.0,1.0,1.0,1.0,1.0
115.05,14.942934867075131,119.85127275301903,0.13191927441242313,25.0,1.0,1.0,1.0,1.0
115.2,15.073084297669338,120.78279783383819,0.13197781158188404,25.0,1.0,1.0,1.0,1.0
115.35,15.20320338606054,121.69463250087895,0.1320564110157505,25.0,1.0,1.0,1.0,1.0
115.5,15.333289489040471,122.58672576014172,0.13215471984430494,25.0,1.0,1.0,1.0,1.0
115.65,15.463340025991661,123.45902821138806,0.13227238747248413,25.0,1.0,1.0,1.0,1.0
115.8,15.59335246816073,124.31149201493537,0.13240907422922074,25.0,1.0,1.0,1.0,1.0
115.95,15.72332426215301,125.14407041892612,0.13256449630485054,25.0,1.0,1.0,1.0,1.0
116.1,15.853252852210252,125.95671789863401,0.1327384131339558,25.0,1.0,1.0,1.0,1.0
116.25,15.983135784059382,126.74939026308832,0.13293053641144575,25.0,1.0,1.0,1.0,1.0
116.4,16.112970541935812,127.52204428399276,0.13314066225855023,25.0,1.0,1.0,1.0,1.0
116.55,16.24275464476282,128.27463774550966,0.1333685841121863,25.0,1.0,1.0,1.0,1.0
116.7,16.372485607558612,129.00712952453057,0.13361413311492537,25.0,1.0,1.0,1.0,1.0
116.85,16.50216096773872,129.71947928115299,0.1338771368511179,25.0,1.0,1.0,1.0,1.0
117.0,16.63177826720598,130.4116477399005,0.1341574512439057,25.0,1.0,1.0,1.0,1.0
117.15,16.761335035223688,131.08359629856966,0.1344549556827599,25.0,1.0,1.0,1.0,1.0
117.3,16.890828808220974,131.7352872661509,0.13476954716540512,25.0,1.0,1.0,1.0,1.0
117.45,17.020257121896694,132.3666836054439,0.1351011335183723,25.0,1.0,1.0,1.0,1.0
117.6,17.149617509045438,132.9777489932816,0.1354496388993838,25.0,1.0,1.0,1.0,1.0
117.75,17.278907481917592,133.56844764142525,0.1358150100625195,25.0,1.0,1.0,1.0,1.0
117.9,17.408124548069022,134.1387444363066,0.13619720950840924,25.0,1.0,1.0,1.0,1.0
118.05,17.53726622632559,134.68860521010416,0.1365962156210068,25.0,1.0,1.0,1.0,1.0
118.2,17.66632998959742,135.2179956427186,0.1370120138098752,25.0,1.0,1.0,1.0,1.0
118.35,17.795313319027123,135.72688239389092,0.13744461050519324,25.0,1.0,1.0,1.0,1.0
118.5,17.92421369266033,136.21523285720892,0.13789402967624417,25.0,1.0,1.0,1.0,1.0
118.65,18.05302851569843,136.6830138808313,0.13836030320254983,25.0,1.0,1.0,1.0,1.0
118.8,18.18175522616643,137.13019366140583,0.13884348324263732,25.0,1.0,1.0,1.0,1.0
118.95,18.310391233519265,137.55674065773118,0.13934363563453506,25.0,1.0,1.0,1.0,1.0
119.1,18.438933872483755,137.96262282389756,0.13986083566557797,25.0,1.0,1.0,1.0,1.0
119.25,18.56738051085256,138.34780942038554,0.1403951782479731,25.0,1.0,1.0,1.0,1.0
119.4,18.6957284695049,138.71226968573438,0.14094677075391057,25.0,1.0,1.0,1.0,1.0
119.55,18.823975001409867,139.05597254108005,0.14151573251268773,25.0,1.0,1.0,1.0,1.0
119.7,18.95211738011738,139.3788879408808,0.14210219965977353,25.0,1.0,1.0,1.0,1.0
119.85,19.080152794503377,139.68098535224323,0.14270632212989365,25.0,1.0,1.0,1.0,1.0
120.0,19.20807835953755,139.96223392791876,0.1433282645246026,25.0,1.0,1.0,1.0,1.0
120.15,19.335891271238697,140.222604559065,0.1439682045646476,25.0,1.0,1.0,1.0,1.0
120.3,19.46358864787628,140.46206777157343,0.1446263346759872,25.0,1.0,1.0,1.0,1.0
120.45,19.59116757715967,140.68059435120585,0.1453028615184836,25.0,1.0,1.0,1.0,1.0
120.6,19.718624949746424,140.8781533033,0.14599801279936747,25.0,1.0,1.0,1.0,1.0
120.75,19.845957667621594,141.0547144063804,0.14671202874557715,25.0,1.0,1.0,1.0,1.0
120.9,19.973162737774942,141.21024936013956,0.14744515827012925,25.0,1.0,1.0,1.0,1.0
121.05,20.100237048802892,141.34472904777627,0.14819766811440982,25.0,1.0,1.0,1.0,1.0
121.2,20.227177450452995,141.4581245107832,0.14896983959291815,25.0,1.0,1.0,1.0,1.0
121.35,20.35398040178953,141.55040309863952,0.14976199860251066,25.0,1.0,1.0,1.0,1.0
121.5,20.480642638985618,141.62153577680928,0.150574458663958,25.0,1.0,1.0,1.0,1.0
121.65,20.607160854688033,141.67149361786338,0.15140754827009328,25.0,1.0,1.0,1.0,1.0
121.8,20.733531629348953,141.7002470500064,0.1522616167427856,25.0,1.0,1.0,1.0,1.0
121.95,20.85975149023405,141.70776650576656,0.1531370292684221,25.0,1.0,1.0,1.0,1.0
122.1,20.98581651555008,141.69401858863623,0.15403421231033712,25.0,1.0,1.0,1.0,1.0
122.25,21.11172316924296,141.65897415669033,0.1549535578450965,25.0,1.0,1.0,1.0,1.0
122.4,21.23746769417144,141.60260244649183,0.15589549297447317,25.0,1.0,1.0,1.0,1.0
122.55,21.363046224657122,141.52487225321076,0.15686047160398625,25.0,1.0,1.0,1.0,1.0
122.7,21.48845458882384,141.4257504719602,0.15784902027149664,25.0,1.0,1.0,1.0,1.0
122.85,21.613688836870587,141.30520599626016,0.15886161566452048,25.0,1.0,1.0,1.0,1.0
123.0,21.738744828235234,141.16320667145402,0.15989878033836738,25.0,1.0,1.0,1.0,1.0
123.15,21.86361826659933,140.9997195681347,0.16096106804111485,25.0,1.0,1.0,1.0,1.0
123.3,21.988304640252657,140.814710554544,0.16204907211697112,25.0,1.0,1.0,1.0,1.0
123.45,22.11279955703194,140.60814669816227,0.16316337830935904,25.0,1.0,1.0,1.0,1.0
123.6,22.23709844715242,140.37999413494103,0.1643046066355353,25.0,1.0,1.0,1.0,1.0
123.75,22.361196498783887,140.13021760811418,0.1654734208151204,25.0,1.0,1.0,1.0,1.0
123.9,22.485088750764717,139.85878113250587,0.1666705149829528,25.0,1.0,1.0,1.0,1.0
124.05,22.608770321717174,139.5656496361679,0.16789658085389045,25.0,1.0,1.0,1.0,1.0
124.2,22.73223613529428,139.25078699174125,0.16915234709851618,25.0,1.0,1.0,1.0,1.0
124.35,22.855480712214433,138.91415641288745,0.17043880784625917,25.0,1.0,1.0,1.0,1.0
124.5,22.978498735122947,138.55571873563406,0.1717565375512296,25.0,1.0,1.0,1.0,1.0
124.65,23.101284426875374,138.17543515194032,0.17310652245826433,25.0,1.0,1.0,1.0,1.0
124.8,23.22383199810353,137.77326608316625,0.1744896528380122,25.0,1.0,1.0,1.0,1.0
124.95,23.34613544603229,137.34917101992275,0.1759068828430889,25.0,1.0,1.0,1.0,1.0
125.1,23.468188583513157,136.903108615758,0.17735921565799595,25.0,1.0,1.0,1.0,1.0
125.25,23.58998491292325,136.43503589680225,0.1788477092413048,25.0,1.0,1.0,1.0,1.0
125.4,23.71151797022127,135.9449100690453,0.1803734161334976,25.0,1.0,1.0,1.0,1.0
125.55,23.832780748595336,135.43268586917895,0.18193753759012174,25.0,1.0,1.0,1.0,1.0
125.7,23.95376649935818,134.89831920889762,0.18354120431569232,25.0,1.0,1.0,1.0,1.0
125.85,24.07446754594011,134.3417615482323,0.1851857754599157,25.0,1.0,1.0,1.0,1.0
126.0,24.194876817308092,133.76296724687276,0.18687246041397626,25.0,1.0,1.0,1.0,1.0
126.15,24.31498621683441,133.16188564729384,0.18860270990123124,25.0,1.0,1.0,1.0,1.0
126.3,24.434787758741702,132.5384668305862,0.19037797692761085,25.0,1.0,1.0,1.0,1.0
126.45,24.554272949318552,131.8926585522475,0.19219985761729508,25.0,1.0,1.0,1.0,1.0
126.6,24.67343292385127,131.2244063733636,0.19406998676251552,25.0,1.0,1.0,1.0,1.0
126.75,24.792258816179253,130.53365586991427,0.1959900029362895,25.0,1.0,1.0,1.0,1.0
126.9,24.910741285304567,129.82035009925008,0.1979616335747944,25.0,1.0,1.0,1.0,1.0
127.05,25.028870458827647,129.08443010233728,0.19998680936046756,25.0,1.0,1.0,1.0,1.0
127.2,25.14663635809623,128.32583635191997,0.20206748019132098,25.0,1.0,1.0,1.0,1.0
127.35,25.26402818936002,127.54450615760797,0.20420589799156824,25.0,1.0,1.0,1.0,1.0
127.5,25.381034791735495,126.74037450793321,0.20640433316802773,25.0,1.0,1.0,1.0,1.0
127.65,25.49764475634823,125.91337455370972,0.20866502958690428,25.0,1.0,1.0,1.0,1.0
127.8,25.613846164285135,125.0634368631911,0.21099034156985783,25.0,1.0,1.0,1.0,1.0
127.95,25.72962681737787,124.1904899826484,0.21338260164681117,25.0,1.0,1.0,1.0,1.0
128.1,25.84497342988152,123.29446053599678,0.2158448330962432,25.0,1.0,1.0,1.0,1.0
