A,NANOG,NANOG_Gene,OCT4,OCT4_Gene,OCT4_SOX2,Protein,SOX2,SOX2_Gene,degradation,p53,targetGene,Time
10.0,0.004299617525383704,0.0,6.859287644784935,0.0,0.4440226828950382,0.03725891453816471,6.859287644784884,0.0,0.0,0.0,0.01,1.81
10.0,0.00430395938174389,0.0,6.866039904834541,0.0,0.4453324308808287,0.03765944848479578,6.86603990483449,0.0,0.0,0.0,0.01,1.82
10.0,0.004308394797955852,0.0,6.872679286967307,0.0,0.44662312749115707,0.03806111846400695,6.872679286967255,0.0,0.0,0.0,0.01,1.83
10.0,0.004312920932034567,0.0,6.879207635910309,0.0,0.44789499410711436,0.03846390720039671,6.879207635910258,0.0,0.0,0.0,0.01,1.84
10.0,0.004317534992517598,0.0,6.885626767935734,0.0,0.44914825107522566,0.0388677976292364,6.885626767935682,0.0,0.0,0.0,0.01,1.85
10.0,0.00432223423024402,0.0,6.891938466632633,0.0,0.4503831243120735,0.039272772747815564,6.891938466632583,0.0,0.0,0.0,0.01,1.86
10.0,0.004327015951904415,0.0,6.898144491876546,0.0,0.45159983286856825,0.03967881588844926,6.898144491876495,0.0,0.0,0.0,0.01,1.87
10.0,0.004331877513820969,0.0,6.904246576814391,0.0,0.45279859378440185,0.04008591060858214,6.90424657681434,0.0,0.0,0.0,0.01,1.8800000000000001
10.0,0.004336816318509675,0.0,6.910246426535898,0.0,0.4539796245093669,0.040494040634776074,6.910246426535847,0.0,0.0,0.0,0.01,1.8900000000000001
10.0,0.0043418298159447945,0.0,6.91614571959561,0.0,0.45514314121219723,0.04090318989777145,6.916145719595559,0.0,0.0,0.0,0.01,1.9000000000000001
10.0,0.0043469155030077845,0.0,6.921946108434273,0.0,0.45628935867723847,0.0413133425323848,6.921946108434223,0.0,0.0,0.0,0.01,1.9100000000000001
10.0,0.004352070917802762,0.0,6.927649214349108,0.0,0.4574184965076034,0.04172448274496484,6.927649214349057,0.0,0.0,0.0,0.01,1.92
10.0,0.004357293649260708,0.0,6.933256638698933,0.0,0.4585307665459853,0.0421365950752941,6.933256638698881,0.0,0.0,0.0,0.01,1.93
10.0,0.00436258133099186,0.0,6.938769957382697,0.0,0.45962637964670483,0.04254966425209762,6.938769957382647,0.0,0.0,0.0,0.01,1.94
10.0,0.004367931640224244,0.0,6.94419072071891,0.0,0.46070554619939896,0.042963675179772724,6.94419072071886,0.0,0.0,0.0,0.01,1.95
10.0,0.0043733422980547065,0.0,6.949520454718773,0.0,0.4617684750402905,0.043378612958981023,6.949520454718723,0.0,0.0,0.0,0.01,1.96
10.0,0.004378811068878557,0.0,6.954760661487116,0.0,0.4628153733725307,0.043794462886048935,6.954760661487065,0.0,0.0,0.0,0.01,1.97
10.0,0.004384335757858919,0.0,6.959912807152957,0.0,0.46384645744252123,0.04421121024923226,6.9599128071529055,0.0,0.0,0.0,0.01,1.98
10.0,0.004389914214760991,0.0,6.964978350290159,0.0,0.4648619282926027,0.04462884078454381,6.9649783502901075,0.0,0.0,0.0,0.01,1.99
10.0,0.004395544330356696,0.0,6.969958723075004,0.0,0.4658619882792363,0.04504734036168942,6.969958723074954,0.0,0.0,0.0,0.01,2.0
10.0,0.004401224036219384,0.0,6.974855334009355,0.0,0.46684683899036916,0.04546669502129645,6.9748553340093045,0.0,0.0,0.0,0.01,2.0100000000000002
10.0,0.004406951304351604,0.0,6.9796695695819775,0.0,0.467816680078656,0.0458868909948455,6.979669569581926,0.0,0.0,0.0,0.01,2.02
10.0,0.004412724146616321,0.0,6.984402794679398,0.0,0.4687717091732448,0.046307914704232685,6.9844027946793465,0.0,0.0,0.0,0.01,2.0300000000000002
10.0,0.004418540614168118,0.0,6.989056352996758,0.0,0.46971212179156124,0.0467297527613317,6.989056352996705,0.0,0.0,0.0,0.01,2.04
10.0,0.004424398796884406,0.0,6.993631567448662,0.0,0.47063811125109417,0.04715239196755606,6.99363156744861,0.0,0.0,0.0,0.01,2.05
10.0,0.004430296822796638,0.0,6.998129740580036,0.0,0.4715498685811802,0.047575819313421266,6.998129740579984,0.0,0.0,0.0,0.01,2.06
10.0,0.00443623286057245,0.0,7.002552115284075,0.0,0.472447613195359,0.04800002143420075,7.002552115284022,0.0,0.0,0.0,0.01,2.07
10.0,0.004442205112273922,0.0,7.0068999620285615,0.0,0.4733315255243001,0.048424985799108006,7.006899962028507,0.0,0.0,0.0,0.01,2.08
10.0,0.004448211816749345,0.0,7.011174527739683,0.0,0.4742017868591836,0.048850700004791116,7.011174527739628,0.0,0.0,0.0,0.01,2.09
10.0,0.0044542512494206606,0.0,7.015377031578216,0.0,0.4750585828551887,0.04927715171138678,7.0153770315781605,0.0,0.0,0.0,0.01,2.1
10.0,0.004460321721067264,0.0,7.019508673773222,0.0,0.4759020969158761,0.049704328757499396,7.019508673773167,0.0,0.0,0.0,0.01,2.11
10.0,0.0044664215772589316,0.0,7.023570636010505,0.0,0.4767325101223339,0.050132219159456426,7.023570636010449,0.0,0.0,0.0,0.01,2.12
10.0,0.004472549197788755,0.0,7.027564081821054,0.0,0.47755000116232293,0.05056081111056344,7.027564081820998,0.0,0.0,0.0,0.01,2.13
10.0,0.004478702996106069,0.0,7.031490156969503,0.0,0.4783547462594217,0.05099009298035949,7.031490156969447,0.0,0.0,0.0,0.01,2.14
10.0,0.004484881418749381,0.0,7.035349989842578,0.0,0.47914691910217233,0.051420053313872144,7.035349989842522,0.0,0.0,0.0,0.01,2.15
10.0,0.004491082960327129,0.0,7.039144634668735,0.0,0.4799267309979006,0.05185068018580953,7.039144634668679,0.0,0.0,0.0,0.01,2.16
10.0,0.004497306132061591,0.0,7.0428751854844664,0.0,0.4806943508870985,0.052281962481369106,7.04287518548441,0.0,0.0,0.0,0.01,2.17
10.0,0.004503549473264148,0.0,7.046542732243533,0.0,0.48144993642796846,0.052713889395869275,7.046542732243475,0.0,0.0,0.0,0.01,2.18
10.0,0.0045098115597909045,0.0,7.050148328029263,0.0,0.4821936572687112,0.05314645005966188,7.050148328029205,0.0,0.0,0.0,0.01,2.19
10.0,0.00451609099804285,0.0,7.053693009419136,0.0,0.4829256809212274,0.053579633762787834,7.053693009419075,0.0,0.0,0.0,0.01,2.2
10.0,0.004522386424412339,0.0,7.057177796823394,0.0,0.4836461727253236,0.05401342995366991,7.057177796823332,0.0,0.0,0.0,0.01,2.21
10.0,0.004528696504729576,0.0,7.060603694823673,0.0,0.484355295812918,0.05444782823780587,7.060603694823608,0.0,0.0,0.0,0.01,2.22
10.0,0.004535019933709096,0.0,7.063971692511619,0.0,0.48505321107224597,0.054882818376461244,7.063971692511552,0.0,0.0,0.0,0.01,2.23
10.0,0.004541355434396243,0.0,7.067282763827518,0.0,0.4857400771120661,0.055318390285362486,7.067282763827446,0.0,0.0,0.0,0.01,2.24
10.0,0.004547701787618704,0.0,7.070537822337185,0.0,0.4864160750399052,0.055754533682000215,7.070537822337108,0.0,0.0,0.0,0.01,2.25
10.0,0.004554057780213871,0.0,7.073737799345217,0.0,0.48708136606828256,0.05619123868415012,7.073737799345137,0.0,0.0,0.0,0.01,2.2600000000000002
10.0,0.004560422206307398,0.0,7.0768836414516825,0.0,0.48773609299403,0.056628495787110475,7.076883641451598,0.0,0.0,0.0,0.01,2.27
10.0,0.004566793902643598,0.0,7.079976256402121,0.0,0.4883804098383393,0.05706629544215803,7.079976256402033,0.0,0.0,0.0,0.01,2.2800000000000002
10.0,0.004573171732193278,0.0,7.083016537476669,0.0,0.48901446871247434,0.05750462824072753,7.083016537476578,0.0,0.0,0.0,0.01,2.29
10.0,0.004579554583632124,0.0,7.086005363780234,0.0,0.4896384198083625,0.05794348491273122,7.086005363780139,0.0,0.0,0.0,0.01,2.3000000000000003
10.0,0.004585941370819089,0.0,7.088943600532667,0.0,0.4902524113891859,0.05838285632487793,7.088943600532568,0.0,0.0,0.0,0.01,2.31
10.0,0.004592331032274782,0.0,7.09183209935894,0.0,0.4908565897799733,0.058822733478992584,7.091832099358837,0.0,0.0,0.0,0.01,2.32
10.0,0.004598722530659858,0.0,7.094671698579319,0.0,0.49145109935819165,0.05926310751033544,7.094671698579213,0.0,0.0,0.0,0.01,2.33
10.0,0.004605114887327615,0.0,7.097463195995508,0.0,0.49203609097137796,0.059703969656689934,7.0974631959954,0.0,0.0,0.0,0.01,2.34
10.0,0.004611507135442787,0.0,7.10020738553448,0.0,0.492611710789229,0.060145311295318915,7.100207385534367,0.0,0.0,0.0,0.01,2.35
10.0,0.004617898287236384,0.0,7.102905082807282,0.0,0.4931780925520609,0.06058712396813949,7.102905082807166,0.0,0.0,0.0,0.01,2.36
10.0,0.004624287404985132,0.0,7.105557069330464,0.0,0.49373537474046963,0.061029399320452364,7.105557069330345,0.0,0.0,0.0,0.01,2.37
10.0,0.004630673573431332,0.0,7.108164114034656,0.0,0.4942836940647545,0.061472129121811964,7.108164114034534,0.0,0.0,0.0,0.01,2.38
10.0,0.0046370558993063605,0.0,7.110726973519362,0.0,0.49482318546634835,0.061915305264308336,7.110726973519237,0.0,0.0,0.0,0.01,2.39
10.0,0.004643433510854168,0.0,7.1132463923077625,0.0,0.49535398211924797,0.062358919760848716,7.113246392307636,0.0,0.0,0.0,0.01,2.4
10.0,0.004649805557354779,0.0,7.115723103101516,0.0,0.49587621543144483,0.0628029647434394,7.115723103101388,0.0,0.0,0.0,0.01,2.41
10.0,0.004656171208647796,0.0,7.118157827035552,0.0,0.4963900150463549,0.06324743246146726,7.118157827035423,0.0,0.0,0.0,0.01,2.42
10.0,0.004662529683518806,0.0,7.1205512575815995,0.0,0.4968955106148069,0.06369231535083504,7.120551257581469,0.0,0.0,0.0,0.01,2.43
10.0,0.004668880227218206,0.0,7.122904073268964,0.0,0.49739283044662425,0.06413760597822526,7.122904073268834,0.0,0.0,0.0,0.01,2.44
10.0,0.004675222043416173,0.0,7.1252169762179305,0.0,0.4978820973671534,0.0645832968735133,7.125216976217799,0.0,0.0,0.0,0.01,2.45
10.0,0.004681554387864183,0.0,7.1274906390639385,0.0,0.49836343449346654,0.06502938075914116,7.127490639063807,0.0,0.0,0.0,0.01,2.46
10.0,0.00468787653544873,0.0,7.129725723607013,0.0,0.4988369632439767,0.0654758504686918,7.129725723606882,0.0,0.0,0.0,0.01,2.47
10.0,0.00469418777976133,0.0,7.1319228810402135,0.0,0.4993028033427202,0.06592269894528476,7.131922881040082,0.0,0.0,0.0,0.01,2.48
10.0,0.004700487432668519,0.0,7.134082752178093,0.0,0.49976107282363974,0.06636991923997226,7.134082752177962,0.0,0.0,0.0,0.01,2.49
10.0,0.004706774823881855,0.0,7.136205967685155,0.0,0.5002118880348672,0.06681750451013495,7.136205967685024,0.0,0.0,0.0,0.01,2.5
10.0,0.0047130493005279155,0.0,7.138293148304306,0.0,0.5006553636430066,0.06726544801787776,7.138293148304176,0.0,0.0,0.0,0.01,2.5100000000000002
10.0,0.004719310246484293,0.0,7.140344893019196,0.0,0.5010916144101449,0.06771374316733297,7.140344893019067,0.0,0.0,0.0,0.01,2.52
10.0,0.004725557084406764,0.0,7.142361777782698,0.0,0.5015207554185084,0.06816238350789286,7.14236177778257,0.0,0.0,0.0,0.01,2.5300000000000002
10.0,0.004731789184470487,0.0,7.144344411191666,0.0,0.5019428939286948,0.06861136255381878,7.14434441119154,0.0,0.0,0.0,0.01,2.54
10.0,0.004738005966715264,0.0,7.146293371976392,0.0,0.5023581386014341,0.06906067398493915,7.146293371976268,0.0,0.0,0.0,0.01,2.5500000000000003
10.0,0.004744206867308382,0.0,7.148209229561366,0.0,0.502766596514693,0.06951031157948354,7.148209229561243,0.0,0.0,0.0,0.01,2.56
10.0,0.0047503913381566724,0.0,7.150092544268057,0.0,0.5031683731717308,0.0699602692125616,7.150092544267936,0.0,0.0,0.0,0.01,2.57
10.0,0.004756558846518563,0.0,7.151943867517698,0.0,0.5035635725091527,0.07041054085464152,7.151943867517579,0.0,0.0,0.0,0.01,2.58
10.0,0.004762708874616142,0.0,7.153763742034067,0.0,0.503952296904966,0.07086112057002869,7.153763742033949,0.0,0.0,0.0,0.01,2.59
10.0,0.004768840919247207,0.0,7.155552702046269,0.0,0.5043346471866338,0.0713120025153445,7.155552702046152,0.0,0.0,0.0,0.01,2.6
10.0,0.004774954504514125,0.0,7.15731126479199,0.0,0.5047107243253293,0.07176318095381906,7.157311264791875,0.0,0.0,0.0,0.01,2.61
10.0,0.004781049204337739,0.0,7.1590399155309346,0.0,0.5050806323880856,0.07221465028138163,7.15903991553082,0.0,0.0,0.0,0.01,2.62
10.0,0.004787124527725962,0.0,7.160739183584338,0.0,0.5054444638466915,0.0726664048872809,7.160739183584225,0.0,0.0,0.0,0.01,2.63
10.0,0.004793180033068666,0.0,7.16240956647594,0.0,0.5058023143285315,0.07311843929083121,7.162409566475827,0.0,0.0,0.0,0.01,2.64
10.0,0.00479921529221512,0.0,7.164051553702615,0.0,0.5061542780565702,0.07357074809704865,7.164051553702503,0.0,0.0,0.0,0.01,2.65
10.0,0.004805229890126383,0.0,7.165665626910402,0.0,0.5065004478625925,0.07402332599517857,7.165665626910292,0.0,0.0,0.0,0.01,2.66
10.0,0.004811223424527696,0.0,7.167252260070539,0.0,0.5068409152004436,0.07447616775722264,7.167252260070429,0.0,0.0,0.0,0.01,2.67
10.0,0.004817195505560878,0.0,7.168811919655483,0.0,0.5071757701592687,0.07492926823646635,7.168811919655374,0.0,0.0,0.0,0.01,2.68
10.0,0.004823145755436715,0.0,7.170345064814954,0.0,0.5075051014767538,0.0753826223660061,7.170345064814845,0.0,0.0,0.0,0.01,2.69
10.0,0.004829073815850995,0.0,7.171852142988015,0.0,0.5078289970846891,0.07583622517404714,7.171852142987907,0.0,0.0,0.0,0.01,2.7
10.0,0.004834979391640255,0.0,7.173333564211267,0.0,0.5081475471393583,0.07629007187748381,7.17333356421116,0.0,0.0,0.0,0.01,2.71
10.0,0.004840862105368019,0.0,7.174789786573571,0.0,0.5084608340881249,0.07674415756706468,7.174789786573463,0.0,0.0,0.0,0.01,2.72
10.0,0.004846721631377734,0.0,7.176221237383273,0.0,0.508768941898024,0.07719847749624287,7.176221237383165,0.0,0.0,0.0,0.01,2.73
10.0,0.004852557655191058,0.0,7.177628337008051,0.0,0.509071953308926,0.07765302699274915,7.177628337007943,0.0,0.0,0.0,0.01,2.74
10.0,0.004858369873201942,0.0,7.179011499026433,0.0,0.5093699498496352,0.07810780145720923,7.179011499026325,0.0,0.0,0.0,0.01,2.75
10.0,0.004864157992370724,0.0,7.180371130379311,0.0,0.5096630118539895,0.07856279636176117,7.1803711303792035,0.0,0.0,0.0,0.01,2.7600000000000002
10.0,0.004869921729918219,0.0,7.181707631521466,0.0,0.509951218476959,0.07901800724867261,7.181707631521358,0.0,0.0,0.0,0.01,2.77
10.0,0.004875660813019809,0.0,7.183021396573079,0.0,0.5102346477107456,0.07947342972895834,7.183021396572972,0.0,0.0,0.0,0.01,2.7800000000000002
10.0,0.004881374980669486,0.0,7.184312812407081,0.0,0.510513376377809,0.07992905948861388,7.184312812406976,0.0,0.0,0.0,0.01,2.79
10.0,0.0048870640458150314,0.0,7.185582228178724,0.0,0.5107874794830496,0.08038489250640052,7.1855822281786175,0.0,0.0,0.0,0.01,2.8000000000000003
10.0,0.004892727727070427,0.0,7.1868300378575585,0.0,0.5110570320160048,0.0808409244628489,7.186830037857453,0.0,0.0,0.0,0.01,2.81
10.0,0.004898365795511289,0.0,7.188056608238492,0.0,0.5113221074028647,0.08129715125520043,7.188056608238386,0.0,0.0,0.0,0.01,2.82
10.0,0.004903978031468309,0.0,7.189262300132353,0.0,0.5115827779787208,0.0817535688454437,7.189262300132247,0.0,0.0,0.0,0.01,2.83
10.0,0.004909564224262381,0.0,7.190447468497287,0.0,0.5118391150032287,0.08221017325907595,7.190447468497182,0.0,0.0,0.0,0.01,2.84
10.0,0.004915124171939731,0.0,7.191612462570151,0.0,0.5120911886762708,0.08266696058386454,7.191612462570046,0.0,0.0,0.0,0.01,2.85
10.0,0.004920657681007048,0.0,7.192757625997899,0.0,0.5123390681536191,0.0831239269686082,7.192757625997795,0.0,0.0,0.0,0.01,2.86
10.0,0.0049261645661666095,0.0,7.193883296968981,0.0,0.5125828215625978,0.0835810686218986,7.193883296968878,0.0,0.0,0.0,0.01,2.87
10.0,0.004931644650051416,0.0,7.19498980834473,0.0,0.5128225160177465,0.08403838181088158,7.194989808344628,0.0,0.0,0.0,0.01,2.88
10.0,0.004937097821007285,0.0,7.196077461164477,0.0,0.5130582152759178,0.08449586309620198,7.196077461164377,0.0,0.0,0.0,0.01,2.89
10.0,0.004942523889602865,0.0,7.197146590474638,0.0,0.5132899855763982,0.08495350874800615,7.197146590474538,0.0,0.0,0.0,0.01,2.9
10.0,0.004947922704220152,0.0,7.198197512316969,0.0,0.5135178909451436,0.0854113152160995,7.198197512316869,0.0,0.0,0.0,0.01,2.91
10.0,0.00495329412357587,0.0,7.199230536342969,0.0,0.5137419943171279,0.08586927901797947,7.1992305363428715,0.0,0.0,0.0,0.01,2.92
10.0,0.004958638013763424,0.0,7.200245967180638,0.0,0.5139623576615278,0.0863273967266392,7.200245967180541,0.0,0.0,0.0,0.01,2.93
10.0,0.004963954248024493,0.0,7.201244104549142,0.0,0.5141790419959029,0.08678566496947693,7.201244104549047,0.0,0.0,0.0,0.01,2.94
10.0,0.004969242706520605,0.0,7.202225243373491,0.0,0.5143921074003764,0.08724408042720604,7.202225243373396,0.0,0.0,0.0,0.01,2.95
10.0,0.00497450327610472,0.0,7.203189673899205,0.0,0.5146016130318154,0.08770263983276444,7.203189673899112,0.0,0.0,0.0,0.01,2.96
10.0,0.004979735850092812,0.0,7.204137681806988,0.0,0.5148076171380108,0.08816133997022461,7.2041376818068965,0.0,0.0,0.0,0.01,2.97
10.0,0.004984940371527229,0.0,7.2050695271588765,0.0,0.5150101760206524,0.0886201778405496,7.205069527158785,0.0,0.0,0.0,0.01,2.98
10.0,0.0049901167320286636,0.0,7.205985493632976,0.0,0.5152093464887582,0.0890791502733472,7.205985493632887,0.0,0.0,0.0,0.01,2.99
10.0,0.0049952648421001606,0.0,7.206885854308265,0.0,0.5154051841680705,0.08953825419636163,7.206885854308176,0.0,0.0,0.0,0.01,3.0
10.0,0.005000384624515248,0.0,7.20777087488624,0.0,0.5155977436695259,0.08999748660989455,7.207770874886153,0.0,0.0,0.0,0.01,3.0100000000000002
10.0,0.005005476008019288,0.0,7.208640816760126,0.0,0.5157870787501541,0.0904568445624277,7.20864081676004,0.0,0.0,0.0,0.01,3.02
10.0,0.005010538927132003,0.0,7.209495937114483,0.0,0.5159732423265105,0.09091632514965133,7.209495937114399,0.0,0.0,0.0,0.01,3.0300000000000002
10.0,0.0050155733219499924,0.0,7.2103364890248205,0.0,0.5161562864881091,0.09137592551349251,7.210336489024737,0.0,0.0,0.0,0.01,3.04
10.0,0.005020579137949255,0.0,7.211162721557209,0.0,0.5163362625108545,0.09183564284114375,7.211162721557127,0.0,0.0,0.0,0.01,3.0500000000000003
10.0,0.005025556325787713,0.0,7.211974879867894,0.0,0.5165132208704749,0.09229547436409113,7.211974879867813,0.0,0.0,0.0,0.01,3.06
10.0,0.005030504903958891,0.0,7.212773173553542,0.0,0.5166872104139538,0.09275541758870977,7.212773173553461,0.0,0.0,0.0,0.01,3.0700000000000003
10.0,0.005035424818592077,0.0,7.213557847473268,0.0,0.5168582802485377,0.09321546977947182,7.213557847473188,0.0,0.0,0.0,0.01,3.08
10.0,0.005040316023136934,0.0,7.214329141495687,0.0,0.5170264786850092,0.09367562825229007,7.214329141495609,0.0,0.0,0.0,0.01,3.09
10.0,0.005045178492333846,0.0,7.215087283441625,0.0,0.5171918530613168,0.09413589042574577,7.215087283441548,0.0,0.0,0.0,0.01,3.1
10.0,0.005050012205359376,0.0,7.21583249759807,0.0,0.5173544499791577,0.09459625375874613,7.215832497597995,0.0,0.0,0.0,0.01,3.11
10.0,0.005054817145618485,0.0,7.216565004822991,0.0,0.5175143153175488,0.09505671574951505,7.216565004822917,0.0,0.0,0.0,0.01,3.12
10.0,0.0050595933005367685,0.0,7.217285022650149,0.0,0.5176714942463961,0.09551727393458338,7.217285022650076,0.0,0.0,0.0,0.01,3.13
10.0,0.005064340661352676,0.0,7.217992765393907,0.0,0.5178260312400665,0.09597792588777963,7.217992765393836,0.0,0.0,0.0,0.01,3.14
10.0,0.00506905922290974,0.0,7.218688444254047,0.0,0.5179779700909574,0.09643866921922017,7.218688444253977,0.0,0.0,0.0,0.01,3.15
10.0,0.005073748983448802,0.0,7.21937226742058,0.0,0.518127353923067,0.09689950157429998,7.2193722674205105,0.0,0.0,0.0,0.01,3.16
10.0,0.005078409944400238,0.0,7.220044440178557,0.0,0.5182742252055653,0.09736042063268291,7.22004444017849,0.0,0.0,0.0,0.01,3.17
10.0,0.005083042110176185,0.0,7.220705165012889,0.0,0.5184186257663648,0.09782142410729233,7.220705165012823,0.0,0.0,0.0,0.01,3.18
10.0,0.005087645487962772,0.0,7.221354641713151,0.0,0.51856059680569,0.09828250974330147,7.221354641713085,0.0,0.0,0.0,0.01,3.19
10.0,0.005092220112350773,0.0,7.221993055420487,0.0,0.5187001781580862,0.09874367541253314,7.2219930554204215,0.0,0.0,0.0,0.01,3.2
10.0,0.005096766236571744,0.0,7.222620483795243,0.0,0.5188374025132741,0.09920491984782223,7.222620483795179,0.0,0.0,0.0,0.01,3.21
10.0,0.005101283699023428,0.0,7.2232372045435875,0.0,0.5189723145911289,0.09966624020950907,7.2232372045435245,0.0,0.0,0.0,0.01,3.22
10.0,0.005105772529401144,0.0,7.2238434011726484,0.0,0.5191049528086193,0.1001276344134927,7.223843401172587,0.0,0.0,0.0,0.01,3.23
10.0,0.00511023276013373,0.0,7.224439254533612,0.0,0.51923535499267,0.10058910040670972,7.224439254533552,0.0,0.0,0.0,0.01,3.24
10.0,0.005114664426201844,0.0,7.225024942913873,0.0,0.5193635583929419,0.10105063616622458,7.225024942913814,0.0,0.0,0.0,0.01,3.25
10.0,0.005119067564956269,0.0,7.22560064212919,0.0,0.5194895996946143,0.10151223969832045,7.225600642129131,0.0,0.0,0.0,0.01,3.2600000000000002
10.0,0.0051234422159362105,0.0,7.226166525615838,0.0,0.5196135150311659,0.10197390903758975,7.226166525615781,0.0,0.0,0.0,0.01,3.27
10.0,0.0051277884206876075,0.0,7.226722764522766,0.0,0.5197353399971569,0.10243564224602489,7.22672276452271,0.0,0.0,0.0,0.01,3.2800000000000002
10.0,0.00513210622258143,0.0,7.227269527803744,0.0,0.5198551096610096,0.10289743741210877,7.227269527803689,0.0,0.0,0.0,0.01,3.29
10.0,0.005136395666631983,0.0,7.2278069823095255,0.0,0.5199728585777903,0.10335929264990562,7.227806982309472,0.0,0.0,0.0,0.01,3.3000000000000003
10.0,0.00514065679931521,0.0,7.228335292879993,0.0,0.5200886208019909,0.10382120609815142,7.228335292879939,0.0,0.0,0.0,0.01,3.31
10.0,0.005144889668386995,0.0,7.228854622436315,0.0,0.5202024299003098,0.10428317591934477,7.2288546224362635,0.0,0.0,0.0,0.01,3.3200000000000003
10.0,0.005149094322701467,0.0,7.229365132073105,0.0,0.5203143189644339,0.10474520029883733,7.229365132073053,0.0,0.0,0.0,0.01,3.33
10.0,0.005153270985237568,0.0,7.229866896269719,0.0,0.5204243158954625,0.10520727814639652,7.229866896269669,0.0,0.0,0.0,0.01,3.34
10.0,0.005157419838041117,0.0,7.230360008282687,0.0,0.5205324492825263,0.10566940822383354,7.230360008282638,0.0,0.0,0.0,0.01,3.35
10.0,0.00516154076532765,0.0,7.2308447060414744,0.0,0.5206387554235635,0.1061315881029462,7.2308447060414265,0.0,0.0,0.0,0.01,3.36
10.0,0.005165633838583434,0.0,7.23132113442747,0.0,0.5207432650905225,0.10659381613274595,7.231321134427423,0.0,0.0,0.0,0.01,3.37
10.0,0.005169699131037101,0.0,7.231789436195411,0.0,0.5208460086018625,0.10705609068684734,7.231789436195366,0.0,0.0,0.0,0.01,3.38
10.0,0.005173736717528701,0.0,7.232249752040677,0.0,0.5209470158339506,0.10751841016276466,7.232249752040633,0.0,0.0,0.0,0.01,3.39
10.0,0.005177746674378734,0.0,7.2327022206665745,0.0,0.5210463162324578,0.10798077298120823,7.232702220666531,0.0,0.0,0.0,0.01,3.4
10.0,0.005181729079257196,0.0,7.2331469788516305,0.0,0.5211439388237551,0.10844317758538091,7.233146978851589,0.0,0.0,0.0,0.01,3.41
10.0,0.00518568401105262,0.0,7.23358416151688,0.0,0.52123991222631,0.10890562244027438,7.23358416151684,0.0,0.0,0.0,0.01,3.42
10.0,0.0051896115497411174,0.0,7.234013901793156,0.0,0.5213342646620832,0.10936810603196577,7.2340139017931175,0.0,0.0,0.0,0.01,3.43
10.0,0.005193511776255419,0.0,7.234436331088376,0.0,0.5214270239679244,0.10983062686691386,7.2344363310883395,0.0,0.0,0.0,0.01,3.44
10.0,0.005197384772353916,0.0,7.234851579154836,0.0,0.5215182176069688,0.1102931834712557,7.234851579154801,0.0,0.0,0.0,0.01,3.45
10.0,0.005201230620489705,0.0,7.235259774156496,0.0,0.521607872680034,0.11075577439010288,7.2352597741564635,0.0,0.0,0.0,0.01,3.46
10.0,0.005205049403679626,0.0,7.235661042736272,0.0,0.5216960159370151,0.11121839818683808,7.235661042736241,0.0,0.0,0.0,0.01,3.47
10.0,0.005208841475529688,0.0,7.236055389160942,0.0,0.5217826553501896,0.1116810545899379,7.236055389160912,0.0,0.0,0.0,0.01,3.48
10.0,0.005212606816498378,0.0,7.236442983467277,0.0,0.5218678240515128,0.1121437417584652,7.236442983467249,0.0,0.0,0.0,0.01,3.49
10.0,0.005216345464121314,0.0,7.236823968901547,0.0,0.5219515509723717,0.11260645810936024,7.236823968901521,0.0,0.0,0.0,0.01,3.5
10.0,0.005220057519497763,0.0,7.237198459024818,0.0,0.5220338604033409,0.11306920234484596,7.237198459024795,0.0,0.0,0.0,0.01,3.5100000000000002
10.0,0.005223743084953173,0.0,7.237566565623966,0.0,0.5221147762511541,0.11353197318749347,7.237566565623944,0.0,0.0,0.0,0.01,3.52
10.0,0.00522740226395198,0.0,7.237928398759371,0.0,0.5221943220471146,0.1139947693797045,7.237928398759353,0.0,0.0,0.0,0.01,3.5300000000000002
10.0,0.005231035161010402,0.0,7.23828406681263,0.0,0.5222725209555039,0.11445758968319356,7.238284066812613,0.0,0.0,0.0,0.01,3.54
10.0,0.005234641881609247,0.0,7.238633676534251,0.0,0.5223493957819927,0.1149204328784704,7.238633676534237,0.0,0.0,0.0,0.01,3.5500000000000003
10.0,0.005238222532106714,0.0,7.238977333091357,0.0,0.5224249689820495,0.11538329776432214,7.238977333091347,0.0,0.0,0.0,0.01,3.56
10.0,0.00524177721965119,0.0,7.239315140115393,0.0,0.5224992626693507,0.11584618315729574,7.239315140115385,0.0,0.0,0.0,0.01,3.5700000000000003
10.0,0.00524530605209406,0.0,7.239647199749817,0.0,0.5225722986241906,0.11630908789118014,7.239647199749813,0.0,0.0,0.0,0.01,3.58
10.0,0.005248809137902503,0.0,7.239973612697817,0.0,0.5226440983018907,0.11677201081648868,7.239973612697815,0.0,0.0,0.0,0.01,3.59
10.0,0.005252286586072298,0.0,7.240294478269999,0.0,0.5227146828412098,0.1172349507999414,7.240294478270001,0.0,0.0,0.0,0.01,3.6
10.0,0.005255738527070884,0.0,7.240609884357513,0.0,0.5227840718824491,0.11769790682460239,7.240609884357517,0.0,0.0,0.0,0.01,3.61
10.0,0.005259165215779723,0.0,7.240919858123262,0.0,0.5228522777444335,0.118160878482483,7.240919858123269,0.0,0.0,0.0,0.01,3.62
10.0,0.005262566652244366,0.0,7.241224547688181,0.0,0.5229193268933707,0.11862386415927281,7.241224547688192,0.0,0.0,0.0,0.01,3.63
