Time,X,Xa,Xa_ATIII,PL,PT,Va,IIa,V,II,IIa_alpha2M,IIa_ATIII,RVV,kcat_X,km_X,ki_Xa,k_PT,k_PL,kcat_V,km_V,kcat_II,km_II,kcat_2,km_2,ki_IIaAlpha2M,ki_IIaATIII,AmAct,compartment_1,R1,R2,R3,R4,R5,R6,R7,R8
1.9100000000000001,0.1124735858944963,0.008022405738466631,0.07950389711857617,0.049999978751538075,1.1248461866396923e-08,0.00018297661316578996,0.09534310929868638,0.02981700213837238,1.1922946865277073,0.020578131561572423,0.09178407261203056,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.10678455044692065,1.0,0.03395155932335789,0.036349520400992305,5.80194727082479e-09,0.00014893013341589026,9.273966022074617e-09,0.09459984380786426,0.016799455858428538,0.07493014959783763
1.92,0.11213457980541343,0.007998459322905487,0.07986684956541648,0.04999997869373436,1.1306265581433864e-08,0.00018446603552086177,0.09537024783698574,0.029815512658213594,1.1913501188822313,0.02074615048755156,0.09253348279322808,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.10690510750806441,1.0,0.03384970900837383,0.03624101919208476,5.758780784829377e-09,0.00014896508470745829,9.314377016619724e-09,0.09431380199745357,0.016804237668876888,0.0749514777750871
1.93,0.11179659070549881,0.007974579423814458,0.08022871850705053,0.04999997863636275,1.1363637193946327e-08,0.0001859557835126144,0.09539428387181415,0.029814022852850227,1.1904084075953822,0.020914214492754768,0.09328309404004535,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.1070225871297858,1.0,0.03374816134248937,0.03613281936930331,5.7155277822720915e-09,0.00014899518437667516,9.35438002655168e-09,0.09402857200436225,0.01680847281821365,0.07497036769485874
1.94,0.11145961557267381,0.007950766049195793,0.08058950695755553,0.04999997857942407,1.1420575869066804e-08,0.00018744580892604123,0.09541525518835467,0.029812532770498126,1.189469544549106,0.021082318143913117,0.09403288211862279,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.10713702407637037,1.0,0.033646915443646265,0.03602492096890614,5.672194305238846e-09,0.0001490204924028323,9.393975462815017e-09,0.0937441537876342,0.016812167964188093,0.07498684905252793
1.95,0.11112365139366802,0.007927019198085614,0.08094921793116654,0.04999997852291911,1.1477080831825081e-08,0.0001889360641429616,0.09543319920906376,0.029811042458776242,1.1885335216262898,0.021250456074015243,0.09478282309062767,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.10724845278621624,1.0,0.0335459704322539,0.03591732398652592,5.628786291340815e-09,0.00014904106818445514,9.433163781518079e-09,0.09346054720064538,0.016815329700637035,0.07500095125840321
1.96,0.11078869516399463,0.007903338860975204,0.08130785444187981,0.049999978466848574,1.153315136611085e-08,0.00019042650213623366,0.0954481529961179,0.029809551964712435,1.187600330711795,0.02141862298167039,0.09553289331041304,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.10735690737392664,1.0,0.03344532543118298,0.035810028379078644,5.585309575188274e-09,0.00014905697054321047,9.471945482906549e-09,0.09317775199609746,0.016817964557915975,0.07501270343964907
1.97,0.11045474388792584,0.00787972502021356,0.08166541950307481,0.049999978411213127,1.1588786813650749e-08,0.00019191707646400657,0.0954601532538852,0.029808061334749215,1.1866699636934395,0.021586813630475758,0.0962830694221959,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.10746242163242972,1.0,0.033344979565759325,0.03570303406658764,5.541769889800058e-09,0.0001490682577278543,9.5103211103544e-09,0.09289576783078927,0.01682007900333457,0.07502213444222838
1.98,0.11012179457846834,0.007856177650392074,0.08202191612715404,0.049999978356013365,1.164398657299953e-08,0.00019340774126401224,0.09546923633141981,0.02980657061474945,1.1857424124629332,0.02175502284838825,0.09703332835725509,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.10756502903512367,1.0,0.03324493196375752,0.03559634093392649,5.498172868009641e-09,0.00014907498741821766,9.548291249371877e-09,0.09261459427017597,0.01682167944159617,0.07502927283286283
1.99,0.10978984425733886,0.007832696718712078,0.0823773473252,0.04999997830124984,1.1698750098545165e-08,0.00019489845124789714,0.09547543822497692,0.02980507985000204,1.1848176689167702,0.021923245527100618,0.09778364733114868,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.10766476273804487,1.0,0.03314518175539474,0.03548994883248442,5.454524043852575e-09,0.0001490772167292258,9.585856526630275e-09,0.0923342307927251,0.016822772215240932,0.07503414690100936
2.0,0.10945888995493976,0.007809282185336082,0.08273171610664828,0.04999997824692304,1.1753076899518736e-08,0.00019638916169559454,0.0954787945805459,0.02980358908522754,1.1838957249570772,0.022091476621422048,0.09853400384095123,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.10776165558205655,1.0,0.03304572807332448,0.035383857581757786,5.410828861063922e-09,0.00014907500221494807,9.623017608995909e-09,0.09205467679407882,0.016823363605092186,0.07503678466085102
2.0100000000000002,0.10912892871033474,0.00778593400372337,0.0830850254789764,0.049999978193033395,1.1806966539058415e-08,0.0001978798284497372,0.0954793406963997,0.029802098364583755,1.1829765724924222,0.022259711148663257,0.09928437566251119,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.10785574009505647,1.0,0.03294657005263034,0.03527806697087059,5.367092649020825e-09,0.0001490683998726743,9.659775202613505e-09,0.09177593159103083,0.016823459830705625,0.07503721385330053
2.02,0.1087999575712245,0.007762652120950673,0.08343727844740723,0.0499999781395813,1.1860418633220134e-08,0.00019937040791011092,0.09547711152565865,0.029800607731671286,1.1820602034385836,0.02242794418802604,0.10003474084772807,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.10794704849420113,1.0,0.0328477068308198,0.035172576760027496,5.323320652009193e-09,0.0001490574651470154,9.696130051950962e-09,0.09149799442532612,0.016823067050821053,0.07503546194801514
2.0300000000000002,0.10847197359392259,0.007739436478018576,0.08378847801462702,0.04999997808656708,1.1913432850037793e-08,0.00020086085702814962,0.09547214167886653,0.02979911722953903,1.1811466097192822,0.022596170879997438,0.1007850777218502,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.1080356126881451,1.0,0.03274913754781802,0.035067386681902166,5.279518029269439e-09,0.00014904225293402453,9.732082938889667e-09,0.09122086446729133,0.016822191363816283,0.07503155614542122
2.04,0.10814497384333127,0.007716287010144297,0.08413862718051655,0.04999997803399102,1.1966008908614504e-08,0.00020235113330147083,0.09546446542657738,0.02979762690068965,1.1802357832668782,0.022764386425748323,0.10153536488079243,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.10812146427929345,1.0,0.03265086134596169,0.03496249644296381,5.235689840427511e-09,0.00014902281758533633,9.767634681844991e-09,0.09094454081930363,0.016820838808162934,0.07502552337874717
2.05,0.10781895539291736,0.007693203647041426,0.08448772894189566,0.04999997798185335,1.2018146578200288e-08,0.00020384119476845374,0.09545411670195128,0.029796136787084995,1.1793277160230338,0.02293258608653668,0.10228558118847443,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.10820463456606567,1.0,0.03255287736999281,0.034857905724744696,5.191841051962841e-09,0.00014899921291232137,9.802786134880443e-09,0.0906690225191048,0.016819015362883816,0.07501739031606351
2.06,0.10749391532468826,0.007670186313187215,0.08483578629227986,0.04999997793015425,1.206984567728133e-08,0.00020533100000285804,0.09544112910335746,0.02979464693015149,1.178422399939344,0.023100765183115383,0.10303570577417934,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.10828515454516961,1.0,0.032455184767052524,0.03475361418505127,5.147976544375932e-09,0.00014897149219025345,9.837538186835937e-09,0.09039430854296757,0.016816726948011583,0.07500718336232863
2.07,0.10716985072916804,0.007647234928077977,0.08518280222164892,0.049999977878893855,1.2121106072694055e-08,0.00020682050810848452,0.09542553589698335,0.02979315737078547,1.1775198269779354,0.02326891909514459,0.10378571802993275,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.10836305491388375,1.0,0.03235778268667504,0.03464962145912131,5.104101109306756e-09,0.00014893970816248685,9.871891760480876e-09,0.09012039780872101,0.016813979425048465,0.07499492866143923
2.08,0.10684675870537343,0.007624349406473091,0.08552877971622681,0.04999997782807225,1.2171927678747846e-08,0.00020830967871387812,0.09540737001944807,0.02979166814935847,1.1766199891120368,0.023437043260608758,0.10453559760790263,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.10843836607234654,1.0,0.03226067028078137,0.03454592716072957,5.060219449473766e-09,0.00014890391304464215,9.905847811678755e-09,0.08984728917864071,0.01681077859742675,0.07498065209828425
2.09,0.10652463636079007,0.00760152965862816,0.08587372175827232,0.049999977777689476,1.2222310456355133e-08,0.000209798471967072,0.09538666408041896,0.0297901793057225,1.17572287832652,0.023605133175238224,0.10528532441781918,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.10851111812585142,1.0,0.03216384670367333,0.03444253088324419,5.016336182212799e-09,0.00014886415852879688,9.939407328562152e-09,0.08957498146221025,0.01680713021096982,0.07496437930080127
2.1,0.10620348081134869,0.007578775590517759,0.08621763132588013,0.04999997772774552,1.2272254412176515e-08,0.00021128684853037426,0.09536345036522999,0.029788690879215242,1.1748284866184147,0.023773184391935456,0.10603487862441598,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.1085813408871461,1.0,0.032067311112027326,0.03433943220063596,4.9724558404562485e-09,0.00014882049578768104,9.97257133072427e-09,0.08930347341875931,0.016803039954353522,0.07494613564203426
2.11,0.10588328918140144,0.007556087104048279,0.08656051139279167,0.04999997767824033,1.2321759597778501e-08,0.00021277476957519596,0.09533776083750074,0.029787202908665236,1.1739368059973985,0.023941192520205844,0.106784240644891,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.10864906387873519,1.0,0.03197106266488835,0.03423663066844275,4.928582872855034e-09,0.00014877297547887333,1.0005340868424963e-08,0.08903276375998424,0.01679851345956763,0.07492594624219184
2.12,0.10556405860369815,0.007533464097261258,0.08690236492821546,0.049999977629173825,1.2370826108800961e-08,0.00021426219677692183,0.09530962714175478,0.029785715432396997,1.1730478284862593,0.02410915322559319,0.10753339114638884,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.1087143163351846,1.0,0.03187510052366376,0.03413412582469076,4.884721645333757e-09,0.00014872164774899777,1.0037717021808759e-08,0.08876285115235576,0.016793556302377194,0.07490383597070509
2.13,0.10524578621936284,0.007510906464527668,0.08724319489665637,0.04999997758054585,1.2419454084135926e-08,0.00021574909230982206,0.09527908060603647,0.02978422848823612,1.172161546121337,0.024277062229119722,0.10828231104350292,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.10877712720542704,1.0,0.03177942385211734,0.03403191719077486,4.840876442581475e-09,0.0001486665622379185,1.0069700900136208e-08,0.08849373421941951,0.016788174002783627,0.07487982944828407
2.14,0.10492846917787009,0.007488414096733517,0.08758300425775364,0.04999997753235623,1.2467643705118425e-08,0.00021723541884200687,0.09524615224452505,0.029782742113514317,1.1712779509529414,0.02444491530673081,0.1090309814957989,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.10883752515506738,1.0,0.03168403181636314,0.033930004272299565,4.797051468824199e-09,0.00014860776808293065,1.010129364102893e-08,0.08822541154399359,0.016782372025485316,0.07485395104897224
2.15,0.10461210463702167,0.007465986881457185,0.0879217959661269,0.04999997748460474,1.2515395194727994e-08,0.00021872113953042227,0.09521087276014505,0.029781256345074412,1.1703970350457489,0.024612708288744175,0.10977938390535794,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.1088955385686868,1.0,0.03158892358485946,0.0338283865598825,4.753250848880296e-09,0.00014854531392294638,1.0132496409727229e-08,0.08795788167026798,0.016776155780337556,0.074826224902198
2.16,0.10429668976292301,0.007443624703138832,0.08825957297123029,0.049999977437291114,1.2562708816800779e-08,0.00022020621801588822,0.09517327254717214,0.029779771219275324,1.169518790479179,0.024780437059303825,0.11052749991434108,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.10895119555214507,1.0,0.03149409832840281,0.033727063529922045,4.709478629380214e-09,0.00014847924790267397,1.0163310398360129e-08,0.08769114310581001,0.01676953062281173,0.0747966748948226
2.17,0.10398222172995997,0.007421327443242257,0.08859633821721384,0.049999977390415055,1.2609584875252602e-08,0.00022169061841817775,0.09513338169383366,0.029778286771996974,1.1686432093477506,0.024948097555838437,0.1112753114025735,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.10900452393487983,1.0,0.03139955522012186,0.03362603464533066,4.665738779838829e-09,0.0001484096176767894,1.0193736825228002e-08,0.08742519432348043,0.01676250185445349,0.07476532467318388
2.18,0.10366869772077542,0.007399094980409511,0.08893209464279231,0.04999997734397622,1.2656023713312691e-08,0.00022317430533113887,0.09509122998490263,0.029776803038645175,1.1677702837614194,0.025115685768524458,0.1120228004851498,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.10905555127220223,1.0,0.03130529343547146,0.033525299356235494,4.622035193610895e-09,0.00014833647041409792,1.0223776934097501e-08,0.0871600337632633,0.016755074723339845,0.07473219764513499
2.19,0.10335611492624612,0.007376927190608616,0.08926684518112048,0.049999977297974216,1.2702025712767707e-08,0.0002246572438178567,0.09504684690428498,0.029775320054156458,1.1669000058458987,0.025283197739753627,0.112769949510059,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.109104304847588,1.0,0.03121131215222659,0.03342485710064764,4.578371688976942e-09,0.00014825985280168542,1.0253431993508448e-08,0.0868956598340145,0.016747254424535014,0.07469731698207757
2.2,0.1030444705454595,0.0073548239472746735,0.08960059275967545,0.04999997725240864,1.2747591293216141e-08,0.0002261393994058584,0.09500026163759889,0.029773837853002874,1.1660323677429618,0.025450629563605182,0.1135167410558305,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.10915081167496338,1.0,0.031117610550476422,0.03332470730510154,4.534752010188517e-09,0.00014817981104905766,1.028270329609258e-08,0.08663207091513149,0.016739046100544924,0.07466070562098898
2.21,0.10273376178569055,0.007332785121444672,0.08993334030014477,0.04999997720727902,1.2792720911332928e-08,0.000227620738082358,0.09495150307474567,0.029772356469196758,1.1651673616107285,0.025617977385322496,0.1142631579291996,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.10919509850098498,1.0,0.031024187812618276,0.033224849385265806,4.491179828467677e-09,0.00014809639089226697,1.0311592157904043e-08,0.08636926535814868,0.016730454841770187,0.07462238626644263
2.22,0.10242398586237875,0.007310810581886248,0.09026509071832084,0.04999997716258487,1.2837415060144145e-08,0.00022910122628954402,0.09490059981247158,0.029770875936295422,1.1643049796239366,0.025785237400794324,0.11500918316279386,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.10923719180731323,1.0,0.030931043123351706,0.03312528274652658,4.447658742979388e-09,0.00014800963759802432,1.0340099917761357e-08,0.08610724148826096,0.016721485686957492,0.07458238139262141
2.23,0.10211513999910515,0.007288900195220707,0.09059584692400077,0.04999997711832566,1.2881674268311589e-08,0.00023058083091990648,0.09484758015691991,0.02976939628740585,1.163445213974197,0.02595240585604047,0.11575480001283896,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.10927711781287841,1.0,0.030838175669672542,0.03302600678454502,4.404192281861515e-09,0.00014791959596779694,1.0368227936600721e-08,0.08584599760577923,0.016712143623649287,0.07454071324532335
2.24,0.10180722142756932,0.007267053826040516,0.09092561182089197,0.04999997707450083,1.2925499099427227e-08,0.00023205951931160618,0.09479247212617285,0.029767917555189316,1.1625880568702365,0.026119479046702032,0.11649999195688505,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.10931490247613919,1.0,0.03074558464086689,0.032927020885789575,4.360783903170111e-09,0.00014782631034188987,1.0395977596840485e-08,0.08558553198752034,0.016702433588631656,0.07449740384395925
2.25,0.10150022738756659,0.0072452713370215515,0.0912543883065226,0.049999977031109775,1.2968890151317322e-08,0.0002335372592438836,0.09473530345278247,0.029766439771865986,1.1617335005381253,0.02628645331753602,0.11724474269155266,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.1093505714973325,1.0,0.030653269228505264,0.03282832442804465,4.317436995872139e-09,0.00014772982460351054,1.0423350301756592e-08,0.08532584288813501,0.016692360468380272,0.07445247498354175
2.2600000000000002,0.10119415512696515,0.007223552589030295,0.09158217927215738,0.049999976988151874,1.3011848055356168e-08,0.00023501401893250947,0.09467610158629035,0.029764962969219457,1.160881537221493,0.026453325061914532,0.1179890361302988,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.10938415032071483,1.0,0.03056122862643665,0.03272991678089627,4.2741548807687395e-09,0.00014763018218281573,1.0450347474868915e-08,0.08506692854137572,0.016681929099504358,0.07440594823666559
2.27,0.1008890019016834,0.007201897441226248,0.09190898760271776,0.049999976945626454,1.3054373475789255e-08,0.00023648976702527442,0.09461489369573553,0.02976348717860127,1.1600321591817304,0.026620090721328232,0.11873285640120247,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.10941566413679403,1.0,0.03046946203078258,0.03263179730619613,4.230940811443906e-09,0.00014752742606094022,1.0476970559338174e-08,0.08480878716130805,0.0166711442691886,0.07435784495547856
2.2800000000000002,0.1005847649756671,0.007180305751159729,0.09223481617670695,0.04999997690353282,1.3096467109065804e-08,0.0002379644725975201,0.09455170667215015,0.02976201243093539,1.159185358698182,0.026786746784894372,0.11947618784477017,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.10944513788455143,1.0,0.030377968639931262,0.03253396535850473,4.18779797521655e-09,0.0001474215987740064,1.050322101737342e-08,0.08455141694346709,0.016660010715632858,0.07430818627364282
2.29,0.10028144162086687,0.0071587773748652975,0.09255966786613903,0.04999997686187024,1.3138129683180568e-08,0.0002394381051477092,0.09448656713104246,0.029760538756722625,1.1583411280683245,0.026953289788869073,0.12021901501176063,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.10947259625365367,1.0,0.030286747654531678,0.03243642028551466,4.144729494031581e-09,0.00014731274241711374,1.0529100329649876e-08,0.08429481606596241,0.01664853312848968,0.07425699310828628
2.3000000000000003,0.09997902911721554,0.007137312166950973,0.0928835455364724,0.04999997682063797,1.3179361957024731e-08,0.0002409106345930361,0.0944195014148668,0.029759066186045027,1.1574994596079362,0.027119716316164093,0.1209613226610294,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.10949806368665403,1.0,0.03019579827748772,0.03233916142845485,4.101738425373006e-09,0.00014720089864830806,1.0554609994736932e-08,0.08403898269053278,0.01663671614929953,0.07420428616194381
2.31,0.09967752475260569,0.007115909980683446,0.09320645204654703,0.049999976779835205,1.3220164719745827e-08,0.00024238203126507644,0.0943505355954802,0.029757594748570225,1.1566603456512563,0.02728602299586781,0.12170309575739233,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.10952156438118271,1.0,0.030105119713952345,0.03224218812247669,4.058827763180422e-09,0.00014708610869252972,1.0579751528536225e-08,0.08378391496355364,0.01662456437192361,0.0741500859244879
2.32,0.0993769258228671,0.007094570668069459,0.09352839024852554,0.04999997673946113,1.326053879011662e-08,0.00024385226590547656,0.09427969547658525,0.029756124473555755,1.155823778551132,0.027452206502770624,0.12244431946950879,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.10954312229212572,1.0,0.03001471117132171,0.03214549969702272,4.016000438706211e-09,0.00014696841334553988,1.0604526463729608e-08,0.08352961101699911,0.016612082342974323,0.07409441267504835
2.33,0.0990772296317444,0.007073294079933522,0.09384936298783796,0.049999976699514906,1.330048501591275e-08,0.0002453213096616819,0.09420700659615892,0.029754655389853325,1.1549897506791595,0.02761826355689461,0.1231849791677837,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.10956276113379233,1.0,0.029924571859229348,0.03204909547617879,3.9732593214133934e-09,0.00014684785297782541,1.0628936349236874e-08,0.08327606896936066,0.0165992745622432,0.0740372864839213
2.34,0.09877843349087476,0.007052080065992136,0.09416937310312971,0.04999997665999565,1.3340004273299095e-08,0.00024678913408270384,0.09413249422886708,0.029753187525913046,1.1541582544258138,0.0277841909230274,0.12392506042228858,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.10958050438207032,1.0,0.029834700989540348,0.031952974779010365,3.930607219834525e-09,0.00014672446753848038,1.0652982749683056e-08,0.0830232869265242,0.01658614548312638,0.07397872721446663
2.35,0.09848053471976553,0.0070309284749246566,0.09448842342621323,0.049999976620902456,1.3379097466224765e-08,0.0002482557111149265,0.0940561833884644,0.02975172090978763,1.15332928220057,0.02794998541026041,0.12466454900070185,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.1095963752765692,1.0,0.029745097776345535,0.031857136919883615,3.8880468824238065e-09,0.00014659829655906483,1.0676667244875258e-08,0.08277126298260763,0.016572699513047427,0.07391875452499418
2.36,0.0981835306457721,0.00700983915444098,0.09480651678202229,0.049999976582234394,1.3417765525826575e-08,0.00024972101309795035,0.0939780988301795,0.029750255569136547,1.1525028264320185,0.028115643871531138,0.12540343086626748,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.10961039682275081,1.0,0.0296557614359557,0.03176158120877208,3.8455809984092016e-09,0.00014646937915744026,1.0699991429288757e-08,0.08251999522076056,0.01655894101387763,0.07385738787063807
2.37,0.09788741860407559,0.00698881195134616,0.09512365598856974,0.04999997654399051,1.3456009409840938e-08,0.00025118501276047547,0.09389826505308495,0.029748791531230136,1.151678879567969,0.028281163203169812,0.12614169217577278,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.10962259179404736,1.0,0.029566691186895776,0.03166630695154945,3.803212198615752e-09,0.00014633775404158107,1.0722956911562308e-08,0.08226948171392764,0.016544874302353567,0.07379464650521947
2.38,0.0975921959376609,0.006967846711602114,0.09543984385690778,0.049999976506169816,1.3493830102024052e-08,0.00025264768321622193,0.09381670630245198,0.029747328822953698,1.1508574340755502,0.02844654034445006,0.12687931927754434,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.10963298273396621,1.0,0.029477886249899086,0.03157131345026917,3.760943056315999e-09,0.0001462034595133619,1.0745565314002526e-08,0.08201972052557761,0.016530503650492037,0.07373054948309701
2.39,0.09729785999729454,0.006946943280386532,0.09575508319109122,0.04999997646877131,1.3531228611580324e-08,0.0002541089979598884,0.09373344657208986,0.02974586747081152,1.1500384824413001,0.02861177227714382,0.12761629870946276,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.10964159195818182,1.0,0.02938934584790159,0.031476600003431374,3.7187760880143364e-09,0.00014606653347232047,1.0767818272097156e-08,0.08177070971039908,0.016515833286002233,0.07366511566100542
2.4,0.09700440814150268,0.00692610150214913,0.0960693767881431,0.04999997643179395,1.356820597259888e-08,0.00025556893086314786,0.09364850960666955,0.029744407500930898,1.1492220171712513,0.028776856025080254,0.12835261719699534,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.10964844155661417,1.0,0.029301069206036114,0.031382165906237706,3.6767137542821827e-09,0.00014592701341939555,1.078971743403716e-08,0.08152244731496482,0.016500867392695174,0.07359836369988161
2.41,0.09671183773654922,0.006905321220665342,0.09638272743802308,0.04999997639523668,1.3604763243498114e-08,0.0002570274561706809,0.09356191890403154,0.029742948939066094,1.1484080307910085,0.028941788653708878,0.12908826165124754,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.10965355339549368,1.0,0.02921305555162663,0.03128801045083466,3.6347584605372544e-09,0.0001457849364606401,1.0811264460247445e-08,0.08127493137836572,0.016485610110890357,0.07353031206667839
2.42,0.09642014615641387,0.006884602279087592,0.09669513792359792,0.04999997635909841,1.3640901506478169e-08,0.00025848454849624556,0.09347369771747785,0.029741491810602264,1.1475965158458203,0.0291065672696666,0.1298232191670317,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.10965694911941248,1.0,0.029125304114182543,0.031194132926545874,3.592912557838081e-09,0.00014564033931090876,1.0832461022926132e-08,0.08102815993281628,0.016470065537819597,0.07346097903616584
2.43,0.09612933078277032,0.006863944519994223,0.09700661102061449,0.049999976323378055,1.3676621866981252e-08,0.0002599401828187849,0.09338386905804791,0.029740036140559364,1.1467874649006449,0.02927118902034891,0.1305574770209547,0.03,239.1,23.65,4.531,122.9,801.4,7.844,149.7,43.87,62.25,12.4,0.06148,0.1762,0.7859,0.1096586501533619,1.0,0.02903781412539294,0.031100532620093824,3.551178343668359e-09,0.0001454932582975201,1.0853308805592233e-08,0.08078213100423214,0.01645423772802804,0.07339038269271986
