AA,Cn,DFG,E1,E2,FA,Fru,Glu,Gly,MG,Man,Mel,_1DG,_3DG,Time
0.06515289674720247,0.342749322296502,8.169768534632677,0.09228703491238625,0.2640962224886339,0.007590147604699986,0.00521109478592184,0.015577498412884293,0.4733797189411852,0.00733074653451784,0.009745831272604777,0.0004684890251083759,0.02481647978793944,0.009867194567749947,2.63
0.06568194792262512,0.3439642488037008,8.166762612935448,0.09250943372512821,0.2647731136110577,0.007647453447547606,0.005246529053838001,0.01568173526407847,0.4754808121356626,0.007385340272007543,0.009811078641588093,0.00047402759269443993,0.02490394637479634,0.009929212899297475,2.64
0.06621285934707004,0.34517852843848534,8.163757797213892,0.09273107687339885,0.26544800905437277,0.007704969419754676,0.005282053891375132,0.015786221447322613,0.47758350648118175,0.007440127131378422,0.009876482456594081,0.00047961037714629764,0.024991182106486518,0.009991336505273545,2.65
0.06674562652052758,0.34639216138840995,8.160754087061083,0.09295196640652482,0.26612091349416034,0.00776269544723349,0.00531766903141823,0.015890956104855636,0.47968779547790646,0.007495107009791415,0.00994204218281991,0.00048523756031669567,0.025078187144214975,0.01005356466801986,2.66
0.06728024468285276,0.34760514783933905,8.15775148207025,0.09317210436522376,0.2667918315907874,0.007820631455609402,0.005353374207750946,0.01599593838262924,0.4817936726493256,0.007550279804483993,0.010007757287775837,0.0004909093244047589,0.025164961923649705,0.01011589667400437,2.67
0.06781670948041717,0.3488174879778834,8.154749981834765,0.09339149278971129,0.26746076800106855,0.007878777370525959,0.005389169154363969,0.016101167426801937,0.48390113152340297,0.007605645412651721,0.010073627239101123,0.0004966258510422497,0.02525150647718342,0.010178331809579473,2.68
0.0683550164511622,0.3500291819895233,8.151749585948156,0.09361013371346122,0.2681277273692963,0.007937133117410069,0.005425053605986984,0.016206642386437545,0.4860101656470789,0.007661203731539582,0.010139651506245084,0.0005023873219978383,0.025337820957407643,0.010240869364247415,2.69
0.06889516110250736,0.35124023005889615,8.148750294004095,0.09382802916416412,0.2687927143286233,0.007995698621508118,0.005461027298006721,0.01631236241309068,0.48812076858403797,0.007716954658428062,0.010205829560208884,0.0005081939190695547,0.02542390555789082,0.010303508630159044,2.7
0.0694371389468366,0.3524506323699286,8.145752105596408,0.09404518116417072,0.26945573350170315,0.008054473807902668,0.00549708996642892,0.016418326660614935,0.49023293391367373,0.007772898090626753,0.01027216087342603,0.0005140458240353266,0.025509760477082453,0.010366248901882053,2.71
0.0699809455017425,0.3536603891058405,8.142755020319065,0.09426159173050755,0.27011678950071677,0.00811345860151307,0.005533241347876805,0.0165245342851562,0.4923466552310491,0.007829033925474222,0.010338644919758206,0.0005199432186517799,0.025595385918044593,0.010429089476393176,2.72
0.07052657629027012,0.35486950044914894,8.139759037766192,0.09447726287489241,0.2707758869273978,0.008172652927096055,0.005569481179589537,0.016630984445145894,0.4944619261468555,0.00788536206033787,0.010405281174491066,0.0005258862846530361,0.025680782088183276,0.010492029653070339,2.73
0.07107402684116135,0.3560779665816715,8.136764157532058,0.09469219660375004,0.2714330303730589,0.00823205670924636,0.005605809199420695,0.016737676301294274,0.49657874028737353,0.007941882392613807,0.010472069114330056,0.0005318752037495126,0.025765949198980013,0.010555068733684853,2.74
0.07162329268909869,0.3572857876845307,8.133770379211088,0.09490639491822754,0.2720882244186173,0.008291669872397309,0.005642225145836728,0.016844609016583686,0.49869709129443157,0.0079985948197267,0.010539008217396216,0.0005379101576267201,0.02585088746572324,0.01061820602239357,2.75
0.0721743693749496,0.3584929639381572,8.130777702397848,0.09511985981421006,0.27274147363462103,0.008351492340821444,0.005678728757915433,0.016951781756261858,0.500816972825367,0.008055499239129661,0.010606097963222002,0.0005439913279440629,0.02593559710723982,0.010681440825731072,2.7600000000000002
0.07272725244601032,0.3596994955222942,8.127786126687061,0.09533259328233629,0.2733927825812744,0.00841152403863111,0.0057153197753444076,0.01705919368783515,0.5029383785529846,0.008112595548304092,0.010673337832747078,0.0005501188963336359,0.026020078345626457,0.010744772452601834,2.77
0.07328193745625013,0.3609053826160008,8.124795651673596,0.095544597308014,0.27404215580846436,0.008471764889779078,0.005751997938419532,0.017166843981061865,0.5050613021655178,0.00816988364475956,0.010740727308314149,0.0005562930443990258,0.026104331405981222,0.010808200214272408,2.7800000000000002
0.07383841996655524,0.3621106253976559,8.121806276952467,0.09575587387143566,0.2746895978557858,0.00853221481805913,0.005788762988043419,0.01727473180794548,0.507185737366587,0.00822736342603366,0.010808265873664744,0.0005625139537141073,0.026188356516134974,0.010871723424363575,2.79
0.0743966955449731,0.36331522404496247,8.118818002118847,0.09596642494759397,0.2753351132525681,0.008592873747106685,0.0058256146657238925,0.017382856342727966,0.5093116778751609,0.00828503478969188,0.010875953013935059,0.0005687818058218443,0.026272153906382857,0.010935341398842549,2.8000000000000003
0.07495675976695614,0.36451917873495043,8.115830826768045,0.09617625250629741,0.27597870651790046,0.00865374160039939,0.005862552713572442,0.01749121676188302,0.5114391174255147,0.008342897633327465,0.010943788215651732,0.000575096782233087,0.026355723809215754,0.010999053456015121,2.81
0.07551860821560617,0.3657224896439814,8.11284475049553,0.0963853585121858,0.27662038216065804,0.00871481830125773,0.005899576874302699,0.01759981224410937,0.5135680497671915,0.008400951854561287,0.011011770966727685,0.0005814590644253717,0.026439066459051763,0.011062858916517855,2.82
0.07608223648191828,0.366925156947752,8.109859772896915,0.09659374492474589,0.27726014467952803,0.008776103772845644,0.005936686891228901,0.017708641970324044,0.5156984686649612,0.008459197351041703,0.011079900756457914,0.0005878688338417199,0.026522182091967657,0.011126757103310254,2.83
0.07664764016502484,0.3681271808212978,8.10687589356796,0.09680141369832684,0.277897998563035,0.008837597938171108,0.005973882508264344,0.01781770512365562,0.51783036789878,0.008517634020444418,0.011148177075515305,0.0005943262718894355,0.026605070945430354,0.011190747341666921,2.84
0.07721481412956513,0.3693285614363767,8.103893112104581,0.09700836677341541,0.2785339482769813,0.008899300719757728,0.006011163470666337,0.017927000893217544,0.5199637412840936,0.00857626176059989,0.011216599418301252,0.0006008315609185511,0.02668773401286819,0.011254828963742566,2.85
0.07778375401996417,0.3705292989668132,8.10091142810284,0.09721460609446521,0.27916799829012395,0.008961212040315926,0.006048529523513292,0.01803652846639743,0.5220985826303369,0.008635080469233267,0.011285167278142187,0.0006073848822240333,0.02677017150498149,0.01131900129924442,2.86
0.07835445585277503,0.3717293935870637,8.097930841158941,0.097420133605113,0.2798001530672898,0.009023331822562894,0.006085980412113081,0.018146287030925932,0.524234885752064,0.008694090044034304,0.0113538801485784,0.0006139864165824926,0.026852383263945925,0.011383263677935298,2.87
0.07892691522645476,0.3729288454694317,8.094951350869241,0.09762495123889373,0.28043041705600885,0.009085659988873064,0.006123515882795777,0.018256275778892127,0.5263726444905532,0.008753290382792892,0.01142273752586549,0.0006206363452933884,0.026934369566343652,0.011447615434491522,2.88
0.07950112774687314,0.37412765478557203,8.091972956830245,0.09782906092425983,0.2810587946937456,0.0091481964614671,0.00616113568248481,0.018366493904572963,0.5285118527021223,0.008812681383325945,0.01149173890762218,0.0006273348496170237,0.027016130690780682,0.01151205590587738,2.89
0.08007708902752118,0.375325821706494,8.08899565863861,0.09803246458459618,0.2816852904079237,0.009210941162412452,0.006198839558695461,0.01847694060442666,0.5306525042580885,0.00887226294347725,0.011560883792826207,0.0006340821107733884,0.027097666917654334,0.011576584431337487,2.9
0.08065479468971995,0.37652334640256574,8.086019455891133,0.09823516413823533,0.28230990861595184,0.009273894013623983,0.006236627259533372,0.0185876150770862,0.5327945930447301,0.008932034961117358,0.011630171681810271,0.0006408783099410075,0.027178978528920754,0.011641200352389209,2.91
0.08123424036282889,0.37772022904351726,8.083044348184767,0.09843716149847262,0.2829326537252485,0.009337054936864531,0.006274498533693036,0.018698516523352766,0.5349381129632464,0.008991997334143437,0.011699602076257943,0.0006477236282557843,0.02726006580786242,0.011705903012815018,2.92
0.08181542168445469,0.37891646979844473,8.080070335116613,0.09863845857358135,0.2835535301332676,0.009400423853745513,0.0063124531304563115,0.018809644146189203,0.5370830579297194,0.00905214996047916,0.011769174479199594,0.0006546182468098483,0.02734092903885563,0.011770691758654925,2.93
0.08239833430065967,0.3801120688358136,8.077097416283914,0.09883905726682789,0.28417254222752364,0.009464000685727506,0.00635049079969091,0.018920997150713468,0.5392294218750737,0.009112492738074561,0.011838888395008313,0.0006615623466503983,0.027421568507138002,0.011835565938198832,2.94
0.08298297386617062,0.3813070263234628,8.074125591284071,0.09903895947648682,0.28478969438561713,0.009527785354120851,0.006388611291848913,0.01903257474419209,0.5413771987450381,0.00917302556490592,0.011908743329395836,0.0006685561087785503,0.027501984498575993,0.011900524901978958,2.95
0.08356933604458719,0.3825013424286079,8.071154859714621,0.0992381670958561,0.2854049909752595,0.00959177778008622,0.006426814357965258,0.01914437613603362,0.5435263825001055,0.00923374833897562,0.011978738789408461,0.0006755997141481815,0.02758217729943236,0.011965568002762201,2.96
0.08415741650859065,0.38369501731784533,8.06818522117326,0.09943668201327222,0.28601843635429897,0.009655977884635234,0.006465099749656253,0.0192564005377821,0.5456769671154947,0.009294660958312035,0.012048874283422984,0.0006826933436647769,0.027662147196133705,0.012030694595542558,2.97
0.0847472109401524,0.3848880511571557,8.065216675257826,0.09963450611212524,0.28663003487074523,0.009720385588631024,0.006503467219118068,0.019368647163110486,0.5478289465811103,0.009355763320969379,0.012119149321142596,0.0006898371781842741,0.027741894475037932,0.012095904037533488,2.98
0.08533871503074267,0.38608044411190756,8.062249221566306,0.0998316412708741,0.2872397908627952,0.009785000812788843,0.0065419165191252454,0.01948111522781415,0.5499823149015038,0.009417055325027601,0.01218956341359284,0.0006970313985119099,0.027821419422201787,0.012161195688160334,2.99
0.08593192448153902,0.3872721963468612,8.059282859696836,0.10002808936306161,0.287847708658858,0.009849823477676645,0.006580447403029191,0.019593803949804287,0.5521370660958346,0.009478536868592239,0.0122601160731175,0.0007042761854010642,0.027900722323148323,0.012226568909052682,3.0
0.08652683500363509,0.3884633080261723,8.056317589247698,0.10022385225732969,0.28845379257758047,0.009914853503715682,0.006619059624756689,0.019706712549101415,0.5542931941978305,0.0095402078497943,0.012330806813374555,0.000711571719552108,0.027979803462634425,0.012292023064036785,3.0100000000000002
0.087123442318249,0.38965377931339534,8.053353409817325,0.10041893181743441,0.2890580469278722,0.009980090811181076,0.006657752938808389,0.01981984024782878,0.5564506932557487,0.009602068166790123,0.012401635149332074,0.0007189181816112467,0.028058663124418282,0.01235755751912793,3.02
0.08772174148130531,0.3908436103690359,8.050390321004297,0.10061332989406527,0.28966047599710715,0.010045535319893769,0.006696527100958588,0.019933186273750406,0.5586095573514375,0.009664117717880463,0.012472600599472281,0.0007263157530838265,0.028137302277893895,0.012423171646809759,3.0300000000000002
0.08832172735247058,0.3920328013522555,8.047428322407349,0.10080704833054743,0.29026108405935347,0.010111186949435264,0.006735381867767098,0.0200467498578049,0.5607697805870424,0.009726356401427626,0.012543702684255214,0.000733764615698622,0.02821572210123164,0.012488864823051895,3.04
0.08892339674900715,0.39322135242869066,8.044467413625346,0.10100008898898302,0.29085987541308933,0.010177045620132188,0.0067743169943423895,0.020160530222800267,0.5629313570240805,0.009788784115475407,0.012614940919076001,0.0007412649484917317,0.028293921791671905,0.012554636413637283,3.0500000000000003
0.08952674537999522,0.39440926375933044,8.041507594257311,0.10119245371307259,0.2914568543275712,0.010243111251656093,0.006813332237522413,0.020274526599492422,0.5650942807700804,0.00985140075828986,0.012686314824281193,0.000748816931955225,0.028371901682285997,0.012620485793608522,3.06
0.09013176896245186,0.39559653550456964,8.038548863902413,0.1013841443416674,0.2920520250623882,0.0103093837635339,0.006852427354714865,0.02038873822072428,0.5672585459469962,0.009914206228162309,0.012757823921517626,0.0007564207465256087,0.028449662107268656,0.012686412340179717,3.0700000000000003
0.09073846322145906,0.39678316782421214,8.035591222159969,0.10157516270878361,0.2926453918674863,0.01037586307514843,0.006891602103895746,0.020503164321419586,0.5694241466911689,0.009977200423409218,0.012829467733728587,0.0007640765725827793,0.028527203401787257,0.012752415432729371,3.08
0.09134682389029215,0.3979691608774743,8.032634668629443,0.10176551064361647,0.29323695898319174,0.01044254910573897,0.006930856243607972,0.02061780413857685,0.5715910771532905,0.01004038324237209,0.012901245785150017,0.000771784590448979,0.02860452590183107,0.0128184944527933,3.09
0.09195684671054785,0.39915451482298864,8.029679202910446,0.10195518997055443,0.2938267306402355,0.010509441774401829,0.006970189532959943,0.020732656911263185,0.5737593314983668,0.010103754583417349,0.012973157601306684,0.00077954498038775,0.02868162994406048,0.012884648784057533,3.1
0.09256852743227242,0.40033922981880665,8.026724824602738,0.10214420250919334,0.2944147110597766,0.010576541000090867,0.0070096017316241275,0.020847721880608173,0.5759289039056797,0.010167314344936213,0.013045202709008372,0.0007873579226028871,0.028758515865656198,0.01295087781235119,3.11
0.09318186181409016,0.4015233060224028,8.023771533306224,0.10233255007435063,0.29500090445342636,0.010643846701618083,0.00704909259983566,0.020962998289797787,0.5780997885687519,0.010231062425344604,0.01311738063634607,0.0007952235972373952,0.028835184004168544,0.013017180925639422,3.12
0.09379684562333129,0.4027067435906775,8.02081932862096,0.1025202344760794,0.295585315023272,0.010711358797654138,0.007088661898390912,0.02107848538406822,0.580271979695308,0.010294998723083005,0.013189690912688148,0.0008031421843724405,0.028911634697366625,0.01308355751401628,3.13
0.09441347463616043,0.4038895426799607,8.01786821014714,0.10270725751968271,0.2961679469619009,0.010779077206728927,0.007128309388646086,0.021194182410699803,0.5824454715072392,0.010359123136616367,0.01326213306867656,0.0008111138640263072,0.02898786828308761,0.013150006969697642,3.14
0.09503174463770458,0.4050717034460152,8.01491817748512,0.10289362100572763,0.2967488044524241,0.010847001847232121,0.007168034832515794,0.021310088619010844,0.5846202582405654,0.010423435564433984,0.013334706636223007,0.0008191388161533508,0.02906388509908592,0.013216528687014091,3.15
0.09565165142218161,0.4062532260440402,8.011969230235389,0.10307932673005948,0.2973278916685003,0.010915132637413732,0.007207837992471653,0.021426203260351544,0.5867963341453987,0.010487935905049383,0.013407411148505143,0.0008272172206429533,0.029139685482882517,0.013283122062403842,3.16
0.09627319079302812,0.40743411062867435,8.00902136799859,0.10326437648381596,0.2979052127743599,0.010983469495384646,0.007247718631540854,0.021542525588097827,0.5889736934859059,0.010552624057000203,0.013480246139962742,0.0008353492573184764,0.029215269771614066,0.013349786494405618,3.17
0.09689635856302806,0.4086143573539997,8.006074590375512,0.10344877205344133,0.2984807719248286,0.011052012339117201,0.007287676513304763,0.021659054857645275,0.5911523305402725,0.01061749991884809,0.013553211146293905,0.0008435351059362174,0.02929063830188223,0.013416521383651578,3.18
0.09752115055444051,0.4097939663735445,8.00312889696709,0.10363251522070058,0.2990545732653514,0.011120761086445718,0.0073277114018974925,0.02177579032640294,0.5933322396006647,0.010682563389178569,0.013626305704451218,0.0008517749461843621,0.02936579140960286,0.013483326132860194,3.19
0.09814756259912832,0.4109729378402869,8.000184287374404,0.10381560776269358,0.2996266209320168,0.011189715655067075,0.0073678230620044995,0.02189273125378728,0.5955134149731934,0.010747814366600945,0.013699529352637968,0.000860068957681941,0.029440729429855258,0.013550200146829174,3.2
0.09877559039807286,0.4121512719060557,7.997240761198689,0.10399805144984195,0.3001969190486412,0.011258875962464799,0.007408011259035457,0.022009876902092742,0.5976958509826185,0.010813252749777416,0.013772881630850484,0.0008684173202007769,0.029515452840137818,0.013617142833488043,3.21
0.09940522837107395,0.4133289687166047,7.994298318041327,0.10417984802931668,0.30076547170274875,0.011328241925284274,0.007448275760548895,0.022127226543658826,0.5998795420111098,0.010878878437662191,0.013846362085342963,0.0008768202154888843,0.02958996343349955,0.013684153612560994,3.22
0.10003647356450993,0.41450602842835915,7.991356957503833,0.10436099928139136,0.3013322830272663,0.011397813461457447,0.0074886163314069705,0.02224477943649906,0.6020644823664282,0.010944691328688794,0.013919970253445194,0.0008852778210723833,0.029664260333130535,0.01375123188611083,3.23
0.10066932180651439,0.4156824511919446,7.988416679187876,0.104541506964021,0.301897357120186,0.011467590488113303,0.007529032738540168,0.022362534848268948,0.6042506664115564,0.011010691321569503,0.01399370567849374,0.0008937903163520915,0.029738343913544425,0.01381837706750845,3.24
0.10130376893285761,0.4168582371574421,7.985477482695271,0.10472137283052868,0.30246069807020837,0.011537572922244707,0.007569524749426462,0.022480492048617014,0.6064380885233246,0.011076878315040325,0.01406756790506689,0.0009023578806585761,0.02981221455032408,0.013885588572188138,3.25
0.10193981078700745,0.41803338647439164,7.9825393676279806,0.10490059862961888,0.3030223099567642,0.01160776068070895,0.0076100921320899975,0.022598650309179114,0.608626743092376,0.011143252207860926,0.01414155647898114,0.0009109806932512187,0.02988587262003971,0.013952865817640981,3.2600000000000002
0.10257744322018982,0.41920789929179475,7.979602333588114,0.10507918610539055,0.30358219685003746,0.01167815368022823,0.0076507346550997455,0.022717008903572703,0.6108166245231316,0.011209812898814488,0.014215670947287607,0.0009196589333172741,0.02995931850016699,0.014020208223408269,3.27
0.1032166620914495,0.42038177575811836,7.976666380177926,0.10525713699735031,0.3041403628109876,0.011748751837390204,0.007691452087568183,0.022835567107391184,0.6130077272337563,0.011276560286707654,0.01428991085826851,0.0009283927799709344,0.030032552569005173,0.014087615211074926,3.2800000000000002
0.10385746326771068,0.42155501602129697,7.973731506999817,0.10543445304042572,0.30469681189137204,0.011819555068648475,0.007732244199149952,0.022954324198198144,0.6152000456561234,0.011343494270370387,0.014364275761433582,0.000937182412252388,0.03010557520559522,0.014155086204262896,3.29
0.1044998426238378,0.4227276202287367,7.970797713656336,0.10561113596497838,0.30525154813376854,0.011890563290323132,0.007773110760040537,0.023073279455521706,0.6173935742357809,0.011410614748655904,0.01443876520751656,0.0009460280091268837,0.030178386789637916,0.01422262062862458,3.3000000000000003
0.10514379604269596,0.4238995885273177,7.9678649997501765,0.10578718749681723,0.30580457557159774,0.011961776418601246,0.007814051540974925,0.0231924321608488,0.6195883074319157,0.011477921620440548,0.01451337874847159,0.0009549297494837897,0.03025098770141198,0.014290217911836219,3.31
0.10578931941521187,0.4250709210633975,7.964933364884178,0.10596260935721162,0.30635589822914583,0.012033194369537405,0.007855066313226286,0.02331178159761946,0.6217842397173199,0.011545414784623703,0.014588115937469712,0.0009638878121356574,0.03032337832169221,0.014357877483591333,3.3200000000000003
0.1064364086404343,0.4262416179828142,7.962002808661327,0.10613740326290458,0.3069055201215866,0.012104817059054212,0.007896154848604627,0.023431327051221137,0.6239813655783556,0.011613094140127688,0.014662976328895275,0.0009729023758172807,0.03039555903166757,0.01442559877559411,3.33
0.10708505962559489,0.4274116794308894,7.959073330684756,0.106311570926126,0.3074534452550043,0.012176644402942813,0.007937316919455468,0.023551067808982983,0.6261796795149204,0.011680959585897656,0.014737959478342413,0.0009819736191847598,0.030467530212859337,0.014493381221552826,3.34
0.10773526828616874,0.4285811055524317,7.956144930557742,0.10648511405460584,0.30799967762641584,0.012248676316863421,0.00797855229865852,0.02367100316017016,0.6283791760404128,0.011749011020901501,0.014813064942611476,0.0009911017208145618,0.030539292247039204,0.014561224257173263,3.35
0.10838703054593504,0.4297498964917389,7.953217607883711,0.10665803435158724,0.3085442212237933,0.012320912716345804,0.00801986075962633,0.023791132395978118,0.6305798496816972,0.01181724834412974,0.014888292279705477,0.0010002868592025806,0.03061084551614741,0.014629127320152098,3.36
0.1090403423370379,0.4309180523926023,7.950291362266231,0.10683033351583984,0.3090870800260867,0.012393353516789834,0.008061242076302981,0.023911454809526923,0.6327816949790701,0.011885671454595435,0.014963641048826555,0.0010095292127632017,0.030682190402210856,0.014697089850170342,3.37
0.10969519960004677,0.43208557339830883,7.94736619330902,0.10700201324167287,0.3096282580032459,0.012465998633465983,0.008102696023162726,0.02403196969585553,0.634984706486224,0.01195428025133407,0.015039110810372404,0.0010188289598283605,0.030753327287261212,0.014765111288886726,3.38
0.1103515982840174,0.4332524596516447,7.944442100615938,0.10717307521894837,0.3101677591162436,0.012538847981515847,0.00814422237520869,0.024152676351916095,0.637188878770214,0.012023074633403472,0.015114701125932738,0.0010281862786466064,0.03082425655325307,0.014833191079931135,3.39
0.11100953378090633,0.43441871129080817,7.941519083791002,0.10734352111929778,0.3107055872968805,0.012611901475431132,0.008185820909170548,0.024273574082534836,0.6393942064439093,0.01209205450007889,0.015190411562002681,0.0010376013489012085,0.030894979166837623,0.014901328676099078,3.4
0.11166900236793595,0.43558432845984185,7.93859714243836,0.10751335263131423,0.31124174649935804,0.012685159030383985,0.008227491400445862,0.024394662185192564,0.641600684083123,0.012161219750355185,0.015266241680501596,0.0010470743478359005,0.030965495187995094,0.014969523520983541,3.41
0.11233000010232233,0.43674931130064315,7.935676276162309,0.10768257143360568,0.3117762406607943,0.012758620561208371,0.008269233625441796,0.024515939961678276,0.6438083062900597,0.012230570283328152,0.01534219104603285,0.0010566054532223194,0.03103580491282317,0.01503777506304006,3.42
0.11299252294903644,0.43791365995389114,7.932756484567294,0.10785117919792285,0.31230907370581107,0.012832285982518368,0.008311047361303088,0.02463740671673648,0.6460170676859467,0.012300105998150368,0.015418259225041142,0.0010661948430161286,0.031105908741418185,0.01510608275395445,3.43
0.11365656688074643,0.4390773745597713,7.929837767257906,0.10801917759160853,0.31284024955012596,0.012906155208800724,0.008352932385698984,0.024759061757007865,0.6482269629052629,0.012369826793996612,0.015494445785152591,0.0010758426950878437,0.03117580707451918,0.01517444604736461,3.44
0.11432212787785087,0.44024045525797906,7.92692012383888,0.10818656827761026,0.3133697721005741,0.012980228154415399,0.008394888476821977,0.024880904391023945,0.6504379865957057,0.012439732570063783,0.015570750295171382,0.0010855491872219718,0.031245500313454765,0.015242864398854309,3.45
0.11498920192851132,0.4414029021877221,7.924003553915095,0.10835335291449266,0.31389764525512936,0.013054504733596014,0.008436915413386526,0.025002933929201592,0.6526501334181578,0.012509823225570794,0.015647172325076373,0.0010953144971161436,0.0313149888600899,0.015311337265946946,3.46
0.1156577850286856,0.4425647154877238,7.9210880570915805,0.10851953315645012,0.31442387290292606,0.01312898486045037,0.008479012974627796,0.025125149683837684,0.6548633980466543,0.012580098659758504,0.015723711446017755,0.0011051388023802533,0.03138427311677272,0.015379864108099313,3.47
0.11632787318216033,0.4437258952962257,7.918173632973507,0.10868511065331914,0.3149484589242803,0.013203668448960919,0.008521180940300365,0.025247550969103645,0.6570777751683495,0.0126505587718896,0.01580036723031366,0.0011150222805355909,0.03145335348628138,0.015448444386695351,3.48
0.11699946240058423,0.44488644175099074,7.915260281166191,0.10885008705059104,0.31547140719071154,0.013278555412985275,0.008563419090676974,0.02537013710104008,0.659293259483484,0.012721203461248535,0.0158771392514468,0.0011249651090139826,0.031522230371770835,0.015517077565039937,3.49
0.11767254870350069,0.44604635498930584,7.912348001275094,0.1090144639894243,0.31599272156496394,0.01335364566625668,0.008605727206547233,0.025492907397551324,0.6615098457053515,0.012792032627141401,0.015954027084061087,0.001134967465156922,0.031590904176719656,0.01558576310835262,3.5
0.11834712811838094,0.4472056351479852,7.909436792905826,0.10917824310665719,0.31651240590102786,0.013428939122384522,0.008648105069216374,0.025615861178400076,0.6637275285602656,0.012863046168895883,0.01603103030395829,0.0011450295262147108,0.031659375304876884,0.015654500483761408,3.5100000000000002
0.11902319668065676,0.4483642823633729,7.906526655664137,0.10934142603482022,0.3170304640441616,0.013504435694854797,0.008690552460503948,0.025738997765201943,0.665946302787527,0.01293424398586112,0.01610814848809463,0.0011551514693455911,0.03172764416020881,0.015723289160296514,3.52
0.11970075043375358,0.44952229677134575,7.9036175891559255,0.1095040144021487,0.3175468998309124,0.013580135297030631,0.008733069162742581,0.02586231648142008,0.6681661631393901,0.013005625977407656,0.016185381214577434,0.0011653334716148845,0.03179571114684581,0.01579212860888414,3.5300000000000002
0.1203797854291232,0.45067967850731655,7.9007095929872335,0.10966600983259522,0.3180617170891384,0.01365603784215274,0.00877565495877668,0.02598581665235973,0.6703871043810304,0.013077192042927316,0.016262728062661755,0.001175575709994125,0.03186357666902915,0.01586101830234022,3.54
0.12106029772627692,0.4518364277062366,7.897802666764248,0.1098274139458422,0.3185749196380297,0.013732143243339944,0.00881830963196118,0.026109497605162867,0.6726091212905112,0.013148942081833143,0.016340188612747008,0.0011858783613601987,0.03193124113105781,0.015929957715364203,3.5500000000000003
0.12174228339281823,0.4529925445025989,7.894896810093303,0.10998822835731435,0.31908651128813015,0.013808451413589643,0.008861032966160245,0.026233358668802737,0.6748322086587499,0.013220875993559278,0.016417762446373597,0.0011962416024944766,0.0319987049372353,0.015998946324532803,3.56
0.12242573850447591,0.4541480290304409,7.891992022580873,0.11014845467819126,0.31959649584135863,0.013884962265778324,0.00890382474574603,0.026357399174078495,0.6770563612894863,0.0132929936775609,0.016495449146219546,0.001206665610081953,0.032065968491816484,0.016067983608293777,3.5700000000000003
0.1231106590585548,0.45530288142136255,7.889088303833587,0.11030809450862507,0.3201048770809363,0.013961675712404302,0.00894668475619605,0.02648161845654825,0.6792815740154069,0.013365295033407791,0.01657324829792771,0.0012171505614364795,0.032133032295123994,0.016137069050499372,3.58
0.12379704114284679,0.4564571018084007,7.8861856534582095,0.1104671494510062,0.3206116587910969,0.014038591666090932,0.008989612782924216,0.02660601585079215,0.6815078416665952,0.013437779960601533,0.01665115948653186,0.0012276966330836466,0.03219989675591644,0.016206202133495936,3.59
0.12448488091031712,0.457610690325451,7.8832840710616505,0.11062562110798682,0.3211168447541534,0.014115710039511628,0.009032608611454815,0.02673059069126722,0.6837351590752284,0.013510448358602838,0.01672918229698921,0.0012383040009724833,0.03226656221948864,0.016275382339153887,3.6
0.1251741744653411,0.4587636471046619,7.880383556250965,0.11078351107356271,0.32162043873725216,0.014193030745051627,0.009075672028208082,0.026855342316164012,0.6859635210967822,0.013583300126954573,0.01680731631658301,0.0012489728414289151,0.03233302909401557,0.016344609153513788,3.61
0.12586491792033672,0.4599159722777353,7.877484108633355,0.11094082093752769,0.3221224444989932,0.01427055369497697,0.009118802820107573,0.026980270065480344,0.6881929225994351,0.013656335165220457,0.016885561133722516,0.0012597033306802458,0.032399297787632245,0.01641388206446617,3.62
0.126557107395791,0.4610676659759291,7.874585727816165,0.11109755228548561,0.3226228657894508,0.014348278801434957,0.009162000774578934,0.027105373281016042,0.6904233584640356,0.013729553372984945,0.016963916337939727,0.0012704956448543418,0.032465368708387544,0.01648320056174553,3.63
0.12725073902028677,0.4622187283300601,7.8716884134068845,0.11125370669886239,0.32312170635019455,0.014426205976454633,0.009205265679548677,0.0272306513063678,0.6926548235840712,0.013802954649853167,0.017042381519886192,0.0012813499599788258,0.032531242264198075,0.016552564136924398,3.64
0.1279458089305291,0.46336915947050666,7.868792165013147,0.11140928575491801,0.3236189699143098,0.014504335131947243,0.009248597323442938,0.027356103486923935,0.6948873128656358,0.013876538895450827,0.017120956271329722,0.001292266451980262,0.032596918862801985,0.016621972283407324,3.65
0.128642313271372,0.4645189595272117,7.865896982242733,0.11156429102675858,0.3241146602064184,0.01458266617970673,0.00929199549518627,0.02748172916985923,0.6971208212273984,0.013950306009424138,0.01719964018515121,0.0013032452966833489,0.03266239891171283,0.01669142449642492,3.66
0.12934024819584494,0.4656681286296849,7.863002864703563,0.11171872408334826,0.32460878094269974,0.014661199031410173,0.00933545998420039,0.02760752770412972,0.6993553436005706,0.014024255891439711,0.017278432855341336,0.0013142866698101045,0.03272768281817339,0.01676092027302786,3.67
0.13003960986517957,0.4668166669070062,7.860109812003704,0.1118725864895214,0.32510133583091116,0.014739933598618296,0.009378990580402969,0.02773349844046751,0.7015908749288756,0.014098388441184502,0.01735733387699739,0.0013253907469790594,0.03279277098910955,0.01683045911208094,3.68
