Time,TGFbR,TGFb_TGFbR,TGFb_TGFbR_P,I_Smad_TGFb_TGFbR_P,Smad,Smad_P,CoSmad,Smad_P_Smad_P,Smad_P_CoSmad,I_Smad_mRNA2,I_Smad,Smad_N,Smad_P_Smad_P_N,Smad_P_N,Smad_P_CoSmad_N,CoSmad_N,I_Smad_mRNA1,TGFb,h,k1,k2,k3,k4,k7,k8,k9,k10,k11,k12,k13,k5,k6,k14,k15,k16,k17,k18,k19,c,n,extracellular,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29
3.67,1006.7692368890824,1.890010562281692,1.3407525486357383,1.4130449228591626e-24,6982.0258726543425,0.11649400664547563,11962.783502102599,3.8830878364666365e-10,6.870238590484368e-05,6.696667324170242e-19,8.200650541620422e-21,82041.07122654375,1.2951713262779659e-13,0.001165978249710763,6.1404415801075835e-06,135085.59778100802,2.339576892050931e-16,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.0193877283478856,2.0330697969738134,1.4084358710123168,0.00592076325477542,1.3883440940235473e-23,4.192504286123135e-29,0.20131193898805944,72.61306907560515,61.53080341990781,1.5981037180890663e-09,8.243407168035022e-12,0.00016410946231410433,1.4584829503739264e-06,124.41294842186701,101.31419833575602,2.07170502251168e-13,0.0012115376691129464,8.744836872830722e-07,3.66540969279522e-08,1.9122043295256513e-06,6.9606670274487e-14,1.1954431341545626e-15,8.064351685725791e-06,5.6676275784393e-08,7.01240138652075e-16,5.006694548988992e-18,1.2398879550701205e-22,6.684613322986735e-20,7.77093645323951e-24
3.68,1006.7604818472803,1.8926634708471204,1.3468546818725584,1.4748001381413424e-24,6981.976812922925,0.1173652709607742,11962.683074691746,3.952720639177147e-10,6.941203437513473e-05,6.917793692438165e-19,8.49577150367093e-21,82041.18204625287,1.322985510473652e-13,0.0011780303978154625,6.221299383850686e-06,135085.82876233992,2.4101633882656303e-16,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.01941494188394976,2.033052117042398,1.410412818475274,0.005947710275149217,1.4448532666546472e-23,4.375732009865362e-29,0.20222674396383009,72.61255885439842,61.53088653468966,1.6220977000294748e-09,8.391230644909165e-12,0.0001653354569268146,1.473548077749735e-06,124.41190397679415,101.31437157175495,2.1088555154137913e-13,0.0012205988179920517,8.835227983615969e-07,3.703270857982188e-08,1.9319698524173583e-06,7.105308765067555e-14,1.2211156261671809e-15,8.147722884921895e-06,5.742259331294184e-08,7.203949360587112e-16,5.157749650888449e-18,1.2808295021549261e-22,6.905341663791776e-20,8.050593076878573e-24
3.69,1006.7517270004729,1.8953077202729114,1.3529652792541047,1.539085623341187e-24,6981.927751791101,0.11824047070278319,11962.582652569741,4.023396289667792e-10,7.012695786487775e-05,7.145586488043256e-19,8.800665991174636e-21,82041.29286002876,1.3513173068190932e-13,0.0011901722435683664,6.3029902993969214e-06,135086.0597314945,2.482674330512197e-16,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.019442066594559528,2.033034437504755,1.4123833131473733,0.005974694673186127,1.5034963243573336e-23,4.5664670444533014e-29,0.20314280688348382,72.61204861862745,61.53096964502157,1.6463800574789724e-09,8.541267983335756e-12,0.0001665669748950952,1.4887251885134897e-06,124.41085958672531,101.31454479862087,2.1465623884635602e-13,0.001229700895308945,8.926291826762748e-07,3.7414134560069576e-08,1.9518824794521207e-06,7.252531043126061e-14,1.247265874194023e-15,8.231714753814689e-06,5.8176600463433586e-08,7.400169354381392e-16,5.3129230672961014e-18,1.3230053382612088e-22,7.132724432364778e-20,8.339511093237085e-24
3.7,1006.7429723482733,1.8979433391178502,1.3590843126088625,1.6059946687193305e-24,6981.878689253457,0.11911961113023355,11962.482235736285,4.095127282436561e-10,7.08471799042617e-05,7.380226564442631e-19,9.11562587698775e-21,82041.40366787135,1.3801748641261938e-13,0.0012024041882358085,6.385520498351253e-06,135086.29068847242,2.557156491728825e-16,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.019469102772670905,2.033016758360103,1.4143473763106218,0.006001716324480736,1.5643469243720441e-23,4.7649861820902536e-29,0.2040601234896993,72.61153836823595,61.53105275090351,1.6709533715651345e-09,8.693545707884575e-12,0.0001678040234889439,1.5040147821875716e-06,124.40981525165735,101.31471801635432,2.1848323077255542e-13,0.0012388439557544288,9.018031411768564e-07,3.7798387422521706e-08,1.971942868706726e-06,7.402372259261509e-14,1.2739013995884769e-15,8.316330070889428e-06,5.893835419978207e-08,7.601161639399456e-16,5.472314892299685e-18,1.366448948406553e-22,7.366942156626633e-20,8.637967081033592e-24
3.71,1006.7342178902951,1.9005703558465168,1.3652117538582471,1.6756235129522576e-24,6981.829625304593,0.1200026974831083,11962.381824191072,4.16792622325268e-10,7.157272405280363e-05,7.621899084125797e-19,9.44095064767079e-21,82041.51446978051,1.4095664360971205e-13,0.0012147266335933132,6.46889617967404e-06,135086.5216332743,2.633657637637604e-16,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.01949605071027357,2.032999079607662,1.4163050291768242,0.006028775105038018,1.6274809979000547e-23,4.971574962929348e-29,0.20497868953922288,72.61102810316777,61.53113585233538,1.6958202382034705e-09,8.848090579343113e-12,0.00016904660995171423,1.5194173589169683e-06,124.40877097158715,101.31489122495573,2.2236719986297697e-13,0.0012480280538243263,9.110449751949849e-07,3.8185479736651794e-08,1.9921516790930338e-06,7.55487126712803e-14,1.3010298205176422e-15,8.40157161817178e-06,5.970791173839139e-08,7.807028344381006e-16,5.636027344544472e-18,1.4111946154258914e-22,7.60817966577437e-20,8.946244833732839e-24
3.72,1006.725463626154,1.903188798829594,1.3713475750163,1.748071418184943e-24,6981.78055993913,0.12088973498270487,11962.281417933802,4.2418058297836096e-10,7.230361389923092e-05,7.870793604963602e-19,9.776947568377267e-21,82041.62526575616,1.4395003823730654e-13,0.001227139981923615,6.553123569713881e-06,135086.7525659007,2.712226544506812e-16,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.019522910698393976,2.0329814012466554,1.4182562928878135,0.00605587089127198,1.692976810909933e-23,5.186527897754726e-29,0.20589850080282296,72.61051782336695,61.53121894931712,1.7209832681284518e-09,9.004929596047625e-12,0.00017029474150020456,1.534933419466773e-06,124.40772674651153,101.31506442442553,2.2630882463061514e-13,0.0012572532438201306,9.203549864427113e-07,3.8575424087517677e-08,2.0125095703547285e-06,7.71006738040571e-14,1.3286588529303394e-15,8.487442181214169e-06,6.048533054845912e-08,8.017873484207109e-16,5.804164805244577e-18,1.457277435959011e-22,7.856626176474667e-20,9.264635515794297e-24
3.73,1006.7167095554663,1.9057986963441762,1.3774917481893827,1.8234407465018486e-24,6981.731493151711,0.1217807288316963,11962.181016964174,4.3167789322230354e-10,7.303987306136339e-05,8.127104167909197e-19,1.0123931850484426e-20,82041.7360557982,1.4699851695904816e-13,0.0012396446360146748,6.638208922240265e-06,135086.98348635237,2.792913017164484e-16,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.01954968302709856,2.0329637232763087,1.42020118851568,0.006083003560004313,1.7609150262900033e-23,5.410148694870985e-29,0.20681955306524347,72.6100075287778,61.531302041848654,1.7464450869243923e-09,9.164089995216282e-12,0.00017154842532474533,1.5505634652196832e-06,124.4066825764274,101.31523761476429,2.303087895919634e-13,0.0012665195798496414,9.297334770110061e-07,3.8968233075698593e-08,2.0330172030640667e-06,7.868000376831774e-14,1.3567963115320146e-15,8.573944549082094e-06,6.127066835227765e-08,8.233802989160359e-16,5.976833856731995e-18,1.504733336688388e-22,8.112475380406961e-20,9.59343782151904e-24
3.74,1006.7079556778499,1.9084000765740785,1.3836442455758753,1.901837037833874e-24,6981.682424936993,0.12267568421419286,11962.080621281879,4.392858473919944e-10,7.378152518599642e-05,8.391029386065931e-19,1.048222682199719e-20,82041.84683990653,1.501029372444873e-13,0.0012522409991577146,6.7241585184761244e-06,135087.2143946299,2.8757679072658484e-16,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.0195763679854969,2.03294604569585,1.4221397370630031,0.0061101729884630645,1.8313787673699963e-23,5.642750491253104e-29,0.20774184212515778,72.60949721934472,61.5313851299299,1.7722083350562224e-09,9.325599254284648e-12,0.00017280766858928696,1.5663079981735178e-06,124.40563846133153,101.31541079597243,2.3436778530057686e-13,0.0012758271158276057,9.39180749368286e-07,3.936391931723281e-08,2.0536752386186518e-06,8.028710502254138e-14,1.385450110766618e-15,8.661081514340544e-06,6.206398312553463e-08,8.454924734551392e-16,6.1541433215489156e-18,1.553599090830107e-22,8.375925533171011e-20,9.932958136524535e-24
3.75,1006.699201992924,1.9109929676101416,1.3898050394658727,1.98336908931875e-24,6981.633355289653,0.12357460629580312,11961.980230886622,4.47005751200866e-10,7.452859394878386e-05,8.662772535136385e-19,1.085216410075577e-20,82041.95761808104,1.5326416747621237e-13,0.0012649294751452486,6.810978667130193e-06,135087.44529073394,2.9608431318170247e-16,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.019602965861744835,2.032928368504511,1.4240719594630775,0.006137379054281294,1.904453682835178e-23,5.884656088008732e-29,0.2086653637951231,72.60898689501239,61.53146821356078,1.7982756679001247e-09,9.489485092243184e-12,0.00017407247843148735,1.5821675209387327e-06,124.40459440122086,101.31558396805046,2.38486508380686e-13,0.0012851759054763525,9.486971063589365e-07,3.976249544355517e-08,2.0744843392382075e-06,8.192238474707119e-14,1.4146282658054402e-15,8.748855873040413e-06,6.286533309761168e-08,8.6813485707148985e-16,6.3362043020884325e-18,1.6039123348805014e-22,8.647179544573139e-20,1.0283510701876166e-23
3.76,1006.6904485003085,1.913577397450538,1.3959741022408843,2.0681490361327007e-24,6981.5842842043885,0.12447750022369501,11961.879845778098,4.548389218039941e-10,7.528110305412186e-05,8.942541645267589e-19,1.1234083770478439e-20,82042.06839032161,1.5648308705774433e-13,0.0012777104682691297,6.898675704429268e-06,135087.67617466507,3.048191691957602e-16,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.01962947694304762,2.032910691701523,1.4259978765801407,0.006164621635495745,1.9802280130566762e-23,6.136198190205723e-29,0.20959011390153448,72.60847655572563,61.53155129274121,1.8246497557740532e-09,9.655775470976991e-12,0.00017534286196279852,1.598142536735953e-06,124.40355039609221,101.3157571309988,2.4266566156086696e-13,0.0012945660023264281,9.582828512018473e-07,4.0163974101435094e-08,2.0954451679613726e-06,8.358625488509535e-14,1.4443388935429801e-15,8.837270424705017e-06,6.367477675188215e-08,8.913186353378901e-16,6.523130220789268e-18,1.655711585621294e-22,8.926445070306106e-20,1.0645417780905367e-23
3.77,1006.6816951996253,1.9161533940010762,1.4021514063735327,2.1562924338110963e-24,6981.5352116759095,0.12538437112665657,11961.779465956002,4.6278668786130436e-10,7.603907623503288e-05,9.230549594306913e-19,1.1628334559670344e-20,82042.17915662816,1.597605865221928e-13,0.0012905843833185974,6.987255994150294e-06,135087.90704642396,3.1378676920045433e-16,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.019655901515663043,2.0328930152861235,1.427917509209602,0.006191900610545521,2.058792657861878e-23,6.397719651117522e-29,0.21051608828457938,72.60796620142946,61.53163436747112,1.8513332839681252e-09,9.824498596607631e-12,0.00017661882626855365,1.6142335493935129e-06,124.40250644594242,101.31593028481798,2.469059537077631e-13,0.0013039974597172284,9.67938287488948e-07,4.0568367952914737e-08,2.1165583886424995e-06,8.527913218385122e-14,1.4745902135998397e-15,8.926327972316625e-06,6.449237282600723e-08,9.150551974410561e-16,6.7150368608897224e-18,1.709036257385925e-22,9.21393460503716e-20,1.1019009828743618e-23
3.78,1006.6729420904971,1.9187209850755036,1.4083369244272554,2.24791834207604e-24,6981.486137698949,0.12629522411515637,11961.679091420034,4.708503896008758e-10,7.680253725304994e-05,9.527014202483567e-19,1.2035274023429898e-20,82042.28991700058,1.6309756764167862e-13,0.001303551625578332,7.076725927652294e-06,135088.13790601128,3.2299263587599746e-16,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.019682239864904517,2.03287533925755,1.4298308780782651,0.00621921585827076,2.1402412457691146e-23,6.669573720939611e-29,0.21144328279819233,72.60745583206906,61.53171743775044,1.878328952774882e-09,9.995682920836993e-12,0.00017790037840805314,1.630441063344997e-06,124.40146255076834,101.31610342950846,2.5120809985985924e-13,0.0013134703307976262,9.77663719183749e-07,4.09756896752472e-08,2.1378246659484644e-06,8.700143823605308e-14,1.5053905493326938e-15,9.016031322303022e-06,6.531818031223067e-08,9.393561392942123e-16,6.9120424077463455e-18,1.7639266795898324e-22,9.509865576919096e-20,1.140462566460217e-23
3.79,1006.664189172548,1.9212801983958099,1.4145306290560065,2.3431494101889703e-24,6981.437062268262,0.12721006428140405,11961.57872216989,4.790313788823469e-10,7.757150989810179e-05,9.832158328530747e-19,1.2455268728184514e-20,82042.40067143878,1.664949435375269e-13,0.0013166126008265224,7.167091923908204e-06,135088.3687534276,3.3244240610854728e-16,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.01970849227514422,2.0328576636150437,1.4317380038445575,0.006246567257911325,2.224670204711164e-23,6.952124300030674e-29,0.21237169331000968,72.60694544758992,61.531800503579085,1.905639477519441e-09,1.0169357142293343e-11,0.00017918752541465116,1.646765583626803e-06,124.40041871056685,101.31627656507071,2.5557282126130974e-13,0.001322984668526602,9.87459450619892e-07,4.138595196083527e-08,2.159244665355497e-06,8.87535995215452e-14,1.5367483288513732e-15,9.106383284524167e-06,6.615225845767273e-08,9.642332666880656e-16,7.114267490722911e-18,1.8204241145274679e-22,9.814460443539391e-20,1.1802612646827644e-23
3.8,1006.6554364454034,1.9238310615925274,1.420732493003958,2.4421119638462893e-24,6981.387985378611,0.1281288966994103,11961.47835820527,4.873310192604108e-10,7.83460179883978e-05,1.014620996726316e-18,1.288869443938703e-20,82042.51141994262,1.6995363879123139e-13,0.0013297677153329315,7.258360429536495e-06,135088.5995886736,3.4214183297452965e-16,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.019734659029816144,2.0328399883578476,1.4336389070987512,0.0062739546891054775,2.3121788342722675e-23,7.245746196731941e-29,0.2133013157013244,72.60643504793755,61.53188356495696,1.933267588589504e-09,1.0345550207879259e-11,0.00018048027429584098,1.6632076158756968e-06,124.3993749253348,101.3164496915052,2.6000084539581435e-13,0.001332540525673867,9.973257864996987e-07,4.1799167517169995e-08,2.1808190531460076e-06,9.053604744917834e-14,1.5686720860430657e-15,9.19738667225885e-06,6.699466676462185e-08,9.896985984804852e-16,7.321835225654934e-18,1.878570775438774e-22,1.0127946789322086e-19,1.221332685076315e-23
3.81,1006.6466839086897,1.9263736022050313,1.4269424891052063,2.544936093636392e-24,6981.338907024787,0.12905172642504692,11961.377999525868,4.957506860484123e-10,7.912608537031395e-05,1.0469402348625327e-18,1.3335936312205227e-20,82042.62216251202,1.734745895561971e-13,0.0013430173758569766,7.350537918832726e-06,135088.8304117499,3.520967877521282e-16,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.019760740411419214,2.032822313485208,1.4355336083631893,0.006301378031888591,2.402869379463805e-23,7.550825389819174e-29,0.21423214586704123,72.60592463305778,61.53196662188402,1.9612160314652597e-09,1.0524291314121742e-11,0.00018177863203334098,1.6797676663263948e-06,124.39833119506902,101.31662280881243,2.644929060205489e-13,0.0013421379548204878,1.0072630318927324e-06,4.22153490667699e-08,2.2025484964054415e-06,9.234921839891249e-14,1.6011704616036993e-15,9.289044302191436e-06,6.784546499082605e-08,1.0157643698252876e-15,7.534871257895543e-18,1.9384098448479792e-22,1.04505574243978e-19,1.263713324944567e-23
3.82,1006.6379315620347,1.9289078476818384,1.4331605902834754,2.6517557450762906e-24,6981.289827201592,0.1299785584961063,11961.277646131384,5.042917663820327e-10,7.991173591827857e-05,1.0801974038225485e-18,1.3797389085236053e-20,82042.73289914687,1.770587436702602e-13,0.0013563619896458086,7.4436308938008785e-06,135089.0612226571,3.623132619601844e-16,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.019786736701520296,2.032804638996373,1.437422128092506,0.006328837166691827,2.496847106063885e-23,7.867759295641354e-29,0.21516417971563193,72.60541420289655,61.53204967436015,1.9894875667491414e-09,1.0705609908524172e-11,0.00018308260558317927,1.6964462418091357e-06,124.3972875197664,101.31679591699283,2.690497432001421e-13,0.0013517770083595053,1.0172714922343566e-06,4.263450934711999e-08,2.224433663019126e-06,9.419355376414396e-14,1.6342522040765017e-15,9.381358994398597e-06,6.870471314978212e-08,1.042443035440441e-15,7.753503805947946e-18,1.9999854931774486e-22,1.0782530484956679e-19,1.3074405897169682e-23
3.83,1006.6291794050671,1.9314338253809067,1.439386769551823,2.7627088102464218e-24,6981.2407459038495,0.1309093979323612,11961.177298021517,5.129556592830729e-10,8.07029935346591e-05,1.1144169039370703e-18,1.4273457277277318e-20,82042.84362984705,1.8070706076899362e-13,0.0013698019644324082,7.537645884184619e-06,135089.2920213959,3.727973694247841e-16,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.019812648180757342,2.0327869648905925,1.4393044866738516,0.00635633197434085,2.594220377546578e-23,8.196957040001133e-29,0.21609741316909073,72.60490375740004,61.532132722385285,2.0180849701954857e-09,1.0889535690920354e-11,0.0001843922018757793,1.713243849747278e-06,124.39624389942378,101.31696901604693,2.7367210334070505e-13,0.0013614577384965564,1.0273514733243062e-06,4.305666111061132e-08,2.2464752216691495e-06,9.606949999425968e-14,1.6679261708978112e-15,9.474333572336199e-06,6.957247151102404e-08,1.0697472729160985e-15,7.97786370569038e-18,2.0633428976394857e-22,1.1124109535099836e-19,1.3525528115947986e-23
3.84,1006.6204274374177,1.9339515625699315,1.4456210000123475,2.8779372210420376e-24,6981.191663126401,0.13184424973562378,11961.076955195958,5.217437757233219e-10,8.149988214964866e-05,1.1496236896618074e-18,1.476455538718877e-20,82042.95435461245,1.8442051239979594e-13,0.0013833377084336751,7.632589447498347e-06,135089.5228079669,3.83555348373776e-16,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.019838475128842358,2.0327692911671216,1.441180704427113,0.006383862336054526,2.6951007336266184e-23,8.538839734831725e-29,0.21703184216288962,72.60439329651457,61.532215765959336,2.0470110327400405e-09,1.1076098614830402e-11,0.00018570742781604362,1.7301609981548914e-06,124.39520033403797,101.31714210597517,2.783607392239067e-13,0.0013711801972504873,1.0375032813252564e-06,4.3481817124480554e-08,2.268673841831227e-06,9.797750863741603e-14,1.7022013294501165e-15,9.567970862826066e-06,7.044880060040974e-08,1.0976899860627788e-15,8.208084455198806e-18,2.1285282614088366e-22,1.147554367020416e-19,1.3990892684900077e-23
3.85,1006.6116756587174,1.9364610864266407,1.451863254855897,2.9975870440599868e-24,6981.142578864104,0.13278311888980504,11960.976617654413,5.306575386885218e-10,8.230242572115361e-05,1.185843280085789e-18,1.527110809687574e-20,82043.065073443,1.8820008213677313e-13,0.00139696963034854,7.728468169058177e-06,135089.75358237073,3.945935635595013e-16,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.019864217824564483,2.0327516178252143,1.4430508016051324,0.006411428133443641,2.7996029704459e-23,8.89384075972598e-29,0.21796746264593445,72.60388282018667,61.53229880508225,2.0762685605293787e-09,1.1265328888818628e-11,0.00018702829028343927,1.74719819563437e-06,124.39415682360588,101.31731518677805,2.8311641004110017e-13,0.0013809444364539724,1.047727222761405e-06,4.3909990170749875e-08,2.2910301937716054e-06,9.99180363835462e-14,1.737086758122416e-15,9.662273696042997e-06,7.133376120040698e-08,1.1262843083001103e-15,8.444302260173327e-18,2.195588833078838e-22,1.1837087621816345e-19,1.447090203259945e-23
3.86,1006.6029240685991,1.9389624240390912,1.4581135073617761,3.121808577139487e-24,6981.093493111835,0.13372601036097329,11960.876285396573,5.396983832424157e-10,8.31106482346809e-05,1.2231017695943764e-18,1.5793550477427508e-20,82043.17578633854,1.9204676569641047e-13,0.001410698139356067,7.8252886620127e-06,135089.984344608,4.059185084099828e-16,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.019889876545793,2.032733944864129,1.4449147983939308,0.006439029248509602,2.907845222428163e-23,9.262406048372857e-29,0.21890427058052042,72.60337232836308,61.53238183975391,2.1058603749501546e-09,1.145725697785324e-11,0.00018835479613208073,1.7643559513740406e-06,124.39311336812435,101.31748825845601,2.879398814274936e-13,0.001390750507754122,1.0580236045170502e-06,4.4341193046166954e-08,2.3135449485439497e-06,1.0189154510759269e-13,1.7725916473778687e-15,9.757244905501632e-06,7.222741435037723e-08,1.1555436060864541e-15,8.686656079973631e-18,2.2645729264039877e-22,1.2209001864091064e-19,1.4965968432410306e-23
3.87,1006.5941726666965,1.941455602405962,1.4643717308974589,3.2507564475759202e-24,6981.044405864489,0.1346729290974131,11960.775958422137,5.488677565908892e-10,8.39245737032264e-05,1.2614258386885725e-18,1.6332328198444054e-20,82043.28649329899,1.9596157105404362e-13,0.0014245236451135776,7.92305756737367e-06,135090.2150946794,4.1753680720885403e-16,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.01991545156948036,2.032716272283127,1.4467727149129226,0.006466665563643178,3.019949045828809e-23,9.644994379957755e-29,0.21984226194228823,72.60286182099068,61.53246486997424,2.1357893126582667e-09,1.1651913604667986e-11,0.00018968695219081437,1.781634775145793e-06,124.39206996759022,101.31766132100957,2.928319254963712e-13,0.0014005984626130961,1.0683927338351832e-06,4.477543856214535e-08,2.3362187779862674e-06,1.0389850191296891e-13,1.8087253008288228e-15,9.852887328043517e-06,7.312982134685898e-08,1.18548148238983e-15,8.935287674269476e-18,2.335529940331892e-22,1.259155272178933e-19,1.5476514200845585e-23
3.88,1006.5854214526448,1.9439406484368469,1.4706378989182967,3.384589712026437e-24,6980.995317116978,0.1356238800296836,11960.675636730803,5.581671181461934e-10,8.474422616716314e-05,1.3008427649621472e-18,1.6887897740583546e-20,82043.39719432425,1.9994551856112694e-13,0.0014384465577547687,8.021781554046499e-06,135090.44583258557,4.2945521730428056e-16,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.019940943171665174,2.032698600081471,1.4486245712151382,0.006494336961623198,3.13603950400681e-23,1.0042077675582437e-28,0.2207814327201803,72.60235129801657,61.53254789574319,2.1660582256078753e-09,1.184932975112554e-11,0.00019102476526330146,1.7990351773027061e-06,124.39102662200034,101.31783437443917,2.9779332087335707e-13,0.0014104883523087092,1.0788349183160765e-06,4.5212739544704874e-08,2.3590523547178208e-06,1.0593937917524701e-13,1.8454971363192017e-15,9.949203803824116e-06,7.404104374384919e-08,1.2161117802004756e-15,9.190341650311603e-18,2.4085103793274156e-22,1.2985012479852152e-19,1.6002971898976965e-23
