CoSmad,CoSmad_N,I_Smad,I_Smad_TGFb_TGFbR_P,I_Smad_mRNA1,I_Smad_mRNA2,Smad,Smad_N,Smad_P,Smad_P_CoSmad,Smad_P_CoSmad_N,Smad_P_N,Smad_P_Smad_P,Smad_P_Smad_P_N,TGFb,TGFbR,TGFb_TGFbR,TGFb_TGFbR_P,Time
11986.226243452404,135031.67963665916,1.688850852460098e-26,1.7595355431412497e-31,3.715192556937824e-21,3.8995373686674085e-24,6993.384032089328,82015.20082003712,0.006903501882555938,1.4579629377694502e-06,4.692260856025027e-08,2.4702852542258244e-05,4.827954824581362e-13,4.912202349667079e-17,460.0,1008.8066794510152,0.9665407216522162,0.2267798273327644,1.35
11986.124580901587,135031.91346042612,1.8624231488541495e-26,1.9813156623313233e-31,4.033078990802262e-21,4.262563154315126e-24,6993.335102357404,82015.31301500564,0.007052454770174171,1.5006452365646055e-06,4.865886950469513e-08,2.5426217217003197e-05,5.076781916218278e-13,5.208086010044143e-17,460.0,1008.7978654014604,0.9722183607053718,0.22991623783434062,1.36
11986.022923709099,135032.1472718668,2.0518336621750527e-26,2.2273867395808376e-31,4.37528346707655e-21,4.655882579545111e-24,6993.286173148025,82015.42520404406,0.007203455724853368,1.5442434730400981e-06,5.044574749111694e-08,2.616511152725147e-05,5.33641740121718e-13,5.519405629177528e-17,460.0,1008.7890516820985,0.9778773646158386,0.23307095328579386,1.37
11985.921271874642,135032.3810709818,2.2582932093265142e-26,2.4998884394794573e-31,4.743405453790868e-21,5.0816530812718825e-24,6993.237244449226,82015.53738715248,0.007356516561737557,1.5887701491995002e-06,5.228432389758527e-08,2.6919747635982147e-05,5.607244045972001e-13,5.846842648886229e-17,460.0,1008.7802382920968,0.9835177948454722,0.23624391305792167,1.38
11985.819625397922,135032.61485777175,2.483085734105763e-26,2.8011039780771733e-31,5.139130157437866e-21,5.5421557474338756e-24,6993.188316249086,82015.649564331,0.007511649055541777,1.6342378379172754e-06,5.417569478630013e-08,2.7690338913045598e-05,5.889655134378185e-13,6.191103104580823e-17,460.0,1008.7714252306251,0.9891397126534286,0.23943505672147672,1.39
11985.717984278645,135032.84863223738,2.7278110596781114e-26,3.13450306665297e-31,5.56435675306625e-21,6.040080198297035e-24,6993.139388535721,82015.76173557974,0.007668864940664913,1.6806591827223997e-06,5.6120970971559927e-08,2.8477099931527634e-05,6.18405423119557e-13,6.552919721371418e-17,460.0,1008.7626124968567,0.994743179096731,0.24264432404660857,1.4
11985.616348516513,135033.08239437928,2.995162746624259e-26,3.5080993595721436e-31,6.0216053986536406e-21,6.579434188343679e-24,6993.090461297289,82015.87390089876,0.00782817591125486,1.7280468976744131e-06,5.8121278054719166e-08,2.928024646565163e-05,6.49085395698627e-13,6.933057175141534e-17,460.0,1008.753800089967,1.0003282550305985,0.24587165500253946,1.41
11985.514718111233,135033.31614419812,3.287171045014796e-26,3.926842513150782e-31,6.513103845954543e-21,7.16349399998722e-24,6993.041534521991,82015.98606028817,0.00798959362149721,1.7764137668062828e-06,6.017775661386795e-08,3.009999548147312e-05,6.810479460878077e-13,7.332302433144425e-17,460.0,1008.7449880091341,1.0058950011098815,0.249116989756148,1.42
11985.41309306251,135033.54988169458,3.605871175337456e-26,4.395501246466547e-31,7.041137465946198e-21,7.795586204155389e-24,6992.9926081980575,82016.09821374806,0.008153129685689242,1.825772643983293e-06,6.229156224491637e-08,3.093656513449656e-05,7.14336740388763e-13,7.751469395199372e-17,460.0,1008.736176253539,1.0114434777894343,0.2523802686716011,1.43
11985.311473370048,135033.78360686923,3.953439066876802e-26,4.9192425935281515e-31,7.608121915576461e-21,8.47924777130706e-24,6992.943682313771,82016.21036127851,0.008318795678360587,1.876136452671558e-06,6.446386563495948e-08,3.179017476578842e-05,7.489965931349404e-13,8.191400410666895e-17,460.0,1008.7273648223655,1.01697374532472,0.2556614323097588,1.44
11985.20985903355,135034.01731972274,4.332198738991141e-26,5.503655721575574e-31,8.216608989109901e-21,9.218236379175357e-24,6992.894756857447,82016.32250287963,0.008486603134404781,1.927518185685351e-06,6.669585264320777e-08,3.266104489773779e-05,7.850734885839389e-13,8.652967052400878e-17,460.0,1008.7185537148,1.0224858637724676,0.25896042142752473,1.45
11985.108250052723,135034.25102025585,4.7446299363636626e-26,6.154776643481785e-31,8.86929264894417e-21,1.001654105821239e-23,6992.845831817441,82016.43463855151,0.008656563549210424,1.9799309049352635e-06,6.898872438162032e-08,3.354939722983108e-05,8.22614602239733e-13,9.137070905455339e-17,460.0,1008.7097429300317,1.0279798929913277,0.26227717697719954,1.46
11985.00664642727,135034.48470846904,5.193376022455148e-26,6.8791138400219955e-31,9.569015238650254e-21,1.087839318016767e-23,6992.796907182147,82016.54676829421,0.008828688378791872,2.033387741177195e-06,7.134369729524177e-08,3.445545463444039e-05,8.616683226055493e-13,9.644644370695188e-17,460.0,1008.7009324672516,1.0334558926425264,0.2656116401058364,1.47
11984.905048156896,135034.7183843631,5.681252135385442e-26,7.683674807776497e-31,1.0318773880990358e-20,1.180827779523209e-23,6992.747982940003,82016.65889210782,0.00900298903991954,2.0879018937621665e-06,7.376200324224418e-08,3.537944115262579e-05,9.022842731681799e-13,1.0176651483460273e-16,460.0,1008.692122325655,1.0389139221905164,0.26896375215459783,1.48
11984.803455241305,135034.95204793866,6.211253610471018e-26,8.575993548433074e-31,1.112172706366705e-20,1.2810945323179568e-23,6992.6990590794785,82016.77100999246,0.009179476910249755,2.1434866303869525e-06,7.624488957367498e-08,3.6321581989951274e-05,9.445133346145265e-13,1.0734088747432112e-16,460.0,1008.6833125044383,1.0443540409036267,0.27233345465811576,1.49
11984.701867680204,135035.18569919627,6.786564673645821e-26,9.564159015255064e-31,1.1981201415557322e-20,1.3891423603938215e-23,6992.65013558909,82016.8831219482,0.009358163328454197,2.200155286845536e-06,7.87936192129123e-08,3.728210351231448e-05,9.884076672811582e-13,1.131798598385261e-16,460.0,1008.6745030028014,1.0497763078547093,0.27572068934385247,1.5
11984.600285473292,135035.4193381367,7.41056740999273e-26,1.0656844532481043e-30,1.2900698676185318e-20,1.505503031302306e-23,6992.601212457386,82016.99522797509,0.009539059594348908,2.257921266781377e-06,8.140947073482843e-08,3.8261233241789975e-05,1.0340207338376773e-12,1.1929407196244086e-16,460.0,1008.6656938199468,1.0551807819217853,0.2791253981314647,1.51
11984.49870862028,135035.65296476055,8.086851011612835e-26,1.1863338203422205e-30,1.3883902861187296e-20,1.6307385747262335e-23,6992.552289672959,82017.10732807324,0.009722176969022894,2.3167980414404906e-06,8.409373844466327e-08,3.925919985248618e-05,1.0814073222046788e-12,1.2569451450780005e-16,460.0,1008.6568849550791,1.0605675217886867,0.2825475231321691,1.52
11984.397137120866,135035.88657906844,8.819221309059836e-26,1.319357432302346e-30,1.4934687626522605e-20,1.76544259862492e-23,6992.503367224434,82017.21942224274,0.009907526674966298,2.376799149425335e-06,8.684773245660808e-08,4.0276233166415746e-05,1.130623568707093e-12,1.3239253772455703e-16,460.0,1008.6480764074063,1.0659365859456984,0.28598700664811,1.53
11984.295570974757,135036.12018106104,9.611710590566792e-26,1.465816581065425e-30,1.605712383418426e-20,1.910241643495103e-23,6992.454445100483,82017.33151048364,0.010095119896198159,2.4379381964495077e-06,8.96727787721016e-08,4.13125641493795e-05,1.181726981463702e-12,1.393998605720845e-16,460.0,1008.6392681761381,1.071288032690196,0.28944379117172914,1.54
11984.194010181658,135036.353770739,1.0468587713292534e-25,1.6268437678895147e-30,1.725548732216287e-20,2.0657965752908056e-23,6992.405523289806,82017.44359279603,0.010284967778393755,2.5002288550932397e-06,9.257021935783877e-08,4.2368424906863755e-05,1.234776464013617e-12,1.4672858000136232e-16,460.0,1008.6304602604878,1.0766219201272835,0.2929178193851377,1.55
11984.092454741272,135036.58734810297,1.139436851081492e-25,1.8036461554086245e-30,1.8534266881417498e-20,2.2328040175453544e-23,6992.356601781151,82017.55566918,0.010477081429011543,2.5636848645596896e-06,9.554141222349412e-08,4.3444048679950966e-05,1.2898323391805062e-12,1.5439118039964518e-16,460.0,1008.6216526596702,1.0819383061704275,0.29640903415949005,1.56
11983.990904653303,135036.8209131536,1.2393826501098282e-25,1.9975091264403356e-30,1.9898172442607254e-20,2.4119978232387294e-23,6992.3076805632945,82017.66773963562,0.010671471917419663,2.6283200304320346e-06,9.858773149916017e-08,4.453966984124377e-05,1.346956373175362e-12,1.6240054319910415e-16,460.0,1008.6128453729036,1.0872372485420905,0.2999173785543595,1.57
11983.889359917453,135037.0544658915,1.3472003899162265e-25,2.2097999511228093e-30,2.1352143475337138e-20,2.6041505869534566e-23,6992.2587596250605,82017.77980416294,0.010868150275022059,2.694148224431352e-06,1.0171056751250272e-07,4.565552389080219e-05,1.4062117999385975e-12,1.7076995665093537e-16,460.0,1008.6040383994086,1.0925188047743604,0.30344279581711664,1.58
11983.787820533431,135037.2880063174,1.4634222938679368e-25,2.44197156395778e-30,2.290135760267197e-20,2.81007519786224e-23,6992.209838955304,82017.89186276207,0.011067127495384176,2.761183384175294e-06,1.049113268656336e-07,4.679184745209415e-05,1.467663345722258e-12,1.7951312576642884e-16,460.0,1008.5952317384083,1.09778303220958,0.3069852293823088,1.59
11983.686286500937,135037.52153443184,1.5887932226478407e-25,2.696813948069472e-30,2.4551911434653414e-20,3.030807463623957e-23,6992.1609185429215,82018.00391543306,0.01126841453432805,2.82943951299607e-06,1.0819143249073832e-07,4.794887826893458e-05,1.5313771770632329e-12,1.8864423842553066e-16,460.0,1008.5864253891282,1.1030299880008236,0.3105446228711899,1.6
11983.584757819675,135037.75505023554,1.724163090008086e-25,2.977718503871238e-30,2.6310431196162576e-20,3.267500415313631e-23,6992.111998376842,82018.11596217599,0.011472022310075115,2.898930679665988e-06,1.1155232373881735e-07,4.912685520088373e-05,1.59742097141193e-12,1.9817794245481042e-16,460.0,1008.5776193507966,1.1082597291126106,0.31412092009101655,1.61
11983.483234489348,135037.98855372914,1.8702543845172028e-25,3.287093111844736e-30,2.818322601247769e-20,3.5211953917059473e-23,6992.063078446038,82018.22800299092,0.011677961703409139,2.9696710180839196e-06,1.149954564824231e-07,5.0326018217994305e-05,1.6658640403305834e-12,2.081292847470923e-16,460.0,1008.5688136226441,1.1134723123217176,0.31771406503424643,1.62
11983.381716509663,135038.2220449133,2.0278344328379744e-25,3.627529081574801e-30,3.017692374455724e-20,3.792992487886623e-23,6992.014158739516,82018.34003787795,0.011886243557772156,3.0416747270916464e-06,1.1852230317187569e-07,5.1546608397723366e-05,1.7367772834165906e-12,2.185137740786748e-16,460.0,1008.5600082039044,1.1186677942176608,0.3213240018780632,1.63
11983.28020388032,135038.45552378864,2.197717661829676e-25,4.001812091504131e-30,3.229848427084841e-20,4.084053276782454e-23,6991.96523924632,82018.4520668371,0.01209687867938802,3.114956070236741e-06,1.221343529106315e-07,5.278886792095331e-05,1.8102332136912173e-12,2.293473922034019e-16,460.0,1008.5512030938131,1.1238462312033128,0.32495067498376773,1.64
11983.178696601024,135038.6889903558,2.3807678575275314e-25,4.4129329995227334e-30,3.4555212867006805e-20,4.395603538716864e-23,6991.9163199555305,82018.56408986845,0.012309877837385498,3.189529375536197e-06,1.2583311153037965e-07,5.4053040068025184e-05,1.886305983248446e-12,2.4064660511149676e-16,460.0,1008.5423982916085,1.129007679495519,0.3285940288961701,1.65
11983.077194671481,135038.92244461543,2.577900497047269e-25,4.86409904017261e-30,3.6954773963272866e-20,4.728936074152569e-23,6991.867400856267,82018.67610697208,0.012525251763921021,3.2654090352408483e-06,1.296201016658608e-07,5.5339369214785285e-05,1.9650714091331134e-12,2.5242837447773694e-16,460.0,1008.5335937965314,1.1341521951257103,0.33225400834298446,1.66
11982.975698091392,135039.15588656822,2.7900851545753737e-25,5.3587454150615846e-30,3.950520528496111e-20,5.0854136008925935e-23,6991.818481937684,82018.78811814806,0.012743011154301006,3.3426095056005583e-06,1.3349686282940775e-07,5.6648100828644754e-05,2.0466069994487966e-12,2.64710169300688e-16,460.0,1008.5247896078254,1.1392798339405164,0.3359305582342255,1.67
11982.874206860459,135039.38931621474,3.018347982605701e-25,5.9005472830803424e-30,4.221493238151866e-20,5.466471737010973e-23,6991.769563188972,82018.90012339644,0.012963166667103777,3.4211453066301836e-06,1.3746495148521001e-07,5.797948146465191e-05,2.130991979695931e-12,2.77509977734714e-16,460.0,1008.5159857247362,1.1443906516023736,0.339623623661607,1.68
11982.772720978388,135039.6227335557,3.263774269583117e-25,6.493432157016766e-30,4.509278354960961e-20,5.873622070784418e-23,6991.720644599362,82019.01212271728,0.013185728924301096,3.501031021876306e-06,1.415259411233028e-07,5.933375876157767e-05,2.2183073193406416e-12,2.908463191164834e-16,460.0,1008.507182146512,1.1494847035901348,0.343333149897942,1.69
11982.671240444883,135039.85613859174,3.5275110751148044e-25,7.141592713161572e-30,4.8148005155681743e-20,6.308455318896278e-23,6991.671726158114,82019.12411611064,0.013410708511379295,3.5822812981847355e-06,1.4568142233328167e-07,6.07111814380137e-05,2.3086357586147716e-12,3.047382561876901e-16,460.0,1008.4983788724038,1.1545620451996734,0.34705908239654587,1.7
11982.569765259645,135040.0895313235,3.8107699439098894e-25,7.849500020499294e-30,5.139027736347192e-20,6.772644574184051e-23,6991.622807854532,82019.2361035766,0.013638115977460008,3.66491084546877e-06,1.4993300287774414e-07,6.211199928848332e-05,2.402061835547578e-12,3.1920540751570746e-16,460.0,1008.489575901665,1.1596227315444882,0.35080136679063995,1.71
11982.468295422379,135040.3229117516,4.1148296996080448e-25,8.621917196078692e-30,5.482973027190677e-20,7.267948644201798e-23,6991.573889677954,82019.34808511518,0.01386796183542051,3.7489344364782257e-06,1.5428230776545908e-07,6.353646317956521e-05,2.4986719132295856e-12,3.342679601138932e-16,460.0,1008.4807732335511,1.1646668175563049,0.35455994889275816,1.72
11982.366830932786,135040.5562798767,4.441039319657726e-25,9.463913493156575e-30,5.847696046885501e-20,7.796215481868714e-23,6991.524971617751,82019.46006072647,0.01410025656201367,3.834366906569215e-06,1.5873097932426475e-07,6.49848250460298e-05,2.5985542073090693e-12,3.499466822632654e-16,460.0,1008.4719708673202,1.1696943579856756,0.35833477469415537,1.73
11982.26537179057,135040.7896356995,4.790820892404677e-25,1.0380878828709149e-29,6.2343048006188e-20,8.359385709475185e-23,6991.476053663333,82019.57203041052,0.014335010597987516,3.921223153474687e-06,1.6328067727369743e-07,6.645733788698822e-05,2.7017988137216522e-12,3.6626293653726707e-16,460.0,1008.4631688022334,1.174705407402578,0.3621257903642173,1.74
11982.163917995436,135041.02297922058,5.165672657551374e-25,1.1378538756904863e-29,6.643957380160487e-20,8.95949623731762e-23,6991.427135804145,82019.68399416738,0.014572234348204375,4.009518137075713e-06,1.679330787973506e-07,6.795425576205389e-05,2.808497736653495e-12,3.832386930313379e-16,460.0,1008.4543670375533,1.1797000201970096,0.3659329422498727,1.75
11982.062469547085,135041.2563104406,5.567172131148054e-25,1.2462969895132848e-29,7.077863747267887e-20,9.598683978233372e-23,6991.378218029668,82019.79595199709,0.014811938181759693,4.099266879173532e-06,1.7268987861496662e-07,6.947583378751663e-05,2.9187449167385564e-12,4.0089654279901284e-16,460.0,1008.4455655725455,1.1846782505795832,0.3697561768750075,1.76
11981.961026445222,135041.48962936024,5.996979316275979e-25,1.3640615809180987e-29,7.537287560858107e-20,1.027918965930701e-22,6991.329300329417,82019.90790389974,0.015054132432100402,4.190484463262326e-06,1.7755278905426146e-07,7.102232813252926e-05,3.0326362594904077e-12,4.192597114962646e-16,460.0,1008.4367644064782,1.1896401525821183,0.37359544093988023,1.77
11981.85958868955,135041.72293598007,6.4568400005835885e-25,1.491830336415762e-29,8.023548048493834e-20,1.1003361732019304e-22,6991.280382692945,82020.01984987535,0.01529882739714294,4.283186034302752e-06,1.8252354012248388e-07,7.259399601530657e-05,3.1502696639690807e-12,4.3835207323581e-16,460.0,1008.4279635386215,1.1945857800582322,0.37745068132054027,1.78
11981.758156279768,135041.95623030086,6.948649718376923e-25,1.630387308783578e-29,8.538038229389492e-20,1.1773711878360834e-22,6991.231465109839,82020.13178992398,0.015546033339387314,4.377386798503108e-06,1.876038795752472e-07,7.419109569945142e-05,3.2717450422326376e-12,4.581981711608436e-16,460.0,1008.419162968248,1.1995151866839087,0.3813218450682646,1.79
11981.656729215583,135042.18951232312,7.474981349727953e-25,1.7811504985271737e-29,9.082367965743065e-20,1.2593364680973553e-22,6991.182547569719,82020.2437240457,0.015795760486003566,4.4731020231539896e-06,1.927955729662526e-07,7.581388649117019e-05,3.3971642667048015e-12,4.788232880311746e-16,460.0,1008.4103626946331,1.2044284259579354,0.3852088794091296,1.8
11981.555307496697,135042.4227820476,8.038194359405936e-25,1.9452678283236335e-29,9.658125225865631e-20,1.34653015676454e-22,6991.133630062247,82020.35565224051,0.01604801902900116,4.570347036302233e-06,1.981004037544155e-07,7.746262873381647e-05,3.5266313390771356e-12,5.002533646401668e-16,460.0,1008.4015627170542,1.209325551202745,0.3891117317431782,1.81
11981.453891122812,135042.65603947488,8.640637435088058e-25,2.1238205064855287e-29,1.0266931702454044e-19,1.4392534282687217e-22,6991.084712577111,82020.46757450851,0.016302819125333802,4.669137226550026e-06,2.0352017336628365e-07,7.9137583804516e-05,3.660252388876904e-12,5.225150359027085e-16,460.0,1008.3927630347913,1.2142066155649416,0.393030349643902,1.82
11981.352480093632,135042.88928460566,9.284789786034901e-25,2.317964219655451e-29,1.0910481940910477e-19,1.5378226239467805e-22,6991.0357951040405,82020.57949084972,0.01656017089700745,4.7694880428477625e-06,2.0905670126069212e-07,8.08390141106871e-05,3.798135681856633e-12,5.456356605620708e-16,460.0,1008.3839636471266,1.2190716720158412,0.3969646808577081,1.83
11981.251074408858,135043.12251744056,9.973266955981791e-25,2.528933056338197e-29,1.159054601843696e-19,1.6425698722502107e-22,6990.986877632798,82020.6914012642,0.01682008443119595,4.87141499427219e-06,2.1471182499867037e-07,8.256718308631717e-05,3.9403916497739055e-12,5.696433365517074e-16,460.0,1008.3751645533447,1.2239207733520503,0.40091467330334857,1.84
11981.149674068194,135043.35573798022,1.0708826814653869e-24,2.7580435663429643e-29,1.2308972293779704e-19,1.7538437267989075e-22,6990.937960153178,82020.80330575198,0.017082569780356265,4.974933649805288e-06,2.204874003130891e-07,8.432235518825111e-05,4.087132920396489e-12,5.945669165880347e-16,460.0,1008.3663657527328,1.2287539721960414,0.40488027507135166,1.85
11981.04827907134,135043.5889462253,1.1494375730662985e-24,3.0066989584129255e-29,1.306769022859884e-19,1.872009822542848e-22,6990.889042655015,82020.9152043131,0.017347636962343344,5.080059638113863e-06,2.263853011780452e-07,8.610479589249209e-05,4.238474347733037e-12,6.204360239960808e-16,460.0,1008.35756724458,1.233571320996729,0.408861434423455,1.86
11980.946889418003,135043.82214217642,1.2332974928544526e-24,3.276393438319553e-29,1.3868713281439234e-19,1.997451550294598e-22,6990.840125128174,82021.02709694763,0.017615295960524604,5.186808647329888e-06,2.324074198779881e-07,8.791477169051428e-05,4.3945330424895975e-12,6.472810687698962e-16,460.0,1008.3487690281781,1.2383728720300404,0.41285809979204124,1.87
11980.845505107884,135044.05532583426,1.3227847032692347e-24,3.5687166896990813e-29,1.4714141875278098e-19,2.130570749895578e-22,6990.7912075625545,82021.13898365558,0.017885556723894053,5.29519642483155e-06,2.3855566707658723e-07,8.975255008558791e-05,4.55542840275214e-12,6.751332638696124e-16,460.0,1008.3399711028212,1.243158677399488,0.41687021977957417,1.88
11980.744126140684,135044.28849719945,1.4182382800949953e-24,3.885358499908519e-29,1.5606166439625069e-19,2.2717884222790286e-22,6990.74228994809,82021.250864437,0.01815842916718604,5.405238777025035e-06,2.4483197188534245e-07,9.161839958911637e-05,4.72128214489538e-12,7.040246417570462e-16,460.0,1008.3311734678053,1.2479287890367383,0.42089774315803835,1.89
11980.642752516105,135044.5216562726,1.5200148050615802e-24,4.2281135331784616e-29,1.6547070528150265e-19,2.421545460692571e-22,6990.69337227475,82021.36273929193,0.018433923170988582,5.516951569126994e-06,2.5123828193193697e-07,9.351258971698493e-05,4.892218334718042e-12,7.339880711717279e-16,460.0,1008.3223761224295,1.252683258702177,0.4249406188683791,1.9
11980.541384233851,135044.75480305444,1.628489077962132e-24,4.5988862533402666e-29,1.7539234012816293e-19,2.580303401343346e-22,6990.644454532537,82021.47460822044,0.018712048581856423,5.63035072494777e-06,2.577765634283361e-07,9.543539098592191e-05,5.0683634188049055e-12,7.650572741492563e-16,460.0,1008.3135790659948,1.2574221379854764,0.4289987960199452,1.91
11980.440021293625,135044.98793754558,1.7440548485639267e-24,4.9996959984048156e-29,1.8585136355489607e-19,2.748545193728629e-22,6990.595536711487,82021.5864712225,0.018992815212423613,5.745452226675303e-06,2.6444880123863084e-07,9.738707490987153e-05,5.2498462561157685e-12,7.972668432838632e-16,460.0,1008.3047822978041,1.2621454783061579,0.43307222388993305,1.92
11980.338663695129,135045.22105974663,1.86712556858809e-24,5.432682209270314e-29,1.9687359958007007e-19,2.926775990914848e-22,6990.546618801669,82021.69832829821,0.01927623284151581,5.862272114659759e-06,2.71256998946628e-07,9.936791399637854e-05,5.4367981498016125e-12,8.306522592370794e-16,460.0,1008.2959858171632,1.2668533309141536,0.4371608519228328,1.93
11980.237311438064,135045.45416965825,1.9981351640339915e-24,5.900109814836482e-29,2.084859359167296e-19,3.115523960027966e-22,6990.497700793189,82021.81017944757,0.019562311214262156,5.980826487198856e-06,2.7820317892318823e-07,0.00010137818174298486,5.629352879248185e-12,8.652499084943916e-16,460.0,1008.28718962338,1.2715457468903657,0.4412646297298762,1.94
11980.135964522133,135045.68726728112,2.1375388281241318e-24,6.404374775802533e-29,2.2071635907163376e-19,3.31534111321813e-22,6990.448782676182,82021.9220246706,0.019851060042206818,6.101131500323902e-06,2.8528938239331246e-07,0.00010341815263363788,5.82764673234722e-12,9.010971013717847e-16,460.0,1008.2783937157644,1.2762227771472252,0.445383507088486,1.95
11980.034622947038,135045.92035261585,2.2858138351453367e-24,6.948009789426285e-29,2.3359399025811497e-19,3.5268041593615274e-22,6990.39986444082,82022.03386396739,0.02014248900342017,6.223203367586527e-06,2.925176695029779e-07,0.00010548810213511045,6.031818537995546e-12,9.382320902740513e-16,460.0,1008.2695980936293,1.2808844724292472,0.4495174339417279,1.96
11979.933286712481,135046.15342566307,2.4434603754620655e-24,7.533690157521818e-29,2.471491221325165e-19,3.7505153767623893e-22,6990.3509460773075,82022.14569733792,0.020436607742609594,6.347058359846114e-06,2.9989011938572496e-07,0.00010758830669343255,6.242009698822299e-12,9.76694088206769e-16,460.0,1008.2608027562889,1.285530883313586,0.45366636039776287,1.97
11979.831955818167,135046.38648642346,2.6110024119776532e-24,8.164239819973019e-29,2.614132563639641e-19,3.987103507118062e-22,6990.302027575878,82022.25752478225,0.02073342587122993,6.472712805057922e-06,3.0740883022899527e-07,0.00010971904373033475,6.458364224144476e-12,1.0165232875438265e-15,460.0,1008.2520077030604,1.2901620602105863,0.45783023672930334,1.98
11979.730630263792,135046.61953489768,2.7890466031964744e-24,8.843466333416358e-29,2.764203194878138e-19,4.237267564150813e-22,6990.253108926807,82022.3693463004,0.02103295296757744,6.600183088093216e-06,3.150759193290627e-07,0.00011188059164022339,6.681028725904921e-12,1.0577609095864092e-15,460.0,1008.2432129332627,1.2947780533642557,0.4620090133731475,1.99
11979.629310049062,135046.85257108635,2.9782791520147368e-24,9.576109395937671e-29,2.9220661998882563e-19,4.501774777049104e-22,6990.204190120393,82022.4811618924,0.021335198576900676,6.729485650526598e-06,3.2289352315765774e-07,0.00011407322978661089,6.910152454684953e-12,1.1004492217161049e-15,460.0,1008.2344184462178,1.2993789128528184,0.4662026409296329,2.0
11979.527995173681,135047.0855949901,3.17935402067503e-24,1.0366238128532598e-28,3.0880860215724474e-19,4.781378262882097e-22,6990.155271146977,82022.59297155826,0.021640172211541176,6.860636990365375e-06,3.30863797449235e-07,0.00011629723849758282,7.14588740566825e-12,1.1446314976515985e-15,460.0,1008.2256242412489,1.3039646885894174,0.4704110701619438,2.01
11979.426685637347,135047.3186066096,3.392945496376423e-24,1.121799484359283e-28,3.2626393421355754e-19,5.07685615406946e-22,6990.106351996924,82022.70477529806,0.02194788335102817,6.9936536618683206e-06,3.3898891725640517e-07,0.00011855289906275058,7.388388319388278e-12,1.1903520644118994e-15,460.0,1008.2168303176819,1.308535430322589,0.47463425199564324,2.02
11979.325381439763,135047.5516059455,3.619761761447287e-24,1.2135781879035835e-28,3.44611805829699e-19,5.389021915291789e-22,6990.057432660637,82022.81657311176,0.02225834144218368,7.128552275343981e-06,3.4727107701262164e-07,0.00012084049372986448,7.637812707742304e-12,1.2376563290193261e-15,460.0,1008.2080366748453,1.313091187636788,0.4788721375181532,2.03
11979.224082580633,135047.78459299842,3.8605462672765864e-24,1.3124274141158357e-28,3.6389297867269187e-19,5.718725653572268e-22,6990.008513128549,82022.92836499942,0.022571555899230867,7.265349496943169e-06,3.5571249059697885e-07,0.00012316030570133003,7.894320888076155e-12,1.2865907990415288e-15,460.0,1008.199243312069,1.3176320099529317,0.48312467797822184,2.04
11979.122789059656,135048.017567769,4.116079150227314e-24,1.4188432094574355e-28,3.8414983822727997e-19,6.0668554652092e-22,6989.959593391127,82023.04015096105,0.022887536103901734,7.404062048452031e-06,3.6431539139876033e-07,0.00012551261913073416,8.15807601748682e-12,1.3372031034120525e-15,460.0,1008.1904502286859,1.3221579465289366,0.4873918247853896,2.05
11979.021500876535,135048.25053025797,4.387178689877307e-24,1.5333515202502583e-28,4.0542644690874178e-19,6.434338819873806e-22,6989.9106734388715,82023.1519309967,0.023206291405544796,7.544706707085913e-06,3.7308203238174876e-07,0.0001278977191193844,8.429244127343428e-12,1.3895420135314293e-15,460.0,1008.1816574240305,1.3266690464602582,0.4916735295094604,2.06
11978.920218030973,135048.48348046586,4.67470280994806e-24,1.6565095820895668e-28,4.277685984773396e-19,6.822143982198707e-22,6989.861753262312,82023.26370510636,0.023527831121232093,7.687300305283788e-06,3.8201468614828743e-07,0.00013031589171285784,8.707994158026439e-12,1.4436574646506687e-15,460.0,1008.1728648974398,1.3311653586804257,0.49596974387997106,2.07
11978.81894052267,135048.7164183934,4.979550622298931e-24,1.7889073550134616e-28,4.5122387376624355e-19,7.231281471195306e-22,6989.812832852013,82023.37547329009,0.023852164535866135,7.831859730503479e-06,3.91115645003105e-07,0.0001327674238975631,8.994497993885552e-12,1.4996005775391607e-15,460.0,1008.1640726482528,1.3356469319615782,0.500280419785666,2.08
11978.717668351326,135048.94934404115,5.302664014379425e-24,1.9311690048239002e-28,4.758416977350351e-19,7.662805557849106e-22,6989.763912198567,82023.48723554786,0.024179300902286215,7.978401925017437e-06,4.0038722101689474e-07,0.00013525260359731177,9.288930498416118e-12,1.5574236804388685e-15,460.0,1008.1552806758112,1.3401138149149945,0.5046055092739696,2.09
11978.616401516647,135049.18225740982,5.6450292805491114e-24,2.0839544309775484e-28,5.016733978612839e-19,8.117815801255007e-22,6989.714991292605,82023.59899187973,0.024509249441374673,8.126943885709306e-06,4.098317460896586e-07,0.00013777171966990304,9.591469549654616e-12,1.6171803313068478e-15,460.0,1008.146488979458,1.344566055991627,0.5089449645504657,2.1
11978.515140018331,135049.41515850005,6.0076787976899294e-24,2.247960841487317e-28,5.287722638829512e-19,8.59745862366532e-22,6989.666070124782,82023.7107422857,0.024842019342162524,8.277502663871038e-06,4.1945157201380706e-07,0.00014032506190371746,9.90229607579288e-12,1.678925340347983e-15,460.0,1008.1376975585392,1.3490037034826285,0.513298737978372,2.11
