Time,CaI,IP3,g,CaO,CaS,CaM,A,B,D,E,F,k2,L,R,kIP3R,PMleak,kSTIM,mw004dcb62_da5f_41c7_a7bd_033574894f48,mw78dd80b8_e003_4c62_81d1_547d001767af,mw3a93c3a6_623a_44fe_84e9_a47823defd1f,mwd21d3f76_d133_4053_8e44_02a538657e0a,mwf998b218_be11_4aa4_81ae_41141861fb42,mwc714c217_c8fd_4024_912c_681cd6931f59,mwd90ce3ea_f8d5_4f0a_8093_e39a2d3dbf33,mw886be93a_22c7_4966_a1fa_113afd832ae3,mwc8d6bdb5_59d4_43fa_b96d_7426f4857e0d,cytosol,outside,ER_store,mitochondria,kPLC,JPump,JChannel,kPhosphatase,inhibition_parameter1,inhibition_parameter2,mwbdcd6a40_1ae7_4c86_a99f_1fba0b8beaf7,mw530793e3_76b2_4483_be11_e94364306712,mwfaf5e05a_b642_4ee2_a069_3c2fc783fba4,mw69f19152_7258_45b0_bf9e_b196f19d7e03,ERtoMito
4.75,1.156624082717082,0.4148290562067528,0.7932234450536724,1000.0,0.8229771843382641,0.061025292737829154,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.156624082717082,0.26004689813806764,0.4231253746305671,0.8296581124135056,0.6632694271467713,0.014278022010966101,0.017215088798291613,0.012622581053580034,0.0279742122342539,0.004296025428792507,0.013086351792697952
4.76,1.1580001712516899,0.4180731757874205,0.7996153651674869,1000.0,0.8212815613490664,0.06139098693784134,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.1580001712516899,0.26006072253104245,0.410398858425723,0.836146351574841,0.6438614339713223,0.014393076573014764,0.01726222921608506,0.012623451552210086,0.02798317812133035,0.004299631478080924,0.012692748198733702
4.7700000000000005,1.1592513007191423,0.4212660576933767,0.8058143328982289,1000.0,0.8197151637178367,0.06175285798961827,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.1592513007191423,0.260073250131656,0.3980792832383037,0.8425321153867534,0.6249059005258145,0.01450465799216812,0.01730541055689699,0.012624240417780761,0.027991288678671532,0.004303163645311044,0.012311730409432075
4.78,1.1603814654141356,0.42440749925353205,0.8118249143927683,1000.0,0.818273842932224,0.06211102232907399,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.1603814654141356,0.26008453272387777,0.3861551326811706,0.8488149985070641,0.6064040497087039,0.014612848459069828,0.017344832389778894,0.012624950904254915,0.027998581552793583,0.004306624724139561,0.011942942247871255
4.79,1.1613945461196373,0.4274973407909749,0.8176516806698765,1000.0,0.8169535690954539,0.06246559318578209,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.1613945461196373,0.2600946192957348,0.37461501196990105,0.8549946815819498,0.5883558151036152,0.014717730252057776,0.017380681077156172,0.012625586090547463,0.0280050919818159,0.004310017377877339,0.011586031298038178
4.8,1.1622943113757318,0.43053546365526857,0.8232991953844592,1000.0,0.8157504295111189,0.06281668060268612,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.1622943113757318,0.2601035562086124,0.36344767390886296,0.8610709273105371,0.5707599712565022,0.014819385516920264,0.01741313054175339,0.01262614889107849,0.028010852966505975,0.004313344146064308,0.011240649708521535
4.8100000000000005,1.1630844189828584,0.43352178830557203,0.8287720038171841,1000.0,0.8146606270324311,0.0631643914644468,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.1630844189828584,0.26011138735523026,0.35264204097798846,0.8670435766111441,0.5536142544591411,0.014917896068709312,0.017442343012894088,0.0126266420656247,0.02801589542779765,0.0043166074507119115,0.01090645487560789
4.82,1.1637684177223624,0.43645627244735896,0.8340746230521888,1000.0,0.8136804781934894,0.06350882953384929,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.1637684177223624,0.26011815430726787,0.34218722381658645,0.8729125448947179,0.5369154743802156,0.015013343214939398,0.01746846974782708,0.01262706822852942,0.02802024835203995,0.004319809602233212,0.010583110014945973
4.83,1.1643497492586605,0.43933890922477775,0.8392115332542992,1000.0,0.8128064111591005,0.06385009549507069,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.1643497492586605,0.26012389645334,0.3320725364889541,0.8786778184495555,0.5206596170481654,0.015105807598577384,0.017491651724553706,0.01262742985731403,0.028023938924991144,0.004322952805073389,0.010270284633678992
4.84,1.1648317501817267,0.44216972546885397,0.8441871699340299,1000.0,0.8120349635354699,0.06418828700239593,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.1648317501817267,0.2601286511278806,0.322287508942761,0.8843394509377079,0.5048419397706472,0.015195369058812537,0.01751202030356532,0.012627729300725123,0.028026992655426592,0.004326039163050291,0.009967654915755495
4.8500000000000005,1.1652176541598696,0.4449487800009836,0.8490059171103354,1000.0,0.8113627800725273,0.06452349873333958,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.1652176541598696,0.26013245373153016,0.31282189700192287,0.8898975600019672,0.48945705851800364,0.015282106507986035,0.01752969785707026,0.012627968786253841,0.02802943348919973,0.004329070684417136,0.009674904030987305
4.86,1.165510594183706,0.4476761619914585,0.8536721013072093,1000.0,0.8107866102773724,0.06485582244550636,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.165510594183706,0.2601353378436542,0.30366569016030004,0.895352323982917,0.4744990282202409,0.015366097823529766,0.017544798365251878,0.012628150427166262,0.028031283914571405,0.004332049286661715,0.009391722376091755
4.87,1.165713604884074,0.450351989373037,0.8581899863255442,1000.0,0.8103033059563959,0.06518534703659494,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.165713604884074,0.2601373353275725,0.2948091174147617,0.900703978746074,0.4599614164070498,0.015447419753859794,0.017557427979654747,0.012628276229080507,0.028032565059548802,0.004334976801055883,0.009117807755095722
4.88,1.1658296249045947,0.4529764073093075,0.8625637687255965,1000.0,0.8099098187056831,0.06551215860688218,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.1658296249045947,0.2601384764289941,0.28624265137410515,0.905952814618615,0.4458373706334167,0.015526147837060736,0.017567685554123472,0.012628348096121298,0.02803329678188479,0.004337854976967339,0.008852865506415623
4.89,1.1658614993104384,0.45554958671716056,0.8667975739548023,1000.0,0.8096031973684578,0.06583634052354936,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.1658614993104384,0.2601387898681081,0.2779570108674141,0.9110991734343211,0.432119680129305,0.01560235633118644,0.017575663144020464,0.012628367836679512,0.028033497752323392,0.004340685485944914,0.008596608583528271
4.9,1.1658119820185684,0.45807172284245223,0.8708954530629813,1000.0,0.8093805854744937,0.06615797348633401,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.1658119820185684,0.26013830292575874,0.26994316224700193,0.9161434456849045,0.41880083208255386,0.015676118155133662,0.01758144647474439,0.01262833716880349,0.028033185531636494,0.004343469925588657,0.008348757595268102
4.91,1.1656837382379792,0.4605430338879268,0.8748613799547461,1000.0,0.8092392186730994,0.06647713559410158,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.1656837382379792,0.26013704152412204,0.26219231955328565,0.9210860677758536,0.4058730629317035,0.01574750483918543,0.01758511538078452,0.0126282577252477,0.028032376641958595,0.004346209823216022,0.00810904081092636
4.92,1.1654793469097635,0.46296375969246556,0.8786992491327447,1000.0,0.8091764221699163,0.06679390241197845,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.1654793469097635,0.260135030302265,0.2546959436910745,0.9259275193849311,0.3933284050241686,0.015816586484389404,0.017586744216655112,0.012628131058202548,0.02803108663288195,0.004348906639334936,0.0078771941347755
4.93,1.1652013031374495,0.46533416046063086,0.8824128738869591,1000.0,0.8091896081771529,0.06710834703870736,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.1652013031374495,0.2601322926869364,0.24744574075470338,0.9306683209212617,0.38115872898042713,0.015883431729965262,0.017586402241102007,0.012627958643726832,0.028029330142729684,0.004351561770933818,0.007652961054269176
4.94,1.1648520205991573,0.4676545155413638,0.8860059848877344,1000.0,0.8092762733857517,0.06742054017392382,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.1648520205991573,0.2601288509589094,0.2404336596264541,0.9353090310827276,0.3693557820874943,0.015948107727979218,0.017584153976002576,0.012627741885902787,0.028027120955387782,0.004354176554598096,0.007436092565766621
4.95,1.1644338339346403,0.46992512225462124,0.8894822291439026,1000.0,0.8094339964664252,0.06773055018510243,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.1644338339346403,0.2601247263151787,0.23365188895803216,0.9398502445092425,0.3579112230236929,0.016010680124590247,0.017580059541395382,0.012627482120732423,0.028024472053046513,0.00435675226946248,0.007226347081176252
4.96,1.163949001101566,0.472146294764722,0.892845169290989,1000.0,0.8096604356051909,0.06803844317396568,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.163949001101566,0.2601199389272927,0.22709285363124695,0.944292589529444,0.3468166531956126,0.0160712130472378,0.01757417496806642,0.012627180619792703,0.028021395665173855,0.004359290140007811,0.007023490318492174
4.97,1.1633997056962297,0.4743183629991532,0.8960982831772164,1000.0,0.8099533260781756,0.06834428304217643,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.1633997056962297,0.26011450799608526,0.22074921078314327,0.9486367259983064,0.336063644949912,0.016129769097189894,0.017566552489083797,0.012626838593665807,0.028017903314015876,0.004361791338710923,0.006827295178860102
4.98,1.1627880592345425,0.4764416716115749,0.8992449637172415,1000.0,0.8103104778697963,0.06864813155615854,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.1627880592345425,0.2601084518030458,0.2146138454716947,0.9528833432231498,0.325643766906208,0.016186409346910346,0.017557240811624235,0.012626457195159523,0.02801400585689352,0.004364256988555443,0.006637541612526641
4.99,1.1621161033898522,0.478516578987732,0.9022885189857764,1000.0,0.8107297733377112,0.0689500484109124,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.1621161033898522,0.2601017877585546,0.20867986604962363,0.957033157975464,0.3155486066412291,0.016241193341743974,0.017546285370380492,0.01262603752233173,0.02800971352554244,0.004366688165411067,0.006454016475761555
5.0,1.161385812184847,0.4805434562929812,0.9052321725255866,1000.0,0.8112091649272147,0.06925009129271814,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.161385812184847,0.26009453244719033,0.20294059930567185,0.9610869125859623,0.305769790938298,0.01629417910546056,0.017533728563782217,0.012625580621331924,0.02800503596272263,0.004369085900288493,0.006276513380587789
5.01,1.160599094135415,0.4825226865601386,0.9080790638465404,1000.0,0.8117466729371338,0.06954831594063762,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.160599094135415,0.26008670167030606,0.19738958542522972,0.9650453731202772,0.29629900380092145,0.016345423149237724,0.017519609974201326,0.012625087489071995,0.027999982256306087,0.004371451181476776,0.006104832538924631
5.0200000000000005,1.1597577943447939,0.48445466381636926,0.9108322490943167,1000.0,0.8123403833388038,0.06984477620674517,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.1597577943447939,0.2600783104860542,0.19202057281579876,0.9689093276327385,0.2871280024151361,0.0163949804836977,0.017503966573248257,0.012624559075737432,0.027994560971033578,0.004373784956569569,0.005938780602550477
5.03,1.158863696546761,0.4863397922478471,0.9134947018690934,1000.0,0.8129884456492938,0.0701395241150291,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.158863696546761,0.2600693732470272,0.18682751283716975,0.9726795844956942,0.27824863123219934,0.01644290463364368,0.017486832913200287,0.012623996287149481,0.027988780178115742,0.004376088134386324,0.005778170500118651
5.04,1.1579185250969806,0.4881784854009296,0.9160693141761712,1000.0,0.8136890708596728,0.07043260991892054,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.1579185250969806,0.26005990363567216,0.18180455447110908,0.9763569708018592,0.26965283433080994,0.01648924765517108,0.01746824130553892,0.012623399986987931,0.027982647482839598,0.004378361586794186,0.005622821272302342
5.05,1.1569239469119792,0.48997116541860464,0.9185588974920373,1000.0,0.8144405294187558,0.07072408215741673,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.1569239469119792,0.2600499146976221,0.17694603896073868,0.9799423308372093,0.26133266620630163,0.016534060154856672,0.017448221987511288,0.012622770998883627,0.027976170050328465,0.0043806061504360365,0.0054725579060022275
5.0600000000000005,1.1558815733555055,0.4917182623109929,0.9209661839308232,1000.0,0.8152411492724824,0.07101398770977743,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.1558815733555055,0.26003941887308135,0.1722464944456538,0.9834365246219858,0.25328030112320055,0.016577391310754815,0.017426803277570114,0.012622110108389095,0.027969354629591638,0.004382822628369822,0.005327211168422282
5.07,1.1547929620722817,0.49342021325870944,0.9232938274974203,1000.0,0.8160893139588261,0.07130237184878085,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.1547929620722817,0.26002842802638887,0.16770063061520393,0.9868404265174189,0.24548804115729403,0.016619288894953566,0.01740401172048847,0.012621418064835176,0.027962207575989027,0.004385011791624013,0.005186617441707338
5.08,1.153659618769355,0.4950774619479158,0.92554440541473,1000.0,0.8169834607579355,0.0715892782925335,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.153659618769355,0.2600169534738786,0.16330333339915315,0.9901549238958316,0.23794832304380378,0.01665979929746514,0.01737987222288976,0.012620695583080925,0.027954734872226217,0.004387174380673794,0.005050618558736695
5.09,1.1524829989454466,0.49669045793591576,0.927720419513629,1000.0,0.8179220788970163,0.07187474925483442,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.1524829989454466,0.26000500601014326,0.15904965971210988,0.9933809158718315,0.23065372393937542,0.016698967551245322,0.017354408179880716,0.012619943345163604,0.027946942147986098,0.004389311106842288,0.0049190616405807176
5.1000000000000005,1.1512645095688454,0.49825965604617933,0.929824297675285,1000.0,0.8189037078093151,0.07215882549410037,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.1512645095688454,0.2599925959328056,0.1549348322655534,0.9965193120923587,0.22359696619722497,0.016736837358155128,0.017327641593425317,0.012619162001855085,0.027938834698295032,0.004391422653630919,0.004791798936048044
5.11,1.1500055107045384,0.4997855157917051,0.931858395316408,1000.0,0.8199269354464273,0.0724415463608631,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.1500055107045384,0.2599797330658891,0.1509542344590584,0.9995710315834102,0.2167709212470596,0.016773451115695344,0.017299593183050545,0.012618352174130584,0.027930417500713813,0.004393509677982749,0.004668687663682218
5.12,1.1487073170913602,0.5012685008256624,0.9338249969089132,1000.0,0.8209903966430502,0.07272294984385447,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.1487073170913602,0.25996642678187837,0.14710340536033048,1.0025370016513249,0.210168612664157,0.016808849944360438,0.017270282489430844,0.012617514454555199,0.027921695231436696,0.0043955728114824415,0.004549589856505066
5.13,1.1473711996700566,0.5027090784182807,0.935726317526267,1000.0,0.8220927715332094,0.07300307261469759,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.1473711996700566,0.2599526860225497,0.14337803478195238,1.0054181568365614,0.20378321850534484,0.016843073715472806,0.01723972797135686,0.012616649408593405,0.02791267228037536,0.004397612661496264,0.004434372209751105
5.14,1.145998387063211,0.5041077189589868,0.9375645044095516,1000.0,0.8232327840169168,0.07328195007122627,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.145998387063211,0.2599385193186488,0.13977395846119142,1.0082154379179735,0.197608072983367,0.01687616107937193,0.017207947096555373,0.012615757575846263,0.027903352765298782,0.004399629812255383,0.004322905931789425
5.15,1.1445900670080567,0.5054648954828178,0.9393416385469551,1000.0,0.8244092002761599,0.07355961637945663,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.1445900670080567,0.25992393480848747,0.13628715334790178,1.0109297909656356,0.19163666754540365,0.01690814949384519,0.01717495642679152,0.012614839471220841,0.027893740545094556,0.004401624825885479,0.004215066598388715
5.16,1.143147387743237,0.5067810832201676,0.9410597362610361,1000.0,0.8256208273390754,0.07383610451423683,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.143147387743237,0.2599089402555248,0.13291373300436787,1.0135621664403351,0.18586265141614133,0.016939075252698648,0.01714077169765102,0.012613895586035944,0.027883839232212302,0.004403598243385592,0.004110734010444366
5.17,1.1416714593503816,0.5080567591689539,0.9427207507989702,1000.0,0.8268665116913734,0.07411144629859612,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.1416714593503816,0.2598935430649929,0.1296499431193598,1.0161135183379078,0.18027983165991768,0.016968973514381463,0.01710540789336192,0.012612926389067943,0.02787365220434358,0.004405550585558834,0.004009792055237932
5.18,1.1401633550525256,0.5092924016883236,0.9443265739201565,1000.0,0.8281451379328735,0.07438567244184836,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.1401633550525256,0.25987775029963517,0.12649215714048131,1.0185848033766471,0.17488217281643248,0.016997878330562814,0.017068879317020263,0.01261193232754089,0.027863182615396373,0.004407482353897744,0.0039121285713550925
5.19,1.1386241124694514,0.5104884901130435,0.9458790374784124,1000.0,0.8294556274790384,0.07465881257644877,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.1386241124694514,0.259861568694599,0.12343687202345441,1.020976980226087,0.16966379615235924,0.017025822674611422,0.01703119965649983,0.012610913828063605,0.027852433405804938,0.004409394031426452,0.0038176352172202394
5.2,1.137054734831218,0.5116455043877477,0.9473799149950183,1000.0,0.830796937306165,0.07493089529363695,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.137054734831218,0.25984500467153504,0.12048070409908347,1.0232910087754954,0.16461897857205063,0.017052838469910327,0.016992382046335113,0.012609871297516985,0.027841407312220106,0.0044112860835019835,0.003726207343270623
5.21,1.135456192151461,0.512763924720241,0.9488309232188945,1000.0,0.8321680587385653,0.07520194817791084,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,0.03,0.005,0.03,0.6,1.0,1.0,1.0,1.0,1.135456192151461,0.25982806435195505,0.11762038505886603,1.025527849440482,0.1597421512281863,0.0170789566179401,0.016952439125853636,0.012608805123894742,0.02783010687662423,0.004413158958576926,0.00363774386779998
