Time,Gd,Gt,R,Rl,Rg,Rlg,Rlgp,IP3,Pc,Pcg,P,Pg,Ca,L,Ls,ts,PIP2,J1,kf1,kr1,Kd1,J2,kf2,kr2,Kd2,J3,kf3,kr3,J4,kf4,kr4,Kd4,J5,kf5,J6,kf6,J7,kf7,J8,kf8,kr8,J9,kf9,kr9,J10,kf10,kr10,J11,kf11,kr11,Kd11,J12,kf12,J13,kf13,J14,kf14,Km14,J15,kf15,Km15,J16,kf16,Cpc,Cc,Cp,Vc,Rpc,Compartment
2.38,10000.003998464268,0.0,13.903998464268065,0.0,5.0560015357319275,0.0,0.0,0.01501030663807282,9.09,0.0,90.9,0.0,0.1,0.0,0.1,30.0,4000.0,0.0,0.0003,9e-09,3e-05,-5.487092380462855e-07,0.000275,7.562500000000001,27500.0,0.0,1.0,0.001,0.0,0.3,9e-06,3e-05,0.0,0.0004,0.0,1.0,0.0,0.15,2.7755575615628914e-17,0.0167,0.0167,0.0,0.0042,1.0,0.0,0.042,1.0,0.0,0.0334,0.00334,0.1,0.0,6.0,0.0,6.0,2.4510664230413033,0.444,19.8,0.0,3.8,5.0,0.018762883297591026,1.25,0.007655264031883095,6.512070121971074e-07,8.506656458678916e-05,2550.0,4.61,1.0
2.39,10000.003998467695,0.0,13.903998467694493,0.0,5.056001532305501,0.0,0.0,0.015010312911350632,9.09,0.0,90.9,0.0,0.1,0.0,0.1,30.0,4000.0,0.0,0.0003,9e-09,3e-05,-5.133611011842731e-07,0.000275,7.562500000000001,27500.0,0.0,1.0,0.001,0.0,0.3,9e-06,3e-05,0.0,0.0004,0.0,1.0,0.0,0.15,2.7755575615628914e-17,0.0167,0.0167,0.0,0.0042,1.0,0.0,0.042,1.0,0.0,0.0334,0.00334,0.1,0.0,6.0,0.0,6.0,2.4510664230413033,0.444,19.8,0.0,3.8,5.0,0.01876289113918829,1.25,0.007655264031883095,6.512070121971074e-07,8.506656458678916e-05,2550.0,4.61,1.0
2.4,10000.003998471091,0.0,13.903998471091182,0.0,5.056001528908812,0.0,0.0,0.01501031910070228,9.09,0.0,90.9,0.0,0.1,0.0,0.1,30.0,4000.0,0.0,0.0003,9e-09,3e-05,-4.783197624647073e-07,0.000275,7.562500000000001,27500.0,0.0,1.0,0.001,0.0,0.3,9e-06,3e-05,0.0,0.0004,0.0,1.0,0.0,0.15,2.7755575615628914e-17,0.0167,0.0167,0.0,0.0042,1.0,0.0,0.042,1.0,0.0,0.0334,0.00334,0.1,0.0,6.0,0.0,6.0,2.4510664230413033,0.444,19.8,0.0,3.8,5.0,0.01876289887587785,1.25,0.007655264031883095,6.512070121971074e-07,8.506656458678916e-05,2550.0,4.61,1.0
2.41,10000.003998474454,0.0,13.903998474453314,0.0,5.056001525546679,0.0,0.0,0.015010325207828324,9.09,0.0,90.9,0.0,0.1,0.0,0.1,30.0,4000.0,0.0,0.0003,9e-09,3e-05,-4.436349101410997e-07,0.000275,7.562500000000001,27500.0,0.0,1.0,0.001,0.0,0.3,9e-06,3e-05,0.0,0.0004,0.0,1.0,0.0,0.15,2.7755575615628914e-17,0.0167,0.0167,0.0,0.0042,1.0,0.0,0.042,1.0,0.0,0.0334,0.00334,0.1,0.0,6.0,0.0,6.0,2.4510664230413033,0.444,19.8,0.0,3.8,5.0,0.018762906509785404,1.25,0.007655264031883095,6.512070121971074e-07,8.506656458678916e-05,2550.0,4.61,1.0
2.42,10000.003998477776,0.0,13.903998477776073,0.0,5.05600152222392,0.0,0.0,0.015010331234429318,9.09,0.0,90.9,0.0,0.1,0.0,0.1,30.0,4000.0,0.0,0.0003,9e-09,3e-05,-4.0935625378324403e-07,0.000275,7.562500000000001,27500.0,0.0,1.0,0.001,0.0,0.3,9e-06,3e-05,0.0,0.0004,0.0,1.0,0.0,0.15,2.7755575615628914e-17,0.0167,0.0167,0.0,0.0042,1.0,0.0,0.042,1.0,0.0,0.0334,0.00334,0.1,0.0,6.0,0.0,6.0,2.4510664230413033,0.444,19.8,0.0,3.8,5.0,0.01876291404303665,1.25,0.007655264031883095,6.512070121971074e-07,8.506656458678916e-05,2550.0,4.61,1.0
2.43,10000.003998481056,0.0,13.903998481054638,0.0,5.056001518945355,0.0,0.0,0.015010337182205822,9.09,0.0,90.9,0.0,0.1,0.0,0.1,30.0,4000.0,0.0,0.0003,9e-09,3e-05,-3.7553350296093413e-07,0.000275,7.562500000000001,27500.0,0.0,1.0,0.001,0.0,0.3,9e-06,3e-05,0.0,0.0004,0.0,1.0,0.0,0.15,2.7755575615628914e-17,0.0167,0.0167,0.0,0.0042,1.0,0.0,0.042,1.0,0.0,0.0334,0.00334,0.1,0.0,6.0,0.0,6.0,2.4510664230413033,0.444,19.8,0.0,3.8,5.0,0.018762921477757277,1.25,0.007655264031883095,6.512070121971074e-07,8.506656458678916e-05,2550.0,4.61,1.0
2.44,10000.003998484284,0.0,13.903998484284191,0.0,5.056001515715801,0.0,0.0,0.015010343052858394,9.09,0.0,90.9,0.0,0.1,0.0,0.1,30.0,4000.0,0.0,0.0003,9e-09,3e-05,-3.422163814548185e-07,0.000275,7.562500000000001,27500.0,0.0,1.0,0.001,0.0,0.3,9e-06,3e-05,0.0,0.0004,0.0,1.0,0.0,0.15,2.7755575615628914e-17,0.0167,0.0167,0.0,0.0042,1.0,0.0,0.042,1.0,0.0,0.0334,0.00334,0.1,0.0,6.0,0.0,6.0,2.4510664230413033,0.444,19.8,0.0,3.8,5.0,0.018762928816072992,1.25,0.007655264031883095,6.512070121971074e-07,8.506656458678916e-05,2550.0,4.61,1.0
2.45,10000.00399848746,0.0,13.903998487459916,0.0,5.056001512540077,0.0,0.0,0.015010348848087588,9.09,0.0,90.9,0.0,0.1,0.0,0.1,30.0,4000.0,0.0,0.0003,9e-09,3e-05,-3.094545846238361e-07,0.000275,7.562500000000001,27500.0,0.0,1.0,0.001,0.0,0.3,9e-06,3e-05,0.0,0.0004,0.0,1.0,0.0,0.15,2.7755575615628914e-17,0.0167,0.0167,0.0,0.0042,1.0,0.0,0.042,1.0,0.0,0.0334,0.00334,0.1,0.0,6.0,0.0,6.0,2.4510664230413033,0.444,19.8,0.0,3.8,5.0,0.018762936060109484,1.25,0.007655264031883095,6.512070121971074e-07,8.506656458678916e-05,2550.0,4.61,1.0
2.46,10000.003998490578,0.0,13.903998490576992,0.0,5.056001509423001,0.0,0.0,0.015010354569593962,9.09,0.0,90.9,0.0,0.1,0.0,0.1,30.0,4000.0,0.0,0.0003,9e-09,3e-05,-2.772978007214988e-07,0.000275,7.562500000000001,27500.0,0.0,1.0,0.001,0.0,0.3,9e-06,3e-05,0.0,0.0004,0.0,1.0,0.0,0.15,2.7755575615628914e-17,0.0167,0.0167,0.0,0.0042,1.0,0.0,0.042,1.0,0.0,0.0334,0.00334,0.1,0.0,6.0,0.0,6.0,2.4510664230413033,0.444,19.8,0.0,3.8,5.0,0.018762943211992452,1.25,0.007655264031883095,6.512070121971074e-07,8.506656458678916e-05,2550.0,4.61,1.0
2.47,10000.003998493632,0.0,13.903998493630601,0.0,5.056001506369392,0.0,0.0,0.015010360219078075,9.09,0.0,90.9,0.0,0.1,0.0,0.1,30.0,4000.0,0.0,0.0003,9e-09,3e-05,-2.457957819501644e-07,0.000275,7.562500000000001,27500.0,0.0,1.0,0.001,0.0,0.3,9e-06,3e-05,0.0,0.0004,0.0,1.0,0.0,0.15,2.7755575615628914e-17,0.0167,0.0167,0.0,0.0042,1.0,0.0,0.042,1.0,0.0,0.0334,0.00334,0.1,0.0,6.0,0.0,6.0,2.4510664230413033,0.444,19.8,0.0,3.8,5.0,0.018762950273847594,1.25,0.007655264031883095,6.512070121971074e-07,8.506656458678916e-05,2550.0,4.61,1.0
2.48,10000.003998496617,0.0,13.903998496615925,0.0,5.056001503384068,0.0,0.0,0.015010365798240485,9.09,0.0,90.9,0.0,0.1,0.0,0.1,30.0,4000.0,0.0,0.0003,9e-09,3e-05,-2.1499820945791726e-07,0.000275,7.562500000000001,27500.0,0.0,1.0,0.001,0.0,0.3,9e-06,3e-05,0.0,0.0004,0.0,1.0,0.0,0.15,2.7755575615628914e-17,0.0167,0.0167,0.0,0.0042,1.0,0.0,0.042,1.0,0.0,0.0334,0.00334,0.1,0.0,6.0,0.0,6.0,2.4510664230413033,0.444,19.8,0.0,3.8,5.0,0.018762957247800607,1.25,0.007655264031883095,6.512070121971074e-07,8.506656458678916e-05,2550.0,4.61,1.0
2.49,10000.00399849953,0.0,13.903998499528145,0.0,5.056001500471848,0.0,0.0,0.015010371308781746,9.09,0.0,90.9,0.0,0.1,0.0,0.1,30.0,4000.0,0.0,0.0003,9e-09,3e-05,-1.8495479991997854e-07,0.000275,7.562500000000001,27500.0,0.0,1.0,0.001,0.0,0.3,9e-06,3e-05,0.0,0.0004,0.0,1.0,0.0,0.15,2.7755575615628914e-17,0.0167,0.0167,0.0,0.0042,1.0,0.0,0.042,1.0,0.0,0.0334,0.00334,0.1,0.0,6.0,0.0,6.0,2.4510664230413033,0.444,19.8,0.0,3.8,5.0,0.018762964135977184,1.25,0.007655264031883095,6.512070121971074e-07,8.506656458678916e-05,2550.0,4.61,1.0
2.5,10000.003998502363,0.0,13.903998502362443,0.0,5.056001497637549,0.0,0.0,0.015010376752402417,9.09,0.0,90.9,0.0,0.1,0.0,0.1,30.0,4000.0,0.0,0.0003,9e-09,3e-05,-1.5571526290614202e-07,0.000275,7.562500000000001,27500.0,0.0,1.0,0.001,0.0,0.3,9e-06,3e-05,0.0,0.0004,0.0,1.0,0.0,0.15,2.7755575615628914e-17,0.0167,0.0167,0.0,0.0042,1.0,0.0,0.042,1.0,0.0,0.0334,0.00334,0.1,0.0,6.0,0.0,6.0,2.4510664230413033,0.444,19.8,0.0,3.8,5.0,0.01876297094050302,1.25,0.007655264031883095,6.512070121971074e-07,8.506656458678916e-05,2550.0,4.61,1.0
2.5100000000000002,10000.003998505115,0.0,13.903998505114002,0.0,5.056001494885992,0.0,0.0,0.015010382130803055,9.09,0.0,90.9,0.0,0.1,0.0,0.1,30.0,4000.0,0.0,0.0003,9e-09,3e-05,-1.2732929377534674e-07,0.000275,7.562500000000001,27500.0,0.0,1.0,0.001,0.0,0.3,9e-06,3e-05,0.0,0.0004,0.0,1.0,0.0,0.15,2.7755575615628914e-17,0.0167,0.0167,0.0,0.0042,1.0,0.0,0.042,1.0,0.0,0.0334,0.00334,0.1,0.0,6.0,0.0,6.0,2.4510664230413033,0.444,19.8,0.0,3.8,5.0,0.018762977663503818,1.25,0.007655264031883095,6.512070121971074e-07,8.506656458678916e-05,2550.0,4.61,1.0
2.52,10000.003998507778,0.0,13.903998507778,0.0,5.056001492221993,0.0,0.0,0.015010387445684219,9.09,0.0,90.9,0.0,0.1,0.0,0.1,30.0,4000.0,0.0,0.0003,9e-09,3e-05,-9.984662341366857e-08,0.000275,7.562500000000001,27500.0,0.0,1.0,0.001,0.0,0.3,9e-06,3e-05,0.0,0.0004,0.0,1.0,0.0,0.15,2.7755575615628914e-17,0.0167,0.0167,0.0,0.0042,1.0,0.0,0.042,1.0,0.0,0.0334,0.00334,0.1,0.0,6.0,0.0,6.0,2.4510664230413033,0.444,19.8,0.0,3.8,5.0,0.018762984307105275,1.25,0.007655264031883095,6.512070121971074e-07,8.506656458678916e-05,2550.0,4.61,1.0
2.5300000000000002,10000.00399851035,0.0,13.903998510349622,0.0,5.056001489650372,0.0,0.0,0.015010392698746463,9.09,0.0,90.9,0.0,0.1,0.0,0.1,30.0,4000.0,0.0,0.0003,9e-09,3e-05,-7.33169400746192e-08,0.000275,7.562500000000001,27500.0,0.0,1.0,0.001,0.0,0.3,9e-06,3e-05,0.0,0.0004,0.0,1.0,0.0,0.15,2.7755575615628914e-17,0.0167,0.0167,0.0,0.0042,1.0,0.0,0.042,1.0,0.0,0.0334,0.00334,0.1,0.0,6.0,0.0,6.0,2.4510664230413033,0.444,19.8,0.0,3.8,5.0,0.01876299087343308,1.25,0.007655264031883095,6.512070121971074e-07,8.506656458678916e-05,2550.0,4.61,1.0
2.54,10000.003998512824,0.0,13.903998512824046,0.0,5.056001487175946,0.0,0.0,0.015010397891690347,9.09,0.0,90.9,0.0,0.1,0.0,0.1,30.0,4000.0,0.0,0.0003,9e-09,3e-05,-4.7789960433419765e-08,0.000275,7.562500000000001,27500.0,0.0,1.0,0.001,0.0,0.3,9e-06,3e-05,0.0,0.0004,0.0,1.0,0.0,0.15,2.7755575615628914e-17,0.0167,0.0167,0.0,0.0042,1.0,0.0,0.042,1.0,0.0,0.0334,0.00334,0.1,0.0,6.0,0.0,6.0,2.4510664230413033,0.444,19.8,0.0,3.8,5.0,0.018762997364612934,1.25,0.007655264031883095,6.512070121971074e-07,8.506656458678916e-05,2550.0,4.61,1.0
2.5500000000000003,10000.003998515198,0.0,13.903998515196458,0.0,5.056001484803535,0.0,0.0,0.015010403026216425,9.09,0.0,90.9,0.0,0.1,0.0,0.1,30.0,4000.0,0.0,0.0003,9e-09,3e-05,-2.3315401165291405e-08,0.000275,7.562500000000001,27500.0,0.0,1.0,0.001,0.0,0.3,9e-06,3e-05,0.0,0.0004,0.0,1.0,0.0,0.15,2.7755575615628914e-17,0.0167,0.0167,0.0,0.0042,1.0,0.0,0.042,1.0,0.0,0.0334,0.00334,0.1,0.0,6.0,0.0,6.0,2.4510664230413033,0.444,19.8,0.0,3.8,5.0,0.018763003782770533,1.25,0.007655264031883095,6.512070121971074e-07,8.506656458678916e-05,2550.0,4.61,1.0
2.56,10000.003998517463,0.0,13.903998517462036,0.0,5.0560014825379564,0.0,0.0,0.015010408104025258,9.09,0.0,90.9,0.0,0.1,0.0,0.1,30.0,4000.0,0.0,0.0003,9e-09,3e-05,5.703526539946324e-11,0.000275,7.562500000000001,27500.0,0.0,1.0,0.001,0.0,0.3,9e-06,3e-05,0.0,0.0004,0.0,1.0,0.0,0.15,2.7755575615628914e-17,0.0167,0.0167,0.0,0.0042,1.0,0.0,0.042,1.0,0.0,0.0334,0.00334,0.1,0.0,6.0,0.0,6.0,2.4510664230413033,0.444,19.8,0.0,3.8,5.0,0.018763010130031572,1.25,0.007655264031883095,6.512070121971074e-07,8.506656458678916e-05,2550.0,4.61,1.0
2.57,10000.003998519616,0.0,13.903998519615964,0.0,5.056001480384029,0.0,0.0,0.015010413126817402,9.09,0.0,90.9,0.0,0.1,0.0,0.1,30.0,4000.0,0.0,0.0003,9e-09,3e-05,2.227765349971378e-08,0.000275,7.562500000000001,27500.0,0.0,1.0,0.001,0.0,0.3,9e-06,3e-05,0.0,0.0004,0.0,1.0,0.0,0.15,2.7755575615628914e-17,0.0167,0.0167,0.0,0.0042,1.0,0.0,0.042,1.0,0.0,0.0334,0.00334,0.1,0.0,6.0,0.0,6.0,2.4510664230413033,0.444,19.8,0.0,3.8,5.0,0.01876301640852175,1.25,0.007655264031883095,6.512070121971074e-07,8.506656458678916e-05,2550.0,4.61,1.0
2.58,10000.003998521654,0.0,13.90399852165342,0.0,5.056001478346571,0.0,0.0,0.015010418096293414,9.09,0.0,90.9,0.0,0.1,0.0,0.1,30.0,4000.0,0.0,0.0003,9e-09,3e-05,4.329672975700305e-08,0.000275,7.562500000000001,27500.0,0.0,1.0,0.001,0.0,0.3,9e-06,3e-05,0.0,0.0004,0.0,1.0,0.0,0.15,2.7755575615628914e-17,0.0167,0.0167,0.0,0.0042,1.0,0.0,0.042,1.0,0.0,0.0334,0.00334,0.1,0.0,6.0,0.0,6.0,2.4510664230413033,0.444,19.8,0.0,3.8,5.0,0.018763022620366766,1.25,0.007655264031883095,6.512070121971074e-07,8.506656458678916e-05,2550.0,4.61,1.0
2.59,10000.00399852357,0.0,13.90399852356959,0.0,5.056001476430402,0.0,0.0,0.01501042301415385,9.09,0.0,90.9,0.0,0.1,0.0,0.1,30.0,4000.0,0.0,0.0003,9e-09,3e-05,6.306456157290086e-08,0.000275,7.562500000000001,27500.0,0.0,1.0,0.001,0.0,0.3,9e-06,3e-05,0.0,0.0004,0.0,1.0,0.0,0.15,2.7755575615628914e-17,0.0167,0.0167,0.0,0.0042,1.0,0.0,0.042,1.0,0.0,0.0334,0.00334,0.1,0.0,6.0,0.0,6.0,2.4510664230413033,0.444,19.8,0.0,3.8,5.0,0.018763028767692314,1.25,0.007655264031883095,6.512070121971074e-07,8.506656458678916e-05,2550.0,4.61,1.0
2.6,10000.00399852536,0.0,13.903998525359654,0.0,5.056001474640339,0.0,0.0,0.015010427882099268,9.09,0.0,90.9,0.0,0.1,0.0,0.1,30.0,4000.0,0.0,0.0003,9e-09,3e-05,8.153143227218607e-08,0.000275,7.562500000000001,27500.0,0.0,1.0,0.001,0.0,0.3,9e-06,3e-05,0.0,0.0004,0.0,1.0,0.0,0.15,2.7755575615628914e-17,0.0167,0.0167,0.0,0.0042,1.0,0.0,0.042,1.0,0.0,0.0334,0.00334,0.1,0.0,6.0,0.0,6.0,2.4510664230413033,0.444,19.8,0.0,3.8,5.0,0.018763034852624087,1.25,0.007655264031883095,6.512070121971074e-07,8.506656458678916e-05,2550.0,4.61,1.0
2.61,10000.00399852702,0.0,13.903998527018793,0.0,5.0560014729812,0.0,0.0,0.015010432701830228,9.09,0.0,90.9,0.0,0.1,0.0,0.1,30.0,4000.0,0.0,0.0003,9e-09,3e-05,9.864764649591962e-08,0.000275,7.562500000000001,27500.0,0.0,1.0,0.001,0.0,0.3,9e-06,3e-05,0.0,0.0004,0.0,1.0,0.0,0.15,2.7755575615628914e-17,0.0167,0.0167,0.0,0.0042,1.0,0.0,0.042,1.0,0.0,0.0334,0.00334,0.1,0.0,6.0,0.0,6.0,2.4510664230413033,0.444,19.8,0.0,3.8,5.0,0.018763040877287786,1.25,0.007655264031883095,6.512070121971074e-07,8.506656458678916e-05,2550.0,4.61,1.0
2.62,10000.003998528542,0.0,13.903998528542187,0.0,5.056001471457805,0.0,0.0,0.015010437475047282,9.09,0.0,90.9,0.0,0.1,0.0,0.1,30.0,4000.0,0.0,0.0003,9e-09,3e-05,1.1436347335802566e-07,0.000275,7.562500000000001,27500.0,0.0,1.0,0.001,0.0,0.3,9e-06,3e-05,0.0,0.0004,0.0,1.0,0.0,0.15,2.7755575615628914e-17,0.0167,0.0167,0.0,0.0042,1.0,0.0,0.042,1.0,0.0,0.0334,0.00334,0.1,0.0,6.0,0.0,6.0,2.4510664230413033,0.444,19.8,0.0,3.8,5.0,0.018763046843809104,1.25,0.007655264031883095,6.512070121971074e-07,8.506656458678916e-05,2550.0,4.61,1.0
2.63,10000.003998529926,0.0,13.90399852992502,0.0,5.056001470074972,0.0,0.0,0.015010442203450993,9.09,0.0,90.9,0.0,0.1,0.0,0.1,30.0,4000.0,0.0,0.0003,9e-09,3e-05,1.2862923171041984e-07,0.000275,7.562500000000001,27500.0,0.0,1.0,0.001,0.0,0.3,9e-06,3e-05,0.0,0.0004,0.0,1.0,0.0,0.15,2.7755575615628914e-17,0.0167,0.0167,0.0,0.0042,1.0,0.0,0.042,1.0,0.0,0.0334,0.00334,0.1,0.0,6.0,0.0,6.0,2.4510664230413033,0.444,19.8,0.0,3.8,5.0,0.018763052754313742,1.25,0.007655264031883095,6.512070121971074e-07,8.506656458678916e-05,2550.0,4.61,1.0
2.64,10000.003998531163,0.0,13.903998531162474,0.0,5.056001468837519,0.0,0.0,0.015010446888741914,9.09,0.0,90.9,0.0,0.1,0.0,0.1,30.0,4000.0,0.0,0.0003,9e-09,3e-05,1.4139520487788104e-07,0.000275,7.562500000000001,27500.0,0.0,1.0,0.001,0.0,0.3,9e-06,3e-05,0.0,0.0004,0.0,1.0,0.0,0.15,2.7755575615628914e-17,0.0167,0.0167,0.0,0.0042,1.0,0.0,0.042,1.0,0.0,0.0334,0.00334,0.1,0.0,6.0,0.0,6.0,2.4510664230413033,0.444,19.8,0.0,3.8,5.0,0.01876305861092739,1.25,0.007655264031883095,6.512070121971074e-07,8.506656458678916e-05,2550.0,4.61,1.0
2.65,10000.003998532251,0.0,13.903998532249727,0.0,5.056001467750265,0.0,0.0,0.015010451532620605,9.09,0.0,90.9,0.0,0.1,0.0,0.1,30.0,4000.0,0.0,0.0003,9e-09,3e-05,1.526116619743334e-07,0.000275,7.562500000000001,27500.0,0.0,1.0,0.001,0.0,0.3,9e-06,3e-05,0.0,0.0004,0.0,1.0,0.0,0.15,2.7755575615628914e-17,0.0167,0.0167,0.0,0.0042,1.0,0.0,0.042,1.0,0.0,0.0334,0.00334,0.1,0.0,6.0,0.0,6.0,2.4510664230413033,0.444,19.8,0.0,3.8,5.0,0.018763064415775757,1.25,0.007655264031883095,6.512070121971074e-07,8.506656458678916e-05,2550.0,4.61,1.0
2.66,10000.003998533182,0.0,13.903998533181964,0.0,5.056001466818029,0.0,0.0,0.01501045613678762,9.09,0.0,90.9,0.0,0.1,0.0,0.1,30.0,4000.0,0.0,0.0003,9e-09,3e-05,1.6222892185169258e-07,0.000275,7.562500000000001,27500.0,0.0,1.0,0.001,0.0,0.3,9e-06,3e-05,0.0,0.0004,0.0,1.0,0.0,0.15,2.7755575615628914e-17,0.0167,0.0167,0.0,0.0042,1.0,0.0,0.042,1.0,0.0,0.0334,0.00334,0.1,0.0,6.0,0.0,6.0,2.4510664230413033,0.444,19.8,0.0,3.8,5.0,0.018763070170984525,1.25,0.007655264031883095,6.512070121971074e-07,8.506656458678916e-05,2550.0,4.61,1.0
2.67,10000.003998533955,0.0,13.903998533954367,0.0,5.056001466045627,0.0,0.0,0.01501046070294352,9.09,0.0,90.9,0.0,0.1,0.0,0.1,30.0,4000.0,0.0,0.0003,9e-09,3e-05,1.7019726783473743e-07,0.000275,7.562500000000001,27500.0,0.0,1.0,0.001,0.0,0.3,9e-06,3e-05,0.0,0.0004,0.0,1.0,0.0,0.15,2.7755575615628914e-17,0.0167,0.0167,0.0,0.0042,1.0,0.0,0.042,1.0,0.0,0.0334,0.00334,0.1,0.0,6.0,0.0,6.0,2.4510664230413033,0.444,19.8,0.0,3.8,5.0,0.018763075878679397,1.25,0.007655264031883095,6.512070121971074e-07,8.506656458678916e-05,2550.0,4.61,1.0
2.68,10000.003998534563,0.0,13.903998534562113,0.0,5.0560014654378795,0.0,0.0,0.015010465232788858,9.09,0.0,90.9,0.0,0.1,0.0,0.1,30.0,4000.0,0.0,0.0003,9e-09,3e-05,1.7646698324824683e-07,0.000275,7.562500000000001,27500.0,0.0,1.0,0.001,0.0,0.3,9e-06,3e-05,0.0,0.0004,0.0,1.0,0.0,0.15,2.7755575615628914e-17,0.0167,0.0167,0.0,0.0042,1.0,0.0,0.042,1.0,0.0,0.0334,0.00334,0.1,0.0,6.0,0.0,6.0,2.4510664230413033,0.444,19.8,0.0,3.8,5.0,0.018763081540986073,1.25,0.007655264031883095,6.512070121971074e-07,8.506656458678916e-05,2550.0,4.61,1.0
2.69,10000.003998535001,0.0,13.903998535000389,0.0,5.056001464999604,0.0,0.0,0.015010469728024197,9.09,0.0,90.9,0.0,0.1,0.0,0.1,30.0,4000.0,0.0,0.0003,9e-09,3e-05,1.8098837273328172e-07,0.000275,7.562500000000001,27500.0,0.0,1.0,0.001,0.0,0.3,9e-06,3e-05,0.0,0.0004,0.0,1.0,0.0,0.15,2.7755575615628914e-17,0.0167,0.0167,0.0,0.0042,1.0,0.0,0.042,1.0,0.0,0.0334,0.00334,0.1,0.0,6.0,0.0,6.0,2.4510664230413033,0.444,19.8,0.0,3.8,5.0,0.018763087160030247,1.25,0.007655264031883095,6.512070121971074e-07,8.506656458678916e-05,2550.0,4.61,1.0
2.7,10000.003998535265,0.0,13.903998535264373,0.0,5.056001464735621,0.0,0.0,0.015010474190350087,9.09,0.0,90.9,0.0,0.1,0.0,0.1,30.0,4000.0,0.0,0.0003,9e-09,3e-05,1.8371171961462096e-07,0.000275,7.562500000000001,27500.0,0.0,1.0,0.001,0.0,0.3,9e-06,3e-05,0.0,0.0004,0.0,1.0,0.0,0.15,2.7755575615628914e-17,0.0167,0.0167,0.0,0.0042,1.0,0.0,0.042,1.0,0.0,0.0334,0.00334,0.1,0.0,6.0,0.0,6.0,2.4510664230413033,0.444,19.8,0.0,3.8,5.0,0.01876309273793761,1.25,0.007655264031883095,6.512070121971074e-07,8.506656458678916e-05,2550.0,4.61,1.0
2.71,10000.00399853535,0.0,13.903998535349247,0.0,5.0560014646507465,0.0,0.0,0.015010478621467092,9.09,0.0,90.9,0.0,0.1,0.0,0.1,30.0,4000.0,0.0,0.0003,9e-09,3e-05,1.8458730721704342e-07,0.000275,7.562500000000001,27500.0,0.0,1.0,0.001,0.0,0.3,9e-06,3e-05,0.0,0.0004,0.0,1.0,0.0,0.15,2.7755575615628914e-17,0.0167,0.0167,0.0,0.0042,1.0,0.0,0.042,1.0,0.0,0.0334,0.00334,0.1,0.0,6.0,0.0,6.0,2.4510664230413033,0.444,19.8,0.0,3.8,5.0,0.018763098276833864,1.25,0.007655264031883095,6.512070121971074e-07,8.506656458678916e-05,2550.0,4.61,1.0
2.72,10000.00399853525,0.0,13.903998535250194,0.0,5.056001464749799,0.0,0.0,0.015010483023075767,9.09,0.0,90.9,0.0,0.1,0.0,0.1,30.0,4000.0,0.0,0.0003,9e-09,3e-05,1.8356544728703739e-07,0.000275,7.562500000000001,27500.0,0.0,1.0,0.001,0.0,0.3,9e-06,3e-05,0.0,0.0004,0.0,1.0,0.0,0.15,2.7755575615628914e-17,0.0167,0.0167,0.0,0.0042,1.0,0.0,0.042,1.0,0.0,0.0334,0.00334,0.1,0.0,6.0,0.0,6.0,2.4510664230413033,0.444,19.8,0.0,3.8,5.0,0.018763103778844707,1.25,0.007655264031883095,6.512070121971074e-07,8.506656458678916e-05,2550.0,4.61,1.0
2.73,10000.003998534963,0.0,13.903998534962394,0.0,5.056001465037599,0.0,0.0,0.015010487396876666,9.09,0.0,90.9,0.0,0.1,0.0,0.1,30.0,4000.0,0.0,0.0003,9e-09,3e-05,1.8059641604395438e-07,0.000275,7.562500000000001,27500.0,0.0,1.0,0.001,0.0,0.3,9e-06,3e-05,0.0,0.0004,0.0,1.0,0.0,0.15,2.7755575615628914e-17,0.0167,0.0167,0.0,0.0042,1.0,0.0,0.042,1.0,0.0,0.0334,0.00334,0.1,0.0,6.0,0.0,6.0,2.4510664230413033,0.444,19.8,0.0,3.8,5.0,0.01876310924609583,1.25,0.007655264031883095,6.512070121971074e-07,8.506656458678916e-05,2550.0,4.61,1.0
2.74,10000.003998534481,0.0,13.90399853448103,0.0,5.056001465518963,0.0,0.0,0.015010491744570352,9.09,0.0,90.9,0.0,0.1,0.0,0.1,30.0,4000.0,0.0,0.0003,9e-09,3e-05,1.7563050391800061e-07,0.000275,7.562500000000001,27500.0,0.0,1.0,0.001,0.0,0.3,9e-06,3e-05,0.0,0.0004,0.0,1.0,0.0,0.15,2.7755575615628914e-17,0.0167,0.0167,0.0,0.0042,1.0,0.0,0.042,1.0,0.0,0.0334,0.00334,0.1,0.0,6.0,0.0,6.0,2.4510664230413033,0.444,19.8,0.0,3.8,5.0,0.018763114680712942,1.25,0.007655264031883095,6.512070121971074e-07,8.506656458678916e-05,2550.0,4.61,1.0
