T,C,CE,H,ICAN,INAPS,L,N,V
2570.0,0.024753079,6.6229563,0.39591724,-2.4891722,-16.644701,0.94172359,0.0058300048,-49.560406
2580.0,0.024753079,6.6229563,0.39610156,-2.489862,-16.593515,0.94172359,0.00578957,-49.58799
2590.0,0.024753079,6.6229563,0.39628702,-2.4904377,-16.552189,0.94172359,0.0057556699,-49.611015
2600.0,0.024753079,6.6229563,0.39647341,-2.4909017,-16.52046,0.94172359,0.0057276865,-49.629578
2610.0,0.024753079,6.6229563,0.39666045,-2.4912572,-16.498018,0.94172359,0.0057065138,-49.643795
2620.0,0.024753079,6.6229563,0.39684793,-2.4915078,-16.484522,0.94172359,0.0056918161,-49.653816
2630.0,0.024753079,6.6229563,0.39703566,-2.4916573,-16.47961,0.94172359,0.0056826007,-49.659798
2640.0,0.024753079,6.6229563,0.39722338,-2.4917099,-16.482931,0.94172359,0.0056783659,-49.661903
2650.0,0.024753079,6.6229563,0.39741093,-2.4916697,-16.494144,0.94172359,0.0056798481,-49.66029
2660.0,0.024753079,6.6229563,0.39759812,-2.4915402,-16.512932,0.94172359,0.0056868056,-49.655109
2670.0,0.024753079,6.6229563,0.39778477,-2.4913249,-16.539009,0.94172359,0.0056983172,-49.646503
2680.0,0.024753079,6.6229563,0.39797068,-2.4910274,-16.572134,0.94172359,0.0057140752,-49.634598
2690.0,0.024753079,6.6229563,0.39815569,-2.4906497,-16.612106,0.94172359,0.0057348851,-49.619495
2700.0,0.024753079,6.6229563,0.39833963,-2.4901943,-16.658779,0.94172359,0.0057606753,-49.60128
2710.0,0.024753079,6.6229563,0.39852238,-2.4896626,-16.712061,0.94172359,0.00579054,-49.580013
2720.0,0.024753079,6.6229563,0.39870375,-2.4890554,-16.771919,0.94172359,0.0058244551,-49.555729
2730.0,0.024753079,6.6229563,0.39888358,-2.488373,-16.838394,0.94172359,0.0058634547,-49.528435
2740.0,0.024753079,6.6229563,0.39906174,-2.4876146,-16.911596,0.94172359,0.0059076915,-49.4981
2750.0,0.024753079,6.6229563,0.39923805,-2.4867787,-16.991718,0.94172359,0.0059561459,-49.464664
2760.0,0.024753079,6.6229563,0.39941236,-2.4858627,-17.07905,0.94172359,0.006009303,-49.428028
2770.0,0.024753079,6.6229563,0.3995845,-2.484863,-17.173986,0.94172359,0.0060685799,-49.388042
2780.0,0.024753079,6.6229563,0.39975432,-2.4837747,-17.27706,0.94172359,0.0061345091,-49.344509
2790.0,0.024753079,6.6229563,0.3999216,-2.4825909,-17.388943,0.94172359,0.0062057595,-49.297161
2800.0,0.024753079,6.6229563,0.40008616,-2.4813035,-17.510509,0.94172359,0.0062838872,-49.245667
2810.0,0.024753079,6.6229563,0.40024781,-2.4799013,-17.642859,0.94172359,0.006371005,-49.18959
2820.0,0.024753079,6.6229563,0.40040624,-2.4783711,-17.78739,0.94172359,0.0064685005,-49.128384
2830.0,0.024753079,6.6229563,0.40056124,-2.4766951,-17.945887,0.94172359,0.0065744841,-49.061348
2840.0,0.024753079,6.6229563,0.40071246,-2.4748509,-18.120642,0.94172359,0.0066931513,-48.987587
2850.0,0.024753079,6.6229563,0.40085956,-2.4728098,-18.314631,0.94172359,0.006828275,-48.905949
2860.0,0.024753079,6.6229563,0.40100214,-2.4705336,-18.531776,0.94172359,0.0069836332,-48.814911
2870.0,0.024753079,6.6229563,0.40113962,-2.4679723,-18.777348,0.94172359,0.0071574254,-48.712456
2880.0,0.024753079,6.6229563,0.40127143,-2.4650567,-19.058578,0.94172359,0.0073614642,-48.595844
2890.0,0.024753079,6.6229563,0.40139675,-2.4616916,-19.385668,0.94172359,0.0076060062,-48.46125
2900.0,0.024753079,6.6229563,0.40151459,-2.4577396,-19.773508,0.94172359,0.0078990562,-48.303173
2910.0,0.024753079,6.6229563,0.40162361,-2.4529941,-20.244753,0.94172359,0.0082670366,-48.113373
2920.0,0.024753079,6.6229563,0.40172198,-2.4471316,-20.835768,0.94172359,0.008739274,-47.878891
2930.0,0.024753079,6.6229563,0.40180701,-2.4396074,-21.609182,0.94172359,0.0093796803,-47.577938
2940.0,0.024753079,6.6229563,0.4018746,-2.4294171,-22.683868,0.94172359,0.010306841,-47.170353
2950.0,0.024753079,6.6229563,0.40191785,-2.4144382,-24.320589,0.94172359,0.011793288,-46.571236
2960.0,0.024753079,6.6229563,0.40192288,-2.3889899,-27.250919,0.94172359,0.014656176,-45.553368
2970.0,0.024753079,6.6229563,0.40185085,-2.3262234,-35.13319,0.94172359,0.023131996,-43.04287
2980.0,0.024753079,6.6229563,0.39805064,-2.454143,-19.952175,0.94172359,0.37892601,-48.159325
2990.0,0.024753079,6.6229563,0.39816779,-2.4568665,-19.69309,0.94172359,0.0093321083,-48.268257
3000.0,0.024753079,6.6229563,0.39828035,-2.4541273,-19.965225,0.94172359,0.008209534,-48.158695
3010.0,0.024753079,6.6229563,0.39838672,-2.4507697,-20.300793,0.94172359,0.0084713213,-48.024395
3020.0,0.024753079,6.6229563,0.39848548,-2.4465799,-20.723207,0.94172359,0.0088277375,-47.856819
3030.0,0.024753079,6.6229563,0.39857468,-2.4412172,-21.270603,0.94172359,0.0092704473,-47.642323
3040.0,0.024753079,6.6229563,0.39865154,-2.4341004,-22.009533,0.94172359,0.0099083558,-47.35767
3050.0,0.024753079,6.6229563,0.39871171,-2.4241405,-23.068544,0.94172359,0.01085123,-46.959297
3060.0,0.024753079,6.6229563,0.39874768,-2.4089718,-24.737469,0.94172359,0.012441843,-46.352596
3070.0,0.024753079,6.6229563,0.39874411,-2.3819392,-27.872089,0.94172359,0.015589552,-45.271362
3080.0,0.024753079,6.6229563,0.39865345,-2.305644,-37.549652,0.94172359,0.026276313,-42.219749
3090.0,0.024753079,6.6229563,0.3949255,-2.4590154,-19.327116,0.94172359,0.1776572,-48.354202
3100.0,0.024753079,6.6229563,0.39504877,-2.4591348,-19.321739,0.94172359,0.0084323529,-48.358986
3110.0,0.024753079,6.6229563,0.39517131,-2.4587593,-19.363564,0.94172359,0.0078729521,-48.343967
3120.0,0.024753079,6.6229563,0.39529285,-2.4582496,-19.418257,0.94172359,0.0079086646,-48.323574
3130.0,0.024753079,6.6229563,0.3954131,-2.4575837,-19.487963,0.94172359,0.0079614706,-48.296944
3140.0,0.024753079,6.6229563,0.39553168,-2.4567344,-19.575424,0.94172359,0.0080235349,-48.262974
3150.0,0.024753079,6.6229563,0.39564827,-2.4556668,-19.684164,0.94172359,0.0081070326,-48.220268
3160.0,0.024753079,6.6229563,0.39576229,-2.4543352,-19.8188,0.94172359,0.0082087265,-48.167015
3170.0,0.024753079,6.6229563,0.39587325,-2.4526801,-19.985548,0.94172359,0.0083409473,-48.100811
3180.0,0.024753079,6.6229563,0.39598039,-2.4506187,-20.193016,0.94172359,0.0085081114,-48.01836
3190.0,0.024753079,6.6229563,0.39608279,-2.4480348,-20.453533,0.94172359,0.0087169958,-47.915016
3200.0,0.024753079,6.6229563,0.39617926,-2.4447582,-20.785496,0.94172359,0.0089920107,-47.783955
3210.0,0.024753079,6.6229563,0.39626825,-2.440526,-21.217737,0.94172359,0.0093586361,-47.614677
3220.0,0.024753079,6.6229563,0.39634746,-2.4349096,-21.798428,0.94172359,0.0098595582,-47.390038
3230.0,0.024753079,6.6229563,0.39641353,-2.4271493,-22.615206,0.94172359,0.010594821,-47.079647
3240.0,0.024753079,6.6229563,0.39646101,-2.4157331,-23.848331,0.94172359,0.011737504,-46.623028
3250.0,0.024753079,6.6229563,0.39647985,-2.3970344,-25.948586,0.94172359,0.013830143,-45.875134
3260.0,0.024753079,6.6229563,0.3964465,-2.3584144,-30.572981,0.94172359,0.018752417,-44.330433
3270.0,0.024753079,6.6229563,0.39422727,-1.1226834,-44.232281,0.94172359,0.82803738,5.0955877
3280.0,0.024753079,6.6229563,0.39273638,-2.4606414,-19.066256,0.94172359,0.019907556,-48.419239
3290.0,0.024753079,6.6229563,0.39286593,-2.4619138,-18.952812,0.94172359,0.0076910635,-48.470135
3300.0,0.024753079,6.6229563,0.39299795,-2.4632506,-18.83392,0.94172359,0.0075512109,-48.523605
3310.0,0.024753079,6.6229563,0.39313266,-2.4646587,-18.709038,0.94172359,0.0074467068,-48.579922
3320.0,0.024753079,6.6229563,0.39327013,-2.4661324,-18.578773,0.94172359,0.0073417234,-48.638866
3330.0,0.024753079,6.6229563,0.3934105,-2.467664,-18.443926,0.94172359,0.0072296611,-48.700127
3340.0,0.024753079,6.6229563,0.39355391,-2.4692438,-18.305489,0.94172359,0.0071175359,-48.763313
3350.0,0.024753079,6.6229563,0.39370045,-2.4708595,-18.164623,0.94172359,0.007006194,-48.827946
3360.0,0.024753079,6.6229563,0.39385015,-2.4724979,-18.022619,0.94172359,0.0068928581,-48.893475
3370.0,0.024753079,6.6229563,0.39400306,-2.4741437,-17.880869,0.94172359,0.0067794356,-48.959305
3380.0,0.024753079,6.6229563,0.3941592,-2.4757812,-17.740803,0.94172359,0.0066699046,-49.024796
3390.0,0.024753079,6.6229563,0.39431852,-2.4773941,-17.603846,0.94172359,0.0065649897,-49.089306
3400.0,0.024753079,6.6229563,0.39448094,-2.4789662,-17.471369,0.94172359,0.0064619277,-49.152191
3410.0,0.024753079,6.6229563,0.39464638,-2.4804828,-17.344641,0.94172359,0.0063635441,-49.212849
3420.0,0.024753079,6.6229563,0.39481473,-2.4819298,-17.224792,0.94172359,0.0062721134,-49.270721
3430.0,0.024753079,6.6229563,0.39498582,-2.483295,-17.112789,0.94172359,0.0061878213,-49.325329
3440.0,0.024753079,6.6229563,0.39515948,-2.4845681,-17.009415,0.94172359,0.0061081653,-49.376247
3450.0,0.024753079,6.6229563,0.3953355,-2.4857407,-16.915272,0.94172359,0.0060358257,-49.423153
3460.0,0.024753079,6.6229563,0.39551365,-2.4868069,-16.830778,0.94172359,0.0059714862,-49.465794
3470.0,0.024753079,6.6229563,0.39569372,-2.4877622,-16.756184,0.94172359,0.0059148576,-49.504002
3480.0,0.024753079,6.6229563,0.39587551,-2.4886043,-16.691587,0.94172359,0.0058636223,-49.537682
3490.0,0.024753079,6.6229563,0.39605874,-2.4893324,-16.636961,0.94172359,0.0058199847,-49.566807
3500.0,0.024753079,6.6229563,0.39624318,-2.4899473,-16.592167,0.94172359,0.005783861,-49.591404
3510.0,0.024753079,6.6229563,0.39642861,-2.4904509,-16.556992,0.94172359,0.0057547339,-49.611538
3520.0,0.024753079,6.6229563,0.39661482,-2.4908454,-16.531153,0.94172359,0.005730439,-49.627323
3530.0,0.024753079,6.6229563,0.3968015,-2.4911344,-16.514336,0.94172359,0.005712857,-49.638882
3540.0,0.024753079,6.6229563,0.39698854,-2.4913213,-16.506205,0.94172359,0.0057017095,-49.646362
3550.0,0.024753079,6.6229563,0.39717564,-2.4914105,-16.506416,0.94172359,0.0056964923,-49.649921
3560.0,0.024753079,6.6229563,0.39736265,-2.4914052,-16.514635,0.94172359,0.005695241,-49.649712
3570.0,0.024753079,6.6229563,0.39754939,-2.4913094,-16.530548,0.94172359,0.0056996811,-49.645882
3580.0,0.024753079,6.6229563,0.39773563,-2.4911265,-16.553867,0.94172359,0.0057096398,-49.638573
3590.0,0.024753079,6.6229563,0.3979212,-2.49086,-16.584347,0.94172359,0.0057247384,-49.627911
3600.0,0.024753079,6.6229563,0.39810595,-2.4905124,-16.621777,0.94172359,0.0057431031,-49.614002
3610.0,0.024753079,6.6229563,0.39828968,-2.4900856,-16.666002,0.94172359,0.005766606,-49.596935
3620.0,0.024753079,6.6229563,0.39847228,-2.4895816,-16.716915,0.94172359,0.005795266,-49.576775
3630.0,0.024753079,6.6229563,0.39865357,-2.4890013,-16.774475,0.94172359,0.0058288793,-49.553562
3640.0,0.024753079,6.6229563,0.39883336,-2.4883449,-16.838699,0.94172359,0.0058654342,-49.527313
3650.0,0.024753079,6.6229563,0.39901152,-2.487612,-16.909685,0.94172359,0.0059073642,-49.498001
3660.0,0.024753079,6.6229563,0.39918792,-2.4868014,-16.987604,0.94172359,0.0059548952,-49.465576
3670.0,0.024753079,6.6229563,0.39936236,-2.4859107,-17.072723,0.94172359,0.0060080597,-49.429947
3680.0,0.024753079,6.6229563,0.39953467,-2.4849362,-17.165415,0.94172359,0.0060644834,-49.390976
3690.0,0.024753079,6.6229563,0.39970472,-2.4838736,-17.266176,0.94172359,0.0061276914,-49.348473
3700.0,0.024753079,6.6229563,0.39987227,-2.4827168,-17.375652,0.94172359,0.0061982363,-49.302197
3710.0,0.024753079,6.6229563,0.4000372,-2.4814572,-17.494667,0.94172359,0.0062765693,-49.25182
3720.0,0.024753079,6.6229563,0.4001992,-2.4800849,-17.624273,0.94172359,0.0063597015,-49.196934
3730.0,0.024753079,6.6229563,0.40035811,-2.4785869,-17.765804,0.94172359,0.0064533134,-49.137016
3740.0,0.024753079,6.6229563,0.40051365,-2.4769464,-17.920958,0.94172359,0.0065587382,-49.071404
3750.0,0.024753079,6.6229563,0.40066546,-2.4751422,-18.091917,0.94172359,0.0066746185,-48.999237
3760.0,0.024753079,6.6229563,0.40081325,-2.4731467,-18.281507,0.94172359,0.0068056881,-48.919418
3770.0,0.024753079,6.6229563,0.4009566,-2.4709239,-18.493446,0.94172359,0.0069555333,-48.830513
3780.0,0.024753079,6.6229563,0.401095,-2.4684262,-18.732704,0.94172359,0.0071268911,-48.730614
3790.0,0.024753079,6.6229563,0.40122786,-2.465589,-19.006075,0.94172359,0.0073242192,-48.617138
3800.0,0.024753079,6.6229563,0.4013544,-2.462323,-19.323095,0.94172359,0.0075589605,-48.4865
3810.0,0.024753079,6.6229563,0.40147367,-2.4584997,-19.697578,0.94172359,0.0078441333,-48.333584
3820.0,0.024753079,6.6229563,0.40158445,-2.4539294,-20.15037,0.94172359,0.0081933364,-48.15078
3830.0,0.024753079,6.6229563,0.40168494,-2.4483159,-20.714554,0.94172359,0.0086417617,-47.926254
3840.0,0.024753079,6.6229563,0.40177271,-2.4411685,-21.446262,0.94172359,0.0092449533,-47.640381
3850.0,0.024753079,6.6229563,0.40184399,-2.431601,-22.449804,0.94172359,0.010100276,-47.257702
3860.0,0.024753079,6.6229563,0.40189257,-2.4177964,-23.946632,0.94172359,0.011446889,-46.705559
3870.0,0.024753079,6.6229563,0.40190652,-2.3951643,-26.522123,0.94172359,0.013920543,-45.800323
3880.0,0.024753079,6.6229563,0.40185544,-2.3453915,-32.645855,0.94172359,0.020397406,-43.809551
3890.0,0.024753079,6.6229563,0.39803064,-2.2563226,-43.977158,0.94172359,0.85763365,-40.247028
3900.0,0.024753079,6.6229563,0.39812711,-2.4574621,-19.633465,0.94172359,0.011803465,-48.29208
3910.0,0.024753079,6.6229563,0.39824104,-2.4548612,-19.891594,0.94172359,0.0081613464,-48.188053
3920.0,0.024753079,6.6229563,0.39834908,-2.4516816,-20.208809,0.94172359,0.0083980011,-48.060879
3930.0,0.024753079,6.6229563,0.39844993,-2.4477348,-20.605742,0.94172359,0.0087192589,-47.903011
3940.0,0.024753079,6.6229563,0.39854181,-2.4427195,-21.115864,0.94172359,0.0091442708,-47.702412
3950.0,0.024753079,6.6229563,0.39862216,-2.4361334,-21.796345,0.94172359,0.0097205639,-47.438984
3960.0,0.024753079,6.6229563,0.39868715,-2.4270606,-22.754377,0.94172359,0.010581342,-47.076096
3970.0,0.024753079,6.6229563,0.39873034,-2.4135997,-24.22051,0.94172359,0.011928111,-46.537693
3980.0,0.024753079,6.6229563,0.39873928,-2.3908353,-26.818195,0.94172359,0.014503368,-45.627182
3990.0,0.024753079,6.6229563,0.3986811,-2.3379407,-33.341038,0.94172359,0.021560369,-43.511536
4000.0,0.024753079,6.6229563,0.39488921,-2.402252,-25.251051,0.94172359,0.68536562,-46.08382
4010.0,0.024753079,6.6229563,0.39500761,-2.4594913,-19.285782,0.94172359,0.010323148,-48.373238
4020.0,0.024753079,6.6229563,0.39513102,-2.4591961,-19.31992,0.94172359,0.0078465678,-48.361439
4030.0,0.024753079,6.6229563,0.39525357,-2.4587779,-19.365831,0.94172359,0.0078691561,-48.344704
4040.0,0.024753079,6.6229563,0.39537501,-2.4582193,-19.4252,0.94172359,0.0079106307,-48.322361
4050.0,0.024753079,6.6229563,0.39549506,-2.4574966,-19.500355,0.94172359,0.0079724425,-48.293461
4060.0,0.024753079,6.6229563,0.39561334,-2.4565809,-19.59424,0.94172359,0.0080347126,-48.256836
4070.0,0.024753079,6.6229563,0.39572942,-2.4554343,-19.710661,0.94172359,0.0081236744,-48.210976
4080.0,0.024753079,6.6229563,0.39584285,-2.4540081,-19.854635,0.94172359,0.0082340483,-48.153923
4090.0,0.024753079,6.6229563,0.39595294,-2.4522359,-20.032976,0.94172359,0.0083779851,-48.08305
4100.0,0.024753079,6.6229563,0.39605895,-2.4500277,-20.255211,0.94172359,0.0085527729,-47.994724
4110.0,0.024753079,6.6229563,0.39615992,-2.4472537,-20.535139,0.94172359,0.0087816343,-47.883774
4120.0,0.024753079,6.6229563,0.39625454,-2.4437215,-20.893623,0.94172359,0.0090791034,-47.742496
4130.0,0.024753079,6.6229563,0.39634103,-2.4391305,-21.363922,0.94172359,0.0094839539,-47.558861
4140.0,0.024753079,6.6229563,0.3964169,-2.4329782,-22.00285,0.94172359,0.010035529,-47.312786
4150.0,0.024753079,6.6229563,0.39647833,-2.4243488,-22.91703,0.94172359,0.010874053,-46.967636
4160.0,0.024753079,6.6229563,0.39651886,-2.4113362,-24.336306,0.94172359,0.012203776,-46.447163
4170.0,0.024753079,6.6229563,0.39652604,-2.3889902,-26.884975,0.94172359,0.014778613,-45.553375
4180.0,0.024753079,6.6229563,0.39646673,-2.336076,-33.394382,0.94172359,0.021912728,-43.436947
4190.0,0.024753079,6.6229563,0.39269912,-2.4141941,-23.789326,0.94172359,0.65139854,-46.561478
4200.0,0.024753079,6.6229563,0.39282218,-2.4607944,-19.055979,0.94172359,0.010040068,-48.425365
4210.0,0.024753079,6.6229563,0.39295188,-2.4620245,-18.946564,0.94172359,0.0076498375,-48.474564
4220.0,0.024753079,6.6229563,0.39308402,-2.4633224,-18.831345,0.94172359,0.0075451387,-48.52647
4230.0,0.024753079,6.6229563,0.39321873,-2.4646866,-18.710535,0.94172359,0.0074468404,-48.581039
4240.0,0.024753079,6.6229563,0.39335611,-2.4661121,-18.584707,0.94172359,0.0073402375,-48.638058
4250.0,0.024753079,6.6229563,0.39349633,-2.4675918,-18.454613,0.94172359,0.0072392323,-48.697235
4260.0,0.024753079,6.6229563,0.39363948,-2.469116,-18.321171,0.94172359,0.0071256272,-48.758205
4270.0,0.024753079,6.6229563,0.3937856,-2.470674,-18.185463,0.94172359,0.0070168544,-48.820526
4280.0,0.024753079,6.6229563,0.39393476,-2.4722531,-18.048691,0.94172359,0.0069108373,-48.883682
4290.0,0.024753079,6.6229563,0.39408705,-2.4738393,-17.912144,0.94172359,0.0067996178,-48.947124
4300.0,0.024753079,6.6229563,0.39424241,-2.4754176,-17.777159,0.94172359,0.0066931564,-49.01025
4310.0,0.024753079,6.6229563,0.39440081,-2.4769731,-17.645071,0.94172359,0.0065913708,-49.072464
4320.0,0.024753079,6.6229563,0.39456224,-2.4784906,-17.51717,0.94172359,0.0064912569,-49.133163
4330.0,0.024753079,6.6229563,0.39472657,-2.4799559,-17.394659,0.94172359,0.0063965796,-49.191776
4340.0,0.024753079,6.6229563,0.39489371,-2.4813561,-17.278616,0.94172359,0.0063080336,-49.247776
4350.0,0.024753079,6.6229563,0.39506346,-2.4826791,-17.169979,0.94172359,0.0062249955,-49.300694
4360.0,0.024753079,6.6229563,0.39523572,-2.4839151,-17.069517,0.94172359,0.0061472571,-49.350132
4370.0,0.024753079,6.6229563,0.39541027,-2.4850559,-16.977833,0.94172359,0.0060769008,-49.39576
4380.0,0.024753079,6.6229563,0.39558691,-2.4860952,-16.895363,0.94172359,0.0060140179,-49.437325
4390.0,0.024753079,6.6229563,0.39576542,-2.4870284,-16.822384,0.94172359,0.0059575615,-49.474651
4400.0,0.024753079,6.6229563,0.39594558,-2.4878531,-16.759033,0.94172359,0.0059072566,-49.507637
4410.0,0.024753079,6.6229563,0.39612713,-2.4885678,-16.705322,0.94172359,0.0058644083,-49.536224
4420.0,0.024753079,6.6229563,0.39630991,-2.4891729,-16.661161,0.94172359,0.0058287596,-49.560429
4430.0,0.024753079,6.6229563,0.39649367,-2.4896696,-16.626383,0.94172359,0.0057990937,-49.580296
4440.0,0.024753079,6.6229563,0.39667815,-2.4900601,-16.60075,0.94172359,0.0057751806,-49.595913
4450.0,0.024753079,6.6229563,0.39686313,-2.4903469,-16.583996,0.94172359,0.005757859,-49.607388
4460.0,0.024753079,6.6229563,0.39704844,-2.4905334,-16.575825,0.94172359,0.0057468116,-49.614845
4470.0,0.024753079,6.6229563,0.39723384,-2.4906228,-16.575932,0.94172359,0.005740806,-49.618423
4480.0,0.024753079,6.6229563,0.39741915,-2.4906187,-16.584021,0.94172359,0.005739802,-49.618256
4490.0,0.024753079,6.6229563,0.39760417,-2.4905243,-16.59981,0.94172359,0.005744481,-49.614479
4500.0,0.024753079,6.6229563,0.3977887,-2.4903426,-16.623043,0.94172359,0.0057546203,-49.607212
4510.0,0.024753079,6.6229563,0.39797258,-2.4900765,-16.653502,0.94172359,0.0057689697,-49.596577
4520.0,0.024753079,6.6229563,0.39815566,-2.4897287,-16.691006,0.94172359,0.0057878299,-49.582657
4530.0,0.024753079,6.6229563,0.39833772,-2.4893007,-16.735422,0.94172359,0.0058119162,-49.565536
4540.0,0.024753079,6.6229563,0.39851862,-2.4887938,-16.786674,0.94172359,0.0058411835,-49.545265
4550.0,0.024753079,6.6229563,0.39869818,-2.488209,-16.844746,0.94172359,0.0058742156,-49.521873
4560.0,0.024753079,6.6229563,0.39887628,-2.487546,-16.909685,0.94172359,0.0059119076,-49.495358
4570.0,0.024753079,6.6229563,0.39905274,-2.4868042,-16.981617,0.94172359,0.0059551219,-49.465683
4580.0,0.024753079,6.6229563,0.39922741,-2.4859817,-17.060753,0.94172359,0.0060040844,-49.432785
4590.0,0.024753079,6.6229563,0.39940009,-2.4850757,-17.1474,0.94172359,0.0060569327,-49.396553
4600.0,0.024753079,6.6229563,0.39957061,-2.4840827,-17.241983,0.94172359,0.0061156726,-49.356831
4610.0,0.024753079,6.6229563,0.39973882,-2.4829969,-17.345062,0.94172359,0.0061814291,-49.313404
4620.0,0.024753079,6.6229563,0.39990452,-2.4818115,-17.457355,0.94172359,0.006254944,-49.265991
4630.0,0.024753079,6.6229563,0.40006748,-2.4805176,-17.579788,0.94172359,0.0063334419,-49.214241
4640.0,0.024753079,6.6229563,0.40022752,-2.4791036,-17.713535,0.94172359,0.0064211842,-49.157684
4650.0,0.024753079,6.6229563,0.40038431,-2.477555,-17.860096,0.94172359,0.0065198853,-49.095737
4660.0,0.024753079,6.6229563,0.40053761,-2.4758527,-18.021381,0.94172359,0.0066305576,-49.027657
4670.0,0.024753079,6.6229563,0.40068713,-2.473973,-18.199867,0.94172359,0.0067516738,-48.952473
4680.0,0.024753079,6.6229563,0.40083241,-2.4718845,-18.398781,0.94172359,0.0068900688,-48.868935
4690.0,0.024753079,6.6229563,0.40097305,-2.4695456,-18.622402,0.94172359,0.0070498949,-48.775391
4700.0,0.024753079,6.6229563,0.40110847,-2.4669015,-18.876522,0.94172359,0.0072320709,-48.669636
4710.0,0.024753079,6.6229563,0.40123802,-2.4638765,-19.169155,0.94172359,0.0074470155,-48.548637
4720.0,0.024753079,6.6229563,0.40136087,-2.4603636,-19.511719,0.94172359,0.0077052787,-48.408131
4730.0,0.024753079,6.6229563,0.40147588,-2.456208,-19.921087,0.94172359,0.0080184564,-48.241913
4740.0,0.024753079,6.6229563,0.40158159,-2.4511738,-20.423332,0.94172359,0.0084110517,-48.040562
4750.0,0.024753079,6.6229563,0.40167597,-2.4448833,-21.061144,0.94172359,0.0089274254,-47.788963
4760.0,0.024753079,6.6229563,0.40175596,-2.4366853,-21.910042,0.94172359,0.0096413027,-47.46106
4770.0,0.024753079,6.6229563,0.40181682,-2.4253342,-23.118999,0.94172359,0.010694285,-47.00705
4780.0,0.024753079,6.6229563,0.40185007,-2.4080386,-25.035557,0.94172359,0.012475709,-46.315269
4790.0,0.024753079,6.6229563,0.40183774,-2.3764067,-28.758825,0.94172359,0.016211055,-45.050076
4800.0,0.024753079,6.6229563,0.40171382,-2.265434,-43.183411,0.94172359,0.031802602,-40.611458
4810.0,0.024753079,6.6229563,0.39801365,-2.4583929,-19.538122,0.94172359,0.07203652,-48.3293
4820.0,0.024753079,6.6229563,0.39812991,-2.4560997,-19.765564,0.94172359,0.008285881,-48.237587
4830.0,0.024753079,6.6229563,0.39824086,-2.4532387,-20.050251,0.94172359,0.0082754102,-48.123154
4840.0,0.024753079,6.6229563,0.39834532,-2.4497166,-20.403008,0.94172359,0.0085587259,-47.982277
4850.0,0.024753079,6.6229563,0.39844182,-2.4452949,-20.850094,0.94172359,0.0089244219,-47.80542
4860.0,0.024753079,6.6229563,0.39852819,-2.4395883,-21.434797,0.94172359,0.0094170459,-47.577179
4870.0,0.024753079,6.6229563,0.39860138,-2.4319282,-22.234259,0.94172359,0.010110492,-47.270786
4880.0,0.024753079,6.6229563,0.39865649,-2.4210217,-23.402239,0.94172359,0.011167883,-46.83456
4890.0,0.024753079,6.6229563,0.39868474,-2.4039247,-25.303303,0.94172359,0.012980849,-46.150726
4900.0,0.024753079,6.6229563,0.39866713,-2.3714917,-29.129061,0.94172359,0.016940745,-44.853481
4910.0,0.024753079,6.6229563,0.398527,-2.2361948,-46.626797,0.94172359,0.035737202,-39.441967
4920.0,0.024753079,6.6229563,0.39488989,-2.4592743,-19.300692,0.94172359,0.051060639,-48.364559
4930.0,0.024753079,6.6229563,0.39501306,-2.4590631,-19.326834,0.94172359,0.0079993783,-48.356117
4940.0,0.024753079,6.6229563,0.39513552,-2.4586987,-19.367599,0.94172359,0.0078761941,-48.341541
4950.0,0.024753079,6.6229563,0.395257,-2.4582021,-19.421038,0.94172359,0.0079131024,-48.321674
4960.0,0.024753079,6.6229563,0.39537719,-2.4575512,-19.489296,0.94172359,0.007967731,-48.29565
4970.0,0.024753079,6.6229563,0.39549577,-2.4567196,-19.575077,0.94172359,0.008028998,-48.262379
4980.0,0.024753079,6.6229563,0.39561236,-2.4556723,-19.681839,0.94172359,0.0081061088,-48.22049
4990.0,0.024753079,6.6229563,0.39572647,-2.454365,-19.814112,0.94172359,0.0082075633,-48.168209
5000.0,0.024753079,6.6229563,0.39583755,-2.452739,-19.977982,0.94172359,0.0083402228,-48.103172
5010.0,0.024753079,6.6229563,0.39594486,-2.4507139,-20.181852,0.94172359,0.0084973928,-48.022163
5020.0,0.024753079,6.6229563,0.39604753,-2.4481757,-20.43774,0.94172359,0.0087115495,-47.920647
5030.0,0.024753079,6.6229563,0.39614439,-2.4449592,-20.763506,0.94172359,0.0089736125,-47.791992
5040.0,0.024753079,6.6229563,0.39623389,-2.4408097,-21.187052,0.94172359,0.0093325917,-47.626026
5050.0,0.024753079,6.6229563,0.39631379,-2.4353139,-21.754742,0.94172359,0.0098213274,-47.406212
5060.0,0.024753079,6.6229563,0.39638087,-2.4277439,-22.550369,0.94172359,0.010540961,-47.103432
5070.0,0.024753079,6.6229563,0.39642987,-2.4166653,-23.744511,0.94172359,0.011641951,-46.660309
5080.0,0.024753079,6.6229563,0.39645118,-2.3986936,-25.756433,0.94172359,0.013626442,-45.941494
5090.0,0.024753079,6.6229563,0.39642289,-2.3624821,-30.067678,0.94172359,0.018196266,-44.49313
5100.0,0.024753079,6.6229563,0.39617485,-1.6759933,-64.980003,0.94172359,0.073814601,-17.035366
5110.0,0.024753079,6.6229563,0.39269924,-2.4606607,-19.062634,0.94172359,0.025750656,-48.42001
