The_FOD_in_the_circulation__X1_1_task1,The_FOD_in_the_gallbladder___intestinal_lumen__X5_4_task1,The_FOD_in_the_metabolizing_tissues__X4_2_task1,The_cumulative_FOD_excreted_in_the_non_urinary_pool__X3_3_task1,The_cumulative_FOD_excreted_in_the_urine__X2_5_task1,_1_task1
-7.30061072633251e-19,0.016413587586241053,0.006998553379818985,0.13247815661074502,0.8441097024231939,1.65
-3.9957034451316867e-19,0.015509268318931464,0.006594612348114612,0.13305261633945112,0.8448435029935017,1.68
-2.4285829505703306e-19,0.014654180003617883,0.006215377401422208,0.1335954146548721,0.8455350279400866,1.71
-1.0546917644699626e-19,0.013845730272754403,0.005859140632016798,0.13410827689670915,0.8461868521985184,1.74
-2.301608663680999e-20,0.013081450150173665,0.005524338737810323,0.13459283723735624,0.8468013738746586,1.77
-2.5136612585815617e-20,0.01235899019219002,0.005209537379774126,0.13505064312163775,0.847380829306397,1.7999999999999998
-5.557204389873624e-21,0.011676116382619024,0.004913417631568631,0.1354831595482791,0.8479273064375323,1.8299999999999998
-9.125461912637809e-21,0.0110307060120245,0.004634764699626833,0.1358917730360391,0.8484427562523087,1.8599999999999999
-6.603996708614406e-21,0.01042074319254854,0.004372457076324911,0.13627779573621135,0.8489290039949142,1.89
-2.6874242353915372e-21,0.0098443148030732,0.004125458202705552,0.1366424689407143,0.8493877580535059,1.92
-1.5071753504890281e-21,0.009299605798152729,0.0038928077378928426,0.13698696700992782,0.8498206194540254,1.95
-4.305931629945522e-22,0.008784895280719754,0.003673615221425783,0.13731240052224197,0.8502290889756112,1.98
-1.163193286146827e-22,0.008298551962099531,0.0034670532168228573,0.13761981984782537,0.8506145749732509,2.01
-5.444599347006987e-23,0.007839030257136182,0.003272352188212672,0.13791021811189158,0.8509783994427582,2.04
-2.7713845334657647e-23,0.007404866151748722,0.003088795377553922,0.13818453428792138,0.8513218041827747,2.07
1.1017691137203932e-24,0.006994673224802992,0.002915714324564281,0.1384436561108889,0.8516459563397425,2.1
6.239854215902925e-24,0.006607139029817161,0.0027524851127483938,0.1386884226811402,0.8519519531762929,2.13
1.7288630547542398e-24,0.006241021360641185,0.002598524712344663,0.13891962712072697,0.8522408268062858,2.16
1.2081812772502549e-24,0.005895144750984658,0.0024532877789029805,0.1391380190310224,0.8525135484390886,2.19
5.701319462713414e-25,0.005568396925725379,0.0023162637152181202,0.13934430694026842,0.8527710324187869,2.2199999999999998
2.5728678101939695e-25,0.005259725675663894,0.0021869741411784964,0.13953916045088063,0.8530141397322758,2.25
1.1607543564140293e-25,0.004968136261354447,0.0020649707751722837,0.1397232120256298,0.8532436809378423,2.28
5.227466585389329e-26,0.004692687323296814,0.0019498327078430364,0.13989705971413832,0.8534604202547208,2.31
2.336470242916061e-26,0.004432488931873243,0.0018411649062956316,0.14006126848088718,0.853665077680943,2.34
1.0414020131242645e-26,0.004186700044891733,0.0017385965004069355,0.1402163719028607,0.8538583315518397,2.37
4.742347062539999e-27,0.003954525315094153,0.0016417788374164695,0.1403628742717437,0.8540408215757447,2.4
1.9800125523861217e-27,0.003735212863251681,0.0015503840680583085,0.14050125206841912,0.85421315100027,2.4299999999999997
7.075024540861597e-28,0.003528052020249572,0.0014641038426414898,0.14063195543947987,0.8543758886976281,2.46
3.7377455493431846e-28,0.0033323711948784816,0.0013826480717514169,0.1407554095926762,0.8545295711406928,2.4899999999999998
-5.037158310756926e-29,0.003147535569549303,0.0013057436043152364,0.14087201630249804,0.8546747045236365,2.52
5.392738952236289e-28,0.0029729452729028976,0.0012331333158886464,0.14098215508464265,0.8548117663265649,2.55
-5.634649435001608e-29,0.0028080334052198756,0.0011645749355052263,0.14108618449194488,0.854941207167329,2.58
1.0323905983438497e-29,0.002652264308796126,0.0010998403007497753,0.1411844432091521,0.8550634521813011,2.61
-1.2069780068159321e-28,0.0025051318807514486,0.0010387143834451008,0.14127725115622117,0.8551789025795814,2.6399999999999997
-1.353719851143444e-28,0.002366157846090692,0.0009809944748189214,0.14136491059154532,0.8552879370875442,2.67
3.280546222072048e-30,0.0022348903942896237,0.0009264895105793242,0.14144770698746587,0.8553909131076644,2.6999999999999997
3.1454863835187985e-29,0.002110902604952671,0.0008750193051874353,0.1415259100392858,0.8554881680505733,2.73
-4.5000636992627735e-30,0.0019937911631468285,0.0008264139459055735,0.14159977448592942,0.8555800204050175,2.76
-1.916455839024424e-29,0.0018831750316792876,0.0007805131676929351,0.14166954095794124,0.8556667708426858,2.79
-6.474023186044005e-30,0.0017786942851265475,0.0007371658098033232,0.14173543672138417,0.8557487031836852,2.82
-6.567551234778052e-30,0.001680008835691242,0.000696229229462667,0.1417976764896816,0.8558260854451638,2.85
4.102426743922673e-30,0.0015867974716009714,0.0006575688665287918,0.14185646303529514,0.8558991706265744,2.88
-3.475301587643324e-30,0.001498756668644048,0.0006210577050555136,0.1419119879457667,0.8559681976805331,2.9099999999999997
2.731641398116561e-30,0.0014155998100444601,0.0005865759271288593,0.141964432118956,0.8560333921438702,2.94
-1.604529173782263e-31,0.0013370560588290483,0.0005540104082152269,0.14201396647949535,0.8560949670534601,2.9699999999999998
-1.8595540629484987e-30,0.0012628696266772479,0.0005232543976622361,0.1420607524422325,0.8561531235334277,3.0
