Time,Cm,pms,pns,VNa,t_tauh,t_taun,thetaa,sigmaa,thetab,sigmab,tauBs,sigmam,sigmah,sigman,sigmaz,gNa,gKdr,gL,Iapp,gA,gNaP,gZ,thetaz,tauZs,phi,thetah,thetam,thetan,thetap,sigmap,VK,VL,INa,INaP,IKdr,IA,Iz,Minfs,Pinfs,Ainfs,zzs,bbs,nns,hhs,V,compartment_0000001
0.49,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.008548407939384824,-0.010795812483258097,4.216895522795825e-05,0.08687413764219024,0.026099625268628888,0.01252101575912875,0.00028448904418367334,0.2545141551455457,0.0014103021982018625,0.20337827441711817,0.024824463729368973,0.9836259472041055,-71.49359385392297,1.0
0.5,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.008564524828282608,-0.010818410288707142,4.2245927966411855e-05,0.08696438220886134,0.026108921152341192,0.012529383653472106,0.0002850990231961663,0.25457513476854327,0.0014103146996251308,0.20337264606277702,0.024833628353302096,0.9835572439949986,-71.48716654567872,1.0
0.51,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.008580666924698695,-0.010841041876187767,4.2323794201485895e-05,0.08705460336325854,0.02611821654479448,0.01253775208913826,0.0002857099458782719,0.25463608774772284,0.0014103274568548808,0.20336690949292552,0.024842908888359036,0.9834891134761262,-71.48074305875052,1.0
0.52,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.008596834205637432,-0.010863707269556811,4.2402543930618596e-05,0.08714480099872603,0.026127511457265058,0.01254612106338453,0.0002863218129533461,0.2546970140909813,0.0014103404700337313,0.20336106491935746,0.024852303345875702,0.9834215488555907,-71.47432339040787,1.0
0.53,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.00861302664839943,-0.010886406492653983,4.24821673429047e-05,0.08723497500880906,0.026136805901025312,0.01255449057347256,0.00028693462514432143,0.2547579138062408,0.001410353739304224,0.20335511255353997,0.024861809771257334,0.9833545434213208,-71.4679075379206,1.0
0.54,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.008629244230578752,-0.010909139569302019,4.2562654814984947e-05,0.0873251252872545,0.026146099887343736,0.012562860616668356,0.00028754838317371063,0.2548187869014493,0.0014103672648088242,0.2033490526066139,0.024871426243394123,0.983288090540135,-71.46149549855878,1.0
0.55,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.008645486930060117,-0.010931906523306532,4.2643996907040206e-05,0.08741525172801043,0.026155393427484897,0.01257123119024231,0.00028816308776360316,0.25487963338458003,0.00141038104668992,0.20334288528939415,0.024881150874086835,0.9832221836568159,-71.45508726959282,1.0
0.56,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.008661754725015939,-0.010954707378456122,4.272618435888795e-05,0.08750535422522632,0.026164686532709425,0.012579602291469144,0.0002887787396356673,0.25494045326363146,0.0014103950850898222,0.2033366108123701,0.024890981807482324,0.983156816293195,-71.44868284829346,1.0
0.5700000000000001,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.00867804759390373,-0.010977542158522391,4.280920808617713e-05,0.08759543267325337,0.026173979214274046,0.012587973917627995,0.0002893953395111509,0.25500124654662754,0.0014104093801507649,0.20333022938570594,0.024900917219518662,0.9830919820472483,-71.4422822319317,1.0
0.58,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.008694365515463126,-0.011000410887259893,4.2893059176679186e-05,0.08768548696664442,0.026183271483431553,0.012596346066002326,0.0002900128881108797,0.2550620132416175,0.001410423932014905,0.20332374121924116,0.024910955317379822,0.9830276745922035,-71.43588541777888,1.0
0.59,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.008710708468713382,-0.011023313588406167,4.29777288866722e-05,0.08777551700015403,0.026192563351430782,0.012604718733880048,0.0002906313861552581,0.2551227533566757,0.001410438740824322,0.20331714652249078,0.02492109433895969,0.9829638876756558,-71.42949240310664,1.0
0.6,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.008727076432950396,-0.01104625028568182,4.306320863741543e-05,0.08786552266873852,0.02620185482951665,0.012613091918553388,0.00029125083436427136,0.2551834668999019,0.0014104538067210182,0.2033104455046458,0.024931332552335282,0.9829006151186959,-71.42310318518693,1.0
0.61,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.008743469387744306,-0.011069221002790501,4.3149490011711555e-05,0.08795550386755659,0.026211145928930143,0.01262146561731904,0.0002918712334574846,0.255244153879421,0.0014104691298469187,0.20330363837457363,0.024941668255248958,0.9828378508150473,-71.41671776129202,1.0
0.62,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.00875988731293661,-0.011092225763418902,4.323656475055411e-05,0.0880454604919687,0.02622043666090831,0.01262983982747806,0.00029249258415404284,0.2553048143033831,0.0014104847103438712,0.20329672534081836,0.02495209977459954,0.9827755887302135,-71.41033612869447,1.0
0.63,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.008776330188637618,-0.011115264591236768,4.33244247498579e-05,0.08813539243753747,0.026229727036684233,0.012638214546335923,0.000293114887172671,0.25536544817996326,0.001410500548353646,0.20328970661160123,0.024962625465942155,0.9827138229006364,-71.40395828466717,1.0
0.64,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.008792797995223894,-0.011138337509897003,4.3413062057269445e-05,0.08822529960002815,0.026239017067487085,0.01264658977120254,0.0002937381432316767,0.25542605551736197,0.0014105166440179359,0.20328258239482094,0.024973243712996633,0.9826525474328626,-71.3975842264833,1.0
0.65,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.008809290713335494,-0.01116144454303555,4.350246886905576e-05,0.08831518187540782,0.026248306764542054,0.012654965499392205,0.00029436235304894706,0.25548663632380436,0.0014105329974783561,0.20327535289805407,0.024983952927164342,0.9825917565027217,-71.39121395141639,1.0
0.66,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.00882580832387354,-0.011184585714271472,4.3592637527068794e-05,0.0884050391598462,0.026257596139070374,0.012663341728223637,0.0002949875173419503,0.2555471906075407,0.0014105496088764444,0.20326801832855543,0.024994751547053308,0.9825314443545126,-71.38484745674026,1.0
0.67,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.008842350807997702,-0.011207761047207025,4.3683560515783685e-05,0.08849487134971579,0.026266885202289352,0.012671718455020024,0.00029561363682773797,0.2556077183768466,0.0014105664783536608,0.20326057889325852,0.025005638038011473,0.9824716053002002,-71.37848473972905,1.0
0.68,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.008858918147123538,-0.011230970565427566,4.377523045940837e-05,0.08858467834159119,0.026276173965412302,0.012680095677108939,0.00029624071222294216,0.25566821964002195,0.0014105836060513879,0.20325303479877577,0.025016610891667953,0.982412233718621,-71.37212579765722,1.0
0.6900000000000001,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.00887551032292015,-0.011254214292501726,4.3867640119063074e-05,0.0886744600322503,0.02628546243964861,0.01268847339182244,0.00029686874424378026,0.2557286944053922,0.0014106009921109302,0.20324538625139904,0.025027668625482172,0.9823533240546983,-71.36577062779953,1.0
0.7000000000000001,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.008892127317307631,-0.011277492251981203,4.396078239002693e-05,0.0887642163186734,0.02629475063620367,0.012696851596497012,0.0002974977336060488,0.2557891426813073,0.0014106186366735147,0.20323763345709994,0.02503880978230071,0.9822948708186671,-71.3594192274311,1.0
0.71,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.008908769112454659,-0.011300804467401013,4.405465029905077e-05,0.08885394709804383,0.02630403856627892,0.012705230288473613,0.00029812768102513063,0.25584956447614216,0.0014106365398802903,0.20322977662153022,0.025050032929921754,0.9822368685853065,-71.35307159382732,1.0
0.72,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.008925435690775987,-0.011324150962279405,4.4149237001733316e-05,0.08894365226774789,0.026313326241071838,0.01271360946509763,0.0002987585872159919,0.2559099597982965,0.0014106547018723284,0.20322181595002214,0.02506133666066702,0.9821793119931831,-71.34672772426393,1.0
0.73,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.0089421270349301,-0.011347531760117775,4.424453577995977e-05,0.08903333172537461,0.02632261367177589,0.01272198912371891,0.0002993904528931801,0.2559703286561946,0.0014106731227906222,0.2032137516475889,0.025072719590961023,0.9821221957439021,-71.34038761601698,1.0
0.74,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.008958843127816883,-0.011370946884400941,4.434054003940064e-05,0.08912298536871661,0.026331900869580614,0.012730369261691798,0.0003000232787708313,0.25603067105828586,0.001410691802776087,0.20320558391892493,0.025084180360917537,0.9820655146013674,-71.33405126636285,1.0
0.75,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.008975583952575203,-0.011394396358596908,4.443724330706915e-05,0.08921261309576936,0.026341187845671535,0.012738749876375114,0.0003006570655626632,0.256090987013044,0.0014107107419695604,0.20319731296840632,0.025095717633933166,0.9820092633910499,-71.32771867257823,1.0
0.76,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.008992349492580536,-0.01141788020615703,4.45346392289357e-05,0.08930221480473188,0.026350474611230214,0.012747130965132128,0.00030129181398198015,0.2561512765289677,0.0014107299405118011,0.20318893900009122,0.025107330096287874,0.9819534369992657,-71.32138983194014,1.0
0.77,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.00900913973144277,-0.011441398450516055,4.463272156759798e-05,0.08939179039400631,0.026359761177434222,0.012755512525330638,0.0003019275247416733,0.25621153961458004,0.0014107493985434907,0.20318046221772018,0.025119016456752366,0.9818980303724617,-71.31506474172592,1.0
0.78,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.009025954653003746,-0.011464951115091979,4.47314842000049e-05,0.08948133976219835,0.02636904755545714,0.012763894554342887,0.0003025641985542175,0.2562717762784288,0.001410769116205232,0.20317188282471654,0.02513077544620221,0.9818430385165096,-71.30874339921324,1.0
0.79,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.009042794241335125,-0.011488538223286245,4.483092111523303e-05,0.08957086280811724,0.026378333756468565,0.01277227704954564,0.0003032018361316758,0.25633198652908634,0.0014107890936375497,0.2031632010241868,0.025142605817238567,0.9817884564960084,-71.3024258016801,1.0
0.8,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.009059658480736157,-0.01151215979848374,4.4931026412314156e-05,0.08966035943077577,0.026387619791634107,0.012780660008320196,0.0003038404381856996,0.25639217037514955,0.0014108093309808905,0.203154417018921,0.025154506343815417,0.9817342794335955,-71.2961119464048,1.0
0.81,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.009076547355731207,-0.011535815864052643,4.50317942981124e-05,0.08974982952939015,0.026396905672115344,0.01278904342805228,0.0003044800054275242,0.2564523278252396,0.0014108298283756226,0.20314553101139315,0.025166475820873203,0.9816805025092651,-71.28980183066602,1.0
0.8200000000000001,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.009093460851067886,-0.011559506443344685,4.513321908524985e-05,0.08983927300338072,0.02640619140906991,0.012797427306132203,0.000305120538567976,0.25651245888800234,0.001410850585962036,0.2031365432037615,0.02517851306397872,0.9816271209596951,-71.28349545174271,1.0
0.8300000000000001,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.009110398951714628,-0.011583231559695055,4.523529519007905e-05,0.08992868975237152,0.02641547701365141,0.01280581163995477,0.0003057620383174696,0.25657256357210806,0.0014108716038803422,0.20312745379786906,0.025190616908971217,0.9815741300775818,-71.27719280691417,1.0
0.84,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.009127361642858578,-0.011606991236422337,4.533801713070141e-05,0.09001807967619013,0.02642476249700943,0.012814196426919302,0.00030640450538600586,0.2566326418862512,0.0014108928822706744,0.20311826299524383,0.02520278621161454,0.9815215252109825,-71.27089389346006,1.0
0.85,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.009144348909903479,-0.011630785496828765,4.5441379525030165e-05,0.09010744267486837,0.026434047870289586,0.012822581664429657,0.00030704794048317904,0.2566926938391506,0.0014109144212730875,0.2031089709970993,0.025215019847255257,0.9814693017626654,-71.26459870866032,1.0
0.86,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.009161360738467513,-0.011654614364200002,4.554537708889659e-05,0.09019677864864199,0.026443333144633457,0.012830967349894227,0.00030769234431817036,0.25675271943954964,0.0014109362210275574,0.20309957800433473,0.025227316710486645,0.9814174551894679,-71.25830724979525,1.0
0.87,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.009178397114381226,-0.011678477861805375,4.5650004634198656e-05,0.09028608749795104,0.026452618331178648,0.012839353480725959,0.00030833771759975425,0.25681271869621586,0.001410958281673982,0.20309008421753563,0.025239675714818423,0.9813659810016612,-71.25201951414547,1.0
0.88,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.009195458023685371,-0.011702376012897649,4.5755257067090486e-05,0.0903753691234393,0.0264619034410587,0.012847740054342322,0.00030898406103629244,0.2568726916179409,0.0014109806033521803,0.20308048983697405,0.02525209579235217,0.9813148747623237,-71.24573549899196,1.0
0.89,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.009212543452628893,-0.011726308840713354,4.586112938621227e-05,0.09046462342595497,0.026471188485403183,0.012856127068165342,0.00030963137533574224,0.25693263821354073,0.0014110031862018932,0.20307079506260897,0.0252645758934623,0.981264132086721,-71.239455201616,1.0
0.9,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.009229653387666856,-0.011750276368472465,4.596761668095867e-05,0.09055385030655033,0.0264804734753376,0.012864514519621598,0.000310279661205648,0.25699255849185537,0.001411026030362782,0.20306100009408676,0.02527711498648251,0.9812137486416933,-71.23317861929922,1.0
0.91,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.009246787815458428,-0.011774278619378837,4.607471412978575e-05,0.0906430496664822,0.026489758421983492,0.01287290240614223,0.0003109289193531528,0.2570524524617491,0.0014110491359744304,0.20305110513074143,0.025289712057397593,0.9811637201450502,-71.22690574932359,1.0
0.92,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.009263946722864885,-0.011798315616619785,4.6182416998554366e-05,0.09073222140721159,0.026499043336458326,0.012881290725162958,0.00031157915048498676,0.2571123201321102,0.0014110725031763428,0.20304111037159514,0.025302366109540567,0.9811140423649717,-71.22063658897142,1.0
0.93,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.00928113009694757,-0.011822387383366493,4.629072063891e-05,0.09082136543040414,0.026508328229875575,0.012889679474124059,0.0003122303553074781,0.2571721615118512,0.0014110961321079447,0.20303101601535847,0.02531507616329497,0.981064711119418,-71.21437113552533,1.0
0.9400000000000001,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.009298337924965979,-0.011846493942773834,4.639962048669751e-05,0.09091048163792993,0.026517613113344683,0.012898068650470404,0.0003128825345265481,0.2572319766099084,0.0014111200229085833,0.20302082226043086,0.02532784125580228,0.9810157222755443,-71.20810938626829,1.0
0.9500000000000001,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.009315570194375688,-0.011870635317980396,4.650911206040992e-05,0.09099956993186348,0.026526897997971033,0.012906458251651404,0.0003135356888477118,0.2572917654352422,0.0014111441757175265,0.203010529304901,0.025340660440674324,0.980967071749124,-71.20185133848364,1.0
0.96,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.009332826892826607,-0.011894811532108583,4.661919095967096e-05,0.09108863021448399,0.02653618289485601,0.01291484827512111,0.00031418981897608046,0.257351527996837,0.0014111685906739637,0.20300013734654707,0.025353532787710676,0.9809187555039772,-71.19559698945501,1.0
0.97,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.009350108008160888,-0.01191902260826459,4.6729852863749695e-05,0.09117766238827535,0.026545467815096944,0.012923238718338137,0.00031484492561636084,0.25741126430370115,0.001411193267917005,0.20298964658283736,0.025366457382620833,0.9808707695514075,-71.18934633646641,1.0
0.98,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.009367413528411072,-0.011943268569538498,4.684109353010705e-05,0.09126666635592602,0.02655475276978714,0.012931629578765688,0.0003155010094728576,0.25747097436486666,0.0014112182075856823,0.20297905721093043,0.025379433326751213,0.9808231099496441,-71.18309937680218,1.0
