Ar,ArH,H2O2,NAD,NAD2,NADH,NADHres,NADrad,O2,O2g,coI,coII,coIII,per2,per3,super,Time
9.001229223448466e-08,499.9999999099881,3.239565290008245e-09,0.0,0.0,0.17759993249719372,0.0,1.4916551171317198e-09,0.15878011222965574,12.0,1.0753091187071728e-09,2.1975359611626955e-08,1.5289207658770837e-09,1.5940267776725076e-09,1.3999999738263826,1.8146779461632488e-10,2.22
9.128396261047235e-08,499.99999990871646,3.2692422038021887e-09,0.0,0.0,0.17839993153446296,0.0,1.5187655651011008e-09,0.15949056321123298,12.0,1.0852203122938835e-09,2.2211133734284798e-08,1.572867037767893e-09,1.6317007229945106e-09,1.3999999734990771,1.856840507958221e-10,2.23
9.25671239579715e-08,499.9999999074333,3.2990535798869897e-09,0.0,0.0,0.17919993056199582,0.0,1.5462091856958365e-09,0.1602009715583073,12.0,1.0951766906419609e-09,2.2448211126980322e-08,1.6178327507296525e-09,1.6700548234814245e-09,1.3999999731687236,1.899739758305621e-10,2.24
9.386181527108056e-08,499.9999999061386,3.3289994061280673e-09,0.0,0.0,0.17999992957972955,0.0,1.573987870101845e-09,0.16091133727338414,12.0,1.1051782496737374e-09,2.268659179170181e-08,1.6638357009972438e-09,1.7090973351224836e-09,1.3999999728352959,1.943384043005665e-10,2.25
9.51680752983893e-08,499.99999990483235,3.3590796703917725e-09,0.0,0.0,0.18079992858760136,0.0,1.6021035018260921e-09,0.1616216603589687,12.0,1.1152249853118593e-09,2.2926275727367836e-08,1.710893886644501e-09,1.7488365586797644e-09,1.3999999724987677,1.987781743151714e-10,2.2600000000000002
9.648594254234099e-08,499.9999999035145,3.389294360545377e-09,0.0,0.0,0.18159992758554805,0.0,1.630557956643842e-09,0.1623319408175657,12.0,1.1253168934792842e-09,2.3167262929906203e-08,1.7590255084511164e-09,1.7892808394634146e-09,1.3999999721591128,2.0329412748249565e-10,2.27
9.781545525860506e-08,499.999999902185,3.419643464457086e-09,0.0,0.0,0.18239992657350632,0.0,1.6593531025468895e-09,0.16304217865167964,12.0,1.1354539700992837e-09,2.3409553392331006e-08,1.8082489707624252e-09,1.8304385671054764e-09,1.399999971816304,2.0788710887885296e-10,2.2800000000000002
9.915665145545865e-08,499.99999990084376,3.4501269699960236e-09,0.0,0.0,0.18319992555141248,0.0,1.6884907996927114e-09,0.16375237386381455,12.0,1.1456362110954397e-09,2.365314710481757e-08,1.8585828823419847e-09,1.872318175332269e-09,1.3999999714703146,2.1255796701810317e-10,2.29
1.0050956889317859e-07,499.99999989949083,3.4807448650322474e-09,0.0,0.0,0.18399992451920277,0.0,1.7179729003545564e-09,0.1644625264564742,12.0,1.1558636123916485e-09,2.389804405477561e-08,1.910046057217005e-09,1.9149281417354184e-09,1.399999971121117,2.1730755382095065e-10,2.3000000000000003
1.0187424508344208e-07,499.99999989812613,3.511497137436734e-09,0.0,0.0,0.184799923476813,0.0,1.747801248872418e-09,0.16517263643216187,12.0,1.1661361699121168e-09,2.4144244226920377e-08,1.9626575155165442e-09,1.95827698754149e-09,1.399999970768684,2.2213672458418418e-10,2.31
1.032507172887379e-07,499.99999989674967,3.54238377508139e-09,0.0,0.0,0.1855999224241789,0.0,1.777977681604907e-09,0.16588270379338066,12.0,1.1764538795813646e-09,2.4391747603342097e-08,2.0164364843025247e-09,2.0023732773803187e-09,1.3999999704129877,2.2704633794986642e-10,2.32
1.0463902252178635e-07,499.9999998953614,3.5734047658390466e-09,0.0,0.0,0.18639992136123587,0.0,1.8085040268819748e-09,0.1665927285426332,12.0,1.1868167373242252e-09,2.4640554163573546e-08,2.0714023983934974e-09,2.047225619052001e-09,1.399999970054,2.320372558744689e-10,2.33
1.0603919754496889e-07,499.9999998939612,3.604560097583457e-09,0.0,0.0,0.18719992028791907,0.0,1.8393821049584835e-09,0.16730271068242175,12.0,1.1972247390658413e-09,2.4890663884655894e-08,2.127574901181168e-09,2.0928426632925985e-09,1.3999999696916927,2.3711034359795575e-10,2.34
1.0745127886976757e-07,499.9999998925491,3.6358497581893035e-09,0.0,0.0,0.18799991920416348,0.0,1.8706137279686176e-09,0.16801265021524828,12.0,1.2076778807316706e-09,2.5142076741202946e-08,2.184973845439689e-09,2.1392331035385877e-09,1.3999999693260374,2.4226646961281973e-10,2.35
1.0887530275621315e-07,499.99999989112507,3.6672737355321887e-09,0.0,0.0,0.18879991810990374,0.0,1.9022006998810884e-09,0.1687225471436143,12.0,1.2181761582474802e-09,2.5394792705463593e-08,2.2436192941276524e-09,2.1864056756900378e-09,1.399999968957005,2.4750650563306655e-10,2.36
1.1031130521234347e-07,499.9999998896891,3.698832017488644e-09,0.0,0.0,0.18959991700507434,0.0,1.9341448164551544e-09,0.1694324014700211,12.0,1.2287195675393521e-09,2.564881174738283e-08,2.3035315211828405e-09,2.2343691578725903e-09,1.399999968584567,2.528313265631548e-10,2.37
1.1175932199367018e-07,499.99999988824106,3.73052459193612e-09,0.0,0.0,0.19039991588960942,0.0,1.966447865197402e-09,0.17014221319696943,12.0,1.2393081045336782e-09,2.5904133834661013e-08,2.3647310123096422e-09,2.283132370198204e-09,1.3999999682086937,2.5824181046688615e-10,2.38
1.132193886026557e-07,499.999999886781,3.762351446752996e-09,0.0,0.0,0.19119991476344297,0.0,1.9991116253193106e-09,0.17085198232695986,12.0,1.2499417651571637e-09,2.6160758932811806e-08,2.4272384657592088e-09,2.332704174524747e-09,1.3999999678293555,2.6373883853625413e-10,2.39
1.1469154028819856e-07,499.99999988530885,3.79431256981857e-09,0.0,0.0,0.19199991362650867,0.0,2.0321378676955482e-09,0.17156170886249247,12.0,1.2606205453368244e-09,2.641868700521842e-08,2.4910747931022513e-09,2.383093474214394e-09,1.399999967446523,2.693232950602451e-10,2.4
1.1617581204512882e-07,499.99999988382456,3.826407949013069e-09,0.0,0.0,0.19279991247874004,0.0,2.065528354823021e-09,0.17227139280606704,12.0,1.2713444409999898e-09,2.667791801318864e-08,2.556261119994551e-09,2.4343092138909125e-09,1.3999999670601662,2.7499606739360016e-10,2.41
1.1767223861371183e-07,499.99999988232815,3.858637572217637e-09,0.0,0.0,0.1935999113200702,0.0,2.099284840780625e-09,0.17298103416018293,12.0,1.2821134480742994e-09,2.6938451916008204e-08,2.6228187869350895e-09,2.4863603791957883e-09,1.3999999666702545,2.807580459255308e-10,2.42
1.1918085447916205e-07,499.99999988081953,3.891001427314347e-09,0.0,0.0,0.1943999101504322,0.0,2.1334090711897266e-09,0.17369063292733922,12.0,1.2929275624877067e-09,2.7200288670993045e-08,2.690769350016871e-09,2.5392559965432856e-09,1.3999999662767575,2.8661012404839885e-10,2.43
1.20701693871165e-07,499.9999998792987,3.923499502186189e-09,0.0,0.0,0.19519990896975867,0.0,2.1679027831753134e-09,0.1744001891100345,12.0,1.303786780168475e-09,2.7463428233539967e-08,2.7601345816703405e-09,2.5930051328743806e-09,1.3999999658796443,2.9255319812635203e-10,2.44
1.2223479076340942e-07,499.99999987776556,3.9561317847170795e-09,0.0,0.0,0.19599990777798215,0.0,2.2027677053278516e-09,0.17510970271076715,12.0,1.3146910970451815e-09,2.7727870557176228e-08,2.8309364713994737e-09,2.6476168954096686e-09,1.399999965478884,2.9858816746392743e-10,2.45
1.2378017887312725e-07,499.99999987622016,3.988898262791853e-09,0.0,0.0,0.1967999065750348,0.0,2.2380055576657892e-09,0.175819173732035,12.0,1.325640509046713e-09,2.7993615593607663e-08,2.903197226510441e-09,2.703100431401182e-09,1.3999999650744452,3.0471593427460665e-10,2.46
1.2533789166064402e-07,499.9999998746624,4.0217989242962715e-09,0.0,0.0,0.19759990536084862,0.0,2.2736180515987404e-09,0.1765286021763357,12.0,1.33663501210227e-09,2.8260663292765754e-08,2.9769392728329246e-09,2.7594649278832148e-09,1.3999999646662964,3.109374036493432e-10,2.47
1.2690796232893692e-07,499.99999987309235,4.054833757117013e-09,0.0,0.0,0.1983999041353553,0.0,2.3096068898912885e-09,0.17723798804616636,12.0,1.347674602141363e-09,2.8529013602853305e-08,3.0521852554339874e-09,2.8167196114220983e-09,1.3999999642544059,3.172534835250537e-10,2.48
1.2849042382320303e-07,499.9999998715099,4.088002749141683e-09,0.0,0.0,0.19919990289848635,0.0,2.3459737666274473e-09,0.17794733134402388,12.0,1.3587592750938163e-09,2.879866647038912e-08,3.1289580393245788e-09,2.8748737478650154e-09,1.3999999638387415,3.23665084653077e-10,2.49
1.300853088304354e-07,499.999999869915,4.121305888258801e-09,0.0,0.0,0.19999990165017295,0.0,2.3827203671757246e-09,0.17865663207240465,12.0,1.369889026889764e-09,2.9069621840251393e-08,3.20728071015857e-09,2.9339366420878e-09,1.3999999634192708,3.301731205675925e-10,2.5
1.3169264977900922e-07,499.9999998683076,4.1547431623578135e-09,0.0,0.0,0.2007999003903461,0.0,2.4198483681548203e-09,0.17936589023380478,12.0,1.3810638534596535e-09,2.93418796557201e-08,3.2871765749244114e-09,2.993917637741813e-09,1.3999999629959612,3.3677850755401176e-10,2.5100000000000002
1.333124788382756e-07,499.9999998666878,4.188314559329084e-09,0.0,0.0,0.20159989911893644,0.0,2.4573594373999007e-09,0.18007510583071995,12.0,1.392283750734242e-09,2.961543985851818e-08,3.3686691626292996e-09,3.0548261169998308e-09,1.39999996256878,3.4348216461733515e-10,2.52
1.3494482791816559e-07,499.99999986505543,4.2220200670639e-09,0.0,0.0,0.20239989783587453,0.0,2.4952552339294946e-09,0.18078427886564552,12.0,1.4035487146446001e-09,2.9890302388851804e-08,3.4517822249759478e-09,3.1166715003010485e-09,1.3999999621376942,3.5028501345048377e-10,2.5300000000000002
1.3658972866880173e-07,499.99999986341055,4.255859673454464e-09,0.0,0.0,0.2031998965410905,0.0,2.533537407912939e-09,0.1814934093410764,12.0,1.4148587411221092e-09,3.016646718544946e-08,3.5365397370318497e-09,3.1794632460951267e-09,1.3999999617026702,3.571879784025972e-10,2.54
1.3824721248011967e-07,499.99999986175305,4.289833366393905e-09,0.0,0.0,0.20399989523451437,0.0,2.5722076006384306e-09,0.1822024972595073,12.0,1.4262138260984627e-09,3.044393418560019e-08,3.6229658978911335e-09,3.2432108505853824e-09,1.3999999612636742,3.6419198644730723e-10,2.5500000000000003
1.3991731048149732e-07,499.99999986008294,4.323941133776265e-09,0.0,0.0,0.20479989391607578,0.0,2.6112674444816108e-09,0.1829115426234323,12.0,1.4376139655056645e-09,3.072270332519065e-08,3.7110851313288887e-09,3.307923847471056e-09,1.3999999608206728,3.7129796715097946e-10,2.56
1.4160005354139392e-07,499.9999998584002,4.358182963496512e-09,0.0,0.0,0.2055998925857042,0.0,2.650718562874733e-09,0.18362054543534528,12.0,1.4490591552760316e-09,3.1002774538741466e-08,3.800922086448069e-09,3.3736118076887547e-09,1.3999999603736315,3.785068526409343e-10,2.57
1.4329547226699726e-07,499.9999998567048,4.39255884345053e-09,0.0,0.0,0.2063998912433289,0.0,2.690562570276358e-09,0.1843295056977398,12.0,1.4605493913421924e-09,3.1284147759442436e-08,3.892501638318869e-09,3.440284339153014e-09,1.399999959922516,3.858195775736396e-10,2.58
1.4500359700387934e-07,499.99999985499664,4.427068761535121e-09,0.0,0.0,0.2071998898888787,0.0,2.73080107214159e-09,0.1850384234131088,12.0,1.4720846696370853e-09,3.1566822919186897e-08,3.985848888610612e-09,3.5079510864960246e-09,1.3999999594672914,3.9323707910287904e-10,2.59
1.4672445783566174e-07,499.99999985327577,4.461712705648008e-09,0.0,0.0,0.2079998885222824,0.0,2.7714356648928596e-09,0.18574729858394512,12.0,1.4836649860939623e-09,3.1850799948605344e-08,4.080989166216172e-09,3.576621730806566e-09,1.399999959007923,4.007602968479011e-10,2.6
1.4845808458368827e-07,499.99999985154216,4.49649066368783e-09,0.0,0.0,0.20879988714346837,0.0,2.8124679358912e-09,0.18645613121274102,12.0,1.4952903366463852e-09,3.213607877709792e-08,4.17794802786883e-09,3.6463059893680896e-09,1.3999999585443759,4.083901728615406e-10,2.61
1.5020450680670777e-07,499.99999984979576,4.5314026235541486e-09,0.0,0.0,0.20959988575236482,0.0,2.853899463408075e-09,0.18716492130198853,12.0,1.5069607172282286e-09,3.242265933286637e-08,4.276751258751686e-09,3.7170136153960572e-09,1.399999958076614,4.161276515983252e-10,2.62
1.5196375380056409e-07,499.9999998480365,4.5664485731474385e-09,0.0,0.0,0.21039988434889967,0.0,2.895731816597677e-09,0.18787366885417914,12.0,1.5186761237736774e-09,3.271054154294491e-08,4.37742487309948e-09,3.788754397774452e-09,1.399999957604602,4.239736798825563e-10,2.63
1.5373585459789604e-07,499.9999998462644,4.601628500369097e-09,0.0,0.0,0.2111998829330006,0.0,2.9379665554697617e-09,0.18858237387180415,12.0,1.5304365522172294e-09,3.299972533323051e-08,4.479995114792958e-09,3.8615381607915746e-09,1.3999999571283037,4.319292068763767e-10,2.64
1.555208379678446e-07,499.9999998444794,4.636942393121435e-09,0.0,0.0,0.21199988150459498,0.0,2.980605230862947e-09,0.1892910363573543,12.0,1.5422419984936922e-09,3.329021062851222e-08,4.584488457945637e-09,3.935374763875039e-09,1.399999956647683,4.399951840478147e-10,2.65
1.5731873241576992e-07,499.9999998426815,4.672390239307685e-09,0.0,0.0,0.21279988006361003,0.0,3.0236493844185272e-09,0.1899996563133201,12.0,1.554092458538187e-09,3.358199735249996e-08,4.690931607483106e-09,4.010274101326081e-09,1.3999999561627035,4.4817256513881705e-10,2.66
1.5912956618297575e-07,499.99999984087066,4.7079720268319905e-09,0.0,0.0,0.21359987860997262,0.0,3.067100548554741e-09,0.19070823374219156,12.0,1.5659879282861444e-09,3.3875085427852304e-08,4.79935149971471e-09,4.086246102053095e-09,1.399999955673328,4.5646230613326073e-10,2.67
1.6095336724644345e-07,499.99999983904684,4.74368774359942e-09,0.0,0.0,0.21439987714360942,0.0,3.110960246441544e-09,0.19141676864645843,12.0,1.5779284036733084e-09,3.4169474776203826e-08,4.909775302897765e-09,4.163300729304511e-09,1.3999999551795197,4.6486536522495513e-10,2.68
1.6279016331857325e-07,499.99999983721005,4.779537377515951e-09,0.0,0.0,0.2151998756644468,0.0,3.155229991975822e-09,0.19212526102860994,12.0,1.5899138806357324e-09,3.4465165318191494e-08,5.022230417794142e-09,4.241447980400916e-09,1.3999999546812414,4.733827027856253e-10,2.69
1.6463998184693541e-07,499.99999983536026,4.815520916488483e-09,0.0,0.0,0.2159998741724109,0.0,3.1999112897570985e-09,0.1928337108911351,12.0,1.6019443551097834e-09,3.4762156973480614e-08,5.136744478219379e-09,4.320697886466559e-09,1.3999999541784554,4.820152813328884e-10,2.7
1.6650285001402843e-07,499.9999998334974,4.851638348424828e-09,0.0,0.0,0.2167998726674276,0.0,3.2450056350636688e-09,0.19354211823652237,12.0,1.6140198230321379e-09,3.5060449660789896e-08,5.2533453515841435e-09,4.401060512160118e-09,1.3999999536711236,4.907640654982117e-10,2.71
1.6837879473704699e-07,499.99999983162144,4.887889661233718e-09,0.0,0.0,0.21759987114942253,0.0,3.2905145138292193e-09,0.19425048306725998,12.0,1.6261402803397857e-09,3.536004329791607e-08,5.372061139428227e-09,4.482545955404869e-09,1.3999999531592082,4.996300219948677e-10,2.72
1.702678426676569e-07,499.9999998297324,4.924274842824796e-09,0.0,0.0,0.218399869618321,0.0,3.336439402619864e-09,0.19495880538583563,12.0,1.6383057229700262e-09,3.5660937801757693e-08,5.492920177946876e-09,4.565164347118157e-09,1.3999999526426707,5.086141195858717e-10,2.73
1.7217002019178e-07,499.99999982783027,4.960793881108625e-09,0.0,0.0,0.2191998680740482,0.0,3.3827817686116555e-09,0.19566708519473677,12.0,1.6505161468604722e-09,3.596313308833852e-08,5.615951038509642e-09,4.648925850940282e-09,1.3999999521214728,5.177173290519189e-10,2.74
1.7408535342938575e-07,499.9999998259149,4.9974467639966795e-09,0.0,0.0,0.21999986651652892,0.0,3.4295430695685008e-09,0.19637532249645034,12.0,1.6627715479490461e-09,3.626662907283009e-08,5.741182528171575e-09,4.733840662962718e-09,1.399999951595575,5.269406231593063e-10,2.75
1.7601386823429283e-07,499.9999998239864,5.034233479401352e-09,0.0,0.0,0.2207998649456878,0.0,3.476724753820546e-09,0.19708351729346305,12.0,1.6750719221739838e-09,3.657142566957394e-08,5.868643690176919e-09,4.819919011455771e-09,1.3999999510649386,5.362849766278558e-10,2.7600000000000002
1.7795559019397748e-07,499.9999998220447,5.071154015235947e-09,0.0,0.0,0.22159986336144907,0.0,3.524328260242954e-09,0.19779166958826105,12.0,1.6874172654738304e-09,3.6877522792103e-08,5.998363804455148e-09,4.907171156595591e-09,1.3999999505295238,5.45751366098825e-10,2.77
1.799105446293916e-07,499.9999998200897,5.108208359414689e-09,0.0,0.0,0.22239986176373694,0.0,3.572355018235145e-09,0.1984997793833303,12.0,1.699807573787445e-09,3.718492035316274e-08,6.130372388109502e-09,4.995607390190659e-09,1.399999949989291,5.5534077010282e-10,2.7800000000000002
1.8187875659478773e-07,499.9999998181215,5.1453964998527095e-09,0.0,0.0,0.22319986015247512,0.0,3.620806447700417e-09,0.19920784668115615,12.0,1.7122428430539958e-09,3.749361826473144e-08,6.264699195897854e-09,5.085238035407629e-09,1.3999999494442004,5.650541690276996e-10,2.79
1.8386025087755362e-07,499.99999981614,5.182718424466061e-09,0.0,0.0,0.22399985852758722,0.0,3.669683959026025e-09,0.1999158714842238,12.0,1.7247230692129648e-09,3.780361643804027e-08,6.401374220706081e-09,5.176073446496692e-09,1.3999999488942114,5.748925450864828e-10,2.8000000000000003
1.858550519980538e-07,499.9999998141452,5.220174121171703e-09,0.0,0.0,0.2247998568889965,0.0,3.718988953063633e-09,0.20062385379501782,12.0,1.7372482482041432e-09,3.8114914783592555e-08,6.540427694013752e-09,5.26812400851631e-09,1.3999999483392838,5.848568822852493e-10,2.81
1.878631842094805e-07,499.9999998121371,5.257763577887516e-09,0.0,0.0,0.22559985523662604,0.0,3.768722821110207e-09,0.2013317936160226,12.0,1.7498183759676354e-09,3.8427513211182796e-08,6.681890086352316e-09,5.361400137057485e-09,1.3999999477793768,5.949481663910463e-10,2.82
1.8988467149771201e-07,499.99999981011564,5.295486782532291e-09,0.0,0.0,0.22639985357039863,0.0,3.8188869448892965e-09,0.20203969094972207,12.0,1.7624334484438575e-09,3.874141162991504e-08,6.825792107755643e-09,5.455912277967455e-09,1.399999947214449,6.051673848997921e-10,2.83
1.9191953758117906e-07,499.99999980808076,5.333343723025728e-09,0.0,0.0,0.22719985189023673,0.0,3.869482696532713e-09,0.20274754579859972,12.0,1.7750934615735354e-09,3.90566099482208e-08,6.972164708202969e-09,5.551670907072883e-09,1.3999999466444595,6.155155270041822e-10,2.84
1.9396780591074045e-07,499.99999980603246,5.371334387288448e-09,0.0,0.0,0.22799985019606267,0.0,3.920511438562628e-09,0.20345535816513874,12.0,1.7877984112977088e-09,3.937310807387664e-08,7.1210390780543125e-09,5.64868652990258e-09,1.3999999460693664,6.259935835616028e-10,2.85
1.960294996695653e-07,499.99999980397075,5.409458763241976e-09,0.0,0.0,0.22879984848779839,0.0,3.971974523874039e-09,0.20416312805182182,12.0,1.800548293557727e-09,3.96909059140211e-08,7.272446648478208e-09,5.746969681409673e-09,1.3999999454891279,6.366025470620422e-10,2.86
1.9810464177302496e-07,499.9999998018956,5.4477168388087585e-09,0.0,0.0,0.22959984676536568,0.0,4.0238732957176565e-09,0.2048708554611314,12.0,1.8133431042952524e-09,4.001000337517142e-08,7.426419091871947e-09,5.8465309256933676e-09,1.399999944903702,6.47343411596015e-10,2.87
2.0019325486859152e-07,499.99999979980703,5.486108601912147e-09,0.0,0.0,0.230399845028686,0.0,4.076209087683144e-09,0.2055785403955494,12.0,1.8261828394522574e-09,4.033040036323962e-08,7.582988322274116e-09,5.947380855720165e-09,1.399999944313046,6.582171728224854e-10,2.88
2.0229536133574577e-07,499.9999997977049,5.5246340404764105e-09,0.0,0.0,0.23119984327768062,0.0,4.1289832236827845e-09,0.20628618285755748,12.0,1.8390674949710285e-09,4.065209678354831e-08,7.742186495769663e-09,6.049530093044698e-09,1.3999999437171176,6.69224827936806e-10,2.89
2.0441098328589194e-07,499.9999997955893,5.5632931424267255e-09,0.0,0.0,0.23199984151227043,0.0,4.182197017935487e-09,0.20699378284963676,12.0,1.8519970667941612e-09,4.097509254084602e-08,7.90404601088725e-09,6.152989287530043e-09,1.3999999431158736,6.803673756386572e-10,2.9
2.0654014256228176e-07,499.9999997934601,5.602085895689185e-09,0.0,0.0,0.23279983973237622,0.0,4.235851774951216e-09,0.20770134037426813,12.0,1.8649715508645656e-09,4.129938753932223e-08,8.068599508989135e-09,6.257769117067674e-09,1.3999999425092708,6.916458161000053e-10,2.91
2.0868286073994512e-07,499.9999997913174,5.641012288190787e-09,0.0,0.0,0.23359983793791836,0.0,4.2899487895157555e-09,0.20840885543393192,12.0,1.8779909431254594e-09,4.162498168262185e-08,8.23587987465335e-09,6.363880287296917e-09,1.3999999418972657,7.030611509330622e-10,2.92
2.108391591256302e-07,499.9999997891611,5.6800723078594484e-09,0.0,0.0,0.23439983612881712,0.0,4.344489346675886e-09,0.20911632803110827,12.0,1.891055239520377e-09,4.195187487385952e-08,8.405920236048406e-09,6.471333531324059e-09,1.3999999412798145,7.146143831582669e-10,2.93
2.1300905875775009e-07,499.9999997869912,5.719265942623989e-09,0.0,0.0,0.23519983430499236,0.0,4.399474721724898e-09,0.20982375816827672,12.0,1.9041644359931608e-09,4.2280067015633366e-08,8.578753965300292e-09,6.580139609440986e-09,1.3999999406568733,7.263065171722708e-10,2.94
2.1519258040633888e-07,499.9999997848077,5.758593180414149e-09,0.0,0.0,0.2359998324663638,0.0,4.45490618018851e-09,0.21053114584791657,12.0,1.917318528487967e-09,4.260955801003857e-08,8.754414678852016e-09,6.690309308843499e-09,1.3999999400283978,7.381385587159461e-10,2.95
2.1738974457301412e-07,499.99999978261053,5.798054009160568e-09,0.0,0.0,0.2367998306128508,0.0,4.510784977811117e-09,0.21123849107250664,12.0,1.9305175129492615e-09,4.2940347758680443e-08,8.932936237815436e-09,6.801853443349172e-09,1.3999999393943434,7.501115148424013e-10,2.96
2.1960057149094865e-07,499.9999997803997,5.837648416794806e-09,0.0,0.0,0.23759982874437252,0.0,4.567112360542442e-09,0.21194579384452544,12.0,1.943761385321825e-09,4.3272436162687274e-08,9.114352748315644e-09,6.914782853114917e-09,1.3999999387546653,7.62226393885022e-10,2.97
2.2182508112484892e-07,499.9999997781752,5.8773763912493245e-09,0.0,0.0,0.23839982686084785,0.0,4.623889564524507e-09,0.21265305416645097,12.0,1.9570501415507484e-09,4.360582312272275e-08,9.298698561827634e-09,7.0291084043541094e-09,1.3999999381093182,7.744842054255196e-10,2.98
2.240632931709427e-07,499.999999775937,5.917237920457504e-09,0.0,0.0,0.23919982496219544,0.0,4.681117816079008e-09,0.213360272040761,12.0,1.970383777581434e-09,4.3940508538998204e-08,9.486008275505542e-09,7.144840989053439e-09,1.3999999374582568,7.868859602620093e-10,2.99
2.2631522705697297e-07,499.9999997736851,5.957232992353626e-09,0.0,0.0,0.23999982304833362,0.0,4.7387983316950106e-09,0.21406744746993273,12.0,1.9837622893595966e-09,4.427649231128433e-08,9.67631673250417e-09,7.2619915246893376e-09,1.3999999368014355,7.994326703770975e-10,3.0
2.2858090194220132e-07,499.9999997714194,5.997361594872888e-09,0.0,0.0,0.24079982111918052,0.0,4.796932318017029e-09,0.2147745804564431,12.0,1.997185672831264e-09,4.4613774338922836e-08,9.869659022293089e-09,7.380570953944172e-09,1.3999999361388085,8.121253489060001e-10,3.0100000000000002
2.3086033671741742e-07,499.99999976914,6.0376237159513915e-09,0.0,0.0,0.24159981917465398,0.0,4.855520971833433e-09,0.21548167100276858,12.0,2.010653923942774e-09,4.49523545208376e-08,1.0066070480963035e-08,7.500590244422013e-09,1.3999999354703292,8.249650101046735e-10,3.02
2.3315355000495806e-07,499.99999976684677,6.078019343526153e-09,0.0,0.0,0.24239981721467163,0.0,4.914565480065238e-09,0.21618871911138532,12.0,2.0241670386407786e-09,4.529223275554571e-08,1.0265586691524886e-08,7.622060388364196e-09,1.3999999347959515,8.379526693179782e-10,3.0300000000000002
2.3546056015873227e-07,499.9999997645398,6.118548465535091e-09,0.0,0.0,0.24319981523915074,0.0,4.974067019755208e-09,0.21689572478476898,12.0,2.03772501287224e-09,4.563340894116803e-08,1.0468243484200953e-08,7.744992402364486e-09,1.3999999341156286,8.510893429478573e-10,3.04
2.3778138526425564e-07,499.999999762219,6.1592110699170395e-09,0.0,0.0,0.24399981324800843,0.0,5.034026758057346e-09,0.21760268802539492,12.0,2.0513278425844345e-09,4.5975882975439724e-08,1.0674076936708851e-08,7.869397327084044e-09,1.3999999334293134,8.643760484215511e-10,3.0500000000000003
2.4011604313869106e-07,499.9999997598843,6.200007144611734e-09,0.0,0.0,0.24479981124116146,0.0,5.09444585222669e-09,0.21830960883573802,12.0,2.064975523724948e-09,4.6319654755720264e-08,1.0883123374537692e-08,7.995286226966023e-09,1.3999999327369586,8.778138041598253e-10,3.06
2.424645513308984e-07,499.9999997575358,6.240936677559825e-09,0.0,0.0,0.24559980921852645,0.0,5.155325449609492e-09,0.21901648721827285,12.0,2.078668052241682e-09,4.66647241790034e-08,1.1095419371216875e-08,8.122670189949992e-09,1.3999999320385166,8.914036295452388e-10,3.0700000000000003
2.4482692712149065e-07,499.99999975517346,6.281999656702864e-09,0.0,0.0,0.2463998071800196,0.0,5.216666687633705e-09,0.21972332317547352,12.0,2.0924054240828457e-09,4.7011091141926686e-08,1.1311001748577206e-08,8.251560327185993e-09,1.3999999313339397,9.051465448904326e-10,3.08
2.4720318752289875e-07,499.9999997527972,6.323196069983316e-09,0.0,0.0,0.247199805125557,0.0,5.278470693799839e-09,0.22043011670981377,12.0,2.1061876351969654e-09,4.735875554078095e-08,1.152990757700462e-08,8.381967772748449e-09,1.3999999306231798,9.19043571406456e-10,3.09
2.4959334927944355e-07,499.999999750407,6.364525905344553e-09,0.0,0.0,0.24799980305505445,0.0,5.340738585672141e-09,0.22113686782376699,12.0,2.120014681532878e-09,4.770771727151938e-08,1.1752174175686289e-08,8.513903683349768e-09,1.3999999299061885,9.330957311711167e-10,3.1
2.5199742886741507e-07,499.99999974800295,6.40598915073085e-09,0.0,0.0,0.24879980096842738,0.0,5.4034714708701046e-09,0.22184357651980605,12.0,2.1338865590397305e-09,4.8057976229766374e-08,1.1977839112849218e-08,8.647379238053718e-09,1.3999999291829173,9.473040470973644e-10,3.11
2.544154424951604e-07,499.99999974558494,6.4475857940873944e-09,0.0,0.0,0.24959979886559114,0.0,5.466670447060348e-09,0.22255024280040356,12.0,2.1478032636669856e-09,4.8409532310826295e-08,1.2206940205991422e-08,8.782405637988641e-09,1.3999999284533169,9.61669542901712e-10,3.12
2.568474061031776e-07,499.99999974315296,6.489315823360276e-09,0.0,0.0,0.2503997967464606,0.0,5.530336601948779e-09,0.22325686666803163,12.0,2.161764791364416e-09,4.876238540969184e-08,1.2439515522105456e-08,8.91899410606036e-09,1.3999999277173385,9.761932430726849e-10,3.13
2.5929333536421905e-07,499.99999974070704,6.531179226496495e-09,0.0,0.0,0.25119979461095066,0.0,5.594471013273145e-09,0.22396344812516208,12.0,2.1757711380821097e-09,4.911653542105236e-08,1.2675603377894612e-08,9.057155886664993e-09,1.3999999269749326,9.908761728393137e-10,3.14
2.617532456834003e-07,499.99999973824714,6.573175991443953e-09,0.0,0.0,0.2519997924589757,0.0,5.659074748795866e-09,0.22466998717426623,12.0,2.189822299770464e-09,4.947198223930175e-08,1.2915242339981462e-08,9.19690224540147e-09,1.3999999262260492,1.005719358139654e-09,3.15
