CD274mRNA,DecoyR,IL13,IL13_DecoyR,IL13_Rec,JAK2,Rec,Rec_i,SHP1,SOCS3,SOCS3mRNA,STAT5,pJAK2,pSTAT5,p_IL13_Rec,p_IL13_Rec_i,Time
0.0,0.33983623255295675,2.265,0.0,0.0023052349768564982,2.793886152381497,1.3140894014895064,113.1625946303496,91.0,2.2681890950658582e-05,2.0742029823391683e-05,164.9778188912528,0.006113847618501944,0.022181108747215333,0.013899739764627802,0.0010447927522976865,1.71
0.0,0.33983527508062217,2.265,0.0,0.0022665565388780176,2.7938183484745673,1.314163971256859,113.16241826676739,91.0,2.3345886571456105e-05,2.1224860390034584e-05,164.9774378390258,0.006181651525431246,0.022562160974206318,0.014018918345118692,0.0010642628715196389,1.72
0.0,0.3398343176109852,2.265,0.0,0.0022287083690289687,2.7937502319273344,1.3142384558394864,113.16224198259694,91.0,2.4025232737973558e-05,2.1715960010252884e-05,164.9770526177949,0.006249768072664455,0.022947382205132313,0.014137091402269413,0.001083880222104971,1.73
0.0,0.3398333601440459,2.265,0.0,0.002191683510435255,2.7936818037066864,1.3143128553330448,113.16206577774919,91.0,2.4720189816317497e-05,2.221541885956709e-05,164.97666320919248,0.006318196293312146,0.02333679080753258,0.014254267408054057,0.0011036430295462774,1.74
0.0,0.3398324026798042,2.265,0.0,0.0021554743129184465,2.7936130647735102,1.3143871698330838,113.16188965213517,91.0,2.5431020955065422e-05,2.2723327510612813e-05,164.97626959491825,0.0063869352264881735,0.023730405081768168,0.014370455525523903,0.0011235495241852579,1.75
0.0,0.3398314452182601,2.265,0.0,0.0021200723335443807,2.7935440160816434,1.3144613994350451,113.16171360566605,91.0,2.6157992103923364e-05,2.323977693031264e-05,164.97587175673843,0.006455983918355059,0.024128243261594264,0.014485665696055692,0.0011435979538216958,1.76
0.0,0.3398304877594136,2.265,0.0,0.002085468303165447,2.7934746585772894,1.3145355442342632,113.16153763825302,91.0,2.6901372029427815e-05,2.3764858477617984e-05,164.97546967648532,0.00652534142270909,0.02453032351469333,0.014599908665101179,0.001163786591647024,1.77
0.0,0.3398295303032647,2.265,0.0,0.0020516522552666357,2.793404993199565,1.3146096043259663,113.16136174980747,91.0,2.766143232337863e-05,2.4298663902652766e-05,164.9750633360569,0.006595006800433419,0.024936663943111954,0.014713195856687736,0.00118411373267927,1.78
0.0,0.3398285728498134,2.265,0.0,0.0020186135808236824,2.7933350208805314,1.3146835798052745,113.16118594024078,91.0,2.8438447414585613e-05,2.4841285345218033e-05,164.97465271741626,0.006664979119467197,0.025347282583741616,0.014825539316867415,0.001204577695439773,1.79
0.0,0.33982761539905965,2.265,0.0,0.001986341090966136,2.7932647425456603,1.3147574707672018,113.16101020946454,91.0,2.9232694577043962e-05,2.5392815333993835e-05,164.97423780259143,0.006735257454338119,0.025762197408579414,0.014936951655308355,0.0012251768175127458,1.8
0.0,0.33982665795100353,2.265,0.0,0.0019548230857894472,2.7931941591146474,1.3148312773066557,113.16083455739034,91.0,3.004445393529632e-05,2.5953346786290436e-05,164.97381857367517,0.0068058408853510005,0.026181426324815488,0.015047445985422708,0.001245909446285513,1.81
0.0,0.3398257005056449,2.265,0.0,0.0019240473822623948,2.7931232714999337,1.3149049995184368,113.16065898392995,91.0,3.087400848851046e-05,2.6522973004145318e-05,164.97339501282391,0.006876728500064483,0.026604987176073475,0.01515703587423016,0.0012667739617479897,1.82
0.0,0.3398247430629839,2.265,0.0,0.0018940013798714054,2.7930520806073416,1.314978637497239,113.1604834889952,91.0,3.172164411729073e-05,2.7101787673791402e-05,164.9729671022574,0.0069479193926568145,0.02703289774258721,0.015265735283239802,0.0012877687697156737,1.83
0.0,0.33982378562302035,2.265,0.0,0.0018646721168655324,2.7929805873361806,1.3150521913376503,113.160308072498,91.0,3.258764959479008e-05,2.768988486428558e-05,164.97253482425836,0.007019412663817402,0.02746517574164239,0.015373558511569105,0.0013088923024194195,1.84
0.0,0.33982282818575443,2.265,0.0,0.0018360463039799367,2.7929087925794223,1.3151256611341524,113.16013273435041,91.0,3.3472316596896676e-05,2.828735902631503e-05,164.97209816117208,0.0070912074205758385,0.02790183882790605,0.015480520163116598,0.0013301430175392728,1.85
0.0,0.33982187075118603,2.265,0.0,0.0018081102422512784,2.7928366972244167,1.3151990469811208,113.15995747446455,91.0,3.437593970572339e-05,2.8894304992295882e-05,164.97165709540695,0.007163302775581272,0.028342904593049965,0.015586635240748397,0.0013515193859218377,1.86
0.0,0.33982091331931513,2.265,0.0,0.0017808500533864876,2.7927643021521344,1.315272348972825,113.15978229275264,91.0,3.529881643115654e-05,2.9510817972987053e-05,164.97121160943271,0.007235697847863938,0.028788390567277996,0.01569191889798397,0.0013730199098132003,1.87
0.0,0.33981995589014174,2.265,0.0,0.0017542516967367,2.7926916082374134,1.3153455672034287,113.159607189127,91.0,3.624124722007479e-05,3.013699355648332e-05,164.97076168578045,0.007308391762584747,0.02923831421955355,0.015796386424523228,0.0013946431202574525,1.88
0.0,0.33981899846366587,2.265,0.0,0.0017283010024834063,2.792618616349136,1.3154187017669898,113.1594321635001,91.0,3.720353546650472e-05,3.07729277070277e-05,164.97030730704208,0.00738138365086177,0.029692692957925797,0.015900053214008007,0.0014163875760780668,1.89
0.0,0.33981804103988755,2.265,0.0,0.0017029837143254717,2.792545327350332,1.315491752757461,113.15925721578442,91.0,3.818598752251357e-05,3.141871676367923e-05,164.96984845587008,0.007454672649666316,0.030151544129927852,0.01600293472101409,0.0014382518641546927,1.9
0.0,0.3398170836188067,2.265,0.0,0.001678285312252801,2.792471742098682,1.3155647202686889,113.1590823458926,91.0,3.9188912701301816e-05,3.207445744042901e-05,164.969385114978,0.00752825790131635,0.030614885022004296,0.016105046649691902,0.0014602345878136323,1.91
0.0,0.3398161262004233,2.265,0.0,0.0016541912523779147,2.792397861446265,1.3156376043944147,113.15890755373736,91.0,4.021262329508861e-05,3.274024682356989e-05,164.96891726713923,0.007602138553733578,0.03108273286077963,0.016206404703093674,0.0014823343777603138,1.92
0.0,0.3398151687847374,2.265,0.0,0.001630687062261484,2.792323686239562,1.315710405228275,113.15873283923153,91.0,4.125743458787186e-05,3.34161823700177e-05,164.9684448951863,0.007676313760435929,0.03155510481368889,0.016307024484717932,0.001504549895201206,1.93
0.0,0.339814211371749,2.265,0.0,0.0016077583219470536,2.7922492173196773,1.3157831228638006,113.15855820228802,91.0,4.232366486413416e-05,3.4102361906385136e-05,164.96796798201092,0.0077507826803207575,0.03203201798910369,0.016406921520443818,0.001526879828788309,1.94
0.0,0.33981325396145806,2.265,0.0,0.0015853907077773637,2.792174455522435,1.3158557573944178,113.15838364281984,91.0,4.341163541977568e-05,3.479888362764214e-05,164.96748651056328,0.007825544477563003,0.032513489436735495,0.016506111214333517,0.0015493228949569945,1.95
0.0,0.3398122965538645,2.265,0.0,0.0015635698286413427,2.7920994016785867,1.3159283089134477,113.15820916074011,91.0,4.45216705675114e-05,3.5505846096753233e-05,164.96700046385274,0.00790059832141158,0.032999536147246954,0.016604609019098025,0.0015718778311358175,1.96
0.0,0.3398113391489685,2.265,0.0,0.0015422812805095964,2.7920240566139056,1.3160007775141063,113.15803475596203,91.0,4.5654097648089715e-05,3.62233482432874e-05,164.9665098249473,0.007975943386092777,0.033490175052696004,0.016702430380814065,0.0015945433964524537,1.97
0.0,0.33981038174676986,2.265,0.0,0.0015215109372505615,2.791948421149169,1.3160731632895055,113.15786042839892,91.0,4.68092470478128e-05,3.6951489360916256e-05,164.96601457697213,0.008051578850829558,0.033985423027881385,0.016799590439285157,0.0016173183805536337,1.98
0.0,0.3398094243472687,2.265,0.0,0.001501244852967051,2.791872496100328,1.3161454663326524,113.15768617796418,91.0,4.798745220569624e-05,3.7690369106740215e-05,164.9655147031098,0.008127503899670334,0.034485296890206116,0.016896104130159097,0.0016402015990844973,1.99
0.0,0.33980846695046496,2.265,0.0,0.0014814692965567622,2.7917962822786158,1.3162176867364495,113.15751200457132,91.0,4.918904962415507e-05,3.8440087499992526e-05,164.96501018659995,0.00820371772138259,0.034989813400045394,0.016991986150302556,0.001663191893708585,2.0
0.0,0.3398075095563587,2.265,0.0,0.0014621706705809352,2.791719780490632,1.3162898245936954,113.15733790813391,91.0,5.0414378876827016e-05,3.920074492121793e-05,164.96450101073933,0.008280219509366398,0.03549898926068569,0.017087251041711708,0.0016862881292946988,2.01
0.0,0.33980655216494976,2.265,0.0,0.0014433353410778353,2.7916429915384153,1.3163618799970838,113.15716388856568,91.0,5.16637826141921e-05,3.9972442111816865e-05,164.96398715888208,0.00835700846158322,0.036012841117933715,0.017181913366667412,0.0017094891889229097,2.02
0.0,0.33980559477623823,2.265,0.0,0.0014249500692240708,2.7915659162196174,1.316433853039205,113.1569899457804,91.0,5.29376065840848e-05,4.075528017111992e-05,164.96346861443806,0.008434083780381298,0.03653138556195622,0.017275987266246465,0.001732793983629094,2.03
0.0,0.33980463739022415,2.265,0.0,0.0014070018865734806,2.791488555327582,1.3165057438125454,113.15681607969198,91.0,5.423619963843804e-05,4.154936055574576e-05,164.96294536087296,0.008511444672416655,0.03705463912705746,0.017369486588934644,0.001756201448523361,2.04
0.0,0.3398036800069074,2.265,0.0,0.0013894781093053894,2.7914109096514483,1.3165775524094865,113.15664229021439,91.0,5.555991374346612e-05,4.2354785078388205e-05,164.96241738170804,0.008589090348550208,0.037582618291971646,0.01746242487681286,0.0017797105423126374,2.05
0.0,0.3398027226262881,2.265,0.0,0.0013723663181821513,2.7913329799762234,1.3166492789223077,113.15646857726173,91.0,5.690910398894559e-05,4.317165590673816e-05,164.96188466051998,0.00866702002377496,0.03811533948002441,0.017554815386568945,0.0018033202463012287,2.06
0.0,0.3398017652483661,2.265,0.0,0.001355654102008284,2.7912547670826875,1.316720923443183,113.15629494074817,91.0,5.8284128591355486e-05,4.400007556334144e-05,164.9613471809416,0.008745232917311083,0.03865281905839498,0.0176466713511992,0.0018270295592728411,2.07
0.0,0.3398008078731415,2.265,0.0,0.0013393294406966372,2.7911762717477515,1.316792486064184,113.15612138058798,91.0,5.968534891362299e-05,4.484014692292441e-05,164.9608049266602,0.008823728252246896,0.03919507333980989,0.017738005590767374,0.0018508375035111106,2.08
0.0,0.33979985050061423,2.265,0.0,0.001323380650579865,2.7910974947445077,1.3168639668772788,113.15594789669554,91.0,6.111312947350373e-05,4.5691973211452426e-05,164.96025788141745,0.008902505255490616,0.039742118582572296,0.017828830568676485,0.0018747431231967975,2.09
0.0,0.3397988931307844,2.265,0.0,0.00130779636383084,2.7910184368423003,1.3169353659743321,113.15577448898533,91.0,6.256783795284874e-05,4.655565800505391e-05,164.95970602900928,0.008981563157697948,0.04029397099072145,0.017919158413227255,0.0018987454833989939,2.1
0.0,0.3397979357636518,2.265,0.0,0.001292565535271288,2.790939098806814,1.3170066834471055,113.15560115737189,91.0,6.404984520755117e-05,4.743130522883682e-05,164.95914935328568,0.00906090119318441,0.04085064671429334,0.018009000911250263,0.0019228436695975836,2.11
0.0,0.33979697839921663,2.265,0.0,0.0012776772158460438,2.790859481399886,1.3170779193872575,113.1554279017699,91.0,6.555952527066262e-05,4.831901915666778e-05,164.95858783815135,0.009140518600112484,0.04141216184862983,0.018098369737855405,0.0019470367845382001,2.12
0.0,0.33979602103747875,2.265,0.0,0.0012631207696786229,2.790779585379842,1.3171490738863432,113.1552547220941,91.0,6.709725536849543e-05,4.9218904409121686e-05,164.9580214675645,0.009220414620156372,0.04197853243549699,0.01818727623730957,0.001971323950158268,2.13
0.0,0.33979506367843815,2.265,0.0,0.0012488859358724212,2.790699411501649,1.317220147035816,113.15508161825936,91.0,6.866341593218049e-05,5.0131065952071995e-05,164.9574502255364,0.009300588498349624,0.04254977446357037,0.018275731361020394,0.0019957043077381666,2.14
0.0,0.33979410632209495,2.265,0.0,0.0012349627703431556,2.7906189605169245,1.3172911389270257,113.15490859018063,91.0,7.025839060571161e-05,5.105560909577509e-05,164.95687409613157,0.009381039483073976,0.04312590386843057,0.01836374572691954,0.0020201770166808682,2.15
0.0,0.339793148968449,2.265,0.0,0.0012213416539544645,2.7905382331740283,1.3173620496512195,113.15473563777293,91.0,7.188256625593219e-05,5.19926394936819e-05,164.95629306346717,0.009461766825970181,0.04370693653282971,0.018451329611752096,0.0020447412540495896,2.16
0.0,0.33979219161750035,2.265,0.0,0.0012080131641261718,2.790457230217912,1.3174328792995431,113.15456276095142,91.0,7.353633297753419e-05,5.294226314189098e-05,164.95570711171368,0.00954276978208651,0.04429288828632202,0.01853849308071612,0.0020693962133810423,2.17
0.0,0.33979123426924895,2.265,0.0,0.0011949680912037382,2.790375952390223,1.3175036279630388,113.15438995963132,91.0,7.522008410334541e-05,5.39045863779213e-05,164.95511622509443,0.009624047609775229,0.04488377490556858,0.018625245971468526,0.002094141104266766,2.18
0.0,0.3397902769236949,2.265,0.0,0.0011821976074821497,2.790294400429675,1.3175742957326468,113.15421723372798,91.0,7.693421622019162e-05,5.487971587876671e-05,164.95452038788466,0.009705599570323221,0.04547961211535218,0.018711597724556536,0.0021189751527443943,2.19
0.0,0.33978931958083813,2.265,0.0,0.0011696931828925861,2.7902125750719744,1.3176448826992058,113.15404458315679,91.0,7.86791291755065e-05,5.5867758660142235e-05,164.95391958441158,0.009787424928023793,0.04608041558841342,0.018797557468713172,0.0021438976003447896,2.2
0.0,0.3397883622406786,2.265,0.0,0.0011574465870744753,2.7901304770499,1.3177153889534519,113.1538720078333,91.0,8.045522608709563e-05,5.6868822075323584e-05,164.9533137990543,0.009869522950097985,0.04668620094568856,0.018883134019246715,0.0021689077035975043,2.21
0.0,0.33978740490321635,2.265,0.0,0.00114544980702804,2.790048107094295,1.3177858145860215,113.15369950767311,91.0,8.226291349735662e-05,5.7883013796819056e-05,164.95270301624046,0.009951892905703105,0.047296983759538426,0.018968335967798962,0.0021940047262012747,2.22
0.0,0.33978644756845133,2.265,0.0,0.0011336951178901673,2.7899654659289945,1.3178561596874425,113.15352708259194,91.0,8.410260068511611e-05,5.8910441898142525e-05,164.95208722046203,0.010034534071003118,0.047912779537973765,0.01905317157881451,0.002219187973911836,2.23
0.0,0.3397854902363836,2.265,0.0,0.001122174969757707,2.789882554280358,1.3179264243481494,113.15335473250558,91.0,8.59747009531833e-05,5.995121470081651e-05,164.95146639624576,0.010117445719639982,0.048533603754258164,0.019137648963981495,0.0022444567292699436,2.24
0.0,0.33978453290701305,2.265,0.0,0.001110882168151408,2.789799372869428,1.3179966086584716,113.15318245732992,91.0,8.787963054442467e-05,6.100544090317594e-05,164.95084052817762,0.010200627130569836,0.049159471822379404,0.01922177585010246,0.0022698103065646453,2.25
0.0,0.3397835755803397,2.265,0.0,0.001099809778107446,2.7897159224147683,1.3180667127086367,113.15301025698099,91.0,8.981780904248658e-05,6.207322953274894e-05,164.95020960089403,0.010284077585229577,0.04979039910598313,0.019305559694134136,0.0022952480315087623,2.26
0.0,0.33978261825636363,2.265,0.0,0.0010889511088257877,2.789632203632416,1.318136736588771,113.15283813137484,91.0,9.178965937218193e-05,6.315468994619908e-05,164.94957359908173,0.010367796367581547,0.05042640091829328,0.019389007698446793,0.0023207692413493262,2.27
0.0,0.3397816609350848,2.265,0.0,0.0010782996200406267,2.7895482172356116,1.3182066803889008,113.15266608042766,91.0,9.37956078018493e-05,6.424993182897409e-05,164.9489325074784,0.010451782764386127,0.05106749252162679,0.019472126903891215,0.0023463732855411312,2.28
0.0,0.33978070361650314,2.265,0.0,0.0010678490495665137,2.7894639639351673,1.3182765441989501,113.15249410405573,91.0,9.583608394013943e-05,6.53590651957845e-05,164.94828631087196,0.010536036064830407,0.05171368912805473,0.01955492406301898,0.0023720595248291937,2.29
0.0,0.3397797463006187,2.265,0.0,0.001057593389636605,2.7893794444394007,1.3183463281087422,113.15232220217544,91.0,9.791152073661079e-05,6.648220039051467e-05,164.94763499410072,0.010620555560597053,0.052365005899279435,0.019637405663602017,0.0023978273314189634,2.3
0.0,0.3397787889874314,2.265,0.0,0.0010475268733890273,2.7892946594541015,1.3184160322079996,113.15215037470321,91.0,0.00010002235448323153,6.761944808603363e-05,164.94697854205342,0.010705340545896214,0.0530214579465899,0.019719577942110874,0.0024236760890245595,2.31
0.0,0.3397778316769413,2.265,0.0,0.0010376438818363366,2.7892096096828514,1.3184856565863443,113.15197862155563,91.0,0.00010216902490850854,6.877091927287806e-05,164.94631693966764,0.010790390317146145,0.053683060332366916,0.019801446979810206,0.0024496051896643863,2.32
0.0,0.33977687436914844,2.265,0.0,0.0010279390031699685,2.789124295826821,1.3185552013332984,113.15180694264933,91.0,0.00010435197511748293,6.993672526646672e-05,164.94565017193088,0.01087570417317681,0.05434982806912364,0.01988301864150051,0.0024756140357038436,2.33
0.0,0.3397759170640527,2.265,0.0,0.0010184070848514323,2.789038718584589,1.3186246665382817,113.15163533790107,91.0,0.00010657165153902266,7.111697771343676e-05,164.94497822388135,0.010961281415408669,0.05502177611866244,0.019964298521710742,0.002501702041649567,2.34
0.0,0.3397749597616541,2.265,0.0,0.001009043197569778,2.788952878652269,1.3186940522906139,113.15146380722767,91.0,0.00010882850396229177,7.23117885872597e-05,164.94430108060735,0.011047121347728988,0.055698919392658384,0.02004529198192831,0.002527868632907976,2.35
0.0,0.33977400246195266,2.265,0.0,0.0009998425627422902,2.7888667767238897,1.3187633586795144,113.15129235054609,91.0,0.0001111229856216126,7.352127017805281e-05,164.94361872724582,0.011133223276108259,0.056381272754179104,0.020126004226285653,0.0025541132424333683,2.36
0.0,0.3397730451649484,2.265,0.0,0.0009908004522000947,2.7887804134919283,1.3188325857941046,113.15112096777332,91.0,0.00011345555331388847,7.474553507848262e-05,164.9429311489802,0.011219586508069554,0.05706885101978851,0.020206440406284814,0.002580435306090047,2.37
0.0,0.3397720878706413,2.265,0.0,0.0009819124217677793,2.7886937896460737,1.3189017337234041,113.1509496588265,91.0,0.00011582666712518906,7.59846962165889e-05,164.94223833104533,0.011306210353924175,0.05776166895464878,0.020286605376948867,0.0026068342734515077,2.38
0.0,0.33977113057903124,2.265,0.0,0.0009731742233520844,2.7886069058736913,1.318970802556332,113.15077842362284,91.0,0.00011823679053365478,7.723886684343111e-05,164.94154025872564,0.01139309412630663,0.058459741274363965,0.020366503788598136,0.0026333096037360034,2.39
0.0,0.3397701732901184,2.265,0.0,0.00096458178350046,2.788519762859941,1.319039792381707,113.15060726207963,91.0,0.0001206863904382532,7.850816052962239e-05,164.9408369173545,0.01148023714005729,0.05916308264547807,0.020446140109245715,0.0026598607648017666,2.4
0.0,0.3397692160039026,2.265,0.0,0.0009561310497127703,2.788432361288624,1.3191087032882507,113.15043617411429,91.0,0.00012317593737236048,7.979269113956833e-05,164.94012829231085,0.011567638711373809,0.05987170768914655,0.020525518785148158,0.002686487225917615,2.41
0.0,0.33976825872038396,2.265,0.0,0.0009478181765249606,2.7883447018411593,1.319177535364584,113.15026515964428,91.0,0.00012570590524516,8.109257286265835e-05,164.9394143690233,0.011655298158838595,0.06058563097669093,0.020604644046412924,0.002713188466516203,2.42
0.0,0.3397673014395624,2.265,0.0,0.0009396395080848428,2.7882567851966753,1.3192462886992273,113.1500942185872,91.0,0.0001282767713658577,8.240792021034567e-05,164.93869513296997,0.011743214803322613,0.061304867030015316,0.020683519925200653,0.0027399639753744086,2.43
0.0,0.33976634416143797,2.265,0.0,0.0009315915520553942,2.7881686120321567,1.3193149633806014,113.14992335086073,91.0,0.00013088901647999258,8.373884801176654e-05,164.93797056967776,0.0118313879678413,0.06202943032223,0.02076215028298662,0.0027668132493862047,2.44
0.0,0.3397653868860106,2.265,0.0,0.0009236708743894112,2.788080183023014,1.319383559497029,113.14975255638262,91.0,0.00013354312493477137,8.508547139368485e-05,164.9372406647196,0.011919816976984111,0.06275933528037075,0.020840538920292986,0.002793735788806702,2.45
0.0,0.3397644296132803,2.265,0.0,0.0009158741391387804,2.787991498842868,1.3194520771367342,113.14958183507073,91.0,0.00013623958461651754,8.64479057880791e-05,164.9365054037156,0.012008501157130307,0.06349459628436978,0.020918689535174454,0.002820731099051434,2.46
0.0,0.33976347234324705,2.265,0.0,0.0009081982038674035,2.787902560163032,1.3195205163878407,113.14941118684303,91.0,0.00013897888680075658,8.782626695032892e-05,164.9357647723354,0.012097439836966272,0.06423522766459067,0.020996605623718752,0.002847798695008834,2.47
0.0,0.3397625150759109,2.265,0.0,0.0009006400659653638,2.7878133676528036,1.319588877338373,113.14924061161753,91.0,0.00014176152623656798,8.922067094898188e-05,164.93501875629678,0.012186632347194429,0.06498124370321529,0.021074290536031853,0.0028749380986137366,2.48
0.0,0.33976155781127176,2.265,0.0,0.000893196823648724,2.7877239219796413,1.3196571600762566,113.1490701093124,91.0,0.00014458800120373255,9.063123415877643e-05,164.93426734136483,0.012276078020357052,0.06573265863515515,0.021151747516652032,0.0029021488373559543,2.49
0.0,0.33976060054932966,2.265,0.0,0.0008858655784834659,2.7876342238096026,1.3197253646893201,113.14889967984585,91.0,0.00014745881365556255,9.205807324320198e-05,164.93351051334966,0.01236577619039585,0.06648948665032829,0.021228979805559642,0.0029294304405526133,2.5
0.0,0.3397596432900847,2.265,0.0,0.0008786435967316009,2.7875442738066174,1.3197934912652929,113.14872932313622,91.0,0.00015037446898248319,9.350130518336577e-05,164.9327482581101,0.012455726193380945,0.06725174188989028,0.021305990470981855,0.0029567824455183156,2.51
0.0,0.33975868603353665,2.265,0.0,0.0008715282604878675,2.787454072632708,1.3198615398918045,113.14855903910188,91.0,0.00015333547608363472,9.496104726925013e-05,164.93198056155262,0.012545927367290101,0.06801943844737565,0.021382782460027387,0.0029842043956964928,2.52
0.0,0.3397577287796857,2.265,0.0,0.0008645170297356197,2.787363620948209,1.319929510656387,113.14838882766138,91.0,0.00015634234745300104,9.643741708910595e-05,164.93120740963,0.012636379051789257,0.06879259037000844,0.02145935863822492,0.003011695838966851,2.53
0.0,0.33975677152853173,2.265,0.0,0.0008576074438068171,2.787272919411757,1.319997403646475,113.14821868873328,91.0,0.0001593955991758885,9.793053252988703e-05,164.93042878834135,0.012727080588241305,0.06957121165864899,0.021535721788000277,0.0030392563277121414,2.54
0.0,0.3397558142800748,2.265,0.0,0.0008507971592442852,2.7871819686800645,1.3200652189494033,113.14804862223627,91.0,0.00016249575083759695,9.944051178850663e-05,164.92964468373358,0.012818031319933537,0.07035531626641121,0.021611874569184696,0.0030668854205496603,2.55
0.0,0.33975485703431485,2.265,0.0,0.0008440839275211507,2.7870907694080476,1.320132956652409,113.14787862808916,91.0,0.0001656433255746447,0.00010096747336552025,164.92885508190056,0.012909230591950385,0.07114491809943807,0.02168781954221417,0.003094582681355392,2.56
0.0,0.33975389979125187,2.265,0.0,0.0008374655240552863,2.786999322249146,1.320200616842632,113.14770870621078,91.0,0.00016883885020567942,0.00010251153604892504,164.9280599689811,0.013000677750852167,0.0719400310188801,0.021763559241527734,0.003122347676706906,2.57
0.0,0.33975294255088595,2.265,0.0,0.0008309398135676387,2.7869076278550273,1.3202681996071144,113.14753885652009,91.0,0.00017208285511094483,0.00010407281892907602,164.9272593311609,0.013092372144970879,0.0727406688390737,0.021839096107987656,0.003150179978237751,2.58
0.0,0.33975198531321693,2.265,0.0,0.0008245047575538745,2.786815686875554,1.3203357050327995,113.14736907893617,91.0,0.00017537587421850092,0.00010565144140039082,164.92645315467266,0.013184313124443972,0.0735468453273327,0.021914432481153823,0.003178079162906599,2.59
0.0,0.3397510280782449,2.265,0.0,0.0008181583846435669,2.786723499958919,1.3204031332065331,113.14719937337813,91.0,0.0001787184450630989,0.00010724752315403366,164.92564142579516,0.013276500041078922,0.0743585742048259,0.021989570629922062,0.0032060448119385085,2.6
0.0,0.33975007084596986,2.265,0.0,0.0008118987401717981,2.7866310677518773,1.320470484215065,113.14702973976522,91.0,0.00018211110889292565,0.0001088611841646046,164.92482413085185,0.013368932248120611,0.07517586914814939,0.022064512804633944,0.0032340765090377263,2.61
0.0,0.3397491136163918,2.265,0.0,0.0008057239622361221,2.786538390899396,1.3205377581450464,113.14686017801675,91.0,0.0001855544105086095,0.00011049254471021484,164.92400125621305,0.013461609100602135,0.07599874378695502,0.022139261158483886,0.0032621738430831646,2.62
0.0,0.33974815638951067,2.265,0.0,0.0007996322611899815,2.786445470044748,1.3206049550830306,113.14669068805215,91.0,0.0001890488983066269,0.00011214172536707359,164.9231727882954,0.013554529955250201,0.0768272117045897,0.02221381776870945,0.003290336407401639,2.63
0.0,0.3397471991653265,2.265,0.0,0.0007936218931296044,2.7863523058296793,1.3206720751154746,113.1465212697909,91.0,0.0001925951243642811,0.00011380884699882365,164.92233871356063,0.013647694170318633,0.07766128643932543,0.0222881846641789,0.0033185637986168095,2.64
0.0,0.3397462419438392,2.265,0.0,0.0007876911544258404,2.7862588988944452,1.3207391183287387,113.14635192315262,91.0,0.00019619364445817888,0.00011549403075422043,164.92149901851533,0.013741101105552538,0.0785009814846261,0.02236236383108721,0.003346855616404805,2.65
0.0,0.33974528472504884,2.265,0.0,0.0007818384168958323,2.786165249877579,1.3208060848090857,113.14618264805698,91.0,0.00019984501794538138,0.0001171973980820581,164.92065368971254,0.013834750122418624,0.07934631028743065,0.02243635717631872,0.0033752114650660503,2.66
0.0,0.33974432750895545,2.265,0.0,0.00077606211072061,2.786071359416003,1.3208729746426804,113.14601344442376,91.0,0.00020354980782075706,0.00011891907072396117,164.91980271375098,0.01392864058399476,0.08019728624898041,0.02251016654523243,0.0034036309527714437,2.67
0.0,0.33974337029555896,2.265,0.0,0.0007703606868717138,2.7859772281452413,1.320939787915593,113.14584431217281,91.0,0.00020730858083556317,0.00012065917069937793,164.91894607727346,0.014022771854756618,0.0810539227265112,0.022583793760597642,0.0034321136901008806,2.68
0.0,0.3397424130848593,2.265,0.0,0.0007647326479132052,2.7858828566992453,1.321006524713796,113.14567525122412,91.0,0.0002111219074002403,0.0001224178203178817,164.9180837669681,0.014117143300752548,0.08191623303186614,0.02265724059067533,0.0034606592912411823,2.69
0.0,0.3397414558768566,2.265,0.0,0.0007591765561189903,2.7857882457103478,1.3210731851231652,113.1455062614977,91.0,0.00021499036155879782,0.00012419514218241356,164.91721576956883,0.014211754289649709,0.08278423043113066,0.022730508740806562,0.003489267374301806,2.7
0.0,0.33974049867155076,2.265,0.0,0.000753691017307051,2.785693395809356,1.3211397692294795,113.14533734291369,91.0,0.000218914521042375,0.00012599125918247666,164.9163420718546,0.014306604190641298,0.08365792814539168,0.022803599870159307,0.0035179375606904616,2.71
0.0,0.3397395414689418,2.265,0.0,0.0007482746497746776,2.7855983076257314,1.321206277118423,113.14516849539233,91.0,0.00022289496737801454,0.0001278062944802614,164.9154626606477,0.014401692374266278,0.08453733935227058,0.02287651562389834,0.0035466694739232567,2.72
0.0,0.33973858426902975,2.265,0.0,0.0007429261274175655,2.785502981787338,1.3212727088755825,113.14499971885392,91.0,0.00022693228573768135,0.00012964037152990467,164.9145775228162,0.014497018212659623,0.08542247718379548,0.022949257588532165,0.0035754627412762623,2.73
0.0,0.33973762707181454,2.265,0.0,0.0007376441697399855,2.785407418920503,1.3213390645864487,113.14483101321886,91.0,0.00023102706497324306,0.00013149361407302824,164.9136866452731,0.014592581079494368,0.08631335472689454,0.023021827302258262,0.003604316993402888,2.74
0.0,0.33973666987729617,2.265,0.0,0.0007324275259586201,2.7853116196501304,1.321405344336416,113.14466237840765,91.0,0.0002351798976906898,0.0001333661461292017,164.91279001497557,0.014688380349867575,0.08720998502443156,0.023094226271502913,0.003633231863636028,2.75
0.0,0.3397357126854747,2.265,0.0,0.0007272749675326283,2.785215584599753,1.3214715482107844,113.14449381434088,91.0,0.00023939138028682708,0.00013525809199122385,164.91188761892428,0.014784415400244664,0.08811238107571778,0.023166455978701286,0.0036622069876514514,2.76
