Time,w,IFNb_mRNA,IFNb_env,STATP2n,SOCS1m,IRF7m,IRF7Pn,IFNa_mRNA,IFNa_env,TNFam,TNFenv,STATm,STAT,NS,r5,n3,bm,IC1,sp,delta1,n1,IC2,sv,delta2,n2,IC2ifa,TJ,TJtot,K3,K9,delta,r0,k15,tao1,C,vmax2,NA,K2,K5,tao3,r3,k8,tao4,k11,k14,tao6,k12,k16,tao8,vmax17,K17,r1,rmax20,K20,tao9,vmax19,K19,r4,k26,tao12,k28,tao13,default,c2,compartment,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12
2.9,0.0,0.0019237688429706138,5.808468245953598e-05,2.740371412835115e-09,6.099845009083877e-08,6.11669128731771e-13,1.5412261151300774e-10,2.8455597741565392e-11,4.2135780594657757e-13,0.00018945286063686703,9.834519242974009e-06,1.1906350693933307e-05,0.09551397940979306,0.02569961467860662,1.0,5.0,6.0,0.8568831708750942,0.3,0.1,1.0,1.0,0.1,0.4,5.0,1.0,1.1503604556032412e-06,0.0001,0.0043,780.0,0.0003,0.001,3.6e-08,2.5,500000.0,72000.0,6.023e+23,0.002,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,360.0,0.36,2.0,72000.0,0.002,0.0001,0.001,0.0006,2.0,154800.0,0.004,1e-05,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0003235011910534401,2.9304823498009024e-05,1.814750126954671e-09,-6.216825616690089e-09,5.626063574893848e-13,1.88686433719471e-10,4.5622181471825785e-11,8.504080226808697e-13,3.6155496487135863e-05,5.811282080202511e-06,3.1696506113331186e-07,-0.00012739678564792443
2.91,0.0,0.0019269897490198594,5.837785574293184e-05,2.7585397725941743e-09,6.093579127563531e-08,6.173083560761229e-13,1.5601605665644574e-10,2.8914435676752837e-11,4.2993023805287033e-13,0.00018981329606789315,9.892684894960921e-06,1.190941333331046e-05,0.09551271129409622,0.026134117797367157,1.0,5.0,6.0,0.85496483602045,0.3,0.1,1.0,1.0,0.1,0.4,5.0,1.0,1.156251530739368e-06,0.0001,0.0043,780.0,0.0003,0.001,3.6e-08,2.5,500000.0,72000.0,6.023e+23,0.002,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,360.0,0.36,2.0,72000.0,0.002,0.0001,0.001,0.0006,2.0,154800.0,0.004,1e-05,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0003206898314200428,2.932981167126116e-05,1.8189191883878548e-09,-6.314176780634368e-09,5.652387591281964e-13,1.8999969747360336e-10,4.6144800612908904e-11,8.641205954792461e-13,3.5932577913462684e-05,5.821837210186028e-06,2.9566539489134973e-07,-0.00012623563608415642
2.92,0.0,0.0019301825176186104,5.8671277603588637e-05,2.776749754556542e-09,6.087216022303102e-08,6.229738905801201e-13,1.5792262452044756e-10,2.93785148009003e-11,4.386405778010955e-13,0.00019017150066055513,9.950955763069565e-06,1.1912263088285046e-05,0.09551145440284982,0.026574239243056894,1.0,5.0,6.0,0.8530351232495342,0.3,0.1,1.0,1.0,0.1,0.4,5.0,1.0,1.1621508859980016e-06,0.0001,0.0043,780.0,0.0003,0.001,3.6e-08,2.5,500000.0,72000.0,6.023e+23,0.002,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,360.0,0.36,2.0,72000.0,0.002,0.0001,0.001,0.0006,2.0,154800.0,0.004,1e-05,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.00031787489522816514,2.935454112878853e-05,1.823074199539682e-09,-6.41120057851105e-09,5.678679142311815e-13,1.9131069943161168e-10,4.6670327475719784e-11,8.779898035004671e-13,3.570944648702634e-05,5.8323252123746524e-06,2.7439952469762633e-07,-0.00012515164358505894
2.93,0.0,0.0019333471143556428,5.896494545991672e-05,2.7950012187677884e-09,6.080756030361994e-08,6.286656996391726e-13,1.598422918704875e-10,2.984786405571842e-11,4.474903959932345e-13,0.0001905274724142016,1.0009331175895017e-05,1.1914900308527274e-05,0.09551020796535349,0.027020025329368907,1.0,5.0,6.0,0.8510942059607272,0.3,0.1,1.0,1.0,0.1,0.4,5.0,1.0,1.1680585024644876e-06,0.0001,0.0043,780.0,0.0003,0.001,3.6e-08,2.5,500000.0,72000.0,6.023e+23,0.002,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,360.0,0.36,2.0,72000.0,0.002,0.0001,0.001,0.0006,2.0,154800.0,0.004,1e-05,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.00031505656541700496,2.9379012765429167e-05,1.8272152447411955e-09,-6.507884749937571e-09,5.704937950070813e-13,1.9261934440169277e-10,4.719874366539662e-11,8.920165116800213e-13,3.548611906632003e-05,5.842746062169664e-06,2.531689421126297e-07,-0.00012414464665543457
2.94,0.0,0.0019364835068387144,5.92588567395459e-05,2.8132940261120082e-09,6.074199502498027e-08,6.343837503827123e-13,1.6177503448967159e-10,3.0322512184651445e-11,4.564812720655388e-13,0.00019088120951558303,1.0067810461781752e-05,1.1917325360465996e-05,0.09550897121254526,0.02747152238732318,1.0,5.0,6.0,0.8491422608675252,0.3,0.1,1.0,1.0,0.1,0.4,5.0,1.0,1.1739743609877692e-06,0.0001,0.0043,780.0,0.0003,0.001,3.6e-08,2.5,500000.0,72000.0,6.023e+23,0.002,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,360.0,0.36,2.0,72000.0,0.002,0.0001,0.001,0.0006,2.0,154800.0,0.004,1e-05,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.00031223502768109484,2.9403227478495563e-05,1.83134240614487e-09,-6.6042169094301986e-09,5.731163741505523e-13,1.939255387407346e-10,4.7730030502138896e-11,9.062015790281146e-13,3.52626127767045e-05,5.853099740270699e-06,2.3197516023210668e-07,-0.00012321447784268986
2.95,0.0,0.0019395916647416043,5.9553008879372224e-05,2.8316280382902926e-09,6.067546803447642e-08,6.401280096801044e-13,1.6372082719166276e-10,3.080248772875474e-11,4.656147940297861e-13,0.00019123271034346032,1.012639294887278e-05,1.1919538627697319e-05,0.09550774337705992,0.027928776759160008,1.0,5.0,6.0,0.8471794679298988,0.3,0.1,1.0,1.0,0.1,0.4,5.0,1.0,1.179898442163472e-06,0.0001,0.0043,780.0,0.0003,0.001,3.6e-08,2.5,500000.0,72000.0,6.023e+23,0.002,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,360.0,0.36,2.0,72000.0,0.002,0.0001,0.001,0.0006,2.0,154800.0,0.004,1e-05,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0003094104703886192,2.9427186168107316e-05,1.835455763674943e-09,-6.700184557490556e-09,5.75735624830324e-13,1.9522919039321376e-10,4.826416902728926e-11,9.20545858506469e-13,3.503894500202944e-05,5.863386232805641e-06,2.1081971271740143e-07,-0.0001223609635924239
2.96,0.0,0.001942671559851432,5.984739932560816e-05,2.8500031177987265e-09,6.060798312204129e-08,6.458984441464926e-13,1.6567964383398738e-10,3.128781902256771e-11,4.748925584133532e-13,0.0001915819734732389,1.0185077965159824e-05,1.1921540511394448e-05,0.09550652369328846,0.028391834792147626,1.0,5.0,6.0,0.8452060102834605,0.3,0.1,1.0,1.0,0.1,0.4,5.0,1.0,1.1858307263168304e-06,0.0001,0.0043,780.0,0.0003,0.001,3.6e-08,2.5,500000.0,72000.0,6.023e+23,0.002,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,360.0,0.36,2.0,72000.0,0.002,0.0001,0.001,0.0006,2.0,154800.0,0.004,1e-05,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0003065830844974621,2.9450889737525156e-05,1.8395553949776236e-09,-6.795775091881338e-09,5.783515206772293e-13,1.9653020892912655e-10,4.880114000955414e-11,9.350501969049816e-13,3.481513337602879e-05,5.873605531461195e-06,1.897041528030481e-07,-0.00012158392410363279
2.97,0.0,0.0019457231661162532,6.014202553383706e-05,2.8684191279059385e-09,6.053954422293854e-08,6.516950201485889e-13,1.676514573317261e-10,3.177853418998275e-11,4.843161701981191e-13,0.00019192899768162748,1.0243864838534513e-05,1.1923331430718783e-05,0.09550531139743913,0.028860742832304862,1.0,5.0,6.0,0.8432220741664954,0.3,0.1,1.0,1.0,0.1,0.4,5.0,1.0,1.191771193485461e-06,0.0001,0.0043,780.0,0.0003,0.001,3.6e-08,2.5,500000.0,72000.0,6.023e+23,0.002,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,360.0,0.36,2.0,72000.0,0.002,0.0001,0.001,0.0006,2.0,154800.0,0.004,1e-05,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.00030375306346904114,2.9474339093486223e-05,1.8436413753711862e-09,-6.890975819085605e-09,5.809640357721157e-13,1.978285055809209e-10,4.9340923951364214e-11,9.497154347182674e-13,3.459119577349504e-05,5.883757633614164e-06,1.686300522821235e-07,-0.00012088317318354087
2.98,0.0,0.0019487464596929303,6.043688496907124e-05,2.886875932630175e-09,6.047015542050509e-08,6.575177038103971e-13,1.6963623967158636e-10,3.227466114010951e-11,4.938872427581844e-13,0.0001922737819513228,1.0302752896840608e-05,1.1924911823232248e-05,0.09550410572759939,0.029335547218038296,1.0,5.0,6.0,0.8412278488449244,0.3,0.1,1.0,1.0,0.1,0.4,5.0,1.0,1.1977198234019836e-06,0.0001,0.0043,780.0,0.0003,0.001,3.6e-08,2.5,500000.0,72000.0,6.023e+23,0.002,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,360.0,0.36,2.0,72000.0,0.002,0.0001,0.001,0.0006,2.0,154800.0,0.004,1e-05,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.00030092060317999856,2.949753514654081e-05,1.8477137777959863e-09,-6.985773965943116e-09,5.835731446336279e-13,1.9912399327939484e-10,4.9883501095373826e-11,9.645424060220615e-13,3.4367150301239626e-05,5.89384254246342e-06,1.4759900047005654e-07,-0.00012025851810201944
2.99,0.0,0.0019517414189952798,6.073197510581405e-05,2.905373396715928e-09,6.039982094887367e-08,6.633664610188795e-13,1.7163396192635927e-10,3.2776227563135154e-11,5.036073977964215e-13,0.00019261632547571927,1.0361741467927263e-05,1.1926282145310884e-05,0.0955029059237996,0.029816294273694994,1.0,5.0,6.0,0.8392235265352531,0.3,0.1,1.0,1.0,0.1,0.4,5.0,1.0,1.2036765954764812e-06,0.0001,0.0043,780.0,0.0003,0.001,3.6e-08,2.5,500000.0,72000.0,6.023e+23,0.002,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,360.0,0.36,2.0,72000.0,0.002,0.0001,0.001,0.0006,2.0,154800.0,0.004,1e-05,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0002980859018318013,2.9520478811390542e-05,1.8517726727643113e-09,-7.08015669145804e-09,5.861788222058703e-13,2.0041658668853085e-10,5.042885143110019e-11,9.795319383494988e-13,3.4143015288844465e-05,5.903860267162585e-06,1.2661260314743271e-07,-0.00011970975944564088
3.0,0.0,0.0019547080247424983,6.102729342812588e-05,2.9239113856100866e-09,6.032854519567552e-08,6.692412574295587e-13,1.7364459426975777e-10,3.328326092618004e-11,5.134782652798407e-13,0.00019295662766364354,1.0420829879703287e-05,1.1927442872559683e-05,0.09550171122807759,0.030303030303030304,1.0,5.0,6.0,0.8372093023255813,0.3,0.1,1.0,1.0,0.1,0.4,5.0,1.0,1.2096414887788152e-06,0.0001,0.0043,780.0,0.0003,0.001,3.6e-08,2.5,500000.0,72000.0,6.023e+23,0.002,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,360.0,0.36,2.0,72000.0,0.002,0.0001,0.001,0.0006,2.0,154800.0,0.004,1e-05,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0002952491598583227,2.9543171007228172e-05,1.8558181283101892e-09,-7.174111098770448e-09,5.887810438459441e-13,2.0170620223923442e-10,5.0976954701701457e-11,9.946848525672616e-13,3.391880927921265e-05,5.9138108229533946e-06,1.0567248148254294e-07,-0.00011923669097131748
3.01,0.0,0.001957646260007865,6.132283742969393e-05,2.9424897654376405e-09,6.02563327047231e-08,6.751420584720619e-13,1.7566810599163928e-10,3.3795788469149314e-11,5.235014833737864e-13,0.00019329468814411523,1.0480017460192473e-05,1.1928394500228642e-05,0.09550052088454485,0.03079580158259173,1.0,5.0,6.0,0.8351853740947343,0.3,0.1,1.0,1.0,0.1,0.4,5.0,1.0,1.2156144820207755e-06,0.0001,0.0043,780.0,0.0003,0.001,3.6e-08,2.5,500000.0,72000.0,6.023e+23,0.002,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,360.0,0.36,2.0,72000.0,0.002,0.0001,0.001,0.0006,2.0,154800.0,0.004,1e-05,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.00029241057983147125,2.9565612658079053e-05,1.8598502099390292e-09,-7.267624247285851e-09,5.913797853113629e-13,2.0299275816194807e-10,5.1527790410894556e-11,1.0100019627516021e-12,3.369455101892376e-05,5.9236942312997985e-06,8.478027093428943e-08,-0.00011883909945958459
3.02,0.0,0.0019605561102677177,6.1618604613906e-05,2.9611084029769153e-09,6.018318817867313e-08,6.810688293556014e-13,1.7770446551361043e-10,3.4313837200580035e-11,5.336786983749532e-13,0.00019363050677113192,1.0539303537589922e-05,1.192913754363011e-05,0.09549933413945383,0.031294654355018776,1.0,5.0,6.0,0.8331519424295909,0.3,0.1,1.0,1.0,0.1,0.4,5.0,1.0,1.221595553538087e-06,0.0001,0.0043,780.0,0.0003,0.001,3.6e-08,2.5,500000.0,72000.0,6.023e+23,0.002,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,360.0,0.36,2.0,72000.0,0.002,0.0001,0.001,0.0006,2.0,154800.0,0.004,1e-05,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0002895703663649406,2.958780469314422e-05,1.8638689805772018e-09,-7.360683164955203e-09,5.939750227473425e-13,2.0427617451811207e-10,5.2081337830012245e-11,1.0254840760642306e-12,3.347025944840195e-05,5.933510520022738e-06,6.393762013619276e-08,-0.00011851676456746396
3.03,0.0,0.0019634375634507086,6.191459249392796e-05,2.979767165634343e-09,6.010911648166952e-08,6.870215350743942e-13,1.7975364040501462e-10,3.483743389348395e-11,5.440115646432235e-13,0.00019396408362848015,1.0598687440319398e-05,1.1929672538557331e-05,0.09549815024126661,0.031799634822259226,1.0,5.0,6.0,0.83110921054068,0.3,0.1,1.0,1.0,0.1,0.4,5.0,1.0,1.2275846812722539e-06,0.0001,0.0043,780.0,0.0003,0.001,3.6e-08,2.5,500000.0,72000.0,6.023e+23,0.002,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,360.0,0.36,2.0,72000.0,0.002,0.0001,0.001,0.0006,2.0,154800.0,0.004,1e-05,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0002867287260161476,2.960974804714543e-05,1.867874500521491e-09,-7.45327486069782e-09,5.965667326739675e-13,2.0555637323044534e-10,5.263757600519932e-11,1.041131992628076e-12,3.324595369190329e-05,5.943259723435648e-06,4.314618976221806e-08,-0.00011826945868096024
3.04,0.0,0.0019662906099873366,6.22107985927854e-05,2.998465921418782e-09,6.003412264196657e-08,6.930001404130232e-13,1.8181559739930333e-10,3.536660508118615e-11,5.545017445323351e-13,0.0001942954190345713,1.065816849709174e-05,1.1930000041704276e-05,0.09549696844072482,0.032310789138702674,1.0,5.0,6.0,0.8290573841761183,0.3,0.1,1.0,1.0,0.1,0.4,5.0,1.0,1.233581842752255e-06,0.0001,0.0043,780.0,0.0003,0.001,3.6e-08,2.5,500000.0,72000.0,6.023e+23,0.002,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,360.0,0.36,2.0,72000.0,0.002,0.0001,0.001,0.0006,2.0,154800.0,0.004,1e-05,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0002838858671864379,2.9631443660671977e-05,1.8718668273884434e-09,-7.54538633696043e-09,5.991548919732353e-13,2.068332781120213e-10,5.319648376474859e-11,1.0569465054029225e-12,3.302165304733024e-05,5.952941882480676e-06,2.24076513751474e-08,-0.00011809694676715929
3.05,0.0,0.001969115242554198,6.250722044290753e-05,3.01720453891924e-09,5.995821183203927e-08,6.990046099372137e-13,1.8389030245672243e-10,3.5901377075603727e-11,5.651509083506089e-13,0.000194624513517047,1.0717746036957924e-05,1.1930120628149313e-05,0.09549578799086053,0.03282816340423107,1.0,5.0,6.0,0.8269966715339695,0.3,0.1,1.0,1.0,0.1,0.4,5.0,1.0,1.2395870151282187e-06,0.0001,0.0043,780.0,0.0003,0.001,3.6e-08,2.5,500000.0,72000.0,6.023e+23,0.002,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,360.0,0.36,2.0,72000.0,0.002,0.0001,0.001,0.0006,2.0,154800.0,0.004,1e-05,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.00028104200010435393,2.9652892478210933e-05,1.87584601629446e-09,-7.637004568510705e-09,6.017394778874496e-13,2.081068148897915e-10,5.375803973533299e-11,1.0729284007316744e-12,3.279737698635658e-05,5.9625570439816905e-06,1.7236882943531367e-09,-0.00011799898728059779
3.06,0.0,0.0019719114371094496,6.280385555252584e-05,3.0359828875194147e-09,5.988138797144155e-08,7.050349070955552e-13,1.8597772363984977e-10,3.6441777359794936e-11,5.759607362336203e-13,0.00019495136593485968,1.0777419388975873e-05,1.193003470898591e-05,0.09549460814330822,0.033351803657187616,1.0,5.0,6.0,0.8249272831730988,0.3,0.1,1.0,1.0,0.1,0.4,5.0,1.0,1.245600178418219e-06,0.0001,0.0043,780.0,0.0003,0.001,3.6e-08,2.5,500000.0,72000.0,6.023e+23,0.002,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,360.0,0.36,2.0,72000.0,0.002,0.0001,0.001,0.0006,2.0,154800.0,0.004,1e-05,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.00027819734199457556,2.9674095304432783e-05,1.8798121342647738e-09,-7.728114406079683e-09,6.043204687200166e-13,2.0937691096291239e-10,5.432222289457836e-11,1.0890784999572984e-12,3.2573145795816813e-05,5.9721052057855046e-06,-1.8903878886828066e-08,-0.00011797539764579756
3.07,0.0,0.0019746791761247858,6.310070144684108e-05,3.0548008370766278e-09,5.980365543584021e-08,7.110909953261954e-13,1.880778276463045e-10,3.698783288097898e-11,5.869329157008726e-13,0.00019527597577860122,1.0837187882751832e-05,1.1929742754595995e-05,0.09549342815296329,0.03388175586726369,1.0,5.0,6.0,0.8228494319226072,0.3,0.1,1.0,1.0,0.1,0.4,5.0,1.0,1.2516213115861958e-06,0.0001,0.0043,780.0,0.0003,0.001,3.6e-08,2.5,500000.0,72000.0,6.023e+23,0.002,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,360.0,0.36,2.0,72000.0,0.002,0.0001,0.001,0.0006,2.0,154800.0,0.004,1e-05,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0002753521105460816,2.9695052980975048e-05,1.883765242905047e-09,-7.818701160662932e-09,6.068978429516463e-13,2.1064349575779881e-10,5.4889011914433105e-11,1.105397608408972e-12,3.234897977228984e-05,5.981586383982645e-06,-3.947324796815807e-08,-0.00011802597409412297
3.08,0.0,0.0019774184545136323,6.339775567853418e-05,3.073658257819758e-09,5.972501949222334e-08,7.171728383412415e-13,1.901905789430989e-10,3.7539569614621714e-11,5.980691409807421e-13,0.00019559834375742864,1.089705084862459e-05,1.1929245351576884e-05,0.09549224727921952,0.03441806592830528,1.0,5.0,6.0,0.8207633327899241,0.3,0.1,1.0,1.0,0.1,0.4,5.0,1.0,1.2576503914824524e-06,0.0001,0.0043,780.0,0.0003,0.001,3.6e-08,2.5,500000.0,72000.0,6.023e+23,0.002,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,360.0,0.36,2.0,72000.0,0.002,0.0001,0.001,0.0006,2.0,154800.0,0.004,1e-05,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.00027250652217659943,2.971576643098412e-05,1.887705393739528e-09,-7.908751268502011e-09,6.094715790062013e-13,2.1190650083401203e-10,5.545838500061118e-11,1.1218865023745934e-12,3.212489900979356e-05,5.991000630031972e-06,-5.998267552034102e-08,-0.00011815047122726383
3.09,0.0,0.0019801292694250016,6.369501580969353e-05,3.092555020451322e-09,5.964548554637041e-08,7.232803996444261e-13,1.9231594132682978e-10,3.80970133136846e-11,6.093711139841006e-13,0.0001959184707883842,1.0957007617516612e-05,1.1928543104564068e-05,0.09549106478401706,0.034960779651038616,1.0,5.0,6.0,0.8186692028676444,0.3,0.1,1.0,1.0,0.1,0.4,5.0,1.0,1.2636873945668818e-06,0.0001,0.0043,780.0,0.0003,0.001,3.6e-08,2.5,500000.0,72000.0,6.023e+23,0.002,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,360.0,0.36,2.0,72000.0,0.002,0.0001,0.001,0.0006,2.0,154800.0,0.004,1e-05,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0002696607947691858,2.9736236581550047e-05,1.8916326358733946e-09,-7.998251166456745e-09,6.120416556222727e-13,2.131658597616097e-10,5.603032019459113e-11,1.1385459514924145e-12,3.1900923740506046e-05,6.000348001225084e-06,-8.043040976537536e-08,-0.00011834863727083582
3.1,0.0,0.001982811620270576,6.399247941187698e-05,3.111490996119336e-09,5.956505914358136e-08,7.29413642534957e-13,1.944538779459719e-10,3.8660189506208354e-11,6.208405442303882e-13,0.00019623635799899595,1.101705752099813e-05,1.1927636636426746e-05,0.09548987993191532,0.03550994275571661,1.0,5.0,6.0,0.8165672612391904,0.3,0.1,1.0,1.0,0.1,0.4,5.0,1.0,1.2697322968967986e-06,0.0001,0.0043,780.0,0.0003,0.001,3.6e-08,2.5,500000.0,72000.0,6.023e+23,0.002,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,360.0,0.36,2.0,72000.0,0.002,0.0001,0.001,0.0006,2.0,154800.0,0.004,1e-05,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0002668151475703789,2.9756464363903498e-05,1.895547015973007e-09,-8.087187302537989e-09,6.146080518403897e-13,2.1442150814229783e-10,5.6604795382479125e-11,1.1553767186788283e-12,3.1677074324535243e-05,6.009628560758114e-06,-1.0081469165546372e-07,-0.00011862021400735855
3.11,0.0,0.001985465508751582,6.429014406617703e-05,3.130466056388704e-09,5.948374596935009e-08,7.355725301112781e-13,1.966043513236258e-10,3.9229123492927636e-11,6.324791487725513e-13,0.00019655200672985505,1.1077199891352188e-05,1.19265265884599e-05,0.09548869199016723,0.036065600864685896,1.0,5.0,6.0,0.8144577288833891,0.3,0.1,1.0,1.0,0.1,0.4,5.0,1.0,1.2757850741148661e-06,0.0001,0.0043,780.0,0.0003,0.001,3.6e-08,2.5,500000.0,72000.0,6.023e+23,0.002,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,360.0,0.36,2.0,72000.0,0.002,0.0001,0.001,0.0006,2.0,154800.0,0.004,1e-05,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.00026396980108732546,2.9776450713611917e-05,1.899448578247194e-09,-8.175546146464676e-09,6.171707469901198e-13,2.1567338362923837e-10,5.718178830402493e-11,1.1723795600570823e-12,3.145337123959005e-05,6.0188423778028845e-06,-1.211337559603966e-07,-0.0001189649367105321
3.12,0.0,0.0019880909388854547,6.458800736328897e-05,3.1494800732121643e-09,5.940155184998217e-08,7.417570252747489e-13,1.9876732338072326e-10,3.980384034491761e-11,6.442886521208618e-13,0.00019686541853717056,1.1137434061640752e-05,1.1925213620572984e-05,0.09548750022879449,0.036627799494876066,1.0,5.0,6.0,0.8123408285780463,0.3,0.1,1.0,1.0,0.1,0.4,5.0,1.0,1.2818457014371372e-06,0.0001,0.0043,780.0,0.0003,0.001,3.6e-08,2.5,500000.0,72000.0,6.023e+23,0.002,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,360.0,0.36,2.0,72000.0,0.002,0.0001,0.001,0.0006,2.0,154800.0,0.004,1e-05,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.00026112497698396265,2.9796196570775137e-05,1.9033373644296477e-09,-8.263314200237332e-09,6.197297206770662e-13,2.169214259454995e-10,5.776127656179145e-11,1.1895552248869433e-12,3.122983507055995e-05,6.027989527577421e-06,-1.4138583236259479e-07,-0.00011938253408079469
3.13,0.0,0.0019906879170322866,6.488606690358188e-05,3.1685329189007723e-09,5.931848275315685e-08,7.47967090733238e-13,2.0094275545968748e-10,4.038436490127149e-11,6.562707861656031e-13,0.00019717659519530065,1.1197759365771796e-05,1.1923698411475123e-05,0.09548630392066423,0.037196584050211035,1.0,5.0,6.0,0.810216784802612,0.3,0.1,1.0,1.0,0.1,0.4,5.0,1.0,1.2879141536411967e-06,0.0001,0.0043,780.0,0.0003,0.001,3.6e-08,2.5,500000.0,72000.0,6.023e+23,0.002,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,360.0,0.36,2.0,72000.0,0.002,0.0001,0.001,0.0006,2.0,154800.0,0.004,1e-05,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0002582808979763474,2.9815702880220286e-05,1.907213413762342e-09,-8.350478008718608e-09,6.222849527697588e-13,2.1816557690113714e-10,5.834323763047732e-11,1.206904455495293e-12,3.100648649901373e-05,6.037070091415816e-06,-1.6156914655885705e-07,-0.00011987272818218733
3.14,0.0,0.0019932564519210753,6.518432029717299e-05,3.187624466093936e-09,5.923454478843339e-08,7.542026890046343e-13,2.0313060834855082e-10,4.097072176681002e-11,6.684272900986344e-13,0.00019748553869926156,1.1258175138567453e-05,1.1921981658856921e-05,0.09548510234156678,0.03777199981394431,1.0,5.0,6.0,0.8080858236400158,0.3,0.1,1.0,1.0,0.1,0.4,5.0,1.0,1.2939904050544323e-06,0.0001,0.0043,780.0,0.0003,0.001,3.6e-08,2.5,500000.0,72000.0,6.023e+23,0.002,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,360.0,0.36,2.0,72000.0,0.002,0.0001,0.001,0.0006,2.0,154800.0,0.004,1e-05,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0002554377877272177,2.983497059169624e-05,1.9110767629801374e-09,-8.437024170212653e-09,6.248364233864403e-13,2.1940578040889685e-10,5.892764886639312e-11,1.2244279872076713e-12,3.07833462926243e-05,6.046084156837491e-06,-1.8168192136802168e-07,-0.00012043523438049712
3.15,0.0,0.0019957965546757534,6.548276516400471e-05,3.2067545877289867e-09,5.914974420770152e-08,7.604637824202706e-13,2.0533084230552734e-10,4.156293530982193e-11,6.807599103338227e-13,0.00019779225126721308,1.1318680715833128e-05,1.1920064079568806e-05,0.09548389477029454,0.03835409194091801,1.0,5.0,6.0,0.8059481726777724,0.3,0.1,1.0,1.0,0.1,0.4,5.0,1.0,1.3000744295424149e-06,0.0001,0.0043,780.0,0.0003,0.001,3.6e-08,2.5,500000.0,72000.0,6.023e+23,0.002,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,360.0,0.36,2.0,72000.0,0.002,0.0001,0.001,0.0006,2.0,154800.0,0.004,1e-05,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0002525958707398793,2.985400066006754e-05,1.9149274462964586e-09,-8.5229393470336e-09,6.273841128817476e-13,2.206419824985279e-10,5.95144875170906e-11,1.2421265482807519e-12,3.0560435294530014e-05,6.055031817615798e-06,-2.017223778435511e-07,-0.00012106976128270757
