IFNa_env,IFNa_mRNA,IFNb_env,IFNb_mRNA,IRF7Pn,IRF7m,SOCS1m,STAT,STATP2n,STATm,TNFam,TNFenv,w,Time
2.573599111603218e-14,2.9410261207259685e-12,2.8749946314689802e-05,0.0014300666863186794,2.5812346945709028e-11,1.6468046383760507e-13,6.176187567793639e-08,0.09588141015417316,1.07272829056682e-09,1.0322559198071693e-05,0.00013896818527615399,4.354395255713887e-06,0.0,1.83
2.662737881260658e-14,3.0246668717954774e-12,2.8999440350799747e-05,0.0014359116515341769,2.6399232919545645e-11,1.6741421012770303e-13,6.181268257180581e-08,0.09587431423825055,1.0853931795976507e-09,1.034910102897493e-05,0.0001395397784188292,4.3976281272382925e-06,0.0,1.84
2.7544037808507812e-14,3.1101443103324596e-12,2.9249525201046977e-05,0.0014417355748564747,2.699553277552931e-11,1.7017462533448075e-13,6.186224707198394e-08,0.09586731671136364,1.0981213692465049e-09,1.037541108194366e-05,0.0001401096185791241,4.441032198690987e-06,0.0,1.85
2.8486521614741515e-14,3.197486066820284e-12,2.950019674995329e-05,0.0014475384156762358,2.760132501015236e-11,1.729617522198249e-13,6.191057788746517e-08,0.09586041669479235,1.1109126004207556e-09,1.0401489971713609e-05,0.0001406777046387724,4.484606896902106e-06,0.0,1.86
2.9455390730390887e-14,3.286719929445348e-12,2.9751450890546827e-05,0.0014533201330080854,2.8216687819737933e-11,1.757756316356078e-13,6.195768365589164e-08,0.09585361331296245,1.1237666177111294e-09,1.042733830340327e-05,0.00014124403542282725,4.528351649359377e-06,0.0,1.87
3.0451213379565557e-14,3.3778738569310007e-12,3.0003283533915168e-05,0.0014590806850986713,2.8841699049037906e-11,1.7861630289679444e-13,6.200357285114288e-08,0.09584690569309551,1.1366831677557017e-09,1.0452956668942562e-05,0.00014180860966121587,4.572265883876918e-06,0.0,1.88
3.1474567529684696e-14,3.4709760192762752e-12,3.0255690637546502e-05,0.0014648200282896876,2.947643607187573e-11,1.8148380483896556e-13,6.204825350950676e-08,0.09584029296431631,1.1496619944689935e-09,1.047834563654647e-05,0.00014237142587692788,4.616349027718159e-06,0.0,1.89
3.252603960990098e-14,3.5660547664905257e-12,3.050866818533086e-05,0.001470538117799994,3.012097584640807e-11,1.8437817511403422e-13,6.209173342276839e-08,0.09583377425815791,1.1627028423391927e-09,1.0503505758102439e-05,0.00014293248246318168,4.660600508124195e-06,0.0,1.9
3.3606224566625194e-14,3.663138626449046e-12,3.0762212187166446e-05,0.0014762349077302667,3.077539489947854e-11,1.8729945020015542e-13,6.213402014198836e-08,0.09582734870850057,1.1758054564541058e-09,1.0528437569300002e-05,0.00014349177768403106,4.705019752272525e-06,0.0,1.91
3.471572592061176e-14,3.762256302743552e-12,3.101631867860154e-05,0.0014819103510668495,3.1439769310780014e-11,1.9024766541268993e-13,6.21751209809775e-08,0.0958210154515101,1.1889695825218126e-09,1.055314158975257e-05,0.00014404930967489195,4.749606187235023e-06,0.0,1.92
3.585515582377885e-14,3.863436672487723e-12,3.127098372048524e-05,0.0014875643996858608,3.211417469692253e-11,1.9322285491524643e-13,6.221504301972688e-08,0.09581477362557662,1.2021949668904947e-09,1.0577618323121283e-05,0.00014460507644309425,4.794359239935917e-06,0.0,1.93
3.7025135115762794e-14,3.966708784077775e-12,3.1526203398626856e-05,0.0014931970043575641,3.279868619540649e-11,1.9622505173080302e-13,6.225379310779299e-08,0.09580862237125343,1.215481356567437e-09,1.0601868257240913e-05,0.00014515907586845885,4.839278337109789e-06,0.0,1.94
3.822629338020718e-14,4.0721018549080764e-12,3.178197382346427e-05,0.0014988081147509972,3.349337844850148e-11,1.9925428775290707e-13,6.229137786763783e-08,0.09580256083119619,1.2288284992372006e-09,1.0625891864247858e-05,0.00014571130570389915,4.884362905259581e-06,0.0,1.95
3.945926900078623e-14,4.179645269041819e-12,3.203829112974095e-05,0.0015043976794388598,3.41983255870304e-11,2.0231059375695446e-13,6.232780369792436e-08,0.09579658815010239,1.242236143278972e-09,1.0649689600710192e-05,0.0001462617635760483,4.929612370614612e-06,0.0,1.96
4.072470921696275e-14,4.2893685748367186e-12,3.2295151476191814e-05,0.0015099656459026643,3.4913601214059114e-11,2.0539399941154716e-13,6.236307677676684e-08,0.09579070347465105,1.2557040377830804e-09,1.0673261907759773e-05,0.00014681044698591073,4.975026159088621e-06,0.0,1.97
4.2023270179480515e-14,4.4013014825257715e-12,3.2552551045237905e-05,0.001515511960538144,3.563927838849156e-11,2.0850453328992997e-13,6.239720306493657e-08,0.09578490595344265,1.269231932566693e-09,1.0696609211226432e-05,0.00014735735330953926,5.020603696237806e-06,0.0,1.98
4.335561700559114e-14,4.515473861753048e-12,3.2810486042689785e-05,0.0015210365686609225,3.63754296085703e-11,2.1164222288150588e-13,6.243018830902248e-08,0.09577919473693937,1.2828195781886776e-09,1.0719731921774218e-05,0.00014790247979873684,5.066344407218885e-06,0.0,1.99
4.4722423834015395e-14,4.631915739064529e-12,3.3068952697459777e-05,0.0015265394145124419,3.71221267952825e-11,2.148070946034306e-13,6.246203804454701e-08,0.09577356897740559,1.296466725963645e-09,1.0742630435039718e-05,0.0001484458235817834,5.112247716747171e-06,0.0,2.0
4.612437387963898e-14,4.7506572953539845e-12,3.332794726128299e-05,0.0015320204412661521,3.7879441275671397e-11,2.1799917381228548e-13,6.24927575990371e-08,0.09576802782884854,1.3101731279751563e-09,1.0765305131772435e-05,0.00014898738166418789,5.1583130490546485e-06,0.0,2.01
4.756215948794295e-14,4.871728863263919e-12,3.3587466008447145e-05,0.001537479591033961,3.864744376605324e-11,2.2121848481582979e-13,6.252235209505023e-08,0.09576257044695936,1.3239385370881119e-09,1.0787756377977246e-05,0.00014952715092946496,5.2045398278480854e-06,0.0,2.02
4.903648115608114e-14,4.995160916031461e-12,3.384750522675309e-05,0.0015429168054782805,3.942620447291675e-11,2.244650507457137e-13,6.255082655415047e-08,0.09575719598975377,1.3377627079046605e-09,1.0809984530414016e-05,0.0001500651281991925,5.2509274769223775e-06,0.0,2.03
5.054804699939869e-14,5.120984059960885e-12,3.4108061212271396e-05,0.001548332026163177,4.0215793142915664e-11,2.277388934902909e-13,6.257818595726746e-08,0.09575190361791111,1.3516453973118681e-09,1.0831989939788954e-05,0.00015060131026752949,5.2974754204912485e-06,0.0,2.04
5.2097576079101306e-14,5.249229058659441e-12,3.436913029691748e-05,0.0015537251926431663,4.101627867254472e-11,2.3104003414749384e-13,6.26044349275171e-08,0.09574669249249973,1.3655863614987782e-09,1.0853772933931934e-05,0.00015113569371427629,5.344183081068751e-06,0.0,2.05
5.368579675118439e-14,5.379926816218205e-12,3.463070883373431e-05,0.0015590962434694248,4.1827729285293495e-11,2.343684928073792e-13,6.262957789967464e-08,0.09574156177607282,1.379585357523541e-09,1.0875333826782364e-05,0.00015166827500351463,5.3910498805085055e-06,0.0,2.06
5.5313446646042805e-14,5.513108373782792e-12,3.4892793196041574e-05,0.0015644451162406005,4.2650212522768895e-11,2.377242885543765e-13,6.265361913016099e-08,0.09573651063266046,1.3936421433888386e-09,1.089667291892291e-05,0.0001521990504887246,5.438075240008456e-06,0.0,2.07
5.698127271328042e-14,5.648804906618446e-12,3.5155379777150135e-05,0.001569771747615528,4.348379522826025e-11,2.411074394784329e-13,6.267656270058446e-08,0.09573153822771763,1.4077564780566501e-09,1.0917790497775986e-05,0.00015272801641417246,5.485258580074156e-06,0.0,2.08
5.86900312660277e-14,5.7870477211282515e-12,3.541846499008314e-05,0.0015750760733263295,4.4328543530235e-11,2.445179626862048e-13,6.269841252125941e-08,0.09572664372807253,1.4219281214623848e-09,1.0938686837803413e-05,0.00015325516891633538,5.532599320482166e-06,0.0,2.09
6.044048802476967e-14,5.927868251824598e-12,3.56820452673042e-05,0.0015803580281919156,4.5184522825766217e-11,2.4795587431229987e-13,6.27191723347024e-08,0.09572182630187542,1.436156834528406e-09,1.0959362200709392e-05,0.0001537805040253651,5.5800968802436565e-06,0.0,2.1
6.223341816068176e-14,6.071298058253765e-12,3.5946117060452306e-05,0.001585617546131871,4.6051797763890473e-11,2.514211895305654e-13,6.273884571910512e-08,0.09571708511854783,1.450442379176922e-09,1.097981683564664e-05,0.00015430401766658902,5.627750677568117e-06,0.0,2.11
6.406960633847628e-14,6.217368821873771e-12,3.6210676840083675e-05,0.001590854560180737,4.6930432228897694e-11,2.5491392256542754e-13,6.27574360917847e-08,0.09571241934873213,1.4647845183422675e-09,1.1000050979425811e-05,0.00015482570566204918,5.675560129827266e-06,0.0,2.12
6.594984675875657e-14,6.3661123428853206e-12,3.647572109542047e-05,0.0015960690025026828,4.782048932355125e-11,2.5843408670327616e-13,6.277494671261116e-08,0.09570782816424157,1.4791830159825513e-09,1.1020064856728122e-05,0.00015534556373207923,5.723524653519072e-06,0.0,2.13
6.787494319988177e-14,6.5175605370160346e-12,3.674124633410643e-05,0.0016012608044065724,4.872203135224008e-11,2.6198169430390176e-13,6.279138068741184e-08,0.09570331073801074,1.4936376370906964e-09,1.1039858680321226e-05,0.00015586358749691967,5.771643664231977e-06,0.0,2.14
6.984570905933943e-14,6.67174543225778e-12,3.7007249081969284e-05,0.0016064298963614177,4.963511980406114e-11,2.65556756811977e-13,6.280674097135321e-08,0.09569886624404636,1.5081481477048454e-09,1.1059432651278318e-05,0.00015637977247837033,5.819916576609231e-06,0.0,2.15
7.186296739462863e-14,6.8286991655572705e-12,3.7273725882790155e-05,0.001611576208012231,5.055981533583369e-11,2.6915928476859053e-13,6.282103037229963e-08,0.0956944938573786,1.522714314918157e-09,1.1078786959200474e-05,0.00015689411410148155,5.868342804313419e-06,0.0,2.16
7.392755096365093e-14,6.988453979459767e-12,3.754067329807973e-05,0.0016166996681962619,5.1496177755044065e-11,2.727892878228258e-13,6.283425155414936e-08,0.09569019275401272,1.5373359068879703e-09,1.1097921782442223e-05,0.0001574066076962825,5.916921759991113e-06,0.0,2.17
7.604030226461192e-14,7.151042218706059e-12,3.7808087906861425e-05,0.0016218002049596329,5.244426600272226e-11,2.7644677474339176e-13,6.284640704014772e-08,0.09568596211088108,1.5520126928443589e-09,1.1116837288340357e-05,0.00015791724849954818,5.96565285523771e-06,0.0,2.18
7.820207293705892e-14,7.316496328107895e-12,3.807596630210533e-05,0.0016268777459083191,5.340413831766457e-11,2.801317533322836e-13,6.285749926425553e-08,0.09568180110639138,1.566744443475833e-09,1.1135533636183112e-05,0.00015842603168900987,6.014535501114174e-06,0.0,2.19
8.041372225154056e-14,7.484848852267831e-12,3.8344305082380614e-05,0.0016319322190360465,5.4375852659449064e-11,2.838442301986388e-13,6.286753069109719e-08,0.09567770892182526,1.5815309318534847e-09,1.1154010984088205e-05,0.00015893295246384402,6.063569109451305e-06,0.0,2.2
8.267612100549511e-14,7.656132424027021e-12,3.8613100871938025e-05,0.0016369635507241067,5.535946559487227e-11,2.875842113627805e-13,6.287650352868534e-08,0.09567368473769192,1.5963719311548685e-09,1.117226947270173e-05,0.00015943800585073342,6.112753089480781e-06,0.0,2.21
8.499014999387305e-14,7.83037976412894e-12,3.888235031228113e-05,0.0016419716665794855,5.6355032725958e-11,2.91351702027398e-13,6.288441984968299e-08,0.09566972773514455,1.6112672155975886e-09,1.1190309232160079e-05,0.00015994118678534853,6.162086849155337e-06,0.0,2.22
8.735669981827166e-14,8.00762367805621e-12,3.915205006078346e-05,0.0016469564915728926,5.736260873737159e-11,2.951467065543621e-13,6.289128161179746e-08,0.09566583709614739,1.6262165605798488e-09,1.1208130383313843e-05,0.00016044249012589365,6.211569795311703e-06,0.0,2.23
8.977667091572098e-14,8.187897052363677e-12,3.9422196790470045e-05,0.001651917950062021,5.838224738120528e-11,2.989692284753919e-13,6.289709066157171e-08,0.09566201200343792,1.641219742690114e-09,1.1225733038011071e-05,0.00016094191065551582,6.261201333643425e-06,0.0,2.24
9.225097358674709e-14,8.371232850965053e-12,3.9692787189804307e-05,0.0016568559658153169,5.941400146175954e-11,3.0281927050273256e-13,6.290184873817033e-08,0.09565825164048962,1.6562765397162767e-09,1.1243117299384733e-05,0.00016143944308476342,6.310980868674033e-06,0.0,2.25
9.478052802271568e-14,8.557664111373313e-12,3.996381796248096e-05,0.0016617704620362648,6.045792282032159e-11,3.066968345398475e-13,6.290555747715975e-08,0.09565455519147545,1.6713867306543487e-09,1.1260283262144415e-05,0.00016193508205409452,6.360907803730574e-06,0.0,2.26
9.736626433245333e-14,8.74722394089471e-12,4.0235285827224346e-05,0.001666661361388185,6.151406231994017e-11,3.106019216921232e-13,6.290821841428332e-08,0.09565092184123175,1.6865500957166619e-09,1.1277231012872237e-05,0.00016242882213643464,6.410981540917499e-06,0.0,2.27
1.0000912256814751e-13,8.939945512776426e-12,4.050718751759244e-05,0.0016715285860195391,6.258246983019689e-11,3.145345322775871e-13,6.290983298923056e-08,0.09564735077522309,1.7017664163395825e-09,1.129396063032299e-05,0.00016292065783978413,6.461201481090885e-06,0.0,2.28
1.027100527505266e-13,9.135862062308006e-12,4.0779519781786694e-05,0.0016763720575897541,6.366319421197463e-11,3.1849466583763904e-13,6.291040254940114e-08,0.09564384117950739,1.717035475190749e-09,1.1310472185728485e-05,0.00016341058360987544,6.511567023833043e-06,0.0,2.29
1.0547001489331696e-13,9.335006882876289e-12,4.1052279382467335e-05,0.0016811916972955547,6.475628330222191e-11,3.2248232114779483e-13,6.290992835366314e-08,0.09564039224070191,1.732357056175814e-09,1.1326765743106156e-05,0.00016389859383287973,6.562077567427453e-06,0.0,2.3
1.0828997902698055e-13,9.537413321974184e-12,4.132546309657452e-05,0.0016859874258978113,6.586178389871454e-11,3.2649749622844495e-13,6.290841157610613e-08,0.09563700314594983,1.7477309444447131e-09,1.1342841359571845e-05,0.00016438468283816324,6.61273250883408e-06,0.0,2.31
1.1117092522172961e-13,9.743114777162949e-12,4.159906771515494e-05,0.0016907591637488966,6.697974174481318e-11,3.305401883556235e-13,6.290585330978835e-08,0.09563367308288731,1.7631569263974366e-09,1.1358699085656836e-05,0.00016486884490109313,6.66353124366501e-06,0.0,2.32
1.1411384360982192e-13,9.952144691988282e-12,4.1873090043194354e-05,0.0016955068308205595,6.811020151421832e-11,3.3461039407179335e-13,6.290225457047875e-08,0.09563040123961138,1.778634789689329e-09,1.1374338965629108e-05,0.00016535107424589326,6.714473166160486e-06,0.0,2.33
1.171197344071328e-13,1.0164536551849932e-11,4.21475268994555e-05,0.0017002303467323063,6.925320679572097e-11,3.3870810919664175e-13,6.28976163003933e-08,0.09562718680464824,1.7941643232358916e-09,1.1389761037818804e-05,0.0001658313650485492,6.7655576691652465e-06,0.0,2.34
1.2018960739559013e-13,1.0380323894489418e-11,4.242237511443178e-05,0.0017049296309356995,7.040880035708416e-11,3.428333287606784e-13,6.289193939393964e-08,0.09562402896758698,1.8097453173561963e-09,1.1404965335839422e-05,0.00016630971145431257,6.816784144728332e-06,0.0,2.35
1.2332447867312944e-13,1.0599540394832949e-11,4.2697631518716154e-05,0.0017096046036876123,7.157702582515012e-11,3.469860465470928e-13,6.288522483514705e-08,0.09562092692308553,1.8253775646214788e-09,1.1419951894336451e-05,0.00016678610766907362,6.868151987864382e-06,0.0,2.36
1.2652537704870794e-13,1.0822219687077193e-11,4.297329296523864e-05,0.0017142551842400059,7.275792436526447e-11,3.511662560168956e-13,6.287747344071308e-08,0.09561787986297159,1.8410608582115372e-09,1.143472073876887e-05,0.00016726054779013074,6.919660589153234e-06,0.0,2.37
1.2979334217473856e-13,1.1048395411747257e-11,4.324935632250505e-05,0.0017188812914147767,7.395153564390725e-11,3.5537395004926525e-13,6.286868594083933e-08,0.09561488697854174,1.8567949924048558e-09,1.1449271888874736e-05,0.00016773302586026528,6.97130933690047e-06,0.0,2.38
1.3312942379086284e-13,1.1278101232420665e-11,4.3525818471745505e-05,0.001723482843858156,7.51578982147956e-11,3.5960912084138736e-13,6.28588630145942e-08,0.0956119474614887,1.872579762780987e-09,1.1463605360299683e-05,0.00016820353589181588,7.023097618011465e-06,0.0,2.39
1.3653468173688101e-13,1.1511370831436465e-11,4.380267630677128e-05,0.0017280597600734125,7.637704950585067e-11,3.638717599187095e-13,6.284800529379262e-08,0.09560906050387855,1.8884149662235604e-09,1.1477721164954855e-05,0.0001686720718699975,7.07502481797486e-06,0.0,2.4
1.400101859648776e-13,1.1748237905560504e-11,4.407992673383715e-05,0.0017326119584540947,7.760902580620688e-11,3.68161858145201e-13,6.283611336687389e-08,0.09560622529812919,1.9043004009228385e-09,1.149161931137923e-05,0.00016913862775627328,7.127090320846521e-06,0.0,2.41
1.4355701655053603e-13,1.1988736161606597e-11,4.435756667150887e-05,0.0017371393573178088,7.885386225326203e-11,3.7247940573360933e-13,6.282318778277746e-08,0.09560344103698921,1.9202358663778013e-09,1.1505299805106299e-05,0.00016960319749177773,7.179293509233923e-06,0.0,2.42
1.4717626370364823e-13,1.223289931201385e-11,4.463559305053639e-05,0.0017416418749405366,8.011159281976957e-11,3.7682439225572076e-13,6.280922905481694e-08,0.09560070691351756,1.9362211633977775e-09,1.1518762649035105e-05,0.00017006577500079228,7.231633764281007e-06,0.0,2.43
1.5086902777781385e-13,1.2480761070379866e-11,4.491400281373193e-05,0.001746119429591489,8.138225030097155e-11,3.8119680665261835e-13,6.279423766455193e-08,0.095598022121064,1.9522560941036023e-09,1.1532007843805658e-05,0.00017052635419427252,7.284110465653486e-06,0.0,2.44
1.546364192793343e-13,1.2732355146950135e-11,4.519279291585393e-05,0.0017505719395684973,8.26658663017741e-11,3.8559663724494455e-13,6.277821406565808e-08,0.0955953858532502,1.968340461928326e-09,1.1545035388178718e-05,0.0001709849289734277,7.33672299152461e-06,0.0,2.45
1.584795588752963e-13,1.2987715244063282e-11,4.5471960323495935e-05,0.0017549993232339413,8.396247122396326e-11,3.900238717431601e-13,6.276115868779502e-08,0.09559279730395172,1.9844740716174462e-09,1.155784527941993e-05,0.0001714414932333518,7.389470718561373e-06,0.0,2.46
1.623995774008502e-13,1.3246875051552502e-11,4.5751502014981156e-05,0.0017594014990512188,8.527209425346359e-11,3.9447849725780786e-13,6.274307194047249e-08,0.09559025566728054,2.0006567292286898e-09,1.157043751368834e-05,0.0001718960408667069,7.442353021911201e-06,0.0,2.47
1.6639761586567792e-13,1.350986824210286e-11,4.6031414980262156e-05,0.001763778385621746,8.659476334763693e-11,3.9896050030977357e-13,6.272395421691437e-08,0.09558776013756846,2.016888242131322e-09,1.1582812086429253e-05,0.0001723485657674584,7.495369275189057e-06,0.0,2.48
1.7047482545965583e-13,1.3776728466564783e-11,4.6311696220826106e-05,0.0017681299017225022,8.7930505222624e-11,4.0346986684055107e-13,6.27038058979209e-08,0.09558530990935113,2.033168419005004e-09,1.1594968992771502e-05,0.00017279906183466208,7.548518850465051e-06,0.0,2.49
1.7463236755770683e-13,1.4047489349223396e-11,4.6592342749605184e-05,0.0017724559663441061,8.92793453407263e-11,4.080065822225044e-13,6.26826273557288e-08,0.09558290417735295,2.049497069838176e-09,1.1606908227929023e-05,0.0001732475229763034,7.601801118252445e-06,0.0,2.5
1.7887141372384752e-13,1.4322184483024064e-11,4.687335159089256e-05,0.0017767564987294343,9.064130789783052e-11,4.1257063126913384e-13,6.266041895786947e-08,0.09558054213647249,2.065874005925989e-09,1.1618629787606844e-05,0.0001736939431131884,7.655215447496173e-06,0.0,2.51
1.8319314571442571e-13,1.4600847424753833e-11,4.7154719780263566e-05,0.001781031418412774,9.201641581087386e-11,4.1716199824534106e-13,6.26371810710253e-08,0.09557822298176889,2.0822990398677644e-09,1.1630133668411421e-05,0.000174138316182887,7.70876120556177e-06,0.0,2.52
1.8759875548054996e-13,1.4883511690178903e-11,4.7436444364502285e-05,0.001785280645259516,9.340469070535078e-11,4.217806668776945e-13,6.261291406488394e-08,0.09557594590844883,2.0987719855639993e-09,1.1641419868265331e-05,0.0001745806361437277,7.762437758224778e-06,0.0,2.53
1.9208944516971327e-13,1.5170210749138228e-11,4.771852240153357e-05,0.0017895040995063818,9.480615290286197e-11,4.264266203646973e-13,6.258761831599067e-08,0.09557371011185418,2.115292658212905e-09,1.1652488386826355e-05,0.000175020896978845,7.816244469660611e-06,0.0,2.54
1.9666642712660622e-13,1.5460978020592984e-11,4.800095096036027e-05,0.0017937017018021919,9.622082140870383e-11,4.3109984138705383e-13,6.256129421159872e-08,0.09557151478745067,2.131860874306482e-09,1.1663339225910903e-05,0.00017545909270027778,7.870180702434852e-06,0.0,2.55
2.013309238931252e-13,1.5755846867632254e-11,4.8283727121006016e-05,0.001797873373249169,9.764871389950046e-11,4.35800312117939e-13,6.253394215351776e-08,0.09556935913081692,2.1484764516261384e-09,1.1673972389921807e-05,0.00017589521735312077,7.924245817494028e-06,0.0,2.56
2.0608416820756985e-13,1.6054850592434507e-11,4.856684797446315e-05,0.0018020190354447788,9.908984671087624e-11,4.40528014233266e-13,6.250556256196033e-08,0.0955672423376344,2.1651392092378356e-09,1.1684387886280509e-05,0.000176329265019727,7.978439174156833e-06,0.0,2.57
2.1092740300170612e-13,1.6358022431250697e-11,4.8850310622641806e-05,0.0018061386105240865,1.005442348260503e-10,4.4528292892177533e-13,6.247615587940189e-08,0.09556516360368,2.1818489674869707e-09,1.1694585725861608e-05,0.00017676122982395804,8.032760130107497e-06,0.0,2.58
2.1586187315941565e-13,1.6665395954092772e-11,4.913411215073437e-05,0.0018102320210483375,1.0201189731306497e-10,4.5006503576815106e-13,6.244572267087979e-08,0.0955631221357278,2.198605549141511e-09,1.1704565911312667e-05,0.00017719110590519498,8.087208051845e-06,0.0,2.59
2.2088883223200345e-13,1.6977004729452556e-11,4.941824964968172e-05,0.0018142991901742673,1.0349285286874979e-10,4.548743136824427e-13,6.241426354917734e-08,0.09556111714264416,2.2154087784488687e-09,1.1714328447383757e-05,0.00017761888744740231,8.14178230614833e-06,0.0,2.6
2.2600955064860843e-13,1.7292881915475443e-11,4.970272024365469e-05,0.001818340041851963,1.0498711437328344e-10,4.597107420341383e-13,6.238177908249282e-08,0.09555914782450249,2.2322584799836985e-09,1.1723873353462183e-05,0.0001780445687137438,8.196482249643463e-06,0.0,2.61
2.312253087533216e-13,1.7613060596581583e-11,4.998752106672493e-05,0.0018223545007390565,1.0649469348033039e-10,4.645742997105224e-13,6.234826987973662e-08,0.09555721338179114,2.2491544796110377e-09,1.1733200653789812e-05,0.00017846814402546006,8.251307237628252e-06,0.0,2.62
2.3653739678714753e-13,1.793757377877222e-11,5.027264926280347e-05,0.0018263424922455571,1.0801560061315682e-10,4.694649651252512e-13,6.231373659451097e-08,0.09555531301542416,2.266096604480405e-09,1.1742310377903199e-05,0.0001788896077663371,8.306256624082076e-06,0.0,2.63
2.4194711486891077e-13,1.8266454384904636e-11,5.055810198558408e-05,0.0018303039425792197,1.0954984496095472e-10,4.743827162269006e-13,6.22781799290907e-08,0.09555344592675306,2.283084683019485e-09,1.1751202561077715e-05,0.00017930895438722697,8.361329761676316e-06,0.0,2.64
2.4745577297510025e-13,1.8599735249935202e-11,5.0843876398490916e-05,0.0018342387787914445,1.1109743447537278e-10,4.793275305074747e-13,6.224160063840491e-08,0.09555161131757967,2.30011854492737e-09,1.1759877244775679e-05,0.00017972617841061853,8.416526001785553e-06,0.0,2.65
2.5306469091865807e-13,1.8937449116131003e-11,5.1129969674630906e-05,0.00183814692882371,1.1265837586725545e-10,4.84299385010885e-13,6.220399953401968e-08,0.09554980839017012,2.3171980211673885e-09,1.1768334477098484e-05,0.00018014127443525995,8.471844694499586e-06,0.0,2.66
2.587751983267066e-13,1.927962862824959e-11,5.1416378996750436e-05,0.0018420283215545385,1.142326746035885e-10,4.892982563413929e-13,6.216537748812165e-08,0.09554803634726983,2.3343229439594958e-09,1.1776574313242705e-05,0.0001805542371408317,8.527285188636178e-06,0.0,2.67
2.6458863461722024e-13,1.9626306328687345e-11,5.1703101557196805e-05,0.0018458828868469946,1.1582033490465319e-10,4.943241206720217e-13,6.21257354375028e-08,0.0955462943921195,2.351493146772246e-09,1.1784596815960233e-05,0.00018096506129267105,8.58284683175462e-06,0.0,2.68
2.7050634897463444e-13,1.9977514652595893e-11,5.1990134557883894e-05,0.0018497105555967165,1.1742135974138653e-10,4.993769537529314e-13,6.208507438754588e-08,0.09554458172847236,2.368708464314327e-09,1.179240205602237e-05,0.0001813737417465472,8.638528970170034e-06,0.0,2.69
2.7652970032440067e-13,2.0333285922967173e-11,5.227747521026271e-05,0.00185351125978048,1.1903575083295048e-10,5.044567309197635e-13,6.204339541621112e-08,0.09554289756061222,2.3859687325256766e-09,1.1799990112687959e-05,0.00018178027345348795,8.694330948968471e-06,0.0,2.7
2.8266005730647803e-13,2.069365234568659e-11,5.25651207352961e-05,0.0018572849325052955,1.2066350864450693e-10,5.095634271019489e-13,6.200069967802376e-08,0.09554124109337285,2.403273788568165e-09,1.1807361074175466e-05,0.00018218465146465664,8.750252112022764e-06,0.0,2.71
2.8889879824777067e-13,2.1058646004554757e-11,5.285306836343829e-05,0.0018610315080580372,1.223046323852019e-10,5.146970168309852e-13,6.19569884080626e-08,0.09553961153215819,2.4206234708158542e-09,1.1814515038139108e-05,0.00018258687093628112,8.806291802009176e-06,0.0,2.72
2.9524731113350206e-13,2.1428298856277337e-11,5.314131533461872e-05,0.0018647509219556057,1.2395912000635545e-10,5.198574742486775e-13,6.191226292594951e-08,0.09553800808296378,2.4380176188448253e-09,1.1821452112148938e-05,0.0001829869271346327,8.862449360424797e-06,0.0,2.73
3.0170699357753523e-13,2.180264272542352e-11,5.3429858898230526e-05,0.0018684431109956242,1.256269681998606e-10,5.250447731153485e-13,6.186652463983994e-08,0.09553642995239926,2.4554560734225845e-09,1.1828172414174948e-05,0.00018338481544105732,8.918724127605741e-06,0.0,2.74
3.082792527916293e-13,2.218170929935256e-11,5.371869631312348e-05,0.0018721080133076644,1.2730817239678823e-10,5.302588868180119e-13,6.181977505041438e-08,0.09553487634771178,2.472938676497035e-09,1.1834676073075152e-05,0.00018378053135705632,8.97511544274609e-06,0.0,2.75
3.1496550555364247e-13,2.256553012310891e-11,5.400782484760153e-05,0.0018757455684050093,1.2900272676620076e-10,5.354997883785155e-13,6.177201575487082e-08,0.09553334647681064,2.4904652711850258e-09,1.1840963229087688e-05,0.00018417407050941978,9.031622643917628e-06,0.0,2.76
3.217671781746727e-13,2.2954136594285583e-11,5.429724177942474e-05,0.0018793557172369472,1.307106242141723e-10,5.407674504616477e-13,6.17232484509182e-08,0.09553183954829293,2.5080357017604743e-09,1.1847034034326903e-05,0.00018456542865540973,9.088245068090356e-06,0.0,2.77
3.286857064651398e-13,2.3347559957855803e-11,5.458694439581586e-05,0.0018829384022415946,1.3243185638301654e-10,5.460618453832121e-13,6.167347494077077e-08,0.09553035477147019,2.5256498136420515e-09,1.1852888653283427e-05,0.000184954601687995,9.144982051153745e-06,0.0,2.78
3.3572253569981215e-13,2.3745831300973223e-11,5.487692999347136e-05,0.0018864935673992612,1.3416641365072252e-10,5.513829451180684e-13,6.162269713514357e-08,0.09552889135639625,2.5433074533804576e-09,1.1858527263328261e-05,0.00018534158564113688,9.20183292793881e-06,0.0,2.79
3.4287912058177e-13,2.4148981547740224e-11,5.516719587857699e-05,0.001890021158286335,1.3591428513059684e-10,5.567307213081383e-13,6.157091705724867e-08,0.09552744851389598,2.561008468645248e-09,1.1863950055220846e-05,0.00018572637669512585,9.258797032240912e-06,0.0,2.8
3.501569252053151e-13,2.4557041453944828e-11,5.5457739366827915e-05,0.0018935211221297141,1.3767545867111462e-10,5.621051452703807e-13,6.15181368467926e-08,0.09552602545559526,2.5787527082112557e-09,1.1869157233621149e-05,0.00018610897118196952,9.315873696843378e-06,0.0,2.81
