Time,G_alpha,PLC,Ca_cyt,Ca_ER,Ca_mit,Enz,Product,k1,k2,k3,K4,k5,K6,k7,k8,K9,k10,K11,k12,k13,k14,K15,k16,K17,k18,K19,k20,K21,k_act,KM,k_inact,p,k_enz,k_rem,cytoplasm,ER,mit
2.52,0.5311526849355029,0.4709410459844889,0.008180032366634761,10.755287338001573,0.0010035567710163843,2.7645543488558752e-08,1.0193570981978695e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.53,0.5373468037483538,0.4768852796493697,0.008282829556914822,10.765181835540732,0.001003663666199543,2.9085736297915723e-08,1.0730613514956975e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.54,0.5436039495917843,0.48289488440142775,0.008386840315983093,10.77518284885262,0.001003773448521139,3.059956318684757e-08,1.1295428549310601e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.55,0.5499246931547431,0.48897049873740234,0.008492079555751332,10.785291250418886,0.0010038861909444506,3.219071981432786e-08,1.1889421892370434e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.56,0.5563096097827219,0.49511276703653323,0.008598562433710086,10.795507916411493,0.0010040019682023749,3.3863076631151646e-08,1.2514066383334534e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.57,0.5627592794972893,0.5013223397108958,0.008706303550117,10.805833726390961,0.001004120857133066,3.56208008047151e-08,1.317094737000894e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.58,0.5692742870409483,0.507599873100937,0.00881531820033668,10.816269563691222,0.0010042429362542207,3.74681835918531e-08,1.3861698549619026e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.59,0.5758552219030846,0.5139460295612673,0.0089256220926172,10.826816315291774,0.00100436828590586,3.940968765098492e-08,1.4588019673791534e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.6,0.5825026783440951,0.5203614775648027,0.009037230917887778,10.83747487164044,0.0010044969884479295,4.145001556314365e-08,1.5351702147749342e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.61,0.5892172554272502,0.5268468917295969,0.009150160547363074,10.848246126684375,0.0010046291282266896,4.3594088915638515e-08,1.6154621336590634e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.62,0.5959995570633138,0.533402953149272,0.009264428025646726,10.859130977063005,0.0010047647922819306,4.58473241971154e-08,1.699883692007106e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.63,0.6028501920076705,0.5400303488509588,0.009380049458362837,10.870130323714559,0.0010049040689671688,4.821506937412021e-08,1.7886388434746165e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.64,0.6097697739141131,0.5467297722941529,0.00949704160474362,10.881245070603072,0.001005047049059743,5.070304180922331e-08,1.881945447015639e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.65,0.6167589213580809,0.5535019233084119,0.009615421472875772,10.892476124997748,0.001005193825528605,5.331722635607864e-08,1.9800315819179546e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.66,0.6238182578642828,0.5603475082241542,0.009735206319541681,10.90382439714398,0.0010053444937822003,5.60639619168399e-08,2.0831387870745655e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.67,0.6309484119326687,0.5672672400713337,0.00985641364546519,10.915290799681998,0.0010054991520945674,5.8950095656297826e-08,2.1915278269151205e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.68,0.6381500170809633,0.5742618380951564,0.009979061236792009,10.926876249604668,0.0010056579002383527,6.198245650996441e-08,2.3054590361717445e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.69,0.6454237118627942,0.5813320282783188,0.010103167138431271,10.938581666473189,0.0010058208407604057,6.516833189152657e-08,2.4252101294171853e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.7,0.6527701399002726,0.5884785432672522,0.01022874966774443,10.950407972848607,0.0010059880786926143,6.85153503722835e-08,2.5510718264538632e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.71,0.6601899499118261,0.5957021225474886,0.010355827289465873,10.962356093906518,0.0010061597219295842,7.203164180989806e-08,2.6833541218288255e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.72,0.6676837957425478,0.6030035124323564,0.01048441869288309,10.974426957575632,0.0010063358810963388,7.572576608155038e-08,2.82238347306775e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.73,0.6752523363957388,0.6103834659621971,0.01061454296596411,10.986621494927451,0.0010065166691715748,7.960653090410408e-08,2.968495636051733e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.74,0.6828962360597541,0.6178427431536574,0.010746219390182773,10.998940639583507,0.0010067022020672953,8.368324359631997e-08,3.1220455307511097e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.75,0.690616164123911,0.6253821110598333,0.010879467608703371,11.01138532755662,0.0010068925987560303,8.796578116738327e-08,3.28340950554316e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.76,0.6984127952238711,0.6330023437638248,0.011014307509530665,11.023956497484328,0.0010070879810797208,9.246446591000416e-08,3.452980968389395e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.77,0.706286809273888,0.640704222426072,0.01115075920550432,11.036655090622196,0.0010072884737647757,9.719005628033572e-08,3.6311701082579004e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.78,0.7142388914844905,0.6484885353913378,0.011288843121693226,11.04948205057092,0.0010074942046657796,1.0215386563017691e-07,3.818408152599219e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.79,0.7222697323583049,0.6563560782835776,0.011428580505387824,11.062438322769337,0.0010077053050657194,1.073679153965506e-07,4.015153635362092e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.8,0.7303800277754396,0.6643076539892577,0.011569992619306723,11.075524855208917,0.0010079219092900586,1.1284469745392168e-07,4.2218828197811813e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.81,0.7385704790015377,0.6723440727464686,0.011713101047421872,11.088742598078122,0.0010081441549399952,1.1859728861254183e-07,4.4390942500246275e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.82,0.7468417927068012,0.6804661522190185,0.011857927842871933,11.102092503558664,0.0010083721830378403,1.2463941513740108e-07,4.6673112975608876e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.83,0.7551946809380656,0.6886747176716208,0.012004494979637978,11.115575524952451,0.0010086061386343774,1.3098576493881278e-07,4.907093665505968e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.84,0.7636298612581862,0.6969706018130936,0.012152825234379274,11.129192618178525,0.001008846169835918,1.3765144315671844e-07,5.159017263086442e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.85,0.772148056704815,0.70535464499442,0.012302941655156958,11.1429447407135,0.001009092428529064,1.4465234920690467e-07,5.423688187742156e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.86,0.7807499958269374,0.7138276952592945,0.012454867588412138,11.156832851636949,0.001009345070391167,1.520051703980796e-07,5.701742519843688e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.87,0.7894364127044013,0.7223906085580493,0.012608625337171707,11.170857911539933,0.0010096042554710674,1.5972779028463078e-07,5.993861595080453e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.88,0.7982080469970636,0.7310442484949543,0.012764238934589856,11.185020882526128,0.0010098701472016636,1.678385152144017e-07,6.300743135574141e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.89,0.807065643956402,0.739789486622005,0.012921732128750406,11.19932272805972,0.0010101429132581365,1.763566853515128e-07,6.623124086563755e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.9,0.8160099544573566,0.7486272024665274,0.013081129089652541,11.213764412886556,0.001010422725515974,1.8530262444716266e-07,6.961778866574407e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.91,0.8250417350292002,0.7575582837003603,0.013242455623435746,11.228346902909472,0.0010107097604816232,1.9469800697668522e-07,7.317533693970392e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.92,0.8341617478743779,0.7665836259599568,0.013405736252099258,11.243071165186773,0.001011004198566873,2.0456509931476601e-07,7.691236849447932e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.93,0.8433707609023173,0.7757041331009105,0.013570996438547476,11.257938167777448,0.001011306224802196,2.1492740215216217e-07,8.083783775546314e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.94,0.8526695477083757,0.7849207172380476,0.013738263016425905,11.272948878892784,0.001011616029009678,2.2580964678085508e-07,8.496116102660793e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.95,0.8620588874877873,0.7942342988621715,0.013907566588676236,11.288104264924788,0.0010119338064718665,2.372381034576222e-07,8.929231766042051e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.96,0.8715395653418808,0.803645806786631,0.01407893566640667,11.303405294986272,0.0010122597566123942,2.492399591497371e-07,9.384165307472941e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.97,0.8811123720918009,0.8131561783111639,0.014252400590588056,11.318852937367222,0.0010125940841872229,2.618438842958214e-07,9.862006514712075e-08,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.98,0.8907781044091264,0.8227663592954855,0.01442798312842048,11.334448162446536,0.0010129369990574913,2.750801165942232e-07,1.0363906765569131e-07,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
2.99,0.900537564756769,0.8324773041920581,0.014605710018234954,11.350191939338865,0.001013288716434293,2.8898029393007324e-07,1.0891069047959502e-07,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
3.0,0.9103915614668373,0.8422899761462772,0.014785606437632976,11.366085237581231,0.0010136494569309526,3.0357768933101513e-07,1.1444758892199696e-07,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
3.01,0.9203409087545309,0.852205347062818,0.014967697127545804,11.382129026683378,0.0010140194466975573,3.189072416924922e-07,1.2026305165829256e-07,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
3.02,0.9303864267464251,0.8622243976739051,0.015152006559172869,11.39832427603698,0.0010143989175255194,3.3500559492141884e-07,1.263710192082919e-07,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
3.03,0.9405289415107606,0.8723481176292124,0.015338609631446115,11.414671948295055,0.0010147881071789916,3.519113101928434e-07,1.327861340073831e-07,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
3.04,0.950769284893925,0.8825775056093631,0.015527495889654335,11.43117301372926,0.0010151872598798217,3.6966492663258577e-07,1.3952378717269066e-07,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
3.05,0.9611082950731608,0.8929135697086215,0.015718711768513687,11.447828436433365,0.0010155966259235542,3.883090602157918e-07,1.4660016819064774e-07,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
3.06,0.971546815803156,0.9033573266578305,0.01591228547811172,11.464639180849714,0.0010160164618104957,4.07888382578065e-07,1.540322341814201e-07,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
3.07,0.9820856969788672,0.9139098026279581,0.016108248651216094,11.481606209753624,0.0010164470307123237,4.2844987775321794e-07,1.6183781868151548e-07,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
3.08,0.9927257946820915,0.924572033374956,0.016306635226523456,11.498730483956564,0.001016888602756773,4.5004298451207297e-07,1.7003568085199728e-07,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
3.09,1.0034679704584168,0.9353450631780863,0.016507478653149835,11.51601296261267,0.0010173414543820942,4.7271942554753337e-07,1.786454396016901e-07,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
3.1,1.0143130922257615,0.9462299463039258,0.016710812998085776,11.533454602623141,0.0010178058695345525,4.965336981954688e-07,1.8768775684571139e-07,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
3.11,1.0252620330796882,0.9572277451808852,0.0169166728524299,11.551056358870463,0.0010182821384082468,5.21542663302263e-07,1.9718418278170622e-07,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
3.12,1.0363156738736297,0.9683395345532269,0.017125093717563274,11.568819182851017,0.0010187705608199066,5.478069185460775e-07,2.071576603509667e-07,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
3.13,1.0474748983622124,0.9795663938016054,0.01733611119741273,11.586744024689278,0.0010192714402934642,5.753885405040615e-07,2.1763169371990717e-07,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
3.14,1.0587405996640156,0.9909094172788979,0.01754976128691857,11.604831830045779,0.0010197850923389187,6.043543944609183e-07,2.2863160100207667e-07,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
3.15,1.0701136761168164,1.002369707821457,0.017766082100834916,11.62308354135632,0.0010203118395717325,6.347743713243331e-07,2.401838219122493e-07,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
3.16,1.0815950333531748,1.0139483800140234,0.017985111693011396,11.641500097257017,0.0010208520142102936,6.667223007303231e-07,2.523162760268197e-07,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
3.17,1.0931855814293758,1.025646555894171,0.018206885639202898,11.660082432927211,0.0010214059553476896,7.002752005753235e-07,2.65058065448775e-07,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
3.18,1.1048862370632049,1.03746536836123,0.01843144684600659,11.678831478908771,0.0010219740112959851,7.355141731998591e-07,2.784398410554898e-07,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
3.19,1.1166979226419227,1.0494059597558014,0.018658837315383626,11.697748161559241,0.001022556538843417,7.725241965470163e-07,2.924937028317297e-07,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
3.2,1.1286215668785098,1.0614694831468943,0.018889089275914973,11.71683340243585,0.0010231539048821392,8.113949937382131e-07,3.072535108353227e-07,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
3.21,1.140658104452236,1.0736571014792873,0.019122245410835167,11.736088117935218,0.0010237664850537428,8.522204083058681e-07,3.2275467714228007e-07,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
3.22,1.1528084765131479,1.0859699886959042,0.01935835353803427,11.755513218086445,0.0010243946654496312,8.950994742052962e-07,3.3903455123196646e-07,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
3.23,1.16507363021293,1.0984093290529306,0.01959745445621543,11.775109607684028,0.0010250388422065539,9.401362528798511e-07,3.561323503589047e-07,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
