AMP,CDK5,CK1,CK1P,CK1P_PP2B,Ca,D,D137,D137_CDK5,D137_PKA,D137_PP2C,D34,D34_137,D34_137_CDK5,D34_137_PP2B,D34_137_PP2C,D34_75,D34_75_134_PP2A,D34_75_137,D34_75_137_PP2AP,D34_75_137_PP2B,D34_75_137_PP2C,D34_75_CK1,D34_75_PP2A,D34_75_PP2AP,D34_75_PP2B,D34_CDK5,D34_CK1,D34_PP2B,D75,D75CK1,D75_137,D75_137_PKA,D75_137_PP2A,D75_137_PP2AP,D75_137_PP2C,D75_PKA,D75_PP2A,D75_PP2AP,D_CDK5,D_CK1,D_PKA,Empty,PDE,PDEP,PDE_PKA,PKA,PP2A,PP2AP,PP2A_PKA,PP2B,PP2Binactive,PP2BinactiveCa2,PP2C,R2C2,cAMP,cAMP2_R2C2,cAMP3_R2C2,cAMP4_R2,cAMP4_R2C,cAMP4_R2C2,cAMP_PDE,cAMP_PDEP,cAMP_R2C2,Time
0.0,7.965240781118983e-08,2.22138593651444e-08,1.137154599363408e-07,1.4596854190971912e-10,7.573521713287269e-09,3.7624000250754674e-06,2.7952196342671035e-07,8.267406880146082e-09,0.0,1.593496760185876e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.039133767893075e-07,4.6290546607160914e-09,4.975359350785246e-08,0.0,1.01543416990585e-09,0.0,2.772851401254542e-09,0.0,1.4417225766587669e-08,0.0,1.1208018065353288e-07,2.5295652809346634e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.845673400615105e-07,0.0,0.0,1.3213185209682777e-09,3.1705671612535194e-07,1.347599681574228e-08,1.1429218099291016e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.74
0.0,7.967539423444049e-08,2.2123969427094652e-08,1.139270919689041e-07,1.4722863284203712e-10,7.580182370068767e-09,3.760348809451673e-06,2.7964220732448106e-07,8.274061916096022e-09,0.0,1.594068135708873e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.057477689958125e-07,4.622689842125529e-09,4.994117730139329e-08,0.0,1.0191286486287593e-09,0.0,2.783388591516043e-09,0.0,1.4452264676900355e-08,0.0,1.1205053919433107e-07,2.5179015443048873e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.8452860667247184e-07,0.0,0.0,1.3300738307417612e-09,3.170094739815364e-07,1.3513223558789829e-08,1.1427593004741033e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75
0.0,7.969834546326574e-08,2.2034478800349793e-08,1.1413774654525679e-07,1.484936025957894e-10,7.586847043991703e-09,3.7583048887257484e-06,2.797592291638953e-07,8.280615358432792e-09,0.0,1.594622798726674e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.075784099335579e-07,4.6162815264811725e-09,5.012813179970561e-08,0.0,1.0228091901262356e-09,0.0,2.7938924320430836e-09,0.0,1.4487217263127528e-08,0.0,1.1202103452316799e-07,2.5062994839903126e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.844899735447446e-07,0.0,0.0,1.3388426041408722e-09,3.16962308007929e-07,1.3550355789179025e-08,1.1425987957669804e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7600000000000002
0.0,7.972126153631196e-08,2.1945386107200208e-08,1.1434742735025635e-07,1.4976348018094834e-10,7.59351841739868e-09,3.756268231005368e-06,2.7987305166162874e-07,8.287067830402799e-09,0.0,1.5951608774203056e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.094053112518952e-07,4.609830460246174e-09,5.0314455372867866e-08,0.0,1.0264757722168415e-09,0.0,2.8043628648223616e-09,0.0,1.4522083854672178e-08,0.0,1.1199166597815087e-07,2.4947587917286475e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.8445144037110734e-07,0.0,0.0,1.347624499990001e-09,3.1691521903086205e-07,1.3587392992743423e-08,1.142440283569764e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77
0.0,7.974414249224633e-08,2.1856689972665746e-08,1.1455613805356863e-07,1.5103829595365152e-10,7.600199253655956e-09,3.7542388046002356e-06,2.7998369736206255e-07,8.293419951509152e-09,0.0,1.5956824985871364e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.112284845125175e-07,4.6033373809050575e-09,5.050014644976146e-08,0.0,1.03012837398643e-09,0.0,2.8147998350688272e-09,0.0,1.4556864778305058e-08,0.0,1.1196243290110948e-07,2.483279161267043e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.844130068457034e-07,0.0,0.0,1.3564191697149517e-09,3.1686820791302614e-07,1.3624334625010904e-08,1.1422837517505689e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7800000000000002
0.0,7.97669883697569e-08,2.176838902449576e-08,1.1476388230966797e-07,1.523180816162011e-10,7.606892397153427e-09,3.7522165780220843e-06,2.800911886372836e-07,8.299672337511653e-09,0.0,1.596187787640878e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.130479411894588e-07,4.596803016963721e-09,5.068520351807074e-08,0.0,1.0337669757881432e-09,0.0,2.82520329122568e-09,0.0,1.4591560358164674e-08,0.0,1.1193333463759592e-07,2.471860288362098e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.843746726640412e-07,0.0,0.0,1.3652262573429393e-09,3.1682127555346977e-07,1.3661180111203657e-08,1.1421291882835927e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79
0.0,7.97897992075526e-08,2.1680481893169053e-08,1.1497066375783717e-07,1.5360287021706445e-10,7.613600773304635e-09,3.7502015199846726e-06,2.8019554768708425e-07,8.305825600426808e-09,0.0,1.5966768686115844e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.148636926690947e-07,4.590228087949436e-09,5.086962512428304e-08,0.0,1.0373915592424128e-09,0.0,2.83557318496437e-09,0.0,1.4626170915757289e-08,0.0,1.1190437053688483e-07,2.4605018707798548e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.8433643752299413e-07,0.0,0.0,1.3740453995025917e-09,3.1677442288759963e-07,1.3697928846238189e-08,1.1419765812491173e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8000000000000003
0.0,7.981257500072356e-08,2.1592967436347312e-08,1.1517648850161862e-07,1.5489058233263422e-10,7.620243942737395e-09,3.7481935833725192e-06,2.802968103743639e-07,8.311880406111632e-09,0.0,1.597150071046748e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.166757581275364e-07,4.58361440732409e-09,5.105340334300381e-08,0.0,1.0410018876648453e-09,0.0,2.8459087076419293e-09,0.0,1.466069707984947e-08,0.0,1.1187553993802848e-07,2.449203438996429e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.842983010304778e-07,0.0,0.0,1.382883510713369e-09,3.167276168453776e-07,1.3734609065053743e-08,1.1418259057787722e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81
0.0,7.98353157830728e-08,2.1505844315415612e-08,1.1538136043101884e-07,1.5618101405037863e-10,7.626815532276037e-09,3.746192735485901e-06,2.8039500012290953e-07,8.317837365624566e-09,0.0,1.5976075396664412e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.184841496689388e-07,4.576962801700065e-09,5.1236536097912385e-08,0.0,1.0445979203165475e-09,0.0,2.8562097308199534e-09,0.0,1.4695139201816942e-08,0.0,1.1184684219616534e-07,2.437964675602504e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.842602628758551e-07,0.0,0.0,1.3917410387736047e-09,3.1668085457545034e-07,1.3771223375117816e-08,1.1416771486849302e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82
0.0,7.985802162378635e-08,2.1419111012609254e-08,1.1558528141170158e-07,1.5747567567503726e-10,7.633376867652226e-09,3.7441989568175987e-06,2.8049012897309854e-07,8.323697039619395e-09,0.0,1.5980492501507932e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.202888729265805e-07,4.570273194997457e-09,5.1419026663441554e-08,0.0,1.0481797956497893e-09,0.0,2.8664767480028746e-09,0.0,1.4729497379290783e-08,0.0,1.1181827668145612e-07,2.42678540238503e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.8422232282304434e-07,0.0,0.0,1.4006125206607383e-09,3.166341608476072e-07,1.3807750959361608e-08,1.1415303074645706e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83
0.0,7.988069256005032e-08,2.1332766177586193e-08,1.1578825511344179e-07,1.5877452783868953e-10,7.639928127073434e-09,3.74221221629944e-06,2.805822189447705e-07,8.329460027258844e-09,0.0,1.5984753286104153e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.220899392261366e-07,4.563546311422775e-09,5.1600873580922515e-08,0.0,1.0517474922726039e-09,0.0,2.876709695672247e-09,0.0,1.476377193465416e-08,0.0,1.1178984275755186e-07,2.4156653189166125e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.8418448057105423e-07,0.0,0.0,1.4094978315509004e-09,3.1658753548974715e-07,1.3844192154078168e-08,1.1413853701418165e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84
0.0,7.990332862901459e-08,2.1246808463028026e-08,1.1599028519407277e-07,1.6007752974906885e-10,7.646469460401122e-09,3.740232483044268e-06,2.8067129190360417e-07,8.335126924037818e-09,0.0,1.5988859000434405e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.238873598159487e-07,4.556782867649455e-09,5.1782075441929925e-08,0.0,1.0553009897725282e-09,0.0,2.886908512537125e-09,0.0,1.479796318806418e-08,0.0,1.1176153979180787e-07,2.4046041265574057e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.8414673582014016e-07,0.0,0.0,1.418396848770223e-09,3.165409783215098e-07,1.3880547303094266e-08,1.1412423248297634e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85
0.0,7.992592986779266e-08,2.116123652464003e-08,1.161913752994858e-07,1.6138463918956176e-10,7.653000989150756e-09,3.738259726345945e-06,2.807573695611175e-07,8.340698321783384e-09,0.0,1.5992810883355218e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.256811458670241e-07,4.549983572817858e-09,5.196263088828182e-08,0.0,1.0588402687166022e-09,0.0,2.8970731395340646e-09,0.0,1.4832071457451852e-08,0.0,1.1173336715528353e-07,2.3936015284551165e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.84109088271804e-07,0.0,0.0,1.4273094517948357e-09,3.1649448915427543e-07,1.3916816757770341e-08,1.1411011597304799e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86
0.0,7.994849631346169e-08,2.107604902115113e-08,1.163915290636305e-07,1.6269581251920866e-10,7.65952280649179e-09,3.736293915679348e-06,2.8084047347466756e-07,8.346174808654793e-09,0.0,1.5996610162598336e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.274713084730361e-07,4.543149128535265e-09,5.214253861203965e-08,0.0,1.0623653106513701e-09,0.0,2.907203519827122e-09,0.0,1.4866097058522125e-08,0.0,1.1170532422274243e-07,2.382657229545e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.8407153762879424e-07,0.0,0.0,1.4362355222508675e-09,3.1644806779116507e-07,1.3953000877000554e-08,1.140961863135007e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87
0.0,7.997102800306253e-08,2.0991244614313918e-08,1.1659075010851458e-07,1.640110046727032e-10,7.666034977247673e-09,3.7343350207003717e-06,2.8092062504745083e-07,8.351556969143455e-09,0.0,1.6000258054770703e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.292578586503239e-07,4.536280228875888e-09,5.232179735550826e-08,0.0,1.0658760981028789e-09,0.0,2.9172995988078538e-09,0.0,1.4900040304753862e-08,0.0,1.1167741037265234e-07,2.371770936549865e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.8403408359510587e-07,0.0,0.0,1.4451749439144463e-09,3.1640171402704033e-07,1.3989100027212734e-08,1.1408244234233594e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88
0.0,7.99935249735997e-08,2.0906821968904646e-08,1.1678904204420393e-07,1.6533016916039283e-10,7.672537537895852e-09,3.732383011245926e-06,2.8099784552850267e-07,8.356845384072964e-09,0.0,1.600375576535449e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.310408073378927e-07,4.52937756038086e-09,5.250040591123594e-08,0.0,1.06937261457668e-09,0.0,2.927361324095317e-09,0.0,1.4933901507399852e-08,0.0,1.1164962498718515e-07,2.360942357980067e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.8399672587598052e-07,0.0,0.0,1.4541276027116998e-09,3.163554276485034e-07,1.402511458236842e-08,1.1406888290645237e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89
0.0,8.001598726204135e-08,2.0822779752723233e-08,1.1698640846882258e-07,1.6665325806827833e-10,7.679030496567768e-09,3.7304378573339405e-06,2.8107215601269777e-07,8.362040630599082e-09,0.0,1.6007104488707057e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.328201653974137e-07,4.52244180205824e-09,5.2678363122014345e-08,0.0,1.0728548445578271e-09,0.0,2.93738864553607e-09,0.0,1.49676809754868e-08,0.0,1.116219674522169e-07,2.3501712041335147e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.839594641779064e-07,0.0,0.0,1.4630933867187531e-09,3.163092084338974e-07,1.4061044923962847e-08,1.1405550686164605e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9
0.0,8.003841490531933e-08,2.073911663659325e-08,1.1718285296855285e-07,1.6798022205801414e-10,7.685513833048859e-09,3.728499529163357e-06,2.8114357744075004e-07,8.367143282209741e-09,0.0,1.601030540806099e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.345959436132235e-07,4.515473625383009e-09,5.285566788087857e-08,0.0,1.0763227735108788e-09,0.0,2.947381515204171e-09,0.0,1.500137901581535e-08,0.0,1.1159443715732786e-07,2.3394571870956663e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.839222982086183e-07,0.0,0.0,1.4720721861617321e-09,3.1626305615330573e-07,1.4096891441024938e-08,1.1404231307261019e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91
0.0,8.006080794032913e-08,2.0655831294361947e-08,1.173783791176351e-07,1.6931101036690807e-10,7.691987498778552e-09,3.7265679971141384e-06,2.812121305992125e-07,8.372153908725051e-09,0.0,1.6013359695524076e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.363681526923254e-07,4.508473694297077e-09,5.303231913110709e-08,0.0,1.0797763878798962e-09,0.0,2.9573398874011794e-09,0.0,1.5034995932960046e-08,0.0,1.115670334958024e-07,2.3288000207395316e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.8388522767709748e-07,0.0,0.0,1.4810638934167605e-09,3.162169705685529e-07,1.413265453011731e-08,1.1402930041293543e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92
0.0,8.008316640392994e-08,2.0572922402900214e-08,1.1757299047836793e-07,1.706455708079217e-10,7.698451416850275e-09,3.724643231747261e-06,2.8127783612047755e-07,8.37707307629729e-09,0.0,1.6016268512079306e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.381368032643883e-07,4.5014426652092745e-09,5.3208315866221824e-08,0.0,1.0832156750884448e-09,0.0,2.967263718656154e-09,0.0,1.506853202926937e-08,0.0,1.1153975586462904e-07,2.3181994207256687e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.8384825229357189e-07,0.0,0.0,1.4900684030099613e-09,3.161709514332037e-07,1.4168334595336282e-08,1.1401646776510958e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93
0.0,8.01054903329446e-08,2.0490388642102618e-08,1.177666906011081e-07,1.7198384976966995e-10,7.704905482011449e-09,3.7227252038047194e-06,2.8134071448277654e-07,8.38190134741091e-09,0.0,1.60190330075849e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.399019058817466e-07,4.494381186995359e-09,5.338365712998805e-08,0.0,1.0866406235395924e-09,0.0,2.977152967725656e-09,0.0,1.5101987604865722e-08,0.0,1.1151260366450051e-07,2.3076551045021887e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.8381137176951596e-07,0.0,0.0,1.4990856116174565e-09,3.1612499849256366e-07,1.4203932048311858e-08,1.1400381402051783e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94
0.0,8.01277797641596e-08,2.040822869488738e-08,1.1795948302427057e-07,1.733257922164214e-10,7.71134956066349e-09,3.7208138842095246e-06,2.8140078601017997e-07,8.386639280882536e-09,0.0,1.6021654320774257e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.416634710194015e-07,4.487289900998012e-09,5.355834201641451e-08,0.0,1.0900512226159118e-09,0.0,2.987007595593746e-09,0.0,1.513536295764543e-08,0.0,1.114855762998137e-07,2.2971667913047514e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.8377458581765077e-07,0.0,0.0,1.5081154180653677e-09,3.160791114836793e-07,1.4239447308207746e-08,1.139913380794426e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95
0.0,8.015003473432509e-08,2.0326441247196392e-08,1.1815137127432842e-07,1.7467134168809797e-10,7.71778349086181e-09,3.718909244065704e-06,2.814580708725979e-07,8.391287431860963e-09,0.0,1.6024133579256016e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.434215090750193e-07,4.48016944102684e-09,5.3732369669753315e-08,0.0,1.0934474626794781e-09,0.0,2.996827565471985e-09,0.0,1.5168658383278735e-08,0.0,1.1145867317866961e-07,2.2867342021565683e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.8373789415194393e-07,0.0,0.0,1.5171577233298143e-09,3.160332901353373e-07,1.4274880801721342e-08,1.139790388510636e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96
0.0,8.017225528015495e-08,2.0245024987995196e-08,1.1834235886581295e-07,1.7602044030027545e-10,7.724207082315817e-09,3.7170112546583023e-06,2.815125890857791e-07,8.395846351827162e-09,0.0,1.6026471899514002e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.451760303689329e-07,4.473020433358376e-09,5.3905739284499996e-08,0.0,1.0968293350718709e-09,0.0,3.0066128427994353e-09,0.0,1.5201874175209806e-08,0.0,1.1143189371287343e-07,2.276357059868401e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.8370129648760966e-07,0.0,0.0,1.5262124305369164e-09,3.159875341680654e-07,1.431023296308374e-08,1.1396691525345783e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97
0.0,8.01944414414835e-08,2.0163978541567145e-08,1.1853244916025307e-07,1.7737341538612242e-10,7.730633191420736e-09,3.7151198825852715e-06,2.815643651472801e-07,8.40031672003121e-09,0.0,1.6028670458172365e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.469270476693852e-07,4.465843726209342e-09,5.40784479888293e-08,0.0,1.1001968150062892e-09,0.0,3.016363321676446e-09,0.0,1.523501064854642e-08,0.0,1.1140523718334074e-07,2.266035048305514e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.8366479253432772e-07,0.0,0.0,1.535277650882372e-09,3.1594184887213703e-07,1.4345500063493698e-08,1.1395496621590207e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98
0.0,8.021659326668033e-08,2.0083300351381617e-08,1.1872164512422255e-07,1.787316426799379e-10,7.737110148068998e-09,3.7132350814075062e-06,2.8161343598826046e-07,8.404699568938134e-09,0.0,1.6030730614232258e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.486745805239295e-07,4.45864078333828e-09,5.425048721418074e-08,0.0,1.103549832223435e-09,0.0,3.0260786986809786e-09,0.0,1.5268068181036494e-08,0.0,1.1137870250923699e-07,2.2557677425207435e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.836283819846128e-07,0.0,0.0,1.544346626353816e-09,3.158962546751871e-07,1.4380667057597927e-08,1.1394319068282193e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99
0.0,8.023871078115376e-08,2.0002989355610273e-08,1.1890995073673242e-07,1.8009368870564274e-10,7.743591303187453e-09,3.711356840219013e-06,2.816598047194108e-07,8.408994972852708e-09,0.0,1.6032653198044344e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.504186300645086e-07,4.451411394540364e-09,5.442186381268386e-08,0.0,1.1068884416806202e-09,0.0,3.0357592068548606e-09,0.0,1.5301046974715445e-08,0.0,1.1135228959084898e-07,2.2455550151570496e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.8359206458146892e-07,0.0,0.0,1.553425629664994e-09,3.158507314892279e-07,1.4415749194143944e-08,1.139315875908202e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,8.026079402180438e-08,1.992304424819161e-08,1.1909736944970917e-07,1.814595305506282e-10,7.750077728407807e-09,3.709485130516848e-06,2.8170349122747424e-07,8.413203482409878e-09,0.0,1.6034439289089358e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.521592065677388e-07,4.444156180097127e-09,5.4592576957175535e-08,0.0,1.1102126368379336e-09,0.0,3.0454048128090445e-09,0.0,1.5333947316635997e-08,0.0,1.1132599784064124e-07,2.2353965918908615e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.8355584004438332e-07,0.0,0.0,1.562514383830425e-09,3.1580527958847603e-07,1.445074649881373e-08,1.139201558938052e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0100000000000002
0.0,8.028284302550836e-08,1.9843463725830953e-08,1.1928390470260223e-07,1.8282914534465064e-10,7.756570516615408e-09,3.7076199239606152e-06,2.817445152626198e-07,8.417325645075361e-09,0.0,1.603608995599359e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.538963202424811e-07,4.436875753627531e-09,5.4762625862706956e-08,0.0,1.1135224120700688e-09,0.0,3.05501548510291e-09,0.0,1.5366769491715398e-08,0.0,1.1129982667427183e-07,2.225292200031641e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.8351970809406406e-07,0.0,0.0,1.5716126072088475e-09,3.157598992600487e-07,1.4485658989002072e-08,1.1390889455459129e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02
0.0,8.030485782911757e-08,1.9764246488000463e-08,1.194695599223842e-07,1.8420251025983204e-10,7.763070781949249e-09,3.70576119237247e-06,2.8178289643844193e-07,8.421362005145648e-09,0.0,1.6037606256528886e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.556299812298421e-07,4.429570722087952e-09,5.493200978654363e-08,0.0,1.1168177626663257e-09,0.0,3.0645911942442697e-09,0.0,1.5399513782735463e-08,0.0,1.1127377551059245e-07,2.2152415685218796e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.8348366845244005e-07,0.0,0.0,1.5807200135032242e-09,3.1571459080396385e-07,1.4520486673816574e-08,1.1389780254489889e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0300000000000002
0.0,8.032683846945947e-08,1.968539123693911e-08,1.1965433852355062e-07,1.8557960251065937e-10,7.769579659801953e-09,3.703908907737118e-06,2.8181865423196046e-07,8.425313103748007e-09,0.0,1.603898923761264e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.573601996031739e-07,4.422241685772197e-09,5.510072802816533e-08,0.0,1.120098684830609e-09,0.0,3.0741319126893627e-09,0.0,1.5432180470342543e-08,0.0,1.1124784377164832e-07,2.205244427937101e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.8344772084266113e-07,0.0,0.0,1.5898363117607378e-09,3.156693545331399e-07,1.4555229554077636e-08,1.1388687884535437e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04
