Time,D,CDK5,D_CDK5,D75,CK1,D_CK1,D137,PKA,D_PKA,D34,D34_CDK5,D34_CK1,PP2B,D34_PP2B,D34_75,D34_137,D75CK1,D75_PKA,PP2A,D75_PP2A,PP2AP,D75_PP2AP,D75_137,D137_CDK5,D137_PKA,D137_PP2C,PP2C,D34_75_CK1,D34_137_CDK5,D34_75_137,D75_137_PKA,D34_75_PP2B,D34_137_PP2B,D34_75_137_PP2B,D34_75_PP2A,D75_137_PP2A,D34_75_134_PP2A,D34_75_PP2AP,D75_137_PP2AP,D34_75_137_PP2AP,D34_137_PP2C,D75_137_PP2C,PDE,PP2Binactive,D34_75_137_PP2C,CK1P,CK1P_PP2B,PDE_PKA,PDEP,PP2A_PKA,Ca,PP2BinactiveCa2,R2C2,cAMP,cAMP_R2C2,cAMP2_R2C2,cAMP3_R2C2,cAMP4_R2C2,cAMP4_R2C,cAMP4_R2,cAMP_PDE,AMP,cAMP_PDEP,Empty,k57,cAMP_delay,cAMP_Ca_delay,kon_high,spike_duration,spike_interval,kon_low,Spine,von1,voff1,vcat1,von2,voff2,vcat2,von3,voff3,vcat3,von4,von5,von6,voff4,vcat4,voff5,vcat5,vcat6,voff6,von7,von8,von9,von10,voff7,vcat7,vcat8,voff8,vcat9,voff9,vcat10,voff10,von11,von12,von13,voff11,vcat11,voff12,vcat12,vcat13,voff13,von14,von18,voff18,voff14,vcat14,vcat18,von21,vcat21,voff21,von17,voff17,vcat17,von19,vcat19,voff19,von27,voff27,vcat27,von15,vcat15,voff15,von22,vcat22,voff22,von25,vcat25,voff25,von16,vcat16,voff16,von23,vcat23,voff23,vcat26,von26,voff26,von20,vcat20,voff20,von24,vcat24,voff24,von28,vcat28,voff28,von29,voff29,vcat29,vcat30,von31,vcat31,voff31,vcat32,von33,voff33,vcat33,vcat34,von35,von36,voff35,voff36,von37,von38,von39,von40,voff37,voff38,voff39,voff40,von41,voff41,von42,von43,von44,voff44,vcat44,von45,voff45,vcat45,v57,v58
1.08,4.235968725121024e-06,7.531852734289022e-08,1.1954421580322534e-07,3.3519679839555937e-07,4.3812593042476726e-08,5.63053815307973e-08,1.911378129709588e-07,0.0,0.0,0.0,0.0,0.0,1.8653579217070062e-10,0.0,0.0,0.0,4.177734077712419e-09,0.0,1.926737417558018e-07,7.05212542336408e-09,0.0,0.0,1.333983981809229e-08,5.13725219851811e-09,0.0,1.1140666177306938e-08,1.2113228532258835e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.741328208162916e-10,0.0,0.0,0.0,0.0,0.0,7.27048500077153e-10,2e-06,3.2605496412467265e-07,0.0,6.169384355540348e-08,1.044312219231072e-11,0.0,0.0,0.0,6.0740510290977606e-09,5.748056960944473e-09,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5e-08,400.0,50.0,6.6e-06,2.0,2.0,2.5e-08,1e-15,1.7866627869812718e-21,1.4345305896387041e-21,3.5863264740967602e-22,8.165906051353e-22,6.7566457836956765e-22,1.6891614459239191e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.461770003588134e-23,0.0,2.4541776121146274e-22,0.0,5.0132808932549035e-23,1.2533202233137259e-23,0.0,0.0,7.05212542336408e-23,1.6925101016073794e-22,0.0,0.0,8.061882411807502e-23,0.0,1.7364720072550284e-22,6.164702638221732e-23,1.541175659555433e-23,0.0,0.0,3.3421998531920817e-23,1.3368799412768327e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.76690003826453e-24,2.7413282081629166e-24,6.579187699590999e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2119139622520854e-23,2.181145500231459e-24,8.724582000925837e-24,0.0,0.0,0.0,3.4524329938987386e-25,2.506349326154573e-25,6.265873315386433e-26,4.381259304247673e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.20295031164182e-23,6.362080943376617e-25,5.748056960944474e-24,1.8653579217070063e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5e-23,1.0325886749466194e-23
1.09,4.232085645353864e-06,7.534791064595164e-08,1.1947936666735705e-07,3.3789477843754004e-07,4.363580245530783e-08,5.602621459923053e-08,1.9226007211518857e-07,0.0,0.0,0.0,0.0,0.0,1.9073178429244758e-10,0.0,0.0,0.0,4.197086386087115e-09,0.0,1.9261291028020376e-07,7.1084854221600444e-09,0.0,0.0,1.3553855113680752e-08,5.172718031356411e-09,0.0,1.1205702583038166e-08,1.2105509359741767e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7860429761688193e-10,0.0,0.0,0.0,0.0,0.0,7.392038195130047e-10,2e-06,3.259922390011112e-07,0.0,6.21301260976803e-08,1.076579027180237e-11,0.0,0.0,0.0,6.08620175298137e-09,5.806263424306072e-09,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5e-08,400.0,50.0,6.6e-06,2.0,2.0,2.5e-08,1e-15,1.7857213418919705e-21,1.4337524000082845e-21,3.5843810000207112e-22,8.125499940562629e-22,6.723145751907665e-22,1.6807864379769161e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.487496313135422e-23,0.0,2.4731500724468907e-22,0.0,5.036503663304538e-23,1.2591259158261346e-23,0.0,0.0,7.108485422160044e-23,1.7060365013184109e-22,0.0,0.0,8.112381051330891e-23,0.0,1.7455545768712817e-22,6.207261637627693e-23,1.5518154094069233e-23,0.0,0.0,3.36171077491145e-23,1.34468430996458e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.920460420056633e-24,2.7860429761688198e-24,6.686503142805167e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2305723995443462e-23,2.2176114585390143e-24,8.870445834156057e-24,0.0,0.0,0.0,3.5550569426775985e-25,2.583789665232569e-25,6.459474163081423e-26,4.363580245530783e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2075356197855395e-23,6.452242474413916e-25,5.806263424306072e-24,1.9073178429244759e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5e-23,1.034654298006833e-23
1.1,4.22821863271212e-06,7.537725018996139e-08,1.1941483084671357e-07,3.405855063260121e-07,4.345965855765905e-08,5.574851409545957e-08,1.9337237486220635e-07,0.0,0.0,0.0,0.0,0.0,1.949701830250719e-10,0.0,0.0,0.0,4.21610975877654e-09,0.0,1.925522530580972e-07,7.164656232287772e-09,0.0,0.0,1.3768630260386789e-08,5.207914308190388e-09,0.0,1.1270072299531671e-08,1.209785273541306e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83090709594008e-10,0.0,0.0,0.0,0.0,0.0,7.514003463024606e-10,2e-06,3.259296438691535e-07,0.0,6.256461862806115e-08,1.1094288737563433e-11,0.0,0.0,0.0,6.0983133569470806e-09,5.864291659066097e-09,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5e-08,400.0,50.0,6.6e-06,2.0,2.0,2.5e-08,1e-15,1.7847843649204687e-21,1.4329779701605629e-21,3.5824449254014072e-22,8.085305275731233e-22,6.689821691455149e-22,1.6724554228637873e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.512761118431001e-23,0.0,2.492059250876245e-22,0.0,5.059331710531848e-23,1.264832927632962e-23,0.0,0.0,7.164656232287773e-23,1.7195174957490656e-22,0.0,0.0,8.162491612696696e-23,0.0,1.7545428856350471e-22,6.249497169828466e-23,1.5623742924571164e-23,0.0,0.0,3.381021689859502e-23,1.3524086759438007e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0074486957013213e-23,2.83090709594008e-24,6.794177030256192e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2492814594388351e-23,2.254201038907382e-24,9.016804155629529e-24,0.0,0.0,0.0,3.659470543442072e-25,2.6626292970152243e-25,6.656573242538061e-26,4.345965855765905e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2121136306535594e-23,6.542689185647333e-25,5.8642916590660975e-24,1.9497018302507193e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5e-23,1.0367132706810037e-23
1.11,4.224367622119077e-06,7.540654754346704e-08,1.19350604813491e-07,3.4326901008490355e-07,4.3284161701725955e-08,5.547226997424975e-08,1.9447477711551251e-07,0.0,0.0,0.0,0.0,0.0,1.992506396910662e-10,0.0,0.0,0.0,4.234807793282894e-09,0.0,1.9249176951825455e-07,7.2206387075256e-09,0.0,0.0,1.3984151287322317e-08,5.242842988108052e-09,0.0,1.1333778397466063e-08,1.2090258396926928e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.875917741969779e-10,0.0,0.0,0.0,0.0,0.0,7.63637633224953e-10,2e-06,3.2586717211838715e-07,0.0,6.299732718401325e-08,1.1428675538815755e-11,0.0,0.0,0.0,6.110370872484943e-09,5.922148566365908e-09,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5e-08,400.0,50.0,6.6e-06,2.0,2.0,2.5e-08,1e-15,1.783851876455068e-21,1.4322072577618923e-21,3.5805181444047308e-22,8.045321294706859e-22,6.656672396909971e-22,1.6641680992274927e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5375689894708e-23,0.0,2.510905448536861e-22,0.0,5.0817693519394735e-23,1.2704423379848684e-23,0.0,0.0,7.220638707525601e-23,1.7329532898061442e-22,0.0,0.0,8.212216054876989e-23,0.0,1.7634377302584886e-22,6.291411585729662e-23,1.5728528964324154e-23,0.0,0.0,3.4001335192398194e-23,1.3600534076959278e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0228969300729071e-23,2.8759177419697792e-24,6.902202580727469e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2680400189408389e-23,2.290912899674859e-24,9.163651598699437e-24,0.0,0.0,0.0,3.76567732207261e-25,2.7428821293157817e-25,6.857205323289454e-26,4.3284161701725956e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2166782751214251e-23,6.633392485562674e-25,5.922148566365908e-24,1.9925063969106622e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5e-23,1.0387630483224403e-23
1.12,4.220532531831308e-06,7.543580277239514e-08,1.192866869783572e-07,3.459453243734744e-07,4.310931046558062e-08,5.519747444844976e-08,1.9556734390612892e-07,0.0,0.0,0.0,0.0,0.0,2.0357297712986997e-10,0.0,0.0,0.0,4.2531835899009485e-09,0.0,1.924314590338115e-07,7.276433893189277e-09,0.0,0.0,1.4200399527703579e-08,5.277505594511663e-09,0.0,1.1396826864204314e-08,1.208272585958329e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9210707297433796e-10,0.0,0.0,0.0,0.0,0.0,7.759145399182747e-10,2e-06,3.2580482309948385e-07,0.0,6.342825785378123e-08,1.176897121350755e-11,0.0,0.0,0.0,6.122374159161814e-09,5.979834952156361e-09,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5e-08,400.0,50.0,6.6e-06,2.0,2.0,2.5e-08,1e-15,1.7829238541279427e-21,1.4314402437402865e-21,3.5786006093507163e-22,8.00554687877115e-22,6.623696933813972e-22,1.655924233453493e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.561924332714125e-23,0.0,2.529689013574289e-22,0.0,5.103820307881139e-23,1.2759550769702847e-23,0.0,0.0,7.276433893189277e-23,1.7463441343654267e-22,0.0,0.0,8.261556566829392e-23,0.0,1.7722399526284518e-22,6.333006713413996e-23,1.583251678353499e-23,0.0,0.0,3.4190480592612946e-23,1.3676192237045178e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0383893679920381e-23,2.92107072974338e-24,7.010569751384113e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.286846509423488e-23,2.3277436197548244e-24,9.310974479019298e-24,0.0,0.0,0.0,3.873683785636591e-25,2.8245530912418123e-25,7.061382728104531e-26,4.310931046558062e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2212293795809182e-23,6.724348085898338e-25,5.9798349521563615e-24,2.0357297712987e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5e-23,1.0408036070575083e-23
1.1300000000000001,4.216713280700083e-06,7.546501594463921e-08,1.1922307575844515e-07,3.4861448356598223e-07,4.2935103424234284e-08,5.4924119775948636e-08,1.9665013977988982e-07,0.0,0.0,0.0,0.0,0.0,2.0793701896983528e-10,0.0,0.0,0.0,4.271240222616163e-09,0.0,1.9237132098136622e-07,7.332042825392231e-09,0.0,0.0,1.4417356539782074e-08,5.311903642371034e-09,0.0,1.145922360461289e-08,1.207525464495538e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.966361932145111e-10,0.0,0.0,0.0,0.0,0.0,7.882299457835631e-10,2e-06,3.2574259609564325e-07,0.0,6.385741671087686e-08,1.211519536212572e-11,0.0,0.0,0.0,6.134322910704275e-09,6.037351690008962e-09,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5e-08,400.0,50.0,6.6e-06,2.0,2.0,2.5e-08,1e-15,1.7820002757872205e-21,1.430676909101342e-21,3.576692272753355e-22,7.965980915956815e-22,6.590894373113837e-22,1.6477235932784592e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.585831519120246e-23,0.0,2.548410291239342e-22,0.0,5.1254882671393966e-23,1.2813720667848491e-23,0.0,0.0,7.332042825392231e-23,1.7596902780941353e-22,0.0,0.0,8.310515323042753e-23,0.0,1.7809503853561798e-22,6.374284370845241e-23,1.5935710927113102e-23,0.0,0.0,3.437767081383867e-23,1.3751068325535469e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0539246505945426e-23,2.9663619321451114e-24,7.119268637148267e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3056993864373601e-23,2.3646898373506895e-24,9.458759349402758e-24,0.0,0.0,0.0,3.9834962609922835e-25,2.9076468869101728e-25,7.269117217275432e-26,4.293510342423429e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2257667041026125e-23,6.815551393589698e-25,6.0373516900089626e-24,2.079370189698353e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5e-23,1.0428348948197268e-23
1.1400000000000001,4.212909788171373e-06,7.549418713005977e-08,1.1915976957735301e-07,3.5127652175168217e-07,4.276153914963741e-08,5.465219825967577e-08,1.9772322879744185e-07,0.0,0.0,0.0,0.0,0.0,2.1234258962822695e-10,0.0,0.0,0.0,4.288980739104685e-09,0.0,1.9231135474097928e-07,7.387466531045565e-09,0.0,0.0,1.4635004106844583e-08,5.346038638223536e-09,0.0,1.1520974441061753e-08,1.2067844280889757e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.011787279457961e-10,0.0,0.0,0.0,0.0,0.0,8.005827499853003e-10,2e-06,3.256804903225928e-07,0.0,6.428480981407886e-08,1.2467366647695868e-11,0.0,0.0,0.0,6.14621665499864e-09,6.094699721115849e-09,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5e-08,400.0,50.0,6.6e-06,2.0,2.0,2.5e-08,1e-15,1.7810811194975127e-21,1.4299172349282361e-21,3.5747930873205903e-22,7.926622300994356e-22,6.558263791161093e-22,1.6395659477902733e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.609294884382528e-23,0.0,2.567069623897073e-22,0.0,5.146776886925622e-23,1.2866942217314056e-23,0.0,0.0,7.387466531045566e-23,1.7729919674509356e-22,0.0,0.0,8.35909448348447e-23,0.0,1.7895698518816991e-22,6.415246365868243e-23,1.6038115914670607e-23,0.0,0.0,3.456292332318526e-23,1.3825169329274103e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0695014372422895e-23,3.0117872794579612e-24,7.228289470699108e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.324597129586869e-23,2.401748249955901e-24,9.606992999823604e-24,0.0,0.0,0.0,4.0951208969038696e-25,2.9921679954470083e-25,7.480419988617521e-26,4.276153914963741e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2302899418561145e-23,6.9069974914017135e-25,6.09469972111585e-24,2.1234258962822698e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5e-23,1.0448568313497688e-23
1.1500000000000001,4.209121974285844e-06,7.552331640048437e-08,1.19096766865144e-07,3.5393147273482696e-07,4.258861621067963e-08,5.4381702247600894e-08,1.987866745342442e-07,0.0,0.0,0.0,0.0,0.0,2.167895143112224e-10,0.0,0.0,0.0,4.306408160733347e-09,0.0,1.9225155969617371e-07,7.442706027858063e-09,0.0,0.0,1.4853324237213145e-08,5.379912080174094e-09,0.0,1.1582085113424355e-08,1.206049430150629e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0573427593636825e-10,0.0,0.0,0.0,0.0,0.0,8.129718714513127e-10,2e-06,3.2561850492858803e-07,0.0,6.471044320743304e-08,1.2825502795782294e-11,0.0,0.0,0.0,6.1580547540909455e-09,6.15188005428981e-09,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5e-08,400.0,50.0,6.6e-06,2.0,2.0,2.5e-08,1e-15,1.780166363540439e-21,1.4291612023817281e-21,3.5729030059543203e-22,7.887469935259111e-22,6.5258042697121075e-22,1.6314510674280269e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.632318729161034e-23,0.0,2.5856673510357025e-22,0.0,5.1676897928800163e-23,1.2919224482200041e-23,0.0,0.0,7.442706027858063e-23,1.7862494466859352e-22,0.0,0.0,8.407296193547908e-23,0.0,1.7980991665767286e-22,6.455894496208914e-23,1.6139736240522285e-23,0.0,0.0,3.474625534027307e-23,1.3898502136109228e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0851184054853387e-23,3.057342759363683e-24,7.337622622472838e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3435382424100083e-23,2.4389156143539383e-24,9.755662457415753e-24,0.0,0.0,0.0,4.208563666141005e-25,3.0781206709877506e-25,7.695301677469377e-26,4.258861621067963e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2347987185396501e-23,6.998681118549441e-25,6.151880054289811e-24,2.167895143112224e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5e-23,1.0468693081954608e-23
1.16,4.205349759678861e-06,7.555240382970752e-08,1.1903406605834651e-07,3.5657937003466686e-07,4.241633317318979e-08,5.4112624132734055e-08,1.9984054008056842e-07,0.0,0.0,0.0,0.0,0.0,2.2127761901391164e-10,0.0,0.0,0.0,4.323525482559671e-09,0.0,1.9219193523393502e-07,7.497762324336182e-09,0.0,0.0,1.507229916424507e-08,5.41352545789519e-09,0.0,1.1642561279077644e-08,1.2053204247198164e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.10302441694279e-10,0.0,0.0,0.0,0.0,0.0,8.253962488727712e-10,2e-06,3.255566389944123e-07,0.0,6.513432292025226e-08,1.3189620594487984e-11,0.0,0.0,0.0,6.169836404186961e-09,6.208893765964265e-09,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5e-08,400.0,50.0,6.6e-06,2.0,2.0,2.5e-08,1e-15,1.7792559864151565e-21,1.428408792700158e-21,3.571021981750395e-22,7.848522726718617e-22,6.493514895928087e-22,1.6233787239820217e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.654907319313685e-23,0.0,2.6042038092754817e-22,0.0,5.188230579071605e-23,1.2970576447679013e-23,0.0,0.0,7.497762324336183e-23,1.7994629578406838e-22,0.0,0.0,8.455122583999816e-23,0.0,1.8065391348461118e-22,6.496230549474229e-23,1.6240576373685572e-23,0.0,0.0,3.4927683837232936e-23,1.3971073534893175e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1007742510244109e-23,3.10302441694279e-24,7.447258600662697e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3625212522614e-23,2.4761887466183137e-24,9.904754986473255e-24,0.0,0.0,0.0,4.323830367563002e-25,3.1655089426771166e-25,7.913772356692792e-26,4.241633317318979e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2392925918191853e-23,7.090596651310099e-25,6.208893765964266e-24,2.2127761901391166e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5e-23,1.0488721887117834e-23
1.17,4.201593065580486e-06,7.55814494934908e-08,1.1897166559995393e-07,3.592202468854498e-07,4.224468859993591e-08,5.384495635312568e-08,2.0088488804149859e-07,0.0,0.0,0.0,0.0,0.0,2.258067305202977e-10,0.0,0.0,0.0,4.340335673331868e-09,0.0,1.9213248074471109e-07,7.552636419784069e-09,0.0,0.0,1.5291911346332942e-08,5.446880252626862e-09,0.0,1.1702408512902064e-08,1.2045973664631883e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.148828354674562e-10,0.0,0.0,0.0,0.0,0.0,8.378548407041921e-10,2e-06,3.2549489153337675e-07,0.0,6.555645496711639e-08,1.3559735894454646e-11,0.0,0.0,0.0,6.181560635652183e-09,6.265742000193288e-09,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5e-08,400.0,50.0,6.6e-06,2.0,2.0,2.5e-08,1e-15,1.7783499668388875e-21,1.4276599871994473e-21,3.5691499679986183e-22,7.809779589880302e-22,6.461394762375083e-22,1.6153486905937706e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.677064886125888e-23,0.0,2.6226793323775043e-22,0.0,5.208402807998242e-23,1.3021007019995605e-23,0.0,0.0,7.55263641978407e-23,1.8126327407481769e-22,0.0,0.0,8.502575770927886e-23,0.0,1.8148905532278123e-22,6.536256303152235e-23,1.6340640757880587e-23,0.0,0.0,3.51072255387062e-23,1.404289021548248e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1164676876736746e-23,3.1488283546745623e-24,7.55718805121895e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.381544710198591e-23,2.5135645221125766e-24,1.0054258088450306e-23,0.0,0.0,0.0,4.440926628187705e-25,3.2543366146691153e-25,8.135841536672788e-26,4.224468859993592e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2437710507772974e-23,7.182738083630473e-25,6.2657420001932886e-24,2.258067305202977e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5e-23,1.050865308060871e-23
