Time,Smad2c,Smad2n,Smad4c,Smad4n,T1R_Surf,T1R_Cave,T1R_EE,T2R_Surf,T2R_Cave,T2R_EE,LRC_Surf,LRC_Cave,LRC_EE,Smads_Complex_c,Smads_Complex_n,TGF_beta,v_T1R,v_T2R,ki_EE,kr_EE,ki_Cave,kr_Cave,Kcd,k_LRC,Klid,Kdeg_T1R_EE,Kdeg_T2R_EE,Kimp_Smad2c,Kexp_Smad2n,Kimp_Smad4c,Kexp_Smad4n,k_Smads_Complex_c,Kimp_Smads_Complex_c,Kdiss_Smads_Complex_n,Total_Smad2n,Total_Smad2c,V_medium,V_nuc,V_cyt,R1_Smad2_import,R2_Smad2_export,R3_Smad4_import,R4_Smad4_export,R5_T1R_production,R6_T1R_Cave_formation,R7_T1R_Cave_recycling,R8_T1R_EE_formation,R9_T1R_EE_recycling,R10_T1R_EE_degradation,R11_T2R_production,R12_T2R_Cave_formation,R13_T2R_Cave_recycling,R14_T2R_EE_formation,R15_T2R_EE_recycling,R16_T2R_EE_degradation,R17_LRC_formation,R18_LRC_Cave_formation,R19_LRC_Cave_recycling,R20_LRC_EE_formation,R21_LRC_EE_recycling,R22_LRC_EE_degradation,R23_Smads_Complex_formation,R24_Smads_Complex_import,R25_Smads_Complex_Dissociation,R26_LRC_Cave_degradation
0.1,492.60324853026776,236.45017442371957,1149.3934513549088,551.719565949793,0.06896064322929452,2.0878277942136982,2.055828157906136,0.03392626618690264,1.7738471717652695,1.143845595581312,0.16805313621343856,0.004165184896928931,0.004165085079432757,0.006662681251889941,9.19417218727146e-05,0.07981876837362388,0.0103,0.02869,0.33,0.033,0.33,0.03742,0.005,2197.0,0.02609,0.005,0.025,0.16,1.0,0.08,0.5,6.85e-05,0.16,0.1174,236.45026636544145,492.60991121151966,1.0,0.00035,0.00105,0.08275734575308498,0.08275756104830186,0.09654904991381234,0.09655092404121378,1.0814999999999999e-05,2.3894862878950548e-05,8.203284186245041e-05,2.3894862878950548e-05,7.123444567144761e-05,1.0793097829007214e-05,3.01245e-05,1.1755451233761766e-05,6.96962292258292e-05,1.1755451233761766e-05,3.963424988689246e-05,3.002594688400944e-05,0.0004307861649900325,5.8230411697956464e-05,1.6365427978523464e-07,5.8230411697956464e-05,1.4432019800234503e-07,2.1866696667021974e-08,0.0001696171405907962,1.11933045031751e-06,3.777885351749843e-09,1.0490840786274889e-11
0.11,492.6015286828688,236.4501644017492,1149.391746594979,551.7195106654145,0.06622746303843233,2.08726955663505,2.0552699723929213,0.031189778731096605,1.77329080647725,1.1432896304478017,0.17078764238816846,0.004722746364985324,0.004722620946461881,0.008373911233157198,0.0001278159455087561,0.07981512230297061,0.0103,0.02869,0.33,0.033,0.33,0.03742,0.005,2197.0,0.02609,0.005,0.025,0.16,1.0,0.08,0.5,6.85e-05,0.16,0.1174,236.4502922176947,492.6099025941019,1.0,0.00035,0.00105,0.08275705681872195,0.08275755754061222,0.09654890671397823,0.09655091436644754,1.0814999999999999e-05,2.29478159428168e-05,8.201090814974775e-05,2.29478159428168e-05,7.121510454341473e-05,1.0790167355062837e-05,3.01245e-05,1.0807258330324973e-05,6.967436907729762e-05,1.0807258330324973e-05,3.961498569501633e-05,3.0011352799254798e-05,0.0003803250684946575,5.9177918087500364e-05,1.8556142742663834e-07,5.9177918087500364e-05,1.6363881579490417e-07,2.4793759968924876e-08,0.0001923210357000553,1.4068170871704091e-06,5.251957200954788e-09,1.6536478769252522e-11
0.12,492.59959387732846,236.45014579918706,1149.3898253557893,551.7194513638005,0.06393971999389056,2.0867032728130375,2.054703743877766,0.02889875162060343,1.7727263833717612,1.1427257225857943,0.17307670222966537,0.005288358620608243,0.005288204421991357,0.010300065719030782,0.0001723716707545597,0.07981192682403059,0.0103,0.02869,0.33,0.033,0.33,0.03742,0.005,2197.0,0.02609,0.005,0.025,0.16,1.0,0.08,0.5,6.85e-05,0.16,0.1174,236.4503181708578,492.6098939430475,1.0,0.00035,0.00105,0.08275673177139117,0.08275755102971546,0.09654874532988629,0.09655090398866509,1.0814999999999999e-05,2.215511297788308e-05,8.198865829209706e-05,2.215511297788308e-05,7.119548472536458e-05,1.078719465535827e-05,3.01245e-05,1.0013417436539088e-05,6.965219232905987e-05,1.0013417436539088e-05,3.959544628759777e-05,2.99965502178771e-05,0.0003402020796323781,5.997107732257905e-05,2.0778489856231844e-07,5.997107732257905e-05,1.8323628322200051e-07,2.7763073215454624e-08,0.00021535229448626584,1.7304110407971713e-06,7.0827519513048575e-09,2.4971818383288074e-11
0.13,492.59744157748105,236.45011767922455,1149.3876849524943,551.7193875541818,0.06200930625224725,2.0861302631753404,2.0541307928298087,0.026965076888323978,1.7721552229571509,1.1421551939538792,0.1750084236449794,0.005860701178705281,0.005860515004926919,0.012443650790013784,0.0002266359624858196,0.07980909219360882,0.0103,0.02869,0.33,0.033,0.33,0.03742,0.005,2197.0,0.02609,0.005,0.025,0.16,1.0,0.08,0.5,6.85e-05,0.16,0.1174,236.45034431518704,492.6098852282711,1.0,0.00035,0.00105,0.08275637018501682,0.08275754118772859,0.09654856553600952,0.09655089282198182,1.0814999999999999e-05,2.1486224616403674e-05,8.19661441704223e-05,2.1486224616403674e-05,7.117563197155287e-05,1.0784186662356494e-05,3.01245e-05,9.343399141804257e-06,6.962975086520941e-05,9.343399141804257e-06,3.957567747050191e-05,2.998157384128933e-05,0.00030784369445987543,6.0640418792985366e-05,2.3027281001250918e-07,6.0640418792985366e-05,2.0306684492071776e-07,3.076770377586633e-08,0.00023865709187619058,2.0905333327223157e-06,9.312471698542328e-09,3.638662552679894e-11
0.14,492.59506970874787,236.45007910461115,1149.3853231624198,551.7193187435921,0.06036929506264121,2.0855515939280025,2.0535521854896497,0.025321827661012725,1.7715783915196956,1.1415791120434193,0.1766497334481485,0.006438707770095526,0.006438486422932646,0.014806707865884885,0.0002916455477615001,0.0798065503752591,0.0103,0.02869,0.33,0.033,0.33,0.03742,0.005,2197.0,0.02609,0.005,0.025,0.16,1.0,0.08,0.5,6.85e-05,0.16,0.1174,236.4503707501589,492.60987641661376,1.0,0.00035,0.00105,0.08275597171106963,0.0827575276866139,0.09654836714564326,0.09655088078012862,1.0814999999999999e-05,2.0917960739205178e-05,8.194340767702515e-05,2.0917960739205178e-05,7.115558322721636e-05,1.0781148973820661e-05,3.01245e-05,8.77401328454091e-06,6.960708658120037e-05,8.77401328454091e-06,3.955571623230448e-05,2.996645169113976e-05,0.00028142913002838013,6.120913263978345e-05,2.5298326699482333e-07,6.120913263978345e-05,2.2309355455461618e-07,3.380205372039639e-08,0.0002621919555466419,2.4875269214686604e-06,1.1983715557520039e-08,5.14419524404095e-11
0.15,492.59247657107943,236.45002913965527,1149.3827381383348,551.719244437886,0.05896794146200329,2.0849681364281194,2.0529687932433354,0.023917258854429517,1.7709967604962904,1.1409983492972102,0.17805237666496773,0.007021506968143126,0.007021247258449125,0.017390900770704442,0.00036844479441859736,0.07980424886460909,0.0103,0.02869,0.33,0.033,0.33,0.03742,0.005,2197.0,0.02609,0.005,0.025,0.16,1.0,0.08,0.5,6.85e-05,0.16,0.1174,236.4503975844497,492.6098674718501,1.0,0.00035,0.00105,0.08275553606394134,0.08275751019887935,0.09654815000362012,0.09655086777663005,1.0814999999999999e-05,2.043239171658414e-05,8.192048304839724e-05,2.043239171658414e-05,7.113536868588158e-05,1.077808616452751e-05,3.01245e-05,8.287330193059827e-06,6.958423371665974e-05,8.287330193059827e-06,3.953559280314833e-05,2.995120666905177e-05,0.00025964068199415305,6.169514851441132e-05,2.7588203028531157e-07,6.169514851441132e-05,2.432862175052622e-07,3.686154810685791e-08,0.0002859213481004744,2.921671329478346e-06,1.5139396602660165e-08,7.087060403668042e-11
0.16,492.58966077155924,236.4499668518394,1149.3799283413148,551.7191641425688,0.057764609949726355,2.0843806102543843,2.0523813356939025,0.022710734847943406,1.7704110495450018,1.1404136262156181,0.17925698885831992,0.007608379117523444,0.007608077877141059,0.020197583141960084,0.0004580840571649889,0.07980214650379897,0.0103,0.02869,0.33,0.033,0.33,0.03742,0.005,2197.0,0.02609,0.005,0.025,0.16,1.0,0.08,0.5,6.85e-05,0.16,0.1174,236.45042493589656,492.6098583547012,1.0,0.00035,0.00105,0.08275506300962195,0.08275748839814379,0.09654791398067043,0.09655085372494955,1.0814999999999999e-05,2.001543734758018e-05,8.189739855750501e-05,2.001543734758018e-05,7.111501328179373e-05,1.0775002012392988e-05,3.01245e-05,7.86926962481239e-06,6.956122054767266e-05,7.86926962481239e-06,3.951533214837117e-05,2.9935857688159976e-05,0.00024150546404259394,6.211254663940786e-05,2.9894082390661364e-07,6.211254663940786e-05,2.636198984429377e-07,3.9942408854990556e-08,0.00030981591311936356,3.393193967849294e-06,1.8822673908909393e-08,9.547742555970342e-11
0.17,492.58662117163647,236.44989131312806,1149.376892488186,551.7190773634762,0.05672695163006728,2.0837896149593766,2.0517904124144546,0.02166990662687925,1.769821858297357,1.1398255431367252,0.18029591898577396,0.008198724581252821,0.008198378674825488,0.023227851215470885,0.0005616183165357698,0.07980021058410776,0.0103,0.02869,0.33,0.033,0.33,0.03742,0.005,2197.0,0.02609,0.005,0.025,0.16,1.0,0.08,0.5,6.85e-05,0.16,0.1174,236.4504529314446,492.60984902285196,1.0,0.00035,0.00105,0.08275455235683492,0.08275746195959482,0.09654765896900762,0.09655083853860834,1.0814999999999999e-05,1.9655888739818312e-05,8.187417776136887e-05,1.9655888739818312e-05,7.109453779016084e-05,1.0771899665175886e-05,3.01245e-05,7.50862264621366e-06,6.953807063436146e-05,7.50862264621366e-06,3.949495506968753e-05,2.9920420507339037e-05,0.0002262923537151457,6.247253592857067e-05,3.221360875220046e-07,6.247253592857067e-05,2.8407382108270315e-07,4.304148804283381e-08,0.00033385118213163445,3.902279004199108e-06,2.307689662645478e-08,1.2613945173310995e-10
0.18,492.583356845434,236.44980160103913,1149.3736295100005,551.7189836073358,0.055828919877313296,2.0831956537783056,2.0511965266575225,0.020768727447638018,1.7692296900670936,1.139234603967082,0.1811952137344182,0.008792040031254958,0.00879164636810674,0.026482585536015044,0.0006801060512885084,0.0797984148121482,0.0103,0.02869,0.33,0.033,0.33,0.03742,0.005,2197.0,0.02609,0.005,0.025,0.16,1.0,0.08,0.5,6.85e-05,0.16,0.1174,236.4504817070904,492.60983943097006,1.0,0.00035,0.00105,0.0827540039500329,0.08275743056036369,0.09654738487884003,0.09655082213128376,1.0814999999999999e-05,1.934472073748906e-05,8.18508404326034e-05,1.934472073748906e-05,7.107395964868315e-05,1.0768781764951993e-05,3.01245e-05,7.196364060606573e-06,6.951480375242617e-05,7.196364060606573e-06,3.947447902745939e-05,2.9904908354135904e-05,0.00021344340126847446,6.27841415589759e-05,3.4544804486803853e-07,6.27841415589759e-05,3.046305466548985e-07,4.615614343256038e-08,0.0003580066091366527,4.4490743700505275e-06,2.794555764744481e-08,1.6380595046095175e-10
0.19,492.5798670446821,236.44969679952086,1149.3701385171073,551.7188823822414,0.05504928093024621,2.082599152499322,2.050600104225898,0.01998596343211681,1.7686349707204752,1.138641235070539,0.18197610692639699,0.009387899577374733,0.00938745512354008,0.029962486057931854,0.0008146082594333768,0.07979673778558324,0.0103,0.02869,0.33,0.033,0.33,0.03742,0.005,2197.0,0.02609,0.005,0.025,0.16,1.0,0.08,0.5,6.85e-05,0.16,0.1174,236.4505114077803,492.60982953074,1.0,0.00035,0.00105,0.08275341766350659,0.0827573938798323,0.09654709163543701,0.09655080441689225,1.0814999999999999e-05,1.9074575842330312e-05,8.182740330085087e-05,1.9074575842330312e-05,7.105329361142735e-05,1.0765650547185963e-05,3.01245e-05,6.925136329228474e-06,6.949143663457819e-05,6.925136329228474e-06,3.945391879519417e-05,2.988933242060165e-05,0.00020252620833640346,6.305472104999655e-05,3.688599622946306e-07,6.305472104999655e-05,3.2527532003066373e-07,4.9284139398585416e-08,0.00038226480216165757,5.033697657732551e-06,3.347225338011745e-08,2.094983576112799e-10
0.2,492.57615117236173,236.4495759996712,1149.3664187729041,551.7187731980399,0.0543705928070594,2.08200047300651,2.0500015070160176,0.019304172482594247,1.768038062219284,1.1380457988251476,0.18265604060399224,0.00998594122369408,0.009985443014249326,0.03366809852089877,0.0009661876812709115,0.07979516194940071,0.0103,0.02869,0.33,0.033,0.33,0.03742,0.005,2197.0,0.02609,0.005,0.025,0.16,1.0,0.08,0.5,6.85e-05,0.16,0.1174,236.45054218735245,492.6098192708826,1.0,0.00035,0.00105,0.08275279339695676,0.08275735159988491,0.09654677917692395,0.09655078530965698,1.0814999999999999e-05,1.8839410407646083e-05,8.180388058489878e-05,1.8839410407646083e-05,7.1032552218105e-05,1.0762507911834091e-05,3.01245e-05,6.688895765218906e-06,6.946798350265789e-05,6.688895765218906e-06,3.943328692929137e-05,2.9873702219160126e-05,0.0001932018025415071,6.329031806928331e-05,3.9235761662016415e-07,6.329031806928331e-05,3.4599560044373915e-07,5.242357582480896e-08,0.000406610971763247,5.6562405515109925e-06,3.9700651823421755e-08,2.643101734429842e-10
0.21,492.57220875968596,236.44943830034296,1149.3624696709105,551.7186555666658,0.05377839906637689,2.0813999245923642,2.049401044330783,0.018708898042718625,1.7674392739333054,1.137448604947795,0.18324947126860333,0.010585855555361807,0.0105853007071033,0.037599837497948776,0.0011359081054891716,0.07979367277309524,0.0103,0.02869,0.33,0.033,0.33,0.03742,0.005,2197.0,0.02609,0.005,0.025,0.16,1.0,0.08,0.5,6.85e-05,0.16,0.1174,236.45057420844844,492.6098085971839,1.0,0.00035,0.00105,0.08275213107162724,0.08275730340512004,0.09654644745235648,0.09655076472416652,1.0814999999999999e-05,1.8634215276499594e-05,8.178028443715858e-05,1.8634215276499594e-05,7.101174618606164e-05,1.075935548273661e-05,3.01245e-05,6.4826331718020035e-06,6.94444565121135e-05,6.4826331718020035e-06,3.941259416144109e-05,2.985802587987962e-05,0.00018520123958169795,6.349594179457106e-05,4.1592885062572076e-07,6.349594179457106e-05,3.667806695011293e-07,5.557282871229232e-08,0.00043103247035827054,6.316772699655394e-06,4.667446405455006e-08,3.294067850559128e-10
0.22,492.5680394473456,236.44928280864207,1149.3582907160842,551.7185290024229,0.053260628379573106,2.0807977727788787,2.0487989817009225,0.018188068669801317,1.766838871461411,1.1368499193251873,0.1837684703084263,0.01118737691681734,0.011186762641353947,0.041758005179276816,0.0013248337835973685,0.07979225813872462,0.0103,0.02869,0.33,0.033,0.33,0.03742,0.005,2197.0,0.02609,0.005,0.025,0.16,1.0,0.08,0.5,6.85e-05,0.16,0.1174,236.45060764242567,492.6097974525249,1.0,0.00035,0.00105,0.08275143062715405,0.08275724898302472,0.09654609642015106,0.09655074257542401,1.0814999999999999e-05,1.845480773352208e-05,8.175662529025493e-05,1.845480773352208e-05,7.099088471593697e-05,1.0756194653929843e-05,3.01245e-05,6.302165794086156e-06,6.94208660985903e-05,6.302165794086156e-06,3.939184970461774e-05,2.9842310382286167e-05,0.000178308884523714,6.367577496186972e-05,4.395632264386701e-07,6.367577496186972e-05,3.876213255229142e-07,5.873050386710822e-08,0.00045551843301021197,7.015344870118505e-06,5.4437420168015875e-08,4.060252501832024e-10
