_1_task1,tumor_at_Exp_Lin_growth_2_task1,tumor_at_Exp_growth_1_task1,tumor_at_Gen__logistic_growth_3_task1,tumor_at_Gomp__growth_4_task1,tumor_at_Logistic_growth_5_task1,tumor_at_Power_growth_6_task1,tumor_at_Von_Bert__growth_7_task1
4.48,88.23471817195296,88.23471817195296,14.700432691624599,94.91462566157948,47.12516838105083,339.0949143703675,205.97206975739897
4.5,90.01717784460567,90.01717784460567,14.82937757953136,95.01276857166071,47.62378463657148,342.9999999999971,207.94328487248353
4.52,91.83564571613033,91.83564571613033,14.959012101356548,95.10906666186949,48.122874589707166,346.9349522962933,209.92438518811377
4.54,93.69084920031074,93.69084920031074,15.089334948199483,95.20355269877855,48.62233896725171,350.8998850370341,211.91536371529918
4.56,95.58353039507702,95.58353039507702,15.220344755250544,95.29625893736818,49.122078234539586,354.89491199999696,213.91621330020283
4.58,97.51444637588152,97.51444637588152,15.352040101806658,95.38721712424537,49.62199268670981,358.92014696295996,215.9269266254553
4.6,99.48436949450422,99.48436949450422,15.484419511297498,95.47645850072979,50.12198254214357,362.9757037037006,217.94749621146016
4.62,101.49408768335917,101.49408768335917,15.61748145132266,95.56401380578218,50.62194803806913,367.06169599999697,219.97791441769388
4.64,103.54440476536912,103.54440476536912,15.751224333699723,95.64991327875032,51.121789528326225,371.17823762962644,222.0181734439972
4.66,105.63614076948053,105.63614076948053,15.885646514523456,95.73418666190771,51.62140758328351,375.3254423703673,224.06826533186106
4.68,107.77013230299681,107.77013230299681,16.0207462941539,95.81686322484492,52.12070292064872,379.50342399999687,226.1281819656985
4.7,109.94723333721238,109.94723333721238,16.156521916560365,95.89797196468818,52.61957497298911,383.7122962962932,228.19791507406876
4.72,112.16831486305037,112.16831486305037,16.292971570503347,95.97754131525612,53.11792426309949,387.95217303703384,230.27745623101168
4.74,114.43426535824047,114.43426535824047,16.430093389432304,96.05559920400748,53.61565208220304,392.22316799999686,232.36679685729254
4.76,116.74599124107647,116.74599124107647,16.567885451426054,96.13217310027348,54.112660235287315,396.5253949629597,234.4659282216405
4.78,119.10441722966202,119.10441722966202,16.70634577930662,96.2072900196799,54.608851125513716,400.85896770370056,236.57484144199242
4.8,121.51048670786747,121.51048670786747,16.845472340763628,96.280976528443,55.10412783876026,405.22399999999675,238.6935274867284
4.82,123.96516209808912,123.96516209808912,16.98526304848963,96.35325874752182,55.59839422823012,409.6206056296264,240.82197717590194
4.84,126.46942524089499,126.46942524089499,17.125715760326152,96.4241623566106,56.091554999056385,414.04889837036706,242.96018118246198
4.86,129.0242777816485,129.0242777816485,17.2668282794207,96.4937125979541,56.58351579283557,418.5089919999968,245.10813003346962
4.88,131.63074156419432,131.63074156419432,17.408598354394684,96.56193427996917,57.07418327202061,423.00100029629294,247.265814111307
4.9,134.28985903169772,134.28985903169772,17.55102367952236,96.62885178065574,57.563465204105405,427.52503703703377,249.43322365488075
4.92,137.00269399217882,137.00269399217882,17.694101894397566,96.69448914897313,58.05126982007228,432.0812159999967,251.6103487607886
4.94,139.7703320107257,139.7703320107257,17.83783058416884,96.7588701014083,58.537505945024044,436.66965096295974,253.797179384512
4.96,142.59388020495618,142.59388020495618,17.98220728066995,96.82201785231982,59.02208435455275,441.29045570370033,255.99370534164868
4.98,145.47446804720332,145.47446804720332,18.127229462099137,96.88395521848783,59.50491710271166,445.94374399999674,258.19991630906054
5.0,148.4132478146259,148.4132478146259,18.27289455323606,96.94470462457016,59.985917579373094,450.6296296296262,260.41580182604224
5.02,151.41139504550657,151.41139504550657,18.419199925672288,97.00428810783677,60.465000569995986,455.34822637036683,262.6413512954848
5.04,154.47010900404618,154.47010900404618,18.566142898052135,97.06272732277677,60.94208231322108,460.09964799999653,264.8765539850318
5.06,157.5906131537656,157.5906131537656,18.71372073632381,97.12004354556699,61.41708055617998,464.88400829629273,267.1213990282299
5.08,160.77415563962663,160.77415563962663,18.861930654001025,97.17625767839192,61.88991460740434,469.7014210370335,269.3758754256729
5.1,164.02200977897886,164.02200977897886,19.010769812434912,97.23139025360379,62.360505387220535,474.5519999999964,271.639972046139
5.12,167.335474561447,167.335474561447,19.16023532109648,97.28546143771254,62.82877547551663,479.43585896295946,273.91367762772256
5.14,170.71587525724144,170.71587525724144,19.3103242377495,97.33849104896642,63.29464913155167,484.35311170370005,276.19698077895276
5.16,174.16456462776813,174.16456462776813,19.461033567918413,97.39049865693775,63.75805216041059,489.30387199999643,278.4898699798708
5.18,177.68292236164396,177.68292236164396,19.61236026651876,97.44150343470011,64.21891222911263,494.28825362962596,280.79233358320846
5.2,181.2723558733635,181.2723558733635,19.764301237865645,97.491524198328,64.67715883626718,499.3063703703667,283.1043598154797
5.22,184.93430099613445,184.93430099613445,19.916853335831682,97.54057943019193,65.13272330779117,504.3583359999962,285.42593677807145
5.24,188.67022255083722,188.67022255083722,20.070013364176713,97.58868728352215,65.5855388231825,509.44426429629266,287.7570524483378
5.26,192.48161492560376,192.48161492560376,20.223778076886894,97.63586558685374,66.03554043813563,514.5642690370332,290.097694680687
5.28,196.37000266616067,196.37000266616067,20.3781441785234,97.68213184834663,66.48266510337857,519.7184639999963,292.44785120766375
5.3,200.3369410770683,200.3369410770683,20.533108324580482,97.72750325997353,66.92685167960967,524.9069629629591,294.8075096410239
5.32,204.38401683400133,204.38401683400133,20.688667121853115,97.77199670156924,67.36804094841362,530.1298797037,297.1766574728048
5.34,208.5128486072026,208.5128486072026,20.844817128813975,97.81562874473461,67.8061756190346,535.387327999996,299.5552820763878
5.36,212.72508769625583,212.72508769625583,21.001554856,97.85841565658816,68.24120033088641,540.6794216296258,301.9433707075574
5.38,217.02241931172995,217.02241931172995,21.15887676581386,97.90037345784907,68.67306226460359,546.0062743703666,304.3409105055222
5.4,221.40656303693,221.40656303693,21.316779273112786,97.94151790945074,69.10171094653423,551.3679999999963,306.7478884939712
5.42,225.87927262449622,225.87927262449622,21.47525874643988,97.98186444093639,69.52709739568803,556.7647122962925,309.16429158215306
5.44,230.44233724125522,230.44233724125522,21.63431150792132,98.02142820185159,69.94917465146563,562.1965250370333,311.59010656588515
5.46,235.09758217827314,235.09758217827314,21.793933833684328,98.06022406606003,70.3678977690725,567.6635519999961,314.02532012858074
5.48,239.8468695736302,239.8468695736302,21.954121954284094,98.0982666359157,70.78322381049347,573.1659069629592,316.4699188422719
5.5,244.69209914865016,244.69209914865016,22.11487205513892,98.13557024633643,71.1951118314869,578.7037037036997,318.9238891686247
5.52,249.63520895776614,249.63520895776614,22.276180276973644,98.17214896877492,71.60352286451149,584.2770559999958,321.387217459951
5.54,254.67817615219138,254.67817615219138,22.43804271627124,98.20801661508372,72.00841989749983,589.8860776296257,323.8598899602127
5.56,259.823017757572,259.823017757572,22.600455425732527,98.2431867412707,72.40976784839141,595.5308823703663,326.3418928060207
5.58,265.0717914657983,265.0717914657983,22.763414414744094,98.27767265114079,72.80753353533926,601.211583999996,328.83321202762977
5.6,270.42659659821066,270.42659659821066,22.92691564974522,98.31148740620675,73.2016858508388,606.9282962962922,331.33383354991975
5.62,275.8895758139905,275.8895758139905,23.090955054096227,98.34464386518553,73.5921969005349,612.6811330370331,333.84374319334796
5.64,281.46291453895606,281.46291453895606,23.255528509545776,98.3771546300942,73.97904009429192,618.4702079999959,336.3629266749748
5.66,287.14884220229004,287.14884220229004,23.420631856462688,98.40903206511726,74.36219061094621,624.295634962959,338.89136960942255
5.68,292.94963326933555,292.94963326933555,23.586260894227397,98.44028830644034,74.74162556787267,630.1575277036995,341.42905750983476
5.7,298.86760814819786,298.86760814819786,23.752411381729438,98.47093526619976,75.11732399814802,636.0559999999958,343.9759757888367
5.72,304.9051341137766,304.9051341137766,23.919079037871192,98.5009846363768,75.4892668255091,641.9911656296255,346.53210975948883
5.74,311.0646262494826,311.0646262494826,24.086259542077997,98.53044789263576,75.85743683711549,647.9631383703662,349.0974446362365
5.76,317.34854840687876,317.34854840687876,24.25394853481437,98.55933629810526,76.22181865412549,653.9720319999958,351.6719655358527
5.78,323.75941418349953,323.75941418349953,24.42214161810643,98.58766090710205,76.58239870009484,660.0179602962921,354.25565747837646
5.8,330.2997879739193,330.2997879739193,24.590834356066484,98.61543256744444,76.93916518981744,666.1010370370327,356.8485053880449
5.82,336.972286294574,336.972286294574,24.760022275406392,98.64266191641758,77.29210822119066,672.2213759999959,359.4504940942171
5.84,343.7795783265571,343.7795783265571,24.929700866010798,98.66935939642705,77.64121953466208,678.3790909629587,362.06160833230155
5.86,350.7243871035475,350.7243871035475,25.09986558147386,98.69553525515812,77.98649252865528,684.5742957036995,364.681832744672
5.88,357.8094906427021,357.8094906427021,25.27051183964667,98.72119954755843,78.32792224134408,690.8071039999957,367.3111518815774
5.9,365.03772304584476,365.03772304584476,25.441635023193633,98.74636213897588,78.66550530994972,697.0776296296253,369.94955020204924
5.92,372.41197562126814,372.41197562126814,25.613230480154165,98.77103270821645,78.99923992822048,703.3859863703659,372.5970120748019
5.94,379.93519802643283,379.93519802643283,25.78529352450974,98.79522075052004,79.32912580211416,709.7322879999956,375.25352177912924
5.96,387.61039943182345,387.61039943182345,25.95781943675609,98.81893558045371,79.65516410370253,716.1166482962918,377.91906350579444
5.98,395.44064970624487,395.44064970624487,26.130803464480568,98.84218633472021,79.97735742331727,722.5391810370327,380.59362135791713
6.0,403.4290807970428,403.4290807970428,26.30424082287516,98.8649819790402,80.29570984432249,728.9999999999956,383.2771793518485
6.02,411.57888893813976,411.57888893813976,26.47812669493218,98.88733133429484,80.6102275947145,735.4992189629583,385.96972141802394
6.04,419.8933343500614,419.8933343500614,26.65245623265676,98.90924304182988,80.92091788042622,742.0369517036992,388.6712314018713
6.06,428.37574293999137,428.37574293999137,26.827224557493093,98.9307255761489,81.2277891367005,748.6133119999954,391.3816930646655
6.08,437.0295077831464,437.0295077831464,27.002426760851975,98.95178725171782,81.53085110443436,755.2284136296252,394.10109008438576
6.1,445.8580904712651,445.8580904712651,27.178057904705145,98.97243622593292,81.83011479292047,761.8823703703656,396.82940605656927
6.12,454.8650224867088,454.8650224867088,27.354113022183288,98.99268050204942,82.12559244259586,768.5752959999954,399.5666244951629
6.14,464.053906602514,464.053906602514,27.530587118177266,99.01252793207141,82.41729748787384,775.3073042962916,402.3127288333669
6.16,473.42841830875886,473.42841830875886,27.70747516994281,99.03198621960354,82.70524452013677,782.0785090370324,405.0677024244763
6.18,482.99230726558466,482.99230726558466,27.8847721277082,99.05106292266532,82.98944925096541,788.8890239999952,407.83152854271526
6.2,492.74939894089005,492.74939894089005,28.062472915271446,99.06976545516066,83.26992845894482,795.7389629629585,410.60419038406707
6.22,502.70359700879254,502.70359700879254,28.240572430536783,99.08810108222836,83.54669985899741,802.628439703699,413.38567106708757
6.24,512.8588834729533,512.8588834729533,28.41906554625333,99.10607693465595,83.81978221666823,809.5575679999954,416.17595363374454
6.26,523.2193206177448,523.2193206177448,28.597947110600522,99.12370000833123,84.08919527187847,816.5264616296248,418.9750210502282
6.28,533.789052768069,533.789052768069,28.7772119477952,99.14097716548193,84.35495968663234,823.5352343703657,421.78285620776137
6.3,544.5723079360055,544.5723079360055,28.956854858713218,99.15791513705827,84.6170970084895,830.5839999999952,424.59944192340515
6.32,555.5733994986513,555.5733994986513,29.136870621513278,99.17452052506484,84.87562963459263,837.6728722962915,427.4247609408614
6.34,566.7967279075627,566.7967279075627,29.317253992262593,99.19079980484156,85.13058077631874,844.8019650370322,430.25879593126905
6.36,578.2467824302369,578.2467824302369,29.497999705564443,99.20675932729404,85.38197442462369,851.9713919999953,433.10152949399713
6.38,589.9281429240416,589.9281429240416,29.67910247518733,99.22240532107296,85.62983531614867,859.181266962958,435.95294415743194
6.4,601.8454818358048,601.8454818358048,29.860556994676557,99.23774389563914,85.87418888499188,866.431703703699,438.81302237975825
6.42,614.0035671314599,614.0035671314599,30.042357937877522,99.25278104863479,86.11506114482918,873.7228159999952,441.68174654972194
6.44,626.4072624436586,626.4072624436586,30.224499959741554,99.26752265952312,86.35247879352984,881.0547176296249,444.55909898742897
6.46,639.0615294541741,639.0615294541741,30.40697769691307,99.28197449386917,86.58646914567811,888.4275223703655,447.44506194510694
6.48,651.9714300421643,651.9714300421643,30.58978576834469,99.29614220626361,86.81706008734369,895.8413439999953,450.33961760786855
6.5,665.1421282938823,665.1421282938823,30.772918775930414,99.31003134235277,87.04428004568142,903.2962962962914,453.2427480944704
6.52,678.5788925503433,678.5788925503433,30.956371305139438,99.32364734082952,87.26815795957776,910.7924930370318,456.15443545806977
6.54,692.2870974934461,692.2870974934461,31.14013792565023,99.33699553538598,87.48872325140616,918.330047999995,459.07466168697516
6.56,706.2722262710674,706.2722262710674,31.32421319198479,99.35008115662795,87.70600579995275,925.9090749629578,462.00340870539264
6.58,720.539872661647,720.539872661647,31.508591644143088,99.36290933395202,87.92003591457552,933.5296877036986,464.940658374169
6.6,735.0957435430292,735.0957435430292,31.693267808232886,99.3754850980946,88.130844276168,941.191999999995,467.88639249152635
6.62,749.9456626311929,749.9456626311929,31.878236197078976,99.38781338694471,88.33846171903355,948.8961256296247,470.8405927937832
6.64,765.0955703998624,765.0955703998624,32.06349131089626,99.39989904095737,88.54291951796988,956.6421783703653,473.80324095610354
6.66,780.5515270585257,780.5515270585257,32.249027637912164,99.41174680662986,88.74424928309993,964.430271999995,476.7743185932177
6.68,796.3197152040949,796.3197152040949,32.434839654994455,99.42336133895363,88.94248290432537,972.2605202962912,479.75380726013884
6.7,812.4064422772269,812.4064422772269,32.6209218282823,99.43474720319196,89.13765252843555,980.1330370370321,482.74168845287977
6.72,828.8181430651666,828.8181430651666,32.807268613816284,99.44590887663234,89.32979053743213,988.0479359999948,485.73794360916423
6.74,845.5613822517677,845.5613822517677,32.993874458167355,99.45685075031379,89.51892952811548,996.0053309629579,488.74255410913474
6.76,862.6428570153023,862.6428570153023,33.18073379906438,99.46757713073022,89.70510229297936,1004.0053357036984,491.755501276055
6.78,880.0693996747178,880.0693996747178,33.367841066020446,99.47809224151031,89.88834180245986,1012.048063999995,494.7767663770102
6.8,897.8479806801428,897.8479806801428,33.55519068096459,99.4884002241444,90.06868113700723,1020.1336296296244,497.80633062359806
6.82,915.9857130263454,915.9857130263454,33.74277705890528,99.49850513436157,90.24615318066604,1028.2621463703654,500.8441751726084
6.84,934.4898524046451,934.4898524046451,33.930594608487255,99.50841095207478,90.4207910695387,1036.4337279999947,503.8902811267283
6.86,953.3678007757242,953.3678007757242,34.1186377326283,99.51812158068483,90.5926280529805,1044.6484882962911,506.94462953522066
6.88,972.6271095825199,972.6271095825199,34.3069008291438,99.5276408476615,90.76169742828068,1052.9065410370317,510.0072013945985
6.9,992.2754827496195,992.2754827496195,34.49537829136255,99.53697250594313,90.9280325234085,1061.2079999999949,513.0779776493002
6.92,1012.320779739376,1012.320779739376,34.684064508740256,99.54612023530574,91.09166668076185,1069.5529789629577,516.1569391923587
6.94,1032.7710186655463,1032.7710186655463,34.87295386747062,99.5550876437019,91.25263324194084,1077.9415917036986,519.2440668660679
6.96,1053.6343794651905,1053.6343794651905,35.06204075109361,99.56387826856965,91.41096553356905,1086.3739519999945,522.3393414626435
6.98,1074.91920712963,1074.91920712963,35.251319541101196,99.57249557811186,91.56669685418464,1094.8501736296244,525.4427437248826
7.0,1096.634015366912,1096.634015366912,35.44078461755662,99.58094297325148,91.71986043269632,1103.370370370365,528.5542543468132
7.02,1118.787492054018,1118.787492054018,35.63043035978809,99.58922379283975,91.87048925059152,1111.9346559999944,531.6738539743337
7.04,1141.3884993210058,1141.3884993210058,35.8202511468364,99.59734130853116,92.01861629659219,1120.5431442962906,534.8015232058777
7.06,1164.4460779406031,1164.4460779406031,36.01024135808896,99.60529872768329,92.16427448538293,1129.1959490370314,537.9372425930497
7.08,1187.9694512625367,1187.9694512625367,36.20039537388739,99.61309919524514,92.30749661868441,1137.8931839999946,541.0809926412634
7.1,1211.9680288768875,1211.9680288768875,36.39070757611617,99.62074579498237,92.4483153741143,1146.6349629629572,544.2327538103731
7.12,1236.4514103467552,1236.4514103467552,36.58117234878817,99.6282415506843,92.58676329488962,1155.4213997036982,547.3925065153056
7.14,1261.4293890111517,1261.4293890111517,36.771784078626204,99.63558942735324,92.72287278037874,1164.252607999994,550.5602311266858
7.16,1286.9119558590862,1286.9119558590862,36.96253715564092,99.64279233237659,92.85667607751253,1173.1287016296242,553.7359079714594
7.18,1312.9093034757586,1312.9093034757586,37.15342597370475,99.64985311668268,92.9882052730631,1182.0497943703645,556.9195173335108
7.2,1339.431830519067,1339.431830519067,37.34444493114703,99.6567745754443,93.1174922596334,1191.0159999999942,560.1110394542776
7.22,1366.4901483971746,1366.4901483971746,37.535588431462315,99.66355944673838,93.24456857615564,1200.0274322962903,563.310454533348
7.24,1394.0950813421714,1394.0950813421714,37.72685088364571,99.67021041656152,93.36946564609867,1209.084205037031,566.5177427290885
7.26,1422.2576717794216,1422.2576717794216,37.918226702811815,99.6767301188528,93.49221470645121,1218.186431999994,569.7328841592412
7.28,1450.9891851363539,1450.9891851363539,38.109710310773984,99.68312113611093,93.61284677548801,1227.334226962957,572.9558589015223
7.3,1480.3011143173535,1480.3011143173535,38.30129613659602,99.68938600039135,93.73139264591434,1236.5277037036976,576.186646994218
7.32,1510.2051842633675,1510.2051842633675,38.49297861713946,99.6955271942857,93.84788287858504,1245.766975999994,579.4252284367767
7.34,1540.7133565973281,1540.7133565973281,38.68475219760601,99.7015471518835,93.96234779679493,1255.0521576296235,582.6715831903973
7.36,1571.8378343565873,1571.8378343565873,38.87661133207548,99.70744825971715,94.07481748113676,1264.3833623703645,585.9256911786154
7.38,1603.5910668134736,1603.5910668134736,39.068550484038504,99.71323285769009,94.18532176492339,1273.7607039999937,589.1875322878827
7.4,1635.9857549351482,1635.9857549351482,39.26056412695642,99.71890323985608,94.29389021686548,1283.1842962962903,592.4570863681453
7.42,1669.0348594924199,1669.0348594924199,39.45264674496414,99.72446165456485,94.4005520624118,1292.654253037031,595.7343332334043
7.44,1702.7516012265407,1702.7516012265407,39.644792833102066,99.72991030653247,94.50533629998756,1302.170687999994,599.019252662306
7.46,1737.1494673873585,1737.1494673873585,39.83699689790653,99.73525135738058,94.60827166589391,1311.7337149629566,602.3118243987035
7.48,1772.2422175986878,1772.2422175986878,40.02925345795046,99.7404869263461,94.70938661830128,1321.3434477036976,605.6120281522183
7.5,1808.0438893235698,1808.0438893235698,40.221557044349524,99.7456190910967,94.80870933376364,1330.9999999999936,608.9198435987996
7.52,1844.5688034329467,1844.5688034329467,40.41390220126308,99.75064988853076,94.90626770409787,1340.703485629623,612.2352503812818
7.54,1881.8315698791216,1881.8315698791216,40.60628348638961,99.75558131556208,95.00208933361851,1350.4540183703639,615.558228109937
7.56,1919.8470934754207,1919.8470934754207,40.798695471456575,99.76041532989022,95.09620153671851,1360.2517119999934,618.8887563630228
7.58,1958.6305797834734,1958.6305797834734,40.991132742704735,99.76515385075638,95.18863133578596,1370.0966802962898,622.2268146873308
7.6,1998.1975417876258,1998.1975417876258,41.183589901403195,99.76979875980471,95.27940545587018,1379.9890370370306,625.5723825987252
7.62,2038.563809834513,2038.563809834513,41.37606156452959,99.77435190248653,95.36855030302303,1389.9288959999935,628.9254395826727
7.64,2079.745531778803,2079.745531778803,41.56854236490794,99.7788150877045,95.45609199520074,1399.9163709629563,632.2859650947937
7.66,2121.7591809838596,2121.7591809838596,41.76102695175953,99.78319008880919,95.54205635262501,1409.9515757036972,635.653938561392
7.68,2164.6215634916466,2164.6215634916466,41.953509991196434,99.78747864441608,95.62646889341895,1420.0346239999933,639.0293393799798
7.7,2208.3498246981735,2208.3498246981735,42.14598616667561,99.7916824591029,95.70935483274155,1430.165629629623,642.4121469198049
7.72,2252.9614561552207,2252.9614561552207,42.33845017944722,99.79580320409676,95.79073908214417,1440.3447063703636,645.8023405223713
7.74,2298.474302500114,2298.474302500114,42.53089674899678,99.79984251795139,95.87064624913721,1450.5719679999936,649.1998995019596
7.76,2344.906568515205,2344.906568515205,42.72332061348127,99.80380200721477,95.94910063695605,1460.8475282962895,652.604803146141
7.78,2392.2768263188336,2392.2768263188336,42.91571653015904,99.80768324708808,96.02612624451477,1471.1715010370303,656.0170307162906
7.8,2440.6040235159057,2440.6040235159057,43.10807927585304,99.81148778172005,96.10174676549455,1481.5439999999933,659.4365614480942
7.82,2489.9074953281597,2489.9074953281597,43.300403647591814,99.81521712283885,96.17598558275007,1491.9651389629566,662.8633745520436
7.84,2540.2069647886588,2540.2069647886588,43.49268446266572,99.81887275357106,96.24886577808958,1502.435031703697,666.2974492139559
7.86,2591.5225525096866,2591.5225525096866,43.684916559128595,99.82245612819318,96.3204101303027,1512.9537919999934,669.7387645954684
7.88,2643.874785438496,2643.874785438496,43.87709479623751,99.82596867237206,96.39064111477217,1523.5215336296228,673.1872998345323
7.9,2697.2846050107883,2697.2846050107883,44.06921405485025,99.82941178371874,96.45958090414352,1534.1383703703639,676.6430340459062
7.92,2751.773375458427,2751.773375458427,44.26126923781636,99.83278683233179,96.52725136909012,1544.8044159999931,680.105946321645
7.94,2807.362892273559,2807.362892273559,44.45325527036194,99.83609516132987,96.59367407916112,1555.5197842962898,683.5760157315871
7.96,2864.0753908311654,2864.0753908311654,44.64516710046783,99.83933808737413,96.65887030370133,1566.2845890370302,687.0532213238367
7.98,2921.933555172207,2921.933555172207,44.8369996992414,99.84251690118045,96.72286101283066,1577.0989439999933,690.5375421252456
8.0,2980.9605279573666,2980.9605279573666,45.0287480613223,99.8456328680835,96.78566688278744,1587.9629629629558,694.0289571418864
8.02,3041.179925274716,3041.179925274716,45.22040720547079,99.84868722887687,96.8473083213857,1598.8767597036963,697.5274453595192
8.04,3102.6158368906395,3102.6158368906395,45.41197217455531,99.85168119974661,96.90780543045439,1609.8404479999922,701.0329857440761
8.06,3165.2928381768224,3165.2928381768224,45.60343803599747,99.85461597289702,96.9671780175598,1620.8541416296225,704.5455572421267
8.08,3229.2360008030796,3229.2360008030796,45.79479988215337,99.85749271708205,97.02544560171206,1631.917954370363,708.0651387813389
8.1,3294.4709026959113,3294.4709026959113,45.98605283065157,99.86031257807282,97.08262741517557,1643.0319999999924,711.5917092709433
8.12,3361.0236381854256,3361.0236381854256,46.17719202472432,99.86307667911761,97.13874240531294,1654.1963922962884,715.1252476021898
8.14,3428.920828343274,3428.920828343274,46.368212633532345,99.86578612139469,97.19380923645323,1665.4112450370299,718.6657326488051
8.16,3498.1896315140807,3498.1896315140807,46.55910985248299,99.8684419844582,97.24784629177424,1676.6766719999925,722.2131432674428
8.18,3568.8577540430274,3568.8577540430274,46.74987890354183,99.8710453266773,97.30087167518928,1687.9927869629553,725.7674582981359
8.2,3640.9534624354715,3640.9534624354715,46.940515035577384,99.8735971855419,97.3529032172982,1699.3597037036952,729.3286565647409
8.22,3714.505601455808,3714.505601455808,47.13101352488577,99.87609857737124,97.40395850025449,1710.7775359999923,732.896716875372
8.24,3789.543594413153,3789.543594413153,47.321369675122924,99.87855049887258,97.45405482316428,1722.2463976296217,736.471618022857
8.26,3866.0974577344186,3866.0974577344186,47.51157881768765,99.88095392724385,97.50320921390805,1733.7664023703621,740.0533387851721
8.28,3944.1978140267356,3944.1978140267356,47.70163631204172,99.88330982044806,97.5514384352448,1745.3376639999915,743.6418579258749
8.3,4023.875904240928,4023.875904240928,47.89153754598702,99.88561911759719,97.59875898719822,1756.9602962962883,747.2371541945371
8.32,4105.163600065091,4105.163600065091,48.081277935936036,99.88788273932958,97.64518710943203,1768.634413037029,750.8392063271723
8.34,4188.093416551507,4188.093416551507,48.270852927176,99.89010158818135,97.69073878360649,1780.3601279999916,754.4479930466646
8.36,4272.6985249799,4272.6985249799,48.46025799412632,99.89227654895168,97.73542973570831,1792.1375549629543,758.0634930631908
8.38,4359.012765960226,4359.012765960226,48.649488640589404,99.89440848906236,97.77927543834579,1803.9668077036958,761.6856850746417
8.4,4447.070664283203,4447.070664283203,48.8385404000329,99.8964982587943,97.82229111718023,1815.8479999999913,765.3145477670382
8.42,4536.907451018478,4536.907451018478,49.02740883604248,99.8985466909707,97.864491776746,1827.7812456296208,768.9500598149384
8.44,4628.55906387644,4628.55906387644,49.21608954221164,99.90055460235536,97.9058921651744,1839.766658370361,772.5921998818637
8.46,4722.062165004486,4722.062165004486,49.40457814245941,99.90252279370164,97.94650678655499,1851.8043519999917,776.2409466207056
8.48,4817.454156940184,4817.454156940184,49.592870291288186,99.90445204996121,97.98634990739733,1863.8944402962875,779.8962786741288
8.5,4914.773197467783,4914.773197467783,49.78096167400061,99.90634314059419,98.02543555924875,1876.037037037028,783.5581746749783
8.52,5014.058214755752,5014.058214755752,49.96884800690985,99.90819681987368,98.06377754127664,1888.2322559999905,787.2266132466793
8.54,5115.348922779254,5115.348922779254,50.15652503754371,99.9100138271846,98.10138942280932,1900.4802109629532,790.9015730036357
8.56,5218.685837031372,5218.685837031372,50.343988544842205,99.91179488731721,98.13828454582966,1912.7810157036947,794.5830325516271
8.58,5324.110290526817,5324.110290526817,50.53123433934875,99.91354071075544,98.1744760274151,1925.134783999991,798.2709704882002
8.6,5431.664451940645,5431.664451940645,50.71825826342994,99.9152519939673,98.20997676627319,1937.5416296296198,801.9653654030608
8.62,5541.391352599992,5541.391352599992,50.90505619165134,99.91692941972545,98.24479946854025,1950.0016663703602,805.6661958784515
8.64,5653.334886924261,5653.334886924261,51.091624030636446,99.91857365731384,98.27895661281853,1962.5150079999908,809.3734404895513
8.66,5767.539834161903,5767.539834161903,51.27795771931801,99.92018536281513,98.31246046256778,1975.0817682962868,813.0870778048537
8.68,5884.0518778759,5884.0518778759,51.46405322913425,99.92176517938304,98.34532307262153,1987.702061037027,816.8070863865476
8.7,6002.917624089435,6002.917624089435,51.64990656418701,99.92331373750389,98.37755629187322,2000.3759999999897,820.5334447908926
8.72,6124.184619774942,6124.184619774942,51.83551376139392,99.92483165525407,98.40917176592156,2013.1036989629536,824.2661315685959
8.74,6247.901371691087,6247.901371691087,52.02087089063422,99.9263195385537,98.44018093967046,2025.8852717036941,828.0051252651821
8.76,6374.117365572512,6374.117365572512,52.205974054888955,99.92777798141674,98.47059505987993,2038.72083199999,831.7504044213656
8.78,6502.883085676786,6502.883085676786,52.39081939037462,99.92920756619746,98.50042517766359,2051.610493629619,835.5019475734164
8.8,6634.250036939514,6634.250036939514,52.57540306670201,99.93060886371893,98.52968215363515,2064.5543703703606,839.259733253524
8.82,6768.270777945024,6768.270777945024,52.75972128717281,99.93198243286446,98.55837667558396,2077.55257599999,843.0237399901507
8.84,6904.998921459354,6904.998921459354,52.94377028861796,99.9333288218424,98.58651923655161,2090.6052242962855,846.7939463084057
8.86,7044.489160980837,7044.489160980837,53.12754634158341,99.93464856813787,98.61412014373576,2103.712429037026,850.5703307303975
8.88,7186.797294540199,7186.797294540199,53.311045750466434,99.93594219862212,98.64118952354735,2116.87430399999,854.3528717755887
8.9,7331.980246863752,7331.980246863752,53.49426485361819,99.93721022976231,98.66773732415326,2130.0909629629523,858.1415479611458
8.92,7480.096091956066,7480.096091956066,53.67720002344052,99.938453167828,98.69377331797251,2143.3625197036927,861.936337802292
8.94,7631.2040761075505,7631.2040761075505,53.85984766647701,99.93967150909343,98.71930710412292,2156.6890879999887,865.7372198126525
8.96,7785.364641332856,7785.364641332856,54.0422042234985,99.94086574003657,98.74434811081558,2170.0707816296194,869.5441725046
8.98,7942.639449245621,7942.639449245621,54.22426616958277,99.9420363375346,98.76890559769414,2183.5077143703593,873.3571743895969
9.0,8103.091408118308,8103.091408118308,54.406030014215254,99.9431837690369,98.79298866056376,2196.9999999999886,877.1762039785343
9.02,8266.784713149429,8266.784713149429,54.587492301506856,99.9443084926464,98.81660624744516,2210.547752296284,881.0012397820624
