Time,R,ins,IR,I2R,Rp,IRp,I2Rp,Ren,IRen,I2Ren,RPen,IRPen,I2RPen,kins,kins1d,kins2d,kins1den,kins2den,kyd,kyden,kyp,intk1,intk2,reck1,Rtotal,k1ub,k2ub,pansec,Kpan,mliver,vp,rholiver,vhep,vd,mkidney,Kkidney,r1,r2,r3,r4,r5,r6,r7,i1,i2,i3,i4,i5,i6,i7,f1,f2,f3,f4,f5,f6,bw,parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,parameter_6,parameter_7,parameter_8,parameter_9,parameter_10,parameter_11,parameter_12,parameter_13,parameter_14,compartment1
2.12,28.62807906700599,100.0,5.937164559259646,0.6504600260159902,4.1392628485349334e-05,0.1463206748935573,0.021590274473169545,4.614820395707443,0.0013378669785274974,9.532711641128796e-05,9.934275742852819e-08,8.261654062969429e-05,7.700037400582005e-06,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,2.860433040876895,-5.4389007108887986e-05,0.5676980548853251,0.013768456510428947,1.5936161966859494e-07,0.1365851667205576,0.014942504044247669,2.5753939336654323e-06,1.590368407121615e-07,3.6700939818345864e-07,2.964514399224072e-08,7.172547086339735e-10,3.0308235780638796e-05,2.1464621190685496e-06,-0.0013489038532183114,0.0011874329118519292,0.00013009200520319803,2.26136532198042e-08,8.047637119145651e-05,1.1874650960243251e-05,200.0,3.784246717196493,0.49275362318840576,4.277000340384898,88.47899032095795,11.521009679042056,1.5326199204645794,0.19956521739130434,1.7321851378558837,0.16892647613288325,0.01680383319107429,0.16888838836605907,0.016801257512228992,3.808776682417969e-05,2.5756788452971358e-06,1.0
2.13,28.599502589413785,100.0,5.958687705062997,0.6559953011651999,4.193687127381762e-05,0.14754939459547858,0.021878454464668632,4.614806904063455,0.0013494362913280785,9.660826669764739e-05,1.0116418544640949e-07,8.372775746625174e-05,7.840883462506554e-06,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,2.857566783859353,-5.482607071080968e-05,0.5696289584596917,0.013879801280961113,1.6145695440419783e-07,0.13707762081776265,0.015069259407227142,2.5976648608065513e-06,1.611759331225346e-07,3.7194182678594243e-07,3.018740133065023e-08,7.304054189230764e-10,3.0567463920772275e-05,2.175039782116357e-06,-0.0013545984660465193,0.0011917375410125993,0.00013119906023304,2.2910194504310344e-08,8.115216702751322e-05,1.2033149955567748e-05,200.0,3.7833402539702576,0.49275362318840576,4.276093877158663,88.47654805193785,11.523451948062137,1.5322528028579543,0.19956521739130434,1.7318180202492586,0.16964121171218238,0.016949455119500717,0.1696027713822086,0.016946843890746712,3.8440329973771226e-05,2.6112287540049073e-06,1.0
2.14,28.570954816869026,100.0,5.980157962424918,0.6615485746192952,4.248546609865888e-05,0.1487819066415036,0.022169017321253277,4.614793355725713,0.0013610458273573935,9.790016906182024e-05,1.0300993913089577e-07,8.484832326689014e-05,7.983602571925985e-06,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,2.8547034185019324,-5.5264216046735553e-05,0.57155385325772,0.013991429971300227,1.635690444798367e-07,0.13756883859144578,0.015196421357018892,2.6200132176629827e-06,1.6333302228876354e-07,3.7691565088800797e-07,3.0736869901915045e-08,7.437317605250674e-10,3.0827553717968844e-05,2.2038522947587418e-06,-0.0013602872509537126,0.0011960315924849836,0.00013230971492385904,2.320909211757472e-08,8.183004865282699e-05,1.2192959526689303e-05,200.0,3.7824306745062932,0.49275362318840576,4.2751842976946985,88.47409634587889,11.525903654121125,1.5318844231750486,0.19956521739130434,1.7314496405663529,0.17035523097323058,0.017095586892804555,0.17031643652517425,0.01709293979851371,3.879444805632293e-05,2.6470942908439488e-06,1.0
2.15,28.542435720411717,100.0,6.001575432728456,0.6671197822597874,4.3038423550123485e-05,0.15001819581859369,0.022461969918337866,4.6147797507532395,0.0013726954719791055,9.920285666990554e-05,1.048802205591298e-07,8.597826734207187e-05,8.1282101049851e-06,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,2.8518429418680804,-5.570343597242513e-05,0.5734727519824542,0.014103340785125854,1.6569793066797541e-07,0.13805882244212575,0.015323988386015489,2.6424387835597783e-06,1.6550816463348836e-07,3.819309981791363e-07,3.129360890419264e-08,7.572351924369171e-10,3.108850231250758e-05,2.2329003121168254e-06,-0.0013659702138223723,0.0012003150865456912,0.00013342395645195748,2.3510351574450773e-08,8.251000770022653e-05,1.2354083455085826e-05,200.0,3.781517987575511,0.49275362318840576,4.2742716107639165,88.4716352150504,11.52836478494961,1.5315147849680821,0.19956521739130434,1.7310800023593864,0.17106853463828192,0.017242227081122503,0.17102938451812938,0.017239543804453132,3.915012015254238e-05,2.683276669371293e-06,1.0
2.16,28.513945271111268,100.0,6.022940217176212,0.6727088601102879,4.3595754146678305e-05,0.15125824695578446,0.022757319098304547,4.614766089205,0.0013843851107915098,0.00010051636255210169,1.0677523241173632e-07,8.711761889016837e-05,8.274721530199258e-06,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,2.8489853510242567,-5.614372336764596e-05,0.5753856673132097,0.014215531931646265,1.678436534647115e-07,0.13854757476599072,0.015451958990019176,2.6649413382736564e-06,1.6770141636357412e-07,3.869879958255915e-07,3.1857677891267145e-08,7.709171780127362e-10,3.1350306850896854e-05,2.26218448550551e-06,-0.0013716473605290113,0.0012045880434352425,0.00013454177202205757,2.3813978349385874e-08,8.319203582568146e-05,1.25165255040675e-05,200.0,3.7806022019321017,0.49275362318840576,4.2733558251205075,88.4691646716662,11.530835328333799,1.5311438917825013,0.19956521739130434,1.7307091091738056,0.1717811234288588,0.01738937425731687,0.17174161608351474,0.01738665448021481,3.950734534405309e-05,2.7197771020580352e-06,1.0
2.17,28.485483440066474,100.0,6.044252416790649,0.6783157443362343,4.4157468335249424e-05,0.15250204492408626,0.023055071670592585,4.614752371139898,0.0013961146296270976,0.00010184071960302928,1.0869517797021965e-07,8.826640699775668e-05,8.423152323189242e-06,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,2.846130643039931,-5.658507113610956e-05,0.5772926119056156,0.014328001625584922,1.7000625309071028e-07,0.13903509795490626,0.015580331668235229,2.687520662032163e-06,1.699128334706816e-07,3.920867704716627e-07,3.2429136444278584e-08,7.847791849449858e-10,3.161296448586215e-05,2.29170546305655e-06,-0.001377318696944168,0.0012088504833581298,0.00013566314886724688,2.4119977876558838e-08,8.387612470824744e-05,1.2680289418825923e-05,200.0,3.779683326313559,0.49275362318840576,4.272436949501965,88.46668472788473,11.533315272115267,1.5307717471569913,0.19956521739130434,1.7303369645482956,0.1724929980657528,0.01753702699696883,0.17245313194303907,0.017534270400170672,3.986612271372758e-05,2.7565967981590944e-06,1.0
2.18,28.45705019840547,100.0,6.065512132414404,0.6839403712446221,4.472357649146463e-05,0.15374957463638586,0.023355234411787735,4.614738596616774,0.0014078839145521282,0.00010317596058205476,1.1064026111436992e-07,8.94246606399165e-05,8.573518030630112e-06,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,2.8432788149875807,-5.702747220540789e-05,0.5791935983916554,0.014440748087167075,1.7218576949213883e-07,0.13952139439642264,0.015709104923265386,2.7101765355128467e-06,1.7214247173183927e-07,3.9722744824091086e-07,3.300804441792593e-08,7.988226852457508e-10,3.187647237633396e-05,2.3214638892643153e-06,-0.0013829842289324202,0.0012131024264828809,0.00013678807424892444,2.4428355550017217e-08,8.456226605001223e-05,1.2845378926483254e-05,200.0,3.7787613694407085,0.49275362318840576,4.271514992629115,88.46419539580927,11.535804604190707,1.530398354623487,0.19956521739130434,1.7299635720147912,0.17320415926902513,0.017685183878375567,0.17316393281768,0.017682390141410247,4.022645134513225e-05,2.7937369653195654e-06,1.0
2.19,28.42864551728572,100.0,6.086719464710593,0.6895826772837316,4.529408891989483e-05,0.1550008210473476,0.02365781406571119,4.61472476569441,0.001419692851866194,0.00010452211811361233,1.1261068631967515e-07,9.05924086805256e-05,8.725834220513207e-06,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,2.8404298639426875,-5.747091952694956e-05,0.58108863937971,0.014553769542106314,1.7438224234159508e-07,0.14000646647378243,0.015838277261101208,2.7329087398424236e-06,1.7439038671001177e-07,4.024101547374075e-07,3.359446174897585e-08,8.130491552280546e-10,3.214082768743569e-05,2.3514604053523396e-06,-0.0013886439623523863,0.0012173438929421188,0.00013791653545674632,2.4739116723814096e-08,8.52504515760412e-05,1.3011797736141155e-05,200.0,3.7778363400177355,0.49275362318840576,4.270589963206142,88.4616966874883,11.538303312511685,1.530023717707183,0.19956521739130434,1.7295889350984872,0.17391460775800666,0.017833843482544423,0.1738740194276846,0.01783101228373607,4.0588330322055555e-05,2.8311988083534745e-06,1.0
2.2,28.40026936789397,100.0,6.107874514163128,0.69524259904286,4.586901585429524e-05,0.15625576915331543,0.023962817343508556,4.614710878431526,0.0014315413281017941,0.00010587922468752615,1.1460665865474197e-07,9.176967987255542e-05,8.880116524778714e-06,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,2.837583786983732,-5.7915406075896653e-05,0.5829777474545984,0.014667064221591199,1.7659571103903666e-07,0.14049031656592798,0.015967847191117556,2.755717056595954e-06,1.766566337546692e-07,4.076350150469757e-07,3.418844862039805e-08,8.27460075487237e-10,3.2406027590471596e-05,2.3816956489729515e-06,-0.0013942979030567354,0.0012215749028326257,0.00013904851980857201,2.505226671214466e-08,8.59406730343235e-05,1.3179549538929707e-05,200.0,3.776908246732213,0.49275362318840576,4.269661869920618,88.45918861491562,11.54081138508439,1.5296478399265465,0.19956521739130434,1.7292130573178508,0.17462434425129966,0.017983004393189523,0.1745833924925703,0.017980135409659214,4.0951758729368404e-05,2.8689835303088995e-06,1.0
2.21,28.37192172144623,100.0,6.128977381077017,0.7009200732520505,4.64483674578455e-05,0.15751440399221434,0.02427025092373841,4.614696934886783,0.0014434292300239007,0.0001072473126593309,1.166283837787222e-07,9.295650285836517e-05,9.036380582472248e-06,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,2.8347405811921926,-5.836092485110118e-05,0.5848609351776196,0.014780630362271896,1.788262147127052e-07,0.14097294704750904,0.016097813226065974,2.778601267796009e-06,1.7894126800235296e-07,4.12902153738424e-07,3.479006524251815e-08,8.420569308823743e-10,3.2672069262914714e-05,2.412170254625094e-06,-0.0013999460568921915,0.0012257954762154035,0.0001401840146504101,2.5367810789482245e-08,8.66329221957179e-05,1.3348638008056125e-05,200.0,3.775977098255125,0.49275362318840576,4.26873072144353,88.4566711900306,11.543328809969402,1.5292707247933257,0.19956521739130434,1.72883594218463,0.1753333694667786,0.018132665196725767,0.17529205273112552,0.01812975810439472,4.1316735653079695e-05,2.9070923310454966e-06,1.0
2.22,28.343602549187736,100.0,6.150028165578682,0.7066150367818247,4.703215382338961e-05,0.15877671064345295,0.02458012145246086,4.614682935118778,0.0014553564446295345,0.00010862641425059266,1.1867606793874801e-07,9.415290616999592e-05,9.194642125009977e-06,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,2.831900243652542,-5.8807468875042214e-05,0.5867382150865952,0.014894466206246862,1.8107379222005e-07,0.14145436028889027,0.016228173882068174,2.801561155911854e-06,1.8124434437724215e-07,4.1821169486478177e-07,3.5399372181288415e-08,8.568412105177606e-10,3.293894988839487e-05,2.4428848530461183e-06,-0.00140558842969954,0.0012300056331157364,0.00014132300735636495,2.5685754190714186e-08,8.732719085389913e-05,1.3519066798853474e-05,200.0,3.7750429032409025,0.49275362318840576,4.267796526429308,88.45414442471858,11.545855575281438,1.5288923758125654,0.19956521739130434,1.7284575932038697,0.17604168412159,0.01828282448226653,0.17600000086141052,0.01827987895585714,4.168326017947588e-05,2.9455264093890265e-06,1.0
2.23,28.315311822392925,100.0,6.171026967616257,0.7123274266429122,4.762038497367473e-05,0.1600426742278253,0.024892435543325715,4.614668879186051,0.001467322859147333,0.00011001656154922879,1.2074991796737283e-07,9.535891822946374e-05,9.3549168909135e-06,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,2.829062771452246,-5.9255031193762655e-05,0.5886095996959092,0.015008570001049501,1.8333848214864772e-07,0.1419345586561584,0.016358927678609466,2.8245965038586163e-06,1.8356591759171772e-07,4.235637619645308e-07,3.6016430030016976e-08,8.718144077244318e-10,3.320666665668667e-05,2.4738400718347892e-06,-0.0014112250273136317,0.0012342053935232515,0.00014246548532858243,2.600610211127712e-08,8.802347082530392e-05,1.3690839548829145e-05,200.0,3.774105670327447,0.49275362318840576,4.266859293515853,88.45160833081088,11.548391669189105,1.528512796482616,0.19956521739130434,1.7280780138739202,0.17674928893215328,0.018433480841616952,0.176707237600758,0.018430496554655947,4.2051331395287495e-05,2.984286961004584e-06,1.0
2.24,28.2870495123654,100.0,6.191973886959902,0.7180571799859847,4.8213070861589844e-05,0.1613122799074139,0.025207199777660644,4.614654767147081,0.0014793283610371269,0.00011141778650982687,1.2285014128002094e-07,9.657456734905218e-05,9.517220661336978e-06,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,2.8262281616817564,-5.9703604876806575e-05,0.5904751014965508,0.015122939999634964,1.856203228171209e-07,0.1424135445111302,0.016490073138532253,2.8477070949964694e-06,1.8590604214692545e-07,4.2895847806283347e-07,3.6641299546147366e-08,8.869780200417512e-10,3.347521676369747e-05,2.505036535202147e-06,-0.0014168558555633952,0.0012383947773919805,0.00014361143599719695,2.6328859707292143e-08,8.872175394907764e-05,1.3863959877713356e-05,200.0,3.7731654081361543,0.49275362318840576,4.26591903132456,88.44906292008531,11.55093707991468,1.5281319902951427,0.19956521739130434,1.727697207686447,0.17745618461416282,0.018584632869270413,0.17741376366577405,0.018581609494091135,4.242094838877164e-05,3.0233751792778374e-06,1.0
2.25,28.25881559043791,100.0,6.212869023202105,0.7238042341013865,4.881022137040328e-05,0.16258551288549197,0.025524420704558935,4.614640599060284,0.0014913728379895095,0.0001128301209539628,1.2497694587244273e-07,9.779988173160368e-05,9.681569281383418e-06,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,2.82339641143451,-6.015318301715646e-05,0.5923347329561551,0.015237574460366837,1.8791935227605263e-07,0.14289132021135947,0.016621608788029475,2.8708927131298057e-06,1.882647723333371e-07,4.343959656727568e-07,3.7274041733326156e-08,9.023335491990365e-10,3.374459741145549e-05,2.5364748638249527e-06,-0.001422480920271833,0.001242573804640421,0.0001447608468202773,2.665403209569935e-08,8.94220320870206e-05,1.4038431387507415e-05,200.0,3.7722221252719477,0.49275362318840576,4.264975748460353,88.44650820426615,11.553491795733862,1.5277499607351388,0.19956521739130434,1.727315178126443,0.17816237188258732,0.018736279162404522,0.17811957977233855,0.018733216370148638,4.279211024876828e-05,3.062792255884017e-06,1.0
2.2600000000000002,28.2306100279723,100.0,6.233712475757993,0.729568526418869,4.94118463140001e-05,0.16386235840642677,0.02584410484096729,4.614626374984018,0.0015034561779254155,0.00011425359657051901,1.271305403181785e-07,9.903488947081107e-05,9.847978603261254e-06,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,2.820567517806927,-6.06037587311707e-05,0.5941885065190445,0.015352471647003985,1.902356083089004e-07,0.1433678881101449,0.016753533156638148,2.894153142506425e-06,1.906421622313113e-07,4.398763467964982e-07,3.791471762255583e-08,9.178825010972488e-10,3.401480580809784e-05,2.5681556752634426e-06,-0.0014281002272560402,0.0012467424951515987,0.0001459137052837738,2.698162435439229e-08,9.012429712353473e-05,1.421425766253201e-05,200.0,3.771275830323306,0.49275362318840576,4.264029453511712,88.44394419502449,11.556055804975513,1.5273667112809388,0.19956521739130434,1.726931928672243,0.17886785145167075,0.018888418320875254,0.1788246866356064,0.01888531578149591,4.316481606433942e-05,3.1025393793446265e-06,1.0
2.27,28.202432796359513,100.0,6.254504343865632,0.7353499945073226,5.001795543711838e-05,0.1651428017555823,0.02616625867177316,4.614612094976581,0.0015155782689956912,0.00011568824491600185,1.2931113376602803e-07,0.00010027961855150789,1.001646456444405e-05,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,2.817741477898405,-6.105532515852108e-05,0.5960364346062703,0.015467629828687305,1.9256912843290575e-07,0.1438432505565371,0.016885844777232827,2.9174881678167058e-06,1.930382657116527e-07,4.453997429266071e-07,3.856338857310959e-08,9.336263857907224e-10,3.428583916785858e-05,2.6000795834043566e-06,-0.0014337137823271966,0.0012509008687731265,0.00014706999890146453,2.7311641522351787e-08,9.082854096557026e-05,1.4391442269475239e-05,200.0,3.7703265318622825,0.49275362318840576,4.263080155050688,88.44137090397854,11.558629096021464,1.5269822454042241,0.19956521739130434,1.7265474627955284,0.17957262403493335,0.019041048947214406,0.17952908497000775,0.019037906329477394,4.353906492560178e-05,3.1426177370119657e-06,1.0
2.2800000000000002,28.174283867019525,100.0,6.275244726586338,0.7411485760745123,5.0628558415585274e-05,0.16642682825922323,0.026490888649892155,4.61459775909621,0.001527738999580675,0.00011713409741485855,1.3151893593752863e-07,0.00010153409684995863,1.0187043102405369e-05,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,2.814918288811318,-6.150787546213077e-05,0.5978785296156532,0.015583047279926637,1.9491994990000332e-07,0.1443174098953464,0.017018542186019153,2.9408975741927995e-06,1.9545313643617037e-07,4.509662750472054e-07,3.922011594426067e-08,9.495667174689567e-10,3.4557694711056885e-05,2.6322471990838653e-06,-0.0014393215912905837,0.0012550489453172675,0.0001482297152149025,2.764408859977967e-08,9.153475554257278e-05,1.4569988757440687e-05,200.0,3.7693742384445432,0.49275362318840576,4.262127861632949,88.43878834269374,11.561211657306242,1.52659656657004,0.19956521739130434,1.7261617839613443,0.18027669034517296,0.019194169646623044,0.18023277548924915,0.019190986618110112,4.391485592381006e-05,3.1830285129319513e-06,1.0
2.29,28.146163211401344,100.0,6.295933722804975,0.74696420896681,5.124366485655208e-05,0.1677144232844178,0.026818001196354996,4.614583367401081,0.0015399382582897694,0.00011859118535979243,1.337541571244388e-07,0.00010279835213414721,1.035973021856762e-05,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,2.8120979476510124,-6.196140282811192e-05,0.5997148039218251,0.01569872228058758,1.972881096977255e-07,0.14479036846714988,0.017151623922527347,2.9643811472078063e-06,1.9788682785823338e-07,4.565760636352009e-07,3.9884961341485337e-08,9.657050144384482e-10,3.4830369664085126e-05,2.664659129633147e-06,-0.0014449236599455876,0.001259186744560995,0.00014939284179336202,2.797897054823188e-08,9.22429328064298e-05,1.4749900657995249e-05,200.0,3.7684189586093897,0.49275362318840576,4.261172581797796,88.43619652268313,11.563803477316851,1.5262096782368026,0.19956521739130434,1.725774895628107,0.18098005109446405,0.019347779026968586,0.18093575890631391,0.019344555254079125,4.429218815013569e-05,3.2237728894608797e-06,1.0
2.3000000000000003,28.11807080098296,100.0,6.316571431230266,0.7527968311689316,5.1863284298728996e-05,0.16900557223894216,0.02714760270039451,4.614568919949311,0.0015521759339610227,0.00012005953991207884,1.3601700818623062e-07,0.000104072412064066,1.053454194988035e-05,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,2.8092804515258036,-6.241590046570397e-05,0.6015452698762694,0.01581465311587844,1.9967364455010663e-07,0.14526212860829923,0.0172850885296058,2.987938672874969e-06,2.0033939322332707e-07,4.6222922866150354e-07,4.055798650703935e-08,9.82042799104585e-10,3.5103861259397065e-05,2.697315979090885e-06,-0.0014505199940857017,0.0012633142862460533,0.00015055936623378633,2.8316292290751458e-08,9.29530647314182e-05,1.4931181485216981e-05,200.0,3.767460700879782,0.49275362318840576,4.260214324068188,88.43359545540744,11.566404544592553,1.5258215838563114,0.19956521739130434,1.7253868012476157,0.18168270699416061,0.019501875698779703,0.18163803593346334,0.019498610846733152,4.4671060697276666e-05,3.2648520465507203e-06,1.0
2.31,28.090006607271324,100.0,6.337157950395091,0.7586463808036698,5.2487426212618944e-05,0.17030026057118386,0.0274796995195322,4.614554416798956,0.0015644519156607028,0.00012153919210187952,1.3830770054758742e-07,0.00010535630419200324,1.0711494375925668e-05,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,2.806465797546975,-6.287136160721165e-05,0.6033699398073623,0.015930838076337096,2.0207659091858294e-07,0.14573269265092753,0.01741893455341457,3.011569937646853e-06,2.0281088556960624e-07,4.6792588959223617e-07,4.1239253347313824e-08,9.985815979535812e-10,3.5378166735495974e-05,2.7302183481592335e-06,-0.001456110599498535,0.0012674315900790183,0.00015172927616073395,2.865605871200097e-08,9.366514331415113e-05,1.511383473574271e-05,200.0,3.7664994737623747,0.49275362318840576,4.259253096950781,88.4309851522754,11.569014847724603,1.5254322868737618,0.19956521739130434,1.724997504265066,0.18238465875489512,0.019656458275241994,0.18233960728223692,0.01965315200808005,4.5051472658208525e-05,3.3062671619434048e-06,1.0
2.32,28.061970601802322,100.0,6.3576933786567915,0.7645127961316321,5.311610000075107e-05,0.1715984737700464,0.02781429797966484,4.614539858008014,0.0015767660926828792,0.00012303017282855693,1.4062644619591013e-07,0.00010665005596283048,1.0890603604707394e-05,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,2.8036539828287697,-6.332777950794345e-05,0.6051888260204139,0.016047275457818044,2.0449698500289164e-07,0.1462020629229572,0.017553160543418992,3.0352747284145428e-06,2.053013577284487e-07,4.736661653899442e-07,4.192882387812347e-08,1.0153229415344711e-09,3.565328333692288e-05,2.7633668343136777e-06,-0.0014616954819658213,0.0012715386757313585,0.00015290255922632644,2.899827465839476e-08,9.437916057352552e-05,1.5297863888815663e-05,200.0,3.7655352857475357,0.49275362318840576,4.258288908935942,88.42836562464393,11.571634375356055,1.5250417907277518,0.19956521739130434,1.724607008119056,0.1830859070865804,0.019811525372193255,0.18304047366345338,0.019808177352782425,4.5433423127017036e-05,3.3480194108308214e-06,1.0
2.33,28.033962756140735,100.0,6.3781778141974765,0.7703960155509764,5.3749314997913424e-05,0.1729001973648534,0.028151404375150728,4.614525243634421,0.001589118354549002,0.00012453251286098792,1.4297345767882955e-07,0.00010795369471428912,1.1071885808178195e-05,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,2.8008450044883944,-6.378514744615002e-05,0.6070019407977086,0.01616396356147931,2.0693486274196668e-07,0.146670241748107,0.017687765052383224,3.059052832506829e-06,2.0781086232500658e-07,4.794501745148036e-07,4.262676036148605e-08,1.0322683644411494e-09,3.5929208314244775e-05,2.796762031553774e-06,-0.0014672746472634193,0.0012756355628394953,0.00015407920311019527,2.9342944938230737e-08,9.509510855066937e-05,1.54832724063329e-05,200.0,3.7645681453093793,0.49275362318840576,4.2573217684977855,88.42573688381847,11.574263116181514,1.5246500988502985,0.19956521739130434,1.7242153162416027,0.1837864526984097,0.01996707560811991,0.18374063578721142,0.019963685498153177,4.581691119828757e-05,3.390109966732585e-06,1.0
