Time,Galpha_GTP,APLC,IP3,Ca_ER,Ca_Cyt,PLC,DG,Raplc,Kp,Rpkc,Kd,Kr,Rgalpha_gtp,n,Kg,Rdg,m,Rip3,Ks,Rcyt1,Kc1,Rcyt2,Kc2,Rer,w,Ker,Cplc_total,k0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,Cytosol,ER,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11
2.95,0.08075149373822153,6.3168755047420175,46.85969272283035,975.3466333269131,426.51286949662904,3.6831244952579825,46.85969272283035,0.6122857159455445,4.0,0.5610441929405353,10.0,200.0,1.0885345644393356e-10,4.0,25.0,0.9564427831922611,2.0,0.868166774545554,25.0,0.29898985043656273,1000.0,0.17577193793540752,2000.0,0.9995455256241027,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2745550787099532,0.1977719446287165,0.20387320484896437,4.6014940347327977e-10,0.7580250605690421,88.43625706638825,93.7193854456607,8932.214347159499,527.3158138062225,260.0
2.96,0.08048279963676047,6.30929980047307,46.80685952452719,975.2573326638612,427.2720248218761,3.6907001995269297,46.80685952452719,0.6120008072889248,4.0,0.5612511737774273,10.0,200.0,1.0741186709758268e-10,4.0,25.0,0.9563486920329309,2.0,0.8677789433348819,25.0,0.2993627124970797,1000.0,0.17602972409045547,2000.0,0.9995454008258781,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2736415187649856,0.19702215340228077,0.2032697959426139,4.5494463551648423e-10,0.7571159760567684,88.33019720662298,93.61371904905438,8927.919115812927,528.0891722713665,260.0
2.97,0.08021847026522975,6.30173318159694,46.7540229952134,975.1680750246373,428.0303635586597,3.6982668184030603,46.7540229952134,0.611715822038022,4.0,0.5614567030688573,10.0,200.0,1.0600771389776671e-10,4.0,25.0,0.9562542943618791,2.0,0.867389681229064,25.0,0.2997347776919852,1000.0,0.1762870720163952,2000.0,0.9995452760421261,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.27274279890178116,0.19628362992371057,0.20267639028154377,4.498734406950482e-10,0.7562079817916327,88.22426454235716,93.5080459904268,8923.609346166872,528.8612160491856,260.0
2.98,0.07995844169955266,6.294175637217683,46.70118446628416,975.0788605544437,428.787884911984,3.705824362782317,46.70118446628416,0.6114307603672164,4.0,0.5616607882394186,10.0,200.0,1.0463988452809569e-10,4.0,25.0,0.956159591251092,2.0,0.866998992156421,25.0,0.30010604753860864,1000.0,0.1765439821137459,2000.0,0.9995451512730951,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.27185870177847904,0.1955562032245409,0.2020928462611485,4.449320757061456e-10,0.755301076466122,88.11845892104756,93.40236893256832,8919.28507854725,529.6319463412377,260.0
2.99,0.07970265092382071,6.286627156452419,46.64834524507902,974.9896893981481,429.54458808958134,3.713372843547581,46.64834524507902,0.6111456224510919,4.0,0.5618634366552465,10.0,200.0,1.0330730464056958e-10,4.0,25.0,0.9560645837528626,2.0,0.8666068799852835,25.0,0.3004765235504947,1000.0,0.17680045478290407,2000.0,0.999545026519033,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.27098901314099044,0.19483970483936203,0.20151902411366115,4.4011691925033304e-10,0.7543952587742903,88.01278019033387,93.29669049015804,8914.946352652605,530.4013643487123,260.0
3.0,0.07945103581339058,6.279087728431314,46.59550661580421,974.9005617002988,430.30047230175677,3.720912271568686,46.59550661580421,0.610860408464435,4.0,0.5620646556256764,10.0,200.0,1.0200893640001067e-10,4.0,25.0,0.9559692729010429,2.0,0.8662133485290092,25.0,0.300846207237338,1000.0,0.17705649042408975,2000.0,0.999544901780188,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.27013352176552796,0.1941339687595609,0.200954785876005,4.354244675347772e-10,0.7534905274117577,87.9072281980384,93.19101323160842,8910.593207606818,531.1694712722692,260.0
3.01,0.0792035351179809,6.271557342297563,46.54266984045494,974.8114776051409,431.05553676123327,3.7284426577024368,46.54266984045494,0.6105751185822352,4.0,0.5622644524049263,10.0,200.0,1.0074377708723055e-10,4.0,25.0,0.9558736597123202,2.0,0.8658184015511127,25.0,0.30121510010491886,1000.0,0.17731208943729265,2000.0,0.9995447770568077,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.269292019401135,0.19343883138717366,0.20039999535740646,4.308513299479974e-10,0.7525868810757076,87.80180279216589,93.08533968090988,8906.225682012977,531.9362683118779,260.0
3.02,0.07896008844476907,6.264035987207377,46.48983615973778,974.7224372566296,431.80978068299623,3.735964012792623,46.48983615973778,0.610289752979684,4.0,0.5624628341938033,10.0,200.0,9.951085775837937e-11,4.0,25.0,0.9557777451875181,2.0,0.8654220427705128,25.0,0.3015832036550386,1000.0,0.1775672522222188,2000.0,0.99954465234914,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.26846430071221483,0.19275413148884846,0.19985451810677182,4.263942248989882e-10,0.7516843184648853,87.69650382090327,92.97967231947555,8901.843814008493,532.7017566666565,260.0
3.03,0.07872063624148813,6.256523652329967,46.43700679399293,974.6334407984484,432.56320328413864,3.7434763476700326,46.43700679399293,0.610004311832175,4.0,0.562659808141433,10.0,200.0,9.830924195803895e-11,4.0,25.0,0.955681530312925,2.0,0.8650242758668966,25.0,0.3019505193854563,1000.0,0.17782197917823744,2000.0,0.9995445276574326,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.26765016322105967,0.19207971014991976,0.19931822137983263,4.220499758138815e-10,0.750782838279596,87.59133113261954,92.87401358798586,8897.447641321418,533.4659375347123,260.0
3.04,0.07848511977952352,6.249020326847523,46.3841829441166,974.5444883740219,433.31580378370603,3.750979673152477,46.3841829441166,0.6097187953153028,4.0,0.5628553813470143,10.0,200.0,9.713802448373084e-11,4.0,25.0,0.9555850160616451,2.0,0.864625104486204,25.0,0.30231704878982507,1000.0,0.17807627070432772,2000.0,0.9995444029819331,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.26684940725038,0.1914154107285933,0.19879097410606414,4.178155072836057e-10,0.7498824392217027,87.48628457586533,92.7683658882332,8893.037201328076,534.2288121129832,260.0
3.05,0.07825348113700994,6.241525999955202,46.33136579248334,974.4555801265325,434.06758140254084,3.7584740000447976,46.33136579248334,0.6094332036048635,4.0,0.5630495608615981,10.0,200.0,9.599633019961624e-11,4.0,25.0,0.9554882033949792,2.0,0.8642245322462354,25.0,0.30268279335762954,1000.0,0.17833012719902608,2000.0,0.9995442783228892,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2660618358658338,0.19076107881024293,0.1982726468553816,4.136878413562709e-10,0.7489831199946243,87.38136399937284,92.66273158496668,8888.612531111921,534.9903815970782,260.0
3.06,0.07802566335127398,6.234040660861133,46.278556487987224,974.3667161986938,434.8185353656085,3.765959339138867,46.278556487987224,0.6091475368768543,4.0,0.5632423536565582,10.0,200.0,9.488331372099584e-11,4.0,25.0,0.9553910932345793,2.0,0.8638225626212797,25.0,0.303047754575328,1000.0,0.17858354906121035,2000.0,0.9995441536805479,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2652872553943315,0.19011656257444473,0.19776311222213613,4.0966409751224663e-10,0.748084879303336,87.27656925205586,92.55711297597445,8884.173666252018,535.750647183631,260.0
3.07,0.07780161243367144,6.226564298786644,46.22575595642994,974.2778967298718,435.5686649316025,3.773435701213356,46.22575595642994,0.6088617953074826,4.0,0.5634337662240613,10.0,200.0,9.379816808265669e-11,4.0,25.0,0.9552936861113431,2.0,0.8634191974875529,25.0,0.3034119339407252,1000.0,0.1788365367000788,2000.0,0.9995440290551524,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.26452548227448286,0.1894817176967286,0.1972622498031371,4.05741531342266e-10,0.7471877158543972,87.17190018301302,92.45151191285989,8879.720625548453,536.5096101002364,260.0
3.08,0.07758127409897927,6.219096902965857,46.172965206571845,974.1891218607356,436.3179693451298,3.780903097034143,46.172965206571845,0.6085759790731515,4.0,0.563623805217048,10.0,200.0,9.274010768187509e-11,4.0,25.0,0.9551959827263482,2.0,0.8630144394441599,25.0,0.3037753329397273,1000.0,0.1790890905190056,2000.0,0.9995439044469475,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.26377633193652955,0.18885639937011536,0.1967699381456408,4.01917462545046e-10,0.7462916283559028,87.067356641522,92.34593041314369,8875.25343539531,537.2672715570168,260.0
3.09,0.07736459425471331,6.211638462645724,46.12018528358149,974.1003917325518,437.0664478439704,3.788361537354276,46.12018528358149,0.6082900883504602,4.0,0.563812477353356,10.0,200.0,9.170836990053064e-11,4.0,25.0,0.9550979838669557,2.0,0.8626082914668014,25.0,0.30413795304991004,1000.0,0.1793412109180016,2000.0,0.9995437798561794,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.26303962046602525,0.18824046349758827,0.1962860559578421,3.981892829082029e-10,0.7453966155174869,86.96293847704014,92.24037056716298,8870.772126144135,538.0236327540048,260.0
3.1,0.07715151960086655,6.204188967086094,46.06741721213001,974.0117064863201,437.81409966795485,3.795811032913906,46.06741721213001,0.6080041233162072,4.0,0.5639997892963804,10.0,200.0,9.070221715232795e-11,4.0,25.0,0.9549996903019468,2.0,0.8622007564736571,25.0,0.30449979574484803,1000.0,0.17959289829671088,2000.0,0.9995436552830941,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2623151666429463,0.1876337681497522,0.19581048359452932,3.9455446620617185e-10,0.7445026760503313,86.85864553920531,92.13483442426002,8866.276727545137,538.7786948901327,260.0
3.11,0.07694199761559395,6.196748405559692,46.01466199707077,973.9230662627868,438.56092405884704,3.803251594440308,46.01466199707077,0.6077180841473903,4.0,0.5641857476563005,10.0,200.0,8.972093595468904e-11,4.0,25.0,0.954901102782399,2.0,0.8617918373288809,25.0,0.30486086249407046,1000.0,0.17984415305437076,2000.0,0.9995435307279377,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.26160279189301944,0.1870361735256873,0.19534310302915422,3.91010565271612e-10,0.743609808667163,86.7544776778357,92.02932399414154,8861.767268783933,539.5324591631123,260.0
3.12,0.07673597654089696,6.189316767352104,45.961920624118974,973.834471202455,439.306920260227,3.8106832326478957,45.961920624118974,0.6074319710212053,4.0,0.5643703589913248,10.0,200.0,8.876383603683415e-11,4.0,25.0,0.9548022220425806,2.0,0.8613815368461797,25.0,0.30522115476301626,1000.0,0.1800949755897718,2000.0,0.999543406190956,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2609023202390497,0.18644754191389604,0.19488379782571155,3.8755520917471205e-10,0.7427180120822525,86.65043474292946,91.92384124823795,8857.243778519116,540.2849267693155,260.0
3.13,0.07653340536830815,6.181894041761768,45.90919406053135,973.7459214455968,440.05208751737354,3.818105958238232,45.90919406053135,0.6071457841150464,4.0,0.5645536298089527,10.0,200.0,8.783024948251711e-11,4.0,25.0,0.9547030488008639,2.0,0.8609698577924803,25.0,0.3055806740129909,1000.0,0.1803453663012185,2000.0,0.9995432816723954,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.26021357825224767,0.1858677376533446,0.19443245311043258,3.8418610050599806e-10,0.7418272850114122,86.54651658466476,91.8183881210627,8852.706284920774,541.0360989036556,260.0
3.14,0.07633423382457587,6.174480218099946,45.85648325578577,973.6574171322652,440.79642507714743,3.825519781900054,45.85648325578577,0.6068595236065054,4.0,0.5647355665672553,10.0,200.0,8.691952990594721e-11,4.0,25.0,0.9546035837606572,2.0,0.8605568028916836,25.0,0.3059394217011227,1000.0,0.18059532558648966,2000.0,0.9995431571725015,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.25953639500355796,0.18529662709459882,0.19398895554329637,3.809010127584226e-10,0.7409376261719935,86.44272305339925,91.71296651157154,8848.154815709915,541.785976759469,260.0
3.15,0.07613841235734885,6.167075285690718,45.803789142260925,973.5689584023047,441.5399321878736,3.832924714309282,45.803789142260925,0.6065731896733709,4.0,0.5649161756761704,10.0,200.0,8.603105165949266e-11,4.0,25.0,0.9545038276113571,2.0,0.8601423748285085,25.0,0.30629739928031935,1000.0,0.18084485384279908,2000.0,0.9995430326915203,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2588706020149861,0.18473407856105398,0.19355319328935952,3.7769778780467736e-10,0.7400490342828862,86.33905399967006,91.60757828452185,8843.589398198834,542.5345615283973,260.0
3.16,0.07594589212086082,6.159679233870962,45.75111263591596,973.4805453953644,442.28260809922443,3.8403207661290377,45.75111263591596,0.6062867824936289,4.0,0.5650954634988188,10.0,200.0,8.516420907182442e-11,4.0,25.0,0.9544037810293186,2.0,0.8597265762524269,25.0,0.30665460819922524,1000.0,0.1810939514667565,2000.0,0.9995429082296979,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2582160332109268,0.1841799623102598,0.19312505598991112,3.745743334658561e-10,0.7391615080645154,86.23550927419348,91.50222527183192,8839.010059332442,543.2818544002695,260.0
3.17,0.07575662496161518,6.15229205199034,45.698454636970105,973.3921782509085,443.02445206210217,3.84770794800966,45.698454636970105,0.6060003022454612,4.0,0.5652734363528372,10.0,200.0,8.431841571521636e-11,4.0,25.0,0.9543034446788466,2.0,0.8593094097816912,25.0,0.3070110499021787,1000.0,0.18134261885432834,2000.0,0.9995427837872802,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2575725248694916,0.1836341504953394,0.19270443473345403,3.7152862116774396e-10,0.7382750462388408,86.13208872786475,91.39690927394021,8834.416825730556,544.027856562985,260.0
3.18,0.07557056340406951,6.144913729411279,45.64581603058235,973.3038571082285,443.76546332852206,3.855086270588721,45.64581603058235,0.605713749107246,4.0,0.5654501005117286,10.0,200.0,8.349310370077364e-11,4.0,25.0,0.9542028192132083,2.0,0.8588908780074562,25.0,0.30736672582916974,1000.0,0.18159085640079917,2000.0,0.9995426593645136,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.25693991557383633,0.18309651712650313,0.1922912220265158,3.6855868368116283e-10,0.7373896475293534,86.0287922117579,91.2916320611647,8829.809723731194,544.7725692023974,260.0
3.19,0.07538766063632032,6.137544255508962,45.593197687531095,973.2155821064547,444.5056411514947,3.8624557444910383,45.593197687531095,0.6054271232575569,4.0,0.5656254622062316,10.0,200.0,8.268772300041664e-11,4.0,25.0,0.9541019052756632,2.0,0.8584709834979959,25.0,0.3077216374157977,1000.0,0.18183866450073252,2000.0,0.9995425349616438,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2563180461634891,0.1825669380326575,0.19188531176429344,3.656626129429581e-10,0.7365053106610754,85.92561957712546,91.18639537506219,8825.188779434846,545.5159935021976,260.0
3.2,0.07520787049578762,6.1301836196713,45.54060046489375,973.127353384568,445.2449847849093,3.8698163803287002,45.54060046489375,0.6051404248751623,4.0,0.5657995276257087,10.0,200.0,8.19017407944947e-11,4.0,25.0,0.954000703500518,2.0,0.8580497288030178,25.0,0.3080757860932301,1000.0,0.1820860435479328,2000.0,0.9995424105789175,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2557067596856779,0.18204529082310839,0.19148659920113448,3.6283855795433706e-10,0.735622034360556,85.8225706753982,91.0812009297875,8820.554018749786,546.2581306437985,260.0
3.21,0.07503114745489949,6.12283181129893,45.48802520672644,973.0391710814108,445.983493483416,3.87716818870107,45.48802520672644,0.6048536541390257,4.0,0.5659723029195521,10.0,200.0,8.113464084395788e-11,4.0,25.0,0.9538992145142,2.0,0.8576271164580753,25.0,0.3084291732881604,1000.0,0.18233299393540645,2000.0,0.9995422862165808,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2551059013466582,0.18153145484936004,0.1910949809208568,3.600847227534203e-10,0.7347398173558716,85.71964535818502,90.97605041345288,8815.905467438406,546.9989818062194,260.0
3.22,0.0748574466067768,6.115488819805191,45.43547274474363,972.9510353357,446.72116650230913,3.884511180194809,45.43547274474363,0.6045668112283047,4.0,0.5661437941986092,10.0,200.0,8.038592288605715e-11,4.0,25.0,0.9537974389363529,2.0,0.8572031489890807,25.0,0.3087818004227673,1000.0,0.18257951605532388,2000.0,0.9995421618748802,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.25451531846304115,0.1810253111670085,0.1907103548069119,3.5739936445898515e-10,0.7338586583766229,85.61684347727267,90.87094548948726,8811.243151164597,547.7385481659717,260.0
3.23,0.07468672459448918,6.108154634616228,45.3829438172943,972.8629462844526,447.45800311368095,3.891845365383772,45.3829438172943,0.6042798963223552,4.0,0.5663140073588985,10.0,200.0,7.9655106077952e-11,4.0,25.0,0.9536953772219497,2.0,0.8567778282541716,25.0,0.30913366892244015,1000.0,0.18282561030441394,2000.0,0.9995420375540602,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2539348636212632,0.18052674477845687,0.19033262235727005,3.5478080925215415e-10,0.7329785561539474,85.51416488462719,90.7658876345886,8806.567088581867,548.4768309132418,260.0
3.24,0.07451894003078693,6.100829245171031,45.33043903245759,972.7749040622685,448.1940026137899,3.899170754828969,45.33043903245759,0.6039929096007335,4.0,0.5664829479988107,10.0,200.0,7.894173014045216e-11,4.0,25.0,0.9535930295864561,2.0,0.856351155130387,25.0,0.3094847802192674,1000.0,0.18307127708640739,2000.0,0.999541913254362,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2533643961046756,0.1800356456382303,0.18996168973674046,3.522274582896175e-10,0.7320995094205237,85.41160943239444,90.66087806491518,8801.877288042846,549.2138312592222,260.0
3.25,0.07435405054492883,6.093512640921051,45.27795912319696,972.6869088062793,448.9291642722636,3.906487359078949,45.27795912319696,0.603705851243181,4.0,0.5666506219736441,10.0,200.0,7.824534226045494e-11,4.0,25.0,0.9534903965016494,2.0,0.8559231315799819,25.0,0.3098351357277993,1000.0,0.18331651679507427,2000.0,0.9995417889760307,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.252803771852758,0.17955190151041905,0.18959746044394662,3.497377302222303e-10,0.7312215169105261,85.30917697289472,90.55591824639392,8797.173769300249,549.9495503852228,260.0
3.26,0.07419201433873322,6.08620481133038,45.22550481206234,972.5989606535209,449.6634873590623,3.91379518866962,45.22550481206234,0.603418721429632,4.0,0.5668170351028097,10.0,200.0,7.756550336672537e-11,4.0,25.0,0.9533874784338511,2.0,0.8554937595601635,25.0,0.3101847368579592,1000.0,0.18356132982323883,2000.0,0.9995416647193117,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.25225284875169296,0.1790754017302693,0.1892398391810366,3.473100895533977e-10,0.7303445773596456,85.20686735862532,90.45100962412468,8792.456552056583,550.6839894697165,260.0
3.27,0.07403279023151248,6.078905745875743,45.17307680673941,972.5110597408466,450.3969711453833,3.921094254124257,45.17307680673941,0.6031315203402127,4.0,0.5669821931600505,10.0,200.0,7.690178787832861e-11,4.0,25.0,0.9532842758349793,2.0,0.8550630409857132,25.0,0.31053358501548944,1000.0,0.18380571656308214,2000.0,0.9995415404844502,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2517114867871424,0.17860603730944066,0.1888887319704941,3.449430461092157e-10,0.7294686895050891,85.1046804422604,90.34615361347882,8787.72565557158,551.4171496892465,260.0
3.28,0.07387633764823454,6.071615434046485,45.12067580051477,972.4232062049341,451.12961490358623,3.9283845659535146,45.12067580051477,0.6028442481552421,4.0,0.5671461018743353,10.0,200.0,7.625378322744059e-11,4.0,25.0,0.9531807891431492,2.0,0.854630977731404,25.0,0.3108816816019288,1000.0,0.18404967740611758,2000.0,0.9995414162716917,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2511795480039974,0.17814370090405102,0.1885440461307679,3.4263515348371786e-10,0.7285938520855783,85.0026160766508,90.24135160102954,8782.981098687576,552.1490322183528,260.0
3.29,0.0737226166076846,6.064333865344551,45.06830247274106,972.3354001822934,451.8614179071187,3.935666134655449,45.06830247274106,0.6025569050552299,4.0,0.5673087669307655,10.0,200.0,7.562108939965214e-11,4.0,25.0,0.953077018783289,2.0,0.8541975716344783,25.0,0.3112290280145912,1000.0,0.1842932127431666,2000.0,0.9995412920812816,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.25065689646612765,0.17768828678279888,0.18820569025176806,3.4038500753766085e-10,0.7277200638413461,84.90067411482372,90.13660494548212,8778.22289985555,552.8796382294997,260.0
3.3,0.07357158771062668,6.057061029284474,45.01595748930221,972.247641809274,452.59237943044195,3.9429389707155256,45.01595748930221,0.6022694912208775,4.0,0.5674701939714936,10.0,200.0,7.500331849104848e-11,4.0,25.0,0.9529729651677672,2.0,0.8537628244971905,25.0,0.31157562564654395,1000.0,0.18453632296433464,2000.0,0.9995411679134654,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2501433982161307,0.17723969079516516,0.18787357417023032,3.3819124494870215e-10,0.726847323514137,84.79885440998264,90.03191497860442,8773.451077161792,553.608968893004,260.0
3.31,0.07342321212796517,6.0497969153933555,44.96364150307851,972.1599312220721,453.32249874895604,3.9502030846066445,44.96364150307851,0.6019820068330767,4.0,0.5676303885966537,10.0,200.0,7.440009428137868e-11,4.0,25.0,0.9528686286970358,2.0,0.8533267380894124,25.0,0.3119214758865864,1000.0,0.18477900845898682,2000.0,0.9995410437684885,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.24963892123508155,0.17679781033969266,0.18754760894495134,3.3605254181092923e-10,0.7259756298472027,84.69715681550697,89.92728300615703,8768.665648355283,554.3370253769605,260.0
3.32,0.07327745158890654,6.042541513210859,44.91135515441188,972.0722685567392,454.0517751389256,3.9574584867891414,44.91135515441188,0.6016944520729098,4.0,0.5677893563653041,10.0,200.0,7.381105182265754e-11,4.0,25.0,0.9527640097602852,2.0,0.8528893141513059,25.0,0.3122665801192284,1000.0,0.18502126961572415,2000.0,0.999540919646597,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.24914333540228223,0.1763625443323452,0.1872277068318974,3.3396761228176416e-10,0.725104981585303,84.59558118495202,89.82271030882376,8763.866630875755,555.0638088471725,260.0
3.33,0.07313426836912085,6.03529481228918,44.85909907157093,971.9846539491878,454.78020787740536,3.9647051877108197,44.85909907157093,0.6014068271216491,4.0,0.5679471027963825,10.0,200.0,7.323583704256916e-11,4.0,25.0,0.952659108736117,2.0,0.8524505543960602,25.0,0.31261093972466925,1000.0,0.1852631068223594,2000.0,0.9995407955480362,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2486565124550109,0.1759337931749446,0.18691378125918887,3.319352072743569e-10,0.7242353774747016,84.49412737204852,89.71819814314186,8759.054041882424,555.7893204670783,260.0
3.34,0.07299362527890345,6.028056802193046,44.80687387121621,971.8970875352006,455.50779624216517,3.9719431978069544,44.80687387121621,0.6011191321607556,4.0,0.5681036333696724,10.0,200.0,7.267410636207012e-11,4.0,25.0,0.9525539259932275,2.0,0.8520104605126984,25.0,0.3129545560787766,1000.0,0.18550452046589325,2000.0,0.9995406714730521,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.24817832594827172,0.17551145872368734,0.18660574680196235,3.2995411319364926e-10,0.7233668162631655,84.39279523070263,89.61374774243242,8754.227898283467,556.5135613976797,260.0
3.35,0.07285548565133647,6.020827472499687,44.75468015886533,971.8095694504369,456.2345395116163,3.979172527500313,44.75468015886533,0.60083136737188,4.0,0.5682589535267836,10.0,200.0,7.212552632661219e-11,4.0,25.0,0.9524484618911091,2.0,0.8515690341689497,25.0,0.31329743055306575,1000.0,0.18574551093249073,2000.0,0.999540547421891,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.247708651214544,0.1750954442577395,0.18630351915711327,3.28023150714362e-10,0.7224992966999624,84.29158461499561,89.50936031773065,8749.388216766172,557.2365327974721,260.0
