Time,VENUS,p1_star,p2,lambda_star,qj_star,cell,VENUSproduction,VENUSdecayduetophotobleaching,VENUSdecayduetoauxin
2.38,0.9489488378884118,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0026153029972204632,0.023596706673514708
2.39,0.9487397401901247,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0026147267239639838,0.02359280335118267
2.4,0.9485306872851395,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0026141505741578445,0.023588900436239724
2.41,0.948321679168147,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0026135745477874135,0.023584997928791714
2.42,0.9481127158338378,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002612998644838057,0.02358109582894441
2.43,0.947903797276901,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0026124228652951395,0.023577194136803568
2.44,0.9476949234920251,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002611847209144021,0.02357329285247488
2.45,0.9474860944738976,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002611271676370062,0.023569391976064002
2.46,0.9472773102172052,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0026106962669586176,0.023565491507676544
2.47,0.9470685707166334,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002610120980895042,0.02356159144741806
2.48,0.946859875966867,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0026095458181646857,0.023557691795394083
2.49,0.94665122596259,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002608970778752898,0.023553792551710084
2.5,0.9464426206984853,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0026083958626450256,0.0235498937164715
2.5100000000000002,0.9462340601692348,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0026078210698264113,0.023545995289783704
2.52,0.9460255443695199,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002607246400282397,0.02354209727175205
2.5300000000000002,0.9458170732940208,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0026066718539983214,0.02353819966248183
2.54,0.9456086469374166,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0026060974309595206,0.023534302462078306
2.5500000000000003,0.945400265294386,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0026055231311513283,0.023530405670646674
2.56,0.9451919283596064,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002604948954559075,0.023526509288292106
2.57,0.9449836361277544,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002604374901168091,0.023522613315119723
2.58,0.9447753885935057,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002603800970963702,0.0235187177512346
2.59,0.9445671857515352,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002603227163931231,0.023514822596741765
2.6,0.9443590275965167,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002602653480056,0.0235109278517462
2.61,0.9441509141231232,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0026020799193233277,0.02350703351635285
2.62,0.943942845326027,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0026015064817185305,0.02350313959066662
2.63,0.9437348211998992,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002600933167226922,0.023499246074792354
2.64,0.9435268417394099,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002600359975833814,0.023495352968834853
2.65,0.9433189069392288,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002599786907524515,0.023491460272898893
2.66,0.9431110167940242,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025992139622843307,0.023487567987089186
2.67,0.9429031712984637,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002598641140098566,0.023483676111510407
2.68,0.9426953704472141,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002598068440952522,0.02347978464626719
2.69,0.9424876142349411,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025974958648314977,0.023475893591464105
2.7,0.9422799026563097,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025969234117207895,0.023472002947205698
2.71,0.9420722357059838,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002596351081605691,0.02346811271359647
2.72,0.9418646133786265,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025957788744714948,0.023464222890740856
2.73,0.9416570356689001,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025952067903034885,0.023460333478743278
2.74,0.9414495025714659,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025946348290869603,0.023456444477708085
2.75,0.9412420140809842,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002594062990807192,0.023452555887739597
2.7600000000000002,0.9410345701921146,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025934912754494678,0.02344866770894208
2.77,0.9408271708995157,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025929196829990652,0.02344477994141977
2.7800000000000002,0.9406198161978453,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025923482134412616,0.023440892585276835
2.79,0.9404125060817602,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002591776866761331,0.023437005640617427
2.8000000000000003,0.9402052405459163,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025912056429445453,0.02343311910754561
2.81,0.9399980195849685,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025906345419761737,0.02342923298616546
2.82,0.9397908431935713,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025900635638414827,0.023425347276580962
2.83,0.9395837113663777,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025894927085257373,0.023421461978896073
2.84,0.9393766240980402,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002588921976014199,0.02341757709321471
2.85,0.9391695813832102,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025883513662921273,0.023413692619640734
2.86,0.9389625832165382,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025877808793447797,0.023409808558277973
2.87,0.9387556295926741,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025872105151574097,0.023405924909230196
2.88,0.9385487205062666,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002586640273715271,0.023402041672601136
2.89,0.9383418559519636,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002586070155003612,0.023398158848494485
2.9,0.9381350359244122,0.056,0.0053,0.52,0.16,1.0,0.0053,0.00258550015900768,0.023394276437013875
2.91,0.9379282604182584,0.056,0.0053,0.52,0.16,1.0,0.0053,0.00258493028571272,0.023390394438262914
2.92,0.9377215294281476,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002584360535103975,0.023386512852345144
2.93,0.937514842948724,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025837909071666837,0.023382631679364076
2.94,0.9373082009746313,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002583221401886084,0.023378750919423173
2.95,0.9371016035005119,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002582652019247411,0.023374870572625845
2.96,0.9368950505210075,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025820827592358967,0.023370990639075464
2.97,0.936688542030759,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002581513621836772,0.02336711111887536
2.98,0.9364820780244064,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002580944607035264,0.02336323201212881
2.99,0.9362756584965887,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025803757148165985,0.02335935331893905
3.0,0.936069283441944,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025798069451659976,0.023355475039409275
3.0100000000000002,0.9358629528551095,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002579238298068682,0.023351597173642623
3.02,0.9356566667307217,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002578669773509869,0.0233477197217422
3.0300000000000002,0.9354504250634161,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025781013714747747,0.02334384268381106
3.04,0.9352442278478273,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025775330919486123,0.023339966059952207
3.0500000000000003,0.9350380750785892,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002576964934916592,0.02333608985026861
3.06,0.9348319667503344,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025763969003639218,0.023332214054863187
3.0700000000000003,0.9346259028576951,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002575828988275808,0.023328338673838808
3.08,0.9344198833953024,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025752611986374534,0.023324463707298307
3.09,0.9342139083577864,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025746935314340594,0.023320589155344473
3.1,0.9340079777397765,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025741259866508244,0.023316715018080032
3.11,0.9338020915359011,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025735585642729436,0.02331284129560768
3.12,0.9335962497407879,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002572991264285612,0.023308967988030067
3.13,0.9333904523490636,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025724240866740193,0.023305095095449792
3.14,0.933184699355354,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025718570314233555,0.02330122261796941
3.15,0.9329789907542839,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025712900985188068,0.023297350555691442
3.16,0.9327733265404776,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025707232879455563,0.023293478908718343
3.17,0.9325677067085583,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025701565996887866,0.02328960767715253
3.18,0.9323621312531482,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002569590033733676,0.02328573686109639
3.19,0.9321566001688687,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025690235900654025,0.023281866460652247
3.2,0.9319511134503405,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025684572686691387,0.02327799647592239
3.21,0.9317456710921833,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025678910695300576,0.023274126907009047
3.22,0.9315402730890159,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025673249926333277,0.02327025775401442
3.23,0.9313349194354562,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002566759037964117,0.02326638901704065
3.24,0.9311296101261214,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025661932055075906,0.023262520696189844
3.25,0.9309243451556276,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025656274952489096,0.02325865279156406
3.2600000000000002,0.9307191245185902,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025650619071732345,0.0232547853032653
3.27,0.9305139482096235,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025644964412657226,0.023250918231395537
3.2800000000000002,0.9303088162233413,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025639310975115286,0.02324705157605669
3.29,0.9301037285543562,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025633658758958057,0.023243185337350633
3.3000000000000003,0.9298986851972801,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002562800776403704,0.023239319515379192
3.31,0.9296936861467241,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025622357990203715,0.023235454110244157
3.3200000000000003,0.9294887313972982,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002561670943730954,0.023231589122047258
3.33,0.9292838209436115,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025611062105205936,0.02322772455089019
3.34,0.9290789547802726,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025605415993744315,0.0232238603968746
3.35,0.9288741329018889,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002559977110277606,0.023219996660102087
3.36,0.928669355303067,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002559412743215253,0.023216133340674208
3.37,0.9284646219784128,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002558848498172506,0.02321227043869247
3.38,0.9282599329225312,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002558284375134496,0.02320840795425834
3.39,0.9280552881300261,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002557720374086352,0.02320454588747323
3.4,0.9278506875955009,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025571564950132007,0.02320068423843852
3.41,0.9276461313135578,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025565927379001653,0.023196823007255528
3.42,0.9274416192787982,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025560291027323678,0.023192962194025543
3.43,0.9272371514858228,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025554655894949275,0.023189101798849792
3.44,0.9270327279292311,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025549021981729606,0.023185241821829464
3.45,0.9268283486036222,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025543389287515828,0.023181382263065712
3.46,0.9266240135035939,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025537757812159048,0.023177523122659624
3.47,0.9264197226237435,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002553212755551037,0.023173664400712255
3.48,0.9262154759586673,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002552649851742087,0.02316980609732461
3.49,0.9260112735029605,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025520870697741593,0.023165948212597653
3.5,0.9258071152512178,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002551524409632356,0.02316209074663229
3.5100000000000002,0.925603001198033,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002550961871301779,0.0231582336995294
3.52,0.9253989313379987,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025503994547675245,0.023154377071389797
3.5300000000000002,0.925194905665707,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025498371600146882,0.02315052086231426
3.54,0.9249909241757489,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025492749870283642,0.02314666507240351
3.5500000000000003,0.9247869868627149,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025487129357936425,0.023142809701758252
3.56,0.9245830937211942,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025481510062956114,0.023138954750479113
3.5700000000000003,0.9243792447457754,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002547589198519357,0.023135100218666684
3.58,0.9241754399310462,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025470275124499634,0.023131246106421515
3.59,0.9239716792715935,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025464659480725115,0.023127392413844105
3.6,0.9237679627620031,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002545904505372081,0.02312353914103491
3.61,0.9235642903968603,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002545343184333747,0.023119686288094337
3.62,0.9233606621707492,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002544781984942585,0.023115833855122756
3.63,0.9231570780782533,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002544220907183666,0.023111981842220474
3.64,0.9229535381139552,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025436599510420604,0.02310813024948777
3.65,0.9227500422724365,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002543099116502835,0.02310427907702486
3.66,0.9225465905482781,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025425384035510546,0.023100428324931924
3.67,0.9223431829360601,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025419778121717816,0.0230965779933091
3.68,0.9221398194303615,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025414173423500765,0.023092728082256472
3.69,0.9219365000257607,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025408569940709963,0.023088878591874085
3.7,0.9217332247168349,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025402967673195972,0.02308502952226192
3.71,0.921529993498161,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002539736662080932,0.023081180873519937
3.72,0.9213268063643146,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002539176678340051,0.02307733264574803
3.73,0.9211236633098707,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002538616816082004,0.02307348483904606
3.74,0.9209205643294033,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025380570752918355,0.023069637453513838
3.75,0.9207175094174855,0.056,0.0053,0.52,0.16,1.0,0.0053,0.00253749745595459,0.02306579048925112
3.7600000000000002,0.9205144985686898,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025369379580553095,0.02306194394635763
3.77,0.9203115317775876,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025363785815790316,0.02305809782493303
3.7800000000000002,0.9201086090387496,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002535819326510794,0.023054252125076963
3.79,0.9199057303467456,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002535260192835631,0.023050406846888985
3.8000000000000003,0.9197028956961446,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025347011805385744,0.023046561990468638
3.81,0.9195001050815147,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025341422896046546,0.02304271755591541
3.8200000000000003,0.9192973584974231,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002533583520018898,0.02303887354332874
3.83,0.9190946559384364,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002533024871766331,0.023035029952808025
3.84,0.9188919973991201,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002532466344831975,0.0230311867844526
3.85,0.9186893828740389,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002531907939200851,0.023027344038361774
3.86,0.9184868123577568,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025313496548579778,0.023023501714634798
3.87,0.9182842858448367,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025307914917883697,0.023019659813370882
3.88,0.9180818033298409,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025302334499770415,0.023015818334669192
3.89,0.9178793648073308,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025296755294090035,0.02301197727862883
3.9,0.9176769702718669,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025291177300692655,0.023008136645348884
3.91,0.9174746197180089,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025285600519428324,0.02300429643492836
3.92,0.9172723131403157,0.056,0.0053,0.52,0.16,1.0,0.0053,0.00252800249501471,0.02300045664746624
3.93,0.9170700505333451,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002527445059269899,0.022996617283061453
3.94,0.9168678318916545,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025268877446934,0.02299277834181288
3.95,0.9166656572098003,0.056,0.0053,0.52,0.16,1.0,0.0053,0.00252633055127021,0.02298893982381936
3.96,0.9164635264823379,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025257734789853234,0.02298510172917969
3.97,0.9162614397038218,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002525216527823733,0.022981264057992598
3.98,0.916059396868806,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025246596977704294,0.022977426810356794
3.99,0.9158573979718434,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025241029888104006,0.02297358998637093
4.0,0.9156554430074862,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002523546400928632,0.022969753586133596
4.01,0.9154535319702858,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025229899341101076,0.022965917609743362
4.0200000000000005,0.9152516648547925,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002522433588339808,0.02296208205729874
4.03,0.915049841655556,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025218773636027127,0.02295824692889819
4.04,0.9148480623671252,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002521321259883797,0.022954412224640126
4.05,0.914646326984048,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025207652771680363,0.022950577944622925
4.0600000000000005,0.9144446355008716,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025202094154404024,0.02294674408894492
4.07,0.9142429879121423,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002519653674685864,0.022942910657704374
4.08,0.9140413842124055,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025190980548893895,0.02293907765099952
4.09,0.9138398243962059,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025185425560359438,0.022935245068928554
4.1,0.9136383084580874,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025179871781104888,0.022931412911589608
4.11,0.9134368363925928,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025174319210979857,0.022927581179080773
4.12,0.9132354081942643,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025168767849833924,0.02292374987150009
4.13,0.9130340238576433,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025163217697516654,0.02291991898894557
4.14,0.9128326833772703,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002515766875387757,0.022916088531515156
4.15,0.912631386747685,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025152121018766197,0.02291225849930675
4.16,0.9124301339634261,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025146574492032024,0.02290842889241822
4.17,0.9122289250190317,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025141029173524516,0.022904599710947368
4.18,0.9120277599090391,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025135485063093117,0.02290077095499196
4.19,0.9118266386279844,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025129942160587253,0.02289694262464972
4.2,0.9116255611704033,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025124400465856315,0.02289311472001832
4.21,0.9114245275308304,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025118859978749686,0.02288928724119537
4.22,0.9112235377037996,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025113320699116717,0.022885460188278466
4.23,0.911022591683844,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002510778262680674,0.022881633561365123
4.24,0.9108216894654959,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002510224576166907,0.022877807360552838
4.25,0.9106208310432866,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002509671010355298,0.022873981585939042
4.26,0.9104200164117467,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002509117565230774,0.022870156237621127
4.2700000000000005,0.910219245565406,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025085642407782593,0.022866331315696434
4.28,0.9100185184987934,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002508011036982675,0.022862506820262266
4.29,0.9098178352064371,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002507457953828941,0.022858682751415862
4.3,0.9096171956828643,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002506904991301974,0.022854859109254437
4.3100000000000005,0.9094165999226014,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025063521493866895,0.022851035893875132
4.32,0.9092160479201741,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002505799428068,0.022847213105375068
4.33,0.9090155396701073,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002505246827330816,0.02284339074385131
4.34,0.908815075166925,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002504694347160045,0.02283956880940086
4.3500000000000005,0.9086146544051503,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025041419875405945,0.022835747302120697
4.36,0.9084142773793057,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025035897484573665,0.022831926222107734
4.37,0.9082139440839126,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002503037629895263,0.022828105569458853
4.38,0.908013654513492,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025024856318391843,0.022824285344270875
4.39,0.9078134086625637,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025019337542740256,0.022820465546640585
4.4,0.9076132065256466,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002501381997184682,0.022816646176664714
4.41,0.9074130480972592,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0025008303605560467,0.02281282723443995
4.42,0.907212933371919,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002500278844373009,0.022809008720062928
4.43,0.9070128623441426,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002499727448620457,0.022805190633630245
4.44,0.9068128350084458,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024991761732832767,0.02280137297523844
4.45,0.9066128513593437,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024986250183463513,0.02279755574498402
4.46,0.9064129113913505,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024980739837945623,0.022793738942963427
4.47,0.9062130150989796,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002497523069612788,0.022789922569273067
4.48,0.9060131624767435,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002496972275785905,0.022786106624009296
4.49,0.905813353519154,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024964216022987885,0.022782291107268426
4.5,0.9056135882207222,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024958710491363102,0.022778476019146725
4.51,0.9054138665759582,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024953206162833413,0.0227746613597404
4.5200000000000005,0.9052141885793714,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002494770303724748,0.022770847129145618
4.53,0.9050145542254703,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024942201114453964,0.022767033327458504
4.54,0.9048149635087624,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002493670039430149,0.022763219954775128
4.55,0.904615416423755,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002493120087663869,0.022759407011191522
4.5600000000000005,0.9044159129649539,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002492570256131413,0.02275559449680366
4.57,0.9042164531268646,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002492020544817639,0.02275178241170748
4.58,0.9040170369039915,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024914709537074008,0.02274797075599886
4.59,0.9038176642908382,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024909214827855504,0.022744159529773638
4.6000000000000005,0.9036183352819077,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024903721320369376,0.022740348733127608
4.61,0.9034190498717021,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002489822901446411,0.022736538366156515
4.62,0.9032198080547226,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024892737909988152,0.02273272842895605
4.63,0.9030206098254696,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024887248006789943,0.022728918921621863
4.64,0.9028214551784429,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024881759304717886,0.02272510984424955
4.65,0.9026223441081414,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024876271803620374,0.022721301196934676
4.66,0.9024232766090629,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002487078550334577,0.022717492979772744
4.67,0.9022242526757048,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002486530040374243,0.022713685192859205
4.68,0.9020252723025636,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002485981650465865,0.02270987783628948
4.69,0.9018263354841348,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024854333805942757,0.022706070910158926
4.7,0.9016274422149133,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024848852307443013,0.022702264414562866
4.71,0.9014285924893932,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002484337200900768,0.022698458349596568
4.72,0.9012297863020677,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002483789291048499,0.022694652715355253
4.73,0.9010310236474292,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024832415011723148,0.022690847511934092
4.74,0.9008323045199693,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024826938312570352,0.022687042739428225
4.75,0.900633628914179,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024821462812874774,0.022683238397932723
4.76,0.9004349968245482,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024815988512484548,0.022679434487542616
