Time,M,MpY,MpT,Mpp,MAPKK,MKP,MpY_MAPKK,MpT_MAPKK,M_MAPKK_Y,M_MAPKK_T,Mpp_MKP_Y,Mpp_MKP_T,MpY_MKP_Y,MpY_MKP_T,MpT_MKP_Y,MpT_MKP_T,M_MKP_T,M_MKP_Y,k1,k_1,k2,k3,k_3,k4,k5,k_5,k6,k7,k_7,k8,h1,h_1,h2,h3,h_3,h4,h_4,h5,h6,h_6,h7,h_7,h8,h9,h_9,h10,h_10,h11,h12,h_12,cell,reaction_0000001,reaction_0000002,reaction_0000003,reaction_0000004,reaction_0000005,reaction_0000006,reaction_0000007,reaction_0000008,reaction_0000009,reaction_0000010,reaction_0000011,reaction_0000013,reaction_0000012,reaction_0000015,reaction_0000017,reaction_0000014,reaction_0000019,reaction_0000020,reaction_0000021,reaction_0000022
4.5,528.9266242764018,2.1557590654824903,2.152559567245764,1.7872133747157422,8.196830478637448,6.825325805208917,0.03504341563209944,0.034991791464752335,85.86656715713282,85.86656715713282,0.36172865406655264,0.36172865406655264,0.09282002147485767,0.15402056799955438,0.1538512461568106,0.0909669268905724,38.69474961110522,53.264808513031234,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8438703394997447,0.8586656715713282,0.5304091159693681,0.5256512344814915,0.8438703394997447,0.8586656715713282,0.5296215163074945,0.5248768719712851,0.18719545639723145,0.03327903617412284,0.006932042541092087,0.055952276725146105,0.0454834634452862,-0.6433577249542939,0.05431755831964934,0.043625410093183103,0.9588994238999948,0.18719545639723145,0.03327903617412284,0.0068829882050473745
4.51,528.9129118413315,2.158564040211477,2.1553565625620217,1.7939777446570324,8.197031219388066,6.823778969374491,0.035090940460161195,0.03503918394150179,85.8664193281051,85.8664193281051,0.3632691715832234,0.3632691715832234,0.09292694757580401,0.15428470702662916,0.15411489461826855,0.09107161788721521,38.701630304218014,53.2556542161334,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8438936859117518,0.8586641932810509,0.5311111979930201,0.526364106902418,0.8438936859117518,0.8586641932810509,0.5303216170899812,0.5255877591225269,0.18760767066502076,0.03342076378565655,0.007038126787128368,0.05600514994392497,0.045535808943607606,-0.641763078736103,0.05436869144062707,0.043675665360627884,0.9592589422423741,0.18760767066502076,0.03342076378565655,0.0069890680101980796
4.5200000000000005,528.8992183772475,2.161362541132436,2.1581470865056387,1.800748099828148,8.197231681020776,6.822244423693415,0.03513835759292113,0.035086468762865655,85.86627174631167,85.86627174631167,0.3648123886832502,0.3648123886832502,0.09303388108416193,0.15454920068482814,0.1543788976667521,0.09117631281498331,38.70849561773823,53.2464968889514,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8439168326703168,0.8586627174631167,0.5318117062900349,0.5270753638938169,0.8439168326703168,0.8586627174631167,0.5310201446709489,0.5262970314429848,0.18801907703055903,0.03356273975885902,0.00714482840251926,0.05605775644924954,0.045588156407491656,-0.6401770944714937,0.05441955435404401,0.0437259241095561,0.9596060265672284,0.18801907703055903,0.03356273975885902,0.007095765246622199
4.53,528.8855436786615,2.164154592829294,2.1609311636200337,1.8075244241338402,8.197431866721606,6.8207219925236275,0.035185667446469934,0.0351336463442034,85.8661244097438,85.8661244097438,0.3663582948153965,0.3663582948153965,0.0931408192790819,0.15481404529302492,0.1546432516217502,0.09128100900315968,38.71534563773797,53.23733665491087,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8439397822530452,0.858661244097438,0.532510646914195,0.5277850116970491,0.8439397822530452,0.858661244097438,0.531717105094218,0.527004695163051,0.18842967681170142,0.033704963123016476,0.007252144501421809,0.0561100981171687,0.04564050450157984,-0.6385996603810837,0.054470148986235936,0.04377618506116849,0.9599408649531709,0.18842967681170142,0.033704963123016476,0.007203077027707089
4.54,528.8718875430108,2.166940219777218,2.1637088183404782,1.8143067015764454,8.197631779630745,6.819211503074782,0.035232870435024446,0.03518071709901069,85.86597731641754,85.86597731641754,0.36790687945154943,0.36790687945154943,0.09324775947167381,0.15507923718930997,0.15490795282196096,0.09138570381304426,38.72218044916724,53.228173635559166,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8439625371000972,0.8586597731641754,0.5332080258915597,0.5284930565253667,0.8439625371000972,0.8586597731641754,0.5324125043760354,0.5277107564851603,0.18883947137575985,0.03384743290954255,0.007360072188643624,0.05616217682027308,0.04569285190652213,-0.6370306664764063,0.05452047726012822,0.043826446951686686,0.9602636424431763,0.18883947137575985,0.03384743290954255,0.007311000457507932
4.55,528.8582497706104,2.1697194463428415,2.166480074994317,1.8210949162543453,8.197831422843278,6.817712785359311,0.035279966970931546,0.03522768143892329,85.86583046437336,85.86583046437336,0.36945813208718653,0.36945813208718653,0.09335469900482148,0.15534477273110217,0.1551729976254036,0.09149039463775815,38.72900013587188,53.219007950595625,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8439850996148124,0.8586583046437336,0.5339038492205395,0.5291995045639732,0.8439850996148124,0.8586583046437336,0.5331063485051494,0.5284152215838493,0.18924846213831764,0.03399014815202116,0.007468608560254053,0.05621399442739139,0.04574519731887908,-0.6354700045292416,0.054570541094921696,0.04387670853226609,0.960574541096479,0.18924846213831764,0.03399014815202116,0.007419532631358999
4.5600000000000005,528.8446301646075,2.172492296784498,2.169244957801202,1.8278890523604558,8.198030799409924,6.816225672144344,0.035326957464672265,0.035274539773721164,85.86568385167577,85.86568385167577,0.3710120422418311,0.3710120422418311,0.09346163525299499,0.15561064829525517,0.15543838240952476,0.09159507890204603,38.73580478061117,53.20983971790127,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8440074721642787,0.8586568385167577,0.5345981228719716,0.529904361970084,0.8440074721642787,0.8586568385167577,0.5337986434428847,0.5291180966058174,0.189656650562061,0.03413310788624846,0.007577750704182512,0.05626555280329622,0.045797539451023016,-0.6339175680414866,0.054620342405788266,0.04392696856890764,0.9608737400395571,0.189656650562061,0.03413310788624846,0.007528670636471918
4.57,528.831028530935,2.1752587952524594,2.1720034908733297,1.8346890941807368,8.198229912337744,6.81474999890448,0.03537384232486596,0.03532129251133262,85.86553747641295,85.86553747641295,0.37256859945949417,0.37256859945949417,0.09356856562206087,0.1558768602781577,0.15570410357129907,0.09169975406207638,38.742594465075136,53.20066905356806,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8440296570799717,0.8586553747641296,0.5352908527891974,0.5306076348729895,0.8440296570799717,0.8586553747641296,0.5344893951232188,0.5298193876699893,0.19006403815562645,0.034276311150273464,0.0076874957008035705,0.05631685380841912,0.04584987703103819,-0.6323732522155678,0.054669883103575706,0.04397722584236861,0.9611614155162096,0.19006403815562645,0.034276311150273464,0.007638411552521124
4.58,528.817444678268,2.1780189657891893,2.1747556982156913,1.841495026092731,8.198428764590846,6.813285603775381,0.03542062195827472,0.035367940057838713,85.86539133669643,85.86539133669643,0.37412779330910667,0.37412779330910667,0.09367548754909034,0.15614340509582905,0.15597015752732488,0.09180441760524019,38.74936926990158,53.19149607192761,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8440516566583796,0.8586539133669644,0.5359820448881412,0.5313093293741209,0.8440516566583796,0.8586539133669644,0.5351786094528611,0.5305191008675807,0.1904706264724642,0.03441975698443781,0.00779784062351041,0.056367899298574276,0.045902208802620095,-0.6308369539253644,0.054719165094521946,0.04402747914807246,0.9614377409367574,0.1904706264724642,0.03441975698443781,0.007748752452216762
4.59,528.8038784179786,2.180772832329596,2.1775016037263266,1.8483068325641223,8.198627359091072,6.8118323275081885,0.035467296769807824,0.03541448281747768,85.86524543066074,85.86524543066074,0.3756896133849383,0.3756896133849383,0.09378239850216563,0.15641027918400893,0.1562365407139141,0.0919090670499478,38.75612927469277,53.1823208855794,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8440734731614157,0.8586524543066074,0.5366717050573907,0.5320094515471173,0.8440734731614157,0.8586524543066074,0.5358662923113334,0.5312172422621652,0.19087641710971665,0.03456344443141432,0.007908782539274933,0.05641869112469136,0.0459545335249739,-0.6293085716876483,0.05476819027997773,0.044077727296017846,0.9617028869263837,0.19087641710971665,0.03456344443141432,0.007859690401865571
4.6000000000000005,528.7903295640937,2.1835204187012995,2.180241231196587,1.85512449815132,8.198825698718684,6.810390013424731,0.03551386716252637,0.035460921192649576,85.86509975646298,85.86509975646298,0.37725404930700557,0.37725404930700557,0.09388929598018442,0.15667747899824228,0.1565032495871774,0.09201369994542419,38.762874558031925,53.17314360541857,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8440951088172994,0.8586509975646298,0.5373598391582799,0.5327080074378956,0.8440951088172994,0.8586509975646298,0.536552449551051,0.5319138178897437,0.19128141170711355,0.034707372536244514,0.008020318509196656,0.05646923113255656,0.046006849972712094,-0.6277880056340184,0.054816960556138744,0.04412796911068667,0.9619570213726245,0.19128141170711355,0.034707372536244514,0.007971222461919114
4.61,528.7767979332516,2.1862617486249,2.182974604311402,1.8619480074980632,8.199023786313024,6.808958507373528,0.035560333537648016,0.03550725558392097,85.8649543122826,85.8649543122826,0.37882109072146797,0.37882109072146797,0.09399617751266262,0.15694500101395883,0.15677028062310386,0.09211831387150264,38.76960519749937,53.16396434066321,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8441165658206984,0.858649543122826,0.5380464530249716,0.5334050030647203,0.8441165658206984,0.858649543122826,0.5372370869974052,0.5326088337588145,0.19168561194588274,0.034851540346375054,0.008132445589039056,0.05651952116256216,0.04605915693575132,-0.6262751574833363,0.05486547781378576,0.04417820343095143,0.9622003094720268,0.19168561194588274,0.034851540346375054,0.008083345687510457
4.62,528.7632833446612,2.188996845714259,2.185701746649561,1.8687773453340553,8.199221624673172,6.807537657686565,0.03560669629455186,0.03555348639002981,85.86480909632103,85.86480909632103,0.380390727301014,0.380390727301014,0.09410304065953558,0.15721284172654817,0.1570376303176361,0.09222290643841718,38.77632126968839,53.154783198881155,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.844137846333652,0.8586480909632103,0.5387315524645431,0.534100444418278,0.844137846333652,0.8586480909632103,0.5379202104488503,0.5333022958504472,0.192089019547676,0.03499594691169328,0.008245160829754211,0.0565695630494647,0.04611145321920859,-0.6247699305146481,0.05491374393803368,0.04422842910998172,0.9624329137759728,0.192089019547676,0.03499594691169328,0.008196057128978917
4.63,528.7497856200604,2.1917257334767832,2.1884226816839925,1.875612496473613,8.19941921655859,6.806127315136822,0.035652955830783435,0.0355996140078904,85.86466410680126,85.86466410680126,0.3819629487452349,0.3819629487452349,0.09420988301095763,0.1574809976514295,0.15730529518674038,0.0923274752865935,38.7830228502209,53.14560028601636,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8441589524859126,0.8586466410680126,0.5394151432570728,0.5347943374617515,0.8441589524859126,0.8586466410680126,0.5386018256769869,0.533994210118356,0.192491636273511,0.03514059128456161,0.008358461277996443,0.05661935862215044,0.04616373764329675,-0.6232722295405777,0.05496176080808858,0.04427864501515008,0.9626549942357148,0.192491636273511,0.03514059128456161,0.008309353832383293
4.64,528.7363045836755,2.194448435313716,2.1911374327820545,1.8824534458143438,8.199616564689764,6.804727332896554,0.035699112542059784,0.035645638832598456,85.86451934196768,85.86451934196768,0.3835377447809886,0.3835377447809886,0.0943167021871003,0.15774946532411685,0.15757327176647193,0.09243201808643867,38.78971001376278,53.13641570641484,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8441798863754855,0.8586451934196768,0.5400972311557284,0.5354866881308967,0.8441798863754855,0.8586451934196768,0.5392819384266508,0.5346845824889769,0.19289346392272883,0.03528547251985095,0.008472343976623609,0.05666890970340965,0.04621600904321933,-0.6217819608811812,0.0550095302970129,0.044328850027937135,0.9628667082466205,0.19289346392272883,0.03528547251985095,0.008423232840003653
4.65,528.7228400621823,2.1971649745204362,2.1938460232058317,1.889300178335843,8.199813671748812,6.8033375664963005,0.035745166822274695,0.035691561257436326,85.86437480008563,85.86437480008563,0.38511510516275244,0.38511510516275244,0.09442349583794912,0.15801824130027972,0.15784155661303576,0.09253653253812971,38.796382834038944,53.127229562850125,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8442006500692258,0.8586437480008563,0.540777821886855,0.5361775023341204,0.8442006500692258,0.8586437480008563,0.5399605544160018,0.5353734188615449,0.19329450433196554,0.03543058967497322,0.008586805965188266,0.05671821810971778,0.046268266269064856,-0.6202990323382775,0.055057054271498596,0.04437904304383609,0.9630682106916302,0.19329450433196554,0.03543058967497322,0.008537691190832003
4.66,528.7093918846664,2.1998753742867616,2.1965484761124356,1.8961526790984113,8.200010540380108,6.8019578737846205,0.03579111906350401,0.03573738167387824,85.86423047944113,85.86423047944113,0.38669501967296505,0.38669501967296505,0.0945302616430992,0.15828732215579905,0.15811014630284276,0.09264101637140111,38.803041383848225,53.118041956548346,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8442212456033076,0.8586423047944114,0.5414569211500666,0.5368667859525602,0.8442212456033076,0.8586423047944114,0.5406376793366126,0.5360607251081736,0.19369475937414082,0.03557594180991278,0.008701844280416843,0.056767285651024804,0.046320508185700555,-0.6188233531702165,0.055104334591648055,0.04442922297225662,0.9632596539839557,0.19369475937414082,0.03557594180991278,0.00865272592105179
4.67,528.6959598825853,2.2025796576972585,2.1992448145543135,1.9030109332417995,8.20020717319088,6.800588114888525,0.03583696965601109,0.035783100471595754,85.86408637834063,85.86408637834063,0.388277478122359,0.388277478122359,0.09463699731154955,0.15855670448681886,0.1583790374325616,0.0927454673453312,38.809685735077935,53.10885298721282,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8442416749836354,0.8586408637834063,0.5421345346183367,0.5375545448401663,0.8442416749836354,0.8586408637834063,0.5413133188535604,0.5367465070739363,0.19409423095746048,0.03572152798725703,0.008817455956678794,0.0568161141305516,0.0463727336726656,-0.6173548340670965,0.055151373110762555,0.04447938873642829,0.9634411881090346,0.19409423095746048,0.03572152798725703,0.00876833406450675
4.68,528.6825438897306,2.2052778477315598,2.201935061479562,1.9098749259839685,8.200403572751798,6.799228152174614,0.03588271898825229,0.03582871803846322,85.8639424951106,85.8639424951106,0.38986247035028226,0.38986247035028226,0.09474370058149634,0.15882638490979356,0.15864822661916614,0.09284988324812783,38.81631595871821,53.09966275304829,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.844261940186513,0.8586394249511061,0.5428106679380926,0.5382407848237845,0.844261940186513,0.8586394249511061,0.5419874786055192,0.5374307705769483,0.19449292102443488,0.035867347272225965,0.008933638026444368,0.05686470534459394,0.046424941624063916,-0.6158933871264161,0.05519817167513827,0.044529539273303276,0.9636129606657375,0.19449292102443488,0.035867347272225965,0.008884512653158955
4.69,528.669143742191,2.2079699672646846,2.2046192397322457,1.916744642619875,8.200599741597566,6.797877850210886,0.03592836744688263,0.035874234760563416,85.86379882809736,85.86379882809736,0.39144998622500987,0.39144998622500987,0.09485036922012514,0.15909636006153097,0.15891771049997866,0.09295426189691293,38.822932124876104,53.0904713507847,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8442820431589979,0.8586379882809736,0.543485326729308,0.5389255117032394,0.8442820431589979,0.8586379882809736,0.5426601642048534,0.5381135214084513,0.19489083155091153,0.03601339873270091,0.0090503875207327,0.05691306108233303,0.046477130948456465,-0.61443892582915,0.05524473212386942,0.04457967353345881,0.9637751169068682,0.19489083155091153,0.03601339873270091,0.009001258717536403
4.7,528.6557592783157,2.2106560390673646,2.207297372052721,1.9236200685202736,8.200795682227483,6.796537075729233,0.03597391541676146,0.03591965102219317,85.86365537566664,85.86365537566664,0.3930400156440455,0.3930400156440455,0.09495700102340214,0.15936662659923118,0.1591874857327089,0.09305860113750644,38.82953430278946,53.08127887570062,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8443019858194276,0.8586365537566664,0.5441585165855988,0.539608731251422,0.8443019858194276,0.8586365537566664,0.5433313812377116,0.5387947653328975,0.1952879645451226,0.03615968143925218,0.009167701469548678,0.05696118312565379,0.04652930056875322,-0.6129913650162546,0.055291056288658616,0.044629790480999,0.9639277997789373,0.1952879645451226,0.03615968143925218,0.00911856928717042
4.71,528.642390338679,2.2133360858063784,2.2099694810779678,1.9305011891305448,8.20099139710601,6.795205697588573,0.036019363280958325,0.03596496720586919,85.86351213620344,85.86351213620344,0.3946325485344143,0.3946325485344143,0.0950635938158646,0.1596371812005214,0.1594575489954891,0.09316289884420957,38.83612256084056,53.07208542164621,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8443217700578316,0.8586351213620345,0.5448302430743185,0.5402904492143749,0.8443217700578316,0.8586351213620345,0.5440011352641227,0.5394745080880379,0.19568432204674835,0.036306194465166114,0.009285576902310438,0.0570090732489691,0.046581449422104786,-0.6115506208655694,0.055337145993634346,0.04467988909345636,0.9640711499612502,0.19568432204674835,0.036306194465166114,0.009236441391022449
4.72,528.6290367660449,2.2160101300448862,2.2126355893419194,1.9373879899695399,8.201186888663326,6.793883586738646,0.03606471142075884,0.036010183692333914,85.86336910811164,85.86336910811164,0.39622757485294496,0.39622757485294496,0.09517014545041039,0.15990802056348694,0.15972789698690507,0.09326715291958734,38.842696966569456,53.062891081065864,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8443413977365708,0.8586336910811164,0.5455005117366566,0.5409706713113825,0.8443413977365708,0.8586336910811164,0.5446694318180917,0.5401527553850087,0.19607990612599352,0.03645293688647094,0.009404010848266475,0.05705673321905125,0.04663357645979367,-0.6101166108691496,0.05538300305517488,0.04472996836169288,0.9642053059042945,0.19607990612599352,0.03645293688647094,0.00935487205790167
4.73,528.6156984053325,2.218678194242774,2.2152957192758076,1.9442804566284464,8.201382159295864,6.792570616184442,0.03610996021567067,0.03605530086056146,85.8632262898138,85.8632262898138,0.3978250845865429,0.3978250845865429,0.09527665380808685,0.16017914140669823,0.15999852642602336,0.0933713612942506,38.84925758668721,53.05369594502044,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.844360870690565,0.858632262898138,0.5461693280877358,0.5416494032350601,0.844360870690565,0.858632262898138,0.545336276407698,0.540829512908422,0.19647471888267948,0.03659990778196195,0.009523000336903065,0.0571041647948697,0.0466856806471253,-0.608689253810967,0.0554286292817394,0.044780027289800815,0.9643304038674811,0.19647471888267948,0.03659990778196195,0.009473858316871975
4.74,528.6023751035822,2.2213403007569976,2.2179498932085013,1.9511785747696724,8.201577211366848,6.791266660951245,0.036155110043429604,0.03610031908776363,85.86308367975082,85.86308367975082,0.3994250677524541,0.3994250677524541,0.09538311679787898,0.16045054046923385,0.1602694340524147,0.09347552192663744,38.855804487088804,53.04450010320912,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8443801907277901,0.8586308367975082,0.5468366976167103,0.542326650651444,0.8443801907277901,0.8586308367975082,0.5460016745151924,0.5415047863164544,0.1968687624453498,0.03674710623322578,0.009642542398342002,0.05715136972743526,0.04673776096331872,-0.6072684697450255,0.05547402647370514,0.044830064895003116,0.9644465779561937,0.1968687624453498,0.03674710623322578,0.009593397197649733
4.75,528.5890667099218,2.2239964718419354,2.2205981333668587,1.958082330125755,8.201772047206822,6.789971598050301,0.036200161280005694,0.036145238749396034,85.86294127638172,85.86294127638172,0.4010275143985202,0.4010275143985202,0.09548953235649701,0.16072221451070037,0.16054061662617372,0.09357963280279442,38.86233773286588,53.035303643990844,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8443993596298469,0.8586294127638172,0.5475026257868673,0.5430024192000854,0.8443993596298469,0.8586294127638172,0.5466656315970984,0.5421785812409405,0.19726203897039113,0.03689453132466386,0.009762634063728848,0.05719834975965045,0.04678981640139721,-0.6058541799738482,0.05551919642321118,0.044880080207553595,0.9645539601582058,0.19726203897039113,0.03689453132466386,0.009713485730992177
4.76,528.5757730755344,2.2266467296497443,2.223240461876077,1.964991708498282,8.20196666911416,6.788685306445082,0.03624511429960948,0.03619006021916429,85.86279907818336,85.86279907818336,0.402632414603424,0.402632414603424,0.0955958984481635,0.16099416031124816,0.16081207092793512,0.09368369193615714,38.86885738831928,53.026106654405524,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8444183791522875,0.8586279907818336,0.5481671180357266,0.5436767144941421,0.8444183791522875,0.8586279907818336,0.5473281530843095,0.5428509032874643,0.19765455064116766,0.03704218214351501,0.009883272365612095,0.05724510662616589,0.04684184596807857,-0.6044463070273456,0.05556414091400862,0.04493007227063685,0.9646526803794604,0.19765455064116766,0.03704218214351501,0.009834120949076042
4.7700000000000005,528.5624940536253,2.229291096230717,2.22587690076005,1.9719066957568365,8.202161079355578,6.78740766701814,0.03628996947469827,0.036234783869030236,85.86265708365016,85.86265708365016,0.40423975847692684,0.40423975847692684,0.09570221306439987,0.1612663746715839,0.16108379375888618,0.0937876973673307,38.87536351697129,53.01690922019475,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8444372510250417,0.8586265708365016,0.5488301797751423,0.544349542120474,0.8444372510250417,0.8586265708365016,0.5479892443821922,0.5435217580354536,0.19804629966716925,0.037190057779877266,0.01000445433831279,0.05729164205324269,0.04689384868366535,-0.6030447746420564,0.055608861721316585,0.044980040140267935,0.9647428664792139,0.19804629966716925,0.037190057779877266,0.009955299885867436
