species_1,species_10,species_11,species_12,species_13,species_14,species_15,species_7,species_8,species_9,Time
5.390511751549851e-05,2.516031168290916e-07,1.7999937042816162e-06,4.995775321770302e-07,2.8067217108572124e-07,2.3779827423774784e-07,8.628178280226508e-06,6.719347859422801e-07,2.799997225374086e-07,4.560331144031913e-07,2.14
5.385036616193205e-05,2.5265510142065933e-07,1.8075197066049875e-06,5.016663292983339e-07,2.8184569708565796e-07,2.38792539028869e-07,8.668614379007501e-06,6.712524170666811e-07,2.8030168095921324e-07,4.5793984678251504e-07,2.15
5.3795670413135274e-05,2.537060176302215e-07,1.815038065617306e-06,5.037530050641773e-07,2.830180312676997e-07,2.397857940574707e-07,8.709013915854088e-06,6.705707158415606e-07,2.8059883831590526e-07,4.59844642708986e-07,2.16
5.3741030212649066e-05,2.547558665425754e-07,1.8225487890793193e-06,5.058375616285094e-07,2.841891748419763e-07,2.4077804034883014e-07,8.749376883690589e-06,6.698897045176293e-07,2.8089123393753333e-07,4.617475041488098e-07,2.17
5.368644550407163e-05,2.558046492414171e-07,1.830051884743897e-06,5.07920001143093e-07,2.8535912901738903e-07,2.417692789271836e-07,8.789703282170659e-06,6.692093918496657e-07,2.811789068464535e-07,4.636484330661962e-07,2.18
5.363191623105842e-05,2.5685236680934277e-07,1.8375473603560391e-06,5.10000325757507e-07,2.865278950016121e-07,2.427595108157279e-07,8.829993111634246e-06,6.685297867922748e-07,2.8146189576412216e-07,4.6554743142336134e-07,2.19
5.357744233732203e-05,2.5789902032785e-07,1.8450352236528878e-06,5.120785376191488e-07,2.876954740010944e-07,2.4374873703662144e-07,8.870246373166751e-06,6.678508984356087e-07,2.817402391136359e-07,4.6744450118053033e-07,2.2
5.35230237666323e-05,2.589446108773374e-07,1.8525154823637211e-06,5.141546388732336e-07,2.8886186722105866e-07,2.4473695861098417e-07,8.910463074517433e-06,6.671727063787062e-07,2.8201397500865794e-07,4.6933964429593597e-07,2.21
5.346866046281607e-05,2.599891395371078e-07,1.8599881442099794e-06,5.162286316628012e-07,2.9002707586550545e-07,2.457241765589001e-07,8.950643222088506e-06,6.664952013818147e-07,2.822831412747076e-07,4.7123286272582547e-07,2.22
5.341435236975714e-05,2.6103260738536953e-07,1.867453216905272e-06,5.183005181287179e-07,2.911911011372143e-07,2.46710391899419e-07,8.990786818912965e-06,6.658183958031204e-07,2.8254777545653533e-07,4.7312415842446196e-07,2.23
5.336009943139631e-05,2.6207501549923624e-07,1.874910708155377e-06,5.203703004096767e-07,2.9235394423774336e-07,2.476956056505559e-07,9.03089387226129e-06,6.651422854539931e-07,2.8280791480312703e-07,4.7501353334412436e-07,2.24
5.330590159173126e-05,2.631163649547282e-07,1.8823606256582509e-06,5.224379806421992e-07,2.9351560636743156e-07,2.4867981882929253e-07,9.070964390853912e-06,6.644668638973526e-07,2.830635962768576e-07,4.769009894351102e-07,2.25
5.3251758794816506e-05,2.6415665682677393e-07,1.889802977104039e-06,5.245035609606397e-07,2.9467608872539953e-07,2.4966303245157874e-07,9.110998384947548e-06,6.637921222461686e-07,2.833148565559675e-07,4.787865286457377e-07,2.2600000000000002
5.319767098476339e-05,2.6519589218921016e-07,1.8972377701750745e-06,5.265670434971839e-07,2.958353925095499e-07,2.506452475323324e-07,9.150995854524429e-06,6.631180683665856e-07,2.835617320208181e-07,4.806701529223465e-07,2.27
5.314363810574001e-05,2.6623407211478294e-07,1.904665012545891e-06,5.286284303818532e-07,2.9699351891656923e-07,2.5162646508544077e-07,9.190956789633035e-06,6.624447262615153e-07,2.8380425875671555e-07,4.825518642092993e-07,2.2800000000000002
5.308966010197101e-05,2.672711976751519e-07,1.9120847118832474e-06,5.306877237425105e-07,2.9815046914193134e-07,2.526066861237641e-07,9.230881212342965e-06,6.617720675798994e-07,2.8404247261347194e-07,4.844316644489898e-07,2.29
5.303573691773768e-05,2.68307269940888e-07,1.9194968758461154e-06,5.327449257048578e-07,2.993062443798963e-07,2.535859116591338e-07,9.27076913121596e-06,6.611000858156063e-07,2.8427640914568834e-07,4.863095555818384e-07,2.3000000000000003
5.2981868497377876e-05,2.693422899814759e-07,1.926901512085693e-06,5.3480003839244e-07,3.004608458235118e-07,2.545641427023544e-07,9.3106205553937e-06,6.604287732689366e-07,2.845061036343217e-07,4.881855395462963e-07,2.31
5.292805478528593e-05,2.7037625886531467e-07,1.934298628245415e-06,5.368530639266462e-07,3.0161427466461493e-07,2.5554138026320464e-07,9.350435494590475e-06,6.59758120997957e-07,2.8473159108903336e-07,4.900596182788474e-07,2.32
5.2874295725912646e-05,2.7140917765971886e-07,1.941688231960956e-06,5.389040044267127e-07,3.0276653209383275e-07,2.5651762535043827e-07,9.390213956113267e-06,6.590881261301032e-07,2.8495290624327583e-07,4.919317937140102e-07,2.33
5.282059126376528e-05,2.724410474309178e-07,1.949070330860224e-06,5.409528620097202e-07,3.0391761930058164e-07,2.5749287897178303e-07,9.429955929689465e-06,6.584188293633018e-07,2.8517008351959033e-07,4.938020677843348e-07,2.34
5.276694134340725e-05,2.73471869244062e-07,1.956444932563414e-06,5.429996387906083e-07,3.0506753747307487e-07,2.584671421339473e-07,9.46966143341377e-06,6.577502011301449e-07,2.853831571442307e-07,4.956704424204178e-07,2.35
5.271334590945831e-05,2.745016441632196e-07,1.9638120446829743e-06,5.450443368821666e-07,3.062162877983179e-07,2.594404158426166e-07,9.509330473808072e-06,6.570822404265485e-07,2.855921610519488e-07,4.975369195508929e-07,2.36
5.265980490659439e-05,2.7553037325137895e-07,1.97117167482363e-06,5.47086958395041e-07,3.073638714621119e-07,2.6041270110245556e-07,9.548963057050715e-06,6.564149469400807e-07,2.8579712891579687e-07,4.994015011024366e-07,2.37
5.260631827954761e-05,2.7655805757044956e-07,1.978523830582386e-06,5.491275054377354e-07,3.0851028964905444e-07,2.6138399891710933e-07,9.588559188908889e-06,6.557483211504816e-07,2.859980941493288e-07,5.012641889997708e-07,2.38
5.255288597310614e-05,2.7758469818126317e-07,1.9858685195485396e-06,5.51165980116614e-07,3.0965554354254087e-07,2.623543102892046e-07,9.628118874671015e-06,6.550823644301843e-07,2.861950899088017e-07,5.031249851656632e-07,2.39
5.249950793209638e-05,2.786102961439176e-07,1.993205749306134e-06,5.532023845365826e-07,3.107996343251476e-07,2.6332363622067396e-07,9.667642139329968e-06,6.544170712530575e-07,2.863881496665283e-07,5.049838915215513e-07,2.4
5.2446184101429074e-05,2.796348525168898e-07,2.00053552742762e-06,5.552367207993301e-07,3.119425631776433e-07,2.642919777119185e-07,9.707128980433268e-06,6.537524446273745e-07,2.865773057181349e-07,5.068409099859349e-07,2.41
5.239291442606188e-05,2.8065836835775515e-07,2.0078578614789965e-06,5.572689910047543e-07,3.130843312797907e-07,2.652593357624872e-07,9.746579404048174e-06,6.530884857425007e-07,2.8676259039979027e-07,5.086960424756804e-07,2.42
5.233969885100787e-05,2.81680844723025e-07,2.015172759018651e-06,5.592991972506404e-07,3.142249398101654e-07,2.6622571137092296e-07,9.785993417157164e-06,6.524251957945551e-07,2.869440358106982e-07,5.105492909057243e-07,2.43
5.2286537321336466e-05,2.8270228266812686e-07,2.0224802275972163e-06,5.613273416326219e-07,3.153643899461342e-07,2.671911055347448e-07,9.825371026646035e-06,6.517625763238014e-07,2.871216737814036e-07,5.124006571890396e-07,2.44
5.223342978217352e-05,2.837226832474053e-07,2.0297802747575785e-06,5.633534262441818e-07,3.1650268286385565e-07,2.6815551925044783e-07,9.864712239303906e-06,6.511006292146468e-07,2.8729553587379245e-07,5.142501432366358e-07,2.45
5.2180376178701245e-05,2.8474204751412116e-07,2.0370729080348706e-06,5.653774531766513e-07,3.176398197382796e-07,2.691189535135031e-07,9.904017061823209e-06,6.50439356695644e-07,2.874656533810922e-07,5.16097750957559e-07,2.46
5.212737645615822e-05,2.857603765204522e-07,2.044358134956476e-06,5.673994245192112e-07,3.1877580174314734e-07,2.700814093183581e-07,9.943285500799705e-06,6.497787613394893e-07,2.876320573278713e-07,5.179434822588914e-07,2.47
5.207443055983946e-05,2.867776713174926e-07,2.0516359630420286e-06,5.694193423588905e-07,3.199106300509918e-07,2.71042887658436e-07,9.982517562732469e-06,6.491188460630236e-07,2.877947784700395e-07,5.197873390457517e-07,2.48
5.202153843505828e-05,2.877939329559839e-07,2.058906399808635e-06,5.714372087820179e-07,3.210443058339521e-07,2.7200338952682655e-07,1.002171326964058e-05,6.484595966529645e-07,2.879538485590432e-07,5.216293232226189e-07,2.49
5.19687000269878e-05,2.8880916248936215e-07,2.0661694527926843e-06,5.73453025880273e-07,3.2217683026717355e-07,2.729629159191667e-07,1.0060872724243637e-05,6.478009088322687e-07,2.8810930561833085e-07,5.234694366988563e-07,2.5
5.191591528127414e-05,2.898233609619751e-07,2.0734251294655428e-06,5.754667957272889e-07,3.233082045156628e-07,2.739214678225031e-07,1.0099995857976389e-05,6.471428702187927e-07,2.8826117354473873e-07,5.253076813673546e-07,2.5100000000000002
5.1863184143429856e-05,2.90836529420736e-07,2.0806734373169326e-06,5.774785204017938e-07,3.244384297472889e-07,2.748790462263078e-07,1.0139082680215671e-05,6.464854814531711e-07,2.8840948228380607e-07,5.271440591256543e-07,2.52
5.181050655902415e-05,2.91848668911471e-07,2.087914383828796e-06,5.79488201980356e-07,3.2556750712870764e-07,2.758356521190246e-07,1.0178133200147408e-05,6.458287436256287e-07,2.885542615047847e-07,5.289785718693254e-07,2.5300000000000002
5.175788247368282e-05,2.928597804789178e-07,2.0951479764752935e-06,5.814958425373841e-07,3.2669543782536097e-07,2.767912864880695e-07,1.02171474267666e-05,6.451726582759804e-07,2.8869554060063917e-07,5.308112214919653e-07,2.54
5.1705311833088276e-05,2.938698651667269e-07,2.102374222722802e-06,5.835014441451268e-07,3.278222230014779e-07,2.7774595031983015e-07,1.0256125368877334e-05,6.445172273936309e-07,2.8883334868804666e-07,5.326420098852009e-07,2.5500000000000003
5.165279458297953e-05,2.948789240174608e-07,2.1095931300299176e-06,5.855050088736728e-07,3.2894786382007366e-07,2.786996445996662e-07,1.0295067035092784e-05,6.438624534175756e-07,2.8896771460739673e-07,5.344709389386865e-07,2.56
5.160033066915224e-05,2.9588695807259423e-07,2.1168047058474546e-06,5.875065387909513e-07,3.3007236144295014e-07,2.796523703119094e-07,1.0333972433835202e-05,6.432083392363997e-07,2.890986669227918e-07,5.362980105401056e-07,2.57
5.1547920037458646e-05,2.968939683725142e-07,2.124008957618445e-06,5.895060359627316e-07,3.31195717030696e-07,2.806041284398633e-07,1.0372841573335926e-05,6.425548881882785e-07,2.892262339220468e-07,5.3812322657517e-07,2.58
5.149556263380762e-05,2.9789995595652e-07,2.131205892778139e-06,5.915035024526229e-07,3.323179317426861e-07,2.815549199658032e-07,1.041167446163538e-05,6.419021040609775e-07,2.893504436166893e-07,5.399465889276193e-07,2.59
5.144325840416463e-05,2.9890492186282304e-07,2.1383955187540044e-06,5.93498940322075e-07,3.334390067370822e-07,2.825047458709766e-07,1.045047110658307e-05,6.412499910918526e-07,2.894713237419595e-07,5.417680994792224e-07,2.6
5.139100729455178e-05,2.99908867128547e-07,2.145577842965728e-06,5.954923516303773e-07,3.3455894317083233e-07,2.8345360713560274e-07,1.0489231515837582e-05,6.405985539678494e-07,2.8958890175681015e-07,5.435877601097759e-07,2.61
5.133880925104777e-05,3.009117927897281e-07,2.152752872825213e-06,5.9748373843466e-07,3.356777421996714e-07,2.844015047388729e-07,1.0527955696866596e-05,6.399477978255039e-07,2.8970320484390664e-07,5.454055726971055e-07,2.62
5.128666421978791e-05,3.019136998813143e-07,2.1599206157365826e-06,5.994731027898929e-07,3.3679540497812056e-07,2.853484396589502e-07,1.056664365694686e-05,6.392977282509421e-07,2.898142599096269e-07,5.472215391170645e-07,2.63
5.123457214696415e-05,3.0291458943716607e-07,2.1670810790961773e-06,6.014604467488864e-07,3.3791193265948784e-07,2.862944128729698e-07,1.0605295403164221e-05,6.386483512798802e-07,2.8992209358406163e-07,5.490356612435357e-07,2.64
5.118253297882502e-05,3.039144624900562e-07,2.174234270292555e-06,6.034457723622906e-07,3.3902732639586755e-07,2.8723942535703847e-07,1.06439109424136e-05,6.379996733976245e-07,2.9002673222101404e-07,5.508479409484292e-07,2.65
5.113054666167567e-05,3.049133200716696e-07,2.181380196706493e-06,6.054290816785966e-07,3.4014158733814075e-07,2.881834780862354e-07,1.0682490281399006e-05,6.373517015390717e-07,2.9012820189800003e-07,5.526583801016842e-07,2.66
5.10786131418779e-05,3.0591116321260337e-07,2.1885188657109847e-06,6.074103767441347e-07,3.4125471663597496e-07,2.891265720346113e-07,1.072103342663353e-05,6.367044430887083e-07,2.9022652841624796e-07,5.544669805712682e-07,2.67
5.102673236585007e-05,3.0690799294236704e-07,2.195650284671244e-06,6.093896596030759e-07,3.423667154378245e-07,2.90068708175189e-07,1.0759540384439346e-05,6.360579058806109e-07,2.903217373006989e-07,5.562737442231771e-07,2.68
5.0974904278759197e-05,3.079038103145137e-07,2.202774461124495e-06,6.113669323473322e-07,3.434775849189652e-07,2.910098875037158e-07,1.0798011465882997e-05,6.354117310730091e-07,2.90413896505428e-07,5.580786729669866e-07,2.69
5.0923128827847214e-05,3.0889861634272915e-07,2.209891402322745e-06,6.133421969896549e-07,3.4458732621019904e-07,2.9195011097825894e-07,1.0836446511301463e-05,6.347661267765725e-07,2.9050300781046555e-07,5.598817686400117e-07,2.7
5.0871405959960385e-05,3.098924120483018e-07,2.2170011155723944e-06,6.153154555578917e-07,3.456959404508096e-07,2.928893795640713e-07,1.0874845466292706e-05,6.341211745932249e-07,2.9058908748782934e-07,5.616830330933477e-07,2.71
5.081973562171678e-05,3.1088519845690397e-07,2.2241036082112047e-06,6.172867100885948e-07,3.4680342878497063e-07,2.9382769423054927e-07,1.0913208342650642e-05,6.334768766483136e-07,2.90672160830564e-07,5.634824681860361e-07,2.72
5.076811775979037e-05,3.1187697659313456e-07,2.2311988875692576e-06,6.192559626161848e-07,3.479097923556583e-07,2.947650559460743e-07,1.0951535152152383e-05,6.328332353071605e-07,2.9075225287981005e-07,5.65280075775172e-07,2.73
5.0716552320910985e-05,3.12867747480519e-07,2.2382869609689557e-06,6.21223215172951e-07,3.4901503230465156e-07,2.957014656780136e-07,1.0989825906558226e-05,6.321902531750608e-07,2.908293884248041e-07,5.670758577159055e-07,2.74
5.06650392518643e-05,3.1385751214150935e-07,2.2453678357250234e-06,6.231884697890513e-07,3.5011914977253163e-07,2.966369243927198e-07,1.102808061761166e-05,6.315479330972844e-07,2.9090359200287853e-07,5.688698158614408e-07,2.75
5.061357849949188e-05,3.1484627159748425e-07,2.2524415191445044e-06,6.251517284925123e-07,3.512221458986827e-07,2.97571433055531e-07,1.1066299297039372e-05,6.309062781590751e-07,2.9097488789946186e-07,5.70661952063037e-07,2.7600000000000002
5.0562170010691155e-05,3.158340268687488e-07,2.2595080185267632e-06,6.271129933092292e-07,3.5232402182129103e-07,2.985049926307707e-07,1.1104481956551232e-05,6.302652916856508e-07,2.910433001480783e-07,5.724522681700069e-07,2.77
5.05108137324154e-05,3.16820778974535e-07,2.266567341163487e-06,6.290722662629662e-07,3.53424778677346e-07,2.9943760408174813e-07,1.1142628607840307e-05,6.296249772422037e-07,2.9110885253034833e-07,5.742407660297185e-07,2.7800000000000002
5.045950961167379e-05,3.178065289330011e-07,2.2736194943386805e-06,6.310295493753555e-07,3.545244176026391e-07,3.0036926837075773e-07,1.1180739262582847e-05,6.289853386338997e-07,2.9117156857598807e-07,5.760274474875936e-07,2.79
5.0408257595531334e-05,3.1879127776123215e-07,2.280664485328672e-06,6.329848446658988e-07,3.5562293973176476e-07,3.012999864590796e-07,1.1218813932438308e-05,6.283463799058793e-07,2.912314715628097e-07,5.778123143871089e-07,2.8000000000000003
5.035705763110892e-05,3.197750264752398e-07,2.287702321402108e-06,6.349381541519655e-07,3.567203461981197e-07,3.022297593069792e-07,1.125685262904932e-05,6.277081053432566e-07,2.9128858451672145e-07,5.79595368569795e-07,2.81
5.0305909665583325e-05,3.2075777608996205e-07,2.294733009819958e-06,6.368894798487946e-07,3.578166381339033e-07,3.0315858787370764e-07,1.1294855364041718e-05,6.270705194711202e-07,2.913429302117273e-07,5.813766118752378e-07,2.82
5.025481364618715e-05,3.2173952761926383e-07,2.3017565578355116e-06,6.388388237694932e-07,3.589118166701177e-07,3.040864731175014e-07,1.1332822149024523e-05,6.264336270545328e-07,2.9139453116992724e-07,5.831560461410768e-07,2.83
5.02037695202089e-05,3.227202820759364e-07,2.3087729726943777e-06,6.40786187925037e-07,3.6000588293656724e-07,3.050134159955824e-07,1.1370752995589944e-05,6.25797433098531e-07,2.9144340966151727e-07,5.849336732030062e-07,2.84
5.0152777234992915e-05,3.2370004047169767e-07,2.315782261634488e-06,6.42731574324271e-07,3.6109883806185923e-07,3.0593941746415823e-07,1.140864791531339e-05,6.251619428481255e-07,2.9148958770478934e-07,5.86709494894775e-07,2.85
5.010183673793943e-05,3.2467880381719226e-07,2.3227844318860934e-06,6.446749849739079e-07,3.6219068317340324e-07,3.068644784784217e-07,1.1446506919753447e-05,6.245271617883013e-07,2.9153308706613114e-07,5.884835130481859e-07,2.86
5.005094797650452e-05,3.256565731219913e-07,2.329779490671766e-06,6.4661642187853e-07,3.632814193974117e-07,3.077885999925514e-07,1.1484330020451909e-05,6.238930956440175e-07,2.9157392926002654e-07,5.902557294930966e-07,2.87
5.0000110897055694e-05,3.2663334941658185e-07,2.3367674453637144e-06,6.485558870842495e-07,3.643710478834294e-07,3.087117829804941e-07,1.1522117371621324e-05,6.232595633825659e-07,2.916121712878371e-07,5.920261460972754e-07,2.88
4.9949325446666224e-05,3.2760913371789027e-07,2.343748303237129e-06,6.504933826102523e-07,3.6545956976587344e-07,3.096340284033799e-07,1.1559869046426346e-05,6.226264904056305e-07,2.9164784960326054e-07,5.937947647039111e-07,2.89
4.9898591574099523e-05,3.285839270103691e-07,2.3507220713348816e-06,6.524289104112458e-07,3.665469861429356e-07,3.105553371916468e-07,1.1597584914263004e-05,6.219940693795644e-07,2.9168094937462756e-07,5.955615870973331e-07,2.9
4.984790922699514e-05,3.2955773030006456e-07,2.357688756854327e-06,6.543624724848126e-07,3.676332981368959e-07,3.1147571029614187e-07,1.1635264991593885e-05,6.213623004522159e-07,2.917114923581513e-07,5.973266151010108e-07,2.91
4.9797278353047186e-05,3.3053054459197417e-07,2.364648366985317e-06,6.562940708264534e-07,3.6871850686886465e-07,3.123951486667208e-07,1.1672909295025781e-05,6.207311838003728e-07,2.9173950009847343e-07,5.990898505365113e-07,2.92
4.974669890000436e-05,3.3150237089004697e-07,2.3716009089102036e-06,6.582237074295872e-07,3.698026134587826e-07,3.133136532522485e-07,1.1710517841309722e-05,6.201007196297626e-07,2.9176499392866444e-07,6.008512952235027e-07,2.93
4.969617081566994e-05,3.324732101971834e-07,2.3785463898038353e-06,6.601513842855505e-07,3.708856190254204e-07,3.142312250005986e-07,1.1748090647340938e-05,6.194709081750523e-07,2.9178799497022317e-07,6.026109509797514e-07,2.94
4.964569404790176e-05,3.3344306351523515e-07,2.38548481683356e-06,6.620771033835979e-07,3.7196752468637926e-07,3.151478648586538e-07,1.1785627730158899e-05,6.188417496998487e-07,2.9180852413307736e-07,6.04368819621124e-07,2.95
4.9595268544612256e-05,3.344119318450056e-07,2.3924161971592222e-06,6.640008667109017e-07,3.730483315580905e-07,3.160635737723057e-07,1.1823129106947279e-05,6.18213244496698e-07,2.9182660211558304e-07,6.061249029615857e-07,2.96
4.9544894253768405e-05,3.353798161862492e-07,2.399340537933167e-06,6.659226762525528e-07,3.7412804075581577e-07,3.1697835268645496e-07,1.1860594795033984e-05,6.175853928870863e-07,2.9184224940452526e-07,6.078792028132018e-07,2.97
4.94945711233918e-05,3.3634671753767197e-07,2.406257846300236e-06,6.678425339915591e-07,3.7520665339364693e-07,3.1789220254501085e-07,1.1898024811891128e-05,6.169581952214391e-07,2.918554862751172e-07,6.096317209861364e-07,2.98
4.944429910155858e-05,3.3731263689693153e-07,2.4131681293977696e-06,6.697604419088472e-07,3.762841705845061e-07,3.18805124290892e-07,1.1935419175135058e-05,6.163316518791218e-07,2.9186633279100115e-07,6.113824592886538e-07,2.99
4.9394078136399445e-05,3.382775752606365e-07,2.420071394355606e-06,6.716764019832613e-07,3.7736059344014566e-07,3.197171188660256e-07,1.1972777902526332e-05,6.157057632684392e-07,2.9187480880424773e-07,6.131314195271171e-07,3.0
4.9343908176099724e-05,3.392415336243473e-07,2.4269676482960835e-06,6.735904161915636e-07,3.7843592307114825e-07,3.206281872113481e-07,1.2010101011969729e-05,6.150805298266356e-07,2.9188093395535617e-07,6.14878603505989e-07,3.0100000000000002
4.929378916889926e-05,3.402045129825754e-07,2.4338568983340357e-06,6.755024865084341e-07,3.795101605869268e-07,3.215383302668046e-07,1.2047388521514252e-05,6.144559520198955e-07,2.918847276732544e-07,6.166240130278315e-07,3.02
4.924372106309252e-05,3.41166514328784e-07,2.4407391515767977e-06,6.774126149064711e-07,3.805833070957245e-07,3.224475489713495e-07,1.2084640449353122e-05,6.138320303433425e-07,2.91886209175299e-07,6.183676498933064e-07,3.0300000000000002
4.91937038070285e-05,3.421275386553874e-07,2.447614415124199e-06,6.793208033561905e-07,3.8165536370461463e-07,3.2335584426294567e-07,1.2121856813823777e-05,6.1320876532104e-07,2.9188539746727513e-07,6.201095159011742e-07,3.04
4.914373734911081e-05,3.4308758695375165e-07,2.4544826960685714e-06,6.812270538260261e-07,3.8272633151950094e-07,3.2426321707856537e-07,1.2159037633407882e-05,6.125861575059911e-07,2.9188231134339643e-07,6.218496128482957e-07,3.0500000000000003
4.909382163779762e-05,3.4404666021419395e-07,2.461344001494742e-06,6.831313682823299e-07,3.8379621164511734e-07,3.2516966835418953e-07,1.2196182926731312e-05,6.119642074801384e-07,2.918769693863054e-07,6.235879425296302e-07,3.06
4.904395662129405e-05,3.450047594318935e-07,2.468198338522323e-06,6.850337487011076e-07,3.8486500519162153e-07,3.260751990303944e-07,1.2233292718601956e-05,6.11342900504029e-07,2.9186939868506407e-07,6.253245067489503e-07,3.0700000000000003
4.899414224617642e-05,3.459618856333255e-07,2.475045714494819e-06,6.869341971205052e-07,3.859327133040827e-07,3.269798100773349e-07,1.2270367067012166e-05,6.107221378662884e-07,2.9185967382418344e-07,6.270593073667518e-07,3.08
4.894437846288238e-05,3.469180397707732e-07,2.481886136224959e-06,6.888327154313553e-07,3.869993370448066e-07,3.2788350239504494e-07,1.2307405955381753e-05,6.101020108428563e-07,2.9184776129261345e-07,6.287923461090578e-07,3.09
4.8894665220049106e-05,3.4787322283111497e-07,2.4887196107729686e-06,6.907293055931813e-07,3.880648775146909e-07,3.287862769162552e-07,1.2344409403685047e-05,6.094825181698233e-07,2.9183367994077815e-07,6.305236247645949e-07,3.1
4.884500246636705e-05,3.4882743580020483e-07,2.495546145191747e-06,6.926239695634734e-07,3.8912933581349067e-07,3.2968813457272846e-07,1.238137743206577e-05,6.08863658548194e-07,2.918174484438924e-07,6.322531451202334e-07,3.11
4.8795390150579944e-05,3.4978067966287335e-07,2.502365746526869e-06,6.945167092976887e-07,3.901927130398191e-07,3.3058907629526e-07,1.2418310060837064e-05,6.082454306438873e-07,2.91799085301962e-07,6.33980908960988e-07,3.12
4.874582822148483e-05,3.507329554029268e-07,2.5091784218165817e-06,6.964075267492511e-07,3.9125501029114696e-07,3.31489103013677e-07,1.2455207310481455e-05,6.076278330877365e-07,2.9177860883978374e-07,6.357069180700172e-07,3.13
4.8696316627932026e-05,3.516842640031476e-07,2.515984178091809e-06,6.982964238695517e-07,3.9231622866380276e-07,3.323882156568392e-07,1.2492069201650886e-05,6.070108644754888e-07,2.917560372069451e-07,6.374311742286241e-07,3.14
4.864685531882517e-05,3.526346064452943e-07,2.52278302237615e-06,7.00183402607948e-07,3.9337636925297285e-07,3.3328641515263826e-07,1.25288957551667e-05,6.06394523367806e-07,2.917313883778246e-07,6.391536792162554e-07,3.15
4.859744424312114e-05,3.535839837101015e-07,2.529574961685875e-06,7.020684649117649e-07,3.9443543315270133e-07,3.341837024279984e-07,1.2565686992019642e-05,6.057788082902637e-07,2.9170468015159146e-07,6.408744348105023e-07,3.16
4.8548083349830154e-05,3.545323967772797e-07,2.536360003029933e-06,7.039516127262936e-07,3.954934214558899e-07,3.350800784088759e-07,1.2602442933369857e-05,6.05163717733352e-07,2.91675930152206e-07,6.425934427870997e-07,3.17
4.849877258801571e-05,3.554798466255157e-07,2.5431381534099454e-06,7.05832847994793e-07,3.9655033525429833e-07,3.359755440202593e-07,1.2639163600546903e-05,6.045492501524751e-07,2.916451558284193e-07,6.443107049199267e-07,3.18
4.8449511906794585e-05,3.564263342324721e-07,2.5499094198202077e-06,7.077121726584879e-07,3.976061756385438e-07,3.368701001861694e-07,1.2675849015049728e-05,6.039354039679514e-07,2.916123744537733e-07,6.460262229810069e-07,3.19
4.840030125533686e-05,3.573718605747879e-07,2.5566738092476917e-06,7.095895886565708e-07,3.9866094369810156e-07,3.377637478296592e-07,1.27124991985467e-05,6.033221775650138e-07,2.9157760312660105e-07,6.477399987405075e-07,3.2
4.835114058286591e-05,3.5831642662807774e-07,2.5634313286720427e-06,7.114650979262007e-07,3.9971464052130433e-07,3.38656487872814e-07,1.2749114172875572e-05,6.02709569293809e-07,2.91540858770026e-07,6.4945203396674e-07,3.21
4.830202983865837e-05,3.592600333669326e-07,2.5701819850655813e-06,7.133387024025037e-07,4.0076726719534284e-07,3.395483212367513e-07,1.2785693960043515e-05,6.020975774693983e-07,2.91502158131963e-07,6.511623304261601e-07,3.22
4.825296897204423e-05,3.602026817649195e-07,2.576925785393302e-06,7.152104040185722e-07,4.018188248062653e-07,3.4043924884162085e-07,1.2822238582227093e-05,6.014862003717569e-07,2.9146151778511753e-07,6.528708898833673e-07,3.23
4.82039579324067e-05,3.6114437279458143e-07,2.5836627366128744e-06,7.170802047054665e-07,4.0286931443897806e-07,3.4132927160660477e-07,1.2858748061772282e-05,6.008754362457745e-07,2.91418954126986e-07,6.545777141011053e-07,3.24
4.815499666918234e-05,3.620851074274375e-07,2.5903928456746427e-06,7.189481063922128e-07,4.039187371772448e-07,3.42218390449917e-07,1.2895222421194451e-05,6.002652833012548e-07,2.913744833798556e-07,6.562828048402622e-07,3.25
4.810608513186097e-05,3.630248866339829e-07,2.5971161195216256e-06,7.208141110058049e-07,4.0496709410368737e-07,3.431066062888043e-07,1.2931661683178386e-05,5.99655739712916e-07,2.913281215908046e-07,6.579861638598699e-07,3.2600000000000002
4.80572232682876e-05,3.639637114163158e-07,2.6038325653229332e-06,7.226782205359865e-07,4.0601438633618166e-07,3.4399392007038217e-07,1.29680657901627e-05,5.99046845815071e-07,2.912799253615804e-07,6.596877929762413e-07,3.27
4.800841102895029e-05,3.649015827257517e-07,2.610542189884372e-06,7.245404368716685e-07,4.0706061493595367e-07,3.448803326937697e-07,1.3004434807395675e-05,5.984385775566373e-07,2.9122988900235397e-07,6.61387693913645e-07,3.2800000000000002
4.795964836386908e-05,3.658385015225982e-07,2.617245000076077e-06,7.26400761919616e-07,4.0810578097426054e-07,3.457658450665848e-07,1.304076877560816e-05,5.978309238048182e-07,2.9117801915177825e-07,6.630858684126478e-07,3.29
4.791093522271254e-05,3.667744687739162e-07,2.623941002816499e-06,7.282591976000039e-07,4.09149885529893e-07,3.466504581028281e-07,1.3077067716532169e-05,5.972238834494636e-07,2.91124331981872e-07,6.647823182260573e-07,3.3000000000000003
4.786227155520142e-05,3.677094854457638e-07,2.630630205016912e-06,7.301157458310154e-07,4.1019292968052277e-07,3.4753417271555256e-07,1.3113331652017018e-05,5.966174553726698e-07,2.910688435158274e-07,6.66477045104863e-07,3.31
