Time,species_1,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,parameter_6,parameter_7,parameter_8,parameter_9,compartment_1,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5
4.65,4.176890737527034e-05,5.206686280319209e-07,2.725119536269163e-07,8.786802880216189e-07,4.84786503830644e-07,3.468210830665508e-06,9.625812599966986e-07,5.407964824045873e-07,4.5818746380231274e-07,1.766570226827971e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0007031920699623327,0.003324180694367391,0.0002173502761701756,0.0029677802751802655,0.0002096968054181898
4.66,4.172648170231955e-05,5.201398102783108e-07,2.7232016587210873e-07,8.801577748609476e-07,4.856016645768883e-07,3.4740425716618407e-06,9.641998249774057e-07,5.417058230332556e-07,4.589578986885186e-07,1.7697461215053183e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0007024778818645968,0.003320804532450821,0.00021712952712178447,0.0029647660767290773,0.00020954922634898609
4.67,4.1684099118468725e-05,5.196115295033425e-07,2.721279213766379e-07,8.81633761109391e-07,4.864159974153956e-07,3.4798683897239382e-06,9.658167460829918e-07,5.426142401015762e-07,4.597275510922434e-07,1.772918855788569e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0007017644189995257,0.0033174317989068483,0.00021690900223621704,0.002961754938928775,0.00020940129582053553
4.68,4.164175957997163e-05,5.190837851907838e-07,2.719352255199198e-07,8.831082482904253e-07,4.872295031866996e-07,3.485688290865062e-06,9.674320249824017e-07,5.435217345471946e-07,4.6049642180790285e-07,1.776088432391828e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0007010516806310776,0.0033140624902560025,0.00021668870128596944,0.002958746858837089,0.00020925301797224564
4.69,4.1599463043127596e-05,5.185565768261366e-07,2.717420836281168e-07,8.845812379259397e-07,4.880421827304589e-07,3.4915022810922144e-06,9.690456633428433e-07,5.444283073067795e-07,4.6126451162908575e-07,1.77925485403102e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0007003396660239762,0.0033106966030224325,0.00021646862404377443,0.0029557418335216345,0.0002091043969025457
4.7,4.155720946428148e-05,5.180299038966382e-07,2.7154850097413747e-07,8.860527315362372e-07,4.888540368854571e-07,3.497310366406134e-06,9.70657662829786e-07,5.453339593160233e-07,4.620318213485533e-07,1.782418123423887e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006996283744437107,0.0033073341337339053,0.00021624877028260153,0.002952739860059918,0.0002089554366688868
4.71,4.151499879982371e-05,5.175037658912603e-07,2.713544827776366e-07,8.875227306400349e-07,4.896650664896022e-07,3.5031125528013e-06,9.722680251069611e-07,5.462386915096424e-07,4.627983517582399e-07,1.785578243289995e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006989178051565374,0.0033039750789218133,0.00021602913977565705,0.002949740935539332,0.00020880614128774194
4.72,4.147283100619023e-05,5.169781623007093e-07,2.711600342050153e-07,8.889912367544633e-07,4.904752723799273e-07,3.5089088462659303e-06,9.738767518363637e-07,5.471425048213768e-07,4.635641036492526e-07,1.788735216350728e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.000698207957429477,0.003300619435121164,0.00021580973229638382,0.002946745057057155,0.0002086565147346058
4.73,4.143070603986257e-05,5.164530926174266e-07,2.709651603694207e-07,8.90458251395067e-07,4.912846553925903e-07,3.514699252781982e-06,9.754838446782496e-07,5.480454001839902e-07,4.643290778118715e-07,1.7918890453292912e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.000697498830530317,0.0032972671988705897,0.00021559054761846166,0.002943752221720555,0.00020850656094399474
4.74,4.1388623857367794e-05,5.159285563355881e-07,2.707698663307464e-07,8.919237760758037e-07,4.92093216362874e-07,3.5204837783251495e-06,9.770893052911377e-07,5.489473785292697e-07,4.6509327503554914e-07,1.7950397329507098e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006967904237276107,0.0032939183667123413,0.00021537158551580694,0.002940762426646586,0.000208356283809447
4.75,4.134658441527852e-05,5.154045529511048e-07,2.705741570956321e-07,8.933878123090453e-07,4.929009561251858e-07,3.526262428864867e-06,9.786931353318087e-07,5.498484407880267e-07,4.6585669610891133e-07,1.7981872819418282e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006960827362906771,0.0032905729351922915,0.0002151528457625729,0.00293777566896219,0.00020820568718352267
4.76,4.1304587670212904e-05,5.148810819616217e-07,2.7037803761746387e-07,8.948503616055772e-07,4.937078755130579e-07,3.532035210364308e-06,9.802953364553056e-07,5.507485878900956e-07,4.666193418197565e-07,1.8013316950313124e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.000695375767489601,0.0032872309008599317,0.00021493432813314938,0.0029347919458041953,0.00020805477487780347
4.7700000000000005,4.126263357883466e-05,5.143581428665196e-07,2.701815127963738e-07,8.963114254745992e-07,4.945139753591477e-07,3.5378021287803845e-06,9.818959103149347e-07,5.516478207643352e-07,4.6738121295505596e-07,1.8044729749496486e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006946695165952333,0.0032838922602683755,0.00021471603240216303,0.002931811254319321,0.00020790355066289295
4.78,4.122072209785306e-05,5.138357351669128e-07,2.6998458747924044e-07,8.977710054237233e-07,4.953192564952369e-07,3.5435631900637464e-06,9.834948585622628e-07,5.525461403386277e-07,4.6814231030095374e-07,1.8076111244291408e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.000693963982879191,0.003280557009974357,0.0002144979583444772,0.0029288335916641674,0.00020775201826841652
4.79,4.117885318402291e-05,5.133138583656516e-07,2.697872664596885e-07,8.992291029589768e-07,4.961237197522325e-07,3.5493184001587847e-06,9.8509218284712e-07,5.534435475398786e-07,4.6890263464276687e-07,1.8107461462039165e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006932591656138567,0.0032772251465382316,0.00021428010573519207,0.0029258589550052293,0.00020760018138302126
4.8,4.1137026794144576e-05,5.127925119673202e-07,2.695895544780888e-07,9.006857195848001e-07,4.969273659601658e-07,3.5550677650036273e-06,9.86687884817599e-07,5.543400432940179e-07,4.696621867649852e-07,1.8138780430099212e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006925550640723788,0.003273896666523972,0.0002140624743496444,0.0029228873415188842,0.000207448043654376
4.8100000000000005,4.1095242884872905e-05,5.122716952301557e-07,2.6939145777477955e-07,9.021408568107009e-07,4.977301959518645e-07,3.560811290556404e-06,9.882819661273429e-07,5.552356285300938e-07,4.7042096745474093e-07,1.8170068174685126e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006918516775254556,0.003270571566483972,0.00021384506396241357,0.002919918746977358,0.00020729560988436214
4.82,4.105350141111101e-05,5.117514050804116e-07,2.6919299714806825e-07,9.035945162071919e-07,4.985322105938136e-07,3.566548983016036e-06,9.898744284968253e-07,5.561303042147011e-07,4.711789775309772e-07,1.8201324711078027e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.000691149005214296,0.0032672498428312166,0.0002136278743389642,0.002916953153860845,0.00020714289607709786
4.83,4.101180233154874e-05,5.112316433038571e-07,2.689941629288356e-07,9.050466992129119e-07,4.993334106797407e-07,3.5722808480609276e-06,9.914652735020537e-07,5.57024071233271e-07,4.7193621774387176e-07,1.8232550077371712e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.000690447046443853,0.0032639314922800317,0.00021341090526446363,0.002913990572348208,0.00020698989479226928
4.84,4.097014560313655e-05,5.107124093703632e-07,2.687949599052182e-07,9.064974073270736e-07,5.001337970367929e-07,3.5780068916085737e-06,9.93054502785393e-07,5.579169305085152e-07,4.726926888751882e-07,1.8263744300803e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006897458004897987,0.003260616511406321,0.0002131941565150287,0.002911030999417961,0.00020683660971430108
4.8500000000000005,4.092853118286973e-05,5.101937027505449e-07,2.685953928183048e-07,9.079466420473296e-07,5.009333704912568e-07,3.5837271195703106e-06,9.946421179875002e-07,5.588088829621861e-07,4.7344839170587695e-07,1.8294907408622262e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006890452666285584,0.0032573048967895492,0.00021297762786700903,0.002908074432052858,0.0002066830444914151
4.86,4.088695902778835e-05,5.096755229157816e-07,2.683954663620029e-07,9.093944048697722e-07,5.017321318685586e-07,3.5894415378513165e-06,9.96228120747322e-07,5.596999295150749e-07,4.742033270160747e-07,1.832603942809353e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006883454441373113,0.0032539966450127436,0.00021276131909698712,0.002905120867240012,0.00020652920273552753
4.87,4.0845429094977296e-05,5.091578693382395e-07,2.681951851829047e-07,9.108406972889332e-07,5.025300819932625e-07,3.59515015235061e-06,9.978125127020955e-07,5.605900710870131e-07,4.7495749558510445e-07,1.8357140386494568e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.000687646332293989,0.003250691752662493,0.00021254522998177838,0.0029021703019710167,0.00020637508802214617
4.88,4.080394134156628e-05,5.086407414908918e-07,2.679945538801535e-07,9.122855207977828e-07,5.033272216890722e-07,3.600852968961046e-06,9.993952954873481e-07,5.614793085968707e-07,4.757108981914748e-07,1.838821031111701e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006869479303772776,0.003247390216328949,0.00021232936029843126,0.0028992227332420672,0.0002062207038902673
4.89,4.07624957247299e-05,5.08124138847541e-07,2.677935770053098e-07,9.137288768877291e-07,5.04123551778829e-07,3.606549993569314e-06,1.0009764707368947e-06,5.623676429625565e-07,4.7646353561288e-07,1.8419249229266434e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006862502376666178,0.0032440920326058296,0.00021211370982422736,0.002896278158054085,0.0002060660538422727
4.9,4.0721092201687595e-05,5.076080608828397e-07,2.675922590622177e-07,9.151707670486182e-07,5.049190730845124e-07,3.6122412320559363e-06,1.0025560400828402e-06,5.632550751010175e-07,4.772154086261994e-07,1.8450257168262476e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006855532534422043,0.0032407971980904196,0.0002118982783366813,0.0028933365734128357,0.000205911141343827
4.91,4.06797307297037e-05,5.070925070723124e-07,2.6739060450687096e-07,9.166111927687321e-07,5.057137864272392e-07,3.6179266902952653e-06,1.0041340051555754e-06,5.641416059282387e-07,4.779665180074975e-07,1.8481234155438903e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006848569769849867,0.0032375057093835726,0.00021168306561354132,0.002890397976329055,0.00020575596982377417
4.92,4.0638411266087435e-05,5.065774768923767e-07,2.671886177472791e-07,9.180501555347901e-07,5.065076926272637e-07,3.6236063741554813e-06,1.005710367583779e-06,5.650272363592427e-07,4.787168645320229e-07,1.8512180218143768e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006841614075766691,0.0032342175630897083,0.00021146807143278864,0.002887462363818569,0.0002056005426740352
4.93,4.059713376819296e-05,5.060629698203645e-07,2.669863031433341e-07,9.194876568319466e-07,5.073007925039771e-07,3.629280289498591e-06,1.0072851289944158e-06,5.659119673080893e-07,4.794664489742091e-07,1.8543095383739446e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006834665444997118,0.0032309327558168194,0.0002112532955726382,0.0028845297329024135,0.0002054448632495048
4.94,4.055589819341935e-05,5.055489853345433e-07,2.66783665006676e-07,9.209236981437913e-07,5.080930868759073e-07,3.6349484421804234e-06,1.0088582910127366e-06,5.667957996878754e-07,4.802152721076731e-07,1.857397967960279e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006827723870373299,0.003227651284176469,0.00021103873781153835,0.0028816000806069584,0.0002052889348679486
4.95,4.051470449921065e-05,5.050355229141382e-07,2.6658070760055967e-07,9.223582809523485e-07,5.088845765607185e-07,3.6406108380506293e-06,1.010429855262277e-06,5.676787344107342e-07,4.80963334705216e-07,1.860483313312518e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006820789344734949,0.0032243731447837943,0.00021082439792817118,0.0028786734039640298,0.00020513276080990007
4.96,4.047355264305586e-05,5.045225820393527e-07,2.6637743513972067e-07,9.237914067380765e-07,5.096752623752107e-07,3.646267482952677e-06,1.0119998233648572e-06,5.68560772387835e-07,4.817106375388222e-07,1.8635655771712672e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006813861860929342,0.003221098334257507,0.0002106102757014524,0.002875749700011031,0.0002049763443185578
4.97,4.0432442582488956e-05,5.040101621913897e-07,2.661738517902416e-07,9.252230769798671e-07,5.1046514513532e-07,3.6519183827238554e-06,1.0135681969405811e-06,5.694419145293835e-07,4.82457181379659e-07,1.8666447622786074e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006806941411811313,0.0032178268492198936,0.00021039637091053152,0.0028728289657910613,0.00020481968859968218
4.98,4.0391374275088935e-05,5.034982628524742e-07,2.659699616694184e-07,9.266532931550451e-07,5.112542256561174e-07,3.6575635431952635e-06,1.0151349776078363e-06,5.703221617446202e-07,4.83202966998077e-07,1.8697208713781027e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.000680002799024327,0.0032145586862968186,0.000210182683334792,0.0028699111983530442,0.00020466279682149297
4.99,4.0350347678479795e-05,5.02986883505873e-07,2.657657688456265e-07,9.280820567393671e-07,5.120425047518093e-07,3.663202970191814e-06,1.016700166983292e-06,5.712015149418209e-07,4.839479951636087e-07,1.8727939072148153e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006793121589095186,0.003211293842117724,0.00020996921275385122,0.0028669963947518433,0.00020450567211456592
5.0,4.030936275033057e-05,5.024760236359177e-07,2.6556127733818683e-07,9.295093692070218e-07,5.128299832357368e-07,3.66883666953223e-06,1.0182637666819008e-06,5.720799750282966e-07,4.846922666449692e-07,1.8758638725353108e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006786222201244608,0.0032080323133156325,0.0002097559589475606,0.002864084552048389,0.00020434831757173004
5.01,4.0268419448355336e-05,5.019656827280245e-07,2.6535649111723255e-07,9.309352320306289e-07,5.136166619203752e-07,3.6744646470290417e-06,1.0198257783168957e-06,5.729575429103921e-07,4.854357822100554e-07,1.878930770087672e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006779329819576657,0.0032047740965271466,0.00020954292169600574,0.0028611756673097943,0.00020419073624796465
5.0200000000000005,4.022751773031326e-05,5.01455860268717e-07,2.651514141035748e-07,9.32359646681239e-07,5.144025416173343e-07,3.680086908488585e-06,1.0213862034997902e-06,5.738342194934868e-07,4.861785426259462e-07,1.8819946026215058e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006772444436984037,0.0032015191883924534,0.00020933010077950657,0.002858269737609484,0.00020403293116029637
5.03,4.018665755400856e-05,5.009465557456465e-07,2.6494605016856894e-07,9.33782614628332e-07,5.151876231373575e-07,3.685703459710998e-06,1.0229450438403782e-06,5.747100056819935e-07,4.869205486589009e-07,1.8850553728879553e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006765566046367024,0.0031982675855553207,0.00020911749597861713,0.0028553667600273083,0.00020387490528769615
5.04,4.0145838877290585e-05,5.004377686476138e-07,2.647404031339813e-07,9.352041373398179e-07,5.159719072903212e-07,3.69131430649022e-06,1.0245023009467336e-06,5.755849023793583e-07,4.87661801074361e-07,1.8881130836397087e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006758694640633489,0.0031950192846631038,0.00020890510707412605,0.0028524667316496715,0.0002037166615709764
5.05,4.010506165805376e-05,4.999294984645904e-07,2.6453447677185473e-07,9.366242162820352e-07,5.16755394885236e-07,3.6969194546139902e-06,1.0260579764252082e-06,5.764589104880608e-07,4.884023006369477e-07,1.8911677376310105e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006751830212698879,0.003191774282366742,0.00020869293384705623,0.0028495696495696495,0.0002035582029126882
5.0600000000000005,4.006432585423767e-05,4.994217446877406e-07,2.643282748043752e-07,9.380428529197508e-07,5.175380867302445e-07,3.7025189098638423e-06,1.027612071880433e-06,5.773320309096129e-07,4.891420481104633e-07,1.894219337617671e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006744972755486233,0.0031885325753207646,0.00020848097607866539,0.002846675510887117,0.00020339953217701797
5.07,4.0023631423827056e-05,4.989145068094415e-07,2.641218009037381e-07,9.394600487161591e-07,5.183199836326221e-07,3.7081126780151045e-06,1.0291645889153151e-06,5.782042645445586e-07,4.898810442578899e-07,1.8972678863570746e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006738122261926188,0.003185294160183289,0.00020826923355044585,0.002843784312708859,0.00020324065218968497
5.08,3.998297832485179e-05,4.98407784323306e-07,2.6391505869201386e-07,9.40875805132882e-07,5.191010863987763e-07,3.713700764836897e-06,1.0307155291310398e-06,5.790756122924741e-07,4.906192898413895e-07,1.9003133866081927e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006731278724956968,0.003182059033616021,0.00020805770604412447,0.0028408960521487067,0.00020308156573783785
5.09,3.9942366515386954e-05,4.979015767242022e-07,2.6370805174101523e-07,9.422901236299677e-07,5.198813958342467e-07,3.7192831760921293e-06,1.0322648941270689e-06,5.799460750519674e-07,4.913567856223036e-07,1.903355841131592e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006724442137524399,0.0031788271922842614,0.00020784639334166322,0.002838010726327644,0.00020292227556995232
5.1000000000000005,3.990179595355282e-05,4.973958835082767e-07,2.635007835721623e-07,9.437030056658904e-07,5.206609127437045e-07,3.724859917537499e-06,1.0338126855011387e-06,5.808156537206775e-07,4.920935323611531e-07,1.9063952526894457e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006717612492581906,0.0031755986328569005,0.00020763529522525894,0.002835128332373942,0.00020276278439572756
5.11,3.9861266594584336e-05,4.968907028135101e-07,2.632932790548053e-07,9.451144527996057e-07,5.214396379872584e-07,3.7304309953263108e-06,1.0353589049610627e-06,5.816843492580861e-07,4.928295308708548e-07,1.909431622254331e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006710789782597191,0.0031723733517732174,0.000207424411462095,0.002832248859674479,0.00020260311135192197
5.12,3.9820778397327235e-05,4.963860344332455e-07,2.6308553697242936e-07,9.465244664643247e-07,5.222175723556411e-07,3.735996415115543e-06,1.0369035540769016e-06,5.825521625462837e-07,4.935647818987556e-07,1.9124649529797926e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006703974000645787,0.003169151345759827,0.00020721374183814252,0.0028293723070515102,0.00020244325550243276
5.13,3.978033132160171e-05,4.958818785932383e-07,2.628775492725211e-07,9.479330480593202e-07,5.229947166208614e-07,3.7415561824282247e-06,1.0384466343815388e-06,5.83419094446473e-07,4.942992861745062e-07,1.915495248588983e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.000669716513996726,0.0031659326116208865,0.0002070032861444426,0.0028264986757919938,0.0002022832106509115
5.14,3.973992532565791e-05,4.953782347712669e-07,2.6266931964652323e-07,9.493401990385438e-07,5.237710715850948e-07,3.7471103030031983e-06,1.039988147467756e-06,5.842851458535094e-07,4.950330444562688e-07,1.9185225118193804e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006690363193536867,0.0031627171460356096,0.00020679304416386683,0.0028236279629195024,0.0002021229796378887
5.15,3.969956036778948e-05,4.94875102445665e-07,2.624608517478613e-07,9.507459208544318e-07,5.245466380496813e-07,3.75265878257333e-06,1.0415280949266764e-06,5.851503176613159e-07,4.957660575014158e-07,1.921546745409029e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006683568154337177,0.003159504945686665,0.00020658301567951274,0.0028207601654607734,0.00020196256527464125
5.16,3.965923640633355e-05,4.943724810953341e-07,2.6225214919196945e-07,9.521502149579057e-07,5.253214168151251e-07,3.7582016268655064e-06,1.0430664783477629e-06,5.860146107628831e-07,4.964983260665295e-07,1.924567952096531e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006676780015358073,0.0031562960072601797,0.0002063732004747041,0.0028178952804457785,0.0002018019703432118
5.17,3.9618953399670754e-05,4.938703701997534e-07,2.6204321555631514e-07,9.535530827983736e-07,5.260954086810951e-07,3.7637388416006372e-06,1.0446032993188202e-06,5.868780260502702e-07,4.972298509074029e-07,1.9275861346210476e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006669998769596753,0.003153090327445738,0.00020616359833299056,0.0028150333049077854,0.00020164119759642839
5.18,3.957871130622516e-05,4.933687692389919e-07,2.6183405438042425e-07,9.549545258237286e-07,5.268686144464245e-07,3.7692704324936575e-06,1.0461385594259943e-06,5.87740564414604e-07,4.979606327790399e-07,1.9306012957222932e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006663224410057718,0.003149887902936376,0.00020595420903814766,0.00281217423588342,0.00020148024975792303
5.19,3.953851008446436e-05,4.928676776937197e-07,2.616246691659062e-07,9.563545454803505e-07,5.276410349091119e-07,3.774796405253526e-06,1.0476722602537727e-06,5.886022267460795e-07,4.986906724356542e-07,1.9336134381405345e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006656456929752788,0.00314668873042859,0.00020574503237417709,0.0028093180704127363,0.00020131912952215165
5.2,3.9498349692899366e-05,4.923670950452189e-07,2.6141506337647894e-07,9.577531432131047e-07,5.284126708663199e-07,3.7803167655832247e-06,1.0492044033849841e-06,5.894630139339605e-07,4.994199706306701e-07,1.9366225646165843e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006649696321701085,0.0031434928066223313,0.00020553606812530626,0.002806464805539274,0.00020115783955441306
5.21,3.945823009008468e-05,4.918670207753948e-07,2.6120524043799426e-07,9.591503204653439e-07,5.291835231143768e-07,3.7858315191797636e-06,1.0507349904007997e-06,5.903229268665788e-07,5.001485281167236e-07,1.9396286778918008e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006642942578929044,0.0031403001282210028,0.00020532731607598865,0.0028036144383101268,0.0002009963824908683
5.22,3.9418151234618254e-05,4.913674543667882e-07,2.609952037384625e-07,9.605460786789067e-07,5.299535924487753e-07,3.791340671734179e-06,1.0522640228807328e-06,5.911819664313352e-07,5.008763456456606e-07,1.942631780708082e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006636195694470406,0.0031371106919314646,0.0002051187760109035,0.002800766965776008,0.00020083476093855996
5.23,3.9378113085141486e-05,4.908683953025847e-07,2.6078495662807796e-07,9.619404192941187e-07,5.307228796641739e-07,3.796844228931534e-06,1.0537915024026387e-06,5.920401335146987e-07,5.016034239685385e-07,1.9456318758078656e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006629455661366217,0.00313392449446403,0.0002049104477149558,0.002797922384991306,0.00020067297747543145
5.24,3.9338115600339226e-05,4.903698430666284e-07,2.6057450241924376e-07,9.633333437497926e-07,5.314913855543958e-07,3.8023421964509194e-06,1.0553174305427152e-06,5.928974290022074e-07,5.023297638356253e-07,1.948628965934122e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006622722472664831,0.0031307415325324654,0.00020470233097327664,0.002795080693014166,0.0002005110346503464
5.25,3.9298158738939754e-05,4.898717971434311e-07,2.603638443865969e-07,9.647248534832284e-07,5.322591109124294e-07,3.807834579965456e-06,1.0568418088755034e-06,5.937538537784683e-07,5.030553659964006e-07,1.9516230538303536e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006615996121421906,0.0031275618028539917,0.00020449442557122257,0.0027922418869065335,0.00020034893498310771
5.26,3.92582424597148e-05,4.893742570181849e-07,2.6015298576703337e-07,9.66114949930213e-07,5.330260565304294e-07,3.813321385142293e-06,1.0583646389738867e-06,5.946094087271574e-07,5.037802311995548e-07,1.9546141422405906e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006609276600700402,0.003124385302149281,0.0002042867312943761,0.0027894059637342326,0.00020018668096447693
5.2700000000000005,3.921836672147952e-05,4.888772221767727e-07,2.599419297597334e-07,9.675036345250214e-07,5.337922231997152e-07,3.818802617642611e-06,1.059885922409092e-06,5.954640947310196e-07,5.045043601929902e-07,1.9576022339093886e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006602563903570589,0.00312121202714246,0.00020407924792854547,0.0027865729205670277,0.00020002427505619368
5.28,3.917853148309248e-05,4.883806921057798e-07,2.597306795261861e-07,9.688909087004158e-07,5.345576117107721e-07,3.82427828312162e-06,1.0614056607506888e-06,5.963179126718696e-07,5.0522775372382e-07,1.9605873315818238e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006595858023110026,0.003118041974561103,0.00020387197525976447,0.002783742754478683,0.00019986171969099489
5.29,3.913873670345568e-05,4.878846662925053e-07,2.5951923819021525e-07,9.702767738876465e-07,5.353222228532514e-07,3.829748387228562e-06,1.0629238555665914e-06,5.971708634305907e-07,5.059504125383689e-07,1.9635694380034907e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.000658915895240359,0.0031148751411362416,0.00020366491307429276,0.0027809154625470316,0.00019969901727263405
5.3,3.909898234151454e-05,4.873891442249734e-07,2.593076088380035e-07,9.716612315164523e-07,5.360860574159699e-07,3.835212935606712e-06,1.0644405084230569e-06,5.980229478871364e-07,5.066723373821735e-07,1.966548555920499e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0006582466684543443,0.003111711523602355,0.00020345806115861553,0.002778091041854039,0.00019953617017590038
