Time,cLm,cLc,cLn,cTm,cTc,cTn,cXm,cXc,cXn,cYm,cYc,cYn,cPn,q1,n1,a,g1,m1,k1,p1,r1,r2,m2,k2,m3,k3,n2,b,g2,g3,c,m4,k4,p2,r3,r4,m5,m6,k5,m7,m8,k6,n3,d,g4,m9,k7,p3,r5,r6,m10,k8,m11,k9,q2,n4,n5,g5,g6,f,e,m12,k10,p4,r7,r8,m13,k11,m14,k12,p5,k13,q3,m15,Lmax,Lmin,CP,dayLength,compartment,one11,two11,three11,one12,three12,four12,one13,three13,one14,two14,one15,three15,four15,one16,three16,one17,two17,one18,three18,four18,one19,three19,one20,two20,one21,three21,four21,one22,three22,one23,two23,three23
4.27,0.5347319850209286,0.015727116359278513,0.10947881544995834,0.8223726607731715,5.209430736711201,0.1809443583248756,0.027521921861443352,0.9660957531490332,0.29466237444759896,0.03433896344336738,0.0064395647035148315,0.03245305544469738,0.0002200054690726899,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,0.0005393214068847921,0.13679259294264443,0.3475017127430924,0.44356018157486027,0.01846907616640797,0.20344075806022743,0.2647864491597208,0.2913792403823271,1.0035759084537654,0.9258608374230985,3.5559393851831933,0.3891932203209749,2.078643109913771,1.6493057712427661,1.251958129625184,0.04173795460244448,0.04226142935316584,0.05908956623651887,0.9728867617136374,0.1292044518033667,1.000102323659879,0.056614004685843815,0.09221996854863095,0.08361740218419761,0.008533232415676793,0.0064971017000284145,0.0004734148210055753,0.01424624899358586,0.010789138486322831,0.0,0.0002199651411276454,0.0002200054690726899
4.28,0.5326333133137451,0.015665226294229853,0.10902888258524891,0.8231500108093364,5.211615307722107,0.1810265157109542,0.027516839271992298,0.9651228427773477,0.29436848335377225,0.03442516996013851,0.006442712273663922,0.032422770073046905,0.00021564945025210152,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,0.0005286430623480016,0.13635388964579473,0.34644703414991995,0.44181933339375157,0.01839317249213149,0.20264810599308328,0.2637444494575421,0.2902759712450242,1.0042790581613703,0.9265239128851528,3.5593006467395703,0.38936993264269143,2.07894386381121,1.6499974064248188,1.2523504708999855,0.041760592997759124,0.0422536573648168,0.059078653916967455,0.9719164214891498,0.12915145689566424,0.9990951668431103,0.056558493841930804,0.09246192159911303,0.0838232251892551,0.00855465473509442,0.00649103856862399,0.00047364540595477096,0.014253212363026695,0.01077924751408787,0.0,0.00021561070331073702,0.00021564945025210152
4.29,0.53054069589845,0.015603515283224612,0.10858032212233507,0.8239277678768777,5.213825299560077,0.1811098973148202,0.02751206014881322,0.9641507237644643,0.29407478003228865,0.034511736506046886,0.006445941240882052,0.03239271417809283,0.00021137966100122786,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,0.00051817610097841,0.13591639854460733,0.3453935205290583,0.4400835072477643,0.018317500342037923,0.201857685317833,0.26270546436295455,0.2891753538387886,1.0049835103461826,0.9271870318649363,3.562663668299619,0.38954927813444673,2.0792479494516067,1.6506970898407203,1.2527485456171845,0.04178356816535964,0.042246349407791865,0.059068393139501976,0.9709467012326074,0.12909844180502794,0.9980888292409733,0.05650301659206637,0.09270446216284463,0.08402988755054404,0.008576166521752651,0.0064850213784541835,0.0004738819530738219,0.014260355807203364,0.01076943116511336,0.0,0.00021134243309134284,0.00021137966100122786
4.3,0.5284541352610914,0.015541983413369025,0.10813313530825398,0.8247059445812699,5.216060642798203,0.18119449997909884,0.027507583224911942,0.9631794008203264,0.29378126613438,0.03459866058616822,0.006449251103749626,0.03236288834443994,0.0002071944050619322,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,0.0005079163645688206,0.1354801194967552,0.34434118441187145,0.4383527051990753,0.018242059926502446,0.20106949768050247,0.26166949534250494,0.28807739707622,1.0056892784036833,0.9278502048343793,3.566028504369411,0.3897312500050437,2.079555351602763,1.651404799509911,1.2531523337545545,0.041806879207778744,0.04223950354669358,0.05905878118388593,0.9699776063958824,0.12904540682997448,0.9970833157292017,0.056447573251661616,0.09294758673165306,0.08423738306276893,0.008597767155662803,0.006479050246556876,0.00047412442556696896,0.014267678216825296,0.0107596896376761,0.0,0.00020715863663653942,0.0002071944050619322
4.31,0.5263736337239349,0.015480630738601455,0.10768732333418192,0.8254845535582984,5.2183212688541065,0.1812803205941186,0.027503407243561775,0.9622088786312009,0.29348794330260075,0.03468593972965946,0.0064526413667965665,0.0323332931434443,0.00020309201683774047,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,0.000497859770076037,0.13504505232896838,0.34329003827780546,0.436626929174004,0.01816685144647649,0.2002835443011185,0.2606365433043157,0.2869821097322866,1.0063963756668977,0.9285134422717602,3.5693952095860824,0.3899158415658897,2.0798660551128414,1.65212051371921,1.2535618154660093,0.04183052524018467,0.04223311786168692,0.059049815351927125,0.9690091424021968,0.1289923522691123,0.9960786311590191,0.05639216413452857,0.09319129178304096,0.08444570557948794,0.008619456022820375,0.006473125287317548,0.00047437278707325334,0.014275178495764044,0.01075002312569465,0.0,0.00020305765068123115,0.00020309201683774047
4.32,0.5242991934743566,0.015419457343468447,0.10724288732900246,0.8262636074648114,5.220607109958085,0.18136735609393023,0.027499530957508605,0.9612391618646325,0.29319481317241447,0.03477357147121483,0.006456111537512011,0.03230392913921048,0.00019907084272308476,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,0.00048800226385137,0.1346111968396038,0.34224009456809107,0.4349061809869788,0.018091875092402714,0.19949982679063383,0.25960660967183785,0.2858895004279548,1.007104815523825,0.9291767546537816,3.5727638386778446,0.3901030462224345,2.080180044906481,1.6528442110127295,1.253976971063042,0.04185450538927877,0.042227190447285554,0.05904149296577097,0.9680413146513608,0.12893927842140857,0.9950747803622675,0.056336789553179535,0.09343557376756118,0.08465484896885327,0.008641232510596885,0.006467246613669937,0.0004746270014474795,0.01428285555443782,0.010740431820687088,0.0,0.00019903782386697562,0.00019907084272308476
4.33,0.5222308165107722,0.015358463275546878,0.1067998283390013,0.8270431189923232,5.222918099211722,0.18145560346384065,0.027495953130427554,0.960270255160278,0.29290187736926293,0.034861553385491593,0.0064596611319389305,0.03227479687730521,0.00019512927649336094,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,0.000478339908395825,0.13417855279452018,0.34119136565749747,0.43319046229568553,0.018017131040789516,0.19871834628520804,0.2585796952460899,0.2847995775796197,1.0078146112787076,0.9298401524671082,3.5761344465228055,0.39029285749037484,2.0804973059933363,1.6535758702104313,1.2543977810510845,0.04187881879536552,0.04222171941458116,0.05903381137102795,0.9670741285100953,0.12888618558568352,0.9940717681419197,0.0562814498182731,0.09368042915233327,0.08486480719577666,0.00866309601629466,0.006461414334836503,0.0004748870331700861,0.014290708322188496,0.010730915908083456,0.0,0.0001950975521232014,0.00019512927649336094
4.34,0.5201685046574233,0.015297648563023823,0.10635814733398188,0.8278231008633585,5.225254170571879,0.18154505973835094,0.02749267253652516,0.9593021631324097,0.29260913750936685,0.03494988307770035,0.006463289673144173,0.03224589688784495,0.0001912657496188242,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,0.00046886885861558564,0.13374711992850188,0.34014386386079826,0.4314797746133326,0.017942619455242743,0.19793910367128842,0.257555800501638,0.2837123494134049,1.0085257761855633,0.9305036462051984,3.579507088133162,0.39048526899121905,2.08081782346633,1.654315470403057,1.2548242261200486,0.04190346461177851,0.04221670289063691,0.059026767935919516,0.9661075893146764,0.12883307406074215,0.9930695992746704,0.056226145238765075,0.09392585440996501,0.08507557429945344,0.008685045944808536,0.006455628556946559,0.0004751528472350862,0.014298735743896854,0.010721475568232934,0.0,0.0001912352689879271,0.0001912657496188242
4.35,0.5181122595803235,0.01523701323399966,0.10591784521364461,0.8286035658274856,5.22761525883342,0.18163572199893382,0.027489687960110174,0.9583348903726189,0.29231659520058983,0.035038558173456066,0.0064669966895686,0.03221722968882511,0.00018747872082251218,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,0.00045958533622430636,0.13331689794675966,0.33909760143990664,0.4297741193218783,0.017868340487541844,0.19716209983287927,0.2565349259115885,0.28262782398017317,1.009238323485607,0.9311672463648735,3.5828818186380476,0.39068027444750675,2.08114158249974,1.6550629909466605,1.2552562871341073,0.04192844200426207,0.04221213901783292,0.05902036005035654,0.9651417023737874,0.12877994414551747,0.9920682785137349,0.05617087612207131,0.09417184600641594,0.08528714436913531,0.008707081706103832,0.006449889383702786,0.0004754244090292246,0.014306936776332614,0.010712110977490141,0.0,0.00018744943517224136,0.00018747872082251218
4.36,0.5160620827908834,0.01517655736709748,0.10547892277943866,0.8293845266552549,5.2300012996221295,0.18172758737366948,0.02748699819543833,0.9573684414506048,0.2920242520427011,0.03512757631702334,0.006470781714697902,0.03218879578662712,0.00018376667499430443,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,0.0004504856270810379,0.1328878865255334,0.3380525906048079,0.4280734976750378,0.0177942942728913,0.19638733630014185,0.2555170727996633,0.28154600908547395,1.0099522664913319,0.931830963441121,3.5862586932573217,0.3908778676820257,2.081468568348671,1.6558184114603662,1.2556939451303293,0.04195375015086492,0.042208025953630636,0.05901458512560609,0.9641764729693862,0.12872679613910973,0.9910678105896661,0.056115642774117035,0.09441840041679876,0.08549951153994206,0.0087292027147803,0.006444196916482748,0.00047570168430788524,0.014315310387426167,0.010702822308379734,0.0,0.00018373853747755397,0.00018376667499430443
4.37,0.514017975638851,0.015116281026128576,0.10504138076794824,0.8301659961458998,5.232412229405759,0.1818206530380702,0.027484602046966844,0.9564028209127807,0.2917321096269184,0.03521693517530136,0.00647464428774676,0.03216059567481009,0.00018012812642052492,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,0.0004415660891072748,0.13246008531163692,0.33700884350905,0.42637791079242693,0.017720480935552865,0.19561481441225928,0.25450224224020856,0.2804669123710384,1.0106676184729373,0.9324948079335963,3.5896377673348705,0.39107804261958523,2.0817987663509987,1.6565817118298634,1.2561371813229667,0.04197938824216118,0.0422043618709637,0.05900944059483781,0.9632119063551965,0.12867363034070545,0.9900682002089105,0.05606044549925016,0.09466551411025402,0.08571267000236642,0.008751408391062388,0.006438551254096979,0.0004759846392452317,0.014323855557782157,0.010693609729200627,0.0,0.00018010109202696401,0.00018012812642052492
4.38,0.5119799393095167,0.015056184225606176,0.10460521986958235,0.8309479871312265,5.234847985498837,0.1819149162153852,0.027482498329463888,0.9554380332816934,0.291440169535717,0.035306632439351636,0.006478583953924256,0.032132629833666215,0.00017656161988104587,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,0.00043282315497639585,0.13203349392239844,0.33596637224737685,0.4246873596572441,0.01764690059199854,0.19484453487532272,0.2534904344775733,0.27939054136031205,1.0113843925971584,0.9331587903498706,3.593019096355423,0.391280793287672,2.082132161928451,1.6573528722089317,1.2565859771052434,0.04200535548132801,0.04220114495840715,0.05900492391335896,0.9622480077560768,0.12862044704954084,0.989069452053209,0.056005284600204826,0.09491318354084341,0.08592661400591181,0.008773698161178881,0.006432952492699976,0.00047627324045366987,0.01433257128126663,0.010684473403879667,0.0,0.00017653564536478558,0.00017656161988104587
4.39,0.5099479748349544,0.014996266997771904,0.10417044069890397,0.8317305124669516,5.2373085060469595,0.18201037417519284,0.027480685867641005,0.9544740830581276,0.29114843334351337,0.035396665817838874,0.006482600263321235,0.03210489873228948,0.00017306572472897111,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,0.00042425331760059977,0.13160811194687969,0.33492518886054545,0.42300184512559463,0.0175735533459051,0.19407649862128626,0.2524816500545871,0.2783169033847065,1.0121026020422599,0.933822921198021,3.5964027359070987,0.3914861138134223,2.082468740584859,1.6581318730144674,1.2570403140429816,0.04203165108375148,0.04219837341961686,0.05900103255782523,0.961284782370278,0.12856724656501325,0.9880715707817737,0.05595016037823035,0.09516140515980483,0.08614133784344205,0.00879607145573296,0.006427400726204353,0.0004765674549023606,0.014341456562545568,0.010675413492646441,0.0,0.00017304076854062517,0.00017306572472897111
4.4,0.5079220830771543,0.014936529369723686,0.10373704378841417,0.8325135850351683,5.239793730040892,0.18210702423594083,0.02747916349654957,0.95351097471846,0.2908569026158293,0.035487033048429026,0.006486692772685374,0.03207740282483605,0.00016963904705819295,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,0.0004158531599584542,0.13118393894487143,0.3338853053257589,0.42132136791249947,0.017500439287105467,0.19331070651483714,0.2514758894274789,0.2772460055675506,1.0128222599488768,0.9344872109886745,3.5997887416920675,0.39169399842908514,2.0828084879084865,1.6589186949309465,1.2575001738870006,0.04205827427771974,0.042196045473937474,0.05899776402709192,0.9603222353666836,0.12851402918653057,0.9870745610285497,0.05589507313293279,0.09541017543111184,0.08635683587836006,0.008818527712534613,0.006421896045532177,0.00047686725004727115,0.014350510421011852,0.010666430150810494,0.0,0.00016961506927592736,0.00016963904705819295
4.41,0.5059022647349104,0.01487697136267673,0.1033050295973632,0.8332972177440573,5.242303597310836,0.18220486376390357,0.027477930061422403,0.9525487127157299,0.2905655789096302,0.035577731893174536,0.006490861044695011,0.03205014255206143,0.00016628022466882208,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,0.0004076193427531505,0.13076097444760845,0.33284673355923466,0.4196459285976082,0.01742755849307517,0.1925471593438945,0.25047315295343425,0.2761778548451535,1.0135433794203552,0.9351516702347131,3.6031771695253036,0.3919044414697802,2.083151389571624,1.6597133189086106,1.2579655385684463,0.04208522430412915,0.042194159356161914,0.05899511584187389,0.9593603718859259,0.12846079521356557,0.9860784274033235,0.05584002316233867,0.09565949082277292,0.08657310253358991,0.008841066375453873,0.006416438538922697,0.00047717259377799774,0.014359731889178773,0.010657523529262454,0.0,0.00016625718693349196,0.00016628022466882208
4.42,0.5038885203757006,0.014817592990492954,0.10287439855191285,0.8340814235276701,5.244838048502231,0.18230389016826143,0.02747698441697214,0.9515873014844923,0.2902744637748489,0.035668760116680916,0.0064951046445745906,0.03202311834857293,0.00016298790308140292,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,0.0003995485456137511,0.1303392179601927,0.3318094854316924,0.4179755276516437,0.017354911035707698,0.19178585780072377,0.24947344086583653,0.2751124580655426,1.014265973535735,0.9358163094510387,3.6065680753336453,0.3921174373629135,2.0834974313276597,1.6605157261558063,1.2584363901756759,0.04211250041512219,0.042192713315459936,0.058993085543239177,0.9583991970454185,0.12840754494592005,0.9850831744967463,0.05578501076318253,0.09590934776203759,0.08679013223951433,0.008863686888995208,0.0064110282933843,0.0004774834541698494,0.014369120005192366,0.010648693776842659,0.0,0.0001629657685406625,0.00016298790308140292
4.43,0.5018808504043688,0.014758394260060346,0.10244515100601796,0.8348662153455332,5.247397025098257,0.18240410090598752,0.027476325428063275,0.9506267454361116,0.28998355875291076,0.035760115507815285,0.006499423143432544,0.031996330635629504,0.0001597607594741294,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,0.0003916375257748808,0.12991866895965756,0.3307735727513737,0.4163101654104239,0.01728249697471523,0.19102680248676496,0.24847675328065402,0.2740498218912478,1.0149900553311413,0.9364811391541851,3.6099615151540854,0.39233298063868854,2.08384659901452,1.661325898146108,1.2589127109777867,0.04214010187542673,0.04219170561640742,0.05899167069405185,0.9574387159344854,0.1283542786834605,0.9840888068754626,0.05573003623062795,0.09615974268062506,0.0870079194857409,0.008886388703692098,0.006405665393253026,0.00047779979972838285,0.014378673820215817,0.010639941037987833,0.0,0.0001597394927219,0.0001597607594741294
4.44,0.4998792550619882,0.014699375182459404,0.10201728723299343,0.8356516061817393,5.249980469421358,0.18250549348195633,0.02747595196975687,0.9496670489585003,0.28969286537664946,0.035851795880512675,0.006503816118416419,0.03196977982084769,0.0001565975035261612,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,0.00038388312014403156,0.1294993268950626,0.32973900726250693,0.41464984207391925,0.01721031635620599,0.19026999405579126,0.24748309038444127,0.27298995277776394,1.0157156378161738,0.9371461698614988,3.6133575451298405,0.3925510659303399,2.084198878555224,1.6621438166188018,1.2593944834253834,0.042168027962379034,0.04219113453905626,0.058990868879067994,0.9564789336140834,0.12830099672609882,0.9830953290818394,0.05567509985825126,0.09641067202143568,0.08722645882301355,0.0089091712763074,0.0064003499201337076,0.0004781215994007809,0.014388392398772643,0.010631265452634002,0.0,0.0001565770705441973,0.0001565975035261612
