Cdc20,Cdc20_CMad2,Mad1_CMad2,Mad1_CMad2_OMad2,OMad2,Time
2.1357162720311458e-07,6.428372796885529e-09,4.999328499590169e-08,6.715004098308645e-12,1.4356491219901624e-07,4.49
2.1355793006629856e-07,6.442069933701554e-09,4.99932852062799e-08,6.714793720103217e-12,1.4355121527257843e-07,4.5
2.1354423566796505e-07,6.4557643320350724e-09,4.9993285416643e-08,6.7145833570010044e-12,1.43537521084608e-07,4.51
2.135305440075665e-07,6.46945599243364e-09,4.999328562699099e-08,6.714373009004586e-12,1.4352382963455743e-07,4.5200000000000005
2.1351685508455543e-07,6.483144915444699e-09,4.9993285837323876e-08,6.714162676116536e-12,1.4351014092187926e-07,4.53
2.1350316889838453e-07,6.4968311016155864e-09,4.9993286047641654e-08,6.713952358339433e-12,1.4349645494602615e-07,4.54
2.134894854485066e-07,6.51051455149353e-09,4.999328625794432e-08,6.713742055675849e-12,1.4348277170645087e-07,4.55
2.1347580473437447e-07,6.524195265625647e-09,4.999328646823187e-08,6.713531768128358e-12,1.434690912026063e-07,4.5600000000000005
2.1346212675544117e-07,6.537873244558943e-09,4.9993286678504296e-08,6.713321495699533e-12,1.4345541343394543e-07,4.57
2.134484515111598e-07,6.551548488840317e-09,4.9993286888761603e-08,6.713111238391945e-12,1.4344173839992136e-07,4.58
2.1343477900098356e-07,6.565220999016557e-09,4.999328709900379e-08,6.712900996208164e-12,1.434280660999873e-07,4.59
2.1342110922436578e-07,6.578890775634346e-09,4.999328730923085e-08,6.7126907691507605e-12,1.4341439653359655e-07,4.6000000000000005
2.134074421807599e-07,6.5925578192402495e-09,4.9993287519442775e-08,6.712480557222303e-12,1.434007297002026e-07,4.61
2.1339377786961942e-07,6.60622213038073e-09,4.999328772963957e-08,6.712270360425358e-12,1.433870655992589e-07,4.62
2.13380116290398e-07,6.61988370960214e-09,4.9993287939821236e-08,6.712060178762493e-12,1.4337340423021917e-07,4.63
2.1336645744254943e-07,6.633542557450722e-09,4.999328814998776e-08,6.711850012236274e-12,1.4335974559253712e-07,4.64
2.1335280132552756e-07,6.647198674472609e-09,4.999328836013915e-08,6.711639860849266e-12,1.433460896856666e-07,4.65
2.1333914793878634e-07,6.660852061213823e-09,4.9993288570275396e-08,6.7114297246040326e-12,1.4333243650906164e-07,4.66
2.1332549728177987e-07,6.67450271822028e-09,4.99932887803965e-08,6.711219603503134e-12,1.4331878606217627e-07,4.67
2.1331184935396237e-07,6.688150646037786e-09,4.999328899050245e-08,6.711009497549133e-12,1.433051383444647e-07,4.68
2.132982041547881e-07,6.701795845212038e-09,4.9993289200593257e-08,6.710799406744594e-12,1.4329149335538127e-07,4.69
2.132845616837115e-07,6.7154383162886214e-09,4.999328941066891e-08,6.710589331092074e-12,1.4327785109438034e-07,4.7
2.1327092194018713e-07,6.729078059813015e-09,4.999328962072941e-08,6.710379270594131e-12,1.4326421156091644e-07,4.71
2.1325728492366956e-07,6.742715076330588e-09,4.9993289830774745e-08,6.710169225253323e-12,1.432505747544442e-07,4.72
2.1324365063361355e-07,6.756349366386602e-09,4.999329004080493e-08,6.709959195072207e-12,1.4323694067441837e-07,4.73
2.1323001906947393e-07,6.769980930526206e-09,4.9993290250819945e-08,6.709749180053341e-12,1.4322330932029378e-07,4.74
2.132163902307057e-07,6.783609769294442e-09,4.99932904608198e-08,6.709539180199278e-12,1.432096806915254e-07,4.75
2.132027641167639e-07,6.797235883236244e-09,4.999329067080449e-08,6.709329195512572e-12,1.431960547875683e-07,4.76
2.1318914072710372e-07,6.810859272896437e-09,4.9993290880774005e-08,6.709119225995777e-12,1.431824316078776e-07,4.7700000000000005
2.1317552006118043e-07,6.824479938819733e-09,4.9993291090728346e-08,6.708909271651444e-12,1.4316881115190867e-07,4.78
2.1316190211844943e-07,6.83809788155074e-09,4.999329130066751e-08,6.708699332482124e-12,1.4315519341911682e-07,4.79
2.1314828689836622e-07,6.851713101633956e-09,4.999329151059151e-08,6.7084894084903675e-12,1.431415784089576e-07,4.8
2.131346744003864e-07,6.86532559961377e-09,4.999329172050032e-08,6.708279499678725e-12,1.431279661208866e-07,4.8100000000000005
2.1312106462396572e-07,6.8789353760344584e-09,4.9993291930393946e-08,6.708069606049743e-12,1.4311435655435955e-07,4.82
2.1310745756855998e-07,6.892542431440194e-09,4.999329214027239e-08,6.707859727605969e-12,1.4310074970883226e-07,4.83
2.1309385323362515e-07,6.906146766375039e-09,4.999329235013565e-08,6.707649864349948e-12,1.4308714558376067e-07,4.84
2.1308025161861724e-07,6.919748381382946e-09,4.9993292559983715e-08,6.707440016284225e-12,1.4307354417860083e-07,4.8500000000000005
2.1306665272299243e-07,6.933347277007759e-09,4.999329276981659e-08,6.707230183411345e-12,1.430599454928089e-07,4.86
2.1305305654620699e-07,6.946943453793212e-09,4.9993292979634265e-08,6.707020365733853e-12,1.4304634952584112e-07,4.87
2.1303946308771727e-07,6.960536912282935e-09,4.999329318943674e-08,6.706810563254291e-12,1.4303275627715386e-07,4.88
2.1302587234697977e-07,6.974127653020444e-09,4.999329339922402e-08,6.706600775975198e-12,1.4301916574620364e-07,4.89
2.1301228432345107e-07,6.98771567654915e-09,4.9993293608996096e-08,6.706391003899115e-12,1.43005577932447e-07,4.9
2.1299869901658788e-07,7.001300983412352e-09,4.9993293818752966e-08,6.706181247028581e-12,1.4299199283534067e-07,4.91
2.1298511642584697e-07,7.014883574153243e-09,4.999329402849463e-08,6.705971505366135e-12,1.4297841045434144e-07,4.92
2.129715365506853e-07,7.028463449314907e-09,4.999329423822108e-08,6.705761778914315e-12,1.4296483078890621e-07,4.93
2.129579593905599e-07,7.0420406094403195e-09,4.9993294447932315e-08,6.705552067675656e-12,1.4295125383849203e-07,4.94
2.1294438494492787e-07,7.0556150550723445e-09,4.999329465762834e-08,6.705342371652696e-12,1.4293767960255603e-07,4.95
2.1293081321324647e-07,7.069186786753741e-09,4.999329486730914e-08,6.705132690847967e-12,1.4292410808055544e-07,4.96
2.1291724419497305e-07,7.082755805027158e-09,4.999329507697472e-08,6.704923025264003e-12,1.429105392719476e-07,4.97
2.1290367788956507e-07,7.096322110435138e-09,4.9993295286625085e-08,6.704713374903337e-12,1.4289697317619e-07,4.98
2.128901142964801e-07,7.10988570352011e-09,4.999329549626022e-08,6.7045037397685e-12,1.4288340979274014e-07,4.99
2.1287655341517582e-07,7.123446584824399e-09,4.999329570588013e-08,6.7042941198620224e-12,1.4286984912105577e-07,5.0
2.1286299524511e-07,7.137004754890222e-09,4.9993295915484804e-08,6.704084515186434e-12,1.4285629116059463e-07,5.01
2.1284943978574054e-07,7.150560214259685e-09,4.9993296125074246e-08,6.703874925744263e-12,1.428427359108146e-07,5.0200000000000005
2.1283588703652544e-07,7.1641129634747855e-09,4.9993296334648455e-08,6.7036653515380385e-12,1.4282918337117372e-07,5.03
2.128223369969228e-07,7.177663003077414e-09,4.9993296544207424e-08,6.703455792570286e-12,1.4281563354113006e-07,5.04
2.1280878966639087e-07,7.191210333609352e-09,4.999329675375115e-08,6.703246248843531e-12,1.4280208642014185e-07,5.05
2.1279524504438795e-07,7.204754955612275e-09,4.9993296963279635e-08,6.703036720360297e-12,1.427885420076674e-07,5.0600000000000005
2.127817031303725e-07,7.218296869627746e-09,4.999329717279287e-08,6.7028272071231096e-12,1.4277500030316517e-07,5.07
2.12768163923803e-07,7.231836076197222e-09,4.999329738229086e-08,6.7026177091344915e-12,1.427614613060937e-07,5.08
2.1275462742413817e-07,7.245372575862051e-09,4.9993297591773595e-08,6.702408226396964e-12,1.4274792501591161e-07,5.09
2.1274109363083674e-07,7.258906369163476e-09,4.999329780124108e-08,6.702198758913049e-12,1.4273439143207768e-07,5.1000000000000005
2.1272756254335758e-07,7.272437456642626e-09,4.9993298010693307e-08,6.701989306685265e-12,1.4272086055405076e-07,5.11
2.1271403416115966e-07,7.285965838840526e-09,4.9993298220130276e-08,6.7017798697161295e-12,1.427073323812898e-07,5.12
2.127005084837021e-07,7.299491516298092e-09,4.9993298429551986e-08,6.701570448008162e-12,1.4269380691325396e-07,5.13
2.1268698551044405e-07,7.3130144895561304e-09,4.999329863895843e-08,6.7013610415638804e-12,1.4268028414940237e-07,5.14
2.1267346524084485e-07,7.326534759155343e-09,4.9993298848349606e-08,6.701151650385799e-12,1.4266676408919435e-07,5.15
2.1265994767436387e-07,7.340052325636318e-09,4.9993299057725516e-08,6.700942274476432e-12,1.4265324673208927e-07,5.16
2.1264643281046065e-07,7.35356718953954e-09,4.9993299267086153e-08,6.700732913838294e-12,1.4263973207754668e-07,5.17
2.126329206485948e-07,7.367079351405384e-09,4.999329947643152e-08,6.7005235684738974e-12,1.426262201250262e-07,5.18
2.1261941118822606e-07,7.380588811774118e-09,4.999329968576161e-08,6.700314238385757e-12,1.4261271087398754e-07,5.19
2.1260590442881428e-07,7.3940955711858985e-09,4.999329989507642e-08,6.700104923576381e-12,1.4259920432389057e-07,5.2
2.125924003698194e-07,7.407599630180777e-09,4.9993300104375945e-08,6.699895624048281e-12,1.4258570047419522e-07,5.21
2.1257889901070149e-07,7.421100989298698e-09,4.999330031366019e-08,6.699686339803966e-12,1.4257219932436155e-07,5.22
2.125654003509207e-07,7.434599649079497e-09,4.999330052292915e-08,6.699477070845943e-12,1.4255870087384972e-07,5.23
2.125519043899373e-07,7.448095610062898e-09,4.9993300732182816e-08,6.699267817176719e-12,1.4254520512211998e-07,5.24
2.1253841112721167e-07,7.461588872788521e-09,4.9993300941421196e-08,6.6990585787988e-12,1.4253171206863273e-07,5.25
2.125249205622043e-07,7.475079437795879e-09,4.999330115064428e-08,6.698849355714692e-12,1.4251822171284846e-07,5.26
2.1251143269437582e-07,7.488567305624374e-09,4.999330135985207e-08,6.698640147926899e-12,1.4250473405422774e-07,5.2700000000000005
2.124979475231869e-07,7.502052476813302e-09,4.999330156904456e-08,6.698430955437924e-12,1.424912490922313e-07,5.28
2.1248446504809835e-07,7.51553495190185e-09,4.999330177822175e-08,6.698221778250271e-12,1.4247776682631993e-07,5.29
2.124709852685711e-07,7.529014731429097e-09,4.999330198738363e-08,6.698012616366439e-12,1.4246428725595457e-07,5.3
2.1245750818406616e-07,7.542491815934017e-09,4.9993302196530206e-08,6.697803469788927e-12,1.4245081038059624e-07,5.3100000000000005
2.1244403379404472e-07,7.555966205955473e-09,4.9993302405661476e-08,6.697594338520237e-12,1.4243733619970604e-07,5.32
2.1243056209796797e-07,7.569437902032221e-09,4.999330261477743e-08,6.697385222562867e-12,1.4242386471274526e-07,5.33
2.1241709309529728e-07,7.58290690470291e-09,4.999330282387808e-08,6.697176121919314e-12,1.424103959191752e-07,5.34
2.124036267854941e-07,7.596373214506083e-09,4.99933030329634e-08,6.696967036592073e-12,1.4239692981845737e-07,5.3500000000000005
2.1239016316802002e-07,7.60983683198017e-09,4.999330324203341e-08,6.696757966583641e-12,1.423834664100533e-07,5.36
2.1237670224233668e-07,7.623297757663499e-09,4.9993303451088095e-08,6.6965489118965115e-12,1.4237000569342465e-07,5.37
2.123632440079059e-07,7.636755992094287e-09,4.9993303660127455e-08,6.6963398725331774e-12,1.4235654766803321e-07,5.38
2.1234978846418956e-07,7.650211535810644e-09,4.999330386915149e-08,6.696130848496132e-12,1.423430923333409e-07,5.39
2.1233633561064964e-07,7.663664389350575e-09,4.99933040781602e-08,6.695921839787866e-12,1.4232963968880967e-07,5.4
2.1232288544674825e-07,7.677114553251972e-09,4.999330428715357e-08,6.695712846410872e-12,1.4231618973390165e-07,5.41
2.123094379719476e-07,7.690562028052625e-09,4.9993304496131616e-08,6.695503868367638e-12,1.4230274246807905e-07,5.42
2.1229599318571e-07,7.704006814290213e-09,4.999330470509432e-08,6.695294905660652e-12,1.4228929789080417e-07,5.43
2.122825510874979e-07,7.71744891250231e-09,4.999330491404169e-08,6.695085958292403e-12,1.4227585600153943e-07,5.44
2.1226911167677383e-07,7.730888323226379e-09,4.9993305122973717e-08,6.694877026265376e-12,1.422624167997474e-07,5.45
2.1225567495300042e-07,7.744325046999778e-09,4.99933053318904e-08,6.694668109582057e-12,1.422489802848907e-07,5.46
2.1224224091564044e-07,7.757759084359757e-09,4.999330554079174e-08,6.694459208244931e-12,1.4223554645643204e-07,5.47
2.1222880956415675e-07,7.77119043584346e-09,4.999330574967773e-08,6.694250322256481e-12,1.4222211531383432e-07,5.48
2.122153808980123e-07,7.784619101987921e-09,4.9993305958548366e-08,6.694041451619191e-12,1.422086868565605e-07,5.49
2.1220195491667015e-07,7.798045083330068e-09,4.999330616740365e-08,6.6938325963355405e-12,1.4219526108407364e-07,5.5
2.121885316195935e-07,7.811468380406723e-09,4.999330637624358e-08,6.693623756408012e-12,1.421818379958369e-07,5.51
2.1217511100624564e-07,7.8248889937546e-09,4.999330658506815e-08,6.693414931839084e-12,1.421684175913136e-07,5.5200000000000005
2.1216169307608994e-07,7.8383069239103e-09,4.9993306793877356e-08,6.693206122631237e-12,1.4215499986996712e-07,5.53
2.1214827782858992e-07,7.851722171410326e-09,4.99933070026712e-08,6.692997328786947e-12,1.4214158483126093e-07,5.54
2.121348652632092e-07,7.865134736791068e-09,4.9993307211449684e-08,6.692788550308691e-12,1.4212817247465866e-07,5.55
2.1212145537941145e-07,7.87854462058881e-09,4.999330742021279e-08,6.692579787198944e-12,1.4211476279962402e-07,5.5600000000000005
2.1210804817666052e-07,7.891951823339726e-09,4.999330762896053e-08,6.692371039460182e-12,1.4210135580562085e-07,5.57
2.1209464365442035e-07,7.90535634557989e-09,4.999330783769289e-08,6.69216230709488e-12,1.4208795149211304e-07,5.58
2.1208124181215497e-07,7.918758187845263e-09,4.9993308046409883e-08,6.69195359010551e-12,1.4207454985856465e-07,5.59
2.1206784264932852e-07,7.9321573506717e-09,4.9993308255111496e-08,6.6917448884945444e-12,1.4206115090443982e-07,5.6000000000000005
2.1205444616540526e-07,7.945553834594947e-09,4.999330846379772e-08,6.691536202264452e-12,1.420477546292028e-07,5.61
2.1204105235984955e-07,7.958947640150647e-09,4.999330867246857e-08,6.691327531417703e-12,1.4203436103231793e-07,5.62
2.1202766123212587e-07,7.972338767874334e-09,4.9993308881124033e-08,6.691118875956768e-12,1.420209701132497e-07,5.63
2.1201427278169877e-07,7.985727218301434e-09,4.9993309089764104e-08,6.690910235884115e-12,1.4200758187146267e-07,5.64
2.1200088700803292e-07,7.999112991967268e-09,4.999330929838879e-08,6.69070161120221e-12,1.4199419630642152e-07,5.65
2.1198750391059314e-07,8.012496089407046e-09,4.9993309506998074e-08,6.690493001913519e-12,1.4198081341759102e-07,5.66
2.119741234888443e-07,8.025876511155874e-09,4.999330971559197e-08,6.690284408020507e-12,1.4196743320443609e-07,5.67
2.1196074574225143e-07,8.039254257748753e-09,4.999330992417046e-08,6.690075829525638e-12,1.419540556664217e-07,5.68
2.119473706702796e-07,8.052629329720573e-09,4.999331013273356e-08,6.689867266431376e-12,1.4194068080301295e-07,5.69
2.1193399827239406e-07,8.066001727606119e-09,4.999331034128125e-08,6.689658718740182e-12,1.419273086136751e-07,5.7
2.119206285480601e-07,8.079371451940067e-09,4.9993310549813536e-08,6.689450186454518e-12,1.4191393909787344e-07,5.71
2.1190726149674317e-07,8.09273850325699e-09,4.9993310758330416e-08,6.689241669576843e-12,1.419005722550734e-07,5.72
2.1189389711790881e-07,8.106102882091352e-09,4.9993310966831883e-08,6.689033168109619e-12,1.418872080847405e-07,5.73
2.1188053541102266e-07,8.119464588977508e-09,4.999331117531794e-08,6.688824682055301e-12,1.4187384658634041e-07,5.74
2.1186717637555046e-07,8.13282362444971e-09,4.9993311383788577e-08,6.688616211416347e-12,1.4186048775933885e-07,5.75
2.1185382001095806e-07,8.146179989042099e-09,4.9993311592243795e-08,6.688407756195213e-12,1.418471316032017e-07,5.76
2.1184046631671144e-07,8.159533683288713e-09,4.9993311800683595e-08,6.688199316394354e-12,1.4183377811739486e-07,5.7700000000000005
2.1182711529227666e-07,8.172884707723482e-09,4.9993312009107976e-08,6.687990892016225e-12,1.4182042730138448e-07,5.78
2.1181376693711992e-07,8.186233062880228e-09,4.999331221751693e-08,6.687782483063279e-12,1.4180707915463668e-07,5.79
2.1180042125070748e-07,8.199578749292667e-09,4.9993312425910457e-08,6.687574089537969e-12,1.4179373367661777e-07,5.8
2.1178707823250573e-07,8.212921767494411e-09,4.999331263428855e-08,6.687365711442746e-12,1.4178039086679412e-07,5.8100000000000005
2.1177373788198118e-07,8.22626211801896e-09,4.999331284265121e-08,6.687157348780059e-12,1.4176705072463224e-07,5.82
2.1176040019860043e-07,8.23959980139971e-09,4.999331305099844e-08,6.686949001552359e-12,1.4175371324959872e-07,5.83
2.117470651818302e-07,8.252934818169952e-09,4.999331325933023e-08,6.686740669762094e-12,1.4174037844116027e-07,5.84
2.1173373283113728e-07,8.266267168862869e-09,4.999331346764658e-08,6.686532353411712e-12,1.417270462987837e-07,5.8500000000000005
2.1172040314598862e-07,8.279596854011535e-09,4.9993313675947486e-08,6.686324052503658e-12,1.4171371682193594e-07,5.86
2.1170707612585122e-07,8.292923874148921e-09,4.999331388423295e-08,6.686115767040377e-12,1.4170039001008402e-07,5.87
2.1169375177019225e-07,8.30624822980789e-09,4.999331409250296e-08,6.685907497024316e-12,1.4168706586269508e-07,5.88
2.1168043007847895e-07,8.319569921521198e-09,4.999331430075753e-08,6.685699242457916e-12,1.4167374437923634e-07,5.89
2.1166711105017865e-07,8.332888949821495e-09,4.999331450899664e-08,6.6854910033436205e-12,1.4166042555917517e-07,5.9
2.1165379468475882e-07,8.346205315241324e-09,4.99933147172203e-08,6.685282779683871e-12,1.41647109401979e-07,5.91
2.1164048098168702e-07,8.359519018313123e-09,4.9993314925428504e-08,6.6850745714811076e-12,1.4163379590711538e-07,5.92
2.1162716994043093e-07,8.37283005956922e-09,4.999331513362125e-08,6.68486637873777e-12,1.4162048507405202e-07,5.93
2.116138615604583e-07,8.386138439541843e-09,4.999331534179853e-08,6.684658201456296e-12,1.4160717690225667e-07,5.94
2.1160055584123704e-07,8.399444158763107e-09,4.999331554996034e-08,6.684450039639125e-12,1.4159387139119722e-07,5.95
2.1158725278223513e-07,8.412747217765022e-09,4.999331575810669e-08,6.684241893288693e-12,1.4158056854034166e-07,5.96
2.1157395238292064e-07,8.426047617079494e-09,4.9993315966237576e-08,6.684033762407437e-12,1.4156726834915808e-07,5.97
2.115606546427618e-07,8.439345357238322e-09,4.999331617435299e-08,6.6838256469977905e-12,1.4155397081711465e-07,5.98
2.1154735956122692e-07,8.452640438773197e-09,4.999331638245292e-08,6.683617547062186e-12,1.4154067594367972e-07,5.99
2.115340671377844e-07,8.465932862215706e-09,4.999331659053738e-08,6.683409462603056e-12,1.4152738372832166e-07,6.0
2.115207773719028e-07,8.479222628097328e-09,4.999331679860636e-08,6.683201393622831e-12,1.41514094170509e-07,6.01
2.115074902630507e-07,8.492509736949436e-09,4.999331700665986e-08,6.682993340123945e-12,1.4150080726971038e-07,6.0200000000000005
2.1149420581069685e-07,8.505794189303296e-09,4.999331721469787e-08,6.682785302108827e-12,1.4148752302539454e-07,6.03
2.1148092401431007e-07,8.51907598569007e-09,4.99933174227204e-08,6.6825772795799064e-12,1.414742414370303e-07,6.04
2.1146764487335932e-07,8.53235512664081e-09,4.999331763072744e-08,6.68236927253961e-12,1.4146096250408658e-07,6.05
2.1145436838731367e-07,8.545631612686468e-09,4.999331783871899e-08,6.682161280990364e-12,1.4144768622603247e-07,6.0600000000000005
2.1144109455564225e-07,8.558905444357883e-09,4.9993318046695046e-08,6.681953304934595e-12,1.4143441260233713e-07,6.07
2.1142782337781433e-07,8.572176622185792e-09,4.9993318254655604e-08,6.6817453443747276e-12,1.4142114163246978e-07,6.08
2.114145548532993e-07,8.585445146700824e-09,4.9993318462600663e-08,6.681537399313186e-12,1.414078733158998e-07,6.09
2.1140128898156662e-07,8.598711018433505e-09,4.9993318670530225e-08,6.681329469752392e-12,1.4139460765209669e-07,6.1000000000000005
2.1138802576208586e-07,8.61197423791425e-09,4.999331887844428e-08,6.6811215556947696e-12,1.4138134464053e-07,6.11
2.1137476519432674e-07,8.625234805673372e-09,4.9993319086342835e-08,6.680913657142738e-12,1.4136808428066944e-07,6.12
2.1136150727775904e-07,8.638492722241076e-09,4.9993319294225876e-08,6.680705774098717e-12,1.4135482657198477e-07,6.13
2.1134825201185265e-07,8.651747988147462e-09,4.999331950209341e-08,6.680497906565128e-12,1.4134157151394592e-07,6.140000000000001
2.1133499939607758e-07,8.665000603922522e-09,4.999331970994543e-08,6.680290054544385e-12,1.4132831910602287e-07,6.15
2.1132174942990396e-07,8.678250570096144e-09,4.999331991778194e-08,6.6800822180389064e-12,1.4131506934768575e-07,6.16
2.11308502112802e-07,8.69149788719811e-09,4.999332012560293e-08,6.679874397051111e-12,1.4130182223840477e-07,6.17
2.11295257444242e-07,8.704742555758094e-09,4.999332033340839e-08,6.679666591583411e-12,1.4128857777765024e-07,6.18
2.1128201542369443e-07,8.71798457630567e-09,4.999332054119834e-08,6.679458801638221e-12,1.412753359648926e-07,6.19
2.112687760506298e-07,8.731223949370297e-09,4.999332074897276e-08,6.679251027217953e-12,1.412620967996024e-07,6.2
2.1125553932451875e-07,8.744460675481334e-09,4.9993320956731654e-08,6.6790432683250225e-12,1.4124886028125027e-07,6.21
2.1124230524483204e-07,8.757694755168035e-09,4.9993321164475014e-08,6.678835524961838e-12,1.4123562640930694e-07,6.22
2.1122907381104052e-07,8.770926188959547e-09,4.999332137220284e-08,6.6786277971308095e-12,1.4122239518324327e-07,6.23
2.1121584502261517e-07,8.784154977384906e-09,4.999332157991514e-08,6.678420084834348e-12,1.4120916660253021e-07,6.24
2.1120261887902703e-07,8.797381120973049e-09,4.99933217876119e-08,6.67821238807486e-12,1.4119594066663884e-07,6.25
2.1118939537974727e-07,8.810604620252804e-09,4.9993321995293124e-08,6.678004706854752e-12,1.411827173750403e-07,6.26
2.1117617452424717e-07,8.823825475752897e-09,4.99933222029588e-08,6.6777970411764325e-12,1.411694967272059e-07,6.2700000000000005
2.1116295631199812e-07,8.837043688001941e-09,4.9993322410608935e-08,6.677589391042305e-12,1.4115627872260698e-07,6.28
2.1114974074247162e-07,8.850259257528451e-09,4.9993322618243525e-08,6.6773817564547744e-12,1.4114306336071507e-07,6.29
2.1113652781513924e-07,8.863472184860831e-09,4.999332282586256e-08,6.677174137416243e-12,1.4112985064100172e-07,6.3
2.111233175294727e-07,8.876682470527383e-09,4.999332303346605e-08,6.676966533929114e-12,1.4111664056293865e-07,6.3100000000000005
2.1111010988494377e-07,8.8898901150563e-09,4.9993323241053986e-08,6.676758945995789e-12,1.4110343312599766e-07,6.32
2.110969048810244e-07,8.903095118975673e-09,4.9993323448626365e-08,6.6765513736186676e-12,1.4109022832965067e-07,6.33
2.1108370251718658e-07,8.916297482813484e-09,4.9993323656183186e-08,6.67634381680015e-12,1.4107702617336967e-07,6.34
2.1107050279290245e-07,8.929497207097611e-09,4.999332386372444e-08,6.676136275542634e-12,1.410638266566268e-07,6.3500000000000005
2.1105730570764423e-07,8.942694292355827e-09,4.9993324071250136e-08,6.675928749848517e-12,1.4105062977889427e-07,6.36
2.1104411126088427e-07,8.955888739115796e-09,4.9993324278760264e-08,6.6757212397201944e-12,1.4103743553964444e-07,6.37
2.1103091945209497e-07,8.969080547905082e-09,4.999332448625482e-08,6.675513745160063e-12,1.410242439383497e-07,6.38
2.110177302807489e-07,8.98226971925114e-09,4.999332469373381e-08,6.675306266170516e-12,1.4101105497448264e-07,6.390000000000001
2.1100454374631873e-07,8.99545625368132e-09,4.9993324901197224e-08,6.675098802753949e-12,1.4099786864751587e-07,6.4
2.1099135984827718e-07,9.008640151722868e-09,4.999332510864506e-08,6.6748913549127525e-12,1.4098468495692216e-07,6.41
2.1097817858609712e-07,9.021821413902923e-09,4.999332531607732e-08,6.674683922649319e-12,1.4097150390217437e-07,6.42
2.1096499995925153e-07,9.035000040748518e-09,4.9993325523494007e-08,6.674476505966037e-12,1.4095832548274546e-07,6.43
2.1095182396721346e-07,9.048176032786583e-09,4.9993325730895106e-08,6.674269104865299e-12,1.409451496981085e-07,6.44
2.109386506094561e-07,9.061349390543939e-09,4.999332593828062e-08,6.674061719349492e-12,1.4093197654773666e-07,6.45
2.1092547988545273e-07,9.074520114547306e-09,4.999332614565055e-08,6.673854349421004e-12,1.409188060311032e-07,6.46
2.1091231179467675e-07,9.087688205323294e-09,4.999332635300489e-08,6.673646995082221e-12,1.4090563814768156e-07,6.47
2.1089914633660162e-07,9.100853663398414e-09,4.999332656034364e-08,6.6734396563355295e-12,1.408924728969452e-07,6.48
2.1088598351070096e-07,9.114016489299064e-09,4.9993326767666795e-08,6.6732323331833135e-12,1.408793102783677e-07,6.49
2.1087282331644847e-07,9.127176683551543e-09,4.999332697497435e-08,6.673025025627956e-12,1.4086615029142277e-07,6.5
2.1085966575331796e-07,9.140334246682042e-09,4.999332718226631e-08,6.672817733671841e-12,1.4085299293558423e-07,6.51
2.1084651082078335e-07,9.153489179216648e-09,4.999332738954266e-08,6.6726104573173496e-12,1.40839838210326e-07,6.5200000000000005
2.1083335851831865e-07,9.166641481681341e-09,4.999332759680341e-08,6.672403196566861e-12,1.4082668611512204e-07,6.53
2.1082020884539798e-07,9.179791154601997e-09,4.999332780404856e-08,6.672195951422757e-12,1.4081353664944654e-07,6.54
2.1080706180149558e-07,9.192938198504386e-09,4.999332801127809e-08,6.671988721887415e-12,1.408003898127737e-07,6.55
2.107939173860858e-07,9.206082613914177e-09,4.999332821849202e-08,6.671781507963215e-12,1.4078724560457783e-07,6.5600000000000005
2.1078077559864304e-07,9.219224401356925e-09,4.9993328425690326e-08,6.67157430965253e-12,1.407741040243334e-07,6.57
2.107676364386419e-07,9.23236356135809e-09,4.999332863287302e-08,6.6713671269577374e-12,1.4076096507151492e-07,6.58
2.1075449990555696e-07,9.24550009444302e-09,4.9993328840040096e-08,6.671159959881212e-12,1.4074782874559707e-07,6.59
2.1074136599886302e-07,9.258634001136963e-09,4.999332904719155e-08,6.670952808425328e-12,1.4073469504605459e-07,6.6000000000000005
2.1072823471803492e-07,9.271765281965054e-09,4.9993329254327385e-08,6.670745672592459e-12,1.4072156397236234e-07,6.61
2.1071510606254764e-07,9.28489393745233e-09,4.9993329461447594e-08,6.670538552384976e-12,1.4070843552399526e-07,6.62
2.1070198003187624e-07,9.298019968123723e-09,4.999332966855217e-08,6.67033144780525e-12,1.4069530970042844e-07,6.63
2.106888566254959e-07,9.31114337450406e-09,4.999332987564112e-08,6.6701243588556506e-12,1.4068218650113707e-07,6.640000000000001
2.106757358428819e-07,9.324264157118055e-09,4.999333008271444e-08,6.669917285538546e-12,1.406690659255964e-07,6.65
2.106626176835096e-07,9.33738231649033e-09,4.999333028977212e-08,6.669710227856306e-12,1.406559479732818e-07,6.66
2.1064950214685454e-07,9.35049785314539e-09,4.999333049681416e-08,6.669503185811296e-12,1.406428326436688e-07,6.67
2.106363892323923e-07,9.363610767607644e-09,4.999333070384057e-08,6.6692961594058825e-12,1.4062971993623295e-07,6.68
2.1062327893959856e-07,9.376721060401392e-09,4.999333091085133e-08,6.66908914864243e-12,1.4061660985044996e-07,6.69
2.1061017126794912e-07,9.38982873205083e-09,4.999333111784645e-08,6.668882153523302e-12,1.4060350238579563e-07,6.7
2.1059706621691991e-07,9.402933783080047e-09,4.9993331324825925e-08,6.6686751740508634e-12,1.405903975417459e-07,6.71
2.1058396378598694e-07,9.416036214013032e-09,4.999333153178975e-08,6.668468210227474e-12,1.4057729531777673e-07,6.72
2.105708639746263e-07,9.429136025373666e-09,4.9993331738737925e-08,6.6682612620554975e-12,1.4056419571336427e-07,6.73
2.1055776678231425e-07,9.442233217685723e-09,4.999333194567044e-08,6.668054329537291e-12,1.4055109872798473e-07,6.74
