CycE_1_task1,E2F_2_task1,_1_task1,miR449_3_task1
0.07737611857090543,0.16865490830691054,75.0,1.398444181704482
0.07457895630555277,0.16057690873038305,76.0,1.2761983970447606
0.08218862725737423,0.21573266443740882,77.0,1.2309233479633885
0.0962562168416684,0.3436489944810618,78.0,1.2952096797527528
0.10591376290821077,0.4804778429386468,79.0,1.4162872602290983
0.10787711443896399,0.5347660992785386,80.0,1.531601064245165
0.10484847743239142,0.4899324398190474,81.0,1.6120856760266147
0.09857654575976615,0.38128201008750384,82.0,1.6405951129656757
0.08896020567235188,0.25521705840914555,83.0,1.5958406059739778
0.07622770725582384,0.15813814372976903,84.0,1.4597581903942425
0.06671508988663453,0.12065529721105918,85.0,1.2708254216507624
0.07043367399371503,0.14956004255340452,86.0,1.1446895136561261
0.08887129997894803,0.27839253264402597,87.0,1.175674759316838
0.10647140570754175,0.4856684176161133,88.0,1.3246462619409665
0.11202954589243659,0.6150857127715114,89.0,1.4824124405196057
0.10985809121997694,0.6008802907704728,90.0,1.6025786526307666
0.1039331051859071,0.4837645255921636,91.0,1.6705514927549816
0.09464233714445311,0.3241418211929178,92.0,1.6664744855250082
0.08030218684381979,0.17988885949212768,93.0,1.555527564674372
0.06385757406702915,0.10403688203845746,94.0,1.3319097704859804
0.05918051234156692,0.10101241545667593,95.0,1.114355535475634
0.07469669507114556,0.18364562228009812,96.0,1.055898712929467
0.10100402507753517,0.40919442256187355,97.0,1.1943851371279701
0.11391819881724367,0.6329008461259608,98.0,1.3898731040482586
0.11402106383822494,0.6873054059751204,99.0,1.5490872052643037
0.10887006099590023,0.5917299505957914,100.0,1.6551810402825287
0.10063930177846787,0.42044258842993737,101.0,1.6959289551701602
0.08775697547292662,0.23959482319683928,102.0,1.6393161404232428
0.06851443124172896,0.11622126176749421,103.0,1.4420921425577713
0.05475451697888586,0.08139788831057043,104.0,1.169961070424032
0.06086093587569604,0.11615835720747936,105.0,1.004665269137585
0.08793952755473869,0.2810061666306312,106.0,1.0657485833746094
0.11123080005569612,0.5599731788603985,107.0,1.2729978880472805
0.11632893860976747,0.7099982248865885,108.0,1.4665529759473994
0.11268911225127035,0.6701428424882019,109.0,1.6057294221157652
0.10555437426473006,0.5149376503436385,110.0,1.684032569604563
0.09478870832020352,0.3209174964524336,111.0,1.6802094196715551
0.07729567494996721,0.15629817521678688,112.0,1.5463942006597398
0.057527356312800725,0.08295936369408201,113.0,1.276962834487718
0.05353869456226551,0.08571304256957561,114.0,1.0341581562358326
0.07268101160395002,0.1771860966081253,115.0,0.9849627599433729
0.10301755703001442,0.4322127704088857,116.0,1.1558937887853582
0.11609114695904889,0.6680669389303262,117.0,1.3727339563150558
0.11524992227119434,0.7070981249391511,118.0,1.5406856788794352
0.10930517966140937,0.5906198158944398,119.0,1.6491674541166161
0.10021618809885807,0.4035960759186972,120.0,1.6865237277743697
0.08577098911809304,0.21626975316861397,121.0,1.6156792059275464
0.06472552480231454,0.10085716239344715,122.0,1.3923802910986223
0.05224699786279045,0.07598987880958037,123.0,1.1126885804094684
0.06134149051089353,0.11992970042407619,124.0,0.9667204486552605
0.09084621039562092,0.30428331916358464,125.0,1.0582337933726753
0.1128873782172646,0.5822403998189325,126.0,1.2776623646941838
0.11653120758689449,0.7066913032431227,127.0,1.4701976554091183
0.11214685961383158,0.6446996584247399,128.0,1.604277886012307
0.10436375870297535,0.4787119384781774,129.0,1.6735780233687267
0.09246695724474809,0.2848922994262268,130.0,1.6528965343216133
0.07337578392273378,0.1340066483479617,131.0,1.4917323713863473
0.055095109886034076,0.07799506671359285,132.0,1.2129204511496803
0.05501744394166586,0.09226159254478102,133.0,0.9970122874878501
0.07791857588359676,0.20740366582151543,134.0,0.9930120802675874
0.10657178194185485,0.47459294120365286,135.0,1.1861017891861698
0.11641692754692211,0.675219395191196,136.0,1.3971588091293685
0.11426434768163883,0.6784662846293286,137.0,1.5543074391721385
0.10766424831113826,0.5443301803384745,138.0,1.6499265644362249
0.09764466074893594,0.3552330832312735,139.0,1.6682886633106053
0.08148900953121763,0.18075676677091485,140.0,1.5666612384658491
0.060718681339901645,0.08951837579788322,141.0,1.3186798762259655
0.052675464926573344,0.07996446053765077,142.0,1.0592071007524602
0.06698413620451606,0.14546882947665282,143.0,0.9654276422118906
0.09740723786824058,0.3636870235920606,144.0,1.1022494056141179
0.1146185382114115,0.6171420097232849,145.0,1.3215662726101824
0.11569522375828585,0.692188607696323,146.0,1.5000764236501924
0.11038551430499258,0.5998357279624732,147.0,1.6189088101331284
0.10178808091173656,0.4242443980536957,148.0,1.6688078255780732
0.08832835523862907,0.2376217896174286,149.0,1.6177804335011716
0.06799262037211866,0.11151146750531173,150.0,1.4191025955870165
0.053450889476053545,0.07690979236975214,151.0,1.1421390925033472
0.059212112625725684,0.10929777287369803,152.0,0.973656453582351
0.08635473106995854,0.2649972514172697,153.0,1.0325692305469125
0.11069833631975932,0.5367121042877923,154.0,1.2433561957714316
0.11631690135725335,0.6844357184210049,155.0,1.4409856121947051
0.11264889908903675,0.6438046860475461,156.0,1.5814643348073294
0.10523605973116788,0.4901185986053575,157.0,1.658101498012377
0.09392080618273352,0.3008011689667806,158.0,1.6487707298696674
0.0757660018665631,0.145597186051529,159.0,1.505829635069129
0.05685356432144794,0.08140750176392829,160.0,1.2376704385044872
0.05465392028118938,0.08933231964095706,161.0,1.0124983561230994
0.07511114173383156,0.18884554573716217,162.0,0.9854089607404479
0.10424050065454622,0.44083476609947847,163.0,1.1641359479242643
0.11583785591939608,0.6531195304713392,164.0,1.3762856938696355
0.11446026675619538,0.6736665812199415,165.0,1.5376351311994643
0.10818566142758079,0.5509186850663893,166.0,1.6380307743725069
0.09852407852433334,0.36712662215790115,167.0,1.663312973335748
0.08306422873890719,0.1918296967396954,168.0,1.5736584542210377
0.062442019163531204,0.09416996750500344,169.0,1.33781906765216
0.053044954380301344,0.07973627419194806,170.0,1.076181830134315
0.06545862082455953,0.13726990006119988,171.0,0.9674588708842546
0.09521520506270606,0.3406644829208495,172.0,1.0884878176985344
0.11380233623154844,0.597170198343468,173.0,1.3057341683028962
0.11571926829357859,0.6860126894934395,174.0,1.4871893076038847
0.11073493153766666,0.6041685832635598,175.0,1.6096146280905417
0.10238859392702082,0.43393191216978766,176.0,1.6642970781392386
0.08939304857572829,0.24800580069191275,177.0,1.6213445571049292
0.06950665659853537,0.11724479408594936,178.0,1.4337329561104073
0.05415399361621026,0.07787148677509147,179.0,1.1588313104951409
0.058455975497287746,0.10556737669142711,180.0,0.9806073899609089
0.08442147349775932,0.24992017873515565,181.0,1.0244942904551373
0.10965121569943324,0.5185384897873706,182.0,1.2301903637823837
0.11620595051398819,0.6771673518636879,183.0,1.4298650448969041
0.11290561784296525,0.6467739810928954,184.0,1.5734349722517498
0.10569892537292064,0.4986673130111282,185.0,1.653850411459673
0.09470147529806143,0.3108236274325379,186.0,1.6504445529426195
0.07704151293009283,0.1525435867107564,187.0,1.5168882375328545
0.057773802565392586,0.08330800482903425,188.0,1.2538177323769388
0.054377981183683394,0.08763642722601327,189.0,1.0224737977969258
0.07351995703714649,0.1793349659914232,190.0,0.9820167971300353
0.10292206680302504,0.4240289250267718,191.0,1.152471705273448
0.11556040073401452,0.6440997681293311,192.0,1.3655715996625546
0.11464634855591767,0.6751146292732751,193.0,1.5298105901824073
0.1085730938827662,0.5586305239161841,194.0,1.6335256926691202
0.09914458070558094,0.37702498988388244,195.0,1.6635402170243572
0.08411804606673955,0.19999933444923926,196.0,1.5816705136149973
0.06352888758194752,0.09725773572839198,197.0,1.3530788655166348
0.05314172322506378,0.07922460394667388,198.0,1.0884962575882262
0.06427220358920822,0.13150799075814915,199.0,0.9684585350283471
0.09364087527886208,0.32567634524485695,200.0,1.0783700164446044
