Vthresh,a,b,c,d,i,u,v,Time
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.132110200706684,-62.35170136121092,2.9
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.132189610527053,-62.35287144270587,2.91
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.132269244642142,-62.35404086967225,2.92
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.132349102683293,-62.35520963847636,2.93
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.132429184281847,-62.35637774548452,2.94
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.13250948906915,-62.35754518706303,2.95
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.13259001667655,-62.3587119595782,2.96
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.13267076673538,-62.35987805939633,2.97
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.132751738876998,-62.36104348288373,2.98
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.132832932732736,-62.3622082264067,2.99
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.132914347933944,-62.363372286331554,3.0
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.132995984111965,-62.36453565902459,3.01
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.133077840898142,-62.36569834085213,3.02
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.13315991792382,-62.36686032818046,3.03
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.133242214820342,-62.36802161737589,3.04
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.13332473121905,-62.36918220480474,3.05
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.133407466751294,-62.3703420868333,3.06
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.133490421048414,-62.37150125982789,3.07
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.13357359374175,-62.3726597201548,3.08
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.13365698446265,-62.37381746418035,3.09
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.13374059284246,-62.37497448827084,3.1
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.13382441851252,-62.37613078879257,3.11
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.133908461104177,-62.37728636211186,3.12
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.13399272024877,-62.378441204595006,3.13
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.134077195577646,-62.379595312608316,3.14
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.13416188672215,-62.380748682518096,3.15
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.134246793313626,-62.38190131069066,3.16
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.134331914983417,-62.383053193492294,3.17
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.134417251362866,-62.384204327289325,3.18
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.134502802083315,-62.38535470844805,3.19
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.134588566776113,-62.38650433333478,3.2
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.1346745450726,-62.38765319831581,3.21
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.13476073660412,-62.38880129975745,3.22
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.134847141002023,-62.38994863402601,3.23
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.13493375789764,-62.3910951974878,3.24
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.13502058692233,-62.39224098650912,3.25
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.135107627707427,-62.39338599745628,3.26
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.135194879884278,-62.39453022669558,3.27
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.135282343084224,-62.395673670593325,3.28
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.135370016938612,-62.39681632551582,3.29
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.135457901078787,-62.39795818782939,3.3
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.13554599513609,-62.39909925390032,3.31
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.135634298741866,-62.40023952009492,3.32
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.135722811527458,-62.4013789827795,3.33
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.135811533124212,-62.40251763832036,3.34
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.13590046316347,-62.403655483083824,3.35
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.135989601276577,-62.40479251343618,3.36
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.136078947094873,-62.40592872574373,3.37
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.13616850024971,-62.407064116372794,3.38
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.136258260372426,-62.408198681689676,3.39
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.136348227094363,-62.40933241806068,3.4
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.13643840004687,-62.4104653218521,3.41
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.136528778861287,-62.41159738943026,3.42
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.13661936316896,-62.41272861716146,3.43
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.136710152601236,-62.41385900141201,3.44
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.13679917295422,-62.415010337719956,3.45
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.136890446925985,-62.416138191426626,3.46
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.136981920051277,-62.41726524448213,3.47
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.13707359196038,-62.41839149326441,3.48
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.137165462283104,-62.41951693415679,3.49
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.13725753064876,-62.42064156354795,3.5
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.137349796686184,-62.421765377831974,3.51
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.137442260023718,-62.42288837340829,3.52
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.137534920289216,-62.42401054668171,3.53
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.137627777110055,-62.4251318940624,3.54
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.137720830113114,-62.42625241196594,3.55
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.137814078924794,-62.42737209681324,3.56
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.13790752317101,-62.42849094503059,3.57
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.13800116247718,-62.42960895304967,3.58
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.13809499646825,-62.43072611730753,3.59
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.138189024768668,-62.431842434246576,3.6
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.138283247002402,-62.4329579003146,3.61
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.138377662792934,-62.43407251196475,3.62
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.138472271763252,-62.435186265655574,3.63
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.138567073535864,-62.43629915785096,3.64
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.138662067732795,-62.437411185020196,3.65
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.138757253975573,-62.43852234363793,3.66
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.138852631885246,-62.43963263018418,3.67
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.138948201082382,-62.44074204114433,3.68
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.139043961187046,-62.441850573009155,3.69
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.139139911818834,-62.4429582222748,3.7
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.13923605259684,-62.44406498544276,3.71
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.139332383139685,-62.445170859019925,3.72
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.139428903065497,-62.44627583951854,3.73
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.139525611991917,-62.44737992345625,3.74
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.139622509536103,-62.44848310735604,3.75
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.139719595314723,-62.44958538774628,3.76
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.139816868943957,-62.450686761160725,3.77
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.139914330039506,-62.45178722413848,3.78
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.14001197821658,-62.45288677322403,3.79
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.1401098130899,-62.45398540496725,3.8
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.140207834273706,-62.45508311592336,3.81
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.140306041381745,-62.45617990265297,3.82
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.140404434027285,-62.45727576172205,3.83
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.140503011823107,-62.458370689701965,3.84
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.140601774381494,-62.45946468316942,3.85
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.140700721314257,-62.46055773870652,3.86
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.140799852232714,-62.46164985290072,3.87
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.140899166747694,-62.46274102234487,3.88
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.140998664469546,-62.46383124363717,3.89
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.14109834500813,-62.464920513381216,3.9
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.141198207972817,-62.46600882818595,3.91
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.141298252972494,-62.46709618466571,3.92
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.141398479615557,-62.46818257944018,3.93
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.14149888750993,-62.46926800913445,3.94
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.14159947626303,-62.47035247037896,3.95
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.1417002454818,-62.47143595980952,3.96
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.141801194772697,-62.47251847406732,3.97
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.141902323741686,-62.47360000979892,3.98
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.142003631994253,-62.474680563656264,3.99
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.142105119135387,-62.47576013229664,4.0
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.142206784769602,-62.476838712382744,4.01
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.142308628500913,-62.47791630058261,4.02
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.142410649932863,-62.478992893569675,4.03
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.1425128486685,-62.480068488022724,4.04
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.14261522431038,-62.48114308062593,4.05
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.142717776460586,-62.482216668068816,4.06
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.142820504720707,-62.483289247046315,4.07
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.142923408691843,-62.4843608142587,4.08
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.143026487974616,-62.485431366411625,4.09
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.14312974216915,-62.48650090021613,4.1
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.1432331708751,-62.487569412388595,4.11
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.143336773691612,-62.488636899650814,4.12
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.143440550217363,-62.48970335872992,4.13
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.143544500050535,-62.49076878635843,4.14
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.14364862278883,-62.49183317927424,4.15
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.14375291802946,-62.492896534220606,4.16
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.143857385369145,-62.49395884794617,4.17
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.14396202440413,-62.49502011720492,4.18
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.14406683473016,-62.49608033875626,4.19
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.144171815942514,-62.49713950936492,4.2
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.14427696763596,-62.49819762580103,4.21
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.144382289404795,-62.499254684840096,4.22
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.144487780842827,-62.500310683262974,4.23
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.144593441543375,-62.501365617855896,4.24
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.144699271099274,-62.50241948541049,4.25
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.14480526910287,-62.50347228272374,4.26
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.144911435146028,-62.50452400659799,4.27
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.145017768820118,-62.50557465384098,4.28
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.145124269716028,-62.5066242212658,4.29
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.145230937424163,-62.50767270569094,4.3
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.14533777153444,-62.508720103940234,4.31
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.14544477163628,-62.50976641284291,4.32
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.145551937318636,-62.51081162923354,4.33
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.145659268169954,-62.5118557499521,4.34
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.145766763778212,-62.51289877184392,4.35
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.145874423730888,-62.513940691759714,4.36
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.145982247614977,-62.51498150655556,4.37
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.146090235016995,-62.5160212130929,4.38
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.14619838552296,-62.517059808238564,4.39
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.146306698718416,-62.51809728886475,4.4
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.14641517418841,-62.51913365184903,4.41
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.146523811517504,-62.52016889407433,4.42
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.14663261028978,-62.521203012428984,4.43
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.14674157008883,-62.52223600380666,4.44
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.14685069033386,-62.52326786999707,4.45
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.146959970066725,-62.52429862404078,4.46
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.14706940881015,-62.52532826462031,4.47
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.147179006126716,-62.52635678921966,4.48
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.147288761578366,-62.52738419533297,4.49
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.147398674726382,-62.528410480464494,4.5
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.14750874513142,-62.529435642128625,4.51
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.147618972353474,-62.530459677849876,4.52
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.147729355951896,-62.531482585162905,4.53
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.147839895485397,-62.532504361612474,4.54
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.14795059051204,-62.5335250047535,4.55
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.148061440589238,-62.53454451215101,4.56
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.14817244527376,-62.53556288138016,4.57
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.14828360412174,-62.53658011002624,4.58
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.148394916688645,-62.537596195684685,4.59
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.148506382529316,-62.53861113596103,4.6
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.14861800119794,-62.53962492847095,4.61
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.14872977224805,-62.54063757084025,4.62
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.148841695232548,-62.54164906070488,4.63
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.148953769703684,-62.542659395710885,4.64
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.14906599521306,-62.54366857351445,4.65
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.149178371311635,-62.54467659178192,4.66
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.14929089754972,-62.54568344818972,4.67
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.14940357347698,-62.54668914042444,4.68
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.149516398642437,-62.54769366618279,4.69
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.149629372594468,-62.548697023171584,4.7
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.149742494880794,-62.54969920910781,4.71
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.149855765048507,-62.550700221718536,4.72
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.14996918264404,-62.551700058741,4.73
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.15008274721318,-62.552698717922546,4.74
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.150196458301078,-62.55369619702065,4.75
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.150310315452234,-62.554692493802925,4.76
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.150424318210497,-62.555687606047094,4.77
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.150538466119077,-62.55668153154104,4.78
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.150652758720536,-62.557674268082735,4.79
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.150767195556792,-62.55866581348032,4.8
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.15088177616911,-62.55965616555203,4.81
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.150996500098124,-62.56064532212625,4.82
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.151111366883804,-62.56163328104148,4.83
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.151226376065484,-62.56262004014637,4.84
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.151341527181856,-62.56360559729968,4.85
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.151456819770953,-62.5645899503703,4.86
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.151572253370176,-62.56557309723725,4.87
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.151687827516277,-62.56655503578968,4.88
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.151803541745352,-62.567535763926884,4.89
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.151919395592863,-62.568515279558255,4.9
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.152035388593625,-62.569493580603336,4.91
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.152151520281794,-62.570470664991795,4.92
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.1522677901909,-62.57144653066342,4.93
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.152384197853817,-62.572421175568145,4.94
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.15250074280277,-62.57339459766601,4.95
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.15261742456934,-62.5743667949272,4.96
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.152734242684467,-62.57533776533202,4.97
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.15285119667844,-62.576307506870926,4.98
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.152968286080906,-62.577276017544456,4.99
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.153085510420865,-62.57824329536333,5.0
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.15320286922667,-62.579209338348356,5.01
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.15332036202603,-62.58017414453049,5.02
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.153437988346003,-62.58113771195082,5.03
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.153555747713003,-62.58210003866055,5.04
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.15367363965281,-62.58306112272102,5.05
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.15379166369054,-62.584020962203695,5.06
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.153909819350673,-62.58497955519018,5.07
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.154028106157046,-62.585936899772186,5.08
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.15414652363284,-62.58689299405158,5.09
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.154265071300596,-62.587847836140334,5.1
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.154383748682218,-62.588801424160565,5.11
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.154502555298944,-62.589753756244505,5.12
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.15462149067138,-62.590704830534534,5.13
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.154740554319492,-62.59165464518314,5.14
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.154859745762582,-62.59260319835295,5.15
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.15497906451932,-62.593550488216714,5.16
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.155098510107727,-62.59449651295733,5.17
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.155218082045177,-62.59544127076779,5.18
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.155337779848395,-62.59638475985125,5.19
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.15545760303347,-62.597326978420966,5.2
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.15557755111583,-62.59826792470035,5.21
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.155697623610273,-62.599207596922916,5.22
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.15581782003094,-62.600145993332326,5.23
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.155938139891333,-62.60108311218236,5.24
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.156058582704304,-62.60201895173693,5.25
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.156179147982062,-62.60295351027008,5.26
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.15629983523617,-62.603886786065985,5.27
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.156420643977537,-62.604818777418934,5.28
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.15654157371644,-62.60574948263336,5.29
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.1566626239625,-62.60667890002381,5.3
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.156783794224697,-62.60760702791498,5.31
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.156905084011363,-62.60853386464168,5.32
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.157026492830184,-62.609459408548844,5.33
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.1571480201882,-62.61038365799155,5.34
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.15726966559181,-62.611306611334996,5.35
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.157391428546756,-62.61222826695451,5.36
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.157513308558148,-62.61314862323555,5.37
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.15763530513044,-62.614067678573704,5.38
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.15775741776745,-62.61498543137468,5.39
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.157879645972333,-62.615901880054324,5.4
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.158001989247616,-62.6168170230386,5.41
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.158124447095172,-62.61773085876362,5.42
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.15824701901623,-62.61864338567561,5.43
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.158369704511372,-62.61955460223092,5.44
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.15849250308053,-62.62046450689604,5.45
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.158615414223004,-62.62137309814759,5.46
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.15873843743743,-62.62228037447231,5.47
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.158861572221817,-62.62318633436707,5.48
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.158984818073506,-62.62409097633888,5.49
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.159108174489212,-62.62499429890485,5.5
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.159231640964997,-62.62589630059226,5.51
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.159355216996275,-62.62679697993848,5.52
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.159478902077815,-62.627696335491045,5.53
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.159602695703743,-62.62859436580758,5.54
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.159726597367534,-62.62949106945587,5.55
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.159850606562024,-62.630386445013805,5.56
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.1599747227794,-62.63128049106943,5.57
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.160098945511198,-62.6321732062209,5.58
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.16022327424832,-62.63306458907649,5.59
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.160347708481005,-62.633954638254636,5.6
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.160472247698866,-62.63484335238387,5.61
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.16059689145829,-62.635730729870716,5.62
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.160721640834055,-62.63661676390221,5.63
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.16084649602724,-62.63750145068121,5.64
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.16097145658435,-62.63838478867199,5.65
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.161096522051725,-62.63926677634727,5.66
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.161221691975584,-62.64014741218814,5.67
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.161346965901977,-62.64102669468414,5.68
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.161472343376822,-62.641904622333186,5.69
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.161597823945883,-62.64278119364162,5.7
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.161723407154778,-62.64365640712419,5.71
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.161849092548977,-62.64453026130407,5.72
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.16197487967381,-62.645402754712826,5.73
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.162100768074456,-62.64627388589044,5.74
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.162226757295944,-62.6471436533853,5.75
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.16235284688316,-62.64801205575421,5.76
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.162479036380844,-62.648879091562385,5.77
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.162605325333587,-62.64974475938345,5.78
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.162731713285833,-62.65060905779944,5.79
30.0,0.1,0.26,-60.0,-1.0,0.0,-16.162858199781883,-62.651471985400796,5.8
