Time,L,R,LR,Gabg,RGabg,LRGabg,RRGSm,LRRGSm,RRGSmGabg,LRRGSmGabg,GaGTP,Gbg,Effector,GaGTPEffector,RGSc,RGSm,RGSmGaGTP,GaGTPEffectorOFF,RGSmGaGTPEffectorOFF,GaGDPP,LRRGSmGaGTP,RRGSmGaGTP,LRRGSmGaGTPEffectorOFF,GaGDP,P,z1,z2,z3,ka,Ligand_conc,compartment,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44
0.1,0.0,184.22942830414829,0.0,182.5801948175271,16.834383797612162,0.0,1.8848632272879184,0.0,2.050674898860272,0.0,0.0014073684519640929,3.534746486000332,304.2131908243631,0.7393283102111726,8.262668516393852,45.016825656860725,2.737165339430879,0.0003282763512691445,0.04715258907407934,0.006793467827963246,0.0,0.0006497720922742791,0.0,0.0019213625608107345,0.2470942028095533,0.06802898482237398,0.003841584815484553,0.00015634882113568912,1.5,0.1,1.0,0.0,168.18322455446517,0.0,0.0,0.0,1.720693476213105,0.0,0.0,0.0,36.516038963505416,0.0,4.281400474375411,0.004131334258196926,0.22508412828430363,152.22266970419244,188.48632272879183,0.0,0.0,13.909693299742077,0.2050674898860272,0.0,0.6977171399405797,0.13685826697154396,2.712438672308209e-07,0.7393283102111726,7.036842259820464e-06,31.677630118516767,6.842913348577198,0.0,0.0,0.001326348521176121,0.00032488604613713955,1.6413817563457224e-06,0.7388979636176722,0.014145776722223802,0.0,0.0,6.793467827963246,6.791529560158343,2.470942028095533,1.1089924653167589,0.10204347723356097,0.005762377223226829,0.00023452323170353368
0.11,0.0,182.89026185879666,0.0,180.60592190933187,18.37103776624486,0.0,1.5418501289896525,0.0,2.196191928993471,0.0,0.001361058760126986,3.8268483954295647,304.1712632390499,0.7738410921782995,6.819774496339694,46.40023128394666,2.9867314798047366,0.0003333038218291471,0.05456236494952059,0.007421795328163285,0.0,0.0006583169762651655,0.0,0.0019389836107044829,0.29128528636367285,0.07828306710056936,0.004873281899954614,0.0002187423807314726,1.5,0.1,1.0,0.0,165.15532175623542,0.0,0.0,0.0,1.3923363199609922,0.0,0.0,0.0,36.12118438186638,0.0,4.139949624104003,0.003409887248169847,0.2320011564197333,124.72703434535097,154.18501289896525,0.0,0.0,12.528633482953005,0.2196191928993471,0.0,0.5569268292200246,0.14933657399023684,2.2730569036429667e-07,0.7738410921782995,6.80529380063493e-06,31.576720630466912,7.466828699511842,0.0,0.0,0.0010492743124321448,0.00032915848813258277,1.6665191091457356e-06,0.7732687210347887,0.016368709484856175,0.0,0.0,7.4217953281632845,7.4201963193886735,2.9128528636367284,1.1607616382674493,0.11742460065085403,0.00730992284993192,0.0003281135710972089
0.12,0.0,181.51943001035426,0.0,178.67477961535982,19.891152682560374,0.0,1.2635532688217215,0.0,2.3251996466356255,0.0,0.0013238215737549038,4.108868055443973,304.1306277227353,0.8067476550424426,5.64570166545667,47.47507026345715,3.2275257165283358,0.00033957475027255446,0.062285047471593136,0.008028280497007375,0.0,0.0006643916289055814,0.0,0.001953567951742449,0.3371446551565795,0.08888596524635552,0.006044921865350387,0.000296607446604611,1.5,0.1,1.0,0.0,162.1647207650289,0.0,0.0,0.0,1.128825509194943,0.0,0.0,0.0,35.734955923071965,0.0,4.0261468621897825,0.002822850832728335,0.23737535131728574,102.48045483222026,126.35532688217215,0.0,0.0,11.229951382778403,0.23251996466356256,0.0,0.4484340998229318,0.1613762858264168,1.9171377331607936e-07,0.8067476550424426,6.619107868774519e-06,31.424261115147235,8.06881429132084,0.0,0.0,0.0008363595384273622,0.0003321958144527907,1.6978737513627724e-06,0.806066756444272,0.01868551424147794,0.0,0.0,8.028280497007374,8.026952951053662,3.371446551565795,1.210121482563664,0.13332894786953328,0.00906738279802558,0.0004449111699069165
0.13,0.0,180.12771019516967,0.0,176.78546369062616,21.394176956681004,0.0,1.0381937850010745,0.0,2.4392505004222387,0.0,0.0012933661746078176,4.381108852270362,304.09104566419785,0.8383022557461146,4.691527334105407,48.300440722867656,3.4596138179408085,0.0003468031196902408,0.07030527693594607,0.00861306644439929,0.0,0.0006685627268813951,0.0,0.001965703181995929,0.38430625184140543,0.09981055978047809,0.007359406802141174,0.00039181937269828706,1.5,0.1,1.0,0.0,159.21980385191898,0.0,0.0,0.0,0.9176878484107059,0.0,0.0,0.0,35.35709273812523,0.0,3.9330107246319472,0.0023457636670527037,0.24150220361433827,84.50740760104559,103.81937850010745,0.0,0.0,10.037136598295698,0.24392505004222387,0.0,0.36407176567079536,0.17298069089704043,1.627036315579794e-07,0.8383022557461146,6.466830873039088e-06,31.235078124803493,8.649034544852022,0.0,0.0,0.0006713823621042254,0.00033428136344069753,1.7340155984512042e-06,0.8375371762552026,0.02109158308078382,0.0,0.0,8.61306644439929,8.611959611578383,3.8430625184140546,1.257453383619172,0.14971583967071714,0.011039110203211761,0.0005877290590474306
0.14,0.0,178.72390916964528,0.0,174.93671469465315,22.879460172487732,0.0,0.8560035549938895,0.0,2.5399558460085405,0.0,0.001268061200862386,4.643869286850322,304.052337484459,0.868697857471758,3.917082223984908,48.92456205421515,3.6831151834471423,0.0003547775837940274,0.078609880484941,0.009176436473966518,0.0,0.0006712568654385364,0.0,0.001975833322500392,0.4324409383837928,0.11103343728364626,0.008819220701549432,0.0005062656027668416,1.5,0.1,1.0,0.0,156.32686753761672,0.0,0.0,0.0,0.7487322483878744,0.0,0.0,0.0,34.98734293893063,0.0,3.855569721955585,0.001958541111992454,0.24462281027107577,70.00762476095109,85.60035549938895,0.0,0.0,8.962072673602238,0.2539955846008541,0.0,0.2980259993293805,0.18415575917235713,1.389692966947901e-07,0.868697857471758,6.34030600431193e-06,31.01966945506719,9.207787958617855,0.0,0.0,0.0005427324479440115,0.0003356284327192682,1.773887918970137e-06,0.8678668956887705,0.023582964145482298,0.0,0.0,9.176436473966518,9.175511682294998,4.324409383837928,1.303046786207637,0.1665501559254694,0.013228831052324148,0.0007593984041502624
0.15,0.0,177.3151485604391,0.0,173.12731710724464,24.346331756812763,0.0,0.7089376927731558,0.0,2.6289091906925437,0.0,0.0012467179880576364,4.89744194524982,304.0143660966871,0.8980831976607248,3.289427537350878,49.38667995560649,3.8981854556805473,0.00036333703888844914,0.0871873686129485,0.009718768652698039,0.0,0.0006727992834613434,0.0,0.0019843003325746727,0.4812540808338348,0.12253405813286967,0.010426484338023786,0.0006418396885231044,1.5,0.1,1.0,0.0,153.49047976370667,0.0,0.0,0.0,0.6136824037300826,0.0,0.0,0.0,34.62546342144893,0.0,3.790201788406795,0.001644713768675439,0.24693339977803244,58.32653324641703,70.89376927731557,0.0,0.0,8.008549411434009,0.2628909190692544,0.0,0.24605930887364832,0.19490927278402737,1.1951708610591916e-07,0.8980831976607248,6.233589940288182e-06,30.785631135550062,9.745463639201368,0.0,0.0,0.00044192268699618577,0.0003363996417306717,1.8166851944422456e-06,0.8972005027800793,0.026156210583884548,0.0,0.0,9.718768652698039,9.717995680724371,4.812540808338348,1.347124796491087,0.18380108719930452,0.015639726507035677,0.0009627595327846566
0.16,0.0,175.90713702707137,0.0,171.35609818580264,25.794152518416706,0.0,0.5904005481183769,0.0,2.707636465982997,0.0,0.0012284541529055046,5.142112829797386,303.9770256631047,0.9265744158129859,2.781583020412313,49.71867423837396,4.105004721152716,0.0003723555338391182,0.09602756554815205,0.010240505059662347,0.0,0.0006734404115010883,0.0,0.0019913721257043366,0.5304830111707339,0.13429414785686977,0.012182998658290957,0.0008004361307512393,1.5,0.1,1.0,0.0,150.7138032199714,0.0,0.0,0.0,0.5058436714616215,0.0,0.0,0.0,34.27121963716053,0.0,3.734218395637041,0.0013907915102061566,0.24859337119186978,48.93003055238439,59.04005481183769,0.0,0.0,7.174857667115342,0.2707636465982997,0.0,0.20502283278461658,0.20525023605763582,1.0357378304834538e-07,0.9265744158129859,6.142270764527523e-06,30.538555922543207,10.262511802881791,0.0,0.0,0.00036264000260685317,0.00033672020575054414,1.861777669195591e-06,0.9256511743901473,0.028808269664445614,0.0,0.0,10.240505059662347,10.239860156485163,5.304830111707339,1.389861623719479,0.20144122178530466,0.018274497987436435,0.001200654196126859
0.17,0.0,174.50441241336097,0.0,169.62192667193486,27.22234693712618,0.0,0.4950018194329974,0.0,2.777565455470601,0.0,0.0012126045872122067,5.378160935468065,303.94023370998895,0.9542632248827654,2.3714677432522637,49.946401000441234,4.3037692742510485,0.00038173258634278425,0.10512133254163365,0.010742130367477341,0.0,0.0006733746102528224,0.0,0.0019972616414124286,0.5798944848568132,0.14629724239552883,0.014090279720015815,0.000983945872772853,1.5,0.1,1.0,0.0,147.99887323154095,0.0,0.0,0.0,0.4198158115916911,0.0,0.0,0.0,33.924385334386976,0.0,3.6855932163508283,0.001185733871626132,0.2497320050022062,41.383158509347545,49.500181943299744,0.0,0.0,6.45569176570168,0.2777565455470601,0.0,0.17253915983360846,0.21518846371255243,9.052665150601725e-08,0.9542632248827654,6.063022936061034e-06,30.282617483937695,10.759423185627622,0.0,0.0,0.00030012073846142056,0.0003366873051264112,1.9086629317139212e-06,0.9533084416206129,0.03153639976249009,0.0,0.0,10.74213036747734,10.74159453775315,5.798944848568132,1.431394837324148,0.21944586359329324,0.021135419580023723,0.0014759188091592796
0.18,0.0,173.11054995367152,0.0,167.92371141656824,28.630421661262123,0.0,0.4183467084508849,0.0,2.8400089229482472,0.0,0.0011986616825063697,5.605857999221083,303.9039254758626,0.9812227792585979,2.041022636493392,50.09080285755246,4.49468576274944,0.0003913867411670981,0.11446035813742021,0.011224156641873321,0.0,0.0006727536681891287,0.0,0.00200214034196881,0.6292822084281634,0.1585283435589999,0.01614958720366029,0.0011942523312813533,1.5,0.1,1.0,0.0,145.3468301679188,0.0,0.0,0.0,0.35125165970988803,0.0,0.0,0.0,33.58474228331365,0.0,3.642779906311879,0.0010205113182466961,0.2504540142877623,35.33225510712637,41.83467084508849,0.0,0.0,5.843533870298675,0.2840008922948247,0.0,0.14678973764956535,0.224734288137472,7.988291983454274e-08,0.9812227792585979,5.993308412531849e-06,30.020963015664357,11.2367144068736,0.0,0.0,0.00025072808471136973,0.00033637683409456435,1.9569337058354905e-06,0.980243804643051,0.03433810744122606,0.0,0.0,11.224156641873321,11.223714451589089,6.292822084281634,1.4718341688878969,0.23779251533849982,0.024224380805490435,0.00179137849692203
0.19,0.0,171.7283380073684,0.0,166.2603999692021,30.017974290824558,0.0,0.3568586374227519,0.0,2.896157367681338,0.0,0.001186234088180768,5.82546837229171,303.8680497804417,1.0075119710620042,1.7754860483610502,50.168822290826874,4.677966961653385,0.00040125114522005596,0.12403699735073524,0.011687112382082001,0.0,0.0006716967039086874,0.0,0.0020061479062728387,0.6784644797640607,0.17097365458575253,0.018361947994007727,0.0014332278729531956,1.5,0.1,1.0,0.0,142.758110815757,0.0,0.0,0.0,0.29665729895185605,0.0,0.0,0.0,33.25207999384042,0.0,3.604586389585705,0.0008877430241805251,0.2508441114541344,30.490126824031325,35.685863742275195,0.0,0.0,5.329649455341969,0.2896157367681338,0.0,0.1263685244193147,0.23389834808266927,7.124158102271032e-08,1.0075119710620042,5.9311704409038405e-06,29.755983582631004,11.694917404133463,0.0,0.0,0.00021165894018630472,0.0003358483519543437,2.0062557261002797e-06,1.0065148699267876,0.037211099205220574,0.0,0.0,11.687112382082,11.686751178131656,6.784644797640606,1.5112679565930063,0.2564604818786288,0.02754292199101159,0.0021498418094297936
0.2,0.0,170.35992473402973,0.0,164.63097716058107,31.38469546498979,0.0,0.3076311099914577,0.0,2.9470783934390825,0.0,0.0011750175904254308,6.0372489809897765,303.83256595207854,1.033178630385278,1.5627969810861568,50.194150386696634,4.853828684112745,0.00041127041266277584,0.13384414712307063,0.012131534516519238,0.0,0.0006702975509071842,0.0,0.0020093992982490546,0.7272819632529451,0.1836203749104878,0.020728175941120187,0.0017027306642256803,1.5,0.1,1.0,0.0,140.2326043898318,0.0,0.0,0.0,0.2532280512144394,0.0,0.0,0.0,32.92619543211622,0.0,3.5700860953778712,0.0007813984905430785,0.25097075193348317,26.623797607240657,30.76311099914577,0.0,0.0,4.904790732499444,0.29470783934390826,0.0,0.1101788365823996,0.24269143420563727,6.42732159319444e-08,1.033178630385278,5.875087952127154e-06,29.48950482041399,12.134571710281863,0.0,0.0,0.00018073598280103165,0.0003351487754535921,2.0563520633138793e-06,1.0321684471397077,0.04015324413692119,0.0,0.0,12.131534516519238,12.131243865755676,7.272819632529451,1.549767945577917,0.2754305623657317,0.031092263911680282,0.0025540959963385205
0.21,0.0,169.00693947651445,0.0,163.0344636993802,32.7303664646914,0.0,0.26830494428376694,0.0,2.9937204841764324,0.0,0.0011647741328880618,6.2414493517516805,303.79744151135793,1.0582619411353285,1.3931047734210722,50.177838512488385,5.022487506130435,0.0004213983411913784,0.1438751491651163,0.012557962509663298,0.0,0.0006686303348387963,0.0,0.0020119900023006444,0.7755956120480924,0.19645653952751432,0.023248888613124893,0.0020046018399551718,1.5,0.1,1.0,0.0,137.76977869513573,0.0,0.0,0.0,0.21871476349598018,0.0,0.0,0.0,32.606892739876045,0.0,3.5385540151000363,0.0006965523867105361,0.2508891925624419,23.54443741260185,26.830494428376696,0.0,0.0,4.559682975778257,0.29937204841764326,0.0,0.09735914426902495,0.25112437530652176,5.8705204062543094e-08,1.0582619411353285,5.8238706644403095e-06,29.222924171790428,12.556218765326088,0.0,0.0,0.00015625732941385219,0.00033431516741939813,2.106991705956892e-06,1.0572428956865734,0.04316254474953488,0.0,0.0,12.557962509663298,12.557733695590219,7.755956120480923,1.5873929117029926,0.2946848092912715,0.03487333291968734,0.003006902759932758
0.22,0.0,167.67059270163014,0.0,161.46991479497103,34.05485393999934,0.0,0.23696702263980648,0.0,3.0369195819961665,0.0,0.0011553164261384273,6.43831168303312,303.7626504027207,1.0827942874618517,1.258366573481076,50.12879727293289,5.184159081599034,0.00043159620133156114,0.1541237136155914,0.012966933998097322,0.0,0.0006667537354864669,0.0,0.002013999995672055,0.8232847390955312,0.20947089218962558,0.02592452167736651,0.00234066294434314,1.5,0.1,1.0,0.0,135.36878158577255,0.0,0.0,0.0,0.19131522477433763,0.0,0.0,0.0,32.29398295899421,0.0,3.5094197965760774,0.0006291832867405381,0.25064398636466445,21.099106921149144,23.696702263980647,0.0,0.0,4.285348986287549,0.3036919581996167,0.0,0.08722869434677293,0.25920795407995173,5.431062329970453e-08,1.0827942874618517,5.776582130692136e-06,28.957311455991285,12.960397703997586,0.0,0.0,0.0001368859468544425,0.00033337686774323347,2.1579810066578056e-06,1.0817699240158878,0.04623711408467742,0.0,0.0,12.966933998097321,12.966759701764046,8.232847390955312,1.6241914311927776,0.3142063382844384,0.03888678251604977,0.00351099441651471
0.23,0.0,166.35175787557316,0.0,159.93641881520668,35.35810293147356,0.0,0.21206717665757316,0.0,3.077407302024739,0.0,0.0011464964855086878,6.62807095129469,303.72817163181753,1.1068026779953657,1.1520174340522509,50.05420262021668,5.339056894014125,0.00044183142381047506,0.1645838587627233,0.013358981556239694,0.0,0.0006647142719662616,0.0,0.002015496785033381,0.8702452358727282,0.22265278469033453,0.028755341382406163,0.0027127136093291642,1.5,0.1,1.0,0.0,133.02852209116762,0.0,0.0,0.0,0.16958632391432021,0.0,0.0,0.0,31.987283763041336,0.0,3.4822328132585834,0.0005760087170261255,0.2502710131010834,19.16401252578991,21.206717665757317,0.0,0.0,4.073315101207155,0.30774073020247394,0.0,0.07924703636313853,0.2669528447007063,5.0899750314179613e-08,1.1068026779953657,5.732482427543439e-06,28.693483694509087,13.347642235035313,0.0,0.0,0.00012156713636482884,0.0003323571359831308,2.2091571190523754e-06,1.1057759805694174,0.04937515762881699,0.0,0.0,13.358981556239694,13.358855693307591,8.702452358727282,1.6602040169930485,0.3339791770355018,0.04313301207360924,0.0040690704139937466
