Time,species_0,species_1,species_2,species_3,species_4,species_5,parameter_0,parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,parameter_6,parameter_7,parameter_8,parameter_9,parameter_10,parameter_11,parameter_12,parameter_13,parameter_14,parameter_15,parameter_16,parameter_17,parameter_18,parameter_19,compartment_0,reaction_0,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9
7.92,1.0236689412433755,2.1542467056134207,6.271804533030873,3.2036847256735217,8.232161069822183,9.31201533535962,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453968121435,8.031454105203295,8.03145280260113,5.6635960619387316,5.663598578061691,5.6636005728872085,0.0,0.0,8.031450752928745,5.663600963790142
7.93,1.0236689425036483,2.1542467163207184,6.271804551841623,3.203684702873884,8.232161051674929,9.312015331785075,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453967048495,8.031454104075683,8.031452801997032,5.66359608093843,5.663598595893685,5.663600589828406,0.0,0.0,8.031450753158335,5.663600980565907
7.94,1.023668943763921,2.154246727028016,6.271804570652373,3.2036846800742453,8.232161033527674,9.312015328210528,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453965975556,8.031454102948071,8.031452801392936,5.66359609993813,5.663598613725677,5.663600606769619,0.0,0.0,8.031450753387922,5.663600997341671
7.95,1.0236689450241938,2.154246737735314,6.271804589463122,3.2036846572746076,8.232161015380418,9.312015324635983,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453964902619,8.031454101820458,8.031452800788838,5.663596118937828,5.663598631557675,5.663600623710816,0.0,0.0,8.031450753617513,5.663601014117435
7.96,1.0236689462844666,2.154246748442611,6.2718046082738725,3.20368463447497,8.232160997233166,9.312015321061438,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145396382968,8.031454100692846,8.031452800184736,5.6635961379375255,5.663598649389661,5.663600640652016,0.0,0.0,8.031450753847103,5.6636010308932
7.97,1.0236689475447394,2.154246759149909,6.271804627084622,3.2036846116753313,8.232160979085911,9.312015317486892,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453962756741,8.031454099565234,8.03145279958064,5.663596156937224,5.66359866722165,5.663600657593213,0.0,0.0,8.031450754076692,5.663601047668964
7.98,1.0236689488050124,2.1542467698572065,6.271804645895371,3.2036845888756935,8.232160960938655,9.312015313912346,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453961683804,8.03145409843762,8.03145279897654,5.663596175936922,5.663598685053645,5.6636006745344245,0.0,0.0,8.031450754306281,5.663601064444728
7.99,1.0236689500652851,2.1542467805645042,6.271804664706121,3.2036845660760553,8.232160942791403,9.3120153103378,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453960610865,8.031454097310007,8.031452798372442,5.663596194936621,5.663598702885628,5.663600691475623,0.0,0.0,8.03145075453587,5.6636010812204916
8.0,1.0236689513255577,2.154246791271802,6.27180468351687,3.203684543276417,8.232160924644147,9.312015306763254,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453959537924,8.031454096182395,8.031452797768342,5.663596213936319,5.663598720717621,5.663600708416833,0.0,0.0,8.031450754765459,5.663601097996256
8.01,1.0236689525858305,2.1542468019790997,6.27180470232762,3.203684520476779,8.232160906496892,9.31201530318871,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453958464985,8.031454095054784,8.031452797164242,5.663596232936018,5.663598738549608,5.663600725358016,0.0,0.0,8.03145075499505,5.66360111477202
8.02,1.0236689538461032,2.154246812686397,6.27180472113837,3.2036844976771413,8.232160888349638,9.312015299614163,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453957392046,8.03145409392717,8.03145279656014,5.663596251935716,5.663598756381594,5.663600742299228,0.0,0.0,8.031450755224638,5.663601131547785
8.03,1.023668955106376,2.1542468233936947,6.271804739949119,3.203684474877503,8.232160870202383,9.312015296039618,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453956319107,8.031454092799558,8.031452795956039,5.663596270935414,5.663598774213579,5.663600759240425,0.0,0.0,8.031450755454227,5.663601148323548
8.04,1.0236689563666488,2.1542468341009924,6.271804758759869,3.203684452077865,8.23216085205513,9.312015292465071,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453955246167,8.031454091671947,8.031452795351939,5.663596289935112,5.6635987920455575,5.663600776181638,0.0,0.0,8.031450755683814,5.663601165099312
8.05,1.0236689576269216,2.15424684480829,6.271804777570618,3.203684429278227,8.232160833907875,9.312015288890526,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453954173228,8.031454090544335,8.031452794747837,5.663596308934811,5.663598809877548,5.663600793122833,0.0,0.0,8.031450755913404,5.663601181875077
8.06,1.0236689588871943,2.154246855515588,6.271804796381368,3.203684406478589,8.23216081576062,9.31201528531598,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145395310029,8.031454089416721,8.031452794143734,5.66359632793451,5.66359882770953,5.663600810064044,0.0,0.0,8.031450756142993,5.663601198650841
8.07,1.023668960147467,2.1542468662228855,6.271804815192119,3.203684383678951,8.232160797613366,9.312015281741436,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145395202735,8.031454088289108,8.03145279353963,5.663596346934208,5.663598845541512,5.663600827005226,0.0,0.0,8.031450756372584,5.663601215426606
8.08,1.0236689614077399,2.154246876930183,6.271804834002868,3.2036843608793126,8.232160779466112,9.31201527816689,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453950954411,8.031454087161496,8.031452792935527,5.663596365933906,5.663598863373492,5.663600843946437,0.0,0.0,8.03145075660217,5.663601232202369
8.09,1.0236689626680127,2.1542468876374805,6.271804852813617,3.203684338079675,8.232160761318857,9.312015274592344,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453949881472,8.031454086033884,8.031452792331423,5.663596384933604,5.663598881205473,5.663600860887633,0.0,0.0,8.031450756831761,5.663601248978134
8.1,1.0236689639282854,2.1542468983447782,6.271804871624367,3.2036843152800363,8.232160743171603,9.312015271017797,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453948808533,8.03145408490627,8.03145279172732,5.663596403933304,5.663598899037452,5.663600877828844,0.0,0.0,8.031450757061348,5.663601265753898
8.11,1.0236689651885582,2.154246909052076,6.271804890435116,3.2036842924803985,8.232160725024348,9.312015267443252,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453947735594,8.031454083778657,8.031452791123217,5.663596422933002,5.6635989168694305,5.66360089477004,0.0,0.0,8.031450757290937,5.663601282529662
8.12,1.023668966448831,2.1542469197593737,6.2718049092458665,3.203684269680761,8.232160706877092,9.312015263868707,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453946662655,8.031454082651045,8.031452790519111,5.6635964419327,5.663598934701415,5.663600911711234,0.0,0.0,8.031450757520526,5.6636012993054266
8.13,1.0236689677091038,2.1542469304666714,6.271804928056616,3.203684246881122,8.23216068872984,9.312015260294162,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453945589714,8.031454081523435,8.031452789915006,5.663596460932398,5.663598952533385,5.663600928652431,0.0,0.0,8.031450757750116,5.66360131608119
8.14,1.0236689689693765,2.1542469411739686,6.271804946867365,3.2036842240814845,8.232160670582584,9.312015256719615,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453944516775,8.031454080395822,8.0314527893109,5.663596479932096,5.663598970365367,5.6636009455936405,0.0,0.0,8.031450757979703,5.663601332856954
8.15,1.0236689702296493,2.1542469518812664,6.271804965678115,3.2036842012818463,8.232160652435331,9.31201525314507,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453943443836,8.031454079268208,8.031452788706794,5.663596498931795,5.663598988197337,5.663600962534837,0.0,0.0,8.031450758209292,5.663601349632718
8.16,1.023668971489922,2.154246962588564,6.271804984488864,3.2036841784822085,8.232160634288077,9.312015249570523,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453942370897,8.031454078140596,8.031452788102689,5.663596517931493,5.663599006029312,5.663600979476047,0.0,0.0,8.031450758438881,5.663601366408482
8.17,1.0236689727501949,2.154246973295862,6.271805003299614,3.20368415568257,8.23216061614082,9.31201524599598,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453941297956,8.031454077012985,8.031452787498582,5.663596536931192,5.66359902386129,5.663600996417227,0.0,0.0,8.031450758668472,5.663601383184247
8.18,1.0236689740104676,2.1542469840031595,6.271805022110365,3.203684132882932,8.232160597993568,9.312015242421433,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453940225017,8.031454075885371,8.031452786894473,5.66359655593089,5.663599041693257,5.663601013358437,0.0,0.0,8.03145075889806,5.663601399960012
8.19,1.0236689752707404,2.154246994710457,6.271805040921114,3.203684110083294,8.232160579846312,9.312015238846888,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453939152078,8.031454074757757,8.031452786290366,5.6635965749305885,5.663599059525235,5.663601030299631,0.0,0.0,8.03145075912765,5.6636014167357756
8.2,1.0236689765310132,2.1542470054177545,6.2718050597318635,3.203684087283656,8.232160561699057,9.31201523527234,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453938079139,8.031454073630146,8.031452785686257,5.663596593930287,5.6635990773572065,5.6636010472408405,0.0,0.0,8.031450759357236,5.66360143351154
8.21,1.023668977791286,2.154247016125052,6.271805078542613,3.203684064484018,8.232160543551803,9.312015231697796,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0314539370062,8.031454072502534,8.03145278508215,5.663596612929985,5.663599095189177,5.663601064182035,0.0,0.0,8.031450759586825,5.663601450287304
8.22,1.0236689790515585,2.15424702683235,6.271805097353363,3.20368404168438,8.232160525404549,9.31201522812325,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453935933259,8.031454071374922,8.03145278447804,5.663596631929684,5.663599113021146,5.66360108112323,0.0,0.0,8.031450759816414,5.663601467063068
8.23,1.0236689803118313,2.1542470375396476,6.271805116164113,3.2036840188847417,8.232160507257296,9.312015224548706,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453934860318,8.03145407024731,8.031452783873931,5.6635966509293825,5.663599130853109,5.663601098064425,0.0,0.0,8.031450760046004,5.663601483838832
8.24,1.023668981572104,2.1542470482469454,6.271805134974862,3.2036839960851036,8.23216048911004,9.312015220974159,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453933787379,8.031454069119697,8.031452783269822,5.66359666992908,5.6635991486850825,5.6636011150056325,0.0,0.0,8.031450760275591,5.663601500614596
8.25,1.0236689828323768,2.1542470589542426,6.271805153785611,3.203683973285466,8.232160470962786,9.312015217399614,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145393271444,8.031454067992085,8.031452782665712,5.663596688928778,5.6635991665170495,5.663601131946827,0.0,0.0,8.03145076050518,5.663601517390361
8.26,1.0236689840926496,2.1542470696615403,6.271805172596361,3.203683950485827,8.232160452815531,9.312015213825067,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453931641499,8.031454066864471,8.031452782061601,5.663596707928478,5.663599184349015,5.663601148888035,0.0,0.0,8.031450760734767,5.6636015341661246
8.27,1.0236689853529224,2.154247080368838,6.27180519140711,3.2036839276861895,8.232160434668277,9.312015210250523,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145393056856,8.03145406573686,8.031452781457492,5.663596726928176,5.663599202180981,5.663601165829214,0.0,0.0,8.031450760964358,5.663601550941888
8.28,1.0236689866131952,2.154247091076136,6.2718052102178605,3.2036839048865517,8.23216041652102,9.312015206675976,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453929495619,8.031454064609246,8.031452780853382,5.663596745927874,5.6635992200129515,5.663601182770422,0.0,0.0,8.031450761193945,5.663601567717653
8.29,1.023668987873468,2.154247101783434,6.27180522902861,3.2036838820869136,8.232160398373768,9.312015203101431,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145392842268,8.031454063481634,8.03145278024927,5.663596764927572,5.66359923784491,5.663601199711617,0.0,0.0,8.031450761423535,5.663601584493417
8.3,1.0236689891337407,2.1542471124907316,6.271805247839359,3.2036838592872754,8.232160380226514,9.312015199526885,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453927349741,8.03145406235402,8.031452779645159,5.663596783927271,5.663599255676872,5.6636012166528245,0.0,0.0,8.031450761653122,5.66360160126918
8.31,1.0236689903940135,2.154247123198029,6.27180526665011,3.203683836487637,8.232160362079258,9.31201519595234,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0314539262768,8.031454061226409,8.031452779041043,5.663596802926969,5.663599273508839,5.663601233594017,0.0,0.0,8.031450761882711,5.663601618044946
8.32,1.0236689916542863,2.1542471339053266,6.271805285460859,3.2036838136879995,8.232160343932005,9.312015192377793,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453925203861,8.031454060098797,8.031452778436933,5.663596821926667,5.6635992913407955,5.663601250535226,0.0,0.0,8.031450762112298,5.66360163482071
8.33,1.023668992914559,2.1542471446126243,6.271805304271609,3.203683790888361,8.232160325784749,9.31201518880325,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453924130922,8.031454058971185,8.031452777832817,5.663596840926366,5.663599309172761,5.663601267476403,0.0,0.0,8.031450762341889,5.663601651596474
8.34,1.0236689941748318,2.154247155319922,6.271805323082359,3.203683768088723,8.232160307637496,9.312015185228702,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453923057981,8.031454057843572,8.031452777228704,5.663596859926065,5.663599327004715,5.663601284417612,0.0,0.0,8.031450762571477,5.663601668372238
8.35,1.0236689954351046,2.1542471660272198,6.271805341893108,3.203683745289085,8.232160289490242,9.312015181654157,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145392198504,8.03145405671596,8.031452776624592,5.6635968789257625,5.6635993448366735,5.6636013013588045,0.0,0.0,8.031450762801066,5.663601685148002
8.36,1.0236689966953774,2.1542471767345175,6.2718053607038575,3.2036837224894468,8.232160271342986,9.31201517807961,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453920912101,8.031454055588346,8.031452776020478,5.663596897925461,5.663599362668637,5.663601318300011,0.0,0.0,8.031450763030653,5.663601701923766
8.37,1.0236689979556501,2.1542471874418148,6.271805379514607,3.203683699689809,8.232160253195733,9.312015174505065,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453919839162,8.031454054460735,8.031452775416362,5.663596916925159,5.663599380500589,5.6636013352412045,0.0,0.0,8.031450763260242,5.66360171869953
8.38,1.023668999215923,2.1542471981491125,6.271805398325357,3.203683676890171,8.232160235048477,9.31201517093052,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453918766221,8.031454053333121,8.031452774812246,5.663596935924859,5.6635993983325505,5.663601352182396,0.0,0.0,8.031450763489831,5.663601735475295
8.39,1.0236690004761957,2.15424720885641,6.271805417136107,3.2036836540905327,8.232160216901223,9.312015167355975,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145391769328,8.03145405220551,8.03145277420813,5.663596954924556,5.663599416164506,5.6636013691235885,0.0,0.0,8.03145076371942,5.663601752251059
8.4,1.0236690017364685,2.154247219563708,6.271805435946856,3.2036836312908945,8.232160198753968,9.312015163781428,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453916620341,8.031454051077896,8.031452773604016,5.663596973924254,5.66359943399646,5.663601386064795,0.0,0.0,8.031450763949007,5.6636017690268226
8.41,1.0236690029967412,2.1542472302710056,6.271805454757605,3.2036836084912568,8.232160180606714,9.312015160206883,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0314539155474,8.031454049950284,8.0314527729999,5.663596992923953,5.663599451828414,5.663601403005987,0.0,0.0,8.031450764178595,5.663601785802586
8.42,1.023669004257014,2.1542472409783033,6.271805473568355,3.2036835856916186,8.23216016245946,9.312015156632336,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145391447446,8.031454048822672,8.031452772395784,5.663597011923652,5.663599469660367,5.663601419947193,0.0,0.0,8.031450764408183,5.66360180257835
8.43,1.0236690055172868,2.1542472516856006,6.271805492379106,3.2036835628919804,8.232160144312205,9.312015153057793,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145391340152,8.03145404769506,8.031452771791662,5.66359703092335,5.663599487492319,5.663601436888371,0.0,0.0,8.031450764637773,5.663601819354116
8.44,1.0236690067775593,2.1542472623928983,6.271805511189855,3.2036835400923427,8.23216012616495,9.312015149483246,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145391232858,8.031454046567447,8.031452771187546,5.663597049923048,5.663599505324271,5.663601453829577,0.0,0.0,8.03145076486736,5.66360183612988
8.45,1.0236690080378321,2.154247273100196,6.271805530000605,3.2036835172927045,8.232160108017696,9.3120151459087,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453911255639,8.031454045439835,8.031452770583428,5.663597068922747,5.663599523156221,5.663601470770769,0.0,0.0,8.031450765096949,5.663601852905644
8.46,1.023669009298105,2.1542472838074938,6.271805548811354,3.2036834944930663,8.232160089870442,9.312015142334156,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453910182698,8.031454044312222,8.03145276997931,5.663597087922445,5.66359954098817,5.66360148771196,0.0,0.0,8.031450765326538,5.663601869681408
8.47,1.0236690105583777,2.1542472945147915,6.271805567622104,3.203683471693428,8.232160071723186,9.312015138759609,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453909109759,8.03145404318461,8.031452769375193,5.663597106922143,5.663599558820125,5.6636015046531645,0.0,0.0,8.031450765556125,5.6636018864571716
8.48,1.0236690118186504,2.154247305222089,6.271805586432853,3.2036834488937904,8.232160053575933,9.312015135185066,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453908036818,8.031454042056996,8.031452768771073,5.663597125921841,5.663599576652067,5.663601521594343,0.0,0.0,8.031450765785715,5.663601903232935
8.49,1.0236690130789232,2.1542473159293865,6.271805605243603,3.203683426094152,8.232160035428679,9.312015131610519,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453906963877,8.031454040929384,8.03145276816695,5.663597144921541,5.663599594484014,5.663601538535548,0.0,0.0,8.031450766015302,5.6636019200087
8.5,1.023669014339196,2.154247326636684,6.271805624054353,3.203683403294514,8.232160017281423,9.312015128035974,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453905890938,8.03145403980177,8.03145276756283,5.663597163921239,5.663599612315966,5.663601555476737,0.0,0.0,8.031450766244891,5.663601936784464
8.51,1.0236690155994688,2.154247337343982,6.271805642865102,3.2036833804948763,8.23215999913417,9.312015124461427,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453904817997,8.03145403867416,8.031452766958711,5.663597182920936,5.663599630147907,5.663601572417944,0.0,0.0,8.031450766474478,5.663601953560228
8.52,1.0236690168597415,2.1542473480512796,6.2718056616758515,3.2036833576952377,8.232159980986914,9.312015120886882,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453903745057,8.031454037546547,8.031452766354592,5.663597201920635,5.663599647979856,5.663601589359134,0.0,0.0,8.031450766704065,5.663601970335992
8.53,1.0236690181200145,2.1542473587585773,6.271805680486601,3.2036833348956,8.23215996283966,9.312015117312335,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453902672117,8.031454036418936,8.03145276575047,5.663597220920334,5.6635996658118,5.663601606300339,0.0,0.0,8.031450766933652,5.663601987111756
8.54,1.0236690193802873,2.154247369465875,6.271805699297351,3.203683312095962,8.232159944692407,9.312015113737791,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453901599178,8.031454035291322,8.031452765146348,5.6635972399200325,5.663599683643737,5.663601623241516,0.0,0.0,8.031450767163243,5.6636020038875206
8.55,1.02366902064056,2.1542473801731723,6.271805718108101,3.203683289296324,8.232159926545151,9.312015110163244,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453900526238,8.03145403416371,8.031452764542225,5.66359725891973,5.663599701475686,5.663601640182719,0.0,0.0,8.03145076739283,5.663602020663284
8.56,1.0236690219008329,2.15424739088047,6.271805736918851,3.2036832664966854,8.232159908397898,9.3120151065887,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031453899453297,8.031454033036097,8.031452763938102,5.663597277919429,5.66359971930762,5.663601657123911,0.0,0.0,8.031450767622418,5.663602037439049
