Time,MC_0,MP_0,MB_0,PC_0,CC_0,PCP_0,CCP_0,PCC_0,PCN_0,PCNP_0,PCCP_0,BC_0,BCP_0,BN_0,BNP_0,IN_0,BTot,CTot,PTot,MP,vsP,vmP,kdmp,KAP,KmP,MC,vsC,vmC,kdmc,KAC,KmC,MB,vsB,vmB,kdmb,KIB,KmB,PC,CC,PCP,CCP,PCC,PCN,PCCP,PCNP,BC,BCP,BN,BNP,IN,k1,k2,k3,k4,k5,k6,k7,k8,kdnc,kdn,kstot,ksB,ksC,ksP,m,n,vstot,Kd,Kdp,Kp,Vphos,V1B,V1C,V1P,V1PC,V2B,V2C,V2P,V2PC,V3B,V3PC,V4B,V4PC,vdBC,vdBN,vdCC,vdIN,vdPC,vdPCC,vdPCN,Compartment,Reversible_reaction__between_PER_CRY_complex_in_cytosol_and_nucleus,Phosphorylation_of_PER_CRY_complex_in_nucleus,Dephosphorylation_of_PER_CRY_complex_in_nucleus,Phosphorylation_of_PER_CRY_complex_in_cytosol,Dephosphorylation_of_PER_CRY_complex_in_cytosol,Reversible_reaction_between_PER__CRY_and_PER_CRY_complex_in_cytosol,Phosphorylation_of_CRY_in_cytosol,Dephosphorylation_of_CRY_in_cytosol,Translation_of_Cry_mRNA_to_CRY_protein_in_cytosol,Transcription_of_Cry_gene_to_Cry_mRNA,Transcription_of_Per_gene_to_Per_mRNA,Translation_of_Per_mRNA_to_PER_protein,Phosphorylation_of_PER_in_cytosol,Dephosphorylation_of_PER_in_cytosol,Transcription_of_Bmal1_gene_to_Bmal1_mRNA,Translation_of_Bmal1_mRNA_to_BMAL1_protein,Phosphorylation_of_BMAL1_in_cytosol,Dephosphorylation_of_BMAL1_in_cytosol,Reversible_reation_between_BMAL1_in_cytosol_and_nucleus,Phosphorylation_of_BMAL1_in_nucleus,Dephosphorylation_of_BMAL1_in_nucleus,Reversible_reaction_between_PER_CRY_complex_and_PER_CRY_CLOCK_BMAL1_in_nuclues,Degradation_of_the_PER_CRY_CLOCK_BMAL1_complex,Degradation_of_Cry_mRNA,Degradation_of_CRY_P_protein_in_cytosol,Non_specific_degradation_of_Cry_mRNA,Degradation_of_PER_CRY_complex_in_cytosol,Degradation_of_PER_CRY_complex_in_nucleus,Degradation_of_Per_mRNA,Degradation_of_PER_P_in_cytosol,Non_specific_degradation_of_Per_mRNA,Degradation_of_Bmal1_mRNA,Non_specific_degradation_of_Bmal1_mRNA,Degradation_of_BMAL1_P_in_cytosol,Degradation_of_BMAL1_P_in_nucleus,Non_specific_degradation_of_PER_protein_in_cytosol,Non_specific_degradation_of_CRY_protein_in_cytosol,Non_specific_degradation_of_PER_P_protein_in_cytosol,Non_specific_degradation_of_CRY_P_protein_in_cytosol,Non_specific_degradation_of_PER_CRY_protein_complex_in_cytosol,Non_specific_degradation_of_PER_CRY_protein_complex_in_nucleus,Non_specific_degradation_of_PER_CRY_P_protein_complex_in_cytosol,Non_specific_degradation_of_PER_CRY_P_protein_complex_in_nucleus,Non_specific_degradation_of_BMAL1_protein_in_cytosol,Non_specific_degradation_of_BMAL1_P_protein_in_cytosol,Non_specific_degradation_of_BMAL1_protein_in_nucleus,Non_specific_degradation_of_BMAL1_P_protein_in_nucleus,Non_specific_degradation_of_PER_CRY_BMAL1_CLOCK_complex_in_nucleus
28.0,1.7039886155331139,2.2975714971695584,8.710591733051597,0.7957886850555561,3.789166454555898,0.11236153204531193,0.6688418879450087,0.7723791964108011,0.08654463850532378,0.058443723982147464,0.1721373725293993,2.302383733700847,0.9143937693874366,1.757909641408026,0.31906323782895957,0.021386546015900086,4.0602933751088175,4.458008342500291,1.9976551485283192,2.2975714971693875,1.5,1.1,0.01,0.7,0.31,1.7039886155330148,1.1,1.0,0.01,0.6,0.4,8.71059173305173,1.0,0.8,0.01,2.2,0.4,0.7957886850555784,3.7891664545553083,0.11236153204531224,0.6688418879449827,0.7723791964106206,0.08654463850529551,0.17213737252938183,0.05844372398213066,2.302383733700835,0.9143937693874347,1.7579096414079824,0.31906323782895646,0.021386546015891236,0.4,0.2,0.4,0.2,0.4,0.2,0.5,0.1,0.12,0.01,1.0,0.12,1.6,0.6,2.0,4.0,1.0,0.3,0.1,0.1,0.4,0.5,0.6,0.4,0.4,0.1,0.1,0.3,0.1,0.5,0.4,0.2,0.1,0.5,0.6,0.7,0.8,0.7,0.7,0.7,1.0,0.29164275086325575,0.18557411073029342,0.036886108526919356,0.35414837932338306,0.06325385261474999,1.0516744768489046,0.5845725296921365,0.08699342458209659,2.7263817848529825,1.0852715438840685,1.4632114179374844,1.378542898301735,0.3553466116871981,0.15873147687784223,0.6103215224867488,1.0452710079661915,0.47918733826798954,0.09014189528585265,0.5693715651987337,0.4730880345924104,0.15227450610171872,0.07393017261875047,0.05323569709067292,0.8098849028711844,0.4832463659829707,0.017039886155331137,0.2552141977768904,0.1141339743182135,0.9692269798277265,0.1907381419445198,0.022975714971695586,0.7648760465427183,0.08710591733051597,0.3764815797139153,0.30923810525196777,0.00795788685055556,0.45469997454670774,0.0011236153204531195,0.006688418879450086,0.007723791964108011,0.0008654463850532377,0.0017213737252939933,0.0005844372398214747,0.02302383733700847,0.009143937693874366,0.01757909641408026,0.003190632378289596,0.00021386546015900087
29.0,1.9524549002718492,2.7605513871631766,8.453385832868506,0.8983798279295664,4.5107644979981325,0.11592138754220353,0.6767817785644946,1.2895177962933717,0.17632144020807453,0.09495580460294789,0.20009801989815043,2.3525300474223894,0.9178395958048443,1.8724240547137534,0.3261385520337316,0.05174472020879979,4.224954102136246,5.187546276562044,2.7751942764740996,2.760551387163014,1.5,1.1,0.01,0.7,0.31,1.952454900271758,1.1,1.0,0.01,0.6,0.4,8.453385832868635,1.0,0.8,0.01,2.2,0.4,0.8983798279295923,4.510764497997571,0.11592138754220971,0.6767817785644724,1.2895177962931899,0.1763214402080438,0.20009801989814263,0.09495580460292131,2.3525300474223934,0.9178395958048425,1.8724240547138522,0.32613855203372993,0.051744720208786836,0.4,0.2,0.4,0.2,0.4,0.2,0.5,0.1,0.12,0.01,1.0,0.12,1.6,0.6,2.0,4.0,1.0,0.3,0.1,0.1,0.4,0.5,0.6,0.4,0.4,0.1,0.1,0.3,0.1,0.5,0.4,0.2,0.1,0.5,0.6,0.7,0.8,0.7,0.7,0.7,1.0,0.4805428304757338,0.25524105559858346,0.04870632336202422,0.3712130351214626,0.06667755420914181,1.3630483741582693,0.5869869736296334,0.08712637155511016,3.123927840434959,1.0885230684470262,1.4712614294562059,1.656330832297906,0.3599350879484898,0.1610605445737224,0.5799204804902688,1.0144062999442207,0.4796128899409204,0.09017526922590134,0.5665272080262052,0.47465048153285866,0.15306690768870668,0.1598997809828058,0.11768698658068505,0.8299648592822009,0.48500827451079015,0.01952454900271849,0.28008232057633736,0.16829493945249235,0.9889450274548106,0.19509689501434616,0.027605513871631765,0.7638556360198391,0.08453385832868505,0.37683106993998816,0.3125236907784222,0.008983798279295664,0.5412917397597758,0.0011592138754220353,0.006767817785644946,0.012895177962933718,0.0017632144020807454,0.0020009801989815043,0.0009495580460294789,0.023525300474223895,0.009178395958048443,0.018724240547137533,0.003261385520337316,0.0005174472020879979
30.0,2.1827509094544792,3.2064536719621612,8.183127684330282,0.9710144163480298,5.22681039153527,0.1179534434361277,0.6847969046624216,1.8892127451194136,0.31244358426258484,0.13045966323535682,0.21822040039045307,2.3692732223234123,0.9211600907015454,1.8812517884497872,0.3306884917048831,0.10751255737687523,4.250525010773466,5.911607296197148,3.6393042527917614,3.206453671962013,1.5,1.1,0.01,0.7,0.31,2.182750909454399,1.1,1.0,0.01,0.6,0.4,8.183127684330366,1.0,0.8,0.01,2.2,0.4,0.9710144163480651,5.226810391534745,0.1179534434361316,0.6847969046624031,1.8892127451192486,0.3124435842625426,0.2182204003904464,0.13045966323532698,2.369273222323455,0.9211600907015443,1.8812517884500115,0.33068849170488385,0.1075125573768691,0.4,0.2,0.4,0.2,0.4,0.2,0.5,0.1,0.12,0.01,1.0,0.12,1.6,0.6,2.0,4.0,1.0,0.3,0.1,0.1,0.4,0.5,0.6,0.4,0.4,0.1,0.1,0.3,0.1,0.5,0.4,0.2,0.1,0.5,0.6,0.7,0.8,0.7,0.7,0.7,1.0,0.6931963811952485,0.3030170391145332,0.05660845867943709,0.3798915424716934,0.06857523908671442,1.6522807476554922,0.5887362238206667,0.08725784984549415,3.492401455127167,1.0887347872505355,1.4717869904050984,1.9238722031772966,0.36265223008258574,0.16235592552685846,0.577627097251331,0.9819753221196338,0.47975112695185934,0.0902072161935648,0.5714589312394076,0.4747634297208019,0.15356272483429992,0.2831412701041372,0.21106109331977344,0.8451263733812849,0.48675806249412823,0.021827509094544794,0.2947670144946522,0.21214941158103115,1.0030273019892442,0.1975516931418881,0.03206453671962161,0.7627175533478076,0.08183127684330282,0.37716598246031247,0.3145976145633761,0.009710144163480297,0.6272172469842324,0.001179534434361277,0.006847969046624216,0.018892127451194136,0.0031244358426258485,0.002182204003904531,0.0013045966323535683,0.023692732223234123,0.009211600907015454,0.01881251788449787,0.0033068849170488314,0.0010751255737687525
31.0,2.3960899689562445,3.6324958236894034,7.930329533365645,1.0241835667724375,5.931569146097325,0.11921557860524493,0.6924249577557766,2.5385349232465684,0.4998636214512104,0.1601912695811447,0.22981538050129388,2.345247293593922,0.9240765272131953,1.7673333855215525,0.3326764152236732,0.1953014852407452,4.112580679115639,6.623994103852588,4.571804340157595,3.632495823689274,1.5,1.1,0.01,0.7,0.31,2.3960899689561765,1.1,1.0,0.01,0.6,0.4,7.930329533365681,1.0,0.8,0.01,2.2,0.4,1.024183566772472,5.931569146096827,0.1192155786052458,0.6924249577557611,2.5385349232463197,0.49986362145111757,0.2298153805012929,0.16019126958114693,2.3452472935939834,0.9240765272131948,1.7673333855216555,0.33267641522367536,0.1953014852407275,0.4,0.2,0.4,0.2,0.4,0.2,0.5,0.1,0.12,0.01,1.0,0.12,1.6,0.6,2.0,4.0,1.0,0.3,0.1,0.1,0.4,0.5,0.6,0.4,0.4,0.1,0.1,0.3,0.1,0.5,0.4,0.2,0.1,0.5,0.6,0.7,0.8,0.7,0.7,0.7,1.0,0.9154412450083854,0.3333181767161832,0.06156673505572276,0.38484007179606244,0.06968000708517362,1.9222992731936062,0.5900523398560684,0.08738050852370809,3.8337439503299913,1.085579093978385,1.4639711214834283,2.179497494213642,0.36441862238313877,0.16314841221196755,0.607775460155017,0.9516395440038774,0.47955217039561177,0.09023510476583928,0.5846322403332584,0.47322384937383055,0.15377608000736315,0.42218268467514114,0.31544663775165926,0.8569430867958385,0.4883970990865806,0.023960899689562446,0.303635515825711,0.24366800528150592,1.0135065665888543,0.1990644176471627,0.03632495823689404,0.7615861534986944,0.07930329533365646,0.37745864195149725,0.3154943733182092,0.010241835667724375,0.7117882975316789,0.0011921557860524493,0.006924249577557766,0.025385349232465684,0.004998636214512104,0.002298153805012939,0.0016019126958114471,0.02345247293593922,0.009240765272131954,0.017673333855215526,0.003326764152236732,0.001953014852407452
32.0,2.5906857490401842,4.030030852250737,7.72788585266265,1.063525761166897,6.618312841317547,0.12005423134615635,0.699455114140357,3.2161712957641186,0.7522147720994243,0.1836633068141249,0.23732060586929307,2.2781524047675576,0.9262973017775107,1.539409867468633,0.33176585118652846,0.31567421497149156,3.8175622722362315,7.317767955457428,5.572949973059626,4.030030852250627,1.5,1.1,0.01,0.7,0.31,2.5906857490401305,1.1,1.0,0.01,0.6,0.4,7.727885852662661,1.0,0.8,0.01,2.2,0.4,1.0635257611669213,6.618312841317084,0.12005423134615592,0.699455114140344,3.21617129576376,0.7522147720992315,0.23732060586932102,0.1836633068142367,2.278152404767616,0.9262973017775106,1.5394098674686159,0.3317658511865311,0.31567421497141834,0.4,0.2,0.4,0.2,0.4,0.2,0.5,0.1,0.12,0.01,1.0,0.12,1.6,0.6,2.0,4.0,1.0,0.3,0.1,0.1,0.4,0.5,0.6,0.4,0.4,0.1,0.1,0.3,0.1,0.5,0.4,0.2,0.1,0.5,0.6,0.7,0.8,0.7,0.7,0.7,1.0,1.1360255638857626,0.3530634749483862,0.06474693850145143,0.38793789692013386,0.07035461271561082,2.1722642217283332,0.5910691863541988,0.08749148035565091,4.145097198464295,1.0751874095301301,1.4384986628104415,2.418018511350442,0.3656217323801373,0.16366996982299103,0.6713101038547882,0.927346302319518,0.47897527513385457,0.09025623473560697,0.6033789884132965,0.4695012205354091,0.153678596987144,0.5474159998156122,0.4101834474079558,0.8662514106912189,0.4898855115863573,0.025906857490401843,0.30917188414865304,0.2658136620219064,1.0214291299742357,0.2000645527911748,0.04030030852250737,0.7606293683498064,0.07727885852662651,0.37768055936959505,0.31508431539637755,0.01063525761166897,0.7941975409581056,0.0012005423134615635,0.00699455114140357,0.032161712957641184,0.007522147720994243,0.002373206058692931,0.001836633068141249,0.022781524047675576,0.009262973017775107,0.01539409867468633,0.0033176585118652848,0.0031567421497149155
33.0,2.7556852192271952,4.369736547208016,7.605674901669671,1.089646343198019,7.277689428576426,0.12061199098249274,0.7058080418294114,3.9060355021603845,1.0966042283312494,0.2019290761482497,0.2422896130418233,2.1734089148870366,0.9275356608714102,1.2325427131043736,0.32713375520021853,0.45662144853927494,3.405951627991386,7.983497470405427,6.657116753861701,4.369736547207902,1.5,1.1,0.01,0.7,0.31,2.755685219227151,1.1,1.0,0.01,0.6,0.4,7.605674901669691,1.0,0.8,0.01,2.2,0.4,1.0896463431980237,7.277689428576027,0.12061199098249127,0.7058080418294009,3.9060355021599324,1.0966042283309958,0.242289613041855,0.2019290761484028,2.1734089148870677,0.9275356608714106,1.2325427131043183,0.3271337552002192,0.4566214485390714,0.4,0.2,0.4,0.2,0.4,0.2,0.5,0.1,0.12,0.01,1.0,0.12,1.6,0.6,2.0,4.0,1.0,0.3,0.1,0.1,0.4,0.5,0.6,0.4,0.4,0.1,0.1,0.3,0.1,0.5,0.4,0.2,0.1,0.5,0.6,0.7,0.8,0.7,0.7,0.7,1.0,1.343093355197904,0.3665720719909348,0.06687963899478858,0.39001506602264796,0.07078497383799336,2.3908359686795966,0.5918673724909592,0.08759009654793569,4.409096350763512,1.0415126892083957,1.3586511713702942,2.62184192832481,0.36637656205249064,0.16401464459662699,0.7611066285767177,0.9126809882003605,0.4780065963177221,0.09026797766656643,0.6228550233339399,0.4624777506129489,0.1531762597628815,0.6301436305406355,0.48280042752774016,0.8732446450733267,0.49121264568730033,0.02755685219227195,0.3127530475421368,0.28161419614994687,1.0271326501908653,0.20072750063670702,0.04369736547208016,0.7600283543947981,0.0760567490166967,0.37780395732575534,0.31297988904690155,0.01089646343198019,0.8733227314291712,0.0012061199098249275,0.007058080418294114,0.03906035502160385,0.010966042283312494,0.002422896130418233,0.0020192907614824973,0.021734089148870366,0.009275356608714102,0.012325427131043737,0.0032713375520021853,0.004566214485392749
34.0,2.8457731935028026,4.549651630688336,7.579204729041489,1.0930695723968908,7.888052189050679,0.12087362870085117,0.7114690317068166,4.581030045233472,1.5686229641263418,0.21609583597581514,0.24566258696981383,2.04461729591897,0.9275464413487455,0.9029246487295358,0.3171634664045756,0.588419374819736,2.9475419446483566,8.59952122075713,7.825354633402405,4.549651630688092,1.5,1.1,0.01,0.7,0.31,2.845773193502717,1.1,1.0,0.01,0.6,0.4,7.579204729041565,1.0,0.8,0.01,2.2,0.4,1.0930695723969028,7.88805218905032,0.12087362870085833,0.7114690317068081,4.581030045232927,1.5686229641261744,0.24566258696979712,0.2160958359757463,2.0446172959189624,0.927546441348746,0.9029246487293943,0.31716346640457105,0.5884193748194149,0.4,0.2,0.4,0.2,0.4,0.2,0.5,0.1,0.12,0.01,1.0,0.12,1.6,0.6,2.0,4.0,1.0,0.3,0.1,0.1,0.4,0.5,0.6,0.4,0.4,0.1,0.1,0.3,0.1,0.5,0.4,0.2,0.1,0.5,0.6,0.7,0.8,0.7,0.7,0.7,1.0,1.5186874252681206,0.3760281376560443,0.06836402488780298,0.39145487219405256,0.07107005392841868,2.5326699242852997,0.5924887821736764,0.08767667081642495,4.553237109604484,0.9205144202158622,1.1019430071677503,2.7297909784130017,0.36647303650562507,0.1641757271954287,0.8558384480057339,0.9095045674849787,0.47668581704757024,0.090268079769831,0.6372619886216808,0.45014580600512916,0.1520571631730486,0.6493322319544566,0.5298573097320205,0.8767628000623406,0.4923811867520721,0.028457731935028027,0.31514678665037876,0.2930988290131431,1.029830361121647,0.20103787531609887,0.04549651630688336,0.759895752663757,0.07579204729041489,0.37780503046777597,0.30834307311054815,0.010930695723968908,0.9465662626860815,0.0012087362870085118,0.007114690317068167,0.045810300452334723,0.01568622964126342,0.002456625869698138,0.0021609583597581514,0.0204461729591897,0.009275464413487455,0.009029246487295358,0.003171634664045756,0.005884193748197361
35.0,2.7117222315865357,4.320894521605459,7.637670995383687,1.0444407699252494,8.372207152171251,0.12055475742717693,0.7164351419488209,5.156033739338795,2.187790427661304,0.22693848068618194,0.2479775162535545,1.9111003142410854,0.9261879488820769,0.6144529093509408,0.29935815630381174,0.6704950226730105,2.5255532235920146,9.088642294119133,8.983735691291733,4.320894521604955,1.5,1.1,0.01,0.7,0.31,2.7117222315861023,1.1,1.0,0.01,0.6,0.4,7.637670995383794,1.0,0.8,0.01,2.2,0.4,1.044440769925247,8.372207152170319,0.12055475742718083,0.7164351419488135,5.15603373933852,2.1877904276611835,0.24797751625356776,0.22693848068603423,1.9111003142410712,0.926187948882077,0.6144529093509433,0.2993581563038036,0.6704950226727043,0.4,0.2,0.4,0.2,0.4,0.2,0.5,0.1,0.12,0.01,1.0,0.12,1.6,0.6,2.0,4.0,1.0,0.3,0.1,0.1,0.4,0.5,0.6,0.4,0.4,0.1,0.1,0.3,0.1,0.5,0.4,0.2,0.1,0.5,0.6,0.7,0.8,0.7,0.7,0.7,1.0,1.6248554102032575,0.3825158810368439,0.06941320587588255,0.39238969877597635,0.07126251113099652,2.466503045727209,0.592918020189742,0.08775162963204877,4.338755570538457,0.5761631410332806,0.5587901346572656,2.5925367129632755,0.36504843146874905,0.16397935664613608,0.9276380282418324,0.9165205194460424,0.4751379880725302,0.09025519641806948,0.641549543826246,0.4300163812819749,0.14991964059252869,0.6050975943960124,0.5527035230546841,0.8714538219576055,0.49339557308362536,0.027117222315865358,0.3167725978325889,0.3014715043651074,1.0263641185500854,0.20065955433552907,0.043208945216054596,0.7601874721938996,0.07637670995383687,0.3776696507768194,0.2996787344814928,0.010444407699252494,1.0046648582605502,0.0012055475742717694,0.007164351419488208,0.05156033739338795,0.021877904276613038,0.002479775162535545,0.0022693848068618193,0.019111003142410855,0.00926187948882077,0.006144529093509408,0.0029935815630381174,0.0067049502267301055
36.0,2.19583022547019,3.58899716816164,7.7497197676828495,0.9297220375650671,8.52457195146239,0.11912216380154589,0.7206414042765683,5.452826410977938,2.9046933937716855,0.23495959569074137,0.24946379012072373,1.7924693576659871,0.9234985039826324,0.4117090662983123,0.2718864170697589,0.6767884502106671,2.2041784239643825,9.245213355737908,9.890787391926946,3.58899716816136,1.5,1.1,0.01,0.7,0.31,2.1958302254699285,1.1,1.0,0.01,0.6,0.4,7.749719767682938,1.0,0.8,0.01,2.2,0.4,0.929722037565091,8.524571951461349,0.11912216380154567,0.7206414042765599,5.452826410977506,2.904693393771378,0.24946379012074016,0.23495959569068373,1.7924693576660047,0.9234985039826327,0.4117090662983777,0.2718864170697653,0.6767884502105024,0.4,0.2,0.4,0.2,0.4,0.2,0.5,0.1,0.12,0.01,1.0,0.12,1.6,0.6,2.0,4.0,1.0,0.3,0.1,0.1,0.4,0.5,0.6,0.4,0.4,0.1,0.1,0.3,0.1,0.5,0.4,0.2,0.1,0.5,0.6,0.7,0.8,0.7,0.7,0.7,1.0,1.600191885636838,0.3866874936115231,0.07014565300218265,0.39279646129025036,0.07138473203033295,2.079627679437866,0.5930431329997976,0.08781440962168435,3.513328360752304,0.19961191486540997,0.16031437305594118,2.153398300896984,0.36115456546449565,0.1630900704906769,0.9661634478680842,0.9299663721219419,0.47357949295323554,0.09022959001787688,0.6346459298067324,0.40228822725049906,0.14622013851006457,0.5302654574952416,0.5542968490790013,0.845906717598395,0.49424703023012445,0.0219583022547019,0.3178092100411921,0.30744698909672347,1.0125416138322614,0.19895276810167717,0.0358899716816164,0.7607348462128799,0.0774971976768285,0.37740074915356886,0.2852521853512679,0.00929722037565067,1.0229486341754868,0.001191221638015459,0.007206414042765683,0.05452826410977938,0.029046933937716856,0.0024946379012072374,0.002349595956907414,0.01792469357665987,0.009234985039826324,0.004117090662983123,0.002718864170697589,0.006767884502106671
37.0,1.4728804501019828,2.6474019371466904,7.885955331861162,0.7945350488096588,8.152323724101594,0.11649674694726068,0.72391153272967,5.357838400082561,3.582055196413527,0.24057625126098942,0.2502110266050002,1.7020136714617744,0.9197383959629556,0.29569605589826775,0.23775173413888226,0.6193117468469952,1.997709727360102,8.876235256830146,10.341712670118104,2.647401937146437,1.5,1.1,0.01,0.7,0.31,1.472880450101814,1.1,1.0,0.01,0.6,0.4,7.885955331861246,1.0,0.8,0.01,2.2,0.4,0.794535048809698,8.152323724100484,0.11649674694726145,0.7239115327296615,5.357838400082082,3.582055196413091,0.2502110266050077,0.24057625126096452,1.7020136714618017,0.919738395962956,0.29569605589830045,0.237751734138894,0.6193117468468861,0.4,0.2,0.4,0.2,0.4,0.2,0.5,0.1,0.12,0.01,1.0,0.12,1.6,0.6,2.0,4.0,1.0,0.3,0.1,0.1,0.4,0.5,0.6,0.4,0.4,0.1,0.1,0.3,0.1,0.5,0.4,0.2,0.1,0.5,0.6,0.7,0.8,0.7,0.7,0.7,1.0,1.4267243207503189,0.3891365017996032,0.0706379996756238,0.3926710911778929,0.07144578770993722,1.5193550911999678,0.5927293206124762,0.08786277457863786,2.3566087201631727,0.06127425257831523,0.04628799237929578,1.5884411622880141,0.35528403269024816,0.16142978856255932,0.9822552429540521,0.9463146398233394,0.47225326267395046,0.09019356332997855,0.6216662574050562,0.37364038823562384,0.14078490803018032,0.46766862210998783,0.5389351318275453,0.7864252360698095,0.49490415598684,0.014728804501019828,0.31832825980283336,0.3115256644920342,0.9846960922974854,0.19579438125457563,0.026474019371466904,0.7613804338566085,0.07885955331861162,0.3770228103858464,0.26527304595634765,0.007945350488096588,0.9782788468921912,0.0011649674694726069,0.0072391153272967,0.05357838400082561,0.03582055196413527,0.0025021102660500024,0.0024057625126098943,0.017020136714617745,0.009197383959629556,0.0029569605589826777,0.0023775173413888226,0.006193117468469952
38.0,0.7708984483052972,1.6950245868244547,8.030525161072003,0.6651481992187994,7.268280506903619,0.1129591640455453,0.7259927988861974,4.920954011068933,4.073451679839708,0.2442554185850698,0.25026542753990244,1.6432477871384252,0.9153362290316049,0.2372332558122724,0.20540133247380665,0.5341986935871951,1.8804810429507528,7.994273305788731,10.267033900296942,1.6950245868242309,1.5,1.1,0.01,0.7,0.31,0.7708984483051734,1.1,1.0,0.01,0.6,0.4,8.030525161072084,1.0,0.8,0.01,2.2,0.4,0.6651481992188223,7.26828050690254,0.11295916404554622,0.7259927988861903,4.9209540110684316,4.073451679839179,0.25026542753990494,0.2442554185850568,1.6432477871384534,0.9153362290316057,0.23723325581229945,0.2054013324738182,0.5341986935871185,0.4,0.2,0.4,0.2,0.4,0.2,0.5,0.1,0.12,0.01,1.0,0.12,1.6,0.6,2.0,4.0,1.0,0.3,0.1,0.1,0.4,0.5,0.6,0.4,0.4,0.1,0.1,0.3,0.1,0.5,0.4,0.2,0.1,0.5,0.6,0.7,0.8,0.7,0.7,0.7,1.0,1.1536912684596319,0.39041560725544666,0.07095180072661987,0.392033386501486,0.07145022256339932,0.9496026740198312,0.5918569875368095,0.08789335692334799,1.2334375172884755,0.026242398528630115,0.01953033220655783,1.0170147520946728,0.34772254572272515,0.15912792185085803,0.9885056365122076,0.9636630193286403,0.47131790421941333,0.09015104581707117,0.6098524636929157,0.3517346698813314,0.13451240098398937,0.42975923284245254,0.5122987582635026,0.6583819881400125,0.4953202008552371,0.007708984483052972,0.31836599304656144,0.3141517514957438,0.9299272725926652,0.1914751426200604,0.01695024586824455,0.7620426967613356,0.08030525161072002,0.3765773648338272,0.24384739723785978,0.006651481992187994,0.8721936608284343,0.001129591640455453,0.007259927988861974,0.049209540110689336,0.040734516798397076,0.0025026542753990243,0.002442554185850698,0.016432477871384254,0.009153362290316049,0.002372332558122724,0.0020540133247380667,0.005341986935871951
39.0,0.2501933653803453,0.8225180709929627,8.177034071691681,0.5339021430019566,6.055722078212716,0.10822484843494522,0.7265477620225307,4.245837163503388,4.292260892479442,0.24645469810871865,0.24962323105385298,1.6125998914858066,0.9107604457134238,0.21052284938208066,0.18180989665514957,0.4503082054117063,1.8231227408679431,6.782269840234225,9.676302976581178,0.8225180709927766,1.5,1.1,0.01,0.7,0.31,0.250193365380272,1.1,1.0,0.01,0.6,0.4,8.177034071691763,1.0,0.8,0.01,2.2,0.4,0.5339021430019619,6.055722078211702,0.10822484843494583,0.7265477620225229,4.2458371635028715,4.292260892478834,0.2496232310538533,0.2464546981087121,1.612599891485837,0.9107604457134247,0.2105228493821062,0.18180989665516156,0.450308205411653,0.4,0.2,0.4,0.2,0.4,0.2,0.5,0.1,0.12,0.01,1.0,0.12,1.6,0.6,2.0,4.0,1.0,0.3,0.1,0.1,0.4,0.5,0.6,0.4,0.4,0.1,0.1,0.3,0.1,0.5,0.4,0.2,0.1,0.5,0.6,0.7,0.8,0.7,0.7,0.7,1.0,0.8398826869054665,0.39089307284353514,0.07113619744633405,0.3907957895118753,0.0713977816352264,0.4440977652921352,0.5902529712619156,0.08790148560135184,0.40030938460855253,0.016422971748413753,0.012171877174415122,0.4935108425957776,0.3368987777662766,0.15592497617126244,0.9909260918018183,0.9812440886030017,0.47080462269758677,0.09010645891179318,0.6029353867179066,0.33898125339408486,0.12903017162497324,0.4067786761468517,0.480131446958776,0.3847983979873265,0.4954308530308881,0.0025019336538034532,0.31792008027509333,0.3157046490279787,0.7989010517942376,0.18557761536295692,0.008225180709929628,0.7626910657780697,0.08177034071691681,0.3761109181167423,0.22640867020456176,0.005339021430019566,0.7266866493855259,0.001082248484349452,0.007265477620225307,0.042458371635033874,0.04292260892479442,0.00249623231053853,0.0024645469810871865,0.016125998914858067,0.009107604457134238,0.0021052284938208065,0.0018180989665514957,0.004503082054117063
