Time,AR_Central,AR_A1,AR_A2,AR_Dose,F1,F2,Lag_time_1,Lag_time_2,k_a_1,k_a_2,base,CL_V,compartment,A1,A2,Central,reaction,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5
6.75,1.7588389426051367,71.35685917987344,7.395215643454378,270.1963429855902,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,14.05020983525069,12.96942446330833,21.407057753962032,13.31138815821788,0.32,35.176778852102736
6.775,1.7553634784010503,71.17318835714431,7.386457068052254,269.5216957889109,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,14.015128181023366,12.937041397867723,21.351956507143292,13.295622722494057,0.32,35.10726956802101
6.8,1.7518550792465502,70.99001724485585,7.377293239546327,268.8487331039186,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.980134121403767,12.904739188988094,21.297005173456753,13.279127831183388,0.32,35.037101584931
6.825,1.7483156759256917,70.80734428800432,7.367743986044857,268.17745072435736,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.945227437666581,12.872517634769153,21.242203286401296,13.261939174880743,0.32,34.966313518513836
6.85,1.7447471202200482,70.62516793790353,7.357828235917077,267.5078444547085,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.91040791164484,12.840376533826008,21.187550381371057,13.244090824650739,0.32,34.894942404400965
6.875,1.7411511790026157,70.44348665223065,7.347564052033722,266.8399101103037,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.875675325735793,12.808315685294579,21.133045995669193,13.2256152936607,0.32,34.823023580052315
6.9,1.7375295420217471,70.26229889437089,7.336968750206806,266.1736435162339,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.841029462844162,12.776334888779227,21.078689668311267,13.206543750372251,0.32,34.750590840434946
6.925,1.7338838191517278,70.08160313409816,7.326058841077317,265.50904050854183,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.806470106444175,12.744433944410009,21.02448094022945,13.18690591393917,0.32,34.67767638303456
6.95,1.7302155514454955,69.90139784699569,7.314850132440359,264.8460969332576,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.771997040529396,12.712612652796366,20.970419354098706,13.166730238392647,0.32,34.60431102890991
6.975,1.7265262119124924,69.72168151460257,7.303357735563626,264.18480864667424,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.73761004962706,12.680870815040365,20.916504454380767,13.146043924014528,0.32,34.530524238249846
7.0,1.7228172039682155,69.54245262480076,7.291596058605019,263.52517151605514,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.703308918834866,12.649208232770647,20.862735787440226,13.124872905489035,0.32,34.45634407936431
7.025,1.7190898654330027,69.36370967234603,7.2795788468372296,262.86718142066246,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.669093433874448,12.617624708191798,20.80911290170381,13.103241924307014,0.32,34.381797308660055
7.05,1.7153454913404367,69.18545115577822,7.267319412038632,262.2108342462881,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.63496338080698,12.586120043821827,20.755635346733467,13.081174941669538,0.32,34.306909826808734
7.075,1.7115853107884456,69.00767557950084,7.2548303980112046,261.5561258888463,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.600918546220006,12.554694042664622,20.70230267385025,13.058694716420169,0.32,34.23170621576891
7.1,1.7078104753119183,68.83038145500583,7.242123663087426,260.9030522565121,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.56695871733863,12.523346508312581,20.64911443650175,13.035822593557368,0.32,34.15620950623837
7.125,1.704022108152067,68.65356729904676,7.22921078131266,260.2516092669237,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.533083681880033,12.492077244812338,20.596070189714027,13.012579406362788,0.32,34.08044216304134
7.15,1.7002213039207352,68.47723163365134,7.216103039030398,259.60179284720095,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.49929322805445,12.460886056665647,20.5431694900954,12.988985470254717,0.32,34.0044260784147
7.175,1.6964090583471947,68.3013729887261,7.202810720246103,258.9535989379354,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.46558714477264,12.429772749020898,20.49041189661783,12.965059296442986,0.32,33.928181166943894
7.2,1.6925863026794954,68.12598990078091,7.1893434565678165,258.3070234912365,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.4319652215443,12.398737127579354,20.43779697023427,12.94081822182207,0.32,33.85172605358991
7.225,1.6887539275503423,67.95108091183693,7.175710469646563,257.6620624689978,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.398427248387886,12.367778998511895,20.385324273551078,12.916278845363813,0.32,33.77507855100684
7.25,1.6849128778283544,67.77664456508533,7.161921534716995,257.01871183600383,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.364973015472199,12.336898168128185,20.3329933695256,12.89145876249059,0.32,33.698257556567086
7.275,1.6810640050654888,67.60267941164068,7.1479854816936905,256.3769675706531,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.331602313673962,12.30609444339135,20.280803823492203,12.866373867048644,0.32,33.62128010130978
7.3,1.6772081058719188,67.42918400878449,7.1339105849999935,255.73682566216925,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.2983149344328,12.275367631784125,20.228755202635345,12.841039052999989,0.32,33.544162117438376
7.325,1.6733459324323463,67.25615691951332,7.119704670245417,255.09828210989534,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.265110669714558,12.244717541274976,20.176847075853996,12.81546840644175,0.32,33.466918648646924
7.35,1.6694782330150866,67.08359671187138,7.105375519591111,254.46133292272063,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.231989311981472,12.21414398029059,20.125079013561415,12.789675935264,0.32,33.38956466030173
7.375,1.6656057199693592,66.91150195947782,7.090930551505832,253.82597411953336,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.198950654215734,12.183646757737602,20.073450587843343,12.763674992710499,0.32,33.312114399387184
7.4,1.66172905480593,66.73987124177238,7.0763766714711895,253.19220172943204,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.165994489930466,12.153225683012739,20.021961372531713,12.737478008648141,0.32,33.2345810961186
7.425,1.6578488612672528,66.56870314380022,7.061720402771699,252.56001179154063,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.133120613160113,12.12288056599395,19.970610943140066,12.711096724989059,0.32,33.15697722534506
7.45,1.653965743059466,66.39799625589573,7.0469680566619735,251.9294003547327,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.1003288184461,12.09261121702717,19.91939887676872,12.684542501991553,0.32,33.079314861189324
7.475,1.6500803033005138,66.22774917333614,7.032125919002918,251.30036347732943,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.06761890082113,12.062417446911812,19.86832475200084,12.657826654205252,0.32,33.001606066010275
7.5,1.6461930935259093,66.05796049725011,7.017199760889513,250.67289722789207,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.034990655850386,12.032299066938819,19.81738814917503,12.630959569601124,0.32,32.92386187051819
7.525,1.6423046337856466,65.88862883425976,7.002195031513197,250.04699768490937,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,13.002443879615287,12.00225588887565,19.766588650277928,12.603951056723755,0.32,32.84609267571293
7.55,1.6384154180834145,65.71975279636419,6.9871169134406985,249.42266093669485,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.969978368708132,11.972287724961353,19.715925838909257,12.576810444193258,0.32,32.76830836166829
7.575,1.634525953381122,65.55133100008156,6.971970722781229,248.79988308062565,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.937593920192533,11.942394387870031,19.66539930002447,12.549547301006212,0.32,32.69051906762244
7.6,1.6306367046098076,65.38336206765864,6.956761345025541,248.17866022421552,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.905290331659206,11.912575690762345,19.61500862029759,12.522170421045974,0.32,32.61273409219615
7.625,1.6267481030533533,65.21584462688647,6.941493321058717,247.55898848495113,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.873067401217458,11.882831447277654,19.564753388065938,12.494687977905691,0.32,32.53496206106706
7.65,1.6228605537362863,65.0487773109378,6.926170922955363,246.94086399014807,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.840924927487698,11.853161471527107,19.514633193281337,12.467107661319654,0.32,32.45721107472573
7.675,1.6189744354237798,64.88215875836707,6.9107981539796,246.32428287695083,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.808862709601442,11.82356557809364,19.46464762751012,12.43943667716328,0.32,32.3794887084756
7.7,1.6150901187558242,64.71598761265732,6.89537893127277,245.7092412919249,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.776880547180095,11.794043582012396,19.414796283797195,12.411682076290987,0.32,32.30180237511648
7.725,1.611208006959995,64.55026252120284,6.879917496002917,245.0957353901424,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.744978240287404,11.764595298726835,19.36507875636085,12.38385149280525,0.32,32.2241601391999
7.75,1.6073284486412756,64.38498213748835,6.86441753479003,244.48376133714163,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.713155589531365,11.735220544182798,19.315494641246506,12.355951562622053,0.32,32.14656897282551
7.775,1.6034517690188301,64.22014512030849,6.848882494392257,243.873315308225,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.6814123960277,11.705919134794799,19.266043536092546,12.327988489906062,0.32,32.069035380376604
7.8,1.5995782735532318,64.05575013367721,6.833315618247406,243.2643934883779,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.64974846139565,11.676690887442138,19.21672504010316,12.299968112845331,0.32,31.991565471064636
7.825,1.5957082479464628,63.89179584682768,6.8177199464729465,242.65699207226825,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.618163587757948,11.647535619468876,19.1675387540483,12.271895903651304,0.32,31.914164958929256
7.85,1.5918419851087438,63.72828093339628,6.802098564375066,242.05110726349432,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.586657577701704,11.618453148647728,19.118484280018883,12.243777415875119,0.32,31.836839702174874
7.875,1.5879797868444803,63.56520407137148,6.786454617985273,241.4467352745371,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.555230234275928,11.589443293177782,19.069561221411444,12.215618312373492,0.32,31.759595736889604
7.9,1.5841219149830847,63.40256394457289,6.7707908637133025,240.8438723281248,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.52388136106249,11.56050587174999,19.020769183371865,12.187423554683944,0.32,31.682438299661694
7.925,1.5802686163552444,63.24035924189533,6.755109898512431,240.24251465653543,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.492610762139842,11.531640703513702,18.9721077725686,12.159197817322376,0.32,31.605372327104888
7.95,1.57642012294755,63.078588657304145,6.739414161304439,239.6426585015927,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.46141824208282,11.50284760807645,18.923576597191243,12.13094549034799,0.32,31.528402458951
7.975,1.57257664695524,62.917250889824636,6.723705935995668,239.04430011465575,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.430303605962099,11.474126405503476,18.87517526694739,12.102670684792203,0.32,31.4515329391048
8.0,1.5687380139796228,62.75634464275421,6.7079875750945375,238.4474357558827,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.3992666593059,11.44547691628237,18.82690339282626,12.074377635170167,0.32,31.374760279592454
8.025,1.5649038588624267,62.59586862358353,6.692261503931618,237.85206169415451,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.368307208096034,11.416898961319417,18.77876058707506,12.046070707076911,0.32,31.298077177248533
8.05,1.5610752756749482,62.43582154559099,6.676529697627962,237.25817420855807,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.33742505884502,11.388392362010787,18.730746463677296,12.017753455730332,0.32,31.221505513498965
8.075,1.5572529836794158,62.27620212672848,6.660794115200154,236.66576958735405,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.30662001854241,11.359956940192994,18.682860638018543,11.989429407360278,0.32,31.145059673588314
8.1,1.553437071828229,62.11700908962792,6.645056688977555,236.0748441279813,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.275891894655027,11.331592518143102,18.635102726888377,11.9611020401596,0.32,31.068741436564583
8.125,1.5496268970704732,61.95824116150391,6.629319233602763,235.48539413675266,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.245240495111137,11.303298918564128,18.587472348451172,11.932774620484974,0.32,30.992537941409463
8.15,1.5458226314684527,61.799897075123575,6.613583468402725,234.8974159308033,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.214665628401772,11.275075964678559,18.539969122537073,11.904450243124906,0.32,30.916452629369054
8.175,1.542024828058385,61.64197556689355,6.597851051179446,234.31090583438308,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.184167103387919,11.246923480050388,18.492592670068063,11.876131892123002,0.32,30.8404965611677
8.2,1.5382338369348367,61.48447537847508,6.582123553583503,233.72586018203214,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.15374472946567,11.218841288737543,18.445342613542525,11.847822396450304,0.32,30.764676738696735
8.225,1.5344494100516428,61.32739525599563,6.566402476687407,233.1422753170602,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.12339831648713,11.19082921521889,18.39821857679869,11.819524458037332,0.32,30.688988201032856
8.25,1.530671656227217,61.170733947461635,6.550689253015534,232.56014758376642,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.093127674355854,11.162887084020788,18.35122018423849,11.791240655427961,0.32,30.613433124544336
8.275,1.526900800680777,61.014490106757215,6.53498534966079,231.97947304644478,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.062932598415127,11.13501470622935,18.304347032027163,11.762973629389423,0.32,30.53801601361554
8.3,1.523136935649969,60.858662582934315,6.519291962384347,231.40024833569348,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.03281291345606,11.107211920113286,18.257598774880293,11.734725532291826,0.32,30.462738712999382
8.325,1.519380144150518,60.70325015836092,6.503610309000789,230.8224698832267,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,12.002768433927788,11.079478554394882,18.210975047508278,11.706498556201419,0.32,30.38760288301036
8.35,1.5156305312212541,60.54825153315211,6.487941626473594,230.24613387466525,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,11.972798961482592,11.051814425983933,18.16447545994563,11.67829492765247,0.32,30.312610624425083
8.375,1.5118882314619153,60.39366490652144,6.472287513939846,229.67123501644457,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,11.942904220855118,11.024219280789339,18.11809947195643,11.650117525091723,0.32,30.237764629238306
8.4,1.5081532746094126,60.23948987619966,6.456648325857263,229.09777212583418,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,11.913084150543376,10.996693062040041,18.071846962859897,11.621966986543073,0.32,30.163065492188252
8.425,1.5044257416761266,60.08572523741911,6.441025046242706,228.52574165320357,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,11.883338565966586,10.969235599353771,18.025717571225734,11.593845083236872,0.32,30.08851483352253
8.45,1.5007057552861844,59.93236916658704,6.4254191645500915,227.95513822566596,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,11.85366718773463,10.941846634831967,17.97971074997611,11.565754496190165,0.32,30.01411510572369
8.475,1.4969932178392973,59.77942335908135,6.4098294495054775,227.38596685313058,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,11.82407027636279,10.914526408950268,17.933827007724403,11.53769300910986,0.32,29.939864356785947
8.5,1.4932885752641265,59.62688008300724,6.394261524052581,226.8182046882753,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,11.794546643790316,10.887273825037214,17.88806402490217,11.509670743294647,0.32,29.86577150528253
8.525,1.4895915763221812,59.47474369455383,6.378712220196127,226.2518646033984,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,11.765096959376717,10.860089500963124,17.842423108366148,11.481681996353029,0.32,29.791831526443623
8.55,1.4859022983944212,59.32301268406218,6.363182536559451,225.68694212672574,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,11.735720990589737,10.832973222082837,17.79690380521865,11.453728565807012,0.32,29.718045967888425
8.575,1.4822208277926943,59.17168519879371,6.3476736100287505,225.12343176058138,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,11.706418451550231,10.805924724507907,17.75150555963811,11.425812498051751,0.32,29.644416555853887
8.6,1.478547241070131,59.02075976089043,6.332186426411403,224.56132912828474,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,11.677189114670806,10.778943798157668,17.70622792826713,11.397935567540525,0.32,29.57094482140262
8.625,1.4748816146273724,58.8702348983523,6.316721969154021,224.00062987067204,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,11.648032753274945,10.752030233792258,17.661070469505688,11.370099544477238,0.32,29.49763229254745
8.65,1.4712240248650588,58.72010913917923,6.301281221703216,223.4413296285794,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,11.618949140686128,10.725183822171813,17.616032741753767,11.342306199065789,0.32,29.424480497301175
8.675,1.4675745379960707,58.57038110139642,6.285865049280293,222.88342430226834,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,11.589938063717954,10.69840436650888,17.571114330418926,11.314557088704527,0.32,29.351490759921415
8.7,1.4639331449209558,58.42105006853463,6.270473443133848,222.3269117097844,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,11.560999408908788,10.671691762069653,17.52631502056039,11.286852197640926,0.32,29.278662898419118
8.725,1.460299874902568,58.272114985131935,6.255106839693345,221.7717886922996,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,11.532133011999578,10.64504585723038,17.48163449553958,11.25919231144802,0.32,29.20599749805136
8.75,1.4566747700405593,58.123574682292684,6.239765824354688,221.21805176410456,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,11.503338691733436,10.618466484677018,17.437072404687804,11.231578483838438,0.32,29.133495400811185
8.775,1.4530578724345822,57.97542799112121,6.224450982513785,220.6656974394899,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,11.474616266853474,10.591953477095515,17.392628397336363,11.204011768524813,0.32,29.061157448691645
8.8,1.449449224157263,57.82767374276907,6.2091628992341095,220.11472223284366,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,11.44596555610787,10.565506667176496,17.34830212283072,11.176493218621397,0.32,28.98898448314526
8.825,1.4458488462984116,57.6803108050511,6.193901901478317,219.56512273424295,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,11.417386382180633,10.539125891243662,17.30409324151533,11.14902342266097,0.32,28.916976925968232
8.85,1.442256754094624,57.53333805600943,6.178668244211136,219.0168955548783,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,11.38887856885367,10.512810986634157,17.260001416802826,11.121602839580044,0.32,28.84513508189248
8.875,1.4386729768639845,57.386754349081635,6.163462355607764,218.47003725514585,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,11.360441937267584,10.486561788247002,17.21602630472449,11.094232240093975,0.32,28.77345953727969
8.9,1.435097543924577,57.240558537705276,6.1482846638434,217.9245443954417,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,11.332076308562968,10.460378130981201,17.172167561311582,11.06691239491812,0.32,28.70195087849154
8.925,1.431530484594485,57.09474947531794,6.133135597093244,217.38041353616197,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,11.303781503880423,10.434259849735774,17.128424842595383,11.03964407476784,0.32,28.6306096918897
8.95,1.4279717622865937,56.9493260224743,6.118015546201499,216.83764125260984,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,11.275557345135711,10.408206780125273,17.08479780674229,11.012427983162699,0.32,28.559435245731876
8.975,1.4244210088755964,56.80428707735737,6.102924705856755,216.29622419891,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,11.24740365834332,10.38221876154768,17.04128612320721,10.985264470542159,0.32,28.488420177511927
9.0,1.4208784481877808,56.65963152520009,6.087863372574925,215.75615900227325,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,11.219320268118208,10.356295632109116,16.997889457560028,10.958154070634865,0.32,28.417568963755613
9.025,1.417344455539432,56.51535824745913,6.072831866307945,215.2174422820987,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,11.19130699866913,10.330437229540737,16.95460747423774,10.931097359354302,0.32,28.346889110788638
9.05,1.4138190860266502,56.371466039943996,6.057830470711226,214.68007039210065,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,11.163363660389233,10.304643378820831,16.911439811983197,10.904094847280206,0.32,28.276381720533003
9.075,1.4103022006252064,56.22795405926143,6.0428593767575665,214.1440407757933,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,11.13549012034125,10.278913957238078,16.86838621777843,10.87714687816362,0.32,28.20604401250413
9.1,1.406793670569927,56.084820818293835,6.02791890697507,213.60934892180498,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,11.107686143933858,10.253248748246639,16.82544624548815,10.850254032555126,0.32,28.135873411398542
9.125,1.4032935599947405,55.94206542114592,6.0130092368039305,213.07599210740588,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,11.079951589585106,10.227647621155482,16.782619626343774,10.823416626247075,0.32,28.065871199894808
9.15,1.399801904162911,55.79968678933783,5.998130572438312,212.5439670534945,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,11.052286286781714,10.202110418567736,16.739906036801347,10.79663503038896,0.32,27.99603808325822
9.175,1.396318701022897,55.65768382552272,5.9832831114792855,212.01327042018482,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,11.02469006184961,10.176636980168873,16.697305147656813,10.769909600662714,0.32,27.926374020457942
9.2,1.3928439424544823,55.51605543970647,5.9684670381451355,211.48389888648396,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,10.997162742097165,10.15122714655123,16.65481663191194,10.743240668661244,0.32,27.856878849089647
9.225,1.3893776261683188,55.374800541963815,5.953682525112687,210.95584912811893,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,10.969704154662184,10.125880758149709,16.612440162589145,10.716628545202838,0.32,27.787552523366376
9.25,1.3859197520864102,55.2339180140661,5.938929737037561,210.42911773054556,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,10.94231412198837,10.100597651066186,16.570175404219828,10.690073526667609,0.32,27.718395041728204
9.275,1.382470316857136,55.093405951418966,5.924208917123974,209.9036988658564,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,10.914992341024533,10.075377545561107,16.52802178542569,10.663576050823155,0.32,27.649406337142718
9.3,1.3790293189760623,54.95326361722149,5.909520157491959,209.3795902788554,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,10.88773869450048,10.05022033338506,16.485979085166445,10.637136283485527,0.32,27.580586379521247
9.325,1.3755967584431894,54.81349101147368,5.8948634581415185,208.85679196954266,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,10.860553182416217,10.025126014538047,16.444047303442105,10.610754224654734,0.32,27.511935168863786
9.35,1.3721726310649864,54.674087031918226,5.880238937853934,208.33530055637945,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,10.833435628931731,10.000094426706214,16.402226109575466,10.584430088137083,0.32,27.443452621299727
9.375,1.3687569274179232,54.535049201607364,5.865646863549683,207.8151084405097,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,10.806385638906503,9.975125205144465,16.360514760482207,10.55816435438943,0.32,27.375138548358464
9.4,1.3653496471476976,54.39637742741378,5.851087245264337,207.29621533623467,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,10.779403197484202,9.950218336139264,16.318913228224133,10.531957041475808,0.32,27.30699294295395
