Time,npSTAT5,EpoRJAK2,EpoRpJAK2,p1EpoRpJAK2,p2EpoRpJAK2,p12EpoRpJAK2,EpoRJAK2_CIS,SHP1,SHP1Act,STAT5,pSTAT5,CISnRNA1,CISnRNA2,CISnRNA3,CISnRNA4,CISnRNA5,CISRNA,CIS,SOCS3nRNA1,SOCS3nRNA2,SOCS3nRNA3,SOCS3nRNA4,SOCS3nRNA5,SOCS3RNA,SOCS3,Epo,ActD,CISEqc,CISEqcOE,CISInh,CISRNADelay,CISRNAEqc,CISRNATurn,CISTurn,CISoe,EpoRActJAK2,EpoRCISInh,EpoRCISRemove,JAK2ActEpo,JAK2EpoRDeaSHP1,SHP1ActEpoR,SHP1Dea,SOCS3Eqc,SOCS3EqcOE,SOCS3Inh,SOCS3RNADelay,SOCS3RNAEqc,SOCS3RNATurn,SOCS3Turn,SOCS3oe,STAT5ActEpoR,STAT5ActJAK2,STAT5Exp,STAT5Imp,epo_level,init_EpoRJAK2,init_SHP1,init_STAT5,cyt,nuc,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_24,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29,reaction_30,reaction_31,reaction_32,reaction_33,reaction_34,reaction_35,reaction_36
2.6399999999999997,0.14356369528404006,3.2439889109622824,0.23536752496737695,0.060327565211531986,0.28457509667349684,0.15196090216915073,0.0,26.718331491132858,0.006768508867128946,73.17510298225312,6.4796969772390405,0.8543680894770976,0.05192890370328968,0.0028150776652877815,0.00013697159099142656,6.017822877329702e-06,5.970891108705131e-10,6.194172020423597e-10,5.074203610444219e-06,1.7164762095896694e-06,5.434892106005464e-07,1.6085683381639555e-07,4.44530675386613e-08,1.0298016606951243e-08,1.7877181009478537e-06,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.10271080936757129,0.003403071845897285,0.02516624624907913,0.07549873874723738,0.019351246888429815,0.030427676716375224,0.0008722487893406382,0.004114541713719018,0.002197133474215127,0.0,0.0019680996488716583,2.210299889017707e-05,0.42095203820317173,3.2481931867229807,0.06969276962051314,0.002941873147382919,0.49502549986033234,0.03401506354236287,0.0020674519342520348,0.0001120770389728106,5.453267073590539e-06,2.395883344429871e-07,2.3883564434820525e-07,8.682708549808331e-10,2.0808503271906378e-12,0.0,4.112889664059579e-06,1.4856189903113455e-06,5.025477590484015e-07,1.5912209171811472e-07,4.709546273372202e-08,1.3014913547634833e-08,3.42241812391432e-11,0.007153125911387618,0.007150872403791414,0.0
2.6999999999999997,0.15874023691546585,3.2302528345446535,0.2351277423654075,0.06104603370062637,0.2906440351508594,0.15914935422229298,0.0,26.718036890652776,0.007063109347210295,72.6085218522954,7.035844234825166,0.9601316396032473,0.05931956929232564,0.0032712485076782155,0.00016206637871799074,7.256409705278246e-06,7.200262244960667e-10,7.623455812488191e-10,5.6753142961913285e-06,1.94276302142998e-06,6.230279572103428e-07,1.8697355711753143e-07,5.245539099836042e-08,1.2416095677220238e-08,2.155427502405295e-06,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.10227589701823325,0.003547573311796751,0.025140607374648283,0.07542182212394487,0.019581709282036494,0.031076586284555115,0.0009210537122022257,0.004385195094212754,0.0024012223991470532,0.0,0.0020049975348868892,2.3065035612313442e-05,0.4255282605613895,3.466708702863099,0.07567444481831617,0.0032528672340654593,0.5473561053966673,0.038225840983979034,0.002361697427181522,0.00013023862574225624,6.452368994196705e-06,2.8890034664745593e-07,2.8801048979842667e-07,1.0470426845338992e-09,2.560999350588683e-12,0.0,4.547675360321887e-06,1.661611425496027e-06,5.687997289604928e-07,1.8240934652709768e-07,5.474188433592446e-08,1.5357823807261217e-08,4.126335438737749e-11,0.008624369050545304,0.00862171000962118,0.0
2.76,0.17518965307397352,3.2166835590136564,0.23481896720485737,0.061719231023117264,0.29656237468443775,0.166435868057771,0.0,26.717736934734404,0.007363065265581115,72.00819361625086,7.624863497260739,1.0768215522125246,0.06760774718309369,0.003791219044238738,0.0001911605718031841,8.718272112016622e-06,8.651322875890449e-10,9.343692595229928e-10,6.334982009870269e-06,2.1940538376987963e-06,7.124185174903412e-07,2.166991909800667e-07,6.1689455417024e-08,1.4910955390326718e-08,2.5885503943828525e-06,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.10184626551930885,0.0036933749472821357,0.025107591498886736,0.07532277449666022,0.019797649976059397,0.03170939318126184,0.0009707574491946078,0.004664512658427802,0.0026178041438937507,0.0,0.0020414458779630692,2.404456086093213e-05,0.42968641281054243,3.6899490335653784,0.08200967683659771,0.0035899447632492605,0.6040757408181799,0.04287163106093127,0.002691675689568907,0.00015094027771065738,7.610699740271644e-06,3.4710165737973176e-07,3.4605291503561794e-07,1.2580520015200298e-09,3.1388901906252377e-12,0.0,5.0189270480434e-06,1.8547481141223053e-06,6.423723400341565e-07,2.0858100302767526e-07,6.34449182611552e-08,1.806136164517702e-08,4.955471128128245e-11,0.010357328545585623,0.01035420157753141,0.0
2.82,0.19298388457946616,3.2032837883847485,0.23444607862151448,0.06234811500597999,0.3023280590318762,0.17381395893972051,0.0,26.71743169396092,0.0076683060390629375,71.3735315414441,8.24729203790747,1.2053237104787868,0.07688397873427592,0.004382587081266739,0.00022480376003558672,1.0438405353469654e-05,1.0358830747685649e-09,1.1406789256807702e-09,7.057510231405037e-06,2.4725586392167903e-06,8.126669483646038e-07,2.5045111838184187e-07,7.231522121460182e-08,1.783994030216494e-08,3.0970428064921755e-06,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.10142200042914383,0.0038403781093506086,0.025067720300514042,0.07520316090154212,0.019999376198874454,0.03232587752104503,0.0010213023712577762,0.004952328768197744,0.0028471848492261902,0.0,0.0020774374091159587,2.5041344142146525e-05,0.43341298277380125,3.9171794232555612,0.08870424435123608,0.003954579929129833,0.6654324670309542,0.047987703550755746,0.003060991455845069,0.00017448448728985783,8.950140198766818e-06,4.155855371383565e-07,4.1435322990742593e-07,1.5063531834941285e-09,3.8319602812063575e-12,0.0,5.52870572637866e-06,2.0662890236629775e-06,7.239126276915929e-07,2.3793161330850326e-07,7.332676537593769e-08,2.1172360073184608e-08,5.928882944164772e-11,0.012391836613167393,0.012388171225968702,0.0
2.88,0.21219567283295923,3.1900562094089215,0.23401367905901713,0.06293368114916338,0.3079393166402687,0.1812771137264685,0.0,26.71712123996758,0.007978760032402643,70.70406653411277,8.903548940814519,1.346570541572162,0.08724588554984192,0.005053698208528601,0.00026360969100010007,1.2456528900550186e-05,1.2362237199292404e-09,1.3872708630519292e-09,7.847374338052285e-06,2.7806223619751664e-06,9.248580153342978e-07,2.886855930160119e-07,8.450978084819366e-08,2.126776061292972e-08,3.6921396179103226e-06,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.10100318675258053,0.003988487389922918,0.02502148587174166,0.07506445761522501,0.02018720726150401,0.03292584985480732,0.0010726304320080547,0.005248462766022508,0.0030896547803827305,0.0,0.002112964907098959,2.6055151526452905e-05,0.43669527261427704,4.14759536501039,0.095762654845867,0.004348263331220703,0.731677105444448,0.05361118129293018,0.00347353134713155,0.00020120351848842527,1.0495125578998359e-05,4.959333421837171e-07,4.944894879716962e-07,1.7976831375900338e-09,4.660353344669034e-12,0.0,6.079095329958871e-06,2.297544449477026e-06,8.141071393611369e-07,2.707787736570566e-07,8.452100706623671e-08,2.4742667999508084e-08,7.068076519475592e-11,0.01477284173486834,0.014768558471641291,0.0
2.94,0.23289826766451222,3.177003487450213,0.2335261109029372,0.06347695670254248,0.3133946454987338,0.18881879942941293,0.0,26.716805645433208,0.008294354566779173,69.9994574155855,9.593925025395096,1.5015411055236383,0.09879851134232863,0.005813702051366559,0.00030826242468791923,1.4817626832453035e-05,1.4706224222982902e-09,1.6810546697608615e-09,8.709214931532769e-06,3.120726981554779e-06,1.0501587411672097e-06,3.319003160125892e-07,9.846878432504282e-08,2.5267271747143028e-08,4.386489915784886e-06,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.10058990880973831,0.00413761062773456,0.0249693524966797,0.0749080574900391,0.020361472657518444,0.033509149549800665,0.0011246833583326843,0.00555271961185372,0.0033454874412735015,0.0,0.0021480212094885927,2.7085745676509664e-05,0.43952154069513655,4.380323487528802,0.10318803624613848,0.004772495987642614,0.803062230594781,0.0597810437268508,0.003933477481886047,0.00023146164648381323,1.2272890446903214e-05,5.899360292838067e-07,5.882489689193161e-07,2.1385393984179238e-09,5.647281263845206e-12,0.0,6.672194359162902e-06,2.5498730611355e-06,9.136825447508814e-07,3.0746416354050924e-07,9.717335964677086e-08,2.8829567588705635e-08,8.397264450993322e-11,0.017550950162826512,0.017545959663139547,0.0
3.0,0.25516511283552595,3.1641282623788785,0.2329874720464331,0.0639789952529795,0.31869279891740754,0.19643247138814116,0.0,26.716484984069997,0.008615015929988444,69.25950099345326,10.318572991472266,1.6712609527438882,0.11165466055256415,0.006672611014045784,0.00035952293856616097,1.7572539460889568e-05,1.7441292459027375e-09,2.029973366983428e-09,9.647829720665483e-06,3.4954930022409348e-06,1.1898218438654726e-06,3.8063707016739664e-07,1.1440793878508821e-07,2.9920318686510974e-08,5.194303597230869e-06,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.10018225010523435,0.004287658911738686,0.024911758315491913,0.07473527494647574,0.020522510326554232,0.034075643268646996,0.0011774028309378545,0.005864890534169331,0.0036149387308445705,0.0,0.0021825992237260775,2.8132885880396788e-05,0.4418811459313059,4.614423012912197,0.11098203092415944,0.0052287828905113,0.8798410857174874,0.06653812121921152,0.004445320957411805,0.00026565749637858156,1.4313731693501886e-05,6.996177101238289e-07,6.97651698361095e-07,2.536265632661083e-09,6.819427569896385e-12,0.0,7.3101068702186025e-06,2.8246795258292897e-06,1.0234060718298483e-06,3.4835455216962826e-07,1.1144244560727269e-07,3.349621330757465e-08,9.94364690351021e-11,0.02078301240347476,0.020777214388923475,0.0
3.06,0.27906951132654795,3.1514331444847374,0.23240163052165896,0.06444087175136544,0.32383277210937256,0.20411158111670497,0.0,26.7161593306118,0.008940669388188953,68.4841418566133,11.077497854349636,1.8568017515854949,0.12593523201335488,0.007641361296926403,0.00041823617022054805,2.0778606184357064e-05,2.062440012542019e-09,2.4431361687272755e-09,1.0668164012199845e-05,3.907680338638323e-06,1.3451890411942393e-06,4.354843971642913e-07,1.3256457602694398e-07,3.531864385409822e-08,6.131509006349497e-06,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.09978029319799074,0.004438546578178116,0.0248491168886477,0.0745473506659431,0.02067066505895449,0.034625223534181127,0.0012307306543625199,0.006184753692655499,0.003898246143534022,0.0,0.002216691938102851,2.9196328089971874e-05,0.4437646936095745,4.8488878321260245,0.11914469282232878,0.00571862614709468,0.9622664286181885,0.07392508023609225,0.0050138751340516995,0.00030422647248469297,1.6651288924511957e-05,8.272612453435808e-07,8.249760050168076e-07,2.9991445505106333e-09,8.20739346486501e-12,0.0,7.994932886188502e-06,3.1234117242868555e-06,1.144085764946105e-06,3.9384276599454793e-07,1.2750057744626476e-07,3.881209086344863e-08,1.1737713333725754e-10,0.024532753844782876,0.02452603602539799,0.0
3.12,0.3046842686535836,3.138920710418588,0.23177223813359019,0.06486367800416677,0.32881378962347196,0.21184958380402166,0.0,26.715828760800594,0.009271239199398562,67.67348177410278,11.870547791197819,2.059280644256995,0.14176954511530643,0.00873187641113333,0.00048533856850354495,2.4500369387490352e-05,2.4319662643046716e-09,2.9309666235563544e-09,1.1775299599414398e-05,4.360188464682223e-06,1.5176941752474685e-06,4.970803119848541e-07,1.5319929486517094e-07,4.156486946907299e-08,7.215923502344851e-06,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.09938411957186581,0.00459019120006153,0.024781818654495927,0.07434545596348778,0.020806287049396816,0.03515780738523877,0.001284608917685559,0.006512074853065858,0.004195628014574477,0.0,0.002250292432668738,3.027582496494477e-05,0.44516418127209695,5.082649226649012,0.1276743890010956,0.00624351767073543,1.050589301782812,0.08198639769988428,0.005644288620868834,0.00034764328704100264,1.9322845095152697e-05,9.754362689703267e-07,9.727865057218687e-07,3.5364996432673018e-09,9.846195484243264e-12,0.0,8.728758178504388e-06,3.4475574975920486e-06,1.2765705284540806e-06,4.4434860351123483e-07,1.4553455239253564e-07,4.485349805150617e-08,1.3813568963664994e-10,0.02887145711165173,0.028863694009379406,0.0
3.1799999999999997,0.3320813178051821,3.12659349916604,0.23110274327233704,0.06524851854052498,0.3336352934691509,0.21963994553578636,0.0,26.715493351371443,0.00960664862854593,66.82778861828386,12.69740547572502,2.2798593434492282,0.1592956565892946,0.009957132824911627,0.000561866119883632,2.8810337554306654e-05,2.859911113818612e-09,3.5053660763302655e-09,1.29744421782992e-05,4.8560558430952455e-06,1.7088661348550828e-06,5.661150342410607e-07,1.7659766751191936e-07,4.877355032449929e-08,8.467436256010133e-06,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.09899380950725345,0.004742513571763047,0.024710232298988374,0.07413069689696514,0.020929730570976933,0.03567333510640636,0.0013389801450829973,0.006846608070904681,0.004507282812204714,0.0,0.002283393890051043,3.1371125922028963e-05,0.44607314344088494,5.314579292112261,0.136567706438489,0.006804931495150813,1.1450577391139583,0.09076832502316205,0.006342057887746659,0.00039642457379980973,2.236964606419203e-05,1.147029570341805e-06,1.1439644455274447e-06,4.158805482726319e-09,1.1775814625109452e-11,0.0,9.513643521963977e-06,3.7986409629097173e-06,1.4217499596716223e-06,5.003196908802026e-07,1.6574645208130495e-07,5.170404434705537e-08,1.6209284658323317e-10,0.0338786933380011,0.03386974502404053,0.0
3.2399999999999998,0.3613313260478435,3.1144540080604077,0.23039640290408617,0.06559650685076136,0.3382969319278948,0.227476150240689,0.0,26.715153180035845,0.009946819964144427,65.94750469571815,13.557580017623895,2.519742946885817,0.17866066549738235,0.011331227755175912,0.0006489628865364415,3.378981385981557e-05,3.354351605319166e-09,4.1798944007865465e-09,1.4270907202607555e-05,5.398458557596736e-06,1.9203315362558295e-06,6.433337244810773e-07,2.0307201027171336e-07,5.707230296479306e-08,9.908204312438296e-06,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.09860944195385446,0.004895437688500469,0.024634706037566702,0.07390411811270009,0.021041352768416986,0.036171769031150075,0.0013937874368849406,0.007188096383402876,0.004833388477800379,0.0,0.0023159896061666608,3.248197718939133e-05,0.4464867936556206,5.54349510807436,0.14581936533435488,0.007404315717182473,1.2459154101469776,0.10031884091223338,0.00711303940803047,0.00045113158702028797,2.583724052203616e-05,1.3452780829275697e-06,1.3417406421276665e-06,4.877807488417612e-09,1.40418034933815e-11,0.0,1.0351613430281555e-05,4.1782183721454375e-06,1.5805539484199754e-06,5.622322667705615e-07,1.8835444368641423e-07,5.9455169327339406e-08,1.8967272193792212e-10,0.03964310650698084,0.039632817249753184,0.0
3.3,0.3925032854293793,3.1025046888406336,0.22965629380190278,0.06590876196335352,0.3427985489932207,0.2353517063847283,0.0,26.714808325463437,0.010291674536555242,65.03325437060997,14.450399620657285,2.7801784613747715,0.20002100408225196,0.012869448951080614,0.0007478900656376823,3.95297936872654e-05,3.924327929564402e-09,4.969969341526669e-09,1.5670104182592377e-05,5.990708105786923e-06,2.15381712723895e-06,7.295392085935589e-07,2.3296321370591186e-07,6.660301336628408e-08,1.1562862285287825e-05,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.09823109440480716,0.0050488907214191695,0.024555568815759925,0.07366670644727978,0.02114151255983464,0.03665309241211807,0.0014489746012536372,0.007536272508258542,0.005174101815215213,0.0,0.0023480730008111606,3.3608121866291487e-05,0.4464021622342036,5.768163708810668,0.1554221401439567,0.008043084105488551,1.3534002080545595,0.11068759260502145,0.007963461238152208,0.0005123729797704914,2.977584066949125e-05,1.5738046172953083e-06,1.5697311718257606e-06,5.7066516615255815e-09,1.6695955966905763e-11,0.0,1.1244644424608825e-05,4.587873514949168e-06,1.7539520308271634e-06,6.305918862416108e-07,2.1359357756801145e-07,6.820667850479976e-08,2.2134685614918775e-10,0.04626325232038132,0.0462514491411513,0.0
3.36,0.42566408887798635,3.0907479437603804,0.22888532306451584,0.06618640533429054,0.3471401743931294,0.24326015343152255,0.0,26.71445886726217,0.010641132737819223,64.08585085714269,15.375005081753642,3.062453027355837,0.22354271204495424,0.014588346319602064,0.0008600355819442324,4.6131935036023824e-05,4.579939887127847e-09,5.893085993495032e-09,1.7177519430679284e-05,6.636248308379497e-06,2.4111518785267605e-06,8.255946728051446e-07,2.666426273094894e-07,7.752312558706442e-08,1.3458746110926735e-05,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.0978588427723701,0.005202802988769406,0.024473131433637843,0.07341939430091353,0.021230569638703553,0.037117308353687505,0.00150448627670236,0.007890859547798184,0.005529557930480697,0.0,0.002379637628108267,3.47492999878439e-05,0.4458182280412585,5.987307915272244,0.16536678965710622,0.008722607414066589,1.4677427879835525,0.12192582518474634,0.008899933937484767,0.0005808076555656069,3.424070412839347e-05,1.836656496081096e-06,1.831975954851139e-06,6.660024859203473e-09,1.979704450779542e-11,0.0,1.2194652889394067e-05,5.029212667014993e-06,1.9429524844169637e-06,7.059340330552169e-07,2.4171657631054927e-07,7.806729512038819e-08,2.576384950210358e-10,0.05384849331028199,0.05383498444370694,0.0
3.42,0.4608780940233421,3.079186121754969,0.22808623796395758,0.06643055802642782,0.35132201415544656,0.2511950680830374,0.0,26.714104885956942,0.010995114043045033,63.10630204002309,16.330344270335807,3.367891834372978,0.24940169161467482,0.01650580523287496,0.0009869242281088273,5.370960642091309e-05,5.33245105785885e-09,6.969058200226689e-09,1.8798697259167628e-05,7.338651287031924e-06,2.694268722998888e-06,9.324263100676092e-07,3.045139932010547e-07,9.000701420971926e-08,1.5626131352850945e-05,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.09749276126536503,0.005357107923501457,0.024387687598489992,0.07316306279546998,0.021308883568826605,0.03756443880252531,0.0015602680457302979,0.00825157169732459,0.005899869722893027,0.0,0.0024106771868018114,3.5905248594862316e-05,0.44473604236731196,6.199613092308319,0.175641997620253,0.009444204444178995,1.5891650630557792,0.13408629858837065,0.0099294607234665,0.0006571476869621049,3.9292537659225256e-05,2.1383472741366155e-06,2.1329804231435403e-06,7.754306274988546e-09,2.341163110797913e-11,0.0,1.320348257649516e-05,5.503859085167525e-06,2.1486011505030984e-06,7.888246288837108e-07,2.7299460952870706e-07,8.915522628691332e-08,2.9912715085624e-10,0.06251995215424153,0.06250452541140378,0.0
3.48,0.4982066754348854,3.0678215146894647,0.22726163501429672,0.06664233821922358,0.35534444179472224,0.2591500702661307,0.0,26.713746462966277,0.011353537033709178,62.095814871633564,17.315168039004895,3.6978556413808845,0.27778393477839647,0.018641121653468543,0.001130228504367364,6.238903800211671e-05,6.19440323658287e-09,8.220289991700301e-09,2.0539219284532777e-05,8.101612220565104e-06,3.0052057985753803e-06,1.0510258756308948e-06,3.470154311323206e-07,1.0424746464467299e-07,1.8098490235785044e-05,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.09713292226909413,0.005511742034159803,0.024299514894202554,0.07289854468260766,0.021376812985270936,0.03799452360456594,0.0016162665414005382,0.008618114959534682,0.00628512742747557,0.0,0.0024411855303274454,3.7075701809947484e-05,0.4431588407288472,6.403734799012529,0.1862343287535995,0.010209132868926257,1.7178786604298681,0.14722318888225233,0.011059446518324145,0.0007421613065297498,4.49979287229409e-05,2.483902568608023e-06,2.477761294633148e-06,9.00773384810602e-09,2.761497914883826e-11,0.0,1.4272891777461936e-05,6.013446948101401e-06,2.3719798989217756e-06,8.798603971996518e-07,3.077180420848689e-07,1.0159874415763194e-07,3.4645352206095477e-10,0.07241153991176559,0.07239396094314017,0.0
3.54,0.5377077766770509,3.056656353627435,0.22641396891652596,0.06682285876857784,0.3592079895942764,0.26711882907702117,0.0,26.713383680578684,0.011716319421307426,61.0557993948427,18.32802650869177,4.053738218508371,0.3088857433220424,0.02101507745871662,0.001291779598538371,7.231049567888274e-05,7.179733152761901e-09,9.672054149388027e-09,2.2404683398960707e-05,8.928943842601589e-06,3.3461075690345575e-06,1.1824532100083323e-06,3.94621427949747e-07,1.2045717544004172e-07,2.091275250122583e-05,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.09677939622590376,0.005666644873200113,0.024208875737396468,0.0726266272121894,0.021434714811379534,0.03840761957215581,0.0016724295407459654,0.008990187850986231,0.0066853982135818505,0.0,0.0024711566768267877,3.826039091472237e-05,0.44109214900927773,6.598307803624244,0.19712818879582486,0.011018580054069168,1.8540833767319178,0.16139198641075106,0.012297706709598387,0.0008366759057485671,5.142978262905798e-05,2.8789068032753186e-06,2.8718932611047606e-06,1.0440573994046135e-08,3.249198920372136e-11,0.0,1.5404540490574535e-05,6.559615199693468e-06,2.6142050170570902e-06,9.796691914274766e-07,3.4619717275972707e-07,1.15536768398342e-07,4.0032448588522413e-10,0.08367099954675827,0.08365101000490333,0.0
3.5999999999999996,0.5794354533225704,3.045692805202456,0.2255455606636865,0.06697322511794444,0.36291334055105,0.2750950684486994,0.0,26.713016621926833,0.012083378073157923,59.9878708786099,19.36726724723078,4.436963332391326,0.3429139133898766,0.023650017539660326,0.0014735791766679641,8.362957937057625e-05,8.303901540979864e-09,1.1352807806561618e-08,2.4400680642563744e-05,9.824569496395974e-06,3.7192253244667824e-06,1.3278386278050644e-06,4.478448747958308e-07,1.388703863420725e-07,2.41095880993635e-05,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.09643225151888726,0.005821758996946622,0.02411601824375252,0.07234805473125758,0.02148294358844368,0.03880379962202198,0.0017287060527265783,0.009367482114247594,0.007100725835809877,0.0,0.0025005848188832574,3.9459044434093885e-05,0.4385438723484774,6.781956129807357,0.2083058049136255,0.011873653693565949,1.9979656023084487,0.17664937577291237,0.01365247449803033,0.000941581104558689,5.866779195807874e-05,3.3295548971781734e-06,3.3215606163919454e-06,1.2075309295377248e-08,3.813825925551329e-11,0.0,1.6599977328843605e-05,7.144000777679011e-06,2.876425176442943e-06,1.0889101414657291e-06,3.8876293365048207e-07,1.3111946263662986e-07,4.615185090799716e-10,0.09646103679783968,0.096438352397454,0.0
