Time,x,y,y0,beta_x,psi,alpha_x,alpha_xy,beta_y,alpha_y,alpha_0,fx,flag1,flag2,flag3,M,xmax,xmin,compartment,R1,R2,R3,R4,R5,R6
7.97,0.4621356452489102,0.5809365688489194,0.007062787793205345,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.133482152488816,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.133482152488816,0.0,0.8456852126951024,0.39281529846157365,0.388453328626294,0.34856194130935164
7.98,0.4650288668150301,0.5813462899673293,0.007106642984447077,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.1424330567089993,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.1424330567089993,0.0,0.8515798403194814,0.3952745367927756,0.3908653641445892,0.3488077739803976
7.99,0.46795264675299797,0.5817777373936643,0.007150970267006889,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.1514785008920874,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.1514785008920874,0.0,0.8575699609113078,0.39775974974004824,0.3933033646853789,0.3490666424361986
8.0,0.47090697176300933,0.5822310404053768,0.007195769683867907,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.1606184438918101,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.1606184438918101,0.0,0.8636564667267251,0.4002709259985579,0.3957673326127349,0.34933862424322604
8.01,0.47389181939207137,0.5827063276377505,0.00724104114434078,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.1698528162442206,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.1698528162442206,0.0,0.8698402495929071,0.40280804648326063,0.3982572629387429,0.3496237965826503
8.02,0.47690715780329224,0.5832037270377934,0.007286784420602777,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.1791815194539352,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.1791815194539352,0.0,0.8761222004279254,0.4053710841327984,0.4007731431331527,0.34992223622267604
8.03,0.4799529455451709,0.583723365818129,0.0073329991442368705,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.1886044252803725,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.1886044252803725,0.0,0.8825032087450498,0.40796000371339525,0.4033149529330279,0.3502340194908774
8.04,0.48302913132088593,0.5842653704108893,0.007379684802770825,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.1981213750239907,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.1981213750239907,0.0,0.8889841621409097,0.410574761622753,0.4058826641523954,0.3505592222465336
8.05,0.486135643715171,0.5848298617887985,0.007426840576016725,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.2077321477438103,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.2077321477438103,0.0,0.8955659201723388,0.41321529715789534,0.4084762316809199,0.35089791707327905
8.06,0.48927239284622315,0.5854169562875625,0.007474465362642168,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.217436465368003,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.217436465368003,0.0,0.9022493182990409,0.41588153391928967,0.4110955949453192,0.3512501737725375
8.07,0.4924393062897278,0.5860267822388133,0.007522558353460313,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.2272341038338455,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.2272341038338455,0.0,0.9090352596555803,0.41857341034626866,0.4137407094403172,0.351616069343288
8.08,0.4956362866165309,0.5866594604415366,0.007571118354277791,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.2371247617198924,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.2371247617198924,0.0,0.9159246069173576,0.4212908436240513,0.4164115094852785,0.35199567626492195
8.09,0.4988632248310885,0.5873151104218781,0.007620144000488262,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.24710810182118,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.24710810182118,0.0,0.9229182164278177,0.4240337411064252,0.41910792002685443,0.3523890662531269
8.1,0.5021200001098779,0.58799385037279,0.007669633753118909,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.2571837503399346,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.2571837503399346,0.0,0.9300169374734474,0.4268020000933962,0.42182985642154,0.35279631022367397
8.11,0.5054064795398083,0.5886957970936787,0.007719585894876948,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.267351296076282,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.267351296076282,0.0,0.9372216115363421,0.4295955076088371,0.42457722421823213,0.3532174782562072
8.12,0.508722517856632,0.5894210659300514,0.007769998526196125,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.2776102896189552,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.2776102896189552,0.0,0.9445330715236783,0.43241414017813723,0.4273499189407869,0.35365263955803083
8.13,0.5120679505524071,0.5901697660389668,0.007820869457220915,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.2879602220215094,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.2879602220215094,0.0,0.9519521211067369,0.43525775796954597,0.4301478201471503,0.35410185962338003
8.14,0.5154425942260636,0.5909420007601945,0.007872196213459835,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.2984005258868843,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.2984005258868843,0.0,0.9594795354132717,0.4381262050921541,0.4329707917402909,0.3545652004561167
8.15,0.5188462717595705,0.5917378854870954,0.00792397643103756,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.3089306532561713,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.3089306532561713,0.0,0.9671161365931941,0.44101933099563495,0.4358187037070658,0.3550427312922572
8.16,0.5222787828520321,0.5925575270199646,0.007976207394425602,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.3195499844484742,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.3195499844484742,0.0,0.9748627055426612,0.4439369654242273,0.4386914066934081,0.35553451621197874
8.17,0.525739913158022,0.5934010301317432,0.008028886180005825,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.3302578563326304,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.3302578563326304,0.0,0.9827200090554319,0.44687892618431874,0.4415887399003204,0.3560406180790459
8.18,0.5292294340050122,0.5942684974928757,0.00808200965178768,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.3410535614530066,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.3410535614530066,0.0,0.9906887988117653,0.4498450189042604,0.4445105308483224,0.3565610984957254
8.19,0.5327471021108019,0.5951600295961662,0.00813557445712543,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.3519363471552932,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.3519363471552932,0.0,0.9987698103375403,0.4528350367941816,0.44745659514189867,0.3570960177576997
8.2,0.536292659300947,0.5960757246816358,0.008189577022435375,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.362905414712305,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.362905414712305,0.0,1.0069637619328988,0.45584876040580496,0.45042673623394563,0.3576454348089815
8.21,0.5398658296452993,0.5970156740272297,0.008244013490007454,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.3739599104651448,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.3739599104651448,0.0,1.0152713408353673,0.4588859551985044,0.45342074195041,0.3582094044163378
8.22,0.543466319154707,0.5979799618364592,0.008298879713249423,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.3850989248848748,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.3850989248848748,0.0,1.0236932016807279,0.46194637128150096,0.4564383842287183,0.3587879771018755
8.23,0.5470938260417021,0.5989686840943301,0.008354171493040801,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.3963215243165157,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.3963215243165157,0.0,1.0322300175400414,0.4650297521354468,0.45947943211724407,0.35938121045659804
8.24,0.5507480285296324,0.5999819271101133,0.00840988430165803,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.4076267132635503,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.4076267132635503,0.0,1.0408824200543094,0.46813582425018757,0.46254363659119163,0.359989156266068
8.25,0.5544285883823383,0.6010197742873302,0.008466013365501521,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.419013445307859,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.419013445307859,0.0,1.0496510169011877,0.47126430012498755,0.4656307351025837,0.36061186457239813
8.26,0.5581351506131721,0.602082306033508,0.008522553660620933,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.4304806222095012,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.4304806222095012,0.0,1.0585363904625447,0.47441487802119625,0.4687404513341513,0.3612493836201048
8.27,0.5618673431940171,0.6031695996699369,0.00857949990824045,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.4420270930064902,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.4420270930064902,0.0,1.067539096455131,0.4775872417149145,0.4718724949532248,0.3619017598019621
8.28,0.5656247767643067,0.6042817293414259,0.008636846570284063,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.4536516531145738,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.4536516531145738,0.0,1.0766596625237035,0.48078106024966066,0.4750265613656235,0.36256903760485554
8.29,0.5694070465604708,0.6054187614648006,0.008694587855091513,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.4653530502964562,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.4653530502964562,0.0,1.0858985830286063,0.48399598957640017,0.47820233203003326,0.3632512568788803
8.3,0.5732137323781247,0.6065807541299977,0.00875271771410552,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.4771299845448234,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.4771299845448234,0.0,1.0952563169003195,0.487231672521406,0.4813994742758036,0.3639484524779986
8.31,0.5770443886266449,0.6077677764074133,0.008811229793087858,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.4889810773136825,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.4889810773136825,0.0,1.1047333026365722,0.49048773033264814,0.4846176386198322,0.36466066584444795
8.32,0.5808985547752613,0.6089798866848609,0.008870117476922589,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.5009049038359645,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.5009049038359645,0.0,1.11432993859668,0.4937637715589721,0.4878564612307424,0.3653879320109165
8.33,0.5847757516426866,0.610217139447523,0.008929373869447981,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.5128999816445614,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.5128999816445614,0.0,1.1240465871148773,0.4970593888962836,0.491115562819639,0.3661302836685138
8.34,0.5886754811135917,0.6114795851727256,0.008988991789016028,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.5249647696951742,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.5249647696951742,0.0,1.1338835728269852,0.5003741589465529,0.49439454839588154,0.36688775110363536
8.35,0.5925972258550819,0.6127672702247133,0.00904896376405194,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.5370976674891594,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.5370976674891594,0.0,1.1438411809543627,0.5037076419768196,0.4976930070228567,0.367660362134828
8.36,0.5965404490331728,0.6140802367494237,0.009109282028613653,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.5492970141963782,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.5492970141963782,0.0,1.1539196555446296,0.5070593816781969,0.5010105115737509,0.3684481420496542
8.37,0.6005046072021096,0.6154185174838002,0.009169938688357953,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.5615611285315265,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.5615611285315265,0.0,1.1641192135855192,0.5104289161217932,0.5043466278596874,0.3692511104902801
8.38,0.6044891508259524,0.6167821353397503,0.009230925726515047,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.5738883103677903,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.5738883103677903,0.0,1.1744400440938516,0.5138157782020596,0.5077009149583276,0.3700692812038502
8.39,0.6084934650873763,0.6181711260406044,0.009292234237406197,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.5862766576140703,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.5862766576140703,0.0,1.18488223507945,0.5172194453242699,0.5110728830573409,0.37090267562436263
8.4,0.6125169370537584,0.6195855119765374,0.009353855294545327,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.5987242740100651,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.5987242740100651,0.0,1.1954458531220735,0.5206393964956947,0.514462041199993,0.3717513071859225
8.41,0.6165589334037093,0.6210253105887006,0.009415779661732066,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.6112292002177255,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.6112292002177255,0.0,1.2061309148068209,0.5240750933931528,0.5178678813952636,0.37261518635322033
8.42,0.6206188001688611,0.6224905342542245,0.009477997788938696,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.6237894130224135,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.6237894130224135,0.0,1.2169373847287899,0.5275259801435319,0.5212898783916282,0.3734943205525347
8.43,0.6246958624756549,0.6239811901712219,0.009540499808197076,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.6364028245340572,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.6364028245340572,0.0,1.2278651734521808,0.5309914831043067,0.5247274894508391,0.3743887141027331
8.44,0.6287894242871275,0.6254972802437909,0.009603275529485592,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.6490672813883005,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.6490672813883005,0.0,1.2389141354236206,0.5344710106440583,0.5281801541217076,0.37529836814627454
8.45,0.632898768144699,0.6270388009670174,0.00966631443661608,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.6617805639476626,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.6617805639476626,0.0,1.2500840668395063,0.5379639529229941,0.5316472940138844,0.37622328058021043
8.46,0.6370231559179633,0.6286057431259079,0.009729605696761708,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.6745403886211987,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.6745403886211987,0.0,1.2613747050898005,0.5414696825302688,0.5351283133218939,0.37716344587554473
8.47,0.6411619077542826,0.6301980770591841,0.009793139228233516,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.6873446521148117,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.6873446521148117,0.0,1.2727858542535926,0.5449876215911402,0.5386226575528434,0.37811884623551045
8.48,0.645314204028907,0.6318157890552463,0.009856903019726734,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.7001908187144312,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.7001908187144312,0.0,1.2843170644723085,0.548517073424571,0.5421296660849704,0.37908947343314775
8.49,0.6494792511504073,0.6334588505829867,0.009920885373484886,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.7130764332465724,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.7130764332465724,0.0,1.2959678967203931,0.5520573634778462,0.5456486955416687,0.380075310349792
8.5,0.6536562344936772,0.635127226817368,0.009985074267740961,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.7259989754648135,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.7259989754648135,0.0,1.307737845243435,0.5556077993196256,0.5491790847257528,0.3810763360904208
8.51,0.6578443182399747,0.636820876506288,0.010049457353933988,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.7389558595549215,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.7389558595549215,0.0,1.3196263353407256,0.5591676705039784,0.5527201544663694,0.3820925259037728
8.52,0.6620426452169628,0.6385397518374469,0.010114021953925582,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.7519444336399783,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.7519444336399783,0.0,1.3316327211053358,0.5627362484344184,0.556271207465907,0.38312385110246816
8.53,0.6662503367387504,0.6402837983052119,0.010178755057216535,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.7649619792855091,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.7649619792855091,0.0,1.3437562831220229,0.5663127862279379,0.5598315281469094,0.3841702789831271
8.54,0.6704665283848669,0.6420529532032421,0.01024364383344686,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.7780058221906818,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.7780058221906818,0.0,1.3559962959063017,0.5698965491271368,0.5634004108395774,0.38523177192194524
8.55,0.6746903331558044,0.6438471468941056,0.010308675103639158,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.7910732182007696,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.7910732182007696,0.0,1.3683519550241043,0.5734867831824337,0.5669771307001537,0.38630828813646334
8.56,0.6789207890095625,0.6456663046761378,0.010373834587500613,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.8041611909983337,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.8041611909983337,0.0,1.3808222725739783,0.5770826706581281,0.5705609023125336,0.3873997828056827
8.57,0.6831569430044588,0.647510343426719,0.010439108109351754,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.8172667924200443,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.8172667924200443,0.0,1.3934062383543686,0.58068340155379,0.5741509460143465,0.38850620605603137
8.58,0.6873978216763155,0.6493791725957475,0.010504481172911927,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.8303870108111007,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.8303870108111007,0.0,1.4061027603554976,0.5842881484248681,0.577746464510156,0.3896275035574485
8.59,0.6916424309805309,0.6512726940686038,0.010569938959978752,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.8435187708460172,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.8435187708460172,0.0,1.4189106624740733,0.5878960663334513,0.5813466427988313,0.39076361644116225
8.6,0.6958897562341518,0.6531908020291155,0.010635466329107581,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.8566589333494072,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.8566589333494072,0.0,1.4318286821950585,0.591506292799029,0.584950648100917,0.3919144812174693
8.61,0.700138762057944,0.6551333828225214,0.010701047814290956,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.8698042951167642,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.8698042951167642,0.0,1.4448554682414088,0.5951179477492524,0.5885576297860026,0.39308002969351286
8.62,0.7043884889244589,0.6571003210899033,0.010766669066334935,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.8829518876100446,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.8829518876100446,0.0,1.4579897920695255,0.5987302155857901,0.5921667986484215,0.394260192653942
8.63,0.7086378244259587,0.6590914847860844,0.0108323134365592,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.8960982693178094,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.8960982693178094,0.0,1.4712300410109298,0.6023421507620649,0.595777239010756,0.3954548908716506
8.64,0.7128856814073229,0.6611067366103831,0.010897964636547006,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.9092400768539053,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.9092400768539053,0.0,1.484574608196113,0.6059528291962244,0.5993880550100853,0.39666404196622984
8.65,0.717130958346109,0.6631459313012938,0.010963606146012538,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.9223739023832742,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.9223739023832742,0.0,1.4980218032978725,0.6095613145941926,0.6029983380306896,0.3978875587807763
8.66,0.721372534960737,0.6652089152181027,0.011029221146758871,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.9354962800347801,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.9354962800347801,0.0,1.511569840565499,0.6131666547166265,0.6066071630717379,0.39912534913086156
8.67,0.7256092722761641,0.6672955262118759,0.011094792523203289,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.9486036861043825,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.9486036861043825,0.0,1.5252168366783787,0.6167678814347395,0.6102135887761809,0.40037731572712554
8.68,0.7298400126895572,0.669405593496449,0.01116030286290258,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.9616925392583175,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.9616925392583175,0.0,1.5389608085835131,0.6203640107861236,0.6138166574596419,0.4016433560978694
8.69,0.7340636261898174,0.6715389416126247,0.011225735131692527,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.9747593435247472,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.9747593435247472,0.0,1.5527997784146812,0.6239540822613447,0.617415432243089,0.4029233649675748
8.7,0.7382789857747009,0.6736953881131746,0.01129107231393422,2.55,1.0,0.0,3.15,0.85,0.6,55.0,1.9878006122404805,0.0,0.0,1.0,34.0,0.92,0.12,1.0,1.9878006122404805,0.0,1.5667317157504572,0.6275371379084957,0.621008977266382,0.4042172328679048
8.71,0.742484845342707,0.6758747325986986,0.011356295627269202,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.0008124902789994,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.0008124902789994,0.0,1.5807542508594525,0.6311121185413009,0.6245962594998061,0.40552483955921914
8.72,0.7466799939140895,0.678076770260064,0.011421386776377742,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.013791231171714,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.013791231171714,0.0,1.5948650298768705,0.6346779948269761,0.6281762727007758,0.40684606215603836
8.73,0.7508632049613897,0.6803012872498889,0.0114863272119269,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.026733040349299,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.026733040349299,0.0,1.6090615953840035,0.6382337242171813,0.6317479966559796,0.40818077234993333
8.74,0.7550332366325314,0.6825480605674906,0.011551098133396803,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.039634075831894,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.039634075831894,0.0,1.6233413846817182,0.6417782511376516,0.6353103973368242,0.40952883634049436
8.75,0.75918883197392,0.6848168579438354,0.011615680491906978,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.0524904489193148,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.0524904489193148,0.0,1.6377017280700552,0.6453105071778319,0.6388624270548838,0.4108901147663012
8.76,0.7633287191535394,0.687107437726489,0.011680054993042668,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.0652982248812624,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.0652982248812624,0.0,1.652139847135988,0.6488294112805084,0.6424030246173468,0.4122644626358934
8.77,0.7674517426654248,0.6894195633578312,0.011744204048878128,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.0780538288711576,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.0780538288711576,0.0,1.6666531727788019,0.652333981265611,0.6459312226882971,0.4136517380146987
8.78,0.7715565688081394,0.6917529704210889,0.011808107394566158,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.0907531347501807,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.0907531347501807,0.0,1.681238627210941,0.6558230834869184,0.6494459067011387,0.4150517822526533
8.79,0.7756418899590884,0.6941073892596138,0.011871745127748927,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.10339209706093,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.10339209706093,0.0,1.6958931168056708,0.6592956064652251,0.652945982026191,0.4164644335557683
8.8,0.779706402539571,0.6964825423819573,0.011935097380151598,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.1159666828567976,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.1159666828567976,0.0,1.710613477289588,0.6627504421586353,0.6564303559083379,0.41788952542917435
8.81,0.783748792526814,0.6988781427077874,0.011998144101486193,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.1284728268798307,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.1284728268798307,0.0,1.7253964364824237,0.6661864736477918,0.6598979255817407,0.4193268856246724
8.82,0.7877677358620384,0.70129389347345,0.012060865065030542,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.140906432823181,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.140906432823181,0.0,1.7402386133016776,0.6696025754827326,0.6633475785766798,0.42077633608406995
8.83,0.7917618988585199,0.7037294881375238,0.012123239873207105,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.153263374593546,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.153263374593546,0.0,1.7551365168030753,0.6729976140297419,0.6667781930263907,0.4222376928825143
8.84,0.7957299711708626,0.7061846155709403,0.012185248472275298,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.165539598309856,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.165539598309856,0.0,1.7700866309371486,0.6763704754952332,0.6701886659751414,0.42371076934256413
8.85,0.7996706797139319,0.7086589621553034,0.012246871369160672,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.1777311653649765,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.1777311653649765,0.0,1.785085450949118,0.6797200777568421,0.673577925303837,0.4251953772931821
8.86,0.8035826406212467,0.7111521875956296,0.01230808731593695,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.189833794421982,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.189833794421982,0.0,1.8001290912937675,0.6830452445280597,0.6769448023765323,0.42669131255737774
8.87,0.8074645121627355,0.7136639495776498,0.01236887569998255,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.201843334503463,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.201843334503463,0.0,1.8152136856156211,0.6863448353383251,0.6802881634990403,0.42819836974658987
8.88,0.811314949209899,0.716193896217009,0.012429215831215526,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.213755624118125,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.213755624118125,0.0,1.8303352657812884,0.6896177068284142,0.6836068707168539,0.4297163377302054
8.89,0.8151326039252602,0.7187416660104908,0.012489086952072083,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.2255664933937735,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.2255664933937735,0.0,1.8454897621588398,0.6928627133364712,0.6868997823639645,0.4312449996062945
8.9,0.8189161288730602,0.7213068884211156,0.012548468286543341,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.2372717737010297,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.2372717737010297,0.0,1.8606730111051708,0.6960787095421012,0.6901657557598838,0.43278413305266933
8.91,0.8226642263647824,0.7238891965673012,0.012607339835047224,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.2488674503160455,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.2488674503160455,0.0,1.8758808994837677,0.699264592410065,0.6934036909275973,0.4343335179403807
8.92,0.8263755267877116,0.7264881951405703,0.012665680410547523,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.260349285999483,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.260349285999483,0.0,1.8911090046376793,0.7024191977695549,0.6966124225801138,0.43589291708434214
