Time,AdoMet,Homocysteine,Methionine,Metin,AdoHcy,_5mTHF,Cystathionine,V_max_MATI,K_m_MATI,K_i_MATI,V_max_MATIII,K_m1_MATIII,K_m2_MATIII,V_max_GNMT,K_m_GNMT,K_i_GNMT,V_max_METH,K_m1_METH,K_m2_METH_A,alpha_1,alpha_2,beta_1,beta_2,V_max_MS,K_m_Hcy_MS,K_m_5mTHF_MS,K_d_MS,V_max_BHMT,K_m_BHMT,Compartment,V_MAT_I,V_MAT_III,V_METH,V_GNMT,V_AH,V_MS,V_BHMT,V_CBS,METIN
2.25,151.3678948540544,0.9928289968886552,59.23962660461405,300.0,13.878756386815125,5.2,454.70059558916955,561.0,41.0,50.0,22870.0,16242.563128719146,21.1,10600.0,4500.0,20.0,4521.0,4.469689096703782,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,148.12461181215116,313.24327675021067,399.21181532610433,2.558112951926324,395.0466417928572,84.34854885921382,60.90809042881831,249.11996397749968,300.0
2.2600000000000002,151.95495737846198,0.9995153961682604,59.073504641008704,300.0,13.94594295783724,5.2,457.2057820580656,561.0,41.0,50.0,22870.0,16223.669200612101,21.1,10600.0,4500.0,20.0,4521.0,4.48648573945931,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,147.50196760228593,312.0978493754465,399.21318953489924,2.575871811069895,395.07889961546357,84.35998187493288,58.14272698392157,251.90939512627443,300.0
2.27,152.5236631912098,1.006159469862977,58.89825722005914,300.0,14.012893794535257,5.2,459.7387287558746,561.0,41.0,50.0,22870.0,16205.38059302801,21.1,10600.0,4500.0,20.0,4521.0,4.503223448633815,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,146.87409802887487,310.8592774000301,399.21332526554164,2.5929754774756995,395.12990959054866,84.37119501257766,55.425910761518196,254.6711835164013,300.0
2.2800000000000002,153.07310638962272,1.0127421450494525,58.71531808113743,300.0,14.079408155573528,5.2,462.2991276601587,561.0,41.0,50.0,22870.0,16187.725235144706,21.1,10600.0,4500.0,20.0,4521.0,4.519852038893382,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,146.24394362325182,309.540393333895,399.2122957363744,2.609397761221374,395.1986705079003,84.3821623174288,52.764175132324354,257.3978090710666,300.0
2.29,153.60259807330272,1.0192453315460286,58.525987554229324,300.0,14.145294635921756,5.2,464.8865768365419,561.0,41.0,50.0,22870.0,16170.72400331659,21.1,10600.0,4500.0,20.0,4521.0,4.536323658980439,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,145.61407592335686,308.15293831586735,399.21018251915683,2.625120501682166,395.284132046147,84.392860827388,50.163297816659565,260.08227613857304,300.0
2.3000000000000003,154.11151407076835,1.0256519986659138,58.33153113886017,300.0,14.210373597674383,5.2,467.50063162557296,561.0,41.0,50.0,22870.0,16154.395640152163,21.1,10600.0,4500.0,20.0,4521.0,4.552593399418596,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,144.98696486265277,306.70834833118835,399.20706259912856,2.6401274834360295,395.38536110152444,84.40327049167519,47.62897500827398,262.71789690083074,300.0
2.31,154.59940138965285,1.031946223806455,58.13311260934881,300.0,14.274475930827595,5.2,470.140766277906,561.0,41.0,50.0,22870.0,16138.753359120361,21.1,10600.0,4500.0,20.0,4521.0,4.568618982706899,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,144.364802815322,305.217205467957,399.20301717958284,2.654408747516514,395.5013692763046,84.4133740430178,45.16625757287434,265.29850528652776,300.0
2.32,155.06592227634874,1.0381131495643,57.931820801035705,300.0,14.337442787800152,5.2,472.80640341679276,561.0,41.0,50.0,22870.0,16123.806664067288,21.1,10600.0,4500.0,20.0,4521.0,4.5843606969500375,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,143.74958706358103,303.68943925621573,399.1981277367257,2.6679584554077174,395.6311292157153,84.4231567298288,42.77977029027162,267.81836896407964,300.0
2.33,155.5108377399818,1.0441390089652587,57.728687901175235,300.0,14.399126557431924,5.2,475.4969112239875,561.0,41.0,50.0,22870.0,16109.561896727955,21.1,10600.0,4500.0,20.0,4521.0,4.599781639357981,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,143.14316489059718,302.1344760072988,399.1924742961798,2.6807741831239444,395.7736467779338,84.43260617053492,40.473741957912445,270.2721866802431,300.0
2.34,155.93402236852705,1.0500111402666563,57.52467183576965,300.0,14.459390465440716,5.2,478.21160662153767,561.0,41.0,50.0,22870.0,16096.021779973744,21.1,10600.0,4500.0,20.0,4521.0,4.614847616360179,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,142.5471956473223,300.56108631664154,399.1861369033455,2.692857549834844,395.9279062774153,84.4417122009571,38.2518891071039,272.65513468832705,300.0
2.35,156.33546455008988,1.0557179998145736,57.32065262610577,300.0,14.518108551153095,5.2,480.9497587043785,561.0,41.0,50.0,22870.0,16083.18542803437,21.1,10600.0,4500.0,20.0,4521.0,4.629527137788274,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,141.96314586301335,298.9773518115964,399.1791957761815,2.7042142379420757,396.09285530073583,84.45046672979345,36.11737167329664,274.96288718011215,300.0
2.36,156.71522631458714,1.0612491540437812,57.11746352286037,300.0,14.575165932265946,5.2,483.71059750778454,561.0,41.0,50.0,22870.0,16071.049645090268,21.1,10600.0,4500.0,20.0,4521.0,4.643791483066487,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,141.39236900363622,297.3909195398375,399.1717283261247,2.7148523765499593,396.2674391828134,84.45886357436336,34.072954412768674,277.19155795394704,300.0
2.37,157.0734724323079,1.066595326090343,56.91585983443458,300.0,14.630459589485252,5.2,486.49331524922377,561.0,41.0,50.0,22870.0,16059.60800646607,21.1,10600.0,4500.0,20.0,4521.0,4.657614897371313,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,140.8360339165343,295.80874229077415,399.1638109628394,2.7247836271762225,396.4506328581823,84.46689839191922,32.12082274836067,279.3377795391132,300.0
2.38,157.4104408098573,1.0717483699552914,56.71654504953292,300.0,14.683897292232958,5.2,489.29707090996334,561.0,41.0,50.0,22870.0,16048.851814801714,21.1,10600.0,4500.0,20.0,4521.0,4.670974323058239,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,140.295189134762,294.237296411534,399.15551773654846,2.7340220779826234,396.6413592680043,84.47456851269293,30.262705365888444,281.39865367840633,300.0
2.39,157.72643920785893,1.0767012698569225,56.520164154340605,300.0,14.735398498033847,5.2,492.1209993014516,561.0,41.0,50.0,22870.0,16038.77021206678,21.1,10600.0,4500.0,20.0,4521.0,4.683849624508461,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,139.7707526017494,292.6825234485433,399.1469196963257,2.7425840236502697,396.83857994646223,84.48187282528153,28.49985946228345,283.37175732594085,300.0
2.4,158.02184247297575,1.0814481736009711,56.32730596062223,300.0,14.784894246258085,5.2,494.96421157808476,561.0,41.0,50.0,22870.0,16029.350273531554,21.1,10600.0,4500.0,20.0,4521.0,4.696223561564521,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,139.2635175654359,291.14985313288764,399.1380849045164,2.750487842525343,397.0412510248375,84.48881172426545,26.83306262942764,285.25515547060166,300.0
2.41,158.297083641866,1.0859843357896668,56.13850598889824,300.0,14.832326741635315,5.2,497.8258017233527,561.0,41.0,50.0,22870.0,16020.577295491252,21.1,10600.0,4500.0,20.0,4521.0,4.708081685408828,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,138.77416238373928,289.6442281954526,399.1290781870748,2.757753651592174,397.24833837386467,84.4953869375421,25.262639276163863,287.0473770859816,300.0
2.42,158.55264499526618,1.0903060607030368,55.954249370074486,300.0,14.877648937226775,5.2,500.7048530682714,561.0,41.0,50.0,22870.0,16012.43508264654,21.1,10600.0,4500.0,20.0,4521.0,4.719412234306693,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,138.30326016131735,288.17012965431036,399.11996087259,2.7644029575960865,397.4588330196406,84.5016013691427,23.78849183285816,288.74738917188944,300.0
2.43,158.78905343640258,1.0944108249259146,55.77497213828691,300.0,14.920825661744619,5.2,503.60044037018196,561.0,41.0,50.0,22870.0,16004.906096071341,21.1,10600.0,4500.0,20.0,4521.0,4.730206415436155,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,137.85128304019992,286.731590658585,399.1107898940725,2.770458357992129,397.6717412485474,84.50745921224586,22.410108872038442,290.35462779091563,300.0
2.44,159.00688415685062,1.0982969852017237,55.60105685243835,300.0,14.961830798589547,5.2,506.5116336384617,561.0,41.0,50.0,22870.0,15997.971336188906,21.1,10600.0,4500.0,20.0,4521.0,4.740457699647386,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,137.41859165525665,285.3321656111736,399.1016198952254,2.7759438876429625,397.88609465723096,84.51296547920721,21.12654519100386,291.8689262074108,300.0
2.45,159.20673782420442,1.101964048171889,55.43284412576876,300.0,15.000650045027655,5.2,509.4375063883693,561.0,41.0,50.0,22870.0,15991.61106772757,21.1,10600.0,4500.0,20.0,4521.0,4.750162511256914,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,137.00546730637947,283.9750238715088,399.0924999915704,2.7808838614951186,398.10095633087633,84.5181263465228,19.936525362727743,293.29055176315336,300.0
2.46,159.38925400032377,1.1054123854154028,55.270624113941956,300.0,15.03727803034258,5.2,512.3771339015184,561.0,41.0,50.0,22870.0,15985.804390116746,21.1,10600.0,4500.0,20.0,4521.0,4.759319507585645,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,136.6120886334784,282.66288829423394,399.0834765979648,2.785303618701227,398.31541761885524,84.52294871978513,18.838379690090107,294.6201514855215,300.0
2.47,159.5550962535312,1.1086433171274834,55.114642456346104,300.0,15.07171923664668,5.2,515.3296011678907,561.0,41.0,50.0,22870.0,15980.52970834858,21.1,10600.0,4500.0,20.0,4521.0,4.76792980916167,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,136.23854925032802,281.3980843755704,399.07459186628046,2.7892288306509174,398.5286065371847,84.5274403325603,17.830117759812723,295.85874885972316,300.0
2.48,159.70494793305937,1.1116590543571379,54.965102200648396,300.0,15.103987483595036,5.2,518.2940057598822,561.0,41.0,50.0,22870.0,15975.764863631108,21.1,10600.0,4500.0,20.0,4521.0,4.775996870898759,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,135.8848625311047,280.18255994881696,399.0658837637456,2.7926853517345807,398.73969400236575,84.53160965269144,16.90945355583969,297.00771929466106,300.0
2.49,159.8395131595648,1.1144625765521874,54.82216397143208,300.0,15.13410475391036,5.2,521.2694579700828,561.0,41.0,50.0,22870.0,15971.487097791696,21.1,10600.0,4500.0,20.0,4521.0,4.78352618847759,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,135.55096052670686,279.0178922547139,399.05738691710246,2.795699333891589,398.94789883884874,84.53546570866601,16.073807628849174,298.0687560859005,300.0
2.5,159.9595052924358,1.1170577062572329,54.68594718395285,300.0,15.162101928135538,5.2,524.2550903207607,561.0,41.0,50.0,22870.0,15967.673415530231,21.1,10600.0,4500.0,20.0,4521.0,4.7905254820338845,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,135.23670097231619,277.90529696424943,399.0491313788511,2.798296687464223,399.15248655632087,84.53901819537029,15.320369990263401,299.04386830469855,300.0
2.5100000000000002,160.0656485187649,1.1194488792106336,54.55653640006124,300.0,15.18801659524065,5.2,527.2500520382648,561.0,41.0,50.0,22870.0,15964.300529220354,21.1,10600.0,4500.0,20.0,4521.0,4.797004148810163,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,134.94187750451334,276.84568848806316,399.0411441083846,2.8005033037149563,399.3527803134315,84.54227716713413,14.646106414077767,299.9353159057107,300.0
2.52,160.15866904600517,1.1216412697520841,54.4339767647193,300.0,15.211894308018563,5.2,530.253521043047,561.0,41.0,50.0,22870.0,15961.345134071853,21.1,10600.0,4500.0,20.0,4521.0,4.802973577004641,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,134.6662145088156,275.8396397302779,399.0334476017544,2.802344586858667,399.54816104977215,84.54525322372857,14.047807538395256,300.7456262152648,300.0
2.5300000000000002,160.23929586165298,1.1236405814877943,54.31828132275722,300.0,15.233786425350766,5.2,533.2646982402936,561.0,41.0,50.0,22870.0,15958.783879222825,21.1,10600.0,4500.0,20.0,4521.0,4.808446606337691,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,134.4093796114952,274.8874493744061,399.0260612738277,2.8038456440223003,399.7380610472822,84.54795724316463,13.522101921589275,301.47753212328774,300.0
2.54,160.3082542226942,1.1254530471348183,54.209431035450415,300.0,15.25375020907668,5.2,536.2828139171862,561.0,41.0,50.0,22870.0,15956.593569923694,21.1,10600.0,4500.0,20.0,4521.0,4.8134375522691695,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,134.17098606752035,273.98914163204404,399.0190009397506,2.8050310049000107,399.9219737728497,84.55040040432633,13.065499202728521,302.13395642897154,300.0
2.5500000000000003,160.3662623725903,1.1270853803989014,54.1073761562232,300.0,15.271848365815748,5.2,539.3071301565143,561.0,41.0,50.0,22870.0,15954.751267278547,21.1,10600.0,4500.0,20.0,4521.0,4.817962091453937,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,133.95059616140773,273.1444791338154,399.01227886008814,2.8059245168433553,400.09945618267346,84.55259414647672,12.674418862424163,302.7179882400722,300.0
2.56,160.41403408520512,1.1285446472421585,54.01203972352272,300.0,15.288147595127164,5.2,542.3369363804453,561.0,41.0,50.0,22870.0,15953.234203150472,21.1,10600.0,4500.0,20.0,4521.0,4.822036898781791,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,133.74772583138326,272.35299667949494,399.00590480276327,2.8065495547501134,400.2701122705579,84.5545500229103,12.345192454084764,303.2328468777192,300.0
2.57,160.45226584764671,1.1298382778279876,53.92331838940999,300.0,15.30271896797412,5.2,545.3715609486836,561.0,41.0,50.0,22870.0,15952.020183145714,21.1,10600.0,4500.0,20.0,4521.0,4.82567974199353,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,133.56185178512982,271.61400341407074,398.99988487947627,2.806928468681578,400.4336189694243,84.55627974541942,12.07414000435535,303.68185758356117,300.0
2.58,160.48164777165132,1.1309739519907356,53.84108554691927,300.0,15.315636518749752,5.2,548.4103586422315,561.0,41.0,50.0,22870.0,15951.087236324507,21.1,10600.0,4500.0,20.0,4521.0,4.828909129687438,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,133.3924115144939,270.9266170478678,398.9942231790675,2.80708312915343,400.5896998842395,84.55779505970264,11.857527192506355,304.0684353576393,300.0
2.59,160.5028479745048,1.131959557512691,53.765192529181704,300.0,15.326977031828399,5.2,551.4527253385149,561.0,41.0,50.0,22870.0,15950.414107697206,21.1,10600.0,4500.0,20.0,4521.0,4.8317442579571,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,133.2388125840023,270.28976695259774,398.9889207503034,2.807034311344931,400.7381456701488,84.55910771893527,11.691659167456574,304.396039824514,300.0
2.6,160.51652378971627,1.132803162417434,53.69547211758098,300.0,15.336819545510126,5.2,554.4980838163177,561.0,41.0,50.0,22870.0,15949.979899089372,21.1,10600.0,4500.0,20.0,4521.0,4.834204886377531,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,133.1004333690336,269.70223097083874,398.98397670086337,2.8068021817084086,400.8787921335786,84.56022947549687,11.572831350273734,304.6681849955765,300.0
2.61,160.52331182816405,1.1335129203484648,53.63173970931392,300.0,15.345244524902705,5.2,557.5458934488133,561.0,41.0,50.0,22870.0,15949.76438187632,21.1,10600.0,4500.0,20.0,4521.0,4.836311131225676,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,132.9766296632103,269.1626405921489,398.9793879584382,2.806405961129462,401.01153214180573,84.56117198299619,11.497394715745672,304.8883899352426,300.0
2.62,160.52382017754599,1.1340969786662276,53.57379467569628,300.0,15.35233302916787,5.2,560.5956575704662,561.0,41.0,50.0,22870.0,15949.748242108555,21.1,10600.0,4500.0,20.0,4521.0,4.838083257291967,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,132.86674065436856,268.66948868919997,398.9751491882738,2.805863675436534,401.13632425055937,84.56194670136317,11.461809266979557,305.06013439100684,300.0
2.63,160.51863114451308,1.1345634469239356,53.52142319369626,300.0,15.35816630493088,5.2,563.6469183414783,561.0,41.0,50.0,22870.0,15949.912991242727,21.1,10600.0,4500.0,20.0,4521.0,4.83954157623272,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,132.77009266307994,268.2211551407952,398.97125321897016,2.8051922965253735,401.2531835691522,84.56256488083086,11.46263831878969,305.1868520241947,300.0
2.64,160.50833922561705,1.1349207233564425,53.474403003001804,300.0,15.362827989448762,5.2,566.6992114901185,561.0,41.0,50.0,22870.0,15950.239758672331,21.1,10600.0,4500.0,20.0,4521.0,4.84070699736219,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,132.68598964606392,267.81596708612693,398.9676924580931,2.8044090919058484,401.36207558843375,84.56303801805909,11.496341008963036,305.2720932318561,300.0
2.65,160.49347139687384,1.1351767114244873,53.43250008132516,300.0,15.366398248461085,5.2,569.7521559934579,561.0,41.0,50.0,22870.0,15950.711820866381,21.1,10600.0,4500.0,20.0,4521.0,4.841599562115271,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,132.61374509880864,267.45212816306326,398.9644566123362,2.8035288866150108,401.4631134216213,84.56337684033822,11.55973284278026,305.31914709966685,300.0
2.66,160.47453366172428,1.1353392207027797,53.39547411512826,300.0,15.368956517881973,5.2,572.8053989161053,561.0,41.0,50.0,22870.0,15951.313122179927,21.1,10600.0,4500.0,20.0,4521.0,4.842239129470493,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,132.5526698563634,267.12778911768834,398.9615344008314,2.802565715980255,401.55643108541756,84.56359185750154,11.64972853853301,305.3312422594074,300.0
2.67,160.4520113434993,1.1354159154554204,53.36307993736681,300.0,15.370581150011587,5.2,575.8586140852094,561.0,41.0,50.0,22870.0,15952.028264467948,21.1,10600.0,4500.0,20.0,4521.0,4.842645287502897,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,132.50207459369636,266.8410594637976,398.95891377416496,2.8015328652774714,401.6421995457383,84.56369331186677,11.763346290347208,305.31153121973784,300.0
2.68,160.42640818675426,1.135414582151473,53.33506968391611,300.0,15.37135184290179,5.2,578.911458135819,561.0,41.0,50.0,22870.0,15952.84126453928,21.1,10600.0,4500.0,20.0,4521.0,4.842837960725447,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,132.46125506071223,266.59004551421964,398.9565832830024,2.800444246618209,401.7206021387061,84.56369154824303,11.897489797938077,305.26324095575836,300.0
2.69,160.39813512150906,1.1353422118916632,53.31119438477739,300.0,15.37134113352368,5.2,581.9636895798408,561.0,41.0,50.0,22870.0,15953.739085557649,21.1,10600.0,4500.0,20.0,4521.0,4.84283528338092,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,132.42954856727792,266.37280467033827,398.95452909413166,2.7993106081052477,401.7919014607049,84.5635958145978,12.049589770086849,305.18919376577776,300.0
2.7,160.36759270376675,1.1352056113150042,53.29120636062023,300.0,15.370619974434334,5.2,585.0150777814063,561.0,41.0,50.0,22870.0,15954.709018909007,21.1,10600.0,4500.0,20.0,4521.0,4.842654993608583,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,132.40629888355656,266.18740820982885,398.95273761698536,2.798142402313426,401.8563861284292,84.5634150824061,12.217136789123973,305.0921404236478,300.0
2.71,160.33517658251415,1.1350117755889224,53.27485322508214,300.0,15.369260151622711,5.2,588.0654006967346,561.0,41.0,50.0,22870.0,15955.73851011905,21.1,10600.0,4500.0,20.0,4521.0,4.842315037905678,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,132.39084225158084,266.0318924432413,398.95119443299984,2.7969498143467795,401.9142395733487,84.56315855074097,12.39764466373689,304.9748747503214,300.0
2.72,160.30126772876775,1.134767664783681,53.261882231420365,300.0,15.367332451122836,5.2,591.114452355448,561.0,41.0,50.0,22870.0,15956.815468792705,21.1,10600.0,4500.0,20.0,4521.0,4.841833112780709,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,132.38252036136114,265.90428961679834,398.949884680546,2.795742515236237,401.96558032860264,84.56283536011344,12.588713010869805,304.84015029980895,300.0
2.73,160.26618197036916,1.1344791313506941,53.25205598026258,300.0,15.36489838426668,5.2,594.1620869652934,561.0,41.0,50.0,22870.0,15957.929871334425,21.1,10600.0,4500.0,20.0,4521.0,4.84122459606667,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,132.38073450279862,265.8027337072101,398.94879436142816,2.7945282933269526,402.01070707597387,84.5624531799597,12.788334974288853,304.6902783736283,300.0
2.74,160.23022199153675,1.1341519850510269,53.24513952105022,300.0,15.362018131749542,5.2,597.208170802155,561.0,41.0,50.0,22870.0,15959.0721095399,21.1,10600.0,4500.0,20.0,4521.0,4.840504532937386,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,132.38489614313502,265.725377565382,398.94790932999075,2.793314512260832,402.04982812392734,84.56201962365554,12.994584875032006,304.52752953061815,300.0
2.75,160.1936922541671,1.1337917983251664,53.24089151770962,300.0,15.358753139136008,5.2,600.2525737222046,561.0,41.0,50.0,22870.0,15960.23251654935,21.1,10600.0,4500.0,20.0,4521.0,4.8396882847840015,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,132.39440302423807,265.6703252181362,398.947214808602,2.7921085043226235,402.08351558843435,84.56154199572279,13.20552254461927,304.35411474709633,300.0
2.7600000000000002,160.1568547466822,1.1334036611287166,53.23908724630075,300.0,15.355158078690215,5.2,603.2951986987407,561.0,41.0,50.0,22870.0,15961.402772533067,21.1,10600.0,4500.0,20.0,4521.0,4.838789519672554,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,132.40870420523802,265.6358027411579,398.9466970087104,2.790916432381016,402.11214674030487,84.56102697011129,13.41947337740746,304.17201861032896,300.0
2.77,160.11994294718443,1.132992222800765,53.2395133456868,300.0,15.35128301861336,5.2,606.3359708972571,561.0,41.0,50.0,22870.0,15962.575461422033,21.1,10600.0,4500.0,20.0,4521.0,4.83782075465334,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,132.4272834631507,265.6201204579058,398.94634283623975,2.7897436788864938,402.13607906057103,84.56048064741944,13.63494161005732,303.9830417017368,300.0
2.7800000000000002,160.0831718813626,1.1325617762314786,53.24196353482145,300.0,15.347175128945064,5.2,609.3748301101818,561.0,41.0,50.0,22870.0,15963.743751596783,21.1,10600.0,4500.0,20.0,4521.0,4.836793782236266,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,132.44964639281176,265.62164138012486,398.94613959261886,2.7885951146912076,402.15573666302794,84.5599086675932,13.850547611604414,303.78884591838346,300.0
2.79,160.04675206334542,1.1321175257268015,53.246214883353154,300.0,15.342885257312345,5.2,612.4117327018046,561.0,41.0,50.0,22870.0,15964.900953105624,21.1,10600.0,4500.0,20.0,4521.0,4.835721314328087,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,132.475268664187,265.6385871870248,398.946072014359,2.787475139041288,402.1710000044329,84.55931789704809,14.064931512363623,303.591334038889,300.0
2.8000000000000003,160.0108530126758,1.131662929326021,53.2520840007609,300.0,15.338452437004262,5.2,615.4466500517754,561.0,41.0,50.0,22870.0,15966.0416770544,21.1,10600.0,4500.0,20.0,4521.0,4.834613109251066,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,132.50372044194037,265.669494208509,398.94612897371104,2.7863874412091847,402.1823143744053,84.55871289678139,14.277003490093866,303.3918368430152,300.0
2.81,159.97563011615878,1.1312015845868624,53.259388679322804,300.0,15.333914721865852,5.2,618.4795673296079,561.0,41.0,50.0,22870.0,15967.160982409776,21.1,10600.0,4500.0,20.0,4521.0,4.833478680466463,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,132.53458063135065,265.7129024710228,398.9462988898075,2.785335221776314,402.18988759972285,84.55809842719604,14.485760894012396,303.1916918161517,300.0
2.82,159.94122180361208,1.130736837044873,53.26795139703287,300.0,15.329308374092248,5.2,621.51048401976,561.0,41.0,50.0,22870.0,15968.254465941638,21.1,10600.0,4500.0,20.0,4521.0,4.8323270935230624,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,132.56744495300512,265.76738353543857,398.9465700124123,2.7843211440314346,402.19400036435184,84.55747892745197,14.690303141275491,302.9921312531899,300.0
2.83,159.90775416774216,1.1302718778612162,53.27759096973755,300.0,15.324670354646729,5.2,624.5394150615545,561.0,41.0,50.0,22870.0,15969.318115607746,21.1,10600.0,4500.0,20.0,4521.0,4.831167588661682,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,132.6019079039458,265.831471964883,398.94692925163105,2.7833473229886403,402.1951576034567,84.55685864488575,14.889794178007573,302.79432226022385,300.0
2.84,159.87532663092156,1.1298093757113343,53.288157269750634,300.0,15.320028767313811,5.2,627.5663803878446,561.0,41.0,50.0,22870.0,15970.348766294417,21.1,10600.0,4500.0,20.0,4521.0,4.830007191828453,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,132.6376357091676,265.9039514343424,398.9473669141898,2.782415505120892,402.1935010200469,84.55624114268505,15.083586116612002,302.5992224156696,300.0
