Time,TF,TF_VII,VII,TF_VIIa,VIIa,Xa,IIa,TF_VIIa_X,X,TF_VIIa_Xa,IX,TF_VIIa_IX,IXa,II,VIII,VIIIa,IXa_VIIIa,IXa_VIIIa_X,VIIIa1_L,VIIIa2,V,Va,Xa_Va,Xa_Va_II,mIIa,TFPI,Xa_TFPI,TF_VIIa_Xa_TFPI,ATIII,Xa_ATIII,mIIa_ATIII,IXa_ATIII,IIa_ATIII,TF_VIIa_ATIII,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34,k35,k36,k37,k38,k39,k40,k41,k42,IIa_plus_1_2mIIa,compartment_1,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R6b,R8b,R12b,R18b
7.49,1.9397530817533723e-11,5.224414885824696e-12,9.994086878465295e-09,1.503475106215652e-13,1.003106523522361e-10,2.000252329554552e-12,5.2934783419426355e-14,8.432711423052441e-14,1.5999776532248992e-07,2.545142258742097e-14,8.99997301744629e-08,3.158792470358399e-14,2.372046853801761e-13,1.3999999435629297e-06,6.999985607009161e-10,1.426142359144124e-15,1.3936647985560699e-21,2.455344518079474e-21,1.3152875620120783e-17,1.3152875620120783e-17,1.9999958877169043e-08,4.108900196058138e-14,1.8420289534458703e-17,1.540871484313483e-17,9.829235348786359e-16,2.4999023037975927e-09,1.1866329789011749e-14,8.582987261760896e-14,3.3999999690360606e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,6.041582601519913e-13,4.428683903464961e-14,6.611378765696789e-16,2.5987904228547027e-13,1.2167800960889298e-17,5.128381730891932e-13,-4.835704130359144e-13,5.950133459482907e-14,2.1002648613659936e-14,7.410854440922633e-16,3.3759081720884603e-21,2.2295869993240846e-20,8.55685415486094e-18,2.4553445180794743e-24,1.39366479855607e-24,2.1173869831207536e-14,2.9191290849398043e-17,9.917428020226134e-16,2.7158604154047135e-25,4.4961199874228894e-15,2.035090110160239e-14,8.920365719962198e-20,1.0201286787824677e-14,2.372777391588046e-17,3.951830022444256e-16,1.2778456601075593e-15,1.175717522353332e-16,5.059626853831465e-13,5.685826446645119e-14,2.0133825048251685e-20,9.784533925390618e-16
7.5,1.9391047566836353e-11,5.2304553407628075e-12,9.994078229223497e-09,1.5046840772248969e-13,1.0031281834333775e-10,2.004941578741351e-12,5.3132274924492365e-14,8.439658956506981e-14,1.599977601916911e-07,2.5472493740142907e-14,8.99997295790773e-08,3.16145488649064e-14,2.377694899237053e-13,1.3999999433426151e-06,6.999985532784251e-10,1.4334790238944668e-15,1.4058542270519024e-21,2.477112355336329e-21,1.323866788247259e-17,1.323866788247259e-17,1.999995866509787e-08,4.1300779328859094e-14,1.8580214118197015e-17,1.5542592551977087e-17,9.925736076700577e-16,2.4999020552291247e-09,1.1911346495248759e-14,8.603342437927213e-14,3.399999968915747e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,6.03931656698216e-13,4.4272472473419045e-14,6.61668936634314e-16,2.6048805877853106e-13,1.2213186578115693e-17,5.132487863368894e-13,-4.839707440946427e-13,5.954624277640882e-14,2.1051885724823585e-14,7.43850311590724e-16,3.4013464921419234e-21,2.249087563607722e-20,8.600874143362944e-18,2.4771123553363292e-24,1.4058542270519025e-24,2.1252866045449267e-14,2.940621706070096e-17,1.000342838423308e-15,2.766334523787143e-25,4.506653731240557e-15,2.0367732948212446e-14,8.961406704854694e-20,1.0225201958097724e-14,2.396072667009599e-17,3.9612396659135845e-16,1.2826131049510484e-15,1.176662937632314e-16,5.063795373904189e-13,5.690618795683152e-14,2.0312321313757895e-20,9.86954627050545e-16
7.51,1.938456672590814e-11,5.236493529492826e-12,9.994069576172876e-09,1.5058915559228139e-13,1.0031499055303092e-10,2.0096345382473056e-12,5.333020897370803e-14,8.446596813120403e-14,1.5999775505679558e-07,2.5493532124352892e-14,8.999972898324662e-08,3.1641136760150586e-14,2.383347664507732e-13,1.3999999431217303e-06,6.999985458280144e-10,1.4408431675960856e-15,1.4181302084364465e-21,2.499036624818664e-21,1.3324900741540816e-17,1.3324900741540816e-17,1.9999958452228995e-08,4.1513352337485696e-14,1.8741264012672193e-17,1.5677412914844537e-17,1.0023000057808494e-15,2.4999018063851575e-09,1.1956468172133803e-14,8.623714666957782e-14,3.399999968795135e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,6.037051374591854e-13,4.42581140612976e-14,6.621993392988085e-16,2.610975561730071e-13,1.2258673836886773e-17,5.136589042288237e-13,-4.843704525210054e-13,5.959110368685142e-14,2.1101161794312693e-14,7.466213746059949e-16,3.4269395473698715e-21,2.2687265936180886e-20,8.645059005572608e-18,2.499036624818664e-24,1.4181302084364464e-24,2.1332039274457007e-14,2.962241385980187e-17,1.0090033249480527e-15,2.8176553542362645e-25,4.517195782562629e-15,2.0384538556684854e-14,9.002572229538088e-20,1.0249136050995697e-14,2.419552191748559e-17,3.970657172627581e-16,1.2873912328097618e-15,1.1776071859236778e-16,5.067958087872242e-13,5.695404616827105e-14,2.0492100323513043e-20,9.95515720092628e-16
7.52,1.9378088293836403e-11,5.24252945284466e-12,9.994060919308274e-09,1.5070975449247494e-13,1.0031716898556107e-10,2.0143312028435843e-12,5.3528585803035615e-14,8.453524996593027e-14,1.5999774991780855e-07,2.5514537716752127e-14,8.99997283869714e-08,3.1667688407633736e-14,2.3890051436011075e-13,1.399999942900275e-06,6.99998538349617e-10,1.4482348554767291e-15,1.4304931873959828e-21,2.521118137847547e-21,1.3411575826794706e-17,1.3411575826794706e-17,1.9999958238560497e-08,4.172672288617456e-14,1.890344494586863e-17,1.5813180732476686e-17,1.0121031577717725e-15,2.4999015572658256e-09,1.2001694894486183e-14,8.644103927894537e-14,3.399999968674224e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,6.034787024028553e-13,4.424376379484124e-14,6.62729085713987e-16,2.617075337874698e-13,1.2304262791119032e-17,5.140685277723063e-13,-4.847695378723474e-13,5.96359175175779e-14,2.115047676722445e-14,7.493986364409398e-16,3.452688052939333e-21,2.288504800747328e-20,8.689409132856419e-18,2.521118137847547e-24,1.4304931873959829e-24,2.1411389612598294e-14,2.9839886971637843e-17,1.017724569038359e-15,2.869835448371774e-25,4.5277461295920226e-15,2.040131790840773e-14,9.043862455208011e-20,1.0273089039851548e-14,2.4432170003505677e-17,3.9800825325690997e-16,1.2921800493798258e-15,1.178550269272624e-16,5.072114997955817e-13,5.700183913374073e-14,2.0673168730349882e-20,1.0041369765122696e-15
7.53,1.9371612269708866e-11,5.2485631116478095e-12,9.994052258624545e-09,1.508302046849088e-13,1.0031935364516318e-10,2.0190315673093527e-12,5.372740564745602e-14,8.460443510595229e-14,1.5999774477473516e-07,2.5535510493805184e-14,8.999972779025225e-08,3.169420382556954e-14,2.3946673305133e-13,1.3999999426782478e-06,6.99998530843166e-10,1.4556541528355076e-15,1.442943609842743e-21,2.5433577079950597e-21,1.3498694771073725e-17,1.3498694771073725e-17,1.9999958024090468e-08,4.1940892876745576e-14,1.9066762661437492e-17,1.5949900818748314e-17,1.0219834934625675e-15,2.499901307871264e-09,1.204702673694195e-14,8.664510199810728e-14,3.3999999685530134e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,6.032523514971968e-13,4.422942167060062e-14,6.632581770320066e-16,2.623179909415298e-13,1.2349953494502883e-17,5.144776579761776e-13,-4.851679997015181e-13,5.968068446053131e-14,2.119983058874e-14,7.521821003846807e-16,3.47859272627199e-21,2.3084228983487425e-20,8.733924917009037e-18,2.5433577079950598e-24,1.4429436098427432e-24,2.149091715384803e-14,3.0058642139428215e-17,1.0265068789761482e-15,2.922887507063629e-25,4.538304760549718e-15,2.041807098457988e-14,9.085277542887615e-20,1.0297060898039012e-14,2.467068130400444e-17,3.9895157357356723e-16,1.2969795603336766e-15,1.1794921897267292e-16,5.076266106357137e-13,5.704956688602518e-14,2.0855533205559488e-20,1.012818701990518e-15
7.54,1.9365138652613694e-11,5.254594506731366e-12,9.99404359411655e-09,1.50950506431725e-13,1.003215445360616e-10,2.023735626431772e-12,5.392666874096867e-14,8.467352358767432e-14,1.5999773962758056e-07,2.5556450431740007e-14,8.999972719308972e-08,3.1720683032068186e-14,2.400334219249241e-13,1.3999999424556482e-06,6.999985233085944e-10,1.4631011250428912e-15,1.4554819229149051e-21,2.565756151084288e-21,1.358625921058753e-17,1.358625921058753e-17,1.9999957808816994e-08,4.215586421312507e-14,1.923122291869667e-17,1.6087578000669458e-17,1.0319414439319517e-15,2.499901058201607e-09,1.209246377395389e-14,8.684933461810914e-14,3.3999999684315027e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,6.030260847101973e-13,4.4215087685121084e-14,6.637866144063573e-16,2.629289269558366e-13,1.2395746000502632e-17,5.14886295850806e-13,-4.855658375568709e-13,5.972540470817621e-14,2.1249223204124444e-14,7.549717697125962e-16,3.50465428704794e-21,2.3284816017367842e-20,8.778606750253286e-18,2.565756151084288e-24,1.4554819229149051e-24,2.1570621991788474e-14,3.027868512470922e-17,1.035350563883754e-15,2.976824392094562e-25,4.5488716636747474e-15,2.0434797766210808e-14,9.12681765342814e-20,1.0321051598972599e-14,2.4911066225221743e-17,3.998956772139513e-16,1.301789771320058e-15,1.180432949335944e-16,5.080411415260459e-13,5.709722945772274e-14,2.103920043889116e-20,1.0215612030425106e-15
7.55,1.9358667441639475e-11,5.2606236389240156e-12,9.994034925779168e-09,1.510706599953695e-13,1.0032374166247023e-10,2.028443375006002e-12,5.412637531659164e-14,8.474251544720104e-14,1.5999773447634993e-07,2.5577357506547908e-14,8.999972659548441e-08,3.1747126045136365e-14,2.406005803822675e-13,1.3999999422324753e-06,6.99998515745835e-10,1.4705758375407134e-15,1.4681085749766006e-21,2.588314285189336e-21,1.3674270784916008e-17,1.3674270784916008e-17,1.999995759273816e-08,4.23716388013459e-14,1.9396831492630844e-17,1.6226217118385466e-17,1.0419774415176215e-15,2.499900808256989e-09,1.2138006079791548e-14,8.705373693030973e-14,3.399999968309692e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,6.027999020098602e-13,4.420076183494273e-14,6.643143989918622e-16,2.635403411520796e-13,1.2441640362356512e-17,5.152944424080906e-13,-4.859630509822629e-13,5.977007845349911e-14,2.1298654558726874e-14,7.57767647686323e-16,3.530873457209464e-21,2.3486816281870673e-20,8.823455025240167e-18,2.588314285189336e-24,1.4681085749766007e-24,2.1650504219609244e-14,3.0500021707368776e-17,1.0442559337239211e-15,3.0316591278359876e-25,4.55944682722421e-15,2.0451498234120732e-14,9.168482947509584e-20,1.0345061116107617e-14,2.5153335203789223e-17,4.0084056318075143e-16,1.3066106879640238e-15,1.1813725501525951e-16,5.084550926832062e-13,5.714482688124546e-14,2.1224177138552555e-20,1.030364787017477e-15
7.56,1.935219863587524e-11,5.266650509054036e-12,9.994026253607281e-09,1.5119066563859175e-13,1.0032594502859236e-10,2.0331548078352006e-12,5.432652560636161e-14,8.481141072033761e-14,1.5999772932104838e-07,2.5598231693983572e-14,8.999972599743685e-08,3.177353288267728e-14,2.4116820782561584e-13,1.3999999420087286e-06,6.999985081548211e-10,1.4780783558421688e-15,1.4808240156179095e-21,2.6110329306353165e-21,1.3762731137009257e-17,1.3762731137009257e-17,1.9999957375852044e-08,4.2588218549547413e-14,1.9563594173891462e-17,1.6365823025176945e-17,1.0520919198162516e-15,2.4999005580375442e-09,1.2183653728541212e-14,8.725830872638098e-14,3.3999999681875813e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,6.025738033642049e-13,4.418644411660041e-14,6.648415319446763e-16,2.641522328529872e-13,1.2487636633076662e-17,5.157020986614587e-13,-4.863596395170555e-13,5.9814705890008e-14,2.1348124597980366e-14,7.605697375537562e-16,3.557250960964798e-21,2.3690236969363587e-20,8.868470135048845e-18,2.6110329306353164e-24,1.4808240156179095e-24,2.1730563930107336e-14,3.072265768568115e-17,1.0532232992998096e-15,3.0874049029373256e-25,4.5700302394732655e-15,2.046817236894054e-14,9.21027358564128e-20,1.0369089422940166e-14,2.539749870673023e-17,4.0178623047812544e-16,1.311442315866936e-15,1.1823109942313839e-16,5.088684643220257e-13,5.719235918881911e-14,2.1410470031209593e-20,1.039229762098736e-15
7.57,1.934573223441042e-11,5.272675117949297e-12,9.994017577595789e-09,1.513105236244451e-13,1.0032815463862077e-10,2.0378699197305223e-12,5.452711984133381e-14,8.48802094425897e-14,1.5999772416168107e-07,2.561907296956505e-14,8.999972539894764e-08,3.179990356249065e-14,2.4173630365810606e-13,1.399999941784407e-06,6.999985005354849e-10,1.4856087455318139e-15,1.493628695654862e-21,2.6339129099983547e-21,1.3851641913187596e-17,1.3851641913187596e-17,1.999995715815672e-08,4.280560536797545e-14,1.973151676879673e-17,1.65064005874598e-17,1.0622853136834955e-15,2.4999003075434067e-09,1.222940679410592e-14,8.746304979830795e-14,3.3999999680651694e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,6.023477887412667e-13,4.4172134526623645e-14,6.653680144222879e-16,2.6476460138232725e-13,1.2533734865449132e-17,5.161092656258682e-13,-4.86755602696114e-13,5.985928721173283e-14,2.1397633267401938e-14,7.633780425490471e-16,3.583787524791891e-21,2.3895085291825814e-20,8.913652473186662e-18,2.6339129099983546e-24,1.493628695654862e-24,2.181080121568707e-14,3.0946598876341675e-17,1.0622529722549878e-15,3.144075072028858e-25,4.580621888715133e-15,2.0484820151111833e-14,9.252189728162565e-20,1.0393136493007118e-14,2.5643567231459882e-17,4.027326781116988e-16,1.3162846606064665e-15,1.183248283629386e-16,5.092812566555382e-13,5.723982641248317e-14,2.1598085861986507e-20,1.0481564373036974e-15
7.58,1.9339268235849467e-11,5.278697466965912e-12,9.994008897719011e-09,1.5143022732970762e-13,1.0033037051683773e-10,2.0425886877555913e-12,5.472816023011797e-14,8.494891511160607e-14,1.5999771899826354e-07,2.5639884599940987e-14,8.999972480001814e-08,3.1826238890595516e-14,2.4230486567251126e-13,1.3999999415594988e-06,6.999984928879676e-10,1.4931668636818542e-15,1.5065276575638708e-21,2.6569641305079364e-21,1.394100513103577e-17,1.394100513103577e-17,1.9999956939656228e-08,4.3023795123572884e-14,1.9900657626946393e-17,1.6647998933894438e-17,1.0725668113300189e-15,2.499900056775059e-09,1.227526569846657e-14,8.766795924214443e-14,3.399999967942456e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,6.021218580906591e-13,4.415783309070553e-14,6.658938172993526e-16,2.653774437575245e-13,1.2579935566798587e-17,5.165159131363568e-13,-4.871510025861536e-13,5.990381452334948e-14,2.144718032615941e-14,7.661925935922757e-16,3.610483325022946e-21,2.4101441917671133e-20,8.95900118208685e-18,2.6569641305079365e-24,1.5065276575638707e-24,2.1891216959779315e-14,3.1171835364100383e-17,1.0713480612809272e-15,3.201717734145647e-25,4.591221723188018e-15,2.0501444193954864e-14,9.294231376256774e-20,1.041720220933295e-14,2.5891762581381264e-17,4.036799024042313e-16,1.3211377754984499e-15,1.1841843665530068e-16,5.096934906696364e-13,5.728723000307193e-14,2.1787105870165076e-20,1.0571479323022969e-15
7.59,1.933280662222385e-11,5.2847175755083545e-12,9.994000213248466e-09,1.515495350145076e-13,1.0033259337375744e-10,2.0473104827847385e-12,5.492971653018667e-14,8.501764943712645e-14,1.5999771383116875e-07,2.566078222317291e-14,8.999972420067681e-08,3.18525665872969e-14,2.4287383665244143e-13,1.3999999413336232e-06,6.999984852195182e-10,1.500745446110853e-15,1.5196826685776502e-21,2.6805065869275604e-21,1.403083537190696e-17,1.403083537190696e-17,1.9999956720557673e-08,4.324257728708041e-14,2.0072868476163943e-17,1.679217792965513e-17,1.0832444104119907e-15,2.4998998057448624e-09,1.232124275351834e-14,8.78730123835485e-14,3.3999999678194096e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,6.018960107325529e-13,4.414354083027965e-14,6.664178775111857e-16,2.659906782199744e-13,1.2626254770476357e-17,5.169209464534641e-13,-4.875480363233481e-13,5.994800373095243e-14,2.1496759168427593e-14,7.690143672933639e-16,3.637319630013338e-21,2.431189476554045e-20,9.004472676660787e-18,2.6805065869275606e-24,1.5196826685776502e-24,2.1971839065524696e-14,3.1397819017754793e-17,1.0806071421482275e-15,3.2615733866609466e-25,4.6018283230004226e-15,2.0518137007028588e-14,9.33639305048288e-20,1.0441283363376677e-14,2.6149519819843398e-17,4.0462780803321394e-16,1.326003344488244e-15,1.1851173525964564e-16,5.101058966227587e-13,5.733461985713442e-14,2.1980154012805994e-20,1.0663032985331007e-15
7.6,1.9326347409548224e-11,5.290735425972779e-12,9.993991524896762e-09,1.5166868703240392e-13,1.0033482251278482e-10,2.0520359186712616e-12,5.5131719991151266e-14,8.508629174121694e-14,1.5999770866003693e-07,2.5681651065798582e-14,8.999972360089657e-08,3.1878859186464695e-14,2.4344327217716446e-13,1.3999999411071563e-06,6.999984775228107e-10,1.5083518305559764e-15,1.532934145012166e-21,2.7042244651086733e-21,1.412112146618592e-17,1.412112146618592e-17,1.9999956500651747e-08,4.346216453862372e-14,2.0246323878223382e-17,1.693739980591675e-17,1.0940134216873902e-15,2.4998995544408195e-09,1.2367325891045602e-14,8.807823328889565e-14,3.3999999676960612e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,6.016702472778378e-13,4.4129256724820664e-14,6.669412520293883e-16,2.666043845397963e-13,1.2672676673924584e-17,5.173254536882442e-13,-4.879445231991154e-13,5.99921370707571e-14,2.1546376239671518e-14,7.718424011403959e-16,3.6643163815245675e-21,2.4523890848402826e-20,9.050110983331472e-18,2.7042244651086733e-24,1.5329341450121661e-24,2.2052640032582754e-14,3.162510431893782e-17,1.0899330437054897e-15,3.322462509390941e-25,4.612443073583784e-15,2.0534806772480453e-14,9.378680399983707e-20,1.046538308579017e-14,2.640948374861291e-17,4.055764875937095e-16,1.3308797079414924e-15,1.186049121324558e-16,5.105177504473016e-13,5.738194653563645e-14,2.217464061389112e-20,1.0755248876757135e-15
7.61,1.931989059690426e-11,5.296751019195761e-12,9.99398283265844e-09,1.517876835130492e-13,1.0033705793846334e-10,2.056764989911229e-12,5.5334170878816856e-14,8.51548421258672e-14,1.5999770348487335e-07,2.570249116672755e-14,8.999972300067798e-08,3.1905116720894374e-14,2.440131716218464e-13,1.3999999408800974e-06,6.999984697977815e-10,1.5159860788099364e-15,1.5462826323187868e-21,2.7281187741697475e-21,1.421186508086522e-17,1.421186508086522e-17,1.999995627993663e-08,4.368255867870196e-14,2.0421030728893758e-17,1.7083670346595977e-17,1.1048744561294196e-15,2.4998993028630704e-09,1.2413515191026012e-14,8.828362173781372e-14,3.3999999675724092e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,6.014445676942544e-13,4.411498077139573e-14,6.674639414248987e-16,2.672185619998145e-13,1.2719201337912538e-17,5.177294352522556e-13,-4.883404639527698e-13,6.003621458074354e-14,2.159603148209981e-14,7.746766988540153e-16,3.691474299088195e-21,2.47374388921809e-20,9.095916472855174e-18,2.7281187741697475e-24,1.5462826323187868e-24,2.2133619967257597e-14,3.185369679826009e-17,1.0993261356168054e-15,3.3844012830282983e-25,4.623065962520256e-15,2.0551453521463698e-14,9.421093575499424e-20,1.0489501348503368e-14,2.667166911658243e-17,4.06525940044744e-16,1.3357668722747266e-15,1.1869796737511943e-16,5.109290527552032e-13,5.742921009760988e-14,2.2370573948191927e-20,1.0848130670088446e-15
7.62,1.9313436183373998e-11,5.30276435601353e-12,9.993974136528044e-09,1.5190652458556383e-13,1.003392996553284e-10,2.061497691006548e-12,5.5537069458247287e-14,8.522330069318782e-14,1.5999769830568333e-07,2.5723302565032354e-14,8.999972240002163e-08,3.1931339223373596e-14,2.445835343623385e-13,1.3999999406524455e-06,6.999984620443673e-10,1.5236482527114791e-15,1.5597286777321655e-21,2.752190526582984e-21,1.4303067886352303e-17,1.4303067886352303e-17,1.9999956058410508e-08,4.3903761509186704e-14,2.0596995945988377e-17,1.723099535411715e-17,1.1158281270328787e-15,2.499899051011756e-09,1.2459810733296247e-14,8.848917751015907e-14,3.399999967448454e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,6.012189719495569e-13,4.410071296707015e-14,6.67985946266314e-16,2.6783320988361244e-13,1.2765828823038552e-17,5.181328915548006e-13,-4.887358593267217e-13,6.008023629843141e-14,2.1645724837982404e-14,7.77517264144486e-16,3.71879410434309e-21,2.4952547651324757e-20,9.141889516264374e-18,2.752190526582984e-24,1.5597286777321655e-24,2.2214778975556762e-14,3.2083602001878546e-17,1.1087867887261729e-15,3.4474061113374013e-25,4.63369697740519e-15,2.056807728526193e-14,9.463632727444692e-20,1.0513638123475991e-14,2.6936090728687986e-17,4.074761643464856e-16,1.3406648438865854e-15,1.187909010886087e-16,5.113398041591269e-13,5.747641060207248e-14,2.2567962317980467e-20,1.094168204986439e-15
