Time,SAM,A,P,S,D,aS,aD,Met,ORN,AcCoA,CoA,Vmaxodc,Vmaxssat,Vmaxsamdc,Antz,Keq,Kdodc,Ksodc,Kdssat,Ksssat,Kdsamdc,Kssamdc,Kdantz,Ksantz,R,C,Kaccoa,Kcoa,cytosol,ODC,SAMdc,SSAT_for_S,SSAT_for_D,PAO_for_aD,PAO_for_aS,SpdS,SpmS,MAT,VCoA,VacCoA,P_efflux,aD_efflux
4.24,0.9355900318309821,0.007829219473583546,37.99999031443125,0.011217651032457525,0.13710205718467422,1.0811210740053572e-06,0.0006565666784789012,50.0,300.0,39.5,160.0,19.979410588505576,0.30492796407088174,4.163483065356737,0.5279247606723204,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,16.56878910254713,0.07526996415310498,1.847356016368087e-05,0.0002698983983137944,0.0004836788276980977,1.8583578970748126e-05,0.07392158391336637,0.0008484959566079044,0.24518568688603812,0.47400000000000003,0.64,0.37999990314431253,6.565666784789012e-06
4.25,0.9372877674220416,0.007834215324128589,38.161291311260705,0.01122597621467669,0.13783162629196152,1.0800241490953953e-06,0.0006543761989212706,50.0,300.0,39.5,160.0,20.017660167918557,0.30439880436111966,4.171355164387973,0.5278194831833435,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,16.60016759743196,0.07555055902360665,1.845508044331255e-05,0.0002708621787423356,0.0004820579479386438,1.8564446472164622e-05,0.074197833115552,0.0008534759738043046,0.24518196738206444,0.47400000000000003,0.64,0.38161291311260703,6.543761989212707e-06
4.26,0.9389826591657513,0.007839204837614463,38.32288700663699,0.011234351485097908,0.13856389877643277,1.078933750188654e-06,0.0006522116921225333,50.0,300.0,39.5,160.0,20.05587271613915,0.30387091105842967,4.179220090671579,0.5277142282217416,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,16.63151346712238,0.07583129864404667,1.8436711982096138e-05,0.0002718273933826606,0.0004804562212298113,1.854542562298888e-05,0.07447420538101052,0.0008584768958941911,0.24517825422113293,0.47400000000000003,0.64,0.3832288700663699,6.522116921225333e-06
4.2700000000000005,0.9406747056921395,0.007844188019252425,38.48477704338858,0.011242777051986735,0.13929887563442256,1.0778498733821684e-06,0.0006500729797391235,50.0,300.0,39.5,160.0,20.094048178528585,0.3033442816185776,4.1870778320000275,0.5276089957884829,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,16.66282666555121,0.07611218067766028,1.8418454709204757e-05,0.0002727940321260292,0.0004788735156077913,1.852651635409439e-05,0.07475069838854213,0.0008634987449430688,0.24517454740567357,0.47400000000000003,0.64,0.38484777043388585,6.500729797391235e-06
4.28,0.9423639056552151,0.007849164873416341,38.64696106389153,0.011251253123881226,0.14003655783871755,1.0767725147518055e-06,0.000647959884866576,50.0,300.0,39.5,160.0,20.132186500717122,0.30281891349782164,4.194928376220477,0.5275037858845384,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,16.69410714689217,0.0763932027910346,1.8400308553504073e-05,0.00027376208488878257,0.00047730970017035386,1.8507718595963432e-05,0.07502730981635886,0.0008685415427273077,0.24517084693806432,0.47400000000000003,0.64,0.38646961063891533,6.47959884866576e-06
4.29,0.9440502577329782,0.007854135403639634,38.809438710068655,0.011259779909592791,0.14077694633854868,1.0757016703522419e-06,0.0006458722320433778,50.0,300.0,39.5,160.0,20.170287628603536,0.30229480415290594,4.2027717112346705,0.5273985985108824,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,16.725354865559474,0.07667436265414108,1.838227344355685e-05,0.0002747315416123725,0.00047576464507967516,1.8489032278686728e-05,0.0753040373419562,0.0008736053107313875,0.24516715282063145,0.47400000000000003,0.64,0.38809438710068656,6.4587223204337784e-06
4.3,0.9457337606274301,0.007859099612612195,38.972209623388586,0.011268357618207058,0.1415200420595827,1.074637336216945e-06,0.0006438098472548226,50.0,300.0,39.5,160.0,20.208351508354582,0.3017719510410556,4.210607824998826,0.5272934336684918,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,16.756569776207368,0.0769556579403679,1.836434930762752e-05,0.00027570239226338547,0.00047423822156516734,1.8470457331963126e-05,0.0755808786419837,0.0008786900701451062,0.2451634650556491,0.47400000000000003,0.64,0.3897220962338859,6.438098472548226e-06
4.3100000000000005,0.9474144130645823,0.007864057502177326,39.1352734448649,0.011276986459084749,0.1422658459039142,1.0735795083581539e-06,0.0006417725579368623,50.0,300.0,39.5,160.0,20.2463780864045,0.3012503516199706,4.218436705523537,0.5271882913583467,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,16.787751833729708,0.07723708632655232,1.834653607368668e-05,0.0002766746268335653,0.0004727303019263035,1.8451993685099275e-05,0.07585783139211492,0.0008837958418607595,0.24515978364533955,0.47400000000000003,0.64,0.391352734448649,6.417725579368623e-06
4.32,0.9490922137944667,0.007869009073328671,39.298629815055165,0.011285666641862521,0.1430143587500569,1.072528182766859e-06,0.000639760192979962,50.0,300.0,39.5,160.0,20.28436730945448,0.30073000334782074,4.226258340873658,0.5270831715814298,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,16.818900993259483,0.07751864549301264,1.832883366941557e-05,0.0002776482353398313,0.0004712407595354455,1.8433641267009306e-05,0.0761348932669164,0.0008889226464702948,0.2451561085918733,0.47400000000000003,0.64,0.39298629815055164,6.39760192979962e-06
4.33,0.9507671615911458,0.007873954326207144,39.462278374060126,0.011294398376453855,0.14376558145293614,1.071483355412783e-06,0.0006377725827329512,50.0,300.0,39.5,160.0,20.32231912447215,0.3002109036832393,4.234072719168208,0.5269780743387273,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,16.85001721016841,0.07780033312358056,1.831124202221046e-05,0.00027862320782429513,0.00046976946884066717,1.841540000621452e-05,0.07641206193971642,0.0008940705042624342,0.24515243989736857,0.47400000000000003,0.64,0.3946227837406013,6.377725827329512e-06
4.34,0.9524392552527221,0.007878893260097863,39.62621876152275,0.011303181873049899,0.14451951484388015,1.0704450222443597e-06,0.0006358095590068776,50.0,300.0,39.5,160.0,20.360233478691057,0.2996930500853179,4.241879828580261,0.5268729996312281,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,16.881100440066483,0.07808214690563306,1.8293761059187082e-05,0.00027959953435427264,0.0004683163053685781,1.839726983084301e-05,0.07668933508247222,0.0008992394352197665,0.2451487775638919,0.47400000000000003,0.64,0.3962621876152275,6.358095590068775e-06
4.3500000000000005,0.9541084936013482,0.007883825873427081,39.79045061662737,0.011312017342120341,0.14527615973061214,1.0694131791887161e-06,0.0006338709550788601,50.0,300.0,39.5,160.0,20.39811031961016,0.2991764400136005,4.24967965733684,0.5267679474599244,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,16.91215063880152,0.07836408453012411,1.8276390707184897e-05,0.00028057720502229494,0.00046688114572714703,1.8379250668629406e-05,0.0769667103656372,0.0009044294590158107,0.24514512159345772,0.47400000000000003,0.64,0.3979045061662737,6.338709550788601e-06
4.36,0.9557748754832359,0.007888752163759113,39.95497357809871,0.011320904994414275,0.14603551689724178,1.0683878221516522e-06,0.0006319566056959421,50.0,300.0,39.5,160.0,20.43594959499329,0.29866107092807825,4.25747219371881,0.526662917825811,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,16.943167762458724,0.07864614369161671,1.8259130892771464e-05,0.000281556209946114,0.0004654638676085224,1.8361342446914534e-05,0.07724418545802675,0.0009096405950120484,0.24514147198802844,0.47400000000000003,0.64,0.3995497357809871,6.319566056959422e-06
4.37,0.9574383995172154,0.007893672310464011,40.11978730525014,0.01132984501942446,0.14679758720989744,1.0673689467749902e-06,0.0006300662666244232,50.0,300.0,39.5,160.0,20.473751263345903,0.2981469404225974,4.265257428200755,0.5265579107294935,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,16.974151776001047,0.07892832210249809,1.82419815157302e-05,0.00028253653959840253,0.0004640642905368275,1.8343545088567962e-05,0.07752175982462826,0.0009148728816259145,0.24513782875006526,0.47400000000000003,0.64,0.40119787305250143,6.300662666244231e-06
4.38,0.9590990646995735,0.007898586235327614,40.28489142735241,0.011338837637191219,0.1475623713626165,1.0663565490201663e-06,0.0006281998081749179,50.0,300.0,39.5,160.0,20.51151526871312,0.29763404590394643,4.273035348303479,0.5264529261721326,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,17.005102632483933,0.07921061745892136,1.8224942513017858e-05,0.0002835181840145184,0.00046268231840239593,1.8325858521794524e-05,0.07779943041512473,0.0009201263299796394,0.24513419188120328,0.47400000000000003,0.64,0.40284891427352415,6.281998081749179e-06
4.39,0.9607568700022391,0.007903493894459665,40.45028557726951,0.01134788306388743,0.1483298700461521,1.0653506247804824e-06,0.0006263570866384037,50.0,300.0,39.5,160.0,20.54924155742202,0.29712238480504877,4.2808059420136155,0.5263479641548157,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,17.03602028686402,0.07949302746346297,1.8208013816140515e-05,0.0002845011333182014,0.00046131784477044694,1.8308282673618787e-05,0.07807719451719351,0.0009254009544908612,0.2451305613831318,0.47400000000000003,0.64,0.4045028557726951,6.2635708663840376e-06
4.4,0.9624118143561726,0.007908395290365139,40.615969392849145,0.011356981510395832,0.1491000839549476,1.0643511698650495e-06,0.0006245379389720966,50.0,300.0,39.5,160.0,20.586930078773705,0.2966119545937753,4.288569197924985,0.5262430246785323,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,17.06690469656956,0.07977554982610385,1.8191195349482215e-05,0.00028548537774371097,0.0004599707489682599,1.8290817469615223e-05,0.07835504988119178,0.0009306967742594005,0.24512693725763052,0.47400000000000003,0.64,0.40615969392849144,6.245379389720966e-06
4.41,0.964063896715743,0.007913290425180061,40.78194251153351,0.011366133187822952,0.1498730137600857,1.0633581800608777e-06,0.0006227422033985162,50.0,300.0,39.5,160.0,20.624580782360695,0.2961027527387871,4.296325104690675,0.526138107744274,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,17.09775581928796,0.08005818226063258,1.8174487037114732e-05,0.00028647090755150355,0.00045864091125668357,1.8273462834951547e-05,0.07863299426115801,0.0009360138081310909,0.24512331950642863,0.47400000000000003,0.64,0.4078194251153351,6.227422033985162e-06
4.42,0.9657131160587238,0.007918179300679222,40.9482045703597,0.011375338307498699,0.150648660109287,1.0623716511328423e-06,0.0006209697194045927,50.0,300.0,39.5,160.0,20.662193618067096,0.29559477670953727,4.304073651023068,0.5260332133530341,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,17.128573612965887,0.08034092248467735,1.8157888802800892e-05,0.0002874577130282483,0.0004573282128294702,1.8256218694388187e-05,0.07891102541485137,0.0009413520746972862,0.24511970813120476,0.47400000000000003,0.64,0.40948204570359703,6.209697194045928e-06
4.43,0.9673594713862874,0.007923061918283868,41.11475520596005,0.011384597080975957,0.15142702362690777,1.0613915788236496e-06,0.0006192203277407755,50.0,300.0,39.5,160.0,20.69976853606865,0.2950880239762733,4.31181482569386,0.5259283415058081,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,17.159358035809294,0.08062376821973828,1.814140056999793e-05,0.00028844578448683814,0.00045603253581261117,1.8239084972277725e-05,0.07918914110379188,0.000946711592294379,0.24511610313358714,0.47400000000000003,0.64,0.4111475520596005,6.1922032774077546e-06
4.44,0.9690029617230007,0.007927938279069423,41.281594054562454,0.01139390972003018,0.1522081049139379,1.0604179588538026e-06,0.0006174938704201395,50.0,300.0,39.5,160.0,20.73730548683286,0.29458249201003933,4.319548617534081,0.5258234922035936,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,17.190109046283492,0.08090671719121927,1.8125022261860812e-05,0.00028943511226639924,0.00045475376326366816,1.82220615925643e-05,0.07946733909330182,0.0009520923790033414,0.24511250451515354,0.47400000000000003,0.64,0.41281594054562454,6.174938704201395e-06
4.45,0.970643586116819,0.007932808383773181,41.44872075199068,0.01140327643665898,0.15299190454799894,1.0594507869215678e-06,0.0006157901907174935,50.0,300.0,39.5,160.0,20.77480442111907,0.29407817828267846,4.327275015434112,0.52571866544739,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,17.220826603113217,0.08118976712845953,1.8108753801245473e-05,0.0002904256867322974,0.0004534917791711089,1.820514847878317e-05,0.07974561715254767,0.0009574944526492792,0.24510891227743115,0.47400000000000003,0.64,0.4144872075199068,6.157901907174935e-06
4.46,0.9722813436390819,0.007937672232802024,41.61613493366478,0.011412697443081725,0.15377842308334233,1.0584900587029408e-06,0.0006141091331684875,50.0,300.0,39.5,160.0,20.812265289978605,0.2935750802668347,4.334994008343713,0.525613861238199,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,17.251510665282687,0.08147291576476585,1.8092595110712085e-05,0.00029141749827614195,0.00045224646845363694,1.818834555406003e-05,0.08002397305458364,0.0009629178308010078,0.24510532642189678,0.47400000000000003,0.64,0.41616134933664783,6.141091331684875e-06
4.47,0.9739162333845084,0.007942529826240122,41.78383623460142,0.011422172951739135,0.15456766105084727,1.0575357698516117e-06,0.0006124505435687195,50.0,300.0,39.5,160.0,20.849688044754817,0.2930731954359555,4.34270558527204,0.5255090795770242,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,17.282161192035684,0.08175616083744384,1.8076546112528305e-05,0.00029241053731578713,0.00045101771695952393,1.817165274111052e-05,0.08030240457639569,0.0009683625307706408,0.24510174694997694,0.47400000000000003,0.64,0.4178383623460142,6.124505435687195e-06
4.48,0.9755482544711911,0.007947381163856638,41.95182428941419,0.011431703175292865,0.1553596189580188,1.056587915998932e-06,0.0006108142689728439,50.0,300.0,39.5,160.0,20.887072637083236,0.29257252126429373,4.350409735287665,0.5254043204648712,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,17.312778142875576,0.08203950008782955,1.8060606728672457e-05,0.00029340479429533056,0.00044980541146594113,1.815506996223971e-05,0.0805809094989468,0.000973828569613203,0.2450981738630477,0.47400000000000003,0.64,0.4195182428941419,6.108142689728439e-06
4.49,0.9771774060405917,0.007952226245113434,42.12009873231395,0.011441288326625106,0.15615429728898567,1.0556464927538803e-06,0.0006092001576936789,50.0,300.0,39.5,160.0,20.924419018891626,0.29207305522691024,4.358106447518596,0.5252995839027476,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,17.343361477565423,0.08232293126132094,1.8044776880836736e-05,0.000294400259685109,0.00044860943967828937,1.8138597139341505e-05,0.08085948560722317,0.000979315964126252,0.2450946071624346,0.47400000000000003,0.64,0.4212009873231395,6.09200157693679e-06
4.5,0.9788036872575357,0.007957065069172783,42.28865919710922,0.01145092861883818,0.1569516965044986,1.0547114957030275e-06,0.0006076080593013135,50.0,300.0,39.5,160.0,20.96172714240012,0.29157479479967563,4.3657957111523,0.5251948698916629,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,17.373911156128006,0.08260645210740912,1.8029056490430348e-05,0.0002953969239816924,0.00044742969022952854,1.81222341938981e-05,0.0811381306902814,0.0009848247308495335,0.24509104684941305,0.47400000000000003,0.64,0.4228865919710922,6.0760805930131345e-06
4.51,0.9804270973102083,0.00796189763490507,42.45750531720648,0.011460624265254123,0.15775181704192826,1.0537829204105046e-06,0.000606037824622215,50.0,300.0,39.5,160.0,20.998996960121314,0.2910777374592729,4.3734775154357255,0.5250901784326287,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,17.404427138845904,0.08289006037970989,1.801344547858262e-05,0.0002963947777078745,0.00044626605267950644,1.8105981046979473e-05,0.08141684254129675,0.0009903548860646406,0.245087492925208,0.47400000000000003,0.64,0.42457505317206484,6.060378246222151e-06
4.5200000000000005,0.9820476354101481,0.007966723940896498,42.62663672561057,0.011470375479414294,0.1585546593152632,1.0528607624179668e-06,0.0006044893057383374,50.0,300.0,39.5,160.0,21.036228424860344,0.2905818806831994,4.381151849675318,0.5249855095266588,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,17.434909386261555,0.08317375383599439,1.7997943766146156e-05,0.0002973938114126609,0.00044511841751428724,1.8089837619242788e-05,0.08169561895761226,0.000995906445794701,0.24508394539099412,0.47400000000000003,0.64,0.42626636725610567,6.044893057383374e-06
4.53,0.9836653006629343,0.007971543897946373,42.79605306461028,0.011480182467523152,0.1593602239441803,1.0519450185948883e-06,0.0006029623223124196,50.0,300.0,39.5,160.0,21.07342149382762,0.2900872220134291,4.388818704079207,0.5248808631745945,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,17.46535786256421,0.08345753024651102,1.798255126578297e-05,0.0002983940161652039,0.00044398665134929053,1.8073803854102174e-05,0.08197445686691258,0.0010014794175306182,0.24508040424817878,0.47400000000000003,0.64,0.4279605306461028,6.029623223124196e-06
4.54,0.9852800921579699,0.007976357389838394,42.96575397905373,0.011490045433694291,0.16016851159498474,1.0510356862009175e-06,0.0006014566849687807,50.0,300.0,39.5,160.0,21.11057612578329,0.28959375901221196,4.396478069172464,0.5247762393772262,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,17.495772533237798,0.08374138738833128,1.7967267887566353e-05,0.00029939538321007624,0.000442870614147842,1.805787970163814e-05,0.08225335292336303,0.0010070738057733838,0.2450768694982057,0.47400000000000003,0.64,0.42965753979053734,6.014566849687807e-06
4.55,0.9868920093704084,0.007981164545362306,43.13573908624302,0.011499964603436181,0.16097952226856774,1.0501327586885357e-06,0.0005999722999627627,50.0,300.0,39.5,160.0,21.14769226825388,0.2891014890641984,4.404129933179376,0.5246716381358337,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,17.52615335453379,0.08402532301953199,1.795209356348149e-05,0.00030039790243379104,0.00044177023629406306,1.8042065046577134e-05,0.08253230623564656,0.0010126896379695786,0.24507334114167487,0.47400000000000003,0.64,0.4313573908624302,5.999722999627627e-06
4.5600000000000005,0.9885010515923263,0.007985965353362703,43.30600801854059,0.011509940190413749,0.16179325630809635,1.0492362316431242e-06,0.0005985090210485465,50.0,300.0,39.5,160.0,21.184769875623783,0.2886104096564816,4.4117742857281455,0.5245670594514217,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,17.556500288370373,0.08430933491568345,1.793702821258285e-05,0.0003014015645379874,0.0004406854095132659,1.8026359810217506e-05,0.08281131452485409,0.0010183269281547314,0.2450698191795879,0.47400000000000003,0.64,0.43306008018540587,5.985090210485465e-06
4.57,0.9901072181382894,0.007990759801871292,43.47656040797163,0.011519972408460229,0.16260971403483016,1.048346100636173e-06,0.0005970667030130643,50.0,300.0,39.5,160.0,21.221808902597097,0.2881205182773931,4.419411116512036,0.5244625033249948,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,17.586813296947778,0.08459342085672593,1.7922071753621774e-05,0.0003024063602534686,0.0004396160262930665,1.8010763913592135e-05,0.08309037550980197,0.0010239856900302225,0.2450663036128981,0.47400000000000003,0.64,0.4347656040797163,5.9706670301306425e-06
4.58,0.9917105083453273,0.007995547878098952,43.64739588622633,0.011530061471575396,0.1634288957481609,1.0474623612254866e-06,0.0005956452016690867,50.0,300.0,39.5,160.0,21.25880930419848,0.2876318124165162,4.4270404152895475,0.5243579697575591,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,17.617092342748965,0.08487757862700286,1.7907224105048737e-05,0.00030341228034025494,0.0004385619798782927,1.7995277277472012e-05,0.08336948690685055,0.0010296659369598774,0.24506279444251047,0.47400000000000003,0.64,0.43647395886226326,5.956452016690867e-06
4.59,0.9933109215729035,0.00800032956842779,43.81851408466177,0.011540207593923818,0.1642508017256512,1.0465850089553925e-06,0.0005942443738483095,50.0,300.0,39.5,160.0,21.295771035773974,0.2871442895646996,4.434662171884583,0.5242534587501211,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,17.647337388540297,0.08516180601529273,1.7892485185015663e-05,0.00030441931558763084,0.0004375231642658898,1.797989982236988e-05,0.08364864642972099,0.0010353676819665138,0.24505929166928161,0.47400000000000003,0.64,0.43818514084661775,5.942443738483095e-06
4.6000000000000005,0.9949084572028881,0.008005104858403205,43.989914634304164,0.011550410989833094,0.1650754322230735,1.0457140393569475e-06,0.0005928640773944407,50.0,300.0,39.5,160.0,21.332694052991847,0.2866579472140712,4.442276376186624,0.524148970303688,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,17.677548397372156,0.08544610081484182,1.787785491137817e-05,0.0003054274568141926,0.0004364994741998274,1.7964631468543744e-05,0.08392785178931082,0.001041090937728444,0.2450557952940201,0.47400000000000003,0.64,0.43989914634304167,5.928640773944407e-06
4.61,0.9965031146395293,0.00800987373272595,44.16159716585076,0.01156067187379209,0.1659027874744489,1.044849447948147e-06,0.0005915041711562884,50.0,300.0,39.5,160.0,21.369578311843423,0.2861727828580514,4.449883018150893,0.5240445044192681,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,17.70772533257966,0.085730460823396,1.7863333201697873e-05,0.0003064366948678904,0.00043549080516600637,1.7949472136000554e-05,0.0842071006935082,0.0010468357165759326,0.2450523053174863,0.47400000000000003,0.64,0.4416159716585076,5.915041711562884e-06
4.62,0.9980948933094254,0.008014636175244188,44.333561309672056,0.011570990460449192,0.1667328676920865,1.0439912302341295e-06,0.0005901645149808463,50.0,300.0,39.5,160.0,21.406423768643922,0.2856887939913672,4.457482087798538,0.5239400610978697,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,17.737868157783275,0.08601488384323343,1.7848919973244658e-05,0.0003074470206260707,0.00043449705338716383,1.793442174449972e-05,0.08448639084700454,0.0010526020304876106,0.24504882174039264,0.47400000000000003,0.64,0.4433356130967206,5.901645149808463e-06
4.63,0.9996837926614965,0.008019392168945552,44.505806695813845,0.011581366964610545,0.1675656730666222,1.0431393817073871e-06,0.000588844969706382,50.0,300.0,39.5,160.0,21.443230380033288,0.2852059781100652,4.465073575216794,0.5238356403405025,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,17.767976836889495,0.08629936768119632,1.783461514299893e-05,0.0003084584249955144,0.00043351811581778123,1.791948021355676e-05,0.08476571995110593,0.0010583898910868374,0.2450453445634034,0.47400000000000003,0.64,0.4450580669581385,5.88844969706382e-06
4.64,1.001269812166957,0.00802414169594921,44.678332953999245,0.011591801601238289,0.16840120376705764,1.042293897847971e-06,0.0005875453971555234,50.0,300.0,39.5,160.0,21.479998102977042,0.2847243327115256,4.472657470559155,0.5237312421481758,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,17.79805133409152,0.08658391014872292,1.782041862765387e-05,0.00030947089891247235,0.0004325538901389896,1.7904647462446867e-05,0.0850450857035429,0.0010641993096380269,0.24504187378713513,0.47400000000000003,0.64,0.44678332953999245,5.875453971555234e-06
4.65,1.0028529513192868,0.00802888473749792,44.85113971363083,0.01160229458544881,0.1692394599407993,1.0414547741236992e-06,0.0005862656601283456,50.0,300.0,39.5,160.0,21.516726894767103,0.2842438552944757,4.480233764045552,0.5236268665219004,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,17.828091613869884,0.08686850906187962,1.7806330343617744e-05,0.0003104844333426999,0.000431604274753476,1.7889923410208504e-05,0.08532448579827928,0.0010700302970429178,0.24503840941215643,0.47400000000000003,0.64,0.4485113971363083,5.862656601283456e-06
4.66,1.0044332096342028,0.008033621273950096,45.02422660379263,0.011612846132510976,0.17008044171369724,1.0406220059903648e-06,0.0005850056223954592,50.0,300.0,39.5,160.0,21.553416713022614,0.28376454335900364,4.487802445962515,0.523522513462687,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,17.858097640993112,0.08715316224139252,1.7792350207016088e-05,0.0003114990192814871,0.00043066916878039,1.7875307975647007e-05,0.08560391792531911,0.0010758828638368007,0.24503495143898826,0.47400000000000003,0.64,0.4502422660379263,5.850056223954592e-06
4.67,1.0060105866496323,0.008038351284771863,45.1975932532523,0.011623456457844386,0.17092414919008442,1.039795588891942e-06,0.000583765148691095,50.0,300.0,39.5,160.0,21.59006751569081,0.28328639440657183,4.495363506663352,0.5234181829715469,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,17.888069380518413,0.08743786751267929,1.7778478133694016e-05,0.0003125146477536887,0.00042974847205025016,1.7860801077338167e-05,0.08588337977051266,0.0010817570201847007,0.24503149986810374,0.47400000000000003,0.64,0.451975932532523,5.8376514869109505e-06
4.68,1.007585081925683,0.008043074748529118,45.37123929046315,0.011634125777017603,0.17177058245281546,1.0389755182607951e-06,0.0005825441047061932,50.0,300.0,39.5,160.0,21.626679261047816,0.2828094059400305,4.502916936568318,0.523313875049492,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,17.91800679779231,0.08772262270588084,1.776471403921843e-05,0.00031353130981374885,0.00042884208509984966,1.7846402633631854e-05,0.08616286901536087,0.0010876527758775106,0.24502805469992842,0.47400000000000003,0.64,0.4537123929046315,5.825441047061932e-06
4.69,1.009156695044617,0.008047791642879594,45.54516434356624,0.011644854305746409,0.17261974156330578,1.0381617895178845e-06,0.0005813423570814893,50.0,300.0,39.5,160.0,21.66325190769952,0.28233357546363164,4.510462726164782,0.5232095896975343,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,17.947909858451307,0.0880074256558928,1.7751057838880268e-05,0.0003145489965457272,0.00042794990916716305,1.7832112562655565e-05,0.08644238333681854,0.001093570140328076,0.2450246159348403,0.47400000000000003,0.64,0.4554516434356624,5.813423570814893e-06
